"Year","Quarter","Predator","Predator.age","Prey","Prey.age","Prey.no","eatenW","Part.M2","tot.M2.prey"
1994,4,"Cod",4,"Herring",1,2,424.173015692777,0.00236947,0.0518298
1994,4,"Cod",8,"Herring",2,2,2422.880822956,0.0130289,0.0427369
1994,4,"Cod",7,"Herring",2,2,828.0499120916,0.00445279,0.0427369
1994,4,"Cod",10,"Herring",2,2,874.7133667888,0.00470372,0.0427369
1994,4,"Cod",5,"Herring",2,2,365.0397652792,0.00196298,0.0427369
1994,4,"Cod",9,"Herring",2,2,1875.817693684,0.0100871,0.0427369
1994,4,"Cod",6,"Herring",2,2,867.1075193528,0.00466282,0.0427369
1994,4,"Cod",11,"Herring",2,2,418.1189103564,0.00224841,0.0427369
1994,4,"Cod",4,"Herring",2,2,295.72613411,0.00159025,0.0427369
1994,4,"Cod",5,"Herring",3,2,241.13916189,0.00150564,0.0368131
1994,4,"Cod",8,"Herring",3,2,1785.449038725,0.0111481,0.0368131
1994,4,"Cod",11,"Herring",3,2,349.9676148375,0.00218515,0.0368131
1994,4,"Cod",7,"Herring",3,2,587.812342095,0.00367022,0.0368131
1994,4,"Cod",9,"Herring",3,2,1447.6277497275,0.00903879,0.0368131
1994,4,"Cod",4,"Herring",3,2,186.6937047525,0.00116569,0.0368131
1994,4,"Cod",10,"Herring",3,2,701.8090695,0.004382,0.0368131
1994,4,"Cod",6,"Herring",3,2,595.3861784475,0.00371751,0.0368131
1994,4,"Cod",5,"Herring",4,2,107.51510086974,0.000970938,0.0279087
1994,4,"Cod",11,"Herring",4,2,224.5902444183,0.00202821,0.0279087
1994,4,"Cod",7,"Herring",4,2,292.7686941293,0.00264391,0.0279087
1994,4,"Cod",8,"Herring",4,2,941.907927703,0.0085061,0.0279087
1994,4,"Cod",10,"Herring",4,2,421.9976955362,0.00381094,0.0279087
1994,4,"Cod",6,"Herring",4,2,281.7363424244,0.00254428,0.0279087
1994,4,"Cod",9,"Herring",4,2,819.9053768859,0.00740433,0.0279087
1994,4,"Cod",8,"Herring",5,2,603.137184223,0.0085061,0.0279087
1994,4,"Cod",5,"Herring",5,2,68.84574733134,0.000970938,0.0279087
1994,4,"Cod",10,"Herring",5,2,270.2201503442,0.00381094,0.0279087
1994,4,"Cod",7,"Herring",5,2,187.4702193413,0.00264391,0.0279087
1994,4,"Cod",6,"Herring",5,2,180.4058117204,0.00254428,0.0279087
1994,4,"Cod",9,"Herring",5,2,525.0146068419,0.00740433,0.0279087
1994,4,"Cod",11,"Herring",5,2,143.8131303903,0.00202821,0.0279087
1994,4,"Cod",8,"Herring",6,2,235.2050284991,0.00737942,0.0245801
1994,4,"Cod",5,"Herring",6,2,24.777673730425,0.000777385,0.0245801
1994,4,"Cod",7,"Herring",6,2,71.12961477325,0.00223165,0.0245801
1994,4,"Cod",10,"Herring",6,2,112.1640063434,0.00351908,0.0245801
1994,4,"Cod",9,"Herring",6,2,211.7942328766,0.00664492,0.0245801
1994,4,"Cod",11,"Herring",6,2,61.57724520475,0.00193195,0.0245801
1994,4,"Cod",6,"Herring",6,2,66.79742234165,0.00209573,0.0245801
1994,4,"Cod",11,"Herring",7,2,24.5996019024,0.00172384,0.0190263
1994,4,"Cod",8,"Herring",7,2,78.85517807475,0.00552585,0.0190263
1994,4,"Cod",5,"Herring",7,2,7.146405255885,0.000500791,0.0190263
1994,4,"Cod",10,"Herring",7,2,42.2738587593,0.00296238,0.0190263
1994,4,"Cod",6,"Herring",7,2,20.3191022118,0.00142388,0.0190263
1994,4,"Cod",7,"Herring",7,2,22.65128671785,0.00158731,0.0190263
1994,4,"Cod",9,"Herring",7,2,75.6639254217,0.00530222,0.0190263
1994,4,"Cod",10,"Herring",8,2,85.887858475203,0.00295755,0.018982
1994,4,"Cod",5,"Herring",8,2,14.4856318065938,0.000498813,0.018982
1994,4,"Cod",6,"Herring",8,2,41.2054373616846,0.00141891,0.018982
1994,4,"Cod",11,"Herring",8,2,50.0046194948646,0.00172191,0.018982
1994,4,"Cod",9,"Herring",8,2,153.655500199118,0.00529113,0.018982
1994,4,"Cod",7,"Herring",8,2,45.953220486944,0.0015824,0.018982
1994,4,"Cod",8,"Herring",8,2,160.047249332824,0.00551123,0.018982
1994,4,"Cod",3,"Sprat",0,3,1110.38382031824,0.00109589,0.0371006
1994,4,"Cod",9,"Sprat",0,3,4986.27576920304,0.00492119,0.0371006
1994,4,"Cod",2,"Sprat",0,3,601.76482559856,0.00059391,0.0371006
1994,4,"Cod",6,"Sprat",0,3,6337.73636033616,0.00625501,0.0371006
1994,4,"Cod",5,"Sprat",0,3,3729.28833450576,0.00368061,0.0371006
1994,4,"Cod",10,"Sprat",0,3,1660.48427175696,0.00163881,0.0371006
1994,4,"Cod",8,"Sprat",0,3,9604.78103656656,0.00947941,0.0371006
1994,4,"Cod",11,"Sprat",0,3,550.270673342208,0.000543088,0.0371006
1994,4,"Cod",4,"Sprat",0,3,4473.40122689616,0.00441501,0.0371006
1994,4,"Cod",7,"Sprat",0,3,4536.85954722624,0.00447764,0.0371006
1994,4,"Cod",3,"Sprat",1,3,150.690637314252,0.000354165,0.0262081
1994,4,"Cod",10,"Sprat",1,3,825.182976617208,0.00193941,0.0262081
1994,4,"Cod",11,"Sprat",1,3,329.297537965721,0.000773941,0.0262081
1994,4,"Cod",6,"Sprat",1,3,1589.5263608705,0.00373583,0.0262081
1994,4,"Cod",9,"Sprat",1,3,2088.93946621399,0.00490959,0.0262081
1994,4,"Cod",5,"Sprat",1,3,789.217029750144,0.00185488,0.0262081
1994,4,"Cod",8,"Sprat",1,3,3285.45286764242,0.00772173,0.0262081
1994,4,"Cod",4,"Sprat",1,3,775.788835226016,0.00182332,0.0262081
1994,4,"Cod",7,"Sprat",1,3,1316.96719958371,0.00309524,0.0262081
1994,4,"Cod",5,"Sprat",2,3,865.963871861,0.00155861,0.0239342
1994,4,"Cod",6,"Sprat",2,3,1804.600236802,0.00324802,0.0239342
1994,4,"Cod",10,"Sprat",2,3,1074.686161428,0.00193428,0.0239342
1994,4,"Cod",3,"Sprat",2,3,151.2360140203,0.000272203,0.0239342
1994,4,"Cod",9,"Sprat",2,3,2628.866321158,0.00473158,0.0239342
1994,4,"Cod",4,"Sprat",2,3,817.882239207,0.00147207,0.0239342
1994,4,"Cod",11,"Sprat",2,3,445.163468123,0.00080123,0.0239342
1994,4,"Cod",8,"Sprat",2,3,3969.757158499,0.00714499,0.0239342
1994,4,"Cod",7,"Sprat",2,3,1539.690109122,0.00277122,0.0239342
1994,4,"Cod",9,"Sprat",3,3,1857.184606656,0.00462793,0.0228421
1994,4,"Cod",8,"Sprat",3,3,2749.995066816,0.00685273,0.0228421
1994,4,"Cod",3,"Sprat",3,3,95.8029606144,0.000238732,0.0228421
1994,4,"Cod",11,"Sprat",3,3,325.527891552,0.000811185,0.0228421
1994,4,"Cod",10,"Sprat",3,3,771.866907264,0.00192342,0.0228421
1994,4,"Cod",5,"Sprat",3,3,572.6539584,0.001427,0.0228421
1994,4,"Cod",6,"Sprat",3,3,1213.135507584,0.00302302,0.0228421
1994,4,"Cod",4,"Sprat",3,3,530.53760736,0.00132205,0.0228421
1994,4,"Cod",7,"Sprat",3,3,1049.794694208,0.00261599,0.0228421
1994,4,"Cod",10,"Sprat",4,3,418.667003076,0.00189114,0.0207399
1994,4,"Cod",9,"Sprat",4,3,978.2932446,0.004419,0.0207399
1994,4,"Cod",4,"Sprat",4,3,240.25633485,0.00108525,0.0207399
1994,4,"Cod",5,"Sprat",4,3,268.332177638,0.00121207,0.0207399
1994,4,"Cod",7,"Sprat",4,3,519.28797221,0.00234565,0.0207399
1994,4,"Cod",6,"Sprat",4,3,585.235873236,0.00264354,0.0207399
1994,4,"Cod",8,"Sprat",4,3,1399.12094966,0.0063199,0.0207399
1994,4,"Cod",11,"Sprat",4,3,182.2833280422,0.000823383,0.0207399
1994,4,"Cod",10,"Sprat",5,3,275.44264986,0.00189114,0.0207399
1994,4,"Cod",6,"Sprat",5,3,385.02895746,0.00264354,0.0207399
1994,4,"Cod",9,"Sprat",5,3,643.622931,0.004419,0.0207399
1994,4,"Cod",7,"Sprat",5,3,341.64157685,0.00234565,0.0207399
1994,4,"Cod",5,"Sprat",5,3,176.53678343,0.00121207,0.0207399
1994,4,"Cod",8,"Sprat",5,3,920.4871151,0.0063199,0.0207399
1994,4,"Cod",4,"Sprat",5,3,158.06557725,0.00108525,0.0207399
1994,4,"Cod",11,"Sprat",5,3,119.924910567,0.000823383,0.0207399
1994,4,"Cod",10,"Sprat",6,3,167.2472532672,0.00185028,0.0191519
1994,4,"Cod",6,"Sprat",6,3,211.2157777104,0.00233671,0.0191519
1994,4,"Cod",7,"Sprat",6,3,191.5269756336,0.00211889,0.0191519
1994,4,"Cod",4,"Sprat",6,3,82.08807723648,0.000908152,0.0191519
1994,4,"Cod",5,"Sprat",6,3,94.430683728,0.0010447,0.0191519
1994,4,"Cod",8,"Sprat",6,3,528.7630181472,0.00584978,0.0191519
1994,4,"Cod",11,"Sprat",6,3,74.85450789024,0.000828126,0.0191519
1994,4,"Cod",9,"Sprat",6,3,381.0192669648,0.00421527,0.0191519
1994,4,"Cod",7,"Sprat",7,3,33.17940189585,0.00222747,0.0199155
1994,4,"Cod",10,"Sprat",7,3,27.8767332714,0.00187148,0.0199155
1994,4,"Cod",8,"Sprat",7,3,90.5280334236,0.00607752,0.0199155
1994,4,"Cod",4,"Sprat",7,3,14.7561326052,0.00099064,0.0199155
1994,4,"Cod",5,"Sprat",7,3,16.73411335365,0.00112343,0.0199155
1994,4,"Cod",9,"Sprat",7,3,64.29115180215,0.00431613,0.0199155
1994,4,"Cod",6,"Sprat",7,3,36.97598095425,0.00248235,0.0199155
1994,4,"Cod",11,"Sprat",7,3,12.31144432749,0.000826518,0.0199155
1995,1,"Cod",5,"Herring",1,2,953.975318052714,0.00545438,0.0612735
1995,1,"Cod",4,"Herring",1,2,789.218783010114,0.00451238,0.0612735
1995,1,"Cod",3,"Herring",1,2,318.331663200621,0.00182007,0.0612735
1995,1,"Cod",11,"Herring",1,2,337.427330393775,0.00192925,0.0612735
1995,1,"Cod",10,"Herring",1,2,838.73669192865,0.0047955,0.0612735
1995,1,"Cod",7,"Herring",1,2,1121.63345704049,0.00641297,0.0612735
1995,1,"Cod",6,"Herring",1,2,1492.65747832209,0.00853431,0.0612735
1995,1,"Cod",8,"Herring",1,2,2892.66651530367,0.0165389,0.0612735
1995,1,"Cod",9,"Herring",1,2,1972.12872842871,0.0112757,0.0612735
1995,1,"Cod",5,"Herring",2,2,457.3251656491,0.00281393,0.0419413
1995,1,"Cod",8,"Herring",2,2,1948.198412251,0.0119873,0.0419413
1995,1,"Cod",10,"Herring",2,2,735.0977945409,0.00452307,0.0419413
1995,1,"Cod",6,"Herring",2,2,805.1187170117,0.00495391,0.0419413
1995,1,"Cod",4,"Herring",2,2,329.285560807,0.0020261,0.0419413
1995,1,"Cod",9,"Herring",2,2,1532.6218645675,0.00943025,0.0419413
1995,1,"Cod",7,"Herring",2,2,671.8426575182,0.00413386,0.0419413
1995,1,"Cod",11,"Herring",2,2,336.8948347604,0.00207292,0.0419413
1995,1,"Cod",10,"Herring",3,2,645.031391336,0.00434914,0.0377254
1995,1,"Cod",11,"Herring",3,2,305.622913308,0.00206067,0.0377254
1995,1,"Cod",8,"Herring",3,2,1598.2885786,0.0107765,0.0377254
1995,1,"Cod",4,"Herring",3,2,239.045476948,0.00161177,0.0377254
1995,1,"Cod",9,"Herring",3,2,1304.165808788,0.00879337,0.0377254
1995,1,"Cod",7,"Herring",3,2,534.913883708,0.00360667,0.0377254
1995,1,"Cod",5,"Herring",3,2,343.982432444,0.00231931,0.0377254
1995,1,"Cod",6,"Herring",3,2,624.095612952,0.00420798,0.0377254
1995,1,"Cod",8,"Herring",4,2,1200.6783160254,0.00862594,0.0304595
1995,1,"Cod",10,"Herring",4,2,548.6564592297,0.00394167,0.0304595
1995,1,"Cod",7,"Herring",4,2,380.2262603733,0.00273163,0.0304595
1995,1,"Cod",6,"Herring",4,2,422.2238468985,0.00303335,0.0304595
1995,1,"Cod",9,"Herring",4,2,1048.1538052647,0.00753017,0.0304595
1995,1,"Cod",5,"Herring",4,2,220.1282089695,0.00158145,0.0304595
1995,1,"Cod",4,"Herring",4,2,143.2764673803,0.00102933,0.0304595
1995,1,"Cod",11,"Herring",4,2,276.4377133209,0.00198599,0.0304595
1995,1,"Cod",4,"Herring",5,2,65.6385407792,0.00082792,0.027381
1995,1,"Cod",10,"Herring",5,2,295.302873185,0.00372475,0.027381
1995,1,"Cod",8,"Herring",5,2,610.3222029194,0.00769819,0.027381
1995,1,"Cod",9,"Herring",5,2,549.609406824,0.0069324,0.027381
1995,1,"Cod",5,"Herring",5,2,103.9329749844,0.00131094,0.027381
1995,1,"Cod",11,"Herring",5,2,153.056436493,0.00193055,0.027381
1995,1,"Cod",6,"Herring",5,2,204.5210736094,0.00257969,0.027381
1995,1,"Cod",7,"Herring",5,2,188.4166712656,0.00237656,0.027381
1995,1,"Cod",4,"Herring",6,2,39.18958569356,0.000712898,0.0254252
1995,1,"Cod",8,"Herring",6,2,390.6248992092,0.00710586,0.0254252
1995,1,"Cod",11,"Herring",6,2,103.7221344182,0.00188681,0.0254252
1995,1,"Cod",5,"Herring",6,2,63.317002996,0.0011518,0.0254252
1995,1,"Cod",10,"Herring",6,2,196.369015673,0.00357215,0.0254252
1995,1,"Cod",6,"Herring",6,2,126.7477984874,0.00230567,0.0254252
1995,1,"Cod",7,"Herring",6,2,118.5574874296,0.00215668,0.0254252
1995,1,"Cod",9,"Herring",6,2,359.152753537,0.00653335,0.0254252
1995,1,"Cod",9,"Herring",7,2,148.6399819212,0.0056367,0.0207743
1995,1,"Cod",8,"Herring",7,2,154.16028525744,0.00584604,0.0207743
1995,1,"Cod",6,"Herring",7,2,46.4653219338,0.00176205,0.0207743
1995,1,"Cod",10,"Herring",7,2,84.5805719682,0.00320745,0.0207743
1995,1,"Cod",7,"Herring",7,2,45.00204863616,0.00170656,0.0207743
1995,1,"Cod",5,"Herring",7,2,22.32038957148,0.00084643,0.0207743
1995,1,"Cod",11,"Herring",7,2,46.65149438796,0.00176911,0.0207743
1995,1,"Cod",7,"Herring",8,2,46.252850755992,0.0017268,0.020957
1995,1,"Cod",6,"Herring",8,2,47.8377367759318,0.00178597,0.020957
1995,1,"Cod",11,"Herring",8,2,47.553276922429,0.00177535,0.020957
1995,1,"Cod",8,"Herring",8,2,158.144410928301,0.00590415,0.020957
1995,1,"Cod",5,"Herring",8,2,23.0234894818556,0.000859557,0.020957
1995,1,"Cod",10,"Herring",8,2,86.3975823977864,0.00322556,0.020957
1995,1,"Cod",9,"Herring",8,2,152.128968941516,0.00567957,0.020957
1995,1,"Cod",5,"Sprat",1,3,4142.77187404164,0.00404957,0.0358005
1995,1,"Cod",9,"Sprat",1,3,4735.86496638864,0.00462932,0.0358005
1995,1,"Cod",4,"Sprat",1,3,4063.60072368936,0.00397218,0.0358005
1995,1,"Cod",6,"Sprat",1,3,5609.36653930884,0.00548317,0.0358005
1995,1,"Cod",10,"Sprat",1,3,1738.01084177532,0.00169891,0.0358005
1995,1,"Cod",7,"Sprat",1,3,3706.71162287664,0.00362332,0.0358005
1995,1,"Cod",2,"Sprat",1,3,1681.61201093256,0.00164378,0.0358005
1995,1,"Cod",8,"Sprat",1,3,8279.37496611372,0.00809311,0.0358005
1995,1,"Cod",11,"Sprat",1,3,595.944235854324,0.000582537,0.0358005
1995,1,"Cod",3,"Sprat",1,3,2071.17621889416,0.00202458,0.0358005
1995,1,"Cod",7,"Sprat",2,3,1053.583649118,0.00230083,0.0223834
1995,1,"Cod",10,"Sprat",2,3,888.505435818,0.00194033,0.0223834
1995,1,"Cod",5,"Sprat",2,3,835.217913816,0.00182396,0.0223834
1995,1,"Cod",8,"Sprat",2,3,2819.696153274,0.00615769,0.0223834
1995,1,"Cod",4,"Sprat",2,3,661.315686174,0.00144419,0.0223834
1995,1,"Cod",3,"Sprat",2,3,251.1395990532,0.000548442,0.0223834
1995,1,"Cod",9,"Sprat",2,3,2011.289139288,0.00439228,0.0223834
1995,1,"Cod",11,"Sprat",2,3,372.4713989568,0.000813408,0.0223834
1995,1,"Cod",6,"Sprat",2,3,1356.439207266,0.00296221,0.0223834
1995,1,"Cod",3,"Sprat",3,3,269.3081662524,0.000548442,0.0223834
1995,1,"Cod",4,"Sprat",3,3,709.158234818,0.00144419,0.0223834
1995,1,"Cod",6,"Sprat",3,3,1454.570115262,0.00296221,0.0223834
1995,1,"Cod",7,"Sprat",3,3,1129.804625026,0.00230083,0.0223834
1995,1,"Cod",8,"Sprat",3,3,3023.685644518,0.00615769,0.0223834
1995,1,"Cod",10,"Sprat",3,3,952.783911926,0.00194033,0.0223834
1995,1,"Cod",9,"Sprat",3,3,2156.794834216,0.00439228,0.0223834
1995,1,"Cod",5,"Sprat",3,3,895.641331112,0.00182396,0.0223834
1995,1,"Cod",11,"Sprat",3,3,399.4176538176,0.000813408,0.0223834
1995,1,"Cod",4,"Sprat",4,3,448.204578562,0.00117286,0.019953
1995,1,"Cod",6,"Sprat",4,3,983.431603648,0.00257344,0.019953
1995,1,"Cod",10,"Sprat",4,3,731.730679693,0.00191479,0.019953
1995,1,"Cod",5,"Sprat",4,3,587.080510809,0.00153627,0.019953
1995,1,"Cod",8,"Sprat",4,3,2167.016362888,0.00567064,0.019953
1995,1,"Cod",7,"Sprat",4,3,785.166252754,0.00205462,0.019953
1995,1,"Cod",9,"Sprat",4,3,1604.928246259,0.00419977,0.019953
1995,1,"Cod",11,"Sprat",4,3,317.4248063012,0.000830636,0.019953
1995,1,"Cod",4,"Sprat",5,3,207.631233376,0.00106586,0.0191269
1995,1,"Cod",11,"Sprat",5,3,162.7758273568,0.000835598,0.0191269
1995,1,"Cod",6,"Sprat",5,3,469.405623456,0.00240966,0.0191269
1995,1,"Cod",10,"Sprat",5,3,369.579543536,0.00189721,0.0191269
1995,1,"Cod",5,"Sprat",5,3,276.400094208,0.00141888,0.0191269
1995,1,"Cod",7,"Sprat",5,3,379.374167984,0.00194749,0.0191269
1995,1,"Cod",9,"Sprat",5,3,799.33914536,0.00410335,0.0191269
1995,1,"Cod",8,"Sprat",5,3,1061.446646176,0.00544886,0.0191269
1995,1,"Cod",11,"Sprat",6,3,107.09122568564,0.000835598,0.0191269
1995,1,"Cod",10,"Sprat",6,3,243.1486723078,0.00189721,0.0191269
1995,1,"Cod",8,"Sprat",6,3,698.3323272548,0.00544886,0.0191269
1995,1,"Cod",6,"Sprat",6,3,308.8248689988,0.00240966,0.0191269
1995,1,"Cod",9,"Sprat",6,3,525.890177953,0.00410335,0.0191269
1995,1,"Cod",5,"Sprat",6,3,181.8453350784,0.00141888,0.0191269
1995,1,"Cod",4,"Sprat",6,3,136.6018753148,0.00106586,0.0191269
1995,1,"Cod",7,"Sprat",6,3,249.5926164382,0.00194749,0.0191269
1995,1,"Cod",4,"Sprat",7,3,74.2383427632,0.00106586,0.0191269
1995,1,"Cod",7,"Sprat",7,3,135.6448596888,0.00194749,0.0191269
1995,1,"Cod",6,"Sprat",7,3,167.8355178192,0.00240966,0.0191269
1995,1,"Cod",8,"Sprat",7,3,379.5192017232,0.00544886,0.0191269
1995,1,"Cod",10,"Sprat",7,3,132.1428013752,0.00189721,0.0191269
1995,1,"Cod",9,"Sprat",7,3,285.802923252,0.00410335,0.0191269
1995,1,"Cod",11,"Sprat",7,3,58.20033656976,0.000835598,0.0191269
1995,1,"Cod",5,"Sprat",7,3,98.8265811456,0.00141888,0.0191269
1995,2,"Cod",10,"Herring",1,2,449.09383597745,0.00200339,0.0191434
1995,2,"Cod",3,"Herring",1,2,141.27315337837,0.000630214,0.0191434
1995,2,"Cod",8,"Herring",1,2,1117.0777368342,0.00498324,0.0191434
1995,2,"Cod",6,"Herring",1,2,520.01577720035,0.00231977,0.0191434
1995,2,"Cod",4,"Herring",1,2,267.84140284265,0.00119483,0.0191434
1995,2,"Cod",5,"Herring",1,2,283.5532647186,0.00126492,0.0191434
1995,2,"Cod",9,"Herring",1,2,904.7916304492,0.00403624,0.0191434
1995,2,"Cod",7,"Herring",1,2,404.8544874082,0.00180604,0.0191434
1995,2,"Cod",11,"Herring",1,2,202.82581255009,0.000904798,0.0191434
1995,2,"Cod",6,"Herring",2,2,255.978262548,0.0016514,0.0149722
1995,2,"Cod",10,"Herring",2,2,292.4963192718,0.00188699,0.0149722
1995,2,"Cod",5,"Herring",2,2,130.43606893452,0.000841486,0.0149722
1995,2,"Cod",11,"Herring",2,2,142.3047861351,0.000918055,0.0149722
1995,2,"Cod",4,"Herring",2,2,112.93052872464,0.000728552,0.0149722
1995,2,"Cod",9,"Herring",2,2,549.9037447002,0.00354761,0.0149722
1995,2,"Cod",7,"Herring",2,2,211.6261611414,0.00136527,0.0149722
1995,2,"Cod",8,"Herring",2,2,625.1177039688,0.00403284,0.0149722
1995,2,"Cod",11,"Herring",3,2,138.2186950452,0.000896445,0.0123757
1995,2,"Cod",8,"Herring",3,2,508.5434054736,0.00329826,0.0123757
1995,2,"Cod",5,"Herring",3,2,91.00266643776,0.000590216,0.0123757
1995,2,"Cod",10,"Herring",3,2,268.0034508984,0.00173819,0.0123757
1995,2,"Cod",4,"Herring",3,2,73.58974280616,0.000477281,0.0123757
1995,2,"Cod",6,"Herring",3,2,188.329707972,0.00122145,0.0123757
1995,2,"Cod",7,"Herring",3,2,163.20520356,0.0010585,0.0123757
1995,2,"Cod",9,"Herring",3,2,477.2638214904,0.00309539,0.0123757
1995,2,"Cod",10,"Herring",4,2,201.054373212,0.0016423,0.0110764
1995,2,"Cod",11,"Herring",4,2,106.98203217744,0.000873876,0.0110764
1995,2,"Cod",8,"Herring",4,2,357.9497480916,0.00292389,0.0110764
1995,2,"Cod",4,"Herring",4,2,45.99153983676,0.000375679,0.0110764
1995,2,"Cod",9,"Herring",4,2,347.7862371228,0.00284087,0.0110764
1995,2,"Cod",5,"Herring",4,2,58.99329265452,0.000481883,0.0110764
1995,2,"Cod",7,"Herring",4,2,111.63286067304,0.000911866,0.0110764
1995,2,"Cod",6,"Herring",4,2,125.6103203376,0.00102604,0.0110764
1995,2,"Cod",11,"Herring",5,2,58.3980940356,0.000842164,0.0097736
1995,2,"Cod",4,"Herring",5,2,19.9878135534,0.000288246,0.0097736
1995,2,"Cod",10,"Herring",5,2,106.154271894,0.00153086,0.0097736
1995,2,"Cod",7,"Herring",5,2,53.4147665271,0.000770299,0.0097736
1995,2,"Cod",8,"Herring",5,2,176.581001421,0.00254649,0.0097736
1995,2,"Cod",9,"Herring",5,2,178.027494315,0.00256735,0.0097736
1995,2,"Cod",6,"Herring",5,2,58.5084185895,0.000843755,0.0097736
1995,2,"Cod",5,"Herring",5,2,26.6578377615,0.000384435,0.0097736
1995,2,"Cod",8,"Herring",6,2,112.888605312,0.00235712,0.00887082
1995,2,"Cod",9,"Herring",6,2,116.06292684,0.0024234,0.00887082
1995,2,"Cod",10,"Herring",6,2,70.350397992,0.00146892,0.00887082
1995,2,"Cod",11,"Herring",6,2,39.390226722,0.00082247,0.00887082
1995,2,"Cod",6,"Herring",6,2,36.2845831824,0.000757624,0.00887082
1995,2,"Cod",5,"Herring",6,2,16.2687330792,0.000339692,0.00887082
1995,2,"Cod",7,"Herring",6,2,33.6007776636,0.000701586,0.00887082
1995,2,"Cod",8,"Herring",7,2,44.4578951168,0.0019954,0.00768461
1995,2,"Cod",11,"Herring",7,2,17.307453667328,0.000776809,0.00768461
1995,2,"Cod",5,"Herring",7,2,5.827072294912,0.000261536,0.00768461
1995,2,"Cod",10,"Herring",7,2,29.81735815168,0.00133829,0.00768461
1995,2,"Cod",6,"Herring",7,2,13.429586249728,0.000602759,0.00768461
1995,2,"Cod",7,"Herring",7,2,12.803134091264,0.000574642,0.00768461
1995,2,"Cod",9,"Herring",7,2,47.57199755264,0.00213517,0.00768461
1995,2,"Cod",11,"Herring",8,2,19.6458134592494,0.000729436,0.00668064
1995,2,"Cod",7,"Herring",8,2,12.7487333947908,0.000473352,0.00668064
1995,2,"Cod",10,"Herring",8,2,32.7436508659875,0.00121575,0.00668064
1995,2,"Cod",6,"Herring",8,2,13.0198397814797,0.000483418,0.00668064
1995,2,"Cod",9,"Herring",8,2,50.6567104514025,0.00188085,0.00668064
1995,2,"Cod",5,"Herring",8,2,5.48151473781625,0.000203525,0.00668064
1995,2,"Cod",8,"Herring",8,2,45.6326507084115,0.00169431,0.00668064
1995,2,"Cod",5,"Sprat",1,3,4575.48094683678,0.00441501,0.0466804
1995,2,"Cod",10,"Sprat",1,3,2813.74341157068,0.00271506,0.0466804
1995,2,"Cod",7,"Sprat",1,3,4614.13667792618,0.00445231,0.0466804
1995,2,"Cod",8,"Sprat",1,3,10576.2287529934,0.0102053,0.0466804
1995,2,"Cod",2,"Sprat",1,3,1663.20169312186,0.00160487,0.0466804
1995,2,"Cod",4,"Sprat",1,3,5477.70363777002,0.00528559,0.0466804
1995,2,"Cod",11,"Sprat",1,3,1037.91156148378,0.00100151,0.0466804
1995,2,"Cod",9,"Sprat",1,3,6842.83129936552,0.00660284,0.0466804
1995,2,"Cod",3,"Sprat",1,3,3797.23640899268,0.00366406,0.0466804
1995,2,"Cod",6,"Sprat",1,3,6978.6548949842,0.0067339,0.0466804
1995,2,"Cod",9,"Sprat",2,3,2336.74923783,0.00632667,0.032061
1995,2,"Cod",7,"Sprat",2,3,1144.80830597,0.00309953,0.032061
1995,2,"Cod",5,"Sprat",2,3,865.8648607,0.0023443,0.032061
1995,2,"Cod",4,"Sprat",2,3,861.87219801,0.00233349,0.032061
1995,2,"Cod",3,"Sprat",2,3,482.90535005,0.00130745,0.032061
1995,2,"Cod",6,"Sprat",2,3,1524.53231938,0.00412762,0.032061
1995,2,"Cod",10,"Sprat",2,3,1112.58260572,0.00301228,0.032061
1995,2,"Cod",11,"Sprat",2,3,480.48980759,0.00130091,0.032061
1995,2,"Cod",8,"Sprat",2,3,3031.88621677,0.00820873,0.032061
1995,2,"Cod",10,"Sprat",3,3,1168.80681192,0.00301228,0.032061
1995,2,"Cod",8,"Sprat",3,3,3185.10216222,0.00820873,0.032061
1995,2,"Cod",9,"Sprat",3,3,2454.83653338,0.00632667,0.032061
1995,2,"Cod",11,"Sprat",3,3,504.77129274,0.00130091,0.032061
1995,2,"Cod",7,"Sprat",3,3,1202.66103342,0.00309953,0.032061
1995,2,"Cod",6,"Sprat",3,3,1601.57434668,0.00412762,0.032061
1995,2,"Cod",3,"Sprat",3,3,507.3089043,0.00130745,0.032061
1995,2,"Cod",4,"Sprat",3,3,905.42678886,0.00233349,0.032061
1995,2,"Cod",5,"Sprat",3,3,909.6212202,0.0023443,0.032061
1995,2,"Cod",7,"Sprat",4,3,845.968807824,0.00275557,0.0290683
1995,2,"Cod",9,"Sprat",4,3,1861.025768112,0.00606191,0.0290683
1995,2,"Cod",3,"Sprat",4,3,305.1068412336,0.000993823,0.0290683
1995,2,"Cod",11,"Sprat",4,3,410.960623584,0.00133862,0.0290683
1995,2,"Cod",6,"Sprat",4,3,1093.456367472,0.00356171,0.0290683
1995,2,"Cod",10,"Sprat",4,3,917.058468816,0.00298713,0.0290683
1995,2,"Cod",4,"Sprat",4,3,572.404396368,0.00186449,0.0290683
1995,2,"Cod",5,"Sprat",4,3,600.479839008,0.00195594,0.0290683
1995,2,"Cod",8,"Sprat",4,3,2317.610137248,0.00754914,0.0290683
1995,2,"Cod",4,"Sprat",5,3,265.337829744,0.00168296,0.0269029
1995,2,"Cod",10,"Sprat",5,3,467.385643686,0.00296449,0.0269029
1995,2,"Cod",7,"Sprat",5,3,410.964935082,0.00260663,0.0269029
