"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Her. Gull","Q1",1986,18,"Herring",1,1,3,0,500,500,5,5,106377,0,80.7087,-15.1027,0,21,14,258,0.1725,0.1725,0,0,0,0,50,50,0,0,0,2576950,0,553.431,0.001245,0,0,0.00202616,1,0,1,1,NA,1,106376.6474,0.00520256102750612,-0.00317640102750612,"1982-93","Y1986"
"Her. Gull","Q1",1986,18,"Nor. pout",1,1,3,0,500,500,5,5,106377,1.55209,80.7087,-15.1027,0,24,10,88,0.00714,0.00714,0,0,0,0,50,50,0.0141467,0.0192307,-0.00508401,5418210,2045.7,205.757,0.00531863,0.000230831,0,0.00158392,1,1,1,1,-0.3346257284468,1,106376.6474,0.00193423091466972,-0.000350310914669717,"1982-93","Y1986"
"Her. Gull","Q1",1986,18,"Nor. pout",1,1,3,0,500,500,5,5,106377,0,80.7087,-15.1027,0,24,11,109,0.01344,0.01344,0,0,0,0,50,50,0,0,0,25739800,0,1839.95,0.00531863,0,0,0.0125628,1,0,1,1,NA,1,106376.6474,0.0172965593950463,-0.00473375939504632,"1982-93","Y1986"
"Her. Gull","Q1",1986,18,"Sprat",1,1,3,0,500,500,5,5,106377,0.291866,80.7087,-15.1027,0,25,9,57,0.00163,0.00163,0,0,0,0,50,50,0.00871013,0.00361629,0.00509384,4255680,384.689,40.0534,0.00577408,4.40983e-05,0,0.00105966,1,1,1,1,0.767068900939702,1,106376.6474,0.000376524368636946,0.000683135631363054,"1982-93","Y1986"
"Her. Gull","Q1",1986,18,"Sprat",1,1,3,0,500,500,5,5,106377,0,80.7087,-15.1027,0,25,10,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,6614870,0,189.446,0.00577408,0,0,0.00511674,1,0,1,1,NA,1,106376.6474,0.00178089838917033,0.00333584161082967,"1982-93","Y1986"
"Her. Gull","Q1",1986,18,"Sprat",1,1,3,0,500,500,5,5,106377,0,80.7087,-15.1027,0,25,11,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,2940580,0,155.189,0.00577408,0,0,0.00253373,1,0,1,1,NA,1,106376.6474,0.00145886342343968,0.00107486657656032,"1982-93","Y1986"
"Her. Gull","Q1",1987,18,"Other",1,1,3,0,500,500,5,5,107878,74.8146,80.7087,-16.371,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.940679,0.92697,0.0137092,-1,1e+05,1e+05,1,0.00082851,0,0.940679,1,1,1,1,0.47628097604292,1,107878.3407,0.926970134608309,0.0137088653916912,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Whiting",1,1,3,0,500,500,5,5,107878,1.562,80.7087,-16.371,0,17,11,116,0.01278,0.01278,0,0,0,0,50,50,0.0138534,0.0193535,-0.00550008,1591140,2087.83,2087.83,0.102673,0.000232276,0,0.0138534,1,1,1,1,-0.360883343059596,1,107878.3407,0.0193535605613927,-0.00550016056139265,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Haddock",1,1,3,0,500,500,5,5,107878,0.436519,80.7087,-16.371,0,18,11,117,0.01284,0.01284,0,0,0,0,50,50,0.0141573,0.00540857,0.00874869,1058810,583.468,583.468,0.0429176,6.58353e-05,0,0.0141573,1,1,1,1,1.07823548039124,1,107878.3407,0.00540857410499641,0.00874872589500359,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Herring",1,1,3,0,500,500,5,5,107878,1.43798,80.7087,-16.371,0,21,12,163,0.04201,0.04201,0,0,0,0,50,50,0.00845308,0.0178169,-0.00936381,8313870,1922.06,434.835,0.001245,0.000214169,0,0.0016162,1,1,1,1,-0.639844275003192,1,107878.3407,0.00403079058482404,-0.00241459058482404,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Herring",1,1,3,0,500,500,5,5,107878,0,80.7087,-16.371,0,21,13,222,0.10799,0.10799,0,0,0,0,50,50,0,0,0,6721840,0,903.734,0.001245,0,0,0.00481072,1,0,1,1,NA,1,107878.3407,0.00837734427630105,-0.00356662427630105,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Herring",1,1,3,0,500,500,5,5,107878,0,80.7087,-16.371,0,21,14,258,0.1725,0.1725,0,0,0,0,50,50,0,0,0,2716900,0,583.487,0.001245,0,0,0.00202616,1,0,1,1,NA,1,107878.3407,0.00540875022932198,-0.00338259022932198,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Nor. pout",1,1,3,0,500,500,5,5,107878,1.90523,80.7087,-16.371,0,24,10,88,0.00714,0.00714,0,0,0,0,50,50,0.0141467,0.0236062,-0.00945945,6738460,2546.6,255.893,0.00531863,0.000282087,0,0.00158392,1,1,1,1,-0.563215177869286,1,107878.3407,0.00237205168655324,-0.00078813168655324,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Nor. pout",1,1,3,0,500,500,5,5,107878,0,80.7087,-16.371,0,24,11,109,0.01344,0.01344,0,0,0,0,50,50,0,0,0,32045700,0,2290.7,0.00531863,0,0,0.0125628,1,0,1,1,NA,1,107878.3407,0.0212341048734725,-0.00867130487347253,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Sprat",1,1,3,0,500,500,5,5,107878,0.552426,80.7087,-16.371,0,25,9,57,0.00163,0.00163,0,0,0,0,50,50,0.00871013,0.00684469,0.00186544,14105600,738.394,132.758,0.00577408,8.3196e-05,0,0.00105966,1,1,1,1,0.204517305282481,1,107878.3407,0.0012306270113033,-0.000170967011303299,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Sprat",1,1,3,0,500,500,5,5,107878,0,80.7087,-16.371,0,25,10,81,0.00496,0.00496,0,0,0,0,50,50,0,0,0,18417500,0,527.468,0.00577408,0,0,0.00511674,1,0,1,1,NA,1,107878.3407,0.00488947082961575,0.000227269170384246,"1982-93","Y1987"
"Her. Gull","Q1",1987,18,"Sprat",1,1,3,0,500,500,5,5,107878,0,80.7087,-16.371,0,25,11,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,1481150,0,78.1677,0.00577408,0,0,0.00253373,1,0,1,1,NA,1,107878.3407,0.000724591233910219,0.00180913876608978,"1982-93","Y1987"
"Her. Gull","Q1",1990,21,"Other",1,1,3,0,500,500,5,5,105967,76.1643,80.7087,-14.3078,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.940679,0.943693,-0.00301407,-1,1e+05,1e+05,1,0.000650312,0,0.940679,1,1,1,1,-0.118193188924994,1,105966.61945,0.943693405706735,-0.0030144057067345,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Whiting",1,1,3,0,500,500,5,5,105967,1.03544,80.7087,-14.3078,0,17,13,107,0.01009,0.01009,0,0,0,0,50,50,0.0138534,0.0128293,0.00102411,104993,1359.48,108.769,0.102673,0.000154999,0,0.00432678,1,1,1,1,0.0822587600435006,1,105966.61945,0.00102644588045316,0.00330033411954684,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Whiting",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,17,14,120,0.014,0.014,0,0,0,0,50,50,0,0,0,870109,0,1250.71,0.102673,0,0,0.00952666,1,0,1,1,NA,1,105966.61945,0.0118028677945147,-0.0022762077945147,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Haddock",1,1,3,0,500,500,5,5,105967,0.0840508,80.7087,-14.3078,0,18,13,108,0.01028,0.01028,0,0,0,0,50,50,0.0141573,0.00104141,0.0131159,16274.2,110.355,7.18005,0.0429176,1.27321e-05,0,0.00365721,1,1,1,1,3.67576786196356,1,105966.61945,6.77576583764464e-05,0.00358945234162355,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Haddock",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,18,14,120,0.01373,0.01373,0,0,0,0,50,50,0,0,0,175092,0,103.174,0.0429176,0,0,0.0105001,1,0,1,1,NA,1,105966.61945,0.000973646234403866,0.00952645376559613,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Herring",1,1,3,0,500,500,5,5,105967,1.46243,80.7087,-14.3078,0,21,15,163,0.04201,0.04201,0,0,0,0,50,50,0.00845308,0.0181198,-0.00966677,3518560,1920.1,184.029,0.001245,0.000217743,0,0.0016162,1,1,1,1,-0.655102541813583,1,105966.61945,0.00173666953758805,-0.000120469537588047,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Herring",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,21,16,222,0.10799,0.10799,0,0,0,0,50,50,0,0,0,5300020,0,712.573,0.001245,0,0,0.00481072,1,0,1,1,NA,1,105966.61945,0.00672450441184665,-0.00191378441184665,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Herring",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,21,17,258,0.1725,0.1725,0,0,0,0,50,50,0,0,0,4765720,0,1023.5,0.001245,0,0,0.00202616,1,0,1,1,NA,1,105966.61945,0.00965870200740843,-0.00763254200740843,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Nor. pout",1,1,3,0,500,500,5,5,105967,1.51691,80.7087,-14.3078,0,24,12,88,0.00714,0.00714,0,0,0,0,50,50,0.0141467,0.0187949,-0.00464814,4922330,1991.63,186.926,0.00531863,0.0002257,0,0.00158392,1,1,1,1,-0.309395092493714,1,105966.61945,0.00176400833555137,-0.000180088335551371,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Nor. pout",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,24,13,105,0.01202,0.01202,0,0,0,0,50,50,0,0,0,19142500,0,1223.78,0.00531863,0,0,0.00961427,1,0,1,1,NA,1,105966.61945,0.0115487311603579,-0.00193446116035788,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Nor. pout",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,24,14,120,0.01805,0.01805,0,0,0,0,50,50,0,0,0,6051210,0,580.924,0.00531863,0,0,0.00294854,1,0,1,1,NA,1,105966.61945,0.00548214148016779,-0.00253360148016779,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Sprat",1,1,3,0,500,500,5,5,105967,0.445603,80.7087,-14.3078,0,25,9,50,0.00107,0.00107,0,0,0,0,50,50,0.00871013,0.00552112,0.00318901,3071180,585.055,18.9746,0.00577408,6.71977e-05,0,0.00033443,1,1,1,1,0.389026043950906,1,105966.61945,0.00017906204895923,0.00015536795104077,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Sprat",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,25,10,60,0.00189,0.00189,0,0,0,0,50,50,0,0,0,4961970,0,54.1501,0.00577408,0,0,0.00072523,1,0,1,1,NA,1,105966.61945,0.000511010922883603,0.000214219077116397,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Sprat",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,25,11,70,0.00304,0.00304,0,0,0,0,50,50,0,0,0,4345340,0,76.2747,0.00577408,0,0,0.00110059,1,0,1,1,NA,1,105966.61945,0.000719799314122595,0.000380790685877405,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Sprat",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,25,12,84,0.00549,0.00549,0,0,0,0,50,50,0,0,0,7822710,0,247.978,0.00577408,0,0,0.00401615,1,0,1,1,NA,1,105966.61945,0.00234015203360345,0.00167599796639655,"1982-93","Y1990"
"Her. Gull","Q1",1990,21,"Sprat",1,1,3,0,500,500,5,5,105967,0,80.7087,-14.3078,0,25,13,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,3556170,0,187.677,0.00577408,0,0,0.00253373,1,0,1,1,NA,1,105966.61945,0.00177109547302823,0.000762634526971772,"1982-93","Y1990"
"Her. Gull","Q1",1991,21,"Other",1,1,3,0,500,500,5,5,106504,75.7797,80.7087,-15.6312,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.940679,0.938928,0.00175153,-1,1e+05,1e+05,1,0.00070179,0,0.940679,1,1,1,1,0.0661171298411647,1,106504.4619,0.938927799042755,0.00175120095724457,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Whiting",1,1,3,0,500,500,5,5,106504,1.10073,80.7087,-15.6312,0,17,13,107,0.01009,0.01009,0,0,0,0,50,50,0.0138534,0.0136383,0.000215095,112180,1452.54,116.215,0.102673,0.000164638,0,0.00432678,1,1,1,1,0.0167635222125328,1,106504.4619,0.00109117494165754,0.00323560505834246,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Whiting",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,17,14,120,0.014,0.014,0,0,0,0,50,50,0,0,0,929673,0,1336.33,0.102673,0,0,0.00952666,1,0,1,1,NA,1,106504.4619,0.0125471738569481,-0.00302051385694805,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Haddock",1,1,3,0,500,500,5,5,106504,0.219337,80.7087,-15.6312,0,18,13,108,0.01028,0.01028,0,0,0,0,50,50,0.0141573,0.00271764,0.0114396,42684.3,289.441,18.832,0.0429176,3.31697e-05,0,0.00365721,1,1,1,1,1.9862781595363,1,106504.4619,0.000176818883115732,0.00348039111688427,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Haddock",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,18,14,120,0.01373,0.01373,0,0,0,0,50,50,0,0,0,459236,0,270.609,0.0429176,0,0,0.0105001,1,0,1,1,NA,1,106504.4619,0.00254082312771161,0.00795927687228839,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Herring",1,1,3,0,500,500,5,5,106504,1.25601,80.7087,-15.6312,0,21,15,163,0.04201,0.04201,0,0,0,0,50,50,0.00845308,0.0155623,-0.0071092,3053700,1657.45,159.716,0.001245,0.000187496,0,0.0016162,1,1,1,1,-0.519188098811354,1,106504.4619,0.00149961792351913,0.000116582076480872,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Herring",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,21,16,222,0.10799,0.10799,0,0,0,0,50,50,0,0,0,4129480,0,555.198,0.001245,0,0,0.00481072,1,0,1,1,NA,1,106504.4619,0.0052129083617294,-0.000402188361729397,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Herring",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,21,17,258,0.1725,0.1725,0,0,0,0,50,50,0,0,0,4388750,0,942.538,0.001245,0,0,0.00202616,1,0,1,1,NA,1,106504.4619,0.00884975129854161,-0.00682359129854161,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Nor. pout",1,1,3,0,500,500,5,5,106504,1.77059,80.7087,-15.6312,0,24,12,88,0.00714,0.00714,0,0,0,0,50,50,0.0141467,0.021938,-0.00779128,5833960,2336.5,221.545,0.00531863,0.0002626,0,0.00158392,1,1,1,1,-0.4807966701992,1,106504.4619,0.00208014759238927,-0.000496227592389272,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Nor. pout",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,24,13,105,0.01202,0.01202,0,0,0,0,50,50,0,0,0,22682600,0,1450.1,0.00531863,0,0,0.00961427,1,0,1,1,NA,1,106504.4619,0.013615392013919,-0.004001122013919,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Nor. pout",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,24,14,120,0.01805,0.01805,0,0,0,0,50,50,0,0,0,6925460,0,664.853,0.00531863,0,0,0.00294854,1,0,1,1,NA,1,106504.4619,0.00624248963976973,-0.00329394963976973,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Sprat",1,1,3,0,500,500,5,5,106504,0.582386,80.7087,-15.6312,0,25,9,50,0.00107,0.00107,0,0,0,0,50,50,0.00871013,0.0072159,0.00149423,5765670,768.525,35.6219,0.00577408,8.76752e-05,0,0.00033443,1,1,1,1,0.159580223492859,1,106504.4619,0.000334463921647211,-3.39216472112721e-08,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Sprat",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,25,10,60,0.00189,0.00189,0,0,0,0,50,50,0,0,0,9315350,0,101.659,0.00577408,0,0,0.00072523,1,0,1,1,NA,1,106504.4619,0.000954504611228875,-0.000229274611228875,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Sprat",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,25,11,70,0.00304,0.00304,0,0,0,0,50,50,0,0,0,7707360,0,135.289,0.00577408,0,0,0.00110059,1,0,1,1,NA,1,106504.4619,0.00127026603004695,-0.000169676030046953,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Sprat",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,25,12,84,0.00549,0.00549,0,0,0,0,50,50,0,0,0,12350000,0,391.493,0.00577408,0,0,0.00401615,1,0,1,1,NA,1,106504.4619,0.00367583660830645,0.000340313391693545,"1982-93","Y1991"
"Her. Gull","Q1",1991,21,"Sprat",1,1,3,0,500,500,5,5,106504,0,80.7087,-15.6312,0,25,13,100,0.00914,0.00914,0,0,0,0,50,50,0,0,0,1979400,0,104.463,0.00577408,0,0,0.00253373,1,0,1,1,NA,1,106504.4619,0.000980832146714034,0.00155289785328597,"1982-93","Y1991"
"Her. Gull","Q2",1981,15,"Other",2,1,3,0,500,500,5,5,103815,77.7426,80.7087,-6.19068,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.860008,0.963249,-0.103241,-1,1e+05,1e+05,1,0.00043325,0,0.860008,1,1,1,1,-4.96001416546755,1,103815.3054,0.963249104885839,-0.103241104885839,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Cod",2,1,3,0,500,500,5,5,103815,0.0381281,80.7087,-6.19068,0,16,9,113,0.0151,0.0151,0,0,0,0,50,50,0.0118848,0.000472416,0.0114124,77890.3,49.044,49.044,0.041699,5.77897e-06,0,0.0118848,1,1,1,1,4.74735561552894,1,103815.3054,0.000472415891000211,0.0114123841089998,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Whiting",2,1,3,0,500,500,5,5,103815,0.327015,80.7087,-6.19068,0,17,9,116,0.01274,0.01274,0,0,0,0,50,50,0.0118598,0.00405179,0.00780804,321576,420.638,420.638,0.102673,4.93873e-05,0,0.0118598,1,1,1,1,1.11105200527197,1,103815.3054,0.0040517917698097,0.00780800823019031,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Haddock",2,1,3,0,500,500,5,5,103815,0.0633066,80.7087,-6.19068,0,18,9,118,0.01318,0.01318,0,0,0,0,50,50,0.0120236,0.000784384,0.0112392,143959,81.431,81.431,0.0429176,9.59222e-06,0,0.0120236,1,1,1,1,3.62890696344313,1,103815.3054,0.000784383378599587,0.0112392166214004,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Herring",2,1,3,0,500,500,5,5,103815,0.318889,80.7087,-6.19068,0,21,10,165,0.04406,0.04406,0,0,0,0,50,50,0.0367846,0.0039511,0.0328335,2807490,410.185,154.004,0.001245,4.81649e-05,0,0.0108156,1,1,1,1,4.73098802578158,1,103815.3054,0.00148344215148839,0.00933215784851161,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Herring",2,1,3,0,500,500,5,5,103815,0,80.7087,-6.19068,0,21,11,221,0.10789,0.10789,0,0,0,0,50,50,0,0,0,913391,0,122.689,0.001245,0,0,0.0155836,1,0,1,1,NA,1,103815.3054,0.00118180069429339,0.0144017993057066,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Herring",2,1,3,0,500,500,5,5,103815,0,80.7087,-6.19068,0,21,12,258,0.17146,0.17146,0,0,0,0,50,50,0,0,0,625349,0,133.492,0.001245,0,0,0.0103854,1,0,1,1,NA,1,103815.3054,0.0012858604950942,0.00909953950490579,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Nor. pout",2,1,3,0,500,500,5,5,103815,1.0738,80.7087,-6.19068,0,24,8,90,0.00756,0.00756,0,0,0,0,50,50,0.0600979,0.0133046,0.0467932,501946,1381.22,20.1827,0.00531863,0.000160664,0,0.00068744,1,1,1,1,3.6916749806456,1,103815.3054,0.000194409677091794,0.000493030322908206,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Nor. pout",2,1,3,0,500,500,5,5,103815,0,80.7087,-6.19068,0,24,9,114,0.01546,0.01546,0,0,0,0,50,50,0,0,0,16552400,0,1361.04,0.00531863,0,0,0.0594104,1,0,1,1,NA,1,103815.3054,0.0131102056171382,0.0463001943828618,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Sprat",2,1,3,0,500,500,5,5,103815,1.14498,80.7087,-6.19068,0,25,7,60,0.00189,0.00189,0,0,0,0,50,50,0.00734108,0.0141866,-0.00684551,5412500,1472.79,59.0667,0.00577408,0.000171161,0,0.00010381,1,1,1,1,-0.523242969425426,1,103815.3054,0.000568959459035604,-0.000465149459035604,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Sprat",2,1,3,0,500,500,5,5,103815,0,80.7087,-6.19068,0,25,8,83,0.00532,0.00532,0,0,0,0,50,50,0,0,0,24559200,0,754.413,0.00577408,0,0,0.0019021,1,0,1,1,NA,1,103815.3054,0.0072668764696424,-0.0053647764696424,"1977-81","Y1981"
"Her. Gull","Q2",1981,15,"Sprat",2,1,3,0,500,500,5,5,103815,0,80.7087,-6.19068,0,25,9,108,0.01172,0.01172,0,0,0,0,50,50,0,0,0,9742620,0,659.305,0.00577408,0,0,0.00533517,1,0,1,1,NA,1,103815.3054,0.00635074951096758,-0.00101557951096758,"1977-81","Y1981"
"Her. Gull","Q2",1985,18,"Other",2,1,3,0,500,500,5,5,104109,77.5232,80.7087,-6.80838,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.860024,0.96053,-0.100506,-1,1e+05,1e+05,1,0.00046399,0,0.860024,1,1,1,1,-4.66592419433214,1,104109.1748,0.960530137637783,-0.100506137637783,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Cod",2,1,3,0,500,500,5,5,104109,0.022384,80.7087,-6.80838,0,16,11,114,0.0155,0.0155,0,0,0,0,50,50,0.0118835,0.000277343,0.0116062,44673.5,28.874,28.874,0.041699,3.39335e-06,0,0.0118835,1,1,1,1,6.30051024299274,1,104109.1748,0.000277343471941533,0.0116061565280585,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Whiting",2,1,3,0,500,500,5,5,104109,0.269345,80.7087,-6.80838,0,17,11,117,0.01298,0.01298,0,0,0,0,50,50,0.0118585,0.00333725,0.00852127,260704,347.438,347.438,0.102673,4.0707e-05,0,0.0118585,1,1,1,1,1.33557960255505,1,104109.1748,0.00333724669960596,0.00852125330039404,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Haddock",2,1,3,0,500,500,5,5,104109,0.0340493,80.7087,-6.80838,0,18,11,118,0.01329,0.01329,0,0,0,0,50,50,0.0120223,0.000421879,0.0116004,77004.6,43.9215,43.9215,0.0429176,5.16103e-06,0,0.0120223,1,1,1,1,5.106281733716,1,104109.1748,0.000421879244402579,0.0116004207555974,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Herring",2,1,3,0,500,500,5,5,104109,1.05875,80.7087,-6.80838,0,21,12,165,0.04406,0.04406,0,0,0,0,50,50,0.0367805,0.0131182,0.0236624,5312340,1365.72,291.406,0.001245,0.000158442,0,0.0108144,1,1,1,1,1.87985189137671,1,104109.1748,0.00279904245288476,0.00801535754711524,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Herring",2,1,3,0,500,500,5,5,104109,0,80.7087,-6.80838,0,21,13,221,0.10789,0.10789,0,0,0,0,50,50,0,0,0,4164810,0,559.429,0.001245,0,0,0.0155819,1,0,1,1,NA,1,104109.1748,0.00537348414368567,0.0102084158563143,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Herring",2,1,3,0,500,500,5,5,104109,0,80.7087,-6.80838,0,21,14,258,0.17146,0.17146,0,0,0,0,50,50,0,0,0,2412000,0,514.885,0.001245,0,0,0.0103843,1,0,1,1,NA,1,104109.1748,0.0049456255991763,0.0054386744008237,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Nor. pout",2,1,3,0,500,500,5,5,104109,1.24521,80.7087,-6.80838,0,24,10,90,0.00756,0.00756,0,0,0,0,50,50,0.0600912,0.0154284,0.0446628,580176,1606.24,23.3282,0.00531863,0.000185909,0,0.00068736,1,1,1,1,3.27563678066482,1,104109.1748,0.000224074391568417,0.000463285608431583,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Nor. pout",2,1,3,0,500,500,5,5,104109,0,80.7087,-6.80838,0,24,11,115,0.0159,0.0159,0,0,0,0,50,50,0,0,0,18718000,0,1582.91,0.00531863,0,0,0.0594039,1,0,1,1,NA,1,104109.1748,0.0152043276016822,0.0441995723983178,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Sprat",2,1,3,0,500,500,5,5,104109,0.555828,80.7087,-6.80838,0,25,9,60,0.00189,0.00189,0,0,0,0,50,50,0.00734027,0.00688684,0.000453427,2556960,716.984,27.9041,0.00577408,8.37048e-05,0,0.0001038,1,1,1,1,0.049560102482501,1,104109.1748,0.000268027290136585,-0.000164227290136585,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Sprat",2,1,3,0,500,500,5,5,104109,0,80.7087,-6.80838,0,25,10,85,0.00551,0.00551,0,0,0,0,50,50,0,0,0,11628100,0,369.95,0.00577408,0,0,0.00190189,1,0,1,1,NA,1,104109.1748,0.00355348124419098,-0.00165159124419098,"1982-93","Y1985"
"Her. Gull","Q2",1985,18,"Sprat",2,1,3,0,500,500,5,5,104109,0,80.7087,-6.80838,0,25,11,109,0.01216,0.01216,0,0,0,0,50,50,0,0,0,4545170,0,319.129,0.00577408,0,0,0.00533458,1,0,1,1,NA,1,104109.1748,0.00306533022294208,0.00226924977705792,"1982-93","Y1985"
"Her. Gull","Q2",1986,18,"Other",2,1,3,0,500,500,5,5,104076,77.5478,80.7087,-8.10553,0,0,0,-1,-1,-1,0,0,0,0,50,50,0.860024,0.960835,-0.100811,-1,1e+05,1e+05,1,0.000460555,0,0.860024,1,1,1,1,-4.69750414499165,1,104076.176,0.960834687085352,-0.100810687085352,"1982-93","Y1986"
"Her. Gull","Q2",1986,18,"Cod",2,1,3,0,500,500,5,5,104076,0.0661781,80.7087,-8.10553,0,16,11,114,0.0155,0.0155,0,0,0,0,50,50,0.0118835,0.000819963,0.0110636,132035,85.3386,85.3386,0.041699,1.0027e-05,0,0.0118835,1,1,1,1,3.49390392133911,1,104076.176,0.00081996287027302,0.011063537129727,"1982-93","Y1986"
"Her. Gull","Q2",1986,18,"Whiting",2,1,3,0,500,500,5,5,104076,0.496416,80.7087,-8.10553,0,17,11,117,0.01298,0.01298,0,0,0,0,50,50,0.0118585,0.00615071,0.00570781,480338,640.142,640.142,0.102673,7.48131e-05,0,0.0118585,1,1,1,1,0.659903881127466,1,104076.176,0.00615070638260191,0.00570779361739809,"1982-93","Y1986"
