"Year","Quarter","Predator","Prey","eatenW"
2009,1,"Hake","Nor. pout",8946.16118179063
2010,1,"Hake","Nor. pout",14037.7839770851
2011,1,"Hake","Nor. pout",14363.6213338889
2012,1,"Hake","Nor. pout",15461.6737808141
2013,1,"Hake","Nor. pout",9997.38454448068
2014,1,"Hake","Nor. pout",6483.73652778985
2015,1,"Hake","Nor. pout",10863.3170575375
2016,1,"Hake","Nor. pout",12377.0264753841
2017,1,"Hake","Nor. pout",12087.0925384374
2018,1,"Hake","Nor. pout",10133.8634286569
2019,1,"Hake","Nor. pout",11964.5153839748
1974,2,"Hake","Nor. pout",14064.168967536
1975,2,"Hake","Nor. pout",14665.3279734423
1976,2,"Hake","Nor. pout",14939.295849964
1977,2,"Hake","Nor. pout",15102.3094666478
1978,2,"Hake","Nor. pout",15234.7183963717
1979,2,"Hake","Nor. pout",17091.7635514118
1980,2,"Hake","Nor. pout",16230.4419579177
1981,2,"Hake","Nor. pout",11121.1202899075
1982,2,"Hake","Nor. pout",8166.9486571427
1983,2,"Hake","Nor. pout",9847.59177676698
1984,2,"Hake","Nor. pout",13613.7501023959
1985,2,"Hake","Nor. pout",9975.3265277045
1986,2,"Hake","Nor. pout",5829.95260854161
1987,2,"Hake","Nor. pout",7490.7446512044
1988,2,"Hake","Nor. pout",7017.70357190314
1989,2,"Hake","Nor. pout",6051.8064404994
1990,2,"Hake","Nor. pout",5718.50643674712
1991,2,"Hake","Nor. pout",7394.98376690853
1992,2,"Hake","Nor. pout",8522.24757787428
1993,2,"Hake","Nor. pout",6866.52661144599
1994,2,"Hake","Nor. pout",3535.21177717822
1995,2,"Hake","Nor. pout",5408.29520718185
1996,2,"Hake","Nor. pout",3905.39547103166
1997,2,"Hake","Nor. pout",2872.2211626262
1998,2,"Hake","Nor. pout",3220.11934531188
1999,2,"Hake","Nor. pout",3910.16093093275
2000,2,"Hake","Nor. pout",4077.62693603611
2001,2,"Hake","Nor. pout",4540.4704148109
2002,2,"Hake","Nor. pout",2712.7356003855
2003,2,"Hake","Nor. pout",2750.44502565635
2004,2,"Hake","Nor. pout",2721.03456858804
2005,2,"Hake","Nor. pout",2895.46748397918
2006,2,"Hake","Nor. pout",5031.40481019692
2007,2,"Hake","Nor. pout",6675.65821957888
2008,2,"Hake","Nor. pout",14367.0869855395
2009,2,"Hake","Nor. pout",25196.9952246156
2010,2,"Hake","Nor. pout",35334.8105176132
2011,2,"Hake","Nor. pout",31403.1892954783
2012,2,"Hake","Nor. pout",31921.0478221575
2013,2,"Hake","Nor. pout",44568.5683652202
2014,2,"Hake","Nor. pout",36719.8678963424
2015,2,"Hake","Nor. pout",54417.6804776957
2016,2,"Hake","Nor. pout",52703.3101720088
2017,2,"Hake","Nor. pout",44560.1161649596
2018,2,"Hake","Nor. pout",35966.897587208
2019,2,"Hake","Nor. pout",61568.2922268018
1974,3,"Hake","Nor. pout",10015.7230921335
1975,3,"Hake","Nor. pout",10342.6350974191
1976,3,"Hake","Nor. pout",10432.3386649325
1977,3,"Hake","Nor. pout",10592.3304978194
1978,3,"Hake","Nor. pout",10838.9162718684
1979,3,"Hake","Nor. pout",11476.368159091
1980,3,"Hake","Nor. pout",9479.04408189057
1981,3,"Hake","Nor. pout",7965.36969887881
1982,3,"Hake","Nor. pout",5683.13442259992
1983,3,"Hake","Nor. pout",6510.80837876885
1984,3,"Hake","Nor. pout",7788.70979214467
1985,3,"Hake","Nor. pout",6317.29411482318
1986,3,"Hake","Nor. pout",4715.71917738082
1987,3,"Hake","Nor. pout",4692.73102661211
1988,3,"Hake","Nor. pout",5277.27232388986
1989,3,"Hake","Nor. pout",3955.59161797556
1990,3,"Hake","Nor. pout",3985.00557354998
1991,3,"Hake","Nor. pout",5124.37238488065
1992,3,"Hake","Nor. pout",4861.93978432271
1993,3,"Hake","Nor. pout",4035.03944733394
1994,3,"Hake","Nor. pout",3172.22005957525
1995,3,"Hake","Nor. pout",3313.79850452535
1996,3,"Hake","Nor. pout",2412.9819825558
1997,3,"Hake","Nor. pout",1867.84401283604
1998,3,"Hake","Nor. pout",2285.0003394101
1999,3,"Hake","Nor. pout",3045.66799104473
2000,3,"Hake","Nor. pout",2747.64337394298
2001,3,"Hake","Nor. pout",3338.36709225257
2002,3,"Hake","Nor. pout",2109.79717385095
2003,3,"Hake","Nor. pout",2170.54205836942
2004,3,"Hake","Nor. pout",2514.8699894248
2005,3,"Hake","Nor. pout",2942.5891363823
2006,3,"Hake","Nor. pout",4306.65835055045
2007,3,"Hake","Nor. pout",5667.0758435857
2008,3,"Hake","Nor. pout",12062.0204956666
2009,3,"Hake","Nor. pout",20797.6620118958
2010,3,"Hake","Nor. pout",23664.3728538991
2011,3,"Hake","Nor. pout",25810.86627506
2012,3,"Hake","Nor. pout",32317.5009730937
2013,3,"Hake","Nor. pout",38694.7431812005
2014,3,"Hake","Nor. pout",44004.4980915514
2015,3,"Hake","Nor. pout",55738.6354186594
2016,3,"Hake","Nor. pout",57066.7292388154
2017,3,"Hake","Nor. pout",55074.4120821436
2018,3,"Hake","Nor. pout",70425.6029939078
2019,3,"Hake","Nor. pout",73788.1409449261
1974,4,"Hake","Nor. pout",10402.4881440332
1975,4,"Hake","Nor. pout",10646.7285849171
1976,4,"Hake","Nor. pout",10777.8146318969
1977,4,"Hake","Nor. pout",10942.3521069716
1978,4,"Hake","Nor. pout",11673.8926270682
1979,4,"Hake","Nor. pout",12312.8364342141
1980,4,"Hake","Nor. pout",9104.88952792275
1981,4,"Hake","Nor. pout",8117.44733298917
1982,4,"Hake","Nor. pout",6569.39926197635
1983,4,"Hake","Nor. pout",7364.58244937023
1984,4,"Hake","Nor. pout",7433.2063677255
1985,4,"Hake","Nor. pout",6001.83191483355
1986,4,"Hake","Nor. pout",5383.33120451341
1987,4,"Hake","Nor. pout",4886.68884086724
1988,4,"Hake","Nor. pout",5829.99749856216
1989,4,"Hake","Nor. pout",4042.55978925377
1990,4,"Hake","Nor. pout",4291.74742212756
1991,4,"Hake","Nor. pout",5970.78620638558
1992,4,"Hake","Nor. pout",5195.34298640246
1993,4,"Hake","Nor. pout",4154.62889396756
1994,4,"Hake","Nor. pout",4013.04159358932
1995,4,"Hake","Nor. pout",3423.67141264155
1996,4,"Hake","Nor. pout",2489.61586426778
1997,4,"Hake","Nor. pout",1989.34795711154
1998,4,"Hake","Nor. pout",2393.22153809528
1999,4,"Hake","Nor. pout",3408.00396191733
2000,4,"Hake","Nor. pout",2858.93833651115
2001,4,"Hake","Nor. pout",3432.41892558939
2002,4,"Hake","Nor. pout",2146.07353286092
2003,4,"Hake","Nor. pout",2205.35857718323
2004,4,"Hake","Nor. pout",2395.27077395507
2005,4,"Hake","Nor. pout",3318.28803698431
2006,4,"Hake","Nor. pout",4739.89493701865
2007,4,"Hake","Nor. pout",6532.28972748639
2008,4,"Hake","Nor. pout",14762.6366529936
2009,4,"Hake","Nor. pout",26679.7912689589
2010,4,"Hake","Nor. pout",23931.7369625279
2011,4,"Hake","Nor. pout",25124.1798365636
2012,4,"Hake","Nor. pout",33859.8353641954
2013,4,"Hake","Nor. pout",30302.3382807581
2014,4,"Hake","Nor. pout",44299.0296714527
2015,4,"Hake","Nor. pout",46619.5097184703
2016,4,"Hake","Nor. pout",48748.3340398601
2017,4,"Hake","Nor. pout",41886.8835382124
2018,4,"Hake","Nor. pout",55506.3653444938
2019,4,"Hake","Nor. pout",61829.7407308448
1974,1,"Her. Gull","Nor. pout",527.3125786314
1975,1,"Her. Gull","Nor. pout",538.7498588088
1976,1,"Her. Gull","Nor. pout",633.027397626
1977,1,"Her. Gull","Nor. pout",493.862600682
1978,1,"Her. Gull","Nor. pout",344.5404824628
1979,1,"Her. Gull","Nor. pout",501.8206885389
1980,1,"Her. Gull","Nor. pout",618.2820535698
1981,1,"Her. Gull","Nor. pout",229.7600497764
1982,1,"Her. Gull","Nor. pout",558.382330395
1983,1,"Her. Gull","Nor. pout",560.9735540442
1984,1,"Her. Gull","Nor. pout",435.318783732
1985,1,"Her. Gull","Nor. pout",188.0815522194
1986,1,"Her. Gull","Nor. pout",155.1125720088
1987,1,"Her. Gull","Nor. pout",245.0547675135
1988,1,"Her. Gull","Nor. pout",58.45664991816
1989,1,"Her. Gull","Nor. pout",135.8578779534
1990,1,"Her. Gull","Nor. pout",113.3475830847
1991,1,"Her. Gull","Nor. pout",168.2228976624
1992,1,"Her. Gull","Nor. pout",290.9288114964
1993,1,"Her. Gull","Nor. pout",124.5990753189
1994,1,"Her. Gull","Nor. pout",59.71783097853
1995,1,"Her. Gull","Nor. pout",322.1611436934
1996,1,"Her. Gull","Nor. pout",106.40555595
1997,1,"Her. Gull","Nor. pout",180.6466121757
1998,1,"Her. Gull","Nor. pout",64.338637716
1999,1,"Her. Gull","Nor. pout",82.2760591608
2000,1,"Her. Gull","Nor. pout",82.5229213506
2001,1,"Her. Gull","Nor. pout",90.9648315072
2002,1,"Her. Gull","Nor. pout",66.7789023573
2003,1,"Her. Gull","Nor. pout",37.01886721173
2004,1,"Her. Gull","Nor. pout",19.94074987176
2005,1,"Her. Gull","Nor. pout",27.37788879852
2006,1,"Her. Gull","Nor. pout",34.8440777838
2007,1,"Her. Gull","Nor. pout",47.449480302
2008,1,"Her. Gull","Nor. pout",67.891220028
2009,1,"Her. Gull","Nor. pout",71.2751168448
2010,1,"Her. Gull","Nor. pout",72.0055228212
2011,1,"Her. Gull","Nor. pout",26.46049589316
2012,1,"Her. Gull","Nor. pout",30.645179334
2013,1,"Her. Gull","Nor. pout",70.0799872032
2014,1,"Her. Gull","Nor. pout",30.8651233176
2015,1,"Her. Gull","Nor. pout",82.731035556
2016,1,"Her. Gull","Nor. pout",61.3790411031
2017,1,"Her. Gull","Nor. pout",69.894684621
2018,1,"Her. Gull","Nor. pout",23.7434696739
2019,1,"Her. Gull","Nor. pout",123.338451807
1974,2,"Her. Gull","Nor. pout",306.161696868
1975,2,"Her. Gull","Nor. pout",339.5815126056
1976,2,"Her. Gull","Nor. pout",394.694842326
1977,2,"Her. Gull","Nor. pout",326.9333415792
1978,2,"Her. Gull","Nor. pout",227.5262034552
1979,2,"Her. Gull","Nor. pout",364.5493950372
1980,2,"Her. Gull","Nor. pout",464.3015926032
1981,2,"Her. Gull","Nor. pout",138.3236493612
1982,2,"Her. Gull","Nor. pout",403.847058792
1983,2,"Her. Gull","Nor. pout",407.79275262
1984,2,"Her. Gull","Nor. pout",320.271302322
1985,2,"Her. Gull","Nor. pout",121.8035653536
1986,2,"Her. Gull","Nor. pout",95.4151027704
1987,2,"Her. Gull","Nor. pout",175.4501553792
1988,2,"Her. Gull","Nor. pout",42.65559244032
1989,2,"Her. Gull","Nor. pout",93.94148571132
1990,2,"Her. Gull","Nor. pout",79.5347472816
1991,2,"Her. Gull","Nor. pout",123.6553406496
1992,2,"Her. Gull","Nor. pout",231.1744058652
1993,2,"Her. Gull","Nor. pout",96.2222574432
1994,2,"Her. Gull","Nor. pout",42.44748983748
1995,2,"Her. Gull","Nor. pout",289.76213205
1996,2,"Her. Gull","Nor. pout",91.386737604
1997,2,"Her. Gull","Nor. pout",187.8161463936
1998,2,"Her. Gull","Nor. pout",63.15410119488
1999,2,"Her. Gull","Nor. pout",73.303391664
2000,2,"Her. Gull","Nor. pout",82.5491165604
2001,2,"Her. Gull","Nor. pout",82.6744071168
2002,2,"Her. Gull","Nor. pout",56.212750764
2003,2,"Her. Gull","Nor. pout",34.15604136
2004,2,"Her. Gull","Nor. pout",17.8447241916
2005,2,"Her. Gull","Nor. pout",24.622809666
2006,2,"Her. Gull","Nor. pout",36.826427586
2007,2,"Her. Gull","Nor. pout",52.599836499
2008,2,"Her. Gull","Nor. pout",83.794668966
2009,2,"Her. Gull","Nor. pout",95.9528702616
2010,2,"Her. Gull","Nor. pout",108.043907478
2011,2,"Her. Gull","Nor. pout",32.9293647876
2012,2,"Her. Gull","Nor. pout",33.6034542816
2013,2,"Her. Gull","Nor. pout",93.5168113296
2014,2,"Her. Gull","Nor. pout",38.48386812816
2015,2,"Her. Gull","Nor. pout",116.336991288
2016,2,"Her. Gull","Nor. pout",74.3479374672
2017,2,"Her. Gull","Nor. pout",93.4774228224
2018,2,"Her. Gull","Nor. pout",27.14581524732
2019,2,"Her. Gull","Nor. pout",177.7966047
1974,3,"Her. Gull","Nor. pout",278.189214096
1975,3,"Her. Gull","Nor. pout",348.325211304
1976,3,"Her. Gull","Nor. pout",277.841362
1977,3,"Her. Gull","Nor. pout",186.887764368
1978,3,"Her. Gull","Nor. pout",207.554852064
1979,3,"Her. Gull","Nor. pout",251.825468484
1980,3,"Her. Gull","Nor. pout",138.7788242232
1981,3,"Her. Gull","Nor. pout",292.32759928
1982,3,"Her. Gull","Nor. pout",305.894538576
1983,3,"Her. Gull","Nor. pout",213.634546524
1984,3,"Her. Gull","Nor. pout",126.0230769248
1985,3,"Her. Gull","Nor. pout",105.3496789144
1986,3,"Her. Gull","Nor. pout",153.630487864
1987,3,"Her. Gull","Nor. pout",48.1353495856
1988,3,"Her. Gull","Nor. pout",90.7672901676
1989,3,"Her. Gull","Nor. pout",87.9652135888
1990,3,"Her. Gull","Nor. pout",111.9897744108
1991,3,"Her. Gull","Nor. pout",176.959328568
1992,3,"Her. Gull","Nor. pout",95.8330848912
1993,3,"Her. Gull","Nor. pout",51.4622751884
1994,3,"Her. Gull","Nor. pout",219.10829996
1995,3,"Her. Gull","Nor. pout",110.5315163928
1996,3,"Her. Gull","Nor. pout",164.603267492
1997,3,"Her. Gull","Nor. pout",73.2026806596
1998,3,"Her. Gull","Nor. pout",100.2558160244
1999,3,"Her. Gull","Nor. pout",80.6324239116
2000,3,"Her. Gull","Nor. pout",108.7290557496
2001,3,"Her. Gull","Nor. pout",93.3140562912
2002,3,"Her. Gull","Nor. pout",54.8818216272
2003,3,"Her. Gull","Nor. pout",29.6560276992
2004,3,"Her. Gull","Nor. pout",39.4710503352
2005,3,"Her. Gull","Nor. pout",42.7563905576
2006,3,"Her. Gull","Nor. pout",61.686723246
2007,3,"Her. Gull","Nor. pout",82.644870672
2008,3,"Her. Gull","Nor. pout",82.553116926
2009,3,"Her. Gull","Nor. pout",69.911336576
2010,3,"Her. Gull","Nor. pout",32.0803745364
2011,3,"Her. Gull","Nor. pout",47.4065231136
2012,3,"Her. Gull","Nor. pout",85.94105739
2013,3,"Her. Gull","Nor. pout",38.078205594
2014,3,"Her. Gull","Nor. pout",89.04283416
2015,3,"Her. Gull","Nor. pout",76.0854199624
2016,3,"Her. Gull","Nor. pout",79.2620473808
2017,3,"Her. Gull","Nor. pout",34.6538483668
2018,3,"Her. Gull","Nor. pout",125.60177032
2019,3,"Her. Gull","Nor. pout",159.48605466
1974,4,"Her. Gull","Nor. pout",1987.58925768
1975,4,"Her. Gull","Nor. pout",2290.4218263
1976,4,"Her. Gull","Nor. pout",1810.46309184
1977,4,"Her. Gull","Nor. pout",1229.215611
1978,4,"Her. Gull","Nor. pout",1518.36470496
1979,4,"Her. Gull","Nor. pout",1931.58734472
1980,4,"Her. Gull","Nor. pout",878.209617
1981,4,"Her. Gull","Nor. pout",1960.5943092
1982,4,"Her. Gull","Nor. pout",1893.51168696
1983,4,"Her. Gull","Nor. pout",1427.043710286
1984,4,"Her. Gull","Nor. pout",721.774473108
1985,4,"Her. Gull","Nor. pout",603.512453064
1986,4,"Her. Gull","Nor. pout",916.782361272
1987,4,"Her. Gull","Nor. pout",234.626351232
1988,4,"Her. Gull","Nor. pout",521.07657966
1989,4,"Her. Gull","Nor. pout",454.30143588
1990,4,"Her. Gull","Nor. pout",620.21198727
1991,4,"Her. Gull","Nor. pout",1030.12261872
1992,4,"Her. Gull","Nor. pout",487.35546504
1993,4,"Her. Gull","Nor. pout",247.89848664
1994,4,"Her. Gull","Nor. pout",1225.328048802
1995,4,"Her. Gull","Nor. pout",504.664575576
1996,4,"Her. Gull","Nor. pout",785.79099897
1997,4,"Her. Gull","Nor. pout",325.973024964
1998,4,"Her. Gull","Nor. pout",429.719246208
1999,4,"Her. Gull","Nor. pout",392.271196896
2000,4,"Her. Gull","Nor. pout",462.8772396
2001,4,"Her. Gull","Nor. pout",386.094405312
2002,4,"Her. Gull","Nor. pout",206.122218336
2003,4,"Her. Gull","Nor. pout",112.679826432
2004,4,"Her. Gull","Nor. pout",154.605396792
2005,4,"Her. Gull","Nor. pout",179.396302536
2006,4,"Her. Gull","Nor. pout",249.233812548
2007,4,"Her. Gull","Nor. pout",341.382989088
2008,4,"Her. Gull","Nor. pout",352.542024114
2009,4,"Her. Gull","Nor. pout",319.437720084
2010,4,"Her. Gull","Nor. pout",134.73918288
2011,4,"Her. Gull","Nor. pout",176.1797265
2012,4,"Her. Gull","Nor. pout",337.615746624
2013,4,"Her. Gull","Nor. pout",154.307355048
2014,4,"Her. Gull","Nor. pout",379.080269964
2015,4,"Her. Gull","Nor. pout",311.846733282
2016,4,"Her. Gull","Nor. pout",332.034233568
2017,4,"Her. Gull","Nor. pout",127.034861304
2018,4,"Her. Gull","Nor. pout",537.383747052
2019,4,"Her. Gull","Nor. pout",794.00510139
1974,1,"Mackerel","Nor. pout",754.44993083556
1975,1,"Mackerel","Nor. pout",658.04471533782
1976,1,"Mackerel","Nor. pout",764.62972656993
1977,1,"Mackerel","Nor. pout",500.078148012
1978,1,"Mackerel","Nor. pout",257.0420056257
1979,1,"Mackerel","Nor. pout",342.60400555551
1980,1,"Mackerel","Nor. pout",496.38844678788
1981,1,"Mackerel","Nor. pout",180.77152109328
1982,1,"Mackerel","Nor. pout",404.18115092334
1983,1,"Mackerel","Nor. pout",393.0282303813
1984,1,"Mackerel","Nor. pout",254.2564815399
1985,1,"Mackerel","Nor. pout",98.3959621119
1986,1,"Mackerel","Nor. pout",82.028788884
1987,1,"Mackerel","Nor. pout",259.95861931185
1988,1,"Mackerel","Nor. pout",64.66226905476
1989,1,"Mackerel","Nor. pout",108.10936742274
1990,1,"Mackerel","Nor. pout",120.49429733244
1991,1,"Mackerel","Nor. pout",187.30087772256
1992,1,"Mackerel","Nor. pout",284.8370540598
1993,1,"Mackerel","Nor. pout",130.00710436308
1994,1,"Mackerel","Nor. pout",58.61702988387
1995,1,"Mackerel","Nor. pout",344.67472540818
1996,1,"Mackerel","Nor. pout",96.9454458
1997,1,"Mackerel","Nor. pout",150.69817436886
1998,1,"Mackerel","Nor. pout",59.61076899255
1999,1,"Mackerel","Nor. pout",90.89006095638
2000,1,"Mackerel","Nor. pout",86.33626045695
2001,1,"Mackerel","Nor. pout",91.7500957758
2002,1,"Mackerel","Nor. pout",37.87122433059
2003,1,"Mackerel","Nor. pout",28.841459669208
2004,1,"Mackerel","Nor. pout",13.975100126802
2005,1,"Mackerel","Nor. pout",15.369085168164
2006,1,"Mackerel","Nor. pout",16.01331173244
2007,1,"Mackerel","Nor. pout",17.34443132382
2008,1,"Mackerel","Nor. pout",25.3052494461
2009,1,"Mackerel","Nor. pout",40.96097780832
2010,1,"Mackerel","Nor. pout",33.67112218056
2011,1,"Mackerel","Nor. pout",18.090802789605
2012,1,"Mackerel","Nor. pout",15.6457669599
2013,1,"Mackerel","Nor. pout",39.89784589245
2014,1,"Mackerel","Nor. pout",22.59284618448
2015,1,"Mackerel","Nor. pout",51.52551823224
2016,1,"Mackerel","Nor. pout",53.66341827657
2017,1,"Mackerel","Nor. pout",52.1072066268
2018,1,"Mackerel","Nor. pout",11.028499693632
2019,1,"Mackerel","Nor. pout",100.64542408326
1974,2,"Mackerel","Nor. pout",15506.51594292
1975,2,"Mackerel","Nor. pout",17175.48085044
1976,2,"Mackerel","Nor. pout",16037.73394062
1977,2,"Mackerel","Nor. pout",15235.707740208
1978,2,"Mackerel","Nor. pout",5906.01581856
1979,2,"Mackerel","Nor. pout",7325.7079764816
1980,2,"Mackerel","Nor. pout",5454.8960493072
1981,2,"Mackerel","Nor. pout",1293.0969723948
1982,2,"Mackerel","Nor. pout",3101.771581308
1983,2,"Mackerel","Nor. pout",3502.63108008
1984,2,"Mackerel","Nor. pout",1806.0795283464
1985,2,"Mackerel","Nor. pout",520.4603124396
1986,2,"Mackerel","Nor. pout",321.7656089412
1987,2,"Mackerel","Nor. pout",738.9060378336
1988,2,"Mackerel","Nor. pout",435.1741600968
1989,2,"Mackerel","Nor. pout",593.092980402
1990,2,"Mackerel","Nor. pout",541.89984858048
1991,2,"Mackerel","Nor. pout",675.2986706016
1992,2,"Mackerel","Nor. pout",1328.2141317192
1993,2,"Mackerel","Nor. pout",647.6601466608
1994,2,"Mackerel","Nor. pout",286.08654531024
1995,2,"Mackerel","Nor. pout",1688.738798106
1996,2,"Mackerel","Nor. pout",606.157753806
1997,2,"Mackerel","Nor. pout",607.4098808832
1998,2,"Mackerel","Nor. pout",188.7066850848
1999,2,"Mackerel","Nor. pout",254.9152258416
2000,2,"Mackerel","Nor. pout",265.2046971264
2001,2,"Mackerel","Nor. pout",294.5632176216
2002,2,"Mackerel","Nor. pout",151.2789697224
2003,2,"Mackerel","Nor. pout",105.2259621294
2004,2,"Mackerel","Nor. pout",53.7970895784
2005,2,"Mackerel","Nor. pout",62.04252071472
2006,2,"Mackerel","Nor. pout",44.5813965168
2007,2,"Mackerel","Nor. pout",112.2217374306
2008,2,"Mackerel","Nor. pout",86.151460032
2009,2,"Mackerel","Nor. pout",123.641490264
2010,2,"Mackerel","Nor. pout",56.5961814444
2011,2,"Mackerel","Nor. pout",65.0798407248
2012,2,"Mackerel","Nor. pout",43.3220400648
2013,2,"Mackerel","Nor. pout",72.4620012144
2014,2,"Mackerel","Nor. pout",36.76913379048
2015,2,"Mackerel","Nor. pout",140.848690332
2016,2,"Mackerel","Nor. pout",131.957936592
2017,2,"Mackerel","Nor. pout",126.953987166
2018,2,"Mackerel","Nor. pout",53.9795596956
2019,2,"Mackerel","Nor. pout",318.6241344
1974,3,"Mackerel","Nor. pout",106768.41553584
1975,3,"Mackerel","Nor. pout",143588.74626516
1976,3,"Mackerel","Nor. pout",78368.26407504
1977,3,"Mackerel","Nor. pout",33216.27111792
1978,3,"Mackerel","Nor. pout",29007.560473024
1979,3,"Mackerel","Nor. pout",55605.708475104
1980,3,"Mackerel","Nor. pout",29020.488867216
1981,3,"Mackerel","Nor. pout",65079.2867116
1982,3,"Mackerel","Nor. pout",73703.72696544
1983,3,"Mackerel","Nor. pout",57265.89683388
1984,3,"Mackerel","Nor. pout",33019.159849016
1985,3,"Mackerel","Nor. pout",29979.123109344
1986,3,"Mackerel","Nor. pout",48995.866016284
1987,3,"Mackerel","Nor. pout",15836.297996736
1988,3,"Mackerel","Nor. pout",30203.671696068
1989,3,"Mackerel","Nor. pout",26474.273006112
1990,3,"Mackerel","Nor. pout",33687.869002476
1991,3,"Mackerel","Nor. pout",60358.72214772
1992,3,"Mackerel","Nor. pout",26713.444544016
1993,3,"Mackerel","Nor. pout",12184.059846312
1994,3,"Mackerel","Nor. pout",54802.4075016
1995,3,"Mackerel","Nor. pout",31605.007387968
1996,3,"Mackerel","Nor. pout",40491.8450598
1997,3,"Mackerel","Nor. pout",18421.99032438
1998,3,"Mackerel","Nor. pout",24008.052585284
1999,3,"Mackerel","Nor. pout",18824.702365728
2000,3,"Mackerel","Nor. pout",23953.71464244
2001,3,"Mackerel","Nor. pout",19600.332204936
2002,3,"Mackerel","Nor. pout",9998.630324904
2003,3,"Mackerel","Nor. pout",6209.945290752
2004,3,"Mackerel","Nor. pout",8238.00500316
2005,3,"Mackerel","Nor. pout",10735.14218878
2006,3,"Mackerel","Nor. pout",18328.5381194392
2007,3,"Mackerel","Nor. pout",31543.866680436
2008,3,"Mackerel","Nor. pout",34207.8815029504
2009,3,"Mackerel","Nor. pout",27517.9095666048
2010,3,"Mackerel","Nor. pout",11501.961793452
2011,3,"Mackerel","Nor. pout",23365.754771248
2012,3,"Mackerel","Nor. pout",43628.2094665
2013,3,"Mackerel","Nor. pout",14860.5026284
2014,3,"Mackerel","Nor. pout",31289.265392184
2015,3,"Mackerel","Nor. pout",29111.969892496
2016,3,"Mackerel","Nor. pout",31014.666465536
2017,3,"Mackerel","Nor. pout",11640.69472774
2018,3,"Mackerel","Nor. pout",42685.2580128
2019,3,"Mackerel","Nor. pout",60758.0208984
1974,4,"Mackerel","Nor. pout",7403.132722908
1975,4,"Mackerel","Nor. pout",8203.627999728
1976,4,"Mackerel","Nor. pout",6802.754069376
1977,4,"Mackerel","Nor. pout",3644.6972172
1978,4,"Mackerel","Nor. pout",2873.1781682484
1979,4,"Mackerel","Nor. pout",4587.59575296
1980,4,"Mackerel","Nor. pout",2829.965484495
1981,4,"Mackerel","Nor. pout",6582.700178064
1982,4,"Mackerel","Nor. pout",8270.918284008
1983,4,"Mackerel","Nor. pout",6237.2594271042
1984,4,"Mackerel","Nor. pout",3318.621915258
1985,4,"Mackerel","Nor. pout",3126.986257422
1986,4,"Mackerel","Nor. pout",8742.4431375912
1987,4,"Mackerel","Nor. pout",2296.9038756768
1988,4,"Mackerel","Nor. pout",4833.9606666312
1989,4,"Mackerel","Nor. pout",4210.447298592
1990,4,"Mackerel","Nor. pout",5824.5899724828
1991,4,"Mackerel","Nor. pout",10066.059722856
1992,4,"Mackerel","Nor. pout",4196.8484037924
1993,4,"Mackerel","Nor. pout",1880.183562768
1994,4,"Mackerel","Nor. pout",9388.5699582792
1995,4,"Mackerel","Nor. pout",4816.936156011
1996,4,"Mackerel","Nor. pout",6763.55559417
1997,4,"Mackerel","Nor. pout",3203.223866082
1998,4,"Mackerel","Nor. pout",3790.619297508
1999,4,"Mackerel","Nor. pout",3499.9734880512
2000,4,"Mackerel","Nor. pout",3685.86824652
2001,4,"Mackerel","Nor. pout",2958.2135352
2002,4,"Mackerel","Nor. pout",1402.7715026568
2003,4,"Mackerel","Nor. pout",863.16619830048
2004,4,"Mackerel","Nor. pout",1340.7346670256
2005,4,"Mackerel","Nor. pout",1634.1284025528
2006,4,"Mackerel","Nor. pout",2858.7632240184
2007,4,"Mackerel","Nor. pout",4730.2736680704
2008,4,"Mackerel","Nor. pout",5558.8488133668
2009,4,"Mackerel","Nor. pout",4965.888777102
2010,4,"Mackerel","Nor. pout",1801.226433186
2011,4,"Mackerel","Nor. pout",3477.611321325
2012,4,"Mackerel","Nor. pout",6507.0947542848
2013,4,"Mackerel","Nor. pout",2240.7533042538
2014,4,"Mackerel","Nor. pout",4159.7049570516
2015,4,"Mackerel","Nor. pout",4458.89400642
2016,4,"Mackerel","Nor. pout",4620.1986389568
2017,4,"Mackerel","Nor. pout",1649.1193227264
2018,4,"Mackerel","Nor. pout",7086.1984383456
2019,4,"Mackerel","Nor. pout",10363.9169725674
1974,1,"Razorbill","Nor. pout",16.95108641697
1975,1,"Razorbill","Nor. pout",22.95377146818
1976,1,"Razorbill","Nor. pout",21.92850631179
1977,1,"Razorbill","Nor. pout",33.265033074
1978,1,"Razorbill","Nor. pout",23.83500890466
1979,1,"Razorbill","Nor. pout",24.44036636655
1980,1,"Razorbill","Nor. pout",39.2981720067
1981,1,"Razorbill","Nor. pout",36.2109975786
1982,1,"Razorbill","Nor. pout",68.2045924347
1983,1,"Razorbill","Nor. pout",87.8093766594
1984,1,"Razorbill","Nor. pout",50.7335180085
1985,1,"Razorbill","Nor. pout",33.7851857142
1986,1,"Razorbill","Nor. pout",18.1458562824
1987,1,"Razorbill","Nor. pout",30.3684435405
1988,1,"Razorbill","Nor. pout",13.4159287509
1989,1,"Razorbill","Nor. pout",18.9164786922
1990,1,"Razorbill","Nor. pout",20.1171747852
1991,1,"Razorbill","Nor. pout",41.8520848536
1992,1,"Razorbill","Nor. pout",65.737418274
1993,1,"Razorbill","Nor. pout",23.0200902792
1994,1,"Razorbill","Nor. pout",7.786915120548
1995,1,"Razorbill","Nor. pout",69.1044317658
