Predator,Species.n,Year,Quarter,Age,StockAbundance,MaenWeightInTheSea,FoodRation
W. mackerel,11,1982,4,2,1363230,0.339402,0.263
W. mackerel,11,1983,1,1,202669,0.172,0.065
W. mackerel,11,1983,1,2,570060,0.327116,0.132
W. mackerel,11,1983,2,1,310304,0.135704,0.12
W. mackerel,11,1983,2,2,260498,0.326665,0.266
W. mackerel,11,1983,3,0,0,-1,0
W. mackerel,11,1983,3,1,791447,0.158392,0.232
W. mackerel,11,1983,3,2,2142690,0.326216,0.381
W. mackerel,11,1983,4,0,0,-1,0
W. mackerel,11,1983,4,1,723328,0.158055,0.138
W. mackerel,11,1983,4,2,1523100,0.32577,0.263
W. mackerel,11,1984,1,1,59782,0.194,0.065
W. mackerel,11,1984,1,2,719630,0.319462,0.132
W. mackerel,11,1984,2,1,206584,0.110567,0.12
W. mackerel,11,1984,2,2,328846,0.319445,0.266
W. mackerel,11,1984,3,0,0,-1,0
W. mackerel,11,1984,3,1,531056,0.144087,0.232
W. mackerel,11,1984,3,2,2704890,0.31943,0.381
W. mackerel,11,1984,4,0,0,-1,0
W. mackerel,11,1984,4,1,485348,0.143828,0.138
W. mackerel,11,1984,4,2,1922730,0.319418,0.263
W. mackerel,11,1985,1,1,46465,0.165,0.065
W. mackerel,11,1985,1,2,599135,0.364857,0.132
W. mackerel,11,1985,2,1,967997,0.088745,0.12
W. mackerel,11,1985,2,2,273784,0.364317,0.266
W. mackerel,11,1985,3,0,0,-1,0
W. mackerel,11,1985,3,1,1889790,0.098213,0.232
W. mackerel,11,1985,3,2,2251980,0.363769,0.381
W. mackerel,11,1985,4,0,0,-1,0
W. mackerel,11,1985,4,1,1869020,0.098293,0.138
W. mackerel,11,1985,4,2,1600790,0.363212,0.263
W. mackerel,11,1986,1,1,830025,0.179,0.065
W. mackerel,11,1986,1,2,1006450,0.365383,0.132
W. mackerel,11,1986,2,1,1598040,0.123901,0.12
W. mackerel,11,1986,2,2,459915,0.364468,0.266
W. mackerel,11,1986,3,0,0,-1,0
W. mackerel,11,1986,3,1,4617290,0.152066,0.232
W. mackerel,11,1986,3,2,2101650,0.363537,0.381
W. mackerel,11,1986,4,0,0,-1,0
W. mackerel,11,1986,4,1,5487130,0.157894,0.138
W. mackerel,11,1986,4,2,5378150,0.36259,0.263
W. mackerel,11,1987,1,1,386291,0.148,0.065
W. mackerel,11,1987,1,2,1355420,0.323563,0.132
W. mackerel,11,1987,2,1,1229470,0.097828,0.12
W. mackerel,11,1987,2,2,619379,0.323155,0.266
W. mackerel,11,1987,3,0,0,-1,0
W. mackerel,11,1987,3,1,2814770,0.117551,0.232
W. mackerel,11,1987,3,2,2830350,0.322752,0.381
W. mackerel,11,1987,4,0,0,-1,0
W. mackerel,11,1987,4,1,3162280,0.122938,0.138
W. mackerel,11,1987,4,2,7242880,0.322354,0.263
W. mackerel,11,1988,1,1,406482,0.156,0.065
W. mackerel,11,1988,1,2,1252630,0.342305,0.132
W. mackerel,11,1988,2,1,1710920,0.09056,0.12
W. mackerel,11,1988,2,2,572410,0.341338,0.266
W. mackerel,11,1988,3,0,0,-1,0
W. mackerel,11,1988,3,1,3533820,0.112706,0.232
W. mackerel,11,1988,3,2,2615720,0.340369,0.381
W. mackerel,11,1988,4,0,0,-1,0
W. mackerel,11,1988,4,1,3850270,0.119623,0.138
W. mackerel,11,1988,4,2,6693640,0.339399,0.263
W. mackerel,11,1989,1,1,607092,0.177,0.065
W. mackerel,11,1989,1,2,1195920,0.343937,0.132
W. mackerel,11,1989,2,1,1473860,0.113069,0.12
W. mackerel,11,1989,2,2,546493,0.34316,0.266
W. mackerel,11,1989,3,0,0,-1,0
W. mackerel,11,1989,3,1,3795310,0.142156,0.232
W. mackerel,11,1989,3,2,2497280,0.342387,0.381
W. mackerel,11,1989,4,0,0,-1,0
W. mackerel,11,1989,4,1,4395530,0.149031,0.138
W. mackerel,11,1989,4,2,3195280,0.341617,0.263
W. mackerel,11,1990,1,1,211402,0.138,0.065
W. mackerel,11,1990,1,2,665106,0.315344,0.132
W. mackerel,11,1990,2,1,760746,0.090246,0.12
W. mackerel,11,1990,2,2,303931,0.315007,0.266
W. mackerel,11,1990,3,0,0,-1,0
W. mackerel,11,1990,3,1,1660930,0.107817,0.232
W. mackerel,11,1990,3,2,2777720,0.314675,0.381
W. mackerel,11,1990,4,0,0,-1,0
W. mackerel,11,1990,4,1,1840730,0.112899,0.138
W. mackerel,11,1990,4,2,3554100,0.314347,0.263
W. mackerel,11,1991,1,1,256373,0.155,0.065
W. mackerel,11,1991,1,2,647330,0.355435,0.132
W. mackerel,11,1991,2,1,646671,0.102843,0.12
W. mackerel,11,1991,2,2,295807,0.354419,0.266
W. mackerel,11,1991,3,0,0,-1,0
W. mackerel,11,1991,3,1,1636010,0.125974,0.232
W. mackerel,11,1991,3,2,2703480,0.353401,0.381
W. mackerel,11,1991,4,0,0,-1,0
W. mackerel,11,1991,4,1,1886620,0.131651,0.138
W. mackerel,11,1991,4,2,3459110,0.352381,0.263
W. mackerel,11,1992,1,1,189652,0.212,0.065
W. mackerel,11,1992,1,2,660967,0.35569,0.132
W. mackerel,11,1992,2,1,656081,0.113771,0.12
W. mackerel,11,1992,2,2,302039,0.354509,0.266
W. mackerel,11,1992,3,0,0,-1,0
W. mackerel,11,1992,3,1,1453860,0.151193,0.232
W. mackerel,11,1992,3,2,2760430,0.353328,0.381
W. mackerel,11,1992,4,0,0,-1,0
W. mackerel,11,1992,4,1,1618280,0.161832,0.138
W. mackerel,11,1992,4,2,3531980,0.352148,0.263
W. mackerel,11,1993,1,1,220853,0.197,0.065
W. mackerel,11,1993,1,2,600463,0.364137,0.132
W. mackerel,11,1993,2,1,813885,0.108034,0.12
W. mackerel,11,1993,2,2,274391,0.362733,0.266
W. mackerel,11,1993,3,0,0,-1,0
W. mackerel,11,1993,3,1,1761400,0.140695,0.232
W. mackerel,11,1993,3,2,2507740,0.36133,0.381
W. mackerel,11,1993,4,0,0,-1,0
W. mackerel,11,1993,4,1,1946990,0.150196,0.138
W. mackerel,11,1993,4,2,3208670,0.359929,0.263
W. mackerel,11,1994,1,1,278286,0.178,0.065
W. mackerel,11,1994,1,2,563397,0.350871,0.132
W. mackerel,11,1994,2,1,982714,0.103887,0.12
W. mackerel,11,1994,2,2,257453,0.349117,0.266
W. mackerel,11,1994,3,0,0,-1,0
W. mackerel,11,1994,3,1,2160750,0.131025,0.232
W. mackerel,11,1994,3,2,2352940,0.347363,0.381
W. mackerel,11,1994,4,0,0,-1,0
W. mackerel,11,1994,4,1,2399660,0.138933,0.138
W. mackerel,11,1994,4,2,3010600,0.345612,0.263
W. mackerel,11,1995,1,1,331584,0.164,0.065
W. mackerel,11,1995,1,2,586018,0.368693,0.132
W. mackerel,11,1995,2,1,923388,0.107682,0.12
W. mackerel,11,1995,2,2,267790,0.366898,0.266
W. mackerel,11,1995,3,0,0,-1,0
W. mackerel,11,1995,3,1,2235240,0.131608,0.232
W. mackerel,11,1995,3,2,2447420,0.365111,0.381
W. mackerel,11,1995,4,0,0,-1,0
W. mackerel,11,1995,4,1,2549100,0.137768,0.138
W. mackerel,11,1995,4,2,3131480,0.363334,0.263
W. mackerel,11,1996,1,1,285800,0.133,0.065
W. mackerel,11,1996,1,2,650950,0.3428,0.132
W. mackerel,11,1996,2,1,814400,0.093452,0.12
W. mackerel,11,1996,2,2,297462,0.341551,0.266
W. mackerel,11,1996,3,0,0,-1,0
W. mackerel,11,1996,3,1,1951980,0.109827,0.232
W. mackerel,11,1996,3,2,2718600,0.340309,0.381
W. mackerel,11,1996,4,0,0,-1,0
W. mackerel,11,1996,4,1,2220320,0.114176,0.138
W. mackerel,11,1996,4,2,3478460,0.339076,0.263
W. mackerel,11,1997,1,1,251220,0.186,0.065
W. mackerel,11,1997,1,2,699873,0.323956,0.132
W. mackerel,11,1997,2,1,770401,0.107127,0.12
W. mackerel,11,1997,2,2,319818,0.322942,0.266
W. mackerel,11,1997,3,0,0,-1,0
W. mackerel,11,1997,3,1,1790570,0.138301,0.232
W. mackerel,11,1997,3,2,2922910,0.321931,0.381
W. mackerel,11,1997,4,0,0,-1,0
W. mackerel,11,1997,4,1,2020010,0.146931,0.138
W. mackerel,11,1997,4,2,3739880,0.320924,0.263
W. mackerel,11,1998,1,1,225319,0.149,0.065
W. mackerel,11,1998,1,2,654610,0.320718,0.132
W. mackerel,11,1998,2,1,576621,0.101038,0.12
W. mackerel,11,1998,2,2,299134,0.319621,0.266
W. mackerel,11,1998,3,0,0,-1,0
W. mackerel,11,1998,3,1,1449200,0.121904,0.232
W. mackerel,11,1998,3,2,2733880,0.318527,0.381
W. mackerel,11,1998,4,0,0,-1,0
W. mackerel,11,1998,4,1,1668480,0.127192,0.138
W. mackerel,11,1998,4,2,3498010,0.317436,0.263
W. mackerel,11,1999,1,1,171168,0.194,0.065
W. mackerel,11,1999,1,2,635029,0.332278,0.132
W. mackerel,11,1999,2,1,515011,0.115075,0.12
W. mackerel,11,1999,2,2,290187,0.331332,0.266
W. mackerel,11,1999,3,0,0,-1,0
W. mackerel,11,1999,3,1,1206430,0.147466,0.232
W. mackerel,11,1999,3,2,2652110,0.330387,0.381
W. mackerel,11,1999,4,0,0,-1,0
W. mackerel,11,1999,4,1,1363920,0.15614,0.138
W. mackerel,11,1999,4,2,3393380,0.329443,0.263
W. mackerel,11,2000,1,1,165474,0.185,0.065
W. mackerel,11,2000,1,2,570700,0.334021,0.132
W. mackerel,11,2000,2,1,552702,0.104042,0.12
W. mackerel,11,2000,2,2,260790,0.33299,0.266
W. mackerel,11,2000,3,0,0,-1,0
W. mackerel,11,2000,3,1,1241450,0.135163,0.232
W. mackerel,11,2000,3,2,2383440,0.331959,0.381
W. mackerel,11,2000,4,0,0,-1,0
W. mackerel,11,2000,4,1,1387240,0.14396,0.138
W. mackerel,11,2000,4,2,3049630,0.330928,0.263
W. mackerel,11,2001,1,1,202680,0.164,0.065
W. mackerel,11,2001,1,2,553264,0.376224,0.132
W. mackerel,11,2001,2,1,457441,0.12446,0.12
W. mackerel,11,2001,2,2,252822,0.374846,0.266
W. mackerel,11,2001,3,0,0,-1,0
W. mackerel,11,2001,3,1,1219630,0.146391,0.232
W. mackerel,11,2001,3,2,2310620,0.373466,0.381
W. mackerel,11,2001,4,0,0,-1,0
W. mackerel,11,2001,4,1,1424100,0.150546,0.138
W. mackerel,11,2001,4,2,2956450,0.372082,0.263
W. mackerel,11,2002,1,1,124830,0.181,0.065
W. mackerel,11,2002,1,2,508016,0.350285,0.132
W. mackerel,11,2002,2,1,756728,0.087475,0.12
W. mackerel,11,2002,2,2,232146,0.3489,0.266
W. mackerel,11,2002,3,0,0,-1,0
W. mackerel,11,2002,3,1,1402330,0.103829,0.232
W. mackerel,11,2002,3,2,2121650,0.347514,0.381
W. mackerel,11,2002,4,0,0,-1,0
W. mackerel,11,2002,4,1,1472220,0.110666,0.138
W. mackerel,11,2002,4,2,2714660,0.346129,0.263
W. mackerel,11,2003,1,1,293789,0.181,0.065
W. mackerel,11,2003,1,2,408581,0.392793,0.132
W. mackerel,11,2003,2,1,1307660,0.109652,0.12
W. mackerel,11,2003,2,2,186707,0.391854,0.266
W. mackerel,11,2003,3,0,0,-1,0
W. mackerel,11,2003,3,1,2651540,0.140672,0.232
W. mackerel,11,2003,3,2,1706380,0.390912,0.381
W. mackerel,11,2003,4,0,0,-1,0
W. mackerel,11,2003,4,1,2871860,0.148548,0.138
W. mackerel,11,2003,4,2,2183320,0.38997,0.263
W. mackerel,11,2004,1,1,475333,0.164,0.065
W. mackerel,11,2004,1,2,479655,0.376224,0.132
W. mackerel,11,2004,2,1,894227,0.12446,0.12
W. mackerel,11,2004,2,2,219186,0.374846,0.266
W. mackerel,11,2004,3,0,0,-1,0
W. mackerel,11,2004,3,1,2615500,0.146391,0.232
W. mackerel,11,2004,3,2,2003210,0.373466,0.381
W. mackerel,11,2004,4,0,0,-1,0
W. mackerel,11,2004,4,1,3116110,0.150546,0.138
W. mackerel,11,2004,4,2,2563110,0.372082,0.263
W. mackerel,11,2005,1,1,210927,0.164,0.065
W. mackerel,11,2005,1,2,693362,0.376224,0.132
W. mackerel,11,2005,2,1,780358,0.12446,0.12
W. mackerel,11,2005,2,2,316842,0.374846,0.266
W. mackerel,11,2005,3,0,0,-1,0
W. mackerel,11,2005,3,1,1686430,0.146391,0.232
W. mackerel,11,2005,3,2,2895720,0.373466,0.381
W. mackerel,11,2005,4,0,0,-1,0
W. mackerel,11,2005,4,1,1863310,0.150546,0.138
W. mackerel,11,2005,4,2,3705090,0.372082,0.263
W. mackerel,11,2006,1,1,271538,0.164,0.065
W. mackerel,11,2006,1,2,672272,0.376224,0.132
W. mackerel,11,2006,2,1,1149830,0.12446,0.12
W. mackerel,11,2006,2,2,307205,0.374846,0.266
W. mackerel,11,2006,3,0,0,-1,0
W. mackerel,11,2006,3,1,2370120,0.146391,0.232
W. mackerel,11,2006,3,2,2807640,0.373466,0.381
W. mackerel,11,2006,4,0,0,-1,0
W. mackerel,11,2006,4,1,2580700,0.150546,0.138
W. mackerel,11,2006,4,2,3592390,0.372082,0.263
W. mackerel,11,2007,1,1,418078,0.164,0.065
W. mackerel,11,2007,1,2,713493,0.376224,0.132
W. mackerel,11,2007,2,1,1300690,0.12446,0.12
W. mackerel,11,2007,2,2,326042,0.374846,0.266
W. mackerel,11,2007,3,0,0,-1,0
W. mackerel,11,2007,3,1,3005330,0.146391,0.232
W. mackerel,11,2007,3,2,2979800,0.373466,0.381
W. mackerel,11,2007,4,0,0,-1,0
W. mackerel,11,2007,4,1,3384970,0.150546,0.138
W. mackerel,11,2007,4,2,3812660,0.372082,0.263
W. mackerel,11,2008,1,1,425119,0.164,0.065
W. mackerel,11,2008,1,2,845715,0.376224,0.132
W. mackerel,11,2008,2,1,895458,0.12446,0.12
W. mackerel,11,2008,2,2,386463,0.374846,0.266
W. mackerel,11,2008,3,0,0,-1,0
W. mackerel,11,2008,3,1,2470390,0.146391,0.232
W. mackerel,11,2008,3,2,3532010,0.373466,0.381
W. mackerel,11,2008,4,0,0,-1,0
W. mackerel,11,2008,4,1,2906820,0.150546,0.138
W. mackerel,11,2008,4,2,4519210,0.372082,0.263
W. mackerel,11,2009,1,1,235020,0.164,0.065
W. mackerel,11,2009,1,2,962143,0.376224,0.132
W. mackerel,11,2009,2,1,813476,0.12446,0.12
W. mackerel,11,2009,2,2,439666,0.374846,0.266
W. mackerel,11,2009,3,0,0,-1,0
W. mackerel,11,2009,3,1,1802260,0.146391,0.232
W. mackerel,11,2009,3,2,4018250,0.373466,0.381
W. mackerel,11,2009,4,0,0,-1,0
W. mackerel,11,2009,4,1,2005960,0.150546,0.138
W. mackerel,11,2009,4,2,5141360,0.372082,0.263
W. mackerel,11,2010,1,1,277623,0.164,0.065
W. mackerel,11,2010,1,2,894994,0.376224,0.132
W. mackerel,11,2010,2,1,772455,0.12446,0.12
W. mackerel,11,2010,2,2,408982,0.374846,0.266
W. mackerel,11,2010,3,0,0,-1,0
W. mackerel,11,2010,3,1,1870570,0.146391,0.232
W. mackerel,11,2010,3,2,3737810,0.373466,0.381
W. mackerel,11,2010,4,0,0,-1,0
W. mackerel,11,2010,4,1,2133440,0.150546,0.138
W. mackerel,11,2010,4,2,4782540,0.372082,0.263
N. mackerel,12,1963,1,1,1383200,0.12,0.034
N. mackerel,12,1963,1,2,395750,0.215,0.094
N. mackerel,12,1963,1,3,151341,0.27,0.117
N. mackerel,12,1963,1,4,375463,0.315,0.128
N. mackerel,12,1963,1,5,148838,0.355,0.143
N. mackerel,12,1963,1,6,1577890,0.486798,0.167
N. mackerel,12,1963,2,1,1332960,0.195,0.097
N. mackerel,12,1963,2,2,380935,0.275,0.184
N. mackerel,12,1963,2,3,485495,0.34,0.23
N. mackerel,12,1963,2,4,1203280,0.385,0.256
N. mackerel,12,1963,2,5,474903,0.425,0.265
N. mackerel,12,1963,2,6,5032560,0.496973,0.263
N. mackerel,12,1963,3,0,0,-1,0
N. mackerel,12,1963,3,1,1466580,0.22,0.289
N. mackerel,12,1963,3,2,420852,0.33,0.352
N. mackerel,12,1963,3,3,469629,0.385,0.382
N. mackerel,12,1963,3,4,1168090,0.425,0.384
N. mackerel,12,1963,3,5,468308,0.46,0.325
N. mackerel,12,1963,3,6,4969890,0.501152,0.359
N. mackerel,12,1963,4,0,0,-1,0
N. mackerel,12,1963,4,1,1501640,0.23,0.221
N. mackerel,12,1963,4,2,428257,0.31,0.253
N. mackerel,12,1963,4,3,359473,0.365,0.262
N. mackerel,12,1963,4,4,889360,0.405,0.228
N. mackerel,12,1963,4,5,348263,0.445,0.263
N. mackerel,12,1963,4,6,3687890,0.499064,0.281
N. mackerel,12,1964,1,1,130037,0.12,0.034
N. mackerel,12,1964,1,2,1190030,0.215,0.094
N. mackerel,12,1964,1,3,145271,0.27,0.117
N. mackerel,12,1964,1,4,129437,0.315,0.128
N. mackerel,12,1964,1,5,320086,0.355,0.143
N. mackerel,12,1964,1,6,1459040,0.485055,0.167
N. mackerel,12,1964,2,1,125288,0.195,0.097
N. mackerel,12,1964,2,2,1145110,0.275,0.184
N. mackerel,12,1964,2,3,464865,0.34,0.23
N. mackerel,12,1964,2,4,412955,0.385,0.256
N. mackerel,12,1964,2,5,1021320,0.425,0.265
N. mackerel,12,1964,2,6,4632090,0.496994,0.263
N. mackerel,12,1964,3,0,0,-1,0
N. mackerel,12,1964,3,1,137945,0.22,0.289
N. mackerel,12,1964,3,2,1266560,0.33,0.352
N. mackerel,12,1964,3,3,453687,0.385,0.382
N. mackerel,12,1964,3,4,407367,0.425,0.384
N. mackerel,12,1964,3,5,1007090,0.46,0.325
N. mackerel,12,1964,3,6,4650460,0.501916,0.359
N. mackerel,12,1964,4,0,0,-1,0
N. mackerel,12,1964,4,1,141093,0.23,0.221
N. mackerel,12,1964,4,2,1286630,0.31,0.253
N. mackerel,12,1964,4,3,342672,0.365,0.262
N. mackerel,12,1964,4,4,302780,0.405,0.228
N. mackerel,12,1964,4,5,748986,0.445,0.263
N. mackerel,12,1964,4,6,3366580,0.499472,0.281
N. mackerel,12,1965,1,1,351934,0.12,0.034
N. mackerel,12,1965,1,2,111581,0.215,0.094
N. mackerel,12,1965,1,3,433334,0.27,0.117
N. mackerel,12,1965,1,4,122496,0.315,0.128
N. mackerel,12,1965,1,5,106546,0.355,0.143
N. mackerel,12,1965,1,6,1474380,0.475026,0.167
N. mackerel,12,1965,2,1,339150,0.195,0.097
N. mackerel,12,1965,2,2,106622,0.275,0.184
N. mackerel,12,1965,2,3,1353160,0.34,0.23
N. mackerel,12,1965,2,4,382682,0.385,0.256
N. mackerel,12,1965,2,5,316683,0.425,0.265
N. mackerel,12,1965,2,6,4509780,0.493334,0.263
N. mackerel,12,1965,3,0,0,-1,0
N. mackerel,12,1965,3,1,373148,0.22,0.289
N. mackerel,12,1965,3,2,120908,0.33,0.352
N. mackerel,12,1965,3,3,1441160,0.385,0.382
N. mackerel,12,1965,3,4,406933,0.425,0.384
N. mackerel,12,1965,3,5,402308,0.46,0.325
N. mackerel,12,1965,3,6,5181790,0.501219,0.359
N. mackerel,12,1965,4,0,0,-1,0
N. mackerel,12,1965,4,1,382068,0.23,0.221
N. mackerel,12,1965,4,2,118313,0.31,0.253
N. mackerel,12,1965,4,3,954851,0.365,0.262
N. mackerel,12,1965,4,4,270248,0.405,0.228
N. mackerel,12,1965,4,5,204609,0.445,0.263
N. mackerel,12,1965,4,6,3070500,0.496976,0.281
N. mackerel,12,1966,1,1,797708,0.12,0.034
N. mackerel,12,1966,1,2,301177,0.215,0.094
N. mackerel,12,1966,1,3,39870,0.27,0.117
N. mackerel,12,1966,1,4,335454,0.315,0.128
N. mackerel,12,1966,1,5,93200,0.355,0.143
N. mackerel,12,1966,1,6,1185210,0.480386,0.167
N. mackerel,12,1966,2,1,768724,0.195,0.097
N. mackerel,12,1966,2,2,284459,0.275,0.184
N. mackerel,12,1966,2,3,126286,0.34,0.23
N. mackerel,12,1966,2,4,1029260,0.385,0.256
N. mackerel,12,1966,2,5,267814,0.425,0.265
N. mackerel,12,1966,2,6,3422770,0.497841,0.263
N. mackerel,12,1966,3,0,0,-1,0
N. mackerel,12,1966,3,1,845815,0.22,0.289
N. mackerel,12,1966,3,2,336278,0.33,0.352
N. mackerel,12,1966,3,3,127837,0.385,0.382
N. mackerel,12,1966,3,4,1167220,0.425,0.384
N. mackerel,12,1966,3,5,383855,0.46,0.325
N. mackerel,12,1966,3,6,4829060,0.504887,0.359
N. mackerel,12,1966,4,0,0,-1,0
N. mackerel,12,1966,4,1,865987,0.23,0.221
N. mackerel,12,1966,4,2,309153,0.31,0.253
N. mackerel,12,1966,4,3,91405,0.365,0.262
N. mackerel,12,1966,4,4,703849,0.405,0.228
N. mackerel,12,1966,4,5,162904,0.445,0.263
N. mackerel,12,1966,4,6,2103080,0.501751,0.281
N. mackerel,12,1967,1,1,1331640,0.12,0.034
N. mackerel,12,1967,1,2,679712,0.215,0.094
N. mackerel,12,1967,1,3,100704,0.27,0.117
N. mackerel,12,1967,1,4,32027,0.315,0.128
N. mackerel,12,1967,1,5,235390,0.355,0.143
N. mackerel,12,1967,1,6,815647,0.488771,0.167
N. mackerel,12,1967,2,1,1281010,0.195,0.097
N. mackerel,12,1967,2,2,632405,0.275,0.184
N. mackerel,12,1967,2,3,289060,0.34,0.23
N. mackerel,12,1967,2,4,94968,0.385,0.256
N. mackerel,12,1967,2,5,626876,0.425,0.265
N. mackerel,12,1967,2,6,2097530,0.497571,0.263
N. mackerel,12,1967,3,0,0,-1,0
N. mackerel,12,1967,3,1,1418290,0.22,0.289
N. mackerel,12,1967,3,2,788837,0.33,0.352
N. mackerel,12,1967,3,3,415918,0.385,0.382
N. mackerel,12,1967,3,4,121669,0.425,0.384
N. mackerel,12,1967,3,5,1178830,0.46,0.325
N. mackerel,12,1967,3,6,4483570,0.501136,0.359
N. mackerel,12,1967,4,0,0,-1,0
N. mackerel,12,1967,4,1,1438600,0.23,0.221
N. mackerel,12,1967,4,2,669102,0.31,0.253
N. mackerel,12,1967,4,3,175487,0.365,0.262
N. mackerel,12,1967,4,4,61100,0.405,0.228
N. mackerel,12,1967,4,5,332899,0.445,0.263
N. mackerel,12,1967,4,6,1048500,0.499535,0.281
N. mackerel,12,1968,1,1,342609,0.12,0.034
N. mackerel,12,1968,1,2,1101320,0.215,0.094
N. mackerel,12,1968,1,3,219508,0.27,0.117
N. mackerel,12,1968,1,4,58350,0.315,0.128
N. mackerel,12,1968,1,5,20849,0.355,0.143
N. mackerel,12,1968,1,6,533067,0.474927,0.167
N. mackerel,12,1968,2,1,326521,0.195,0.097
N. mackerel,12,1968,2,2,941836,0.275,0.184
N. mackerel,12,1968,2,3,663164,0.34,0.23
N. mackerel,12,1968,2,4,171123,0.385,0.256
N. mackerel,12,1968,2,5,63247,0.425,0.265
N. mackerel,12,1968,2,6,1460760,0.493082,0.263
N. mackerel,12,1968,3,0,0,-1,0
N. mackerel,12,1968,3,1,373775,0.22,0.289
N. mackerel,12,1968,3,2,1587520,0.33,0.352
N. mackerel,12,1968,3,3,794796,0.385,0.382
N. mackerel,12,1968,3,4,228051,0.425,0.384
N. mackerel,12,1968,3,5,74702,0.46,0.325
N. mackerel,12,1968,3,6,2482750,0.500307,0.359
N. mackerel,12,1968,4,0,0,-1,0
N. mackerel,12,1968,4,1,360624,0.23,0.221
N. mackerel,12,1968,4,2,857229,0.31,0.253
N. mackerel,12,1968,4,3,441133,0.365,0.262
N. mackerel,12,1968,4,4,107948,0.405,0.228
N. mackerel,12,1968,4,5,42380,0.445,0.263
N. mackerel,12,1968,4,6,816752,0.496879,0.281
N. mackerel,12,1969,1,1,631020,0.12,0.034
N. mackerel,12,1969,1,2,276659,0.215,0.094
N. mackerel,12,1969,1,3,257540,0.27,0.117
N. mackerel,12,1969,1,4,142515,0.315,0.128
N. mackerel,12,1969,1,5,34000,0.355,0.143
N. mackerel,12,1969,1,6,293581,0.483209,0.167
N. mackerel,12,1969,2,1,594953,0.195,0.097
N. mackerel,12,1969,2,2,242275,0.275,0.184
N. mackerel,12,1969,2,3,662744,0.34,0.23
N. mackerel,12,1969,2,4,345509,0.385,0.256
N. mackerel,12,1969,2,5,79447,0.425,0.265
N. mackerel,12,1969,2,6,572549,0.498253,0.263
N. mackerel,12,1969,3,0,0,-1,0
N. mackerel,12,1969,3,1,707733,0.22,0.289
N. mackerel,12,1969,3,2,375193,0.33,0.352
N. mackerel,12,1969,3,3,1408640,0.385,0.382
N. mackerel,12,1969,3,4,908707,0.425,0.384
N. mackerel,12,1969,3,5,238339,0.46,0.325
N. mackerel,12,1969,3,6,3372560,0.503041,0.359
N. mackerel,12,1969,4,0,0,-1,0
N. mackerel,12,1969,4,1,644589,0.23,0.221
N. mackerel,12,1969,4,2,230053,0.31,0.253
N. mackerel,12,1969,4,3,331043,0.365,0.262
N. mackerel,12,1969,4,4,155147,0.405,0.228
N. mackerel,12,1969,4,5,33403,0.445,0.263
N. mackerel,12,1969,4,6,177710,0.502776,0.281
N. mackerel,12,1970,1,1,1938930,0.12,0.034
N. mackerel,12,1970,1,2,492386,0.215,0.094
N. mackerel,12,1970,1,3,72228,0.27,0.117
N. mackerel,12,1970,1,4,100367,0.315,0.128
N. mackerel,12,1970,1,5,46581,0.355,0.143
N. mackerel,12,1970,1,6,89570,0.485965,0.167
N. mackerel,12,1970,2,1,1846200,0.195,0.097
N. mackerel,12,1970,2,2,432823,0.275,0.184
N. mackerel,12,1970,2,3,208028,0.34,0.23
N. mackerel,12,1970,2,4,257967,0.385,0.256
N. mackerel,12,1970,2,5,128428,0.425,0.265
N. mackerel,12,1970,2,6,207910,0.495952,0.263
N. mackerel,12,1970,3,0,0,-1,0
N. mackerel,12,1970,3,1,2120260,0.22,0.289
N. mackerel,12,1970,3,2,661290,0.33,0.352
N. mackerel,12,1970,3,3,295713,0.385,0.382
N. mackerel,12,1970,3,4,550688,0.425,0.384
N. mackerel,12,1970,3,5,213379,0.46,0.325
N. mackerel,12,1970,3,6,642312,0.500278,0.359
N. mackerel,12,1970,4,0,0,-1,0
N. mackerel,12,1970,4,1,2035720,0.23,0.221
N. mackerel,12,1970,4,2,413774,0.31,0.253
N. mackerel,12,1970,4,3,127062,0.365,0.262
N. mackerel,12,1970,4,4,128576,0.405,0.228
N. mackerel,12,1970,4,5,72557,0.445,0.263
N. mackerel,12,1970,4,6,86689,0.498021,0.281
N. mackerel,12,1971,1,1,292332,0.12,0.034
N. mackerel,12,1971,1,2,1599300,0.215,0.094
N. mackerel,12,1971,1,3,132924,0.27,0.117
N. mackerel,12,1971,1,4,42949,0.315,0.128
N. mackerel,12,1971,1,5,40675,0.355,0.143
N. mackerel,12,1971,1,6,62657,0.45404,0.167
N. mackerel,12,1971,2,1,281554,0.195,0.097
N. mackerel,12,1971,2,2,1524450,0.275,0.184
N. mackerel,12,1971,2,3,412122,0.34,0.23
N. mackerel,12,1971,2,4,132623,0.385,0.256
N. mackerel,12,1971,2,5,121572,0.425,0.265
N. mackerel,12,1971,2,6,186633,0.486392,0.263
N. mackerel,12,1971,3,0,0,-1,0
N. mackerel,12,1971,3,1,310407,0.22,0.289
N. mackerel,12,1971,3,2,1744060,0.33,0.352
N. mackerel,12,1971,3,3,450272,0.385,0.382
N. mackerel,12,1971,3,4,147006,0.425,0.384
N. mackerel,12,1971,3,5,151399,0.46,0.325
N. mackerel,12,1971,3,6,235617,0.49983,0.359
N. mackerel,12,1971,4,0,0,-1,0
N. mackerel,12,1971,4,1,316862,0.23,0.221
N. mackerel,12,1971,4,2,1684150,0.31,0.253
N. mackerel,12,1971,4,3,287123,0.365,0.262
