"Year","Quarter","Predator","Prey","eatenW"
1985,3,"W. mackerel","Nor. pout",67660.49927763
1986,3,"W. mackerel","Nor. pout",115767.05488075
1987,3,"W. mackerel","Nor. pout",44866.612235536
1988,3,"W. mackerel","Nor. pout",123833.44104936
1989,3,"W. mackerel","Nor. pout",110788.18010309
1990,3,"W. mackerel","Nor. pout",80762.633446488
1991,3,"W. mackerel","Nor. pout",101669.82619584
1992,3,"W. mackerel","Nor. pout",72616.81205184
1993,3,"W. mackerel","Nor. pout",68902.376707241
1994,3,"W. mackerel","Nor. pout",137349.7152958
1995,3,"W. mackerel","Nor. pout",94810.5072684
1996,3,"W. mackerel","Nor. pout",123533.03387992
1997,3,"W. mackerel","Nor. pout",49304.314351579
1998,3,"W. mackerel","Nor. pout",91597.83703994
1999,3,"W. mackerel","Nor. pout",110544.32583922
2000,3,"W. mackerel","Nor. pout",78383.27325906
2001,3,"W. mackerel","Nor. pout",85726.02359244
2002,3,"W. mackerel","Nor. pout",44417.965003692
2003,3,"W. mackerel","Nor. pout",28252.699664266
2004,3,"W. mackerel","Nor. pout",42263.213658589
2005,3,"W. mackerel","Nor. pout",69243.52964886
2006,3,"W. mackerel","Nor. pout",80161.707433962
2007,3,"W. mackerel","Nor. pout",132879.75386644
2008,3,"W. mackerel","Nor. pout",226851.87211778
2009,3,"W. mackerel","Nor. pout",174780.10097184
2010,3,"W. mackerel","Nor. pout",29110.957627185
1972,4,"W. mackerel","Nor. pout",9922.74651312
1973,4,"W. mackerel","Nor. pout",32488.51283904
1974,4,"W. mackerel","Nor. pout",7836.124452174
1975,4,"W. mackerel","Nor. pout",22971.128928
1976,4,"W. mackerel","Nor. pout",11550.9350088
1977,4,"W. mackerel","Nor. pout",5628.771081051
1978,4,"W. mackerel","Nor. pout",7656.75634563
1979,4,"W. mackerel","Nor. pout",17928.50386032
1980,4,"W. mackerel","Nor. pout",11707.735736604
1981,4,"W. mackerel","Nor. pout",25522.979364954
1982,4,"W. mackerel","Nor. pout",34704.063889644
1983,4,"W. mackerel","Nor. pout",44174.10074478
1984,4,"W. mackerel","Nor. pout",27703.6260258366
1985,4,"W. mackerel","Nor. pout",21959.143917882
1986,4,"W. mackerel","Nor. pout",103732.4836389
1987,4,"W. mackerel","Nor. pout",40293.53933856
1988,4,"W. mackerel","Nor. pout",109721.22793047
1989,4,"W. mackerel","Nor. pout",64309.86752985
1990,4,"W. mackerel","Nor. pout",46858.501404
1991,4,"W. mackerel","Nor. pout",59881.40987931
1992,4,"W. mackerel","Nor. pout",45269.9778564
1993,4,"W. mackerel","Nor. pout",38772.973509114
1994,4,"W. mackerel","Nor. pout",91979.5388274
1995,4,"W. mackerel","Nor. pout",58423.298663772
1996,4,"W. mackerel","Nor. pout",69351.24606078
1997,4,"W. mackerel","Nor. pout",28795.336699596
1998,4,"W. mackerel","Nor. pout",47381.28421236
1999,4,"W. mackerel","Nor. pout",71802.07153767
2000,4,"W. mackerel","Nor. pout",47559.66576891
2001,4,"W. mackerel","Nor. pout",53460.564203226
2002,4,"W. mackerel","Nor. pout",23406.4275651
2003,4,"W. mackerel","Nor. pout",15032.958955254
2004,4,"W. mackerel","Nor. pout",22398.531045792
2005,4,"W. mackerel","Nor. pout",40502.996577048
2006,4,"W. mackerel","Nor. pout",45194.970798855
2007,4,"W. mackerel","Nor. pout",74510.244785382
2008,4,"W. mackerel","Nor. pout",132041.13797382
2009,4,"W. mackerel","Nor. pout",112857.67663938
2010,4,"W. mackerel","Nor. pout",16921.5054624
1986,3,"W.horse mac","Nor. pout",12759.89301314
1988,3,"W.horse mac","Nor. pout",21059.62192152
1963,1,"Whiting","Nor. pout",18827.4378262412
1964,1,"Whiting","Nor. pout",26909.6843473797
1965,1,"Whiting","Nor. pout",27376.2226074863
1966,1,"Whiting","Nor. pout",33464.8987073542
1967,1,"Whiting","Nor. pout",39923.8187502033
1968,1,"Whiting","Nor. pout",114670.45455769
1969,1,"Whiting","Nor. pout",155281.125025797
1970,1,"Whiting","Nor. pout",106984.629569891
1971,1,"Whiting","Nor. pout",73604.5233336714
1972,1,"Whiting","Nor. pout",114457.682083991
1973,1,"Whiting","Nor. pout",108799.706689995
1974,1,"Whiting","Nor. pout",131348.359207022
1975,1,"Whiting","Nor. pout",70520.4219651534
1976,1,"Whiting","Nor. pout",155645.897112538
1977,1,"Whiting","Nor. pout",154395.915774098
1978,1,"Whiting","Nor. pout",86576.864057526
1979,1,"Whiting","Nor. pout",115448.279688058
1980,1,"Whiting","Nor. pout",171293.119075331
1981,1,"Whiting","Nor. pout",73528.1182064953
1982,1,"Whiting","Nor. pout",54705.0063843212
1983,1,"Whiting","Nor. pout",57697.611039921
1984,1,"Whiting","Nor. pout",75430.4977289592
1985,1,"Whiting","Nor. pout",41959.873079796
1986,1,"Whiting","Nor. pout",39473.9978824451
1987,1,"Whiting","Nor. pout",49876.5769552393
1988,1,"Whiting","Nor. pout",21551.8214461684
1989,1,"Whiting","Nor. pout",75191.2773257534
1990,1,"Whiting","Nor. pout",69881.4060042223
1991,1,"Whiting","Nor. pout",57226.5626120769
1992,1,"Whiting","Nor. pout",59396.2206034985
1993,1,"Whiting","Nor. pout",42686.8337576665
1994,1,"Whiting","Nor. pout",36814.4374037366
1995,1,"Whiting","Nor. pout",81229.5010708804
1996,1,"Whiting","Nor. pout",56166.8590904046
1997,1,"Whiting","Nor. pout",48281.7723266069
1998,1,"Whiting","Nor. pout",24355.4261491515
1999,1,"Whiting","Nor. pout",44633.1187347082
2000,1,"Whiting","Nor. pout",57621.0764541466
2001,1,"Whiting","Nor. pout",51716.6603235989
2002,1,"Whiting","Nor. pout",42759.3160188186
2003,1,"Whiting","Nor. pout",19507.6521966208
2004,1,"Whiting","Nor. pout",9533.48436386868
2005,1,"Whiting","Nor. pout",10733.7987097772
2006,1,"Whiting","Nor. pout",14429.788155938
2007,1,"Whiting","Nor. pout",17268.233859483
2008,1,"Whiting","Nor. pout",33628.2546310888
2009,1,"Whiting","Nor. pout",62876.6803309147
2010,1,"Whiting","Nor. pout",62815.9616124404
1963,2,"Whiting","Nor. pout",10645.2088261611
1964,2,"Whiting","Nor. pout",12314.6242619035
1965,2,"Whiting","Nor. pout",13755.0376192507
1966,2,"Whiting","Nor. pout",16039.6652929641
1967,2,"Whiting","Nor. pout",20564.0956329236
1968,2,"Whiting","Nor. pout",70532.2193758547
1969,2,"Whiting","Nor. pout",71319.754523836
1970,2,"Whiting","Nor. pout",46745.7546142719
1971,2,"Whiting","Nor. pout",36563.583047352
1972,2,"Whiting","Nor. pout",61329.6540456977
1973,2,"Whiting","Nor. pout",45829.6952977065
1974,2,"Whiting","Nor. pout",56496.6407320457
1975,2,"Whiting","Nor. pout",42248.6174195157
1976,2,"Whiting","Nor. pout",73091.5978721542
1977,2,"Whiting","Nor. pout",83028.816679227
1978,2,"Whiting","Nor. pout",47357.3917197014
1979,2,"Whiting","Nor. pout",61810.5728303896
1980,2,"Whiting","Nor. pout",99927.7436494341
1981,2,"Whiting","Nor. pout",32334.1455906933
1982,2,"Whiting","Nor. pout",26935.8342098374
1983,2,"Whiting","Nor. pout",30369.9374980751
1984,2,"Whiting","Nor. pout",43136.841632751
1985,2,"Whiting","Nor. pout",20523.2100453933
1986,2,"Whiting","Nor. pout",17426.4333038964
1987,2,"Whiting","Nor. pout",24630.8495551314
1988,2,"Whiting","Nor. pout",12036.8174108928
1989,2,"Whiting","Nor. pout",39884.5420877701
1990,2,"Whiting","Nor. pout",37015.1146441471
1991,2,"Whiting","Nor. pout",31277.7758373399
1992,2,"Whiting","Nor. pout",34195.2032270538
1993,2,"Whiting","Nor. pout",25558.7084132419
1994,2,"Whiting","Nor. pout",19198.3310146743
1995,2,"Whiting","Nor. pout",48143.180518607
1996,2,"Whiting","Nor. pout",34975.8383875398
1997,2,"Whiting","Nor. pout",26439.2745117187
1998,2,"Whiting","Nor. pout",15997.5077428201
1999,2,"Whiting","Nor. pout",20359.6537714621
2000,2,"Whiting","Nor. pout",35807.0644624139
2001,2,"Whiting","Nor. pout",35242.5821648002
2002,2,"Whiting","Nor. pout",21784.3437377674
2003,2,"Whiting","Nor. pout",13406.229062223
2004,2,"Whiting","Nor. pout",6093.30138459271
2005,2,"Whiting","Nor. pout",5942.71261612728
2006,2,"Whiting","Nor. pout",8309.04028897887
2007,2,"Whiting","Nor. pout",9493.92097998072
2008,2,"Whiting","Nor. pout",18911.8825722903
2009,2,"Whiting","Nor. pout",41295.757156412
2010,2,"Whiting","Nor. pout",46833.6671322625
1963,3,"Whiting","Nor. pout",67776.7675319996
1964,3,"Whiting","Nor. pout",55861.952429081
1965,3,"Whiting","Nor. pout",64912.7369707049
1966,3,"Whiting","Nor. pout",46888.3128548201
1967,3,"Whiting","Nor. pout",42881.5913867569
1968,3,"Whiting","Nor. pout",339669.828555994
1969,3,"Whiting","Nor. pout",200536.302682303
1970,3,"Whiting","Nor. pout",86478.7254495749
1971,3,"Whiting","Nor. pout",71967.330256221
1972,3,"Whiting","Nor. pout",132751.091244717
1973,3,"Whiting","Nor. pout",210411.586162559
1974,3,"Whiting","Nor. pout",76910.9191801235
1975,3,"Whiting","Nor. pout",187280.659215872
1976,3,"Whiting","Nor. pout",201158.296313051
1977,3,"Whiting","Nor. pout",125004.243006837
1978,3,"Whiting","Nor. pout",120293.497669508
1979,3,"Whiting","Nor. pout",151935.138099371
1980,3,"Whiting","Nor. pout",147874.053418927
1981,3,"Whiting","Nor. pout",84970.1245229754
1982,3,"Whiting","Nor. pout",91006.2302982317
1983,3,"Whiting","Nor. pout",69385.6885550564
1984,3,"Whiting","Nor. pout",84048.7006726058
1985,3,"Whiting","Nor. pout",50844.5786747321
1986,3,"Whiting","Nor. pout",65074.5503494114
1987,3,"Whiting","Nor. pout",56335.916108435
1988,3,"Whiting","Nor. pout",76616.5189845715
1989,3,"Whiting","Nor. pout",127542.212713645
1990,3,"Whiting","Nor. pout",92784.3634307267
1991,3,"Whiting","Nor. pout",93191.7878112149
1992,3,"Whiting","Nor. pout",65864.3858026376
1993,3,"Whiting","Nor. pout",61615.9586403861
1994,3,"Whiting","Nor. pout",83901.1205800501
1995,3,"Whiting","Nor. pout",95086.4170942466
1996,3,"Whiting","Nor. pout",81119.2637910442
1997,3,"Whiting","Nor. pout",46074.7809242789
1998,3,"Whiting","Nor. pout",48350.033632888
1999,3,"Whiting","Nor. pout",49725.8973494262
2000,3,"Whiting","Nor. pout",81898.8299184366
2001,3,"Whiting","Nor. pout",81773.1326136725
2002,3,"Whiting","Nor. pout",56639.346668076
2003,3,"Whiting","Nor. pout",25997.3607004183
2004,3,"Whiting","Nor. pout",23176.2196294635
2005,3,"Whiting","Nor. pout",21599.0438303569
2006,3,"Whiting","Nor. pout",27980.4190602871
2007,3,"Whiting","Nor. pout",34418.6144866221
2008,3,"Whiting","Nor. pout",77266.9121681786
2009,3,"Whiting","Nor. pout",87099.3660726247
2010,3,"Whiting","Nor. pout",69277.9663152156
1963,4,"Whiting","Nor. pout",89619.4030455628
1964,4,"Whiting","Nor. pout",85865.4263112546
1965,4,"Whiting","Nor. pout",97797.4328128616
1966,4,"Whiting","Nor. pout",89280.6134728365
1967,4,"Whiting","Nor. pout",228606.581397656
1968,4,"Whiting","Nor. pout",321052.668440591
1969,4,"Whiting","Nor. pout",240145.000537557
1970,4,"Whiting","Nor. pout",159203.520379153
1971,4,"Whiting","Nor. pout",218396.337863419
1972,4,"Whiting","Nor. pout",279758.450959951
1973,4,"Whiting","Nor. pout",286547.304454187
1974,4,"Whiting","Nor. pout",155249.107877645
1975,4,"Whiting","Nor. pout",337190.550754634
1976,4,"Whiting","Nor. pout",371243.517224482
1977,4,"Whiting","Nor. pout",201713.481552018
1978,4,"Whiting","Nor. pout",245983.212109012
1979,4,"Whiting","Nor. pout",319789.291910465
1980,4,"Whiting","Nor. pout",175371.337605904
1981,4,"Whiting","Nor. pout",153232.814598593
1982,4,"Whiting","Nor. pout",129449.309790948
1983,4,"Whiting","Nor. pout",145767.290600173
1984,4,"Whiting","Nor. pout",120573.826062431
1985,4,"Whiting","Nor. pout",101966.420294386
1986,4,"Whiting","Nor. pout",133253.846503951
1987,4,"Whiting","Nor. pout",68720.1226571334
1988,4,"Whiting","Nor. pout",172883.409600175
1989,4,"Whiting","Nor. pout",187501.138384117
1990,4,"Whiting","Nor. pout",132695.860889209
1991,4,"Whiting","Nor. pout",129314.681648913
1992,4,"Whiting","Nor. pout",97760.5093694177
1993,4,"Whiting","Nor. pout",88708.2802660161
1994,4,"Whiting","Nor. pout",166847.996007152
1995,4,"Whiting","Nor. pout",138145.880013939
1996,4,"Whiting","Nor. pout",106859.729671262
1997,4,"Whiting","Nor. pout",66506.3878892214
1998,4,"Whiting","Nor. pout",125053.853630965
1999,4,"Whiting","Nor. pout",166342.166563034
2000,4,"Whiting","Nor. pout",145217.264649866
2001,4,"Whiting","Nor. pout",140632.368769754
2002,4,"Whiting","Nor. pout",65533.5652000245
2003,4,"Whiting","Nor. pout",32354.4647060125
2004,4,"Whiting","Nor. pout",31484.7778961057
2005,4,"Whiting","Nor. pout",37166.0645099323
2006,4,"Whiting","Nor. pout",45601.4692250004
2007,4,"Whiting","Nor. pout",90216.2931527379
2008,4,"Whiting","Nor. pout",135642.854606393
2009,4,"Whiting","Nor. pout",126174.943878216
2010,4,"Whiting","Nor. pout",66814.0630048815
1963,1,"Cod","Sandeel",10568.3561475606
1964,1,"Cod","Sandeel",13941.6826403891
1965,1,"Cod","Sandeel",18888.467868079
1966,1,"Cod","Sandeel",31086.4229369753
1967,1,"Cod","Sandeel",31393.0172417395
1968,1,"Cod","Sandeel",13481.8943673083
1969,1,"Cod","Sandeel",9897.48632661402
1970,1,"Cod","Sandeel",13235.1823164592
1971,1,"Cod","Sandeel",27248.7897759073
1972,1,"Cod","Sandeel",16693.6160894978
1973,1,"Cod","Sandeel",14418.9618657438
1974,1,"Cod","Sandeel",10882.443302275
1975,1,"Cod","Sandeel",11316.8423896967
1976,1,"Cod","Sandeel",10017.2818919624
1977,1,"Cod","Sandeel",12595.8656108713
1978,1,"Cod","Sandeel",15817.2866623351
1979,1,"Cod","Sandeel",12840.8716279506
1980,1,"Cod","Sandeel",13699.0520309566
1981,1,"Cod","Sandeel",10847.3129316067
1982,1,"Cod","Sandeel",13220.052875429
1983,1,"Cod","Sandeel",7542.96969431541
1984,1,"Cod","Sandeel",12861.2028364844
1985,1,"Cod","Sandeel",11518.6445909092
1986,1,"Cod","Sandeel",13466.4181095457
1987,1,"Cod","Sandeel",13213.3035727892
1988,1,"Cod","Sandeel",9919.99479349166
1989,1,"Cod","Sandeel",7592.10157051448
1990,1,"Cod","Sandeel",5393.18847915962
1991,1,"Cod","Sandeel",4947.60345664247
1992,1,"Cod","Sandeel",7066.80732335256
1993,1,"Cod","Sandeel",6701.78256846901
1994,1,"Cod","Sandeel",9224.16144353664
1995,1,"Cod","Sandeel",9573.47936789762
1996,1,"Cod","Sandeel",8476.77106568823
1997,1,"Cod","Sandeel",15352.7760507383
1998,1,"Cod","Sandeel",13634.9668805115
1999,1,"Cod","Sandeel",6076.4269352902
2000,1,"Cod","Sandeel",3809.84626595683
2001,1,"Cod","Sandeel",3931.14449084498
2002,1,"Cod","Sandeel",3757.124887277
2003,1,"Cod","Sandeel",2459.09598312021
2004,1,"Cod","Sandeel",1724.26872643049
2005,1,"Cod","Sandeel",1480.50871412141
2006,1,"Cod","Sandeel",2244.75666201542
2007,1,"Cod","Sandeel",2687.438753372
2008,1,"Cod","Sandeel",3838.73857629182
2009,1,"Cod","Sandeel",3012.72736745829
2010,1,"Cod","Sandeel",5940.836482518
1963,2,"Cod","Sandeel",21255.5128756908
1964,2,"Cod","Sandeel",28826.804124029
1965,2,"Cod","Sandeel",38077.0141775989
1966,2,"Cod","Sandeel",58678.4691753961
1967,2,"Cod","Sandeel",60769.9546166437
1968,2,"Cod","Sandeel",25123.6835777607
1969,2,"Cod","Sandeel",21167.2372554567
1970,2,"Cod","Sandeel",30157.9203163138
1971,2,"Cod","Sandeel",61504.4867304429
1972,2,"Cod","Sandeel",30741.237909399
1973,2,"Cod","Sandeel",30511.3218203561
1974,2,"Cod","Sandeel",22295.3333095435
1975,2,"Cod","Sandeel",23567.1504776856
1976,2,"Cod","Sandeel",18105.2419206855
1977,2,"Cod","Sandeel",24378.5545493963
1978,2,"Cod","Sandeel",29182.4635659156
1979,2,"Cod","Sandeel",23205.9280120421
1980,2,"Cod","Sandeel",26853.4130934925
1981,2,"Cod","Sandeel",16700.5623921364
1982,2,"Cod","Sandeel",21921.7734592529
1983,2,"Cod","Sandeel",11741.3009424541
1984,2,"Cod","Sandeel",26922.0751778866
1985,2,"Cod","Sandeel",13582.9531395128
1986,2,"Cod","Sandeel",30336.7137929703
1987,2,"Cod","Sandeel",23714.5167345252
1988,2,"Cod","Sandeel",13315.3972727843
1989,2,"Cod","Sandeel",13874.4359355606
1990,2,"Cod","Sandeel",8414.25133848424
1991,2,"Cod","Sandeel",9097.24752271249
1992,2,"Cod","Sandeel",14408.4714921582
1993,2,"Cod","Sandeel",11781.6194761636
1994,2,"Cod","Sandeel",17374.2189672086
1995,2,"Cod","Sandeel",19131.3318699904
1996,2,"Cod","Sandeel",13613.077595845
1997,2,"Cod","Sandeel",34016.2596140532
1998,2,"Cod","Sandeel",18995.3331934599
1999,2,"Cod","Sandeel",9178.30888380042
2000,2,"Cod","Sandeel",7487.42641366456
2001,2,"Cod","Sandeel",6270.49115744575
2002,2,"Cod","Sandeel",7654.39423506257
2003,2,"Cod","Sandeel",2970.7851992963
2004,2,"Cod","Sandeel",2997.93964065275
2005,2,"Cod","Sandeel",2348.22759433434
2006,2,"Cod","Sandeel",4748.15696359432
2007,2,"Cod","Sandeel",4906.1841208403
2008,2,"Cod","Sandeel",7613.56663545632
2009,2,"Cod","Sandeel",5418.40685018333
2010,2,"Cod","Sandeel",14022.8159650254
1963,3,"Cod","Sandeel",27117.0373549291
1964,3,"Cod","Sandeel",39978.8198940622
1965,3,"Cod","Sandeel",50766.611887532
1966,3,"Cod","Sandeel",61450.3732923194
1967,3,"Cod","Sandeel",45855.3239028513
1968,3,"Cod","Sandeel",23297.2994726112
1969,3,"Cod","Sandeel",24757.3730809249
1970,3,"Cod","Sandeel",42982.3277608087
1971,3,"Cod","Sandeel",45872.788669065
1972,3,"Cod","Sandeel",30081.4547294722
1973,3,"Cod","Sandeel",24659.4401743484
1974,3,"Cod","Sandeel",21428.5228210622
1975,3,"Cod","Sandeel",22284.1953427622
1976,3,"Cod","Sandeel",23021.4369763286
1977,3,"Cod","Sandeel",30736.0651177067
1978,3,"Cod","Sandeel",27346.7777812774
1979,3,"Cod","Sandeel",25787.1941584791
1980,3,"Cod","Sandeel",26473.8098350492
1981,3,"Cod","Sandeel",28879.5366793869
1982,3,"Cod","Sandeel",18494.9484434689
1983,3,"Cod","Sandeel",21136.9750841549
1984,3,"Cod","Sandeel",28754.4470802164
1985,3,"Cod","Sandeel",21044.9565597362
1986,3,"Cod","Sandeel",32985.5966921145
1987,3,"Cod","Sandeel",26160.3497395348
1988,3,"Cod","Sandeel",17940.3422310774
1989,3,"Cod","Sandeel",15495.7317437607
1990,3,"Cod","Sandeel",12343.136431671
1991,3,"Cod","Sandeel",15006.4306249792
1992,3,"Cod","Sandeel",17939.297061537
1993,3,"Cod","Sandeel",19878.9858301024
1994,3,"Cod","Sandeel",22631.4824078869
1995,3,"Cod","Sandeel",21351.3687289303
1996,3,"Cod","Sandeel",27635.450743296
1997,3,"Cod","Sandeel",37151.9555165354
1998,3,"Cod","Sandeel",16082.6934963598
1999,3,"Cod","Sandeel",10307.8862336034
2000,3,"Cod","Sandeel",9961.33001397182
2001,3,"Cod","Sandeel",8990.62122517203
2002,3,"Cod","Sandeel",7597.45880438342
2003,3,"Cod","Sandeel",4724.46687155835
2004,3,"Cod","Sandeel",4077.82954969191
2005,3,"Cod","Sandeel",4377.59278559694
2006,3,"Cod","Sandeel",6647.75696127346
2007,3,"Cod","Sandeel",7685.83225108421
2008,3,"Cod","Sandeel",7579.92076954417
2009,3,"Cod","Sandeel",10169.0489913116
2010,3,"Cod","Sandeel",17610.5908352266
1963,4,"Cod","Sandeel",24530.9128324985
1964,4,"Cod","Sandeel",36270.9042615101
1965,4,"Cod","Sandeel",47826.5729979028
1966,4,"Cod","Sandeel",55519.8407358427
1967,4,"Cod","Sandeel",32574.662286595
1968,4,"Cod","Sandeel",20283.7575572586
1969,4,"Cod","Sandeel",21237.868392232
1970,4,"Cod","Sandeel",41217.820495798
1971,4,"Cod","Sandeel",35521.772334043
1972,4,"Cod","Sandeel",27530.5084691721
1973,4,"Cod","Sandeel",21519.9115126074
1974,4,"Cod","Sandeel",19320.6106785042
1975,4,"Cod","Sandeel",19998.9233150382
1976,4,"Cod","Sandeel",18799.5353726962
1977,4,"Cod","Sandeel",26764.7507057168
1978,4,"Cod","Sandeel",21308.9027115973
1979,4,"Cod","Sandeel",20682.6259191848
1980,4,"Cod","Sandeel",21881.1930466746
1981,4,"Cod","Sandeel",21794.6255199683
1982,4,"Cod","Sandeel",13670.5873371569
1983,4,"Cod","Sandeel",19948.0389725924
1984,4,"Cod","Sandeel",23351.132612132
1985,4,"Cod","Sandeel",19687.3377027753
1986,4,"Cod","Sandeel",25403.3454122254
1987,4,"Cod","Sandeel",22114.415507462
1988,4,"Cod","Sandeel",14059.6566223822
1989,4,"Cod","Sandeel",11329.4485063502
1990,4,"Cod","Sandeel",9155.61166783517
1991,4,"Cod","Sandeel",11899.5003880462
1992,4,"Cod","Sandeel",14270.1223565607
1993,4,"Cod","Sandeel",16528.511272761
1994,4,"Cod","Sandeel",17815.9590318139
1995,4,"Cod","Sandeel",17621.6178986731
1996,4,"Cod","Sandeel",25711.6312026289
1997,4,"Cod","Sandeel",30936.5484401748
1998,4,"Cod","Sandeel",13511.3412523751
1999,4,"Cod","Sandeel",7734.40798938258
2000,4,"Cod","Sandeel",7844.21920478839
2001,4,"Cod","Sandeel",6954.45347791422
2002,4,"Cod","Sandeel",5666.60784771104
2003,4,"Cod","Sandeel",3520.98854293583
2004,4,"Cod","Sandeel",2932.84202280384
2005,4,"Cod","Sandeel",3580.40563424954
2006,4,"Cod","Sandeel",5529.52530812554
2007,4,"Cod","Sandeel",6828.33998502415
2008,4,"Cod","Sandeel",6160.83602191359
2009,4,"Cod","Sandeel",9664.82037374985
2010,4,"Cod","Sandeel",15470.6320590702
1963,1,"Fulmar","Sandeel",600.274415478333
1964,1,"Fulmar","Sandeel",584.31116419076
1965,1,"Fulmar","Sandeel",568.297933836864
1966,1,"Fulmar","Sandeel",613.375665104971
1967,1,"Fulmar","Sandeel",755.444484314169
1968,1,"Fulmar","Sandeel",875.245067368262
1969,1,"Fulmar","Sandeel",630.397407080202
1970,1,"Fulmar","Sandeel",527.295530802954
1971,1,"Fulmar","Sandeel",855.543308159318
1972,1,"Fulmar","Sandeel",874.014524464787
1973,1,"Fulmar","Sandeel",761.339625888056
1974,1,"Fulmar","Sandeel",699.278934989504
1975,1,"Fulmar","Sandeel",768.37214933622
1976,1,"Fulmar","Sandeel",580.027105677461
1977,1,"Fulmar","Sandeel",586.981741532805
1978,1,"Fulmar","Sandeel",687.545233239951
1979,1,"Fulmar","Sandeel",658.338985049212
1980,1,"Fulmar","Sandeel",700.535014653987
1981,1,"Fulmar","Sandeel",564.334312745007
1982,1,"Fulmar","Sandeel",675.998948558747
1983,1,"Fulmar","Sandeel",407.134139781852
1984,1,"Fulmar","Sandeel",741.180682946891
1985,1,"Fulmar","Sandeel",660.984568141602
1986,1,"Fulmar","Sandeel",728.341326773873
1987,1,"Fulmar","Sandeel",869.466855434028
1988,1,"Fulmar","Sandeel",685.834169439171
1989,1,"Fulmar","Sandeel",574.674857054881
1990,1,"Fulmar","Sandeel",468.346243476155
1991,1,"Fulmar","Sandeel",477.514643985451
1992,1,"Fulmar","Sandeel",583.79481108861
1993,1,"Fulmar","Sandeel",548.335310676982
1994,1,"Fulmar","Sandeel",571.331656715891
1995,1,"Fulmar","Sandeel",645.124320398419
1996,1,"Fulmar","Sandeel",533.117818530211
1997,1,"Fulmar","Sandeel",886.617145770052
1998,1,"Fulmar","Sandeel",737.684339441231
1999,1,"Fulmar","Sandeel",405.883194311174
2000,1,"Fulmar","Sandeel",346.01366743175
2001,1,"Fulmar","Sandeel",329.456065008614
2002,1,"Fulmar","Sandeel",372.612284165803
2003,1,"Fulmar","Sandeel",252.989793939918
2004,1,"Fulmar","Sandeel",172.945351792712
2005,1,"Fulmar","Sandeel",144.161969312338
2006,1,"Fulmar","Sandeel",196.03748994642
2007,1,"Fulmar","Sandeel",181.923803136013
2008,1,"Fulmar","Sandeel",265.144526963322
2009,1,"Fulmar","Sandeel",223.049783354264
2010,1,"Fulmar","Sandeel",397.701871561125
1963,2,"Fulmar","Sandeel",7613.09741400624
1964,2,"Fulmar","Sandeel",7738.26675353672
1965,2,"Fulmar","Sandeel",8057.63602810158
1966,2,"Fulmar","Sandeel",9082.07500255949
1967,2,"Fulmar","Sandeel",10878.0417224579
1968,2,"Fulmar","Sandeel",10849.5522318842
1969,2,"Fulmar","Sandeel",9163.87956466049
1970,2,"Fulmar","Sandeel",8240.04353255625
1971,2,"Fulmar","Sandeel",13292.3298879093
1972,2,"Fulmar","Sandeel",11900.6415047661
1973,2,"Fulmar","Sandeel",11380.372244105
1974,2,"Fulmar","Sandeel",10645.4196345478
1975,2,"Fulmar","Sandeel",11302.3069983619
1976,2,"Fulmar","Sandeel",8565.44748696336
1977,2,"Fulmar","Sandeel",9081.29976771275
1978,2,"Fulmar","Sandeel",10366.3928622733
1979,2,"Fulmar","Sandeel",9571.56923629478
1980,2,"Fulmar","Sandeel",10231.1425232811
1981,2,"Fulmar","Sandeel",7621.72663724414
1982,2,"Fulmar","Sandeel",9575.33088029837
1983,2,"Fulmar","Sandeel",6134.40003947009
1984,2,"Fulmar","Sandeel",11250.9417642963
1985,2,"Fulmar","Sandeel",7330.07489891362
1986,2,"Fulmar","Sandeel",12784.8694207045
1987,2,"Fulmar","Sandeel",12945.9191168137
1988,2,"Fulmar","Sandeel",8492.28003869451
1989,2,"Fulmar","Sandeel",8736.63257036731
1990,2,"Fulmar","Sandeel",6804.0399855232
1991,2,"Fulmar","Sandeel",7850.7599506853
1992,2,"Fulmar","Sandeel",9752.68102340445
1993,2,"Fulmar","Sandeel",8218.5491736268
1994,2,"Fulmar","Sandeel",8815.08765616013
1995,2,"Fulmar","Sandeel",10094.8774799295
1996,2,"Fulmar","Sandeel",7397.61268373555
1997,2,"Fulmar","Sandeel",13260.2455592724
1998,2,"Fulmar","Sandeel",9169.73188890184
1999,2,"Fulmar","Sandeel",5742.82347766027
2000,2,"Fulmar","Sandeel",5409.6650015868
2001,2,"Fulmar","Sandeel",4888.30049635054
2002,2,"Fulmar","Sandeel",6474.24539622868
2003,2,"Fulmar","Sandeel",3289.27639544121
2004,2,"Fulmar","Sandeel",3171.70301914567
2005,2,"Fulmar","Sandeel",2533.64891524993
2006,2,"Fulmar","Sandeel",3776.39146802517
2007,2,"Fulmar","Sandeel",3590.88413758354
2008,2,"Fulmar","Sandeel",5187.57714464312
2009,2,"Fulmar","Sandeel",4130.05623922717
2010,2,"Fulmar","Sandeel",7834.24444876437
1963,3,"Fulmar","Sandeel",9570.4951339136
1964,3,"Fulmar","Sandeel",9416.6960795412
1965,3,"Fulmar","Sandeel",9331.380322518
1966,3,"Fulmar","Sandeel",11546.4346108776
1967,3,"Fulmar","Sandeel",14754.9127542446
1968,3,"Fulmar","Sandeel",12910.9678973325
1969,3,"Fulmar","Sandeel",10424.936456692
1970,3,"Fulmar","Sandeel",12709.203507678
