Year,Quarter,Predator,Prey,Predator.length.mean,Predator.weight,Predator.weight.1,Prey.length.mean,Prey.weight,N.samples,InputRelativeStomContent,UsedStomContent,EstimatedStomContent
1990,Q3,Cod,Whiting,369,0.442054,0.442054,110,0.01163,11,1.00E-06,0,0
1990,Q3,Cod,Whiting,369,0.442054,0.442054,132,0.0189,11,1.00E-06,0,0
1990,Q3,Cod,Whiting,369,0.442054,0.442054,165,0.03425,11,0.11008,0,0
1990,Q3,Cod,Haddock,369,0.442054,0.442054,88,0.00748,11,0.0142492,0.147004,0.0913892
1990,Q3,Cod,Haddock,369,0.442054,0.442054,110,0.01377,11,0.0706015,0,0
1990,Q3,Cod,Haddock,369,0.442054,0.442054,132,0.02267,11,0.0621532,0,0
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,55,0.00055,11,0.00324578,0.040884,0.149417
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,66,0.00092,11,0.0099215,0,0
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,77,0.00143,11,0.00253217,0,0
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,88,0.00208,11,0.0032688,0,0
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,110,0.0039,11,1.00E-06,0,0
1990,Q3,Cod,Sandeel,369,0.442054,0.442054,132,0.00652,11,0.0219148,0,0
1990,Q3,Cod,Nor. pout,369,0.442054,0.442054,66,0.00258,11,0.0103589,0.0241016,0.0468537
1990,Q3,Cod,Nor. pout,369,0.442054,0.442054,77,0.00396,11,0.0137428,0,0
1990,Q3,Cod,Other,437,0.71671,0.71671,-1,-1,9,0.544086,0.544086,0.61492
1990,Q3,Cod,Cod,437,0.71671,0.71671,55,0.00144,9,0.00214442,0.0420128,0.0169536
1990,Q3,Cod,Cod,437,0.71671,0.71671,66,0.00231,9,0.00325238,0,0
1990,Q3,Cod,Cod,437,0.71671,0.71671,77,0.00346,9,0.0162976,0,0
1990,Q3,Cod,Cod,437,0.71671,0.71671,88,0.00489,9,0.0203184,0,0
1990,Q3,Cod,Whiting,437,0.71671,0.71671,66,0.00298,9,0.00527171,0.266516,0.0947949
1990,Q3,Cod,Whiting,437,0.71671,0.71671,77,0.0045,9,0.0218195,0,0
1990,Q3,Cod,Whiting,437,0.71671,0.71671,88,0.00642,9,0.0442823,0,0
1990,Q3,Cod,Whiting,437,0.71671,0.71671,110,0.01163,9,0.0396897,0,0
1990,Q3,Cod,Whiting,437,0.71671,0.71671,132,0.0189,9,0.0296824,0,0
1990,Q3,Cod,Whiting,437,0.71671,0.71671,165,0.03425,9,0.12577,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,55,0.00055,9,0.00030211,0.077745,0.171073
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,66,0.00092,9,1.00E-06,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,77,0.00143,9,0.00167839,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,88,0.00208,9,0.024001,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,110,0.0039,9,0.0329971,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,132,0.00652,9,1.00E-06,0,0
1990,Q3,Cod,Sandeel,437,0.71671,0.71671,165,0.01224,9,0.0187644,0,0
1990,Q3,Cod,Nor. pout,437,0.71671,0.71671,77,0.00396,9,0.0533068,0.0696402,0.102259
1990,Q3,Cod,Nor. pout,437,0.71671,0.71671,88,0.00572,9,0.0163334,0,0
1990,Q3,Cod,Other,540,1.31204,1.31204,-1,-1,9,0.705486,0.705486,0.643187
1990,Q3,Cod,Cod,540,1.31204,1.31204,88,0.00489,9,0.00390097,0.00390097,0.0117369
1990,Q3,Cod,Whiting,540,1.31204,1.31204,88,0.00642,9,0.0429216,0.0711404,0.0427792
1990,Q3,Cod,Whiting,540,1.31204,1.31204,110,0.01163,9,0.0282188,0,0
1990,Q3,Cod,Haddock,540,1.31204,1.31204,110,0.01377,9,0.030988,0.0585244,0.080492
1990,Q3,Cod,Haddock,540,1.31204,1.31204,132,0.02267,9,0.0275364,0,0
1990,Q3,Cod,Sandeel,540,1.31204,1.31204,66,0.00092,9,0.00302943,0.10717,0.105318
1990,Q3,Cod,Sandeel,540,1.31204,1.31204,77,0.00143,9,0.0252778,0,0
1990,Q3,Cod,Sandeel,540,1.31204,1.31204,88,0.00208,9,0.0546275,0,0
1990,Q3,Cod,Sandeel,540,1.31204,1.31204,110,0.0039,9,0.0242354,0,0
1990,Q3,Cod,Nor. pout,540,1.31204,1.31204,55,0.00156,9,0.0035823,0.0537784,0.116487
1990,Q3,Cod,Nor. pout,540,1.31204,1.31204,66,0.00258,9,0.0181313,0,0
1990,Q3,Cod,Nor. pout,540,1.31204,1.31204,77,0.00396,9,0.0143841,0,0
1990,Q3,Cod,Nor. pout,540,1.31204,1.31204,88,0.00572,9,0.0176807,0,0
1991,Q1,Fulmar,Other,500,5,5,-1,-1,50,0.95176,0.95176,0.932456
1991,Q1,Fulmar,Cod,500,5,5,105,0.01237,50,0.00602809,0.0104888,0.00657331
1991,Q1,Fulmar,Cod,500,5,5,120,0.01785,50,0.00446068,0,0
1991,Q1,Fulmar,Whiting,500,5,5,107,0.01009,50,0.00360661,0.0115476,0.0158686
1991,Q1,Fulmar,Whiting,500,5,5,120,0.014,50,0.007941,0,0
1991,Q1,Fulmar,Herring,500,5,5,90,0.0066,50,4.22E-05,0.00715795,0.0120166
1991,Q1,Fulmar,Herring,500,5,5,106,0.01109,50,0.00031242,0,0
1991,Q1,Fulmar,Herring,500,5,5,130,0.02102,50,0.00249866,0,0
1991,Q1,Fulmar,Herring,500,5,5,163,0.04229,50,0.00430465,0,0
1991,Q1,Fulmar,Nor. pout,500,5,5,88,0.00714,50,0.00132029,0.0117921,0.0206032
1991,Q1,Fulmar,Nor. pout,500,5,5,105,0.01202,50,0.00801403,0,0
1991,Q1,Fulmar,Nor. pout,500,5,5,120,0.01805,50,0.00245778,0,0
1991,Q1,Fulmar,Sprat,500,5,5,50,0.00107,50,0.00027851,0.00725371,0.0124818
1991,Q1,Fulmar,Sprat,500,5,5,60,0.00189,50,0.00060396,0,0
1991,Q1,Fulmar,Sprat,500,5,5,70,0.00304,50,0.00091656,0,0
1991,Q1,Fulmar,Sprat,500,5,5,84,0.00549,50,0.00334461,0,0
1991,Q1,Fulmar,Sprat,500,5,5,100,0.00914,50,0.00211007,0,0
1991,Q1,Guillemot,Other,500,5,5,-1,-1,50,0.0402473,0.0402473,0.0271584
1991,Q1,Guillemot,Whiting,500,5,5,107,0.01009,50,0.00069713,0.0889451,0.140657
1991,Q1,Guillemot,Whiting,500,5,5,132,0.0189,50,0.0106105,0,0
1991,Q1,Guillemot,Whiting,500,5,5,166,0.03718,50,0.0353542,0,0
1991,Q1,Guillemot,Whiting,500,5,5,212,0.07524,50,0.0422833,0,0
1991,Q1,Guillemot,Haddock,500,5,5,110,0.01074,50,0.0001353,0.0159745,0.0470906
1991,Q1,Guillemot,Haddock,500,5,5,133,0.01835,50,0.0030509,0,0
1991,Q1,Guillemot,Haddock,500,5,5,166,0.03504,50,0.0127883,0,0
1991,Q1,Guillemot,Herring,500,5,5,70,0.00304,50,7.86E-05,0.273686,0.200796
1991,Q1,Guillemot,Herring,500,5,5,87,0.00607,50,0.00345652,0,0
1991,Q1,Guillemot,Herring,500,5,5,106,0.0111,50,0.0211787,0,0
1991,Q1,Guillemot,Herring,500,5,5,130,0.02101,50,0.168137,0,0
1991,Q1,Guillemot,Herring,500,5,5,150,0.03201,50,0.0808345,0,0
1991,Q1,Guillemot,Sandeel,500,5,5,70,0.00095,50,0.00085316,0.395941,0.47311
1991,Q1,Guillemot,Sandeel,500,5,5,87,0.0019,50,0.035048,0,0
1991,Q1,Guillemot,Sandeel,500,5,5,105,0.00345,50,0.108537,0,0
1991,Q1,Guillemot,Sandeel,500,5,5,127,0.00639,50,0.17482,0,0
1991,Q1,Guillemot,Sandeel,500,5,5,159,0.01305,50,0.0766826,0,0
1991,Q1,Guillemot,Sprat,500,5,5,50,0.00107,50,0.0037543,0.185206,0.111188
1991,Q1,Guillemot,Sprat,500,5,5,60,0.00189,50,0.00824121,0,0
1991,Q1,Guillemot,Sprat,500,5,5,70,0.00304,50,0.0123552,0,0
1991,Q1,Guillemot,Sprat,500,5,5,84,0.00549,50,0.0450851,0,0
1991,Q1,Guillemot,Sprat,500,5,5,105,0.01064,50,0.0635026,0,0
1991,Q1,Guillemot,Sprat,500,5,5,122,0.01713,50,0.0522681,0,0
1991,Q1,Her. Gull,Other,500,5,5,-1,-1,50,0.940679,0.940679,0.923568
1991,Q1,Her. Gull,Whiting,500,5,5,107,0.01009,50,0.00432678,0.0138534,0.0203858
1991,Q1,Her. Gull,Whiting,500,5,5,120,0.014,50,0.00952666,0,0
1991,Q1,Her. Gull,Haddock,500,5,5,108,0.01028,50,0.00365721,0.0141573,0.00352684
1991,Q1,Her. Gull,Haddock,500,5,5,120,0.01373,50,0.0105001,0,0
1991,Q1,Her. Gull,Herring,500,5,5,163,0.04201,50,0.0016162,0.00845308,0.0194113
1991,Q1,Her. Gull,Herring,500,5,5,222,0.10799,50,0.00481072,0,0
1991,Q1,Her. Gull,Herring,500,5,5,258,0.1725,50,0.00202616,0,0
1991,Q1,Her. Gull,Nor. pout,500,5,5,88,0.00714,50,0.00158392,0.0141467,0.0241578
1991,Q1,Her. Gull,Nor. pout,500,5,5,105,0.01202,50,0.00961427,0,0
1991,Q1,Her. Gull,Nor. pout,500,5,5,120,0.01805,50,0.00294854,0,0
1991,Q1,Her. Gull,Sprat,500,5,5,50,0.00107,50,0.00033443,0.00871013,0.00894975
1991,Q1,Her. Gull,Sprat,500,5,5,60,0.00189,50,0.00072523,0,0
1991,Q1,Her. Gull,Sprat,500,5,5,70,0.00304,50,0.00110059,0,0
1991,Q1,Her. Gull,Sprat,500,5,5,84,0.00549,50,0.00401615,0,0
1991,Q1,Her. Gull,Sprat,500,5,5,100,0.00914,50,0.00253373,0,0
1991,Q1,Kittiwake,Other,500,5,5,-1,-1,50,0.816828,0.816828,0.788581
1991,Q1,Kittiwake,Cod,500,5,5,105,0.01237,50,0.00734442,0.0127792,0.00840456
1991,Q1,Kittiwake,Cod,500,5,5,120,0.01785,50,0.00543474,0,0
1991,Q1,Kittiwake,Whiting,500,5,5,107,0.01009,50,0.00439417,0.0140692,0.0201982
1991,Q1,Kittiwake,Whiting,500,5,5,120,0.014,50,0.00967504,0,0
1991,Q1,Kittiwake,Haddock,500,5,5,108,0.01028,50,0.00371417,0.0143778,0.00947401
1991,Q1,Kittiwake,Haddock,500,5,5,120,0.01373,50,0.0106636,0,0
1991,Q1,Kittiwake,Herring,500,5,5,106,0.01109,50,0.00082449,0.0439825,0.0489312
1991,Q1,Kittiwake,Herring,500,5,5,130,0.02105,50,0.0067171,0,0
1991,Q1,Kittiwake,Herring,500,5,5,163,0.04235,50,0.0114258,0,0
1991,Q1,Kittiwake,Herring,500,5,5,217,0.1012,50,0.0250151,0,0
1991,Q1,Kittiwake,Sandeel,500,5,5,87,0.0019,50,0.00103444,0.00949124,0.0529682
1991,Q1,Kittiwake,Sandeel,500,5,5,105,0.00345,50,0.00325795,0,0
1991,Q1,Kittiwake,Sandeel,500,5,5,127,0.00639,50,0.00519885,0,0
1991,Q1,Kittiwake,Sprat,500,5,5,50,0.00107,50,0.00339347,0.0884721,0.0714424
1991,Q1,Kittiwake,Sprat,500,5,5,60,0.00189,50,0.00744915,0,0
1991,Q1,Kittiwake,Sprat,500,5,5,70,0.00304,50,0.0111678,0,0
1991,Q1,Kittiwake,Sprat,500,5,5,84,0.00549,50,0.0407519,0,0
1991,Q1,Kittiwake,Sprat,500,5,5,100,0.00914,50,0.0257098,0,0
1991,Q1,GBB. Gull,Other,500,5,5,-1,-1,50,0.843631,0.843631,0.890005
1991,Q1,GBB. Gull,Cod,500,5,5,105,0.01237,50,0.00678848,0.0118118,0.00301567
1991,Q1,GBB. Gull,Cod,500,5,5,120,0.01785,50,0.00502336,0,0
1991,Q1,GBB. Gull,Whiting,500,5,5,107,0.01009,50,0.00406156,0.0130043,0.0101952
1991,Q1,GBB. Gull,Whiting,500,5,5,120,0.014,50,0.00894269,0,0
1991,Q1,GBB. Gull,Haddock,500,5,5,108,0.01028,50,0.00343303,0.0132895,0.00407583
1991,Q1,GBB. Gull,Haddock,500,5,5,120,0.01373,50,0.00985642,0,0
1991,Q1,GBB. Gull,Herring,500,5,5,163,0.04201,50,0.00151854,0.00802034,0.0174255
1991,Q1,GBB. Gull,Herring,500,5,5,221,0.10787,50,0.00454587,0,0
1991,Q1,GBB. Gull,Herring,500,5,5,258,0.17257,50,0.00195593,0,0
1991,Q1,GBB. Gull,Sandeel,500,5,5,70,0.00095,50,0.00023737,0.0887799,0.047274
1991,Q1,GBB. Gull,Sandeel,500,5,5,87,0.00191,50,0.00973643,0,0
1991,Q1,GBB. Gull,Sandeel,500,5,5,105,0.00345,50,0.0301769,0,0
1991,Q1,GBB. Gull,Sandeel,500,5,5,127,0.00639,50,0.0486292,0,0
1991,Q1,GBB. Gull,Nor. pout,500,5,5,88,0.00714,50,0.00148683,0.0132796,0.0179734
1991,Q1,GBB. Gull,Nor. pout,500,5,5,105,0.01202,50,0.00902494,0,0
1991,Q1,GBB. Gull,Nor. pout,500,5,5,120,0.01805,50,0.0027678,0,0
1991,Q1,GBB. Gull,Sprat,500,5,5,50,0.00107,50,0.00031422,0.0081838,0.0100355
1991,Q1,GBB. Gull,Sprat,500,5,5,60,0.00189,50,0.00068141,0,0
1991,Q1,GBB. Gull,Sprat,500,5,5,70,0.00304,50,0.00103409,0,0
1991,Q1,GBB. Gull,Sprat,500,5,5,84,0.00549,50,0.00377346,0,0
1991,Q1,GBB. Gull,Sprat,500,5,5,100,0.00914,50,0.00238062,0,0
1991,Q1,Gannet,Other,500,5,5,-1,-1,50,0.800027,0.800027,0.791229
1991,Q1,Gannet,Herring,500,5,5,163,0.04236,50,0.0362543,0.199973,0.208771
1991,Q1,Gannet,Herring,500,5,5,221,0.10772,50,0.104134,0,0
1991,Q1,Gannet,Herring,500,5,5,263,0.18213,50,0.0570486,0,0
1991,Q1,Gannet,Herring,500,5,5,302,0.27808,50,0.00253609,0,0
1991,Q1,Puffin,Other,500,5,5,-1,-1,50,0.100169,0.100169,0.129931
1991,Q1,Puffin,Herring,500,5,5,70,0.00304,50,0.00146649,0.187578,0.0409334
1991,Q1,Puffin,Herring,500,5,5,87,0.00607,50,0.0644908,0,0
1991,Q1,Puffin,Herring,500,5,5,100,0.00914,50,0.121621,0,0
1991,Q1,Puffin,Sandeel,500,5,5,70,0.00095,50,0.00157622,0.712253,0.829135
1991,Q1,Puffin,Sandeel,500,5,5,87,0.0019,50,0.0647513,0,0
1991,Q1,Puffin,Sandeel,500,5,5,105,0.00345,50,0.200523,0,0
1991,Q1,Puffin,Sandeel,500,5,5,127,0.00639,50,0.322917,0,0
1991,Q1,Puffin,Sandeel,500,5,5,157,0.01243,50,0.122486,0,0
1991,Q1,Razorbill,Other,500,5,5,-1,-1,50,0.180978,0.180978,0.45037
1991,Q1,Razorbill,Whiting,500,5,5,110,0.01083,50,0.00015611,0.0157343,0.0464671
1991,Q1,Razorbill,Whiting,500,5,5,132,0.0189,50,0.00306748,0,0
1991,Q1,Razorbill,Whiting,500,5,5,166,0.03722,50,0.0101435,0,0
1991,Q1,Razorbill,Whiting,500,5,5,200,0.06302,50,0.0023672,0,0
1991,Q1,Razorbill,Herring,500,5,5,70,0.00304,50,0.00420395,0.537726,0.194365
1991,Q1,Razorbill,Herring,500,5,5,87,0.00607,50,0.184874,0,0
1991,Q1,Razorbill,Herring,500,5,5,100,0.00914,50,0.348648,0,0
1991,Q1,Razorbill,Sandeel,500,5,5,70,0.00095,50,0.102852,0.102852,0.00942956
1991,Q1,Razorbill,Nor. pout,500,5,5,88,0.00714,50,0.00162679,0.0158187,0.0449734
1991,Q1,Razorbill,Nor. pout,500,5,5,105,0.01202,50,0.00987451,0,0
1991,Q1,Razorbill,Nor. pout,500,5,5,123,0.01933,50,0.00431737,0,0
1991,Q1,Razorbill,Sprat,500,5,5,50,0.00107,50,0.0226471,0.146891,0.254395
1991,Q1,Razorbill,Sprat,500,5,5,60,0.00189,50,0.0497136,0,0
1991,Q1,Razorbill,Sprat,500,5,5,70,0.00304,50,0.0745306,0,0
1991,Q1,R. radiata,Other,223,0.258472,0.258472,-1,-1,50,1,1,1
1991,Q1,R. radiata,Other,272,0.459446,0.459446,-1,-1,50,0.398577,0.398577,0.783612
1991,Q1,R. radiata,Sandeel,272,0.459446,0.459446,77,0.00145,50,0.0372682,0.512784,0.215615
1991,Q1,R. radiata,Sandeel,272,0.459446,0.459446,88,0.00211,50,0.377812,0,0
1991,Q1,R. radiata,Sandeel,272,0.459446,0.459446,110,0.00396,50,0.0977029,0,0
1991,Q1,R. radiata,Nor. pout,272,0.459446,0.459446,73,0.00207,50,0.0886393,0.0886393,0.000772769
1991,Q1,R. radiata,Other,320,0.735593,0.735593,-1,-1,50,0.716333,0.716333,0.784218
1991,Q1,R. radiata,Sandeel,320,0.735593,0.735593,77,0.00145,50,0.0153488,0.283667,0.215782
1991,Q1,R. radiata,Sandeel,320,0.735593,0.735593,88,0.00211,50,0.174237,0,0
1991,Q1,R. radiata,Sandeel,320,0.735593,0.735593,110,0.00396,50,0.0940813,0,0
1991,Q1,R. radiata,Other,371,1.12883,1.12883,-1,-1,50,0.552401,0.552401,0.784218
1991,Q1,R. radiata,Sandeel,371,1.12883,1.12883,77,0.00145,50,0.0357455,0.447599,0.215782
1991,Q1,R. radiata,Sandeel,371,1.12883,1.12883,88,0.00211,50,0.17663,0,0
1991,Q1,R. radiata,Sandeel,371,1.12883,1.12883,110,0.00396,50,0.235224,0,0
1991,Q1,R. radiata,Other,440,1.84996,1.84996,-1,-1,50,0.316166,0.316166,0.55062
1991,Q1,R. radiata,Sandeel,440,1.84996,1.84996,77,0.00145,50,0.00580205,0.382963,0.379959
1991,Q1,R. radiata,Sandeel,440,1.84996,1.84996,88,0.00211,50,0.143461,0,0
1991,Q1,R. radiata,Sandeel,440,1.84996,1.84996,110,0.00396,50,0.187401,0,0
1991,Q1,R. radiata,Sandeel,440,1.84996,1.84996,132,0.00663,50,0.0308174,0,0
1991,Q1,R. radiata,Sandeel,440,1.84996,1.84996,165,0.01243,50,0.0154814,0,0
1991,Q1,R. radiata,Nor. pout,440,1.84996,1.84996,167,0.01698,50,0.300871,0.300871,0.069421
1991,Q1,R. radiata,Other,515,2.91821,2.91821,-1,-1,50,0.851385,0.851385,0.789015
1991,Q1,R. radiata,Sandeel,515,2.91821,2.91821,88,0.00211,50,0.110398,0.148615,0.210985
1991,Q1,R. radiata,Sandeel,515,2.91821,2.91821,110,0.00396,50,0.0382172,0,0
1991,Q1,G. gurnards,Other,177,0.0576911,0.0576911,-1,-1,71,0.985353,0.985353,0.953662
1991,Q1,G. gurnards,Sandeel,177,0.0576911,0.0576911,107,0.00354,71,0.0146474,0.0146474,0.0463384
1991,Q1,G. gurnards,Other,217,0.108497,0.108497,-1,-1,77,0.72963,0.72963,0.877798
1991,Q1,G. gurnards,Sandeel,217,0.108497,0.108497,73,0.00129,77,0.0248722,0.055657,0.0261133
1991,Q1,G. gurnards,Sandeel,217,0.108497,0.108497,87,0.00189,77,0.0307848,0,0
1991,Q1,G. gurnards,Nor. pout,217,0.108497,0.108497,107,0.00752,77,0.214713,0.214713,0.0960887
1991,Q1,G. gurnards,Other,267,0.206337,0.206337,-1,-1,61,0.45062,0.45062,0.613296
1991,Q1,G. gurnards,Cod,267,0.206337,0.206337,130,0.01255,61,0.145319,0.145319,0.00662068
1991,Q1,G. gurnards,Whiting,267,0.206337,0.206337,107,0.01087,61,0.0146224,0.0146224,0.00588955
1991,Q1,G. gurnards,Sandeel,267,0.206337,0.206337,73,0.00129,61,0.00652169,0.307455,0.197225
1991,Q1,G. gurnards,Sandeel,267,0.206337,0.206337,87,0.00189,61,0.103507,0,0
1991,Q1,G. gurnards,Sandeel,267,0.206337,0.206337,107,0.00354,61,0.0870997,0,0
1991,Q1,G. gurnards,Sandeel,267,0.206337,0.206337,130,0.00591,61,0.110326,0,0
1991,Q1,G. gurnards,Nor. pout,267,0.206337,0.206337,87,0.00406,61,0.0224199,0.0819838,0.176969
1991,Q1,G. gurnards,Nor. pout,267,0.206337,0.206337,107,0.00752,61,0.0130165,0,0
1991,Q1,G. gurnards,Nor. pout,267,0.206337,0.206337,130,0.01244,61,0.0465475,0,0
1991,Q1,G. gurnards,Other,316,0.347874,0.347874,-1,-1,46,0.177979,0.177979,0.478758
1991,Q1,G. gurnards,Whiting,316,0.347874,0.347874,107,0.01087,46,0.0164848,0.0443429,0.103312
1991,Q1,G. gurnards,Whiting,316,0.347874,0.347874,130,0.01766,46,0.0278582,0,0
1991,Q1,G. gurnards,Sandeel,316,0.347874,0.347874,73,0.00129,46,0.00326722,0.0597267,0.220276
1991,Q1,G. gurnards,Sandeel,316,0.347874,0.347874,87,0.00189,46,0.0112812,0,0
1991,Q1,G. gurnards,Sandeel,316,0.347874,0.347874,107,0.00354,46,0.0410957,0,0
1991,Q1,G. gurnards,Sandeel,316,0.347874,0.347874,130,0.00591,46,0.00408262,0,0
1991,Q1,G. gurnards,Nor. pout,316,0.347874,0.347874,87,0.00406,46,0.0458424,0.717952,0.197653
1991,Q1,G. gurnards,Nor. pout,316,0.347874,0.347874,107,0.00752,46,0.577769,0,0
1991,Q1,G. gurnards,Nor. pout,316,0.347874,0.347874,130,0.01244,46,0.0943409,0,0
1991,Q1,G. gurnards,Other,363,0.53469,0.53469,-1,-1,28,0.249712,0.249712,0.349486
1991,Q1,G. gurnards,Whiting,363,0.53469,0.53469,107,0.01087,28,0.0346791,0.363251,0.10127
1991,Q1,G. gurnards,Whiting,363,0.53469,0.53469,130,0.01766,28,0.328572,0,0
1991,Q1,G. gurnards,Sandeel,363,0.53469,0.53469,73,0.00129,28,0.00855555,0.0825944,0.28486
1991,Q1,G. gurnards,Sandeel,363,0.53469,0.53469,87,0.00189,28,0.026918,0,0
1991,Q1,G. gurnards,Sandeel,363,0.53469,0.53469,107,0.00354,28,0.0027939,0,0
1991,Q1,G. gurnards,Sandeel,363,0.53469,0.53469,130,0.00591,28,1.00E-06,0,0
1991,Q1,G. gurnards,Sandeel,363,0.53469,0.53469,167,0.0111,28,0.044326,0,0
1991,Q1,G. gurnards,Nor. pout,363,0.53469,0.53469,87,0.00406,28,0.0624869,0.304442,0.264383
1991,Q1,G. gurnards,Nor. pout,363,0.53469,0.53469,107,0.00752,28,0.171122,0,0
1991,Q1,G. gurnards,Nor. pout,363,0.53469,0.53469,130,0.01244,28,0.0521033,0,0
1991,Q1,G. gurnards,Nor. pout,363,0.53469,0.53469,167,0.02306,28,0.0187302,0,0
1991,Q1,G. gurnards,Other,410,0.779869,0.779869,-1,-1,9,0.0647599,0.0647599,0.424567
1991,Q1,G. gurnards,Whiting,410,0.779869,0.779869,107,0.01087,9,0.0354288,0.710996,0.15937
1991,Q1,G. gurnards,Whiting,410,0.779869,0.779869,130,0.01766,9,0.675567,0,0
1991,Q1,G. gurnards,Nor. pout,410,0.779869,0.779869,87,0.00406,9,0.0283791,0.224244,0.416063
1991,Q1,G. gurnards,Nor. pout,410,0.779869,0.779869,107,0.00752,9,1.00E-06,0,0
1991,Q1,G. gurnards,Nor. pout,410,0.779869,0.779869,130,0.01244,9,0.131344,0,0
1991,Q1,G. gurnards,Nor. pout,410,0.779869,0.779869,167,0.02306,9,0.06452,0,0
1991,Q1,W. mackerel,Other,180,0.065949,0.065949,-1,-1,69,1,1,1
1991,Q1,W. mackerel,Other,209,0.106525,0.106525,-1,-1,100,1,1,1
1991,Q1,W. mackerel,Other,273,0.251111,0.251111,-1,-1,47,1,1,1
1991,Q1,W. mackerel,Other,320,0.418134,0.418134,-1,-1,32,1,1,1
1991,Q1,N. mackerel,Other,180,0.065949,0.065949,-1,-1,69,1,1,1
1991,Q1,N. mackerel,Other,209,0.106525,0.106525,-1,-1,100,1,1,1
1991,Q1,N. mackerel,Other,273,0.251111,0.251111,-1,-1,47,1,1,1
1991,Q1,N. mackerel,Other,320,0.418134,0.418134,-1,-1,32,1,1,1
1991,Q1,Cod,Other,168,0.0466826,0.0466826,-1,-1,51,0.710516,0.764602,0.904752
1991,Q1,Cod,Sandeel,168,0.0466826,0.0466826,87,0.00175,51,0.0117279,0.0126228,0.0757785
1991,Q1,Cod,Sandeel,168,0.0466826,0.0466826,107,0.00329,51,1.00E-06,0,0
1991,Q1,Cod,Sandeel,168,0.0466826,0.0466826,130,0.00549,51,1.00E-06,0,0
1991,Q1,Cod,Sandeel,168,0.0466826,0.0466826,167,0.01031,51,0.070738,0,0
1991,Q1,Cod,Sprat,168,0.0466826,0.0466826,53,0.00117,51,0.0263812,0.222775,0.0194691
1991,Q1,Cod,Sprat,168,0.0466826,0.0466826,66,0.00196,51,1.00E-06,0,0
1991,Q1,Cod,Sprat,168,0.0466826,0.0466826,73,0.00304,51,0.180634,0,0
1991,Q1,Cod,Other,218,0.0982716,0.0982716,-1,-1,56,0.684737,0.684737,0.923795
1991,Q1,Cod,Sandeel,218,0.0982716,0.0982716,107,0.00329,56,0.0307474,0.107005,0.0507152
1991,Q1,Cod,Sandeel,218,0.0982716,0.0982716,130,0.00549,56,0.0762578,0,0
1991,Q1,Cod,Sprat,218,0.0982716,0.0982716,87,0.00444,56,0.208257,0.208257,0.0254898
1991,Q1,Cod,Other,270,0.181081,0.181081,-1,-1,29,0.878345,0.878345,0.886214
1991,Q1,Cod,Sandeel,270,0.181081,0.181081,87,0.00175,29,0.0344117,0.0344117,0.00743276
1991,Q1,Cod,Nor. pout,270,0.181081,0.181081,107,0.00784,29,0.0872433,0.0872433,0.106353
1991,Q1,Cod,Other,319,0.291611,0.291611,-1,-1,51,0.785693,0.785693,0.769038
1991,Q1,Cod,Whiting,319,0.291611,0.291611,130,0.01767,51,0.0595854,0.0595854,0.0220429
1991,Q1,Cod,Sandeel,319,0.291611,0.291611,73,0.0012,51,0.00742068,0.0254974,0.0650495
1991,Q1,Cod,Sandeel,319,0.291611,0.291611,87,0.00175,51,0.0151834,0,0
1991,Q1,Cod,Sandeel,319,0.291611,0.291611,107,0.00329,51,0.00184273,0,0
1991,Q1,Cod,Sandeel,319,0.291611,0.291611,130,0.00549,51,1.00E-06,0,0
1991,Q1,Cod,Sandeel,319,0.291611,0.291611,167,0.01031,51,0.0010495,0,0
1991,Q1,Cod,Nor. pout,319,0.291611,0.291611,107,0.00784,51,0.105587,0.129224,0.143869
1991,Q1,Cod,Nor. pout,319,0.291611,0.291611,130,0.01297,51,0.0236376,0,0
1991,Q1,Cod,Other,367,0.435243,0.435243,-1,-1,77,0.587374,0.587374,0.626214
1991,Q1,Cod,Whiting,367,0.435243,0.435243,107,0.01087,77,0.033674,0.0728395,0.0807183
1991,Q1,Cod,Whiting,367,0.435243,0.435243,130,0.01767,77,0.0191211,0,0
1991,Q1,Cod,Whiting,367,0.435243,0.435243,167,0.03202,77,0.0200445,0,0
1991,Q1,Cod,Herring,367,0.435243,0.435243,87,0.00551,77,0.0085946,0.074321,0.118489
1991,Q1,Cod,Herring,367,0.435243,0.435243,107,0.01002,77,1.00E-06,0,0
1991,Q1,Cod,Herring,367,0.435243,0.435243,130,0.01634,77,1.00E-06,0,0
1991,Q1,Cod,Herring,367,0.435243,0.435243,167,0.0297,77,0.0494342,0,0
1991,Q1,Cod,Herring,367,0.435243,0.435243,217,0.06418,77,0.0162901,0,0
1991,Q1,Cod,Sandeel,367,0.435243,0.435243,73,0.0012,77,0.00479571,0.0450705,0.04015
