"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.used.prey","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Saithe","Q3",1987,20,"Haddock",3,1,20,0,500,440,0.487878,0.487878,3892160,0.396769,25.4247,-6.68856,19,13,110,0.01491,0.0107391,66,66,0,0,0,2093940,0,47112.8,2.09511,0,0,0.00364269,1,0,1,1,3892160.06,0.0121045381674257,-0.00846184816742573,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Herring",3,1,20,0,500,440,0.487878,0.487878,3892160,2.27205,25.4247,-6.68856,21,15,220,0.07956,0.104554,66,66,0.0123933,0.0893639,-0.0769706,7781290,347818,347818,0.427524,0.00307962,0,0.0123933,1,1,1,1,3892160.06,0.0893637452309708,-0.0769704452309708,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Nor. pout",3,1,20,0,500,440,0.487878,0.487878,3892160,8.29405,25.4247,-6.68856,23,11,77,0.00337,0.00471251,66,66,0.563502,0.32622,0.237282,23985200,1269700,215491,1.90649,0.00831799,0,0.00187561,1,1,1,1,3892160.06,0.0553654003633139,-0.0534897903633139,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Nor. pout",3,1,20,0,500,440,0.487878,0.487878,3892160,8.29405,25.4247,-6.68856,23,12,88,0.00488,0.00705935,66,66,0,0,0,26512700,0,356824,1.90649,0,0,1e-06,1,0,1,1,3892160.06,0.0916776274611893,-0.0916766274611893,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Nor. pout",3,1,20,0,500,440,0.487878,0.487878,3892160,8.29405,25.4247,-6.68856,23,13,110,0.00904,0.0138696,66,66,0,0,0,8766510,0,231806,1.90649,0,0,0.350006,1,0,1,1,3892160.06,0.0595571601441283,0.290448839855872,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Nor. pout",3,1,20,0,500,440,0.487878,0.487878,3892160,8.29405,25.4247,-6.68856,23,14,165,0.02774,0.0473155,66,66,0,0,0,5125480,0,462351,1.90649,0,0,0.200569,1,0,1,1,3892160.06,0.118790335667747,0.0817786643322526,"1982-93","Y1987"
"Saithe","Q3",1987,20,"Nor. pout",3,1,20,0,500,440,0.487878,0.487878,3892160,8.29405,25.4247,-6.68856,23,15,220,0.06144,0.113013,66,66,0,0,0,14981.8,0,3227.96,1.90649,0,0,0.0110502,1,0,1,1,3892160.06,0.000829349243155226,0.0102208507568448,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Other",3,1,20,0,700,637,1.34331,1.34331,3918230,3.9541,9.00936,-0.71092,0,0,-1,-1,9999,25,25,0.0938836,0.438888,-0.345005,-1,1719660,1719660,1.71966,0.0246035,0,0.0938836,1,1,1,1,3918222.3,0.438887808892313,-0.345004208892313,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Haddock",3,1,20,0,700,637,1.34331,1.34331,3918230,0.0734694,9.00936,-0.71092,19,14,165,0.04518,0.0337863,25,25,0.0105404,0.00815479,0.00238558,451392,31952.3,31952.3,2.09511,0.000808072,0,0.0105404,1,1,1,1,3918222.3,0.00815479509674579,0.00238560490325421,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Herring",3,1,20,0,700,637,1.34331,1.34331,3918230,3.38568,9.00936,-0.71092,21,13,110,0.01242,0.0122754,25,25,0.644256,0.375796,0.26846,53141900,1472450,278891,0.427524,0.0234354,0,0.00488894,1,1,1,1,3918222.3,0.0711779420988952,-0.0662890020988952,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Herring",3,1,20,0,700,637,1.34331,1.34331,3918230,3.38568,9.00936,-0.71092,21,14,165,0.03681,0.0429764,25,25,0,0,0,11817300,0,217125,0.427524,0,0,0.064812,1,0,1,1,3918222.3,0.055414160651375,0.009397839348625,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Herring",3,1,20,0,700,637,1.34331,1.34331,3918230,3.38568,9.00936,-0.71092,21,15,220,0.07956,0.104554,25,25,0,0,0,7781290,0,347818,0.427524,0,0,0.0994457,1,0,1,1,3918222.3,0.0887693380745651,0.0106763619254349,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Herring",3,1,20,0,700,637,1.34331,1.34331,3918230,3.38568,9.00936,-0.71092,21,16,275,0.14464,0.208368,25,25,0,0,0,5789760,0,515765,0.427524,0,0,0.392169,1,0,1,1,3918222.3,0.131632398702851,0.260536601297149,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Herring",3,1,20,0,700,637,1.34331,1.34331,3918230,3.38568,9.00936,-0.71092,21,17,330,0.23571,0.366044,25,25,0,0,0,721143,0,112854,0.427524,0,0,0.08294,1,0,1,1,3918222.3,0.0288023474318953,0.0541376525681047,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Nor. pout",3,1,20,0,700,637,1.34331,1.34331,3918230,1.59611,9.00936,-0.71092,23,13,110,0.00904,0.0138696,25,25,0.25132,0.177161,0.0741596,8766510,694156,231806,1.90649,0.0145639,0,0.101909,1,1,1,1,3918222.3,0.0591610128909735,0.0427479871090265,"1982-93","Y1987"
"Saithe","Q3",1987,22,"Nor. pout",3,1,20,0,700,637,1.34331,1.34331,3918230,1.59611,9.00936,-0.71092,23,14,165,0.02774,0.0473155,25,25,0,0,0,5125480,0,462351,1.90649,0,0,0.149412,1,0,1,1,3918222.3,0.118000196160386,0.0314118038396137,"1982-93","Y1987"
"Saithe","Q3",1991,20,"Other",3,1,20,0,400,440,0.487878,0.487878,5036460,3.93125,9.00936,-1.52267,0,0,-1,-1,9999,25,25,0.240948,0.436352,-0.195404,-1,2197670,2197670,2.19767,0.0245719,0,0.240948,1,1,1,1,5036460.359,0.436352089235217,-0.195404089235217,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Whiting",3,1,20,0,400,440,0.487878,0.487878,5036460,0.174234,9.00936,-1.52267,18,9,53,0.00162,0.00126063,25,25,0.0900905,0.0193392,0.0707513,392833,97400.9,508.879,1.02758,0.00189474,0,0.00152395,1,1,1,1,5036460.359,0.000101039016238984,0.00142291098376102,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Whiting",3,1,20,0,400,440,0.487878,0.487878,5036460,0.174234,9.00936,-1.52267,18,10,63,0.00264,0.00209749,25,25,0,0,0,1602330,0,3453.56,1.02758,0,0,1e-06,1,0,1,1,5036460.359,0.000685711740752331,-0.000684711740752331,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Whiting",3,1,20,0,400,440,0.487878,0.487878,5036460,0.174234,9.00936,-1.52267,18,11,73,0.00398,0.00323717,25,25,0,0,0,3308090,0,11004.2,1.02758,0,0,1e-06,1,0,1,1,5036460.359,0.00218490749765077,-0.00218390749765077,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Whiting",3,1,20,0,400,440,0.487878,0.487878,5036460,0.174234,9.00936,-1.52267,18,12,87,0.00568,0.00542762,25,25,0,0,0,7080080,0,39488,1.02758,0,0,0.0502252,1,0,1,1,5036460.359,0.00784042704305935,0.0423847729569406,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Whiting",3,1,20,0,400,440,0.487878,0.487878,5036460,0.174234,9.00936,-1.52267,18,13,107,0.01029,0.00998422,25,25,0,0,0,4185940,0,42946.2,1.02758,0,0,0.0383394,1,0,1,1,5036460.359,0.00852706006575758,0.0298123399342424,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Haddock",3,1,20,0,400,440,0.487878,0.487878,5036460,0.395962,9.00936,-1.52267,19,11,73,0.00562,0.00336976,25,25,0.211146,0.04395,0.167196,961430,221352,6787.72,2.09511,0.00419792,0,0.00239591,1,1,1,1,5036460.359,0.00134771635556916,0.00104819364443084,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Haddock",3,1,20,0,400,440,0.487878,0.487878,5036460,0.395962,9.00936,-1.52267,19,12,87,0.0081,0.00553338,25,25,0,0,0,2994530,0,34715.7,2.09511,0,0,0.0434861,1,0,1,1,5036460.359,0.00689287664857008,0.0365932233514299,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Haddock",3,1,20,0,400,440,0.487878,0.487878,5036460,0.395962,9.00936,-1.52267,19,13,107,0.01491,0.00993161,25,25,0,0,0,3626200,0,75453.4,2.09511,0,0,0.123145,1,0,1,1,5036460.359,0.0149814343053782,0.108163565694622,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Haddock",3,1,20,0,400,440,0.487878,0.487878,5036460,0.395962,9.00936,-1.52267,19,14,130,0.02455,0.0172208,25,25,0,0,0,2893490,0,104396,2.09511,0,0,0.0421189,1,0,1,1,5036460.359,0.0207280495742307,0.0213908504257693,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Sandeel",3,1,20,0,400,440,0.487878,0.487878,5036460,0.292608,9.00936,-1.52267,22,10,66,0.00092,0.00136571,25,25,0.0382351,0.0324782,0.00575683,93600400,163575,15546.3,0.121616,0.0031394,0,0.0044907,1,1,1,1,5036460.359,0.00308675118870324,0.00140394881129676,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Sandeel",3,1,20,0,400,440,0.487878,0.487878,5036460,0.292608,9.00936,-1.52267,22,11,77,0.00143,0.00227835,25,25,0,0,0,130454000,0,36146.7,0.121616,0,0,0.0119861,1,0,1,1,5036460.359,0.00717700476593784,0.00480909523406216,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Sandeel",3,1,20,0,400,440,0.487878,0.487878,5036460,0.292608,9.00936,-1.52267,22,12,88,0.00208,0.00354939,25,25,0,0,0,259189000,0,111882,0.121616,0,0,0.0217582,1,0,1,1,5036460.359,0.0222144109205725,-0.000456210920572481,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,9,53,0.00133,0.00152163,25,25,0.419581,0.467881,-0.0483002,2921440,2356460,8475,1.90649,0.0248736,0,0.00439934,1,1,1,1,5036460.359,0.00168272941627654,0.00271661058372346,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,10,63,0.0022,0.00256739,25,25,0,0,0,18827800,0,92156.7,1.90649,0,0,0.0476376,1,0,1,1,5036460.359,0.0182979103241265,0.0293396896758735,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,11,73,0.00337,0.00400991,25,25,0,0,0,54427300,0,416088,1.90649,0,0,0.0470433,1,0,1,1,5036460.359,0.0826151642902269,-0.0355718642902269,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,12,87,0.00488,0.00681935,25,25,0,0,0,60064100,0,780895,1.90649,0,0,0.138826,1,0,1,1,5036460.359,0.15504837610894,-0.0162223761089402,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,13,107,0.00904,0.0127561,25,25,0,0,0,10142600,0,246661,1.90649,0,0,0.00590238,1,0,1,1,5036460.359,0.0489750702711726,-0.0430726902711726,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,14,130,0.01497,0.0229952,25,25,0,0,0,4903220,0,214958,1.90649,0,0,0.0454049,1,0,1,1,5036460.359,0.0426803716653655,0.00272452833463453,"1982-93","Y1991"
"Saithe","Q3",1991,20,"Nor. pout",3,1,20,0,400,440,0.487878,0.487878,5036460,4.21531,9.00936,-1.52267,23,15,167,0.02774,0.0490726,25,25,0,0,0,6383610,0,597228,1.90649,0,0,0.130368,1,0,1,1,5036460.359,0.118580899566254,0.0117871004337457,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Other",3,1,20,0,500,539,0.850306,0.850306,5074200,2.34981,6.20674,-5.34085,0,0,-1,-1,9999,18,18,0.0789623,0.37859,-0.299627,-1,1921040,1921040,1.92104,0.0326444,0,0.0789623,1,1,1,1,5074202.1,0.378589571747645,-0.299627271747645,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,20,0,500,539,0.850306,0.850306,5074200,0.16371,6.20674,-5.34085,18,11,73,0.00398,0.00323717,18,18,0.0211138,0.0263762,-0.00526245,3308090,133838,11004.2,1.02758,0.0035634,0,0.00245802,1,1,1,1,5074202.1,0.00216865623070078,0.000289363769299216,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,20,0,500,539,0.850306,0.850306,5074200,0.16371,6.20674,-5.34085,18,12,87,0.00568,0.00542762,18,18,0,0,0,7080080,0,39488,1.02758,0,0,0.00603546,1,0,1,1,5074202.1,0.00778211021590961,-0.00174665021590961,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,20,0,500,539,0.850306,0.850306,5074200,0.16371,6.20674,-5.34085,18,13,107,0.01029,0.00998422,18,18,0,0,0,4185940,0,42946.2,1.02758,0,0,1e-06,1,0,1,1,5074202.1,0.00846363608576016,-0.00846263608576016,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Whiting",3,1,20,0,500,539,0.850306,0.850306,5074200,0.16371,6.20674,-5.34085,18,14,130,0.01672,0.0177171,18,18,0,0,0,2219060,0,40399.9,1.02758,0,0,0.0126193,1,0,1,1,5074202.1,0.00796182319974997,0.00465747680025003,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Haddock",3,1,20,0,500,539,0.850306,0.850306,5074200,0.134758,6.20674,-5.34085,19,12,87,0.0081,0.00553338,18,18,0.0401771,0.0217116,0.0184655,2994530,110169,34715.7,2.09511,0.00294727,0,0.00441046,1,1,1,1,5074202.1,0.00684160766872096,-0.00243114766872096,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Haddock",3,1,20,0,500,539,0.850306,0.850306,5074200,0.134758,6.20674,-5.34085,19,13,107,0.01491,0.00993161,18,18,0,0,0,3626200,0,75453.4,2.09511,0,0,0.0357666,1,0,1,1,5074202.1,0.0148700029113937,0.0208965970886063,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Herring",3,1,20,0,500,539,0.850306,0.850306,5074200,0.539197,6.20674,-5.34085,21,17,267,0.14464,0.190199,18,18,0.0782419,0.0868729,-0.00863103,5421060,440811,440811,0.427524,0.0110072,0,0.0782419,1,1,1,1,5074202.1,0.0868729686584616,-0.0086310686584616,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Sandeel",3,1,20,0,500,539,0.850306,0.850306,5074200,0.136854,6.20674,-5.34085,22,12,88,0.00208,0.00354939,18,18,0.0121445,0.0220492,-0.00990474,259189000,111882,111882,0.121616,0.00299207,0,0.0121445,1,1,1,1,5074202.1,0.0220491808948642,-0.00990468089486424,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,9,53,0.00133,0.00152163,18,18,0.76936,0.4644,0.30496,2921440,2356460,8475,1.90649,0.0345139,0,0.00771548,1,1,1,1,5074202.1,0.00167021333265382,0.00604526666734618,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,10,63,0.0022,0.00256739,18,18,0,0,0,18827800,0,92156.7,1.90649,0,0,0.102744,1,0,1,1,5074202.1,0.0181618110953838,0.0845821889046162,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,11,73,0.00337,0.00400991,18,18,0,0,0,54427300,0,416088,1.90649,0,0,0.0697388,1,0,1,1,5074202.1,0.0820006755347801,-0.0122618755347801,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,12,87,0.00488,0.00681935,18,18,0,0,0,60064100,0,780895,1.90649,0,0,0.0489604,1,0,1,1,5074202.1,0.153895131610938,-0.104934731610938,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,13,107,0.00904,0.0127561,18,18,0,0,0,10142600,0,246661,1.90649,0,0,0.01709,1,0,1,1,5074202.1,0.0486107953800264,-0.0315207953800264,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,14,130,0.01497,0.0229952,18,18,0,0,0,4903220,0,214958,1.90649,0,0,0.273581,1,0,1,1,5074202.1,0.0423629165263244,0.231218083473676,"1982-93","Y1991"
"Saithe","Q3",1991,21,"Nor. pout",3,1,20,0,500,539,0.850306,0.850306,5074200,2.88241,6.20674,-5.34085,23,15,167,0.02774,0.0490726,18,18,0,0,0,6383610,0,597228,1.90649,0,0,0.24953,1,0,1,1,5074202.1,0.117698898906687,0.131831101093313,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Other",3,1,20,0,600,637,1.34331,1.34331,4301960,1.04067,2.60337,-0.121824,0,0,-1,-1,9999,9,9,0.0964317,0.39974,-0.303308,-1,1719660,1719660,1.71966,0.0665899,0,0.0964317,1,1,1,1,4301950.739,0.399739584279791,-0.303307884279791,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,20,0,600,637,1.34331,1.34331,4301960,0.0329538,2.60337,-0.121824,18,9,53,0.00162,0.00126063,9,9,0.0300092,0.0126581,0.017351,392833,54454.7,508.879,1.02758,0.00346839,0,0.00998212,1,1,1,1,4301950.739,0.000118290289887952,0.00986382971011205,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,20,0,600,637,1.34331,1.34331,4301960,0.0329538,2.60337,-0.121824,18,10,63,0.00264,0.00209749,9,9,0,0,0,1602330,0,3453.56,1.02758,0,0,0.0050233,1,0,1,1,4301950.739,0.000802789294793922,0.00422051070520608,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,20,0,600,637,1.34331,1.34331,4301960,0.0329538,2.60337,-0.121824,18,11,73,0.00398,0.00323717,9,9,0,0,0,3308090,0,11004.2,1.02758,0,0,1e-06,1,0,1,1,4301950.739,0.00255795583623023,-0.00255695583623023,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Whiting",3,1,20,0,600,637,1.34331,1.34331,4301960,0.0329538,2.60337,-0.121824,18,12,87,0.00568,0.00542762,9,9,0,0,0,7080080,0,39488,1.02758,0,0,0.0150027,1,0,1,1,4301950.739,0.00917909162511217,0.00582360837488783,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Haddock",3,1,20,0,600,637,1.34331,1.34331,4301960,0.108837,2.60337,-0.121824,19,13,107,0.01491,0.00993161,9,9,0.106714,0.0418064,0.0649078,3626200,179849,75453.4,2.09511,0.011117,0,0.066646,1,1,1,1,4301950.739,0.0175393454220583,0.0491066545779417,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Haddock",3,1,20,0,600,637,1.34331,1.34331,4301960,0.108837,2.60337,-0.121824,19,14,130,0.02455,0.0172208,9,9,0,0,0,2893490,0,104396,2.09511,0,0,0.0400682,1,0,1,1,4301950.739,0.0242671305028163,0.0158010694971837,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,10,63,0.0022,0.00256739,9,9,0.766845,0.545795,0.22105,18827800,2347990,92156.7,1.90649,0.0687975,0,0.00363719,1,1,1,1,4301950.739,0.0214220723553478,-0.0177848823553478,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,11,73,0.00337,0.00400991,9,9,0,0,0,54427300,0,416088,1.90649,0,0,0.00538326,1,0,1,1,4301950.739,0.0967207727945115,-0.0913375127945115,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,12,87,0.00488,0.00681935,9,9,0,0,0,60064100,0,780895,1.90649,0,0,0.0218339,1,0,1,1,4301950.739,0.181521139449756,-0.159687239449756,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,13,107,0.00904,0.0127561,9,9,0,0,0,10142600,0,246661,1.90649,0,0,1e-06,1,0,1,1,4301950.739,0.0573370117337366,-0.0573360117337366,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,14,130,0.01497,0.0229952,9,9,0,0,0,4903220,0,214958,1.90649,0,0,0.368792,1,0,1,1,4301950.739,0.0499675642613164,0.318824435738684,"1982-93","Y1991"
"Saithe","Q3",1991,22,"Nor. pout",3,1,20,0,600,637,1.34331,1.34331,4301960,1.42091,2.60337,-0.121824,23,15,167,0.02774,0.0490726,9,9,0,0,0,6383610,0,597228,1.90649,0,0,0.367198,1,0,1,1,4301950.739,0.138827252154642,0.228370747845358,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Other",3,1,20,0,700,735,1.98746,1.98746,4590100,0.477802,1.40225,-0.848012,0,0,-1,-1,9999,6,6,0.00504646,0.340741,-0.335694,-1,1564030,1564030,1.56403,0.093511,0,0.00504646,1,1,1,1,4590099.3,0.3407399051258,-0.3356934451258,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Whiting",3,1,20,0,700,735,1.98746,1.98746,4590100,0.0131198,1.40225,-0.848012,18,13,107,0.01029,0.00998422,6,6,0.0118276,0.00935626,0.0024713,4185940,42946.2,42946.2,1.02758,0.00385836,0,0.0118276,1,1,1,1,4590099.3,0.0093562681748519,0.0024713318251481,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Haddock",3,1,20,0,700,735,1.98746,1.98746,4590100,0.0336559,1.40225,-0.848012,19,12,87,0.0081,0.00553338,6,6,0.0474178,0.0240014,0.0234164,2994530,110169,34715.7,2.09511,0.00975144,0,0.00877519,1,1,1,1,4590099.3,0.00756316971181865,0.00121202028818135,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Haddock",3,1,20,0,700,735,1.98746,1.98746,4590100,0.0336559,1.40225,-0.848012,19,13,107,0.01491,0.00993161,6,6,0,0,0,3626200,0,75453.4,2.09511,0,0,0.0386426,1,0,1,1,4590099.3,0.0164382936116437,0.0222043063883563,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Herring",3,1,20,0,700,735,1.98746,1.98746,4590100,0.188527,1.40225,-0.848012,21,16,217,0.07956,0.10021,6,6,0.328799,0.134447,0.194352,4115400,617124,176313,0.427524,0.0484425,0,0.0710823,1,1,1,1,4590099.3,0.038411587304876,0.032670712695124,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Herring",3,1,20,0,700,735,1.98746,1.98746,4590100,0.188527,1.40225,-0.848012,21,17,267,0.14464,0.190199,6,6,0,0,0,5421060,0,440811,0.427524,0,0,0.257717,1,0,1,1,4590099.3,0.0960351772781909,0.161681822721809,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,20,0,700,735,1.98746,1.98746,4590100,0.689141,1.40225,-0.848012,23,11,73,0.00337,0.00400991,6,6,0.606909,0.491455,0.115454,54427300,2255830,416088,1.90649,0.104039,0,0.00891549,1,1,1,1,4590099.3,0.0906490192924584,-0.0817335292924584,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,20,0,700,735,1.98746,1.98746,4590100,0.689141,1.40225,-0.848012,23,12,87,0.00488,0.00681935,6,6,0,0,0,60064100,0,780895,1.90649,0,0,0.00595821,1,0,1,1,4590099.3,0.17012594912707,-0.16416773912707,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,20,0,700,735,1.98746,1.98746,4590100,0.689141,1.40225,-0.848012,23,13,107,0.00904,0.0127561,6,6,0,0,0,10142600,0,246661,1.90649,0,0,1e-06,1,0,1,1,4590099.3,0.0537376173975147,-0.0537366173975147,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,20,0,700,735,1.98746,1.98746,4590100,0.689141,1.40225,-0.848012,23,14,130,0.01497,0.0229952,6,6,0,0,0,4903220,0,214958,1.90649,0,0,0.233856,1,0,1,1,4590099.3,0.0468307951420572,0.187025204857943,"1982-93","Y1991"
"Saithe","Q3",1991,23,"Nor. pout",3,1,20,0,700,735,1.98746,1.98746,4590100,0.689141,1.40225,-0.848012,23,15,167,0.02774,0.0490726,6,6,0,0,0,6383610,0,597228,1.90649,0,0,0.358179,1,0,1,1,4590099.3,0.130112217833719,0.228066782166281,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Other",3,1,20,0,800,870,3.15329,3.15329,4895560,0.858148,3.00374,-4.55808,0,0,-1,-1,9999,10,10,0.0436287,0.285693,-0.242064,-1,1398630,1398630,1.39863,0.0509704,0,0.0436287,1,1,1,1,4895561.72,0.28569346685716,-0.24206476685716,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Whiting",3,1,20,0,800,870,3.15329,3.15329,4895560,0.0263503,3.00374,-4.55808,18,13,107,0.01029,0.00998422,10,10,0.00175579,0.00877249,-0.0070167,4185940,42946.2,42946.2,1.02758,0.00217185,0,0.00175579,1,1,1,1,4895561.72,0.00877247647078996,-0.00701668647078996,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,20,0,800,870,3.15329,3.15329,4895560,0.135814,3.00374,-4.55808,19,11,73,0.00562,0.00336976,10,10,0.0149035,0.045215,-0.0303114,961430,221352,6787.72,2.09511,0.0107826,0,0.00201835,1,1,1,1,4895561.72,0.00138650483605791,0.000631845163942086,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,20,0,800,870,3.15329,3.15329,4895560,0.135814,3.00374,-4.55808,19,12,87,0.0081,0.00553338,10,10,0,0,0,2994530,0,34715.7,2.09511,0,0,0.00217677,1,0,1,1,4895561.72,0.00709125979520896,-0.00491448979520896,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,20,0,800,870,3.15329,3.15329,4895560,0.135814,3.00374,-4.55808,19,13,107,0.01491,0.00993161,10,10,0,0,0,3626200,0,75453.4,2.09511,0,0,0.00650743,1,0,1,1,4895561.72,0.0154126133660511,-0.00890518336605108,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Haddock",3,1,20,0,800,870,3.15329,3.15329,4895560,0.135814,3.00374,-4.55808,19,14,130,0.02455,0.0172208,10,10,0,0,0,2893490,0,104396,2.09511,0,0,0.00420099,1,0,1,1,4895561.72,0.0213246213551976,-0.0171236313551976,"1982-93","Y1991"
"Saithe","Q3",1991,24,"Herring",3,1,20,0,800,870,3.15329,3.15329,4895560,0.542788,3.00374,-4.55808,21,15,165,0.03681,0.0429764,10,10,0.659526,0.180704,0.478822,5586880,884646,102650,0.427524,0.0369779,0,0.00806168,1,1,1,1,4895561.72,0.0209679717815916,-0.0129062917815916,"1982-93","Y1991"
