Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail use_prey Y YQ YQP YQPL YQPLP YQPLPL
1987 1 1 2 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.0123552 0 1 1 4 13 134 296 1477 11
1987 1 1 2 0 20 500 500 5 24 12 84 0.00549 0.0053347 0.00106694 50 0 0.0450851 0 1 1 4 13 134 296 1477 12
1987 1 1 2 0 20 500 500 5 24 13 113 0.01357 0.0133398 0.00266797 50 0 0.115771 0 1 1 4 13 134 296 1477 13
1987 1 1 3 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.940679 0.940679 1 1 1 4 13 135 297 1478 0
1987 1 1 3 0 20 500 500 5 18 13 116 0.01278 0.0126657 0.00253314 50 0.0138534 0.0138534 1 1 1 4 13 135 297 1479 13
1987 1 1 3 0 20 500 500 5 19 13 117 0.01284 0.0127851 0.00255703 50 0.0141573 0.0141573 1 1 1 4 13 135 297 1480 13
1987 1 1 3 0 20 500 500 5 21 14 163 0.04201 0.0413868 0.00827736 50 0.00845308 0.0016162 1 1 1 4 13 135 297 1481 14
1987 1 1 3 0 20 500 500 5 21 15 222 0.10799 0.107519 0.0215039 50 0 0.00481072 0 1 1 4 13 135 297 1481 15
1987 1 1 3 0 20 500 500 5 21 16 258 0.1725 0.171075 0.034215 50 0 0.00202616 0 1 1 4 13 135 297 1481 16
1987 1 1 3 0 20 500 500 5 23 12 88 0.00714 0.00705935 0.00141187 50 0.0141467 0.00158392 1 1 1 4 13 135 297 1482 12
1987 1 1 3 0 20 500 500 5 23 13 109 0.01344 0.0134915 0.00269829 50 0 0.0125628 0 1 1 4 13 135 297 1482 13
1987 1 1 3 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.00871013 0.00033443 1 1 1 4 13 135 297 1483 9
1987 1 1 3 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.00072523 0 1 1 4 13 135 297 1483 10
1987 1 1 3 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.00110059 0 1 1 4 13 135 297 1483 11
1987 1 1 3 0 20 500 500 5 24 12 84 0.00549 0.0053347 0.00106694 50 0 0.00401615 0 1 1 4 13 135 297 1483 12
1987 1 1 3 0 20 500 500 5 24 13 100 0.00914 0.0091436 0.00182872 50 0 0.00253373 0 1 1 4 13 135 297 1483 13
1987 1 1 4 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.816828 0.816828 1 1 1 4 13 136 298 1484 0
1987 1 1 4 0 20 500 500 5 17 13 111 0.0147 0.0142862 0.00285724 50 0.0127792 0.0127792 1 1 1 4 13 136 298 1485 13
1987 1 1 4 0 20 500 500 5 18 13 116 0.01278 0.0126657 0.00253314 50 0.0140692 0.0140692 1 1 1 4 13 136 298 1486 13
1987 1 1 4 0 20 500 500 5 19 13 117 0.01284 0.0127851 0.00255703 50 0.0143778 0.0143778 1 1 1 4 13 136 298 1487 13
1987 1 1 4 0 20 500 500 5 21 13 127 0.01996 0.0191387 0.00382774 50 0.0439825 0.00754159 1 1 1 4 13 136 298 1488 13
1987 1 1 4 0 20 500 500 5 21 14 163 0.04235 0.0413868 0.00827736 50 0 0.0114258 0 1 1 4 13 136 298 1488 14
1987 1 1 4 0 20 500 500 5 21 15 217 0.1012 0.10021 0.0200421 50 0 0.0250151 0 1 1 4 13 136 298 1488 15
1987 1 1 4 0 20 500 500 5 22 12 87 0.0019 0.00341724 0.000683447 50 0.00949124 0.00103444 1 1 1 4 13 136 298 1489 12
1987 1 1 4 0 20 500 500 5 22 13 119 0.00525 0.0096669 0.00193338 50 0 0.0084568 0 1 1 4 13 136 298 1489 13
1987 1 1 4 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.0884721 0.00339347 1 1 1 4 13 136 298 1490 9
1987 1 1 4 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.00744915 0 1 1 4 13 136 298 1490 10
1987 1 1 4 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.0111678 0 1 1 4 13 136 298 1490 11
1987 1 1 4 0 20 500 500 5 24 12 84 0.00549 0.0053347 0.00106694 50 0 0.0407519 0 1 1 4 13 136 298 1490 12
1987 1 1 4 0 20 500 500 5 24 13 100 0.00914 0.0091436 0.00182872 50 0 0.0257098 0 1 1 4 13 136 298 1490 13
1987 1 1 5 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.843631 0.843631 1 1 1 4 13 137 299 1491 0
1987 1 1 5 0 20 500 500 5 17 13 111 0.0147 0.0142862 0.00285724 50 0.0118119 0.0118119 1 1 1 4 13 137 299 1492 13
1987 1 1 5 0 20 500 500 5 18 13 116 0.01278 0.0126657 0.00253314 50 0.0130043 0.0130043 1 1 1 4 13 137 299 1493 13
1987 1 1 5 0 20 500 500 5 19 13 117 0.01284 0.0127851 0.00255703 50 0.0132895 0.0132895 1 1 1 4 13 137 299 1494 13
1987 1 1 5 0 20 500 500 5 21 14 163 0.04201 0.0413868 0.00827736 50 0.00802034 0.00151854 1 1 1 4 13 137 299 1495 14
1987 1 1 5 0 20 500 500 5 21 15 221 0.10787 0.10603 0.0212059 50 0 0.00454587 0 1 1 4 13 137 299 1495 15
1987 1 1 5 0 20 500 500 5 21 16 258 0.17257 0.171075 0.034215 50 0 0.00195593 0 1 1 4 13 137 299 1495 16
1987 1 1 5 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.0887799 0.00023737 1 1 1 4 13 137 299 1496 11
1987 1 1 5 0 20 500 500 5 22 12 87 0.00191 0.00341724 0.000683447 50 0 0.00973643 0 1 1 4 13 137 299 1496 12
1987 1 1 5 0 20 500 500 5 22 13 119 0.00526 0.0096669 0.00193338 50 0 0.0788061 0 1 1 4 13 137 299 1496 13
1987 1 1 5 0 20 500 500 5 23 12 88 0.00714 0.00705935 0.00141187 50 0.0132796 0.00148683 1 1 1 4 13 137 299 1497 12
1987 1 1 5 0 20 500 500 5 23 13 109 0.01344 0.0134915 0.00269829 50 0 0.0117927 0 1 1 4 13 137 299 1497 13
1987 1 1 5 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.0081838 0.00031422 1 1 1 4 13 137 299 1498 9
1987 1 1 5 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.00068141 0 1 1 4 13 137 299 1498 10
1987 1 1 5 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.00103409 0 1 1 4 13 137 299 1498 11
1987 1 1 5 0 20 500 500 5 24 12 84 0.00549 0.0053347 0.00106694 50 0 0.00377346 0 1 1 4 13 137 299 1498 12
1987 1 1 5 0 20 500 500 5 24 13 100 0.00914 0.0091436 0.00182872 50 0 0.00238062 0 1 1 4 13 137 299 1498 13
1987 1 1 6 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.800027 0.800027 1 1 1 4 13 138 300 1499 0
1987 1 1 6 0 20 500 500 5 21 14 163 0.04236 0.0413868 0.00827736 50 0.199973 0.0362543 1 1 1 4 13 138 300 1500 14
1987 1 1 6 0 20 500 500 5 21 15 221 0.10772 0.10603 0.0212059 50 0 0.104134 0 1 1 4 13 138 300 1500 15
1987 1 1 6 0 20 500 500 5 21 16 263 0.18213 0.18153 0.036306 50 0 0.0570486 0 1 1 4 13 138 300 1500 16
1987 1 1 6 0 20 500 500 5 21 17 302 0.27808 0.278311 0.0556623 50 0 0.00253609 0 1 1 4 13 138 300 1500 17
1987 1 1 7 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.100169 0.100169 1 1 1 4 13 139 301 1501 0
1987 1 1 7 0 20 500 500 5 21 11 70 0.00304 0.00303674 0.000607349 50 0.187578 0.00146649 1 1 1 4 13 139 301 1502 11
1987 1 1 7 0 20 500 500 5 21 12 87 0.00607 0.00594576 0.00118915 50 0 0.0644908 0 1 1 4 13 139 301 1502 12
1987 1 1 7 0 20 500 500 5 21 13 100 0.00914 0.0091436 0.00182872 50 0 0.121621 0 1 1 4 13 139 301 1502 13
1987 1 1 7 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.712253 0.00157622 1 1 1 4 13 139 301 1503 11
1987 1 1 7 0 20 500 500 5 22 12 87 0.0019 0.00341724 0.000683447 50 0 0.0647513 0 1 1 4 13 139 301 1503 12
1987 1 1 7 0 20 500 500 5 22 13 119 0.00526 0.0096669 0.00193338 50 0 0.52344 0 1 1 4 13 139 301 1503 13
1987 1 1 7 0 20 500 500 5 22 14 157 0.01243 0.0242582 0.00485163 50 0 0.122486 0 1 1 4 13 139 301 1503 14
1987 1 1 8 0 20 500 500 5 0 0 9999 -1 9999 1999.8 50 0.180978 0.180978 1 1 1 4 13 140 302 1504 0
1987 1 1 8 0 20 500 500 5 18 13 131 0.01851 0.0181216 0.00362431 50 0.0157343 0.0032236 1 1 1 4 13 140 302 1505 13
1987 1 1 8 0 20 500 500 5 18 14 166 0.03722 0.0364009 0.00728017 50 0 0.0101435 0 1 1 4 13 140 302 1505 14
1987 1 1 8 0 20 500 500 5 18 15 200 0.06302 0.0630196 0.0126039 50 0 0.0023672 0 1 1 4 13 140 302 1505 15
1987 1 1 8 0 20 500 500 5 21 11 70 0.00304 0.00303674 0.000607349 50 0.537726 0.00420395 1 1 1 4 13 140 302 1506 11
1987 1 1 8 0 20 500 500 5 21 12 87 0.00607 0.00594576 0.00118915 50 0 0.184874 0 1 1 4 13 140 302 1506 12
1987 1 1 8 0 20 500 500 5 21 13 100 0.00914 0.0091436 0.00182872 50 0 0.348648 0 1 1 4 13 140 302 1506 13
1987 1 1 8 0 20 500 500 5 22 11 70 0.00095 0.00166034 0.000332068 50 0.102852 0.102852 1 1 1 4 13 140 302 1507 11
1987 1 1 8 0 20 500 500 5 23 12 88 0.00714 0.00705935 0.00141187 50 0.0158187 0.00162679 1 1 1 4 13 140 302 1508 12
1987 1 1 8 0 20 500 500 5 23 13 110 0.01425 0.0138696 0.00277391 50 0 0.0141919 0 1 1 4 13 140 302 1508 13
1987 1 1 8 0 20 500 500 5 24 9 50 0.00107 0.00107353 0.000214706 50 0.146891 0.0226471 1 1 1 4 13 140 302 1509 9
1987 1 1 8 0 20 500 500 5 24 10 60 0.00189 0.00188589 0.000377178 50 0 0.0497136 0 1 1 4 13 140 302 1509 10
1987 1 1 8 0 20 500 500 5 24 11 70 0.00304 0.00303674 0.000607349 50 0 0.0745306 0 1 1 4 13 140 302 1509 11
1987 1 1 17 0 14 150 130 0.0224373 0 0 9999 -1 9999 445641 45 0.996694 0.996694 1 1 1 4 13 141 303 1510 0
1987 1 1 17 0 14 150 130 0.0224373 22 12 88 0.00175 0.00354939 0.158191 45 0.00330634 0.00330634 1 1 1 4 13 141 303 1511 12
1987 1 1 17 0 15 200 168 0.0466826 0 0 9999 -1 9999 214191 62 0.864201 0.864201 1 1 1 4 13 141 304 1512 0
1987 1 1 17 0 15 200 168 0.0466826 18 13 110 0.01087 0.0108315 0.232024 62 0.00126636 0.00126636 1 1 1 4 13 141 304 1513 13
1987 1 1 17 0 15 200 168 0.0466826 21 11 77 0.00386 0.00407688 0.087332 62 0.0448368 0.0347545 1 1 1 4 13 141 304 1514 11
1987 1 1 17 0 15 200 168 0.0466826 21 12 88 0.00551 0.00615952 0.131945 62 0 0.003413 0 1 1 4 13 141 304 1514 12
1987 1 1 17 0 15 200 168 0.0466826 21 13 110 0.01002 0.0122754 0.262955 62 0 0.00666925 0 1 1 4 13 141 304 1514 13
1987 1 1 17 0 15 200 168 0.0466826 22 11 77 0.0012 0.00227835 0.0488051 62 0.0596765 0.00705575 1 1 1 4 13 141 304 1515 11
1987 1 1 17 0 15 200 168 0.0466826 22 12 88 0.00175 0.00354939 0.0760324 62 0 0.0221657 0 1 1 4 13 141 304 1515 12
1987 1 1 17 0 15 200 168 0.0466826 22 13 110 0.00329 0.00744552 0.159492 62 0 0.0304551 0 1 1 4 13 141 304 1515 13
1987 1 1 17 0 15 200 168 0.0466826 23 13 110 0.00784 0.0138696 0.297103 62 0.0264807 0.0264807 1 1 1 4 13 141 304 1516 13
1987 1 1 17 0 15 200 168 0.0466826 24 9 55 0.00117 0.00144123 0.030873 62 0.00353884 0.00353884 1 1 1 4 13 141 304 1517 9
1987 1 1 17 0 16 250 218 0.0982716 0 0 9999 -1 9999 101749 74 0.547288 0.547288 1 1 1 4 13 141 305 1518 0
1987 1 1 17 0 16 250 218 0.0982716 17 13 110 0.0102 0.0139215 0.141664 74 0.00240005 0.00240005 1 1 1 4 13 141 305 1519 13
1987 1 1 17 0 16 250 218 0.0982716 18 13 110 0.01087 0.0108315 0.11022 74 0.03771 0.0345212 1 1 1 4 13 141 305 1520 13
1987 1 1 17 0 16 250 218 0.0982716 18 14 165 0.03202 0.0357587 0.363877 74 0 0.00318878 0 1 1 4 13 141 305 1520 14
1987 1 1 17 0 16 250 218 0.0982716 19 13 110 0.00907 0.0107391 0.109279 74 0.0547625 0.0547625 1 1 1 4 13 141 305 1521 13
1987 1 1 17 0 16 250 218 0.0982716 21 11 77 0.00386 0.00407688 0.0414859 74 0.0386844 0.0108823 1 1 1 4 13 141 305 1522 11
1987 1 1 17 0 16 250 218 0.0982716 21 12 88 0.00551 0.00615952 0.0626785 74 0 0.00342114 0 1 1 4 13 141 305 1522 12
1987 1 1 17 0 16 250 218 0.0982716 21 13 110 0.01002 0.0122754 0.124913 74 0 0.024381 0 1 1 4 13 141 305 1522 13
1987 1 1 17 0 16 250 218 0.0982716 22 11 77 0.0012 0.00227835 0.0231842 74 0.145887 0.00793382 1 1 1 4 13 141 305 1523 11
1987 1 1 17 0 16 250 218 0.0982716 22 12 88 0.00175 0.00354939 0.0361182 74 0 0.0529001 0 1 1 4 13 141 305 1523 12
1987 1 1 17 0 16 250 218 0.0982716 22 13 110 0.00329 0.00744552 0.0757647 74 0 0.0850534 0 1 1 4 13 141 305 1523 13
1987 1 1 17 0 16 250 218 0.0982716 23 12 88 0.00423 0.00705935 0.0718351 74 0.173268 0.0358241 1 1 1 4 13 141 305 1524 12
1987 1 1 17 0 16 250 218 0.0982716 23 13 110 0.00784 0.0138696 0.141135 74 0 0.137443 0 1 1 4 13 141 305 1524 13
1987 1 1 17 0 17 300 270 0.181081 0 0 9999 -1 9999 55218.3 77 0.417777 0.417777 1 1 1 4 13 141 306 1525 0
1987 1 1 17 0 17 300 270 0.181081 17 13 110 0.0102 0.0139215 0.07688 77 0.00695427 0.00695427 1 1 1 4 13 141 306 1526 13
1987 1 1 17 0 17 300 270 0.181081 18 13 110 0.01087 0.0108315 0.0598156 77 0.0251008 0.0251008 1 1 1 4 13 141 306 1527 13
1987 1 1 17 0 17 300 270 0.181081 19 13 110 0.00907 0.0107391 0.0593053 77 0.140916 0.140916 1 1 1 4 13 141 306 1528 13
1987 1 1 17 0 17 300 270 0.181081 21 11 77 0.00386 0.00407688 0.0225141 77 0.0258119 0.00054622 1 1 1 4 13 141 306 1529 11
1987 1 1 17 0 17 300 270 0.181081 21 12 88 0.00551 0.00615952 0.0340152 77 0 0.0156497 0 1 1 4 13 141 306 1529 12
1987 1 1 17 0 17 300 270 0.181081 21 13 110 0.01002 0.0122754 0.0677897 77 0 0.00961595 0 1 1 4 13 141 306 1529 13
1987 1 1 17 0 17 300 270 0.181081 22 11 77 0.0012 0.00227835 0.0125819 77 0.12471 0.0239448 1 1 1 4 13 141 306 1530 11
1987 1 1 17 0 17 300 270 0.181081 22 12 88 0.00175 0.00354939 0.0196011 77 0 0.0320833 0 1 1 4 13 141 306 1530 12
1987 1 1 17 0 17 300 270 0.181081 22 13 110 0.00329 0.00744552 0.041117 77 0 0.0602747 0 1 1 4 13 141 306 1530 13
1987 1 1 17 0 17 300 270 0.181081 22 14 165 0.01031 0.02861 0.157995 77 0 0.00840738 0 1 1 4 13 141 306 1530 14
1987 1 1 17 0 17 300 270 0.181081 23 11 77 0.00292 0.00471251 0.0260243 77 0.25873 0.00186841 1 1 1 4 13 141 306 1531 11
1987 1 1 17 0 17 300 270 0.181081 23 12 88 0.00423 0.00705935 0.0389844 77 0 0.0204071 0 1 1 4 13 141 306 1531 12
1987 1 1 17 0 17 300 270 0.181081 23 13 110 0.00784 0.0138696 0.0765931 77 0 0.206093 0 1 1 4 13 141 306 1531 13
1987 1 1 17 0 17 300 270 0.181081 23 14 165 0.02404 0.0473155 0.261294 77 0 0.030362 0 1 1 4 13 141 306 1531 14
1987 1 1 17 0 18 350 319 0.291611 0 0 9999 -1 9999 34288.8 63 0.324818 0.324818 1 1 1 4 13 141 307 1532 0
1987 1 1 17 0 18 350 319 0.291611 18 13 110 0.01087 0.0108315 0.0371436 63 0.100249 0.0927474 1 1 1 4 13 141 307 1533 13
1987 1 1 17 0 18 350 319 0.291611 18 14 165 0.03202 0.0357587 0.122625 63 0 0.00750165 0 1 1 4 13 141 307 1533 14
1987 1 1 17 0 18 350 319 0.291611 19 13 110 0.00907 0.0107391 0.0368266 63 0.107691 0.0635796 1 1 1 4 13 141 307 1534 13
1987 1 1 17 0 18 350 319 0.291611 19 14 165 0.0275 0.0337863 0.115861 63 0 0.0441118 0 1 1 4 13 141 307 1534 14
1987 1 1 17 0 18 350 319 0.291611 21 11 77 0.00386 0.00407688 0.0139805 63 0.100252 1.902e-005 1 1 1 4 13 141 307 1535 11
1987 1 1 17 0 18 350 319 0.291611 21 12 88 0.00551 0.00615952 0.0211224 63 0 0.00339266 0 1 1 4 13 141 307 1535 12
1987 1 1 17 0 18 350 319 0.291611 21 13 110 0.01002 0.0122754 0.0420952 63 0 0.0516807 0 1 1 4 13 141 307 1535 13
1987 1 1 17 0 18 350 319 0.291611 21 14 165 0.0297 0.0429764 0.147376 63 0 0.0451595 0 1 1 4 13 141 307 1535 14
1987 1 1 17 0 18 350 319 0.291611 22 11 77 0.0012 0.00227835 0.00781297 63 0.104407 0.00028964 1 1 1 4 13 141 307 1536 11
1987 1 1 17 0 18 350 319 0.291611 22 12 88 0.00175 0.00354939 0.0121716 63 0 0.019457 0 1 1 4 13 141 307 1536 12
1987 1 1 17 0 18 350 319 0.291611 22 13 110 0.00329 0.00744552 0.0255323 63 0 0.0574157 0 1 1 4 13 141 307 1536 13
1987 1 1 17 0 18 350 319 0.291611 22 14 165 0.01031 0.02861 0.0981101 63 0 0.0272443 0 1 1 4 13 141 307 1536 14
1987 1 1 17 0 18 350 319 0.291611 23 12 88 0.00423 0.00705935 0.0242081 63 0.262583 0.016154 1 1 1 4 13 141 307 1537 12
1987 1 1 17 0 18 350 319 0.291611 23 13 110 0.00784 0.0138696 0.0475618 63 0 0.203574 0 1 1 4 13 141 307 1537 13
1987 1 1 17 0 18 350 319 0.291611 23 14 165 0.02404 0.0473155 0.162255 63 0 0.042855 0 1 1 4 13 141 307 1537 14
1987 1 1 17 0 19 400 367 0.435243 0 0 9999 -1 9999 22973.4 59 0.305297 0.305297 1 1 1 4 13 141 308 1538 0
1987 1 1 17 0 19 400 367 0.435243 17 13 110 0.0102 0.0139215 0.0319857 59 0.0629087 0.0629087 1 1 1 4 13 141 308 1539 13
1987 1 1 17 0 19 400 367 0.435243 18 13 110 0.01087 0.0108315 0.0248861 59 0.160467 0.0571576 1 1 1 4 13 141 308 1540 13
1987 1 1 17 0 19 400 367 0.435243 18 14 165 0.03202 0.0357587 0.0821582 59 0 0.103309 0 1 1 4 13 141 308 1540 14
1987 1 1 17 0 19 400 367 0.435243 19 13 110 0.00907 0.0107391 0.0246738 59 0.0930635 0.0533073 1 1 1 4 13 141 308 1541 13
1987 1 1 17 0 19 400 367 0.435243 19 14 165 0.0275 0.0337863 0.0776265 59 0 0.0296411 0 1 1 4 13 141 308 1541 14
1987 1 1 17 0 19 400 367 0.435243 19 15 220 0.06038 0.0761935 0.17506 59 0 0.0101152 0 1 1 4 13 141 308 1541 15
1987 1 1 17 0 19 400 367 0.435243 21 11 77 0.00386 0.00407688 0.00936692 59 0.157004 0.00177974 1 1 1 4 13 141 308 1542 11
1987 1 1 17 0 19 400 367 0.435243 21 12 88 0.00551 0.00615952 0.0141519 59 0 0.00541367 0 1 1 4 13 141 308 1542 12
1987 1 1 17 0 19 400 367 0.435243 21 13 110 0.01002 0.0122754 0.0282037 59 0 0.0312892 0 1 1 4 13 141 308 1542 13
1987 1 1 17 0 19 400 367 0.435243 21 14 165 0.0297 0.0429764 0.0987412 59 0 1e-006 0 1 1 4 13 141 308 1542 14
1987 1 1 17 0 19 400 367 0.435243 21 15 220 0.06418 0.104554 0.24022 59 0 0.11852 0 1 1 4 13 141 308 1542 15
1987 1 1 17 0 19 400 367 0.435243 22 11 77 0.0012 0.00227835 0.00523467 59 0.0593333 0.00086241 1 1 1 4 13 141 308 1543 11
1987 1 1 17 0 19 400 367 0.435243 22 12 88 0.00175 0.00354939 0.00815497 59 0 0.0144716 0 1 1 4 13 141 308 1543 12
1987 1 1 17 0 19 400 367 0.435243 22 13 110 0.00329 0.00744552 0.0171066 59 0 0.0388578 0 1 1 4 13 141 308 1543 13
1987 1 1 17 0 19 400 367 0.435243 22 14 165 0.01031 0.02861 0.0657335 59 0 0.00514152 0 1 1 4 13 141 308 1543 14
1987 1 1 17 0 19 400 367 0.435243 23 13 110 0.00784 0.0138696 0.0318663 59 0.156102 0.156102 1 1 1 4 13 141 308 1544 13
1987 1 1 17 0 19 400 367 0.435243 24 13 110 0.00837 0.0122754 0.0282037 59 0.00582479 0.00582479 1 1 1 4 13 141 308 1545 13
1987 1 1 17 0 20 500 439 0.726121 0 0 9999 -1 9999 13770.4 30 0.320231 0.320231 1 1 1 4 13 141 309 1546 0
1987 1 1 17 0 20 500 439 0.726121 17 14 165 0.02929 0.0443402 0.0610644 30 0.00445494 0.00445494 1 1 1 4 13 141 309 1547 14
1987 1 1 17 0 20 500 439 0.726121 18 13 110 0.01087 0.0108315 0.0149169 30 0.293354 0.00062646 1 1 1 4 13 141 309 1548 13
1987 1 1 17 0 20 500 439 0.726121 18 14 165 0.03202 0.0357587 0.0492462 30 0 0.0953992 0 1 1 4 13 141 309 1548 14
1987 1 1 17 0 20 500 439 0.726121 18 15 220 0.0689 0.0834453 0.114919 30 0 0.0798898 0 1 1 4 13 141 309 1548 15
1987 1 1 17 0 20 500 439 0.726121 18 16 275 0.12487 0.161013 0.221743 30 0 0.117438 0 1 1 4 13 141 309 1548 16
1987 1 1 17 0 20 500 439 0.726121 19 13 110 0.00907 0.0107391 0.0147896 30 0.0794258 0.0794258 1 1 1 4 13 141 309 1549 13
1987 1 1 17 0 20 500 439 0.726121 21 11 77 0.00386 0.00407688 0.0056146 30 0.111297 0.00106435 1 1 1 4 13 141 309 1550 11
1987 1 1 17 0 20 500 439 0.726121 21 12 88 0.00551 0.00615952 0.00848276 30 0 0.00167234 0 1 1 4 13 141 309 1550 12
1987 1 1 17 0 20 500 439 0.726121 21 13 110 0.01002 0.0122754 0.0169055 30 0 0.0714744 0 1 1 4 13 141 309 1550 13
1987 1 1 17 0 20 500 439 0.726121 21 14 165 0.0297 0.0429764 0.0591862 30 0 0.0370854 0 1 1 4 13 141 309 1550 14
1987 1 1 17 0 20 500 439 0.726121 22 13 110 0.00329 0.00744552 0.0102538 30 0.0109634 0.00874163 1 1 1 4 13 141 309 1551 13
1987 1 1 17 0 20 500 439 0.726121 22 14 165 0.01031 0.02861 0.0394011 30 0 0.00222179 0 1 1 4 13 141 309 1551 14
1987 1 1 17 0 20 500 439 0.726121 23 13 110 0.00784 0.0138696 0.0191009 30 0.178953 0.0847346 1 1 1 4 13 141 309 1552 13
1987 1 1 17 0 20 500 439 0.726121 23 14 165 0.02404 0.0473155 0.0651619 30 0 0.094218 0 1 1 4 13 141 309 1552 14
1987 1 1 17 0 20 500 439 0.726121 24 9 55 0.00117 0.00144123 0.00198484 30 0.00132206 0.00018393 1 1 1 4 13 141 309 1553 9
1987 1 1 17 0 20 500 439 0.726121 24 10 66 0.00196 0.00253184 0.0034868 30 0 1e-006 0 1 1 4 13 141 309 1553 10
1987 1 1 17 0 20 500 439 0.726121 24 11 77 0.00304 0.00407688 0.0056146 30 0 1e-006 0 1 1 4 13 141 309 1553 11
1987 1 1 17 0 20 500 439 0.726121 24 12 88 0.00444 0.00615952 0.00848276 30 0 1e-006 0 1 1 4 13 141 309 1553 12
1987 1 1 17 0 20 500 439 0.726121 24 13 110 0.00837 0.0122754 0.0169055 30 0 0.00113513 0 1 1 4 13 141 309 1553 13
1987 1 1 17 0 21 600 538 1.2982 0 0 9999 -1 9999 7702.2 21 0.293427 0.293427 1 1 1 4 13 141 310 1554 0
1987 1 1 17 0 21 600 538 1.2982 17 14 165 0.02929 0.0443402 0.0341551 21 0.00140771 0.00140771 1 1 1 4 13 141 310 1555 14
1987 1 1 17 0 21 600 538 1.2982 18 13 110 0.01087 0.0108315 0.00834345 21 0.520752 0.0562034 1 1 1 4 13 141 310 1556 13
1987 1 1 17 0 21 600 538 1.2982 18 14 165 0.03202 0.0357587 0.0275448 21 0 0.175612 0 1 1 4 13 141 310 1556 14
1987 1 1 17 0 21 600 538 1.2982 18 15 220 0.0689 0.0834453 0.0642776 21 0 0.234498 0 1 1 4 13 141 310 1556 15
1987 1 1 17 0 21 600 538 1.2982 18 16 275 0.12487 0.161013 0.124027 21 0 0.0544385 0 1 1 4 13 141 310 1556 16
1987 1 1 17 0 21 600 538 1.2982 19 13 110 0.00907 0.0107391 0.00827227 21 0.0530618 0.0155088 1 1 1 4 13 141 310 1557 13
1987 1 1 17 0 21 600 538 1.2982 19 14 165 0.0275 0.0337863 0.0260255 21 0 0.037553 0 1 1 4 13 141 310 1557 14
1987 1 1 17 0 21 600 538 1.2982 21 13 110 0.01002 0.0122754 0.00945574 21 0.0710378 0.0055997 1 1 1 4 13 141 310 1558 13
1987 1 1 17 0 21 600 538 1.2982 21 14 165 0.0297 0.0429764 0.0331046 21 0 0.0654381 0 1 1 4 13 141 310 1558 14
1987 1 1 17 0 21 600 538 1.2982 22 12 88 0.00175 0.00354939 0.00273408 21 0.0128462 0.00049644 1 1 1 4 13 141 310 1559 12
1987 1 1 17 0 21 600 538 1.2982 22 13 110 0.00329 0.00744552 0.00573526 21 0 1e-006 0 1 1 4 13 141 310 1559 13
1987 1 1 17 0 21 600 538 1.2982 22 14 165 0.01031 0.02861 0.0220382 21 0 1e-006 0 1 1 4 13 141 310 1559 14
1987 1 1 17 0 21 600 538 1.2982 22 15 220 0.0232 0.0743557 0.057276 21 0 0.0123478 0 1 1 4 13 141 310 1559 15
1987 1 1 17 0 21 600 538 1.2982 23 13 110 0.00784 0.0138696 0.0106837 21 0.047468 0.047468 1 1 1 4 13 141 310 1560 13
1987 1 1 17 0 22 700 639 2.12237 0 0 9999 -1 9999 4711.25 29 0.444498 0.444498 1 1 1 4 13 141 311 1561 0
1987 1 1 17 0 22 700 639 2.12237 17 16 275 0.11061 0.190828 0.0899127 29 0.0370024 0.0370024 1 1 1 4 13 141 311 1562 16
1987 1 1 17 0 22 700 639 2.12237 18 13 110 0.01087 0.0108315 0.00510349 29 0.164032 0.0145733 1 1 1 4 13 141 311 1563 13
1987 1 1 17 0 22 700 639 2.12237 18 14 165 0.03202 0.0357587 0.0168485 29 0 0.0241373 0 1 1 4 13 141 311 1563 14
1987 1 1 17 0 22 700 639 2.12237 18 15 220 0.0689 0.0834453 0.0393171 29 0 0.0294942 0 1 1 4 13 141 311 1563 15
1987 1 1 17 0 22 700 639 2.12237 18 16 275 0.12487 0.161013 0.0758646 29 0 0.0958272 0 1 1 4 13 141 311 1563 16
