year,quarter,pred_name,stratum_area,size,area_size_fac
1986,4,GUR,3,80,0.133333333
1986,4,GUR,3,100,1.666666667
1986,4,GUR,3,120,15.13333333
1986,4,GUR,3,150,47.2
1986,4,GUR,3,200,33.13333333
1986,4,GUR,3,250,9.4
1986,4,GUR,3,300,1.2
1986,4,GUR,3,350,0.266666667
1986,4,GUR,3,400,0
1986,4,GUR,4,60,0
1986,4,GUR,4,70,0
1986,4,GUR,4,80,0
1986,4,GUR,4,100,0.571428571
1986,4,GUR,4,120,2.142857143
1986,4,GUR,4,150,41.71428571
1986,4,GUR,4,200,65.85714286
1986,4,GUR,4,250,20.57142857
1986,4,GUR,4,300,4
1986,4,GUR,4,350,0.285714286
1986,4,GUR,4,400,0.285714286
1986,4,GUR,5,60,0.5
1986,4,GUR,5,70,0
1986,4,GUR,5,80,0.5
1986,4,GUR,5,100,1
1986,4,GUR,5,120,7.5
1986,4,GUR,5,150,51
1986,4,GUR,5,200,60
1986,4,GUR,5,250,21.5
1986,4,GUR,5,300,4
1986,4,GUR,5,350,0.5
1986,4,GUR,5,400,0
1986,4,GUR,6,60,0
1986,4,GUR,6,70,0.039215686
1986,4,GUR,6,80,19.8627451
1986,4,GUR,6,100,18.62745098
1986,4,GUR,6,120,10.17647059
1986,4,GUR,6,150,36.94117647
1986,4,GUR,6,200,20.66666667
1986,4,GUR,6,250,3.352941177
1986,4,GUR,6,300,2.019607843
1986,4,GUR,6,350,1.215686275
1986,4,GUR,6,400,0
1986,4,GUR,7,60,0.181818182
1986,4,GUR,7,70,1.272727273
1986,4,GUR,7,80,8.909090909
1986,4,GUR,7,100,27.09090909
1986,4,GUR,7,120,15.45454546
1986,4,GUR,7,150,12.54545455
1986,4,GUR,7,200,8.363636364
1986,4,GUR,7,250,1.636363636
1986,4,GUR,7,300,0.363636364
1986,4,GUR,7,350,0
1986,4,GUR,7,400,0
1986,4,GUR,8,60,0
1986,4,GUR,8,70,0
1986,4,GUR,8,80,0
1986,4,GUR,8,100,0
1986,4,GUR,8,120,0
1986,4,GUR,8,150,0
1986,4,GUR,8,200,0
1986,4,GUR,8,250,0
1986,4,GUR,8,300,0
1986,4,GUR,8,350,0
1986,4,GUR,8,400,0
1986,4,GUR,9,60,0
1986,4,GUR,9,70,0
1986,4,GUR,9,80,0
1986,4,GUR,9,100,0
1986,4,GUR,9,120,0
1986,4,GUR,9,150,0
1986,4,GUR,9,200,0
1986,4,GUR,9,250,0
1986,4,GUR,9,300,0
1986,4,GUR,9,350,0
1986,4,GUR,9,400,0
1986,4,HAD,1,80,30.63095238
1986,4,HAD,1,100,395.1468254
1986,4,HAD,1,120,859.3809524
1986,4,HAD,1,150,327.1587302
1986,4,HAD,1,200,59.53571429
1986,4,HAD,1,250,213.7460318
1986,4,HAD,1,300,110.7063492
1986,4,HAD,1,350,22.63095238
1986,4,HAD,1,400,8.944444444
1986,4,HAD,1,500,3.023809524
1986,4,HAD,1,600,0.452380952
1986,4,HAD,2,80,0.32
1986,4,HAD,2,100,14.29333333
1986,4,HAD,2,120,181.6133333
1986,4,HAD,2,150,787.7733333
1986,4,HAD,2,200,42.13333333
1986,4,HAD,2,250,450.12
1986,4,HAD,2,300,112.3333333
1986,4,HAD,2,350,16.82
1986,4,HAD,2,400,7.52
1986,4,HAD,2,500,0.88
1986,4,HAD,2,600,0.08
1986,4,HAD,3,80,0
1986,4,HAD,3,100,3.077777778
1986,4,HAD,3,120,132.7111111
1986,4,HAD,3,150,426.6888889
1986,4,HAD,3,200,310.7
1986,4,HAD,3,250,712.1555556
1986,4,HAD,3,300,113.0222222
1986,4,HAD,3,350,22.14444444
1986,4,HAD,3,400,7.677777778
1986,4,HAD,3,500,0.4
1986,4,HAD,3,600,0
1986,4,HAD,4,80,0
1986,4,HAD,4,100,0
1986,4,HAD,4,120,1.666666667
1986,4,HAD,4,150,3.333333333
1986,4,HAD,4,200,11.83333333
1986,4,HAD,4,250,169.6666667
1986,4,HAD,4,300,61.16666667
1986,4,HAD,4,350,6
1986,4,HAD,4,400,1.666666667
1986,4,HAD,4,500,0
1986,4,HAD,4,600,0
1986,4,HAD,5,80,0
1986,4,HAD,5,100,0
1986,4,HAD,5,120,0
1986,4,HAD,5,150,0
1986,4,HAD,5,200,0
1986,4,HAD,5,250,0
1986,4,HAD,5,300,0
1986,4,HAD,5,350,0
1986,4,HAD,5,400,0
1986,4,HAD,5,500,0
1986,4,HAD,5,600,0
1986,4,HAD,6,80,0
1986,4,HAD,6,100,0
1986,4,HAD,6,120,0
1986,4,HAD,6,150,0
1986,4,HAD,6,200,0
1986,4,HAD,6,250,0.181818182
1986,4,HAD,6,300,0.575757576
1986,4,HAD,6,350,0.090909091
1986,4,HAD,6,400,0
1986,4,HAD,6,500,0
1986,4,HAD,6,600,0
1986,4,HAD,7,80,0
1986,4,HAD,7,100,3.076923077
1986,4,HAD,7,120,82.84615385
1986,4,HAD,7,150,715.6153846
1986,4,HAD,7,200,45.46153846
1986,4,HAD,7,250,58.53846154
1986,4,HAD,7,300,25.61538462
1986,4,HAD,7,350,0.307692308
1986,4,HAD,7,400,0
1986,4,HAD,7,500,0.153846154
1986,4,HAD,7,600,0.153846154
1986,4,HAD,8,80,0
1986,4,HAD,8,100,22.16666667
1986,4,HAD,8,120,156.8958333
1986,4,HAD,8,150,187.9583333
1986,4,HAD,8,200,7.458333333
1986,4,HAD,8,250,0.958333333
1986,4,HAD,8,300,6.166666667
1986,4,HAD,8,350,0.916666667
1986,4,HAD,8,400,0.583333333
1986,4,HAD,8,500,0
1986,4,HAD,8,600,0
1986,4,HAD,9,80,0
1986,4,HAD,9,100,1.380952381
1986,4,HAD,9,120,80.23809524
1986,4,HAD,9,150,203.952381
1986,4,HAD,9,200,8.619047619
1986,4,HAD,9,250,0
1986,4,HAD,9,300,0.333333333
1986,4,HAD,9,350,0
1986,4,HAD,9,400,0
1986,4,HAD,9,500,0
1986,4,HAD,9,600,0
1986,4,MAC,1,120,0
1986,4,MAC,1,150,0
1986,4,MAC,1,200,0
1986,4,MAC,1,250,0.30952381
1986,4,MAC,1,300,34.33333333
1986,4,MAC,1,350,15.67063492
1986,4,MAC,1,400,3.690476191
1986,4,MAC,2,120,0
1986,4,MAC,2,150,0.28
1986,4,MAC,2,200,1.24
1986,4,MAC,2,250,0
1986,4,MAC,2,300,0
1986,4,MAC,2,350,0
1986,4,MAC,2,400,0
1986,4,MAC,3,120,0
1986,4,MAC,3,150,0
1986,4,MAC,3,200,0.188888889
1986,4,MAC,3,250,238.7333333
1986,4,MAC,3,300,733.8
1986,4,MAC,3,350,106.1333333
1986,4,MAC,3,400,8.866666667
1986,4,MAC,4,120,0
1986,4,MAC,4,150,0
1986,4,MAC,4,200,0
1986,4,MAC,4,250,0
1986,4,MAC,4,300,0
1986,4,MAC,4,350,0
1986,4,MAC,4,400,0
1986,4,MAC,5,120,0
1986,4,MAC,5,150,1.25
1986,4,MAC,5,200,0
1986,4,MAC,5,250,0.25
1986,4,MAC,5,300,0.75
1986,4,MAC,5,350,0
1986,4,MAC,5,400,0
1986,4,MAC,6,120,0
1986,4,MAC,6,150,0.45959596
1986,4,MAC,6,200,1.208080808
1986,4,MAC,6,250,5.778787879
1986,4,MAC,6,300,11.02121212
1986,4,MAC,6,350,17.63030303
1986,4,MAC,6,400,1.275757576
1986,4,MAC,7,120,0
1986,4,MAC,7,150,0
1986,4,MAC,7,200,0.076923077
1986,4,MAC,7,250,0
1986,4,MAC,7,300,0
1986,4,MAC,7,350,0
1986,4,MAC,7,400,0
1986,4,MAC,8,120,0
1986,4,MAC,8,150,0
1986,4,MAC,8,200,0
1986,4,MAC,8,250,0
1986,4,MAC,8,300,1.25
1986,4,MAC,8,350,0
1986,4,MAC,8,400,0
1986,4,MAC,9,120,0.285714286
1986,4,MAC,9,150,6.428571429
1986,4,MAC,9,200,10.57142857
1986,4,MAC,9,250,0
1986,4,MAC,9,300,2.428571429
1986,4,MAC,9,350,0
1986,4,MAC,9,400,0.095238095
1986,4,RAJ,1,60,0
1986,4,RAJ,1,70,0
1986,4,RAJ,1,80,0
1986,4,RAJ,1,100,0
1986,4,RAJ,1,120,0.066666667
1986,4,RAJ,1,150,0.333333333
1986,4,RAJ,1,200,0.666666667
1986,4,RAJ,1,250,1
1986,4,RAJ,1,300,2.133333333
1986,4,RAJ,1,350,4.333333333
1986,4,RAJ,2,60,0
1986,4,RAJ,2,70,0
1986,4,RAJ,2,80,0
1986,4,RAJ,2,100,0.148148148
1986,4,RAJ,2,120,0.296296296
1986,4,RAJ,2,150,0.62962963
1986,4,RAJ,2,200,1
1986,4,RAJ,2,250,2.148148148
1986,4,RAJ,2,300,2.814814815
1986,4,RAJ,2,350,4.185185185
1986,4,RAJ,3,60,0
1986,4,RAJ,3,70,0
1986,4,RAJ,3,80,0
1986,4,RAJ,3,100,0
1986,4,RAJ,3,120,0
1986,4,RAJ,3,150,0.153846154
1986,4,RAJ,3,200,0.923076923
1986,4,RAJ,3,250,0.461538462
1986,4,RAJ,3,300,2.538461539
1986,4,RAJ,3,350,3.692307692
1986,4,RAJ,4,60,0
1986,4,RAJ,4,70,0
1986,4,RAJ,4,80,0
1986,4,RAJ,4,100,0
1986,4,RAJ,4,120,0
1986,4,RAJ,4,150,0.333333333
1986,4,RAJ,4,200,0.333333333
1986,4,RAJ,4,250,3.333333333
1986,4,RAJ,4,300,7.666666667
1986,4,RAJ,4,350,1
1986,4,RAJ,5,60,0
1986,4,RAJ,5,70,0
1986,4,RAJ,5,80,0
1986,4,RAJ,5,100,0
1986,4,RAJ,5,120,0
1986,4,RAJ,5,150,0
1986,4,RAJ,5,200,0
1986,4,RAJ,5,250,0
1986,4,RAJ,5,300,0
1986,4,RAJ,5,350,2
1986,4,RAJ,6,60,0
1986,4,RAJ,6,70,0
1986,4,RAJ,6,80,0
1986,4,RAJ,6,100,0
1986,4,RAJ,6,120,0
1986,4,RAJ,6,150,0
1986,4,RAJ,6,200,0
1986,4,RAJ,6,250,0.5
1986,4,RAJ,6,300,0
1986,4,RAJ,6,350,1
1986,4,RAJ,7,60,0
1986,4,RAJ,7,70,0
1986,4,RAJ,7,80,0
1986,4,RAJ,7,100,0
1986,4,RAJ,7,120,0
1986,4,RAJ,7,150,0
1986,4,RAJ,7,200,0
1986,4,RAJ,7,250,2
1986,4,RAJ,7,300,1
1986,4,RAJ,7,350,0.666666667
1986,4,RAJ,8,60,0
1986,4,RAJ,8,70,0
1986,4,RAJ,8,80,0
1986,4,RAJ,8,100,0
1986,4,RAJ,8,120,0
1986,4,RAJ,8,150,0
1986,4,RAJ,8,200,0
1986,4,RAJ,8,250,0
1986,4,RAJ,8,300,0
1986,4,RAJ,8,350,0
1986,4,RAJ,9,60,0
1986,4,RAJ,9,70,0
1986,4,RAJ,9,80,0
1986,4,RAJ,9,100,0
1986,4,RAJ,9,120,0
1986,4,RAJ,9,150,0
1986,4,RAJ,9,200,0
1986,4,RAJ,9,250,0
1986,4,RAJ,9,300,0
1986,4,RAJ,9,350,0
1986,4,POK,1,150,0.095238095
1986,4,POK,1,200,0
1986,4,POK,1,250,0
1986,4,POK,1,300,0.047619048
1986,4,POK,1,350,2.357142857
1986,4,POK,1,400,40.59126984
1986,4,POK,1,500,5.023809524
1986,4,POK,1,600,1.420634921
1986,4,POK,1,700,0.428571429
1986,4,POK,1,800,0.738095238
1986,4,POK,1,1000,0.190476191
1986,4,POK,2,150,0
1986,4,POK,2,200,0.12
1986,4,POK,2,250,0
1986,4,POK,2,300,0.16
1986,4,POK,2,350,0
1986,4,POK,2,400,0.986666667
1986,4,POK,2,500,0.24
1986,4,POK,2,600,0
1986,4,POK,2,700,0
1986,4,POK,2,800,0
1986,4,POK,2,1000,0
1986,4,POK,3,150,1.066666667
1986,4,POK,3,200,0
1986,4,POK,3,250,0
1986,4,POK,3,300,0
1986,4,POK,3,350,0
1986,4,POK,3,400,0
1986,4,POK,3,500,0
1986,4,POK,3,600,0
1986,4,POK,3,700,0
1986,4,POK,3,800,0
1986,4,POK,3,1000,0
1986,4,POK,4,150,0
1986,4,POK,4,200,0
1986,4,POK,4,250,0
1986,4,POK,4,300,0
1986,4,POK,4,350,0
1986,4,POK,4,400,0
1986,4,POK,4,500,0
1986,4,POK,4,600,0
1986,4,POK,4,700,0
1986,4,POK,4,800,0
1986,4,POK,4,1000,0
1986,4,POK,5,150,0
1986,4,POK,5,200,0
1986,4,POK,5,250,0
1986,4,POK,5,300,0
1986,4,POK,5,350,0
1986,4,POK,5,400,0
1986,4,POK,5,500,0
1986,4,POK,5,600,0
1986,4,POK,5,700,0
1986,4,POK,5,800,0
1986,4,POK,5,1000,0
1986,4,POK,6,150,0
1986,4,POK,6,200,0
1986,4,POK,6,250,0
1986,4,POK,6,300,0
1986,4,POK,6,350,0.015151515
1986,4,POK,6,400,0
1986,4,POK,6,500,0
1986,4,POK,6,600,0
1986,4,POK,6,700,0
1986,4,POK,6,800,0
1986,4,POK,6,1000,0
1986,4,POK,7,150,0
1986,4,POK,7,200,0
1986,4,POK,7,250,0
1986,4,POK,7,300,0
1986,4,POK,7,350,0.769230769
1986,4,POK,7,400,2.615384615
1986,4,POK,7,500,0.153846154
1986,4,POK,7,600,0.153846154
1986,4,POK,7,700,0.153846154
1986,4,POK,7,800,0
1986,4,POK,7,1000,0
1986,4,POK,8,150,0
1986,4,POK,8,200,0.375
1986,4,POK,8,250,0.375
1986,4,POK,8,300,2.583333333
1986,4,POK,8,350,0.083333333
1986,4,POK,8,400,2.833333333
1986,4,POK,8,500,0.166666667
1986,4,POK,8,600,0
1986,4,POK,8,700,0
1986,4,POK,8,800,0
1986,4,POK,8,1000,0
1986,4,POK,9,150,0
1986,4,POK,9,200,0
1986,4,POK,9,250,0
1986,4,POK,9,300,0
1986,4,POK,9,350,0
1986,4,POK,9,400,0
1986,4,POK,9,500,0
1986,4,POK,9,600,0
1986,4,POK,9,700,0
1986,4,POK,9,800,0
1986,4,POK,9,1000,0
1986,4,WHG,1,60,0
1986,4,WHG,1,70,0
1986,4,WHG,1,80,3.634920635
1986,4,WHG,1,100,67.50396825
1986,4,WHG,1,120,153.7698413
1986,4,WHG,1,150,107.2698413
1986,4,WHG,1,200,53.64285714
1986,4,WHG,1,250,289.202381
1986,4,WHG,1,300,206.515873
1986,4,WHG,1,350,20.29761905
1986,4,WHG,1,400,1.793650794
1986,4,WHG,2,60,1.42
1986,4,WHG,2,70,4.753333333
1986,4,WHG,2,80,35.95333333
1986,4,WHG,2,100,200.28
1986,4,WHG,2,120,501.5666667
1986,4,WHG,2,150,406.5533333
1986,4,WHG,2,200,294.9666667
1986,4,WHG,2,250,368.9933333
1986,4,WHG,2,300,67.39333333
1986,4,WHG,2,350,2.106666667
1986,4,WHG,2,400,3.8
1986,4,WHG,3,60,0
1986,4,WHG,3,70,0.533333333
1986,4,WHG,3,80,30.75555556
1986,4,WHG,3,100,193.8333333
1986,4,WHG,3,120,508.2888889
1986,4,WHG,3,150,321.6666667
1986,4,WHG,3,200,1199.944444
1986,4,WHG,3,250,1157.855556
1986,4,WHG,3,300,119.4111111
1986,4,WHG,3,350,2.455555556
1986,4,WHG,3,400,0
1986,4,WHG,4,60,1.833333333
1986,4,WHG,4,70,3.333333333
1986,4,WHG,4,80,35.33333333
1986,4,WHG,4,100,60.16666667
1986,4,WHG,4,120,191.5
1986,4,WHG,4,150,131.5
1986,4,WHG,4,200,3942.5
1986,4,WHG,4,250,1956
1986,4,WHG,4,300,50.83333333
1986,4,WHG,4,350,1.333333333
1986,4,WHG,4,400,0
1986,4,WHG,5,60,2
1986,4,WHG,5,70,1.5
1986,4,WHG,5,80,14.875
1986,4,WHG,5,100,86.625
1986,4,WHG,5,120,148.125
1986,4,WHG,5,150,119
1986,4,WHG,5,200,597.375
1986,4,WHG,5,250,439.375
1986,4,WHG,5,300,109.5
1986,4,WHG,5,350,13
1986,4,WHG,5,400,0.75
1986,4,WHG,6,60,2.742424242
1986,4,WHG,6,70,2.080808081
1986,4,WHG,6,80,17.6979798
1986,4,WHG,6,100,41.32828283
1986,4,WHG,6,120,150.9313131
1986,4,WHG,6,150,389.2565657
1986,4,WHG,6,200,1121.9
1986,4,WHG,6,250,407.1292929
1986,4,WHG,6,300,34.42424242
1986,4,WHG,6,350,2.472727273
1986,4,WHG,6,400,0.163636364
1986,4,WHG,7,60,0.076923077
1986,4,WHG,7,70,2.230769231
1986,4,WHG,7,80,15.65384615
1986,4,WHG,7,100,78.65384615
1986,4,WHG,7,120,247.3846154
1986,4,WHG,7,150,324.3461539
1986,4,WHG,7,200,213.8076923
1986,4,WHG,7,250,87.19230769
1986,4,WHG,7,300,11.61538462
1986,4,WHG,7,350,2.615384615
1986,4,WHG,7,400,0
1986,4,WHG,8,60,0.375
1986,4,WHG,8,70,3.229166667
1986,4,WHG,8,80,139.1666667
1986,4,WHG,8,100,460.8333333
1986,4,WHG,8,120,732.3541667
1986,4,WHG,8,150,638.1458333
1986,4,WHG,8,200,48.89583333
1986,4,WHG,8,250,31.5625
1986,4,WHG,8,300,6.270833333
1986,4,WHG,8,350,1.583333333
1986,4,WHG,8,400,0.083333333
1986,4,WHG,9,60,0.285714286
1986,4,WHG,9,70,9.714285714
1986,4,WHG,9,80,206.0714286
1986,4,WHG,9,100,690.952381
1986,4,WHG,9,120,1826.095238
1986,4,WHG,9,150,2586.238095
1986,4,WHG,9,200,893.3571429
1986,4,WHG,9,250,344.2857143
1986,4,WHG,9,300,2.547619048
1986,4,WHG,9,350,0.642857143
1986,4,WHG,9,400,0.142857143
1987,1,COD,1,80,0.081300813
1987,1,COD,1,100,0.032520325
1987,1,COD,1,120,0.105691057
1987,1,COD,1,150,0.138211382
1987,1,COD,1,200,0.093495935
1987,1,COD,1,250,0.589430894
1987,1,COD,1,300,2.339430894
1987,1,COD,1,350,2.56504065
1987,1,COD,1,400,3.558943089
1987,1,COD,1,500,3.461382114
1987,1,COD,1,600,1.760162602
1987,1,COD,1,700,0.682926829
1987,1,COD,1,800,1.162601626
1987,1,COD,1,1000,0.036585366
1987,1,COD,1,1200,0
1987,1,COD,2,80,0
1987,1,COD,2,100,0.013333333
1987,1,COD,2,120,0.026666667
1987,1,COD,2,150,0.373333333
1987,1,COD,2,200,0.093333333
1987,1,COD,2,250,0.503333333
1987,1,COD,2,300,1.646666667
1987,1,COD,2,350,2.1
1987,1,COD,2,400,2.303333333
1987,1,COD,2,500,0.68
1987,1,COD,2,600,0.633333333
1987,1,COD,2,700,0.193333333
1987,1,COD,2,800,0.76
1987,1,COD,2,1000,0.44
1987,1,COD,2,1200,0.02
1987,1,COD,3,80,0
1987,1,COD,3,100,0
1987,1,COD,3,120,0.1
1987,1,COD,3,150,0.558333333
1987,1,COD,3,200,0.641666667
1987,1,COD,3,250,0.291666667
1987,1,COD,3,300,0.516666667
1987,1,COD,3,350,1.066666667
1987,1,COD,3,400,0.929166667
1987,1,COD,3,500,0.691666667
1987,1,COD,3,600,0.35
1987,1,COD,3,700,0.15
1987,1,COD,3,800,0.125
1987,1,COD,3,1000,0.066666667
1987,1,COD,3,1200,0
1987,1,COD,4,80,0
1987,1,COD,4,100,0
1987,1,COD,4,120,0.75
1987,1,COD,4,150,1.416666667
1987,1,COD,4,200,0.875
1987,1,COD,4,250,0.583333333
1987,1,COD,4,300,1.75
1987,1,COD,4,350,3.416666667
1987,1,COD,4,400,5.666666667
1987,1,COD,4,500,1.5
1987,1,COD,4,600,0.416666667
1987,1,COD,4,700,0.166666667
1987,1,COD,4,800,0.333333333
1987,1,COD,4,1000,0.083333333
1987,1,COD,4,1200,0
1987,1,COD,5,80,0
1987,1,COD,5,100,0
1987,1,COD,5,120,0.1
1987,1,COD,5,150,0.2
1987,1,COD,5,200,0.2
1987,1,COD,5,250,0
1987,1,COD,5,300,0.2
1987,1,COD,5,350,0.2
1987,1,COD,5,400,0.2
1987,1,COD,5,500,0.8
1987,1,COD,5,600,1
1987,1,COD,5,700,1.6
1987,1,COD,5,800,0.5
1987,1,COD,5,1000,0
1987,1,COD,5,1200,0
1987,1,COD,6,80,0
1987,1,COD,6,100,0.078431373
1987,1,COD,6,120,3.328431373
1987,1,COD,6,150,14.3872549
1987,1,COD,6,200,8.283333333
1987,1,COD,6,250,0.900980392
1987,1,COD,6,300,0.274509804
1987,1,COD,6,350,0.595098039
1987,1,COD,6,400,1.57745098
1987,1,COD,6,500,0.982352941
1987,1,COD,6,600,0.588235294
1987,1,COD,6,700,0.554901961
1987,1,COD,6,800,1.200980392
1987,1,COD,6,1000,0.499019608
1987,1,COD,6,1200,0.043137255
1987,1,COD,7,80,0
1987,1,COD,7,100,0.525641026
1987,1,COD,7,120,2.476923077
1987,1,COD,7,150,5.994871795
1987,1,COD,7,200,2.684615385
1987,1,COD,7,250,1.074358974
1987,1,COD,7,300,2.923076923
1987,1,COD,7,350,2.241025641
1987,1,COD,7,400,1.641025641
1987,1,COD,7,500,1.558974359
1987,1,COD,7,600,1.097435897
1987,1,COD,7,700,0.638461539
1987,1,COD,7,800,1.148717949
1987,1,COD,7,1000,0.602564103
1987,1,COD,7,1200,0.051282051
1987,1,COD,8,80,0
1987,1,COD,8,100,0.666666667
1987,1,COD,8,120,7.518518519
1987,1,COD,8,150,22.11111111
1987,1,COD,8,200,7.574074074
1987,1,COD,8,250,1.444444444
1987,1,COD,8,300,1.12962963
1987,1,COD,8,350,1.648148148
1987,1,COD,8,400,4.333333333
1987,1,COD,8,500,2.240740741
1987,1,COD,8,600,2
1987,1,COD,8,700,1.037037037
1987,1,COD,8,800,0.425925926
1987,1,COD,8,1000,0
1987,1,COD,8,1200,0
1987,1,COD,9,80,0
1987,1,COD,9,100,0.25
1987,1,COD,9,120,3.625
1987,1,COD,9,150,17.52083333
1987,1,COD,9,200,14.5625
1987,1,COD,9,250,57.04166667
1987,1,COD,9,300,86.85416667
1987,1,COD,9,350,53.6875
1987,1,COD,9,400,35.33333333
1987,1,COD,9,500,3.708333333
1987,1,COD,9,600,4.541666667
1987,1,COD,9,700,2.125
1987,1,COD,9,800,2.0625
1987,1,COD,9,1000,0
1987,1,COD,9,1200,0
1987,1,GUR,1,60,0
1987,1,GUR,1,70,0
1987,1,GUR,1,80,0.142857143
1987,1,GUR,1,100,0.142857143
1987,1,GUR,1,120,1.285714286
1987,1,GUR,1,150,22.02597403
1987,1,GUR,1,200,21
1987,1,GUR,1,250,9.662337662
1987,1,GUR,1,300,5.896103896
1987,1,GUR,1,350,2.12987013
1987,1,GUR,1,400,0.402597403
1987,1,GUR,2,60,0
1987,1,GUR,2,70,0
1987,1,GUR,2,80,0.2
1987,1,GUR,2,100,0.727272727
1987,1,GUR,2,120,5.527272727
1987,1,GUR,2,150,226.7636364
1987,1,GUR,2,200,171.2727273
1987,1,GUR,2,250,59.63636364
1987,1,GUR,2,300,25.29090909
1987,1,GUR,2,350,5.981818182
1987,1,GUR,2,400,0.8
1987,1,GUR,3,60,0
1987,1,GUR,3,70,0.035714286
1987,1,GUR,3,80,0.321428571
1987,1,GUR,3,100,0.464285714
1987,1,GUR,3,120,2.285714286
1987,1,GUR,3,150,13.96428571
1987,1,GUR,3,200,14.17857143
1987,1,GUR,3,250,3.75
1987,1,GUR,3,300,1.607142857
1987,1,GUR,3,350,0.571428571
1987,1,GUR,3,400,0
1987,1,GUR,4,60,0
1987,1,GUR,4,70,0
1987,1,GUR,4,80,0.266666667
1987,1,GUR,4,100,1.733333333
1987,1,GUR,4,120,7.333333333
1987,1,GUR,4,150,94.93333333
1987,1,GUR,4,200,170.7333333
1987,1,GUR,4,250,71.4
1987,1,GUR,4,300,23.33333333
1987,1,GUR,4,350,4.266666667
1987,1,GUR,4,400,2.066666667
1987,1,GUR,5,60,0
1987,1,GUR,5,70,0.222222222
1987,1,GUR,5,80,0.666666667
1987,1,GUR,5,100,0.444444444
1987,1,GUR,5,120,0
1987,1,GUR,5,150,2.555555556
1987,1,GUR,5,200,5.777777778
1987,1,GUR,5,250,2.333333333
1987,1,GUR,5,300,0.666666667
1987,1,GUR,5,350,0.444444444
1987,1,GUR,5,400,0.222222222
1987,1,GUR,6,60,0
1987,1,GUR,6,70,0.044444444
1987,1,GUR,6,80,0.133333333
1987,1,GUR,6,100,0.444444444
1987,1,GUR,6,120,2.666666667
1987,1,GUR,6,150,10.51111111
1987,1,GUR,6,200,3.711111111
1987,1,GUR,6,250,1.2
1987,1,GUR,6,300,1
1987,1,GUR,6,350,0.444444444
1987,1,GUR,6,400,0.088888889
1987,1,GUR,7,60,0
1987,1,GUR,7,70,0.090909091
1987,1,GUR,7,80,0.636363636
1987,1,GUR,7,100,1.727272727
1987,1,GUR,7,120,1.727272727
1987,1,GUR,7,150,2.681818182
1987,1,GUR,7,200,1.090909091
1987,1,GUR,7,250,0.363636364
1987,1,GUR,7,300,0
1987,1,GUR,7,350,0.090909091
1987,1,GUR,7,400,0
1987,1,GUR,8,60,0
1987,1,GUR,8,70,0
1987,1,GUR,8,80,0
1987,1,GUR,8,100,0
1987,1,GUR,8,120,0
1987,1,GUR,8,150,0
1987,1,GUR,8,200,0
1987,1,GUR,8,250,0
1987,1,GUR,8,300,0
1987,1,GUR,8,350,0
1987,1,GUR,8,400,0
1987,1,GUR,9,60,0
1987,1,GUR,9,70,0
1987,1,GUR,9,80,0
1987,1,GUR,9,100,0
1987,1,GUR,9,120,0
1987,1,GUR,9,150,0
1987,1,GUR,9,200,0
1987,1,GUR,9,250,0
1987,1,GUR,9,300,0
1987,1,GUR,9,350,0
1987,1,GUR,9,400,0
1987,1,HAD,1,100,3.272357724
1987,1,HAD,1,120,111.8800813
1987,1,HAD,1,150,343.1605691
1987,1,HAD,1,200,52.07723577
1987,1,HAD,1,250,66.91463415
1987,1,HAD,1,300,49.30691057
1987,1,HAD,1,350,18.97154472
1987,1,HAD,1,400,15.29268293
1987,1,HAD,1,500,2.288617886
1987,1,HAD,1,600,0.170731707
1987,1,HAD,1,700,0.012195122
1987,1,HAD,1,800,0
1987,1,HAD,2,100,0.64
1987,1,HAD,2,120,81.56333333
1987,1,HAD,2,150,772.61
1987,1,HAD,2,200,145.0566667
1987,1,HAD,2,250,118.2166667
1987,1,HAD,2,300,55.45
1987,1,HAD,2,350,18.26666667
1987,1,HAD,2,400,6.286666667
1987,1,HAD,2,500,1.153333333
1987,1,HAD,2,600,0.04
1987,1,HAD,2,700,0
1987,1,HAD,2,800,0.013333333
1987,1,HAD,3,100,0.25
1987,1,HAD,3,120,35.66666667
1987,1,HAD,3,150,642.7458333
1987,1,HAD,3,200,290.3791667
1987,1,HAD,3,250,207.9083333
1987,1,HAD,3,300,30.8625
1987,1,HAD,3,350,7.145833333
1987,1,HAD,3,400,2.416666667
1987,1,HAD,3,500,0.083333333
1987,1,HAD,3,600,0
1987,1,HAD,3,700,0
1987,1,HAD,3,800,0
1987,1,HAD,4,100,0
1987,1,HAD,4,120,5.666666667
1987,1,HAD,4,150,390.3333333
1987,1,HAD,4,200,116.0833333
1987,1,HAD,4,250,11.16666667
1987,1,HAD,4,300,11.91666667
1987,1,HAD,4,350,3.458333333
1987,1,HAD,4,400,1.75
1987,1,HAD,4,500,0.083333333
1987,1,HAD,4,600,0
1987,1,HAD,4,700,0
1987,1,HAD,4,800,0
1987,1,HAD,5,100,0
1987,1,HAD,5,120,0
1987,1,HAD,5,150,0.2
1987,1,HAD,5,200,0.2
1987,1,HAD,5,250,0
1987,1,HAD,5,300,0
1987,1,HAD,5,350,0
1987,1,HAD,5,400,0
1987,1,HAD,5,500,0
1987,1,HAD,5,600,0
1987,1,HAD,5,700,0
1987,1,HAD,5,800,0
1987,1,HAD,6,100,0
1987,1,HAD,6,120,0
1987,1,HAD,6,150,0
1987,1,HAD,6,200,0.039215686
