pred_name,stratum_time,pred_size,stratum_area,stratum_sub_area,w_fac_sub_area
HAD,1991-Q3,0120-0150,R-2,42F1,9.643650760992955
HAD,1991-Q3,0150-0200,R-2,42F1,3.605551275463989
HAD,1991-Q3,0200-0250,R-2,42F1,5
HAD,1991-Q3,0250-0300,R-2,42F1,6.082762530298219
HAD,1991-Q3,0300-0350,R-2,42F1,2.449489742783178
HAD,1991-Q3,0350-0400,R-2,42F1,1.4142135623730951
HAD,1991-Q3,0120-0150,R-2,42F0,10.04987562112089
HAD,1991-Q3,0150-0200,R-2,42F0,5.5677643628300215
HAD,1991-Q3,0200-0250,R-2,42F0,6.4031242374328485
HAD,1991-Q3,0250-0300,R-2,42F0,9.539392014169456
HAD,1991-Q3,0300-0350,R-2,42F0,2.23606797749979
HAD,1991-Q4,0100-0120,R-3,44E9,2.449489742783178
HAD,1991-Q4,0100-0120,R-3,45E9,4.58257569495584
HAD,1991-Q4,0100-0120,R-2,42F0,5.916079783099616
HAD,1991-Q4,0100-0120,R-1,44F0,15.362291495737216
HAD,1991-Q4,0100-0120,R-1,47F0,18
HAD,1991-Q4,0100-0120,R-2,40F1,1.4142135623730951
HAD,1991-Q4,0100-0120,R-2,43F1,2.6457513110645907
HAD,1991-Q4,0100-0120,R-1,44F1,5.744562646538029
HAD,1991-Q4,0100-0120,R-1,45F1,14.142135623730951
HAD,1991-Q4,0100-0120,R-1,47F1,35.22782990761707
HAD,1991-Q4,0100-0120,R-1,51F1,7.745966692414834
HAD,1991-Q4,0100-0120,R-1,45F2,8.717797887081348
HAD,1991-Q4,0100-0120,R-1,47F2,38.84584919911006
HAD,1991-Q4,0100-0120,R-1,49F2,14.317821063276353
HAD,1991-Q4,0100-0120,R-1,51F2,2.23606797749979
HAD,1991-Q4,0100-0120,R-2,44F3,4.358898943540674
HAD,1991-Q4,0100-0120,R-1,45F3,2.8284271247461903
HAD,1991-Q4,0100-0120,R-1,47F3,15.198684153570664
HAD,1991-Q4,0100-0120,R-1,49F3,9.486832980505138
HAD,1991-Q4,0100-0120,R-2,44F4,14.696938456699069
HAD,1991-Q4,0100-0120,R-1,45F4,21.6794833886788
HAD,1991-Q4,0120-0150,R-3,43E8,7.211102550927978
HAD,1991-Q4,0120-0150,R-3,45E8,19.078784028338912
HAD,1991-Q4,0120-0150,R-1,51E8,15.132745950421556
HAD,1991-Q4,0120-0150,R-3,42E9,5.291502622129181
HAD,1991-Q4,0120-0150,R-3,43E9,20.149441679609886
HAD,1991-Q4,0120-0150,R-3,44E9,15.297058540778355
HAD,1991-Q4,0120-0150,R-3,45E9,17.349351572897472
HAD,1991-Q4,0120-0150,R-1,51E9,6.48074069840786
HAD,1991-Q4,0120-0150,R-2,42F0,37.76241517699841
HAD,1991-Q4,0120-0150,R-1,44F0,28.142494558940577
HAD,1991-Q4,0120-0150,R-1,45F0,9.055385138137417
HAD,1991-Q4,0120-0150,R-1,47F0,27.16615541441225
HAD,1991-Q4,0120-0150,R-2,40F1,2.449489742783178
HAD,1991-Q4,0120-0150,R-2,42F1,11.090536506409418
HAD,1991-Q4,0120-0150,R-2,43F1,20.71231517720798
HAD,1991-Q4,0120-0150,R-1,44F1,26.362852652928137
HAD,1991-Q4,0120-0150,R-1,45F1,24.454038521274967
HAD,1991-Q4,0120-0150,R-1,47F1,36.72873534441391
HAD,1991-Q4,0120-0150,R-1,51F1,21.400934559032695
HAD,1991-Q4,0120-0150,R-1,45F2,30.854497241083024
HAD,1991-Q4,0120-0150,R-1,47F2,37.986839826445156
HAD,1991-Q4,0120-0150,R-1,49F2,20.808652046684813
HAD,1991-Q4,0120-0150,R-1,51F2,7
HAD,1991-Q4,0120-0150,R-2,44F3,14.7648230602334
HAD,1991-Q4,0120-0150,R-1,45F3,10.816653826391969
HAD,1991-Q4,0120-0150,R-1,47F3,24.535688292770594
HAD,1991-Q4,0120-0150,R-1,49F3,23.979157616563597
HAD,1991-Q4,0120-0150,R-2,44F4,33.52610922848042
HAD,1991-Q4,0120-0150,R-1,45F4,32.817678162843876
HAD,1991-Q4,0150-0200,R-3,43E8,12.489995996796797
HAD,1991-Q4,0150-0200,R-1,51E8,18.973665961010276
HAD,1991-Q4,0150-0200,R-3,42E9,12.569805089976535
HAD,1991-Q4,0150-0200,R-3,43E9,42.86023798347368
HAD,1991-Q4,0150-0200,R-3,44E9,19.390719429665317
HAD,1991-Q4,0150-0200,R-3,45E9,26.419689627245813
HAD,1991-Q4,0150-0200,R-1,51E9,7
HAD,1991-Q4,0150-0200,R-2,40F0,2
HAD,1991-Q4,0150-0200,R-2,42F0,40.01249804748511
HAD,1991-Q4,0150-0200,R-1,44F0,23.49468024894146
HAD,1991-Q4,0150-0200,R-1,45F0,2
HAD,1991-Q4,0150-0200,R-1,47F0,19.77371993328519
HAD,1991-Q4,0150-0200,R-2,40F1,8.246211251235321
HAD,1991-Q4,0150-0200,R-2,42F1,22.64950330581225
HAD,1991-Q4,0150-0200,R-2,43F1,42.16633728461603
HAD,1991-Q4,0150-0200,R-1,44F1,23.958297101421877
HAD,1991-Q4,0150-0200,R-1,45F1,26.115129714401192
HAD,1991-Q4,0150-0200,R-1,47F1,12.12435565298214
HAD,1991-Q4,0150-0200,R-1,51F1,14.2828568570857
HAD,1991-Q4,0150-0200,R-1,45F2,39.50949253027682
HAD,1991-Q4,0150-0200,R-1,49F2,8.660254037844387
HAD,1991-Q4,0150-0200,R-1,51F2,11.224972160321824
HAD,1991-Q4,0150-0200,R-2,40F3,1.4142135623730951
HAD,1991-Q4,0150-0200,R-2,44F3,26.153393661244042
HAD,1991-Q4,0150-0200,R-1,45F3,12.767145334803704
HAD,1991-Q4,0150-0200,R-1,47F3,12.68857754044952
HAD,1991-Q4,0150-0200,R-1,49F3,21.61018278497431
HAD,1991-Q4,0150-0200,R-2,44F4,21.494185260204677
HAD,1991-Q4,0150-0200,R-1,45F4,9.899494936611665
HAD,1991-Q4,0200-0250,R-3,43E8,11.357816691600547
HAD,1991-Q4,0200-0250,R-3,45E8,26.645825188948457
HAD,1991-Q4,0200-0250,R-1,51E8,1.4142135623730951
HAD,1991-Q4,0200-0250,R-3,42E9,5.656854249492381
HAD,1991-Q4,0200-0250,R-3,43E9,19.28730152198591
HAD,1991-Q4,0200-0250,R-3,44E9,22.67156809750927
HAD,1991-Q4,0200-0250,R-3,45E9,28.231188426986208
HAD,1991-Q4,0200-0250,R-2,42F0,13.19090595827292
HAD,1991-Q4,0200-0250,R-1,44F0,22.15851980616034
HAD,1991-Q4,0200-0250,R-1,47F0,8.246211251235321
HAD,1991-Q4,0200-0250,R-2,40F1,4.898979485566356
HAD,1991-Q4,0200-0250,R-2,42F1,7.280109889280518
HAD,1991-Q4,0200-0250,R-2,43F1,9.695359714832659
HAD,1991-Q4,0200-0250,R-1,45F1,12.727922061357855
HAD,1991-Q4,0200-0250,R-1,47F1,8.48528137423857
HAD,1991-Q4,0200-0250,R-1,45F2,9.433981132056603
HAD,1991-Q4,0200-0250,R-1,47F2,14.071247279470288
HAD,1991-Q4,0200-0250,R-1,49F2,2.23606797749979
HAD,1991-Q4,0200-0250,R-2,44F3,6.782329983125268
HAD,1991-Q4,0200-0250,R-1,47F3,5.291502622129181
HAD,1991-Q4,0200-0250,R-1,49F3,3.872983346207417
HAD,1991-Q4,0200-0250,R-1,45F4,6.782329983125268
HAD,1991-Q4,0250-0300,R-3,45E7,17.804493814764857
HAD,1991-Q4,0250-0300,R-3,43E8,30.740852297878796
HAD,1991-Q4,0250-0300,R-3,45E8,27.640549922170507
HAD,1991-Q4,0250-0300,R-1,51E8,3.4641016151377544
HAD,1991-Q4,0250-0300,R-3,42E9,22.60530911091463
HAD,1991-Q4,0250-0300,R-3,43E9,27.16615541441225
HAD,1991-Q4,0250-0300,R-3,44E9,19.131126469708992
HAD,1991-Q4,0250-0300,R-3,45E9,35.07135583350036
HAD,1991-Q4,0250-0300,R-1,51E9,6.244997998398398
HAD,1991-Q4,0250-0300,R-2,40F0,23.130067012440755
HAD,1991-Q4,0250-0300,R-2,42F0,39.28103868280471
HAD,1991-Q4,0250-0300,R-1,44F0,20.952326839756964
HAD,1991-Q4,0250-0300,R-1,47F0,11.313708498984761
HAD,1991-Q4,0250-0300,R-2,42F1,27.748873851023216
HAD,1991-Q4,0250-0300,R-2,43F1,23.021728866442675
HAD,1991-Q4,0250-0300,R-1,44F1,27.459060435491963
HAD,1991-Q4,0250-0300,R-1,47F1,20.199009876724155
HAD,1991-Q4,0250-0300,R-1,51F1,4.58257569495584
HAD,1991-Q4,0250-0300,R-1,45F2,17.60681686165901
HAD,1991-Q4,0250-0300,R-1,49F2,6.4031242374328485
HAD,1991-Q4,0250-0300,R-2,44F3,22.40535650240808
HAD,1991-Q4,0250-0300,R-1,45F3,25.317977802344327
HAD,1991-Q4,0250-0300,R-1,47F3,9.643650760992955
HAD,1991-Q4,0250-0300,R-1,49F3,8.12403840463596
HAD,1991-Q4,0250-0300,R-2,44F4,21.863211109075447
HAD,1991-Q4,0250-0300,R-1,45F4,15.491933384829668
HAD,1991-Q4,0300-0350,R-3,45E7,8.888194417315589
HAD,1991-Q4,0300-0350,R-3,43E8,10.099504938362077
HAD,1991-Q4,0300-0350,R-3,45E8,8.54400374531753
HAD,1991-Q4,0300-0350,R-1,51E8,7.0710678118654755
HAD,1991-Q4,0300-0350,R-3,42E9,11.789826122551595
HAD,1991-Q4,0300-0350,R-3,44E9,6
HAD,1991-Q4,0300-0350,R-3,45E9,16.522711641858304
HAD,1991-Q4,0300-0350,R-1,51E9,3.872983346207417
HAD,1991-Q4,0300-0350,R-2,40F0,10.583005244258363
HAD,1991-Q4,0300-0350,R-2,42F0,11.045361017187261
HAD,1991-Q4,0300-0350,R-1,44F0,8.306623862918075
HAD,1991-Q4,0300-0350,R-1,47F0,7.3484692283495345
HAD,1991-Q4,0300-0350,R-2,40F1,7.416198487095663
HAD,1991-Q4,0300-0350,R-2,42F1,11.090536506409418
HAD,1991-Q4,0300-0350,R-2,43F1,4.898979485566356
HAD,1991-Q4,0300-0350,R-1,44F1,20.46948949045872
HAD,1991-Q4,0300-0350,R-1,45F1,14.560219778561036
HAD,1991-Q4,0300-0350,R-1,47F1,14.2828568570857
HAD,1991-Q4,0300-0350,R-1,51F1,3
HAD,1991-Q4,0300-0350,R-1,45F2,5.744562646538029
HAD,1991-Q4,0300-0350,R-1,47F2,11.74734012447073
HAD,1991-Q4,0300-0350,R-1,49F2,3.872983346207417
HAD,1991-Q4,0300-0350,R-2,44F3,14.317821063276353
HAD,1991-Q4,0300-0350,R-1,45F3,28.548204847240395
HAD,1991-Q4,0300-0350,R-1,49F3,3.605551275463989
HAD,1991-Q4,0300-0350,R-2,44F4,15.198684153570664
HAD,1991-Q4,0300-0350,R-1,45F4,4.47213595499958
HAD,1991-Q4,0350-0400,R-3,45E7,1.4142135623730951
HAD,1991-Q4,0350-0400,R-3,43E8,4.898979485566356
HAD,1991-Q4,0350-0400,R-3,45E8,6.082762530298219
HAD,1991-Q4,0350-0400,R-1,51E8,2
HAD,1991-Q4,0350-0400,R-3,42E9,9.327379053088816
HAD,1991-Q4,0350-0400,R-3,44E9,2.6457513110645907
HAD,1991-Q4,0350-0400,R-3,45E9,6.855654600401044
HAD,1991-Q4,0350-0400,R-2,40F0,6.164414002968976
HAD,1991-Q4,0350-0400,R-1,44F0,4.123105625617661
HAD,1991-Q4,0350-0400,R-1,47F0,5.5677643628300215
HAD,1991-Q4,0350-0400,R-2,40F1,3
HAD,1991-Q4,0350-0400,R-1,44F1,9.219544457292887
HAD,1991-Q4,0350-0400,R-1,45F1,10.583005244258363
HAD,1991-Q4,0350-0400,R-1,47F1,7.810249675906654
HAD,1991-Q4,0350-0400,R-1,51F1,1.4142135623730951
HAD,1991-Q4,0350-0400,R-1,45F2,1.4142135623730951
HAD,1991-Q4,0350-0400,R-1,47F2,5.477225575051661
HAD,1991-Q4,0350-0400,R-1,49F2,4.358898943540674
HAD,1991-Q4,0350-0400,R-1,45F3,4.898979485566356
HAD,1991-Q4,0350-0400,R-1,47F3,4.58257569495584
HAD,1991-Q4,0350-0400,R-1,49F3,1.7320508075688772
HAD,1991-Q4,0350-0400,R-2,44F4,9.055385138137417
HAD,1991-Q4,0350-0400,R-1,45F4,5.0990195135927845
HAD,1991-Q4,0400-0500,R-3,43E8,2.449489742783178
HAD,1991-Q4,0400-0500,R-1,51E8,1.4142135623730951
HAD,1991-Q4,0400-0500,R-3,42E9,9.695359714832659
HAD,1991-Q4,0400-0500,R-2,40F0,2.449489742783178
HAD,1991-Q4,0400-0500,R-1,47F0,2.23606797749979
HAD,1991-Q4,0400-0500,R-2,40F1,1.4142135623730951
HAD,1991-Q4,0400-0500,R-1,44F1,5.744562646538029
HAD,1991-Q4,0400-0500,R-1,47F1,3
HAD,1991-Q4,0400-0500,R-1,51F1,2.6457513110645907
HAD,1991-Q4,0400-0500,R-1,49F2,8.888194417315589
HAD,1991-Q4,0400-0500,R-1,49F3,2
HAD,1991-Q4,0400-0500,R-2,44F4,8.246211251235321
HAD,1991-Q4,0500-0600,R-1,44F1,2
HAD,1991-Q4,0500-0600,R-1,47F1,1
HAD,1991-Q4,0500-0600,R-1,51F1,2
HAD,1991-Q4,0500-0600,R-1,49F2,7.416198487095663
HAD,1991-Q4,0500-0600,R-1,51F2,1
HAD,1991-Q4,0500-0600,R-1,49F3,1.7320508075688772
HAD,1991-Q4,0600-0700,R-1,51E8,1.4142135623730951
HAD,1991-Q4,0600-0700,R-1,51E9,1
HAD,1991-Q4,0600-0700,R-1,49F2,2.6457513110645907
HAD,1991-Q2,0300-0350,R-2,41F0,5.830951894845301
HAD,1991-Q2,0300-0350,R-1,48F0,5.916079783099616
HAD,1991-Q2,0300-0350,R-2,44F2,9.9498743710662
HAD,1991-Q2,0300-0350,R-2,40F3,6.928203230275509
HAD,1991-Q2,0300-0350,R-2,41F3,4
HAD,1991-Q2,0300-0350,R-2,41F4,2.23606797749979
HAD,1991-Q2,0350-0400,R-2,41F0,2.6457513110645907
HAD,1991-Q2,0350-0400,R-1,48F0,3.872983346207417
HAD,1991-Q2,0350-0400,R-1,44F1,3.605551275463989
HAD,1991-Q2,0350-0400,R-2,44F2,3.4641016151377544
HAD,1991-Q2,0350-0400,R-2,41F3,2.6457513110645907
HAD,1991-Q2,0400-0500,R-1,46F2,2.449489742783178
HAD,1991-Q2,0400-0500,R-2,41F3,2
HAD,1991-Q2,0500-0600,R-1,48F1,1.7320508075688772
HAD,1991-Q2,0500-0600,R-2,43F4,2.449489742783178
HAD,1991-Q2,0500-0600,R-7,43F5,2.23606797749979
HAD,1991-Q2,0120-0150,R-2,43F0,1.4142135623730951
HAD,1991-Q2,0120-0150,R-1,44F0,3.4641016151377544
HAD,1991-Q2,0120-0150,R-1,47F0,3.3166247903554
HAD,1991-Q2,0120-0150,R-1,48F0,3.1622776601683795
HAD,1991-Q2,0120-0150,R-2,43F1,1
HAD,1991-Q2,0120-0150,R-1,45F1,2
HAD,1991-Q2,0120-0150,R-1,46F1,3.7416573867739413
HAD,1991-Q2,0120-0150,R-1,48F1,1
HAD,1991-Q2,0120-0150,R-1,49F1,1.4142135623730951
HAD,1991-Q2,0120-0150,R-1,46F2,2.6457513110645907
HAD,1991-Q2,0150-0200,R-2,41F0,12.041594578792296
HAD,1991-Q2,0150-0200,R-1,48F0,22.58317958127243
HAD,1991-Q2,0150-0200,R-2,41F1,3.872983346207417
HAD,1991-Q2,0150-0200,R-2,41F2,10.44030650891055
HAD,1991-Q2,0150-0200,R-2,43F4,6
HAD,1991-Q2,0150-0200,R-7,43F6,8.602325267042627
HAD,1991-Q2,0200-0250,R-1,48F0,16.278820596099706
HAD,1991-Q2,0200-0250,R-2,44F2,36.851051545376556
HAD,1991-Q2,0200-0250,R-6,39F3,5.385164807134504
HAD,1991-Q2,0200-0250,R-2,40F4,8.366600265340756
HAD,1991-Q2,0250-0300,R-1,48F0,7.0710678118654755
HAD,1991-Q2,0250-0300,R-1,48F1,4.795831523312719
HAD,1991-Q2,0250-0300,R-2,39F2,4.47213595499958
HAD,1991-Q2,0250-0300,R-1,48F2,3
HAD,1991-Q2,0250-0300,R-6,38F3,1.4142135623730951
HAD,1991-Q2,0250-0300,R-2,40F4,5.385164807134504
HAD,1991-Q1,0150-0200,R-3,42E7,18.2208671582886
HAD,1991-Q1,0150-0200,R-3,41E8,7.810249675906654
HAD,1991-Q1,0150-0200,R-3,43E8,24.515301344262525
HAD,1991-Q1,0150-0200,R-1,47E8,9.899494936611665
HAD,1991-Q1,0150-0200,R-1,48E8,7.745966692414834
HAD,1991-Q1,0150-0200,R-1,49E8,16.217274740226856
HAD,1991-Q1,0150-0200,R-1,51E8,1.4142135623730951
HAD,1991-Q1,0150-0200,R-3,41E9,22.494443758403985
HAD,1991-Q1,0150-0200,R-3,42E9,23.173260452512935
HAD,1991-Q1,0150-0200,R-3,43E9,45.83666654546336
HAD,1991-Q1,0150-0200,R-1,47E9,6.6332495807108
HAD,1991-Q1,0150-0200,R-1,48E9,22.47220505424423
HAD,1991-Q1,0150-0200,R-1,49E9,12.727922061357855
HAD,1991-Q1,0150-0200,R-1,50E9,4
HAD,1991-Q1,0150-0200,R-1,51E9,7.810249675906654
HAD,1991-Q1,0120-0150,R-3,42E9,4
HAD,1991-Q1,0200-0250,R-3,41E7,4.58257569495584
HAD,1991-Q1,0200-0250,R-3,42E7,4.69041575982343
HAD,1991-Q1,0200-0250,R-3,41E8,3.605551275463989
HAD,1991-Q1,0200-0250,R-3,43E8,13.30413469565007
HAD,1991-Q1,0200-0250,R-1,47E8,10.14889156509222
HAD,1991-Q1,0200-0250,R-1,48E8,3.1622776601683795
HAD,1991-Q1,0200-0250,R-1,49E8,13.379088160259652
HAD,1991-Q1,0200-0250,R-3,41E9,20.322401432901575
HAD,1991-Q1,0200-0250,R-3,42E9,26.514147167125703
HAD,1991-Q1,0200-0250,R-3,43E9,15.427248620541512
HAD,1991-Q1,0200-0250,R-1,48E9,4.242640687119285
HAD,1991-Q1,0200-0250,R-1,51E9,3.872983346207417
HAD,1991-Q1,0120-0150,R-1,48E9,11.269427669584644
HAD,1991-Q1,0120-0150,R-1,49E9,3.4641016151377544
HAD,1991-Q1,0120-0150,R-1,50E9,1.4142135623730951
HAD,1991-Q1,0250-0300,R-3,42E7,1.7320508075688772
HAD,1991-Q1,0250-0300,R-3,41E8,1
HAD,1991-Q1,0250-0300,R-1,47E8,26.739483914241877
HAD,1991-Q1,0250-0300,R-1,51E8,1.4142135623730951
HAD,1991-Q1,0250-0300,R-3,41E9,1
HAD,1991-Q1,0250-0300,R-3,42E9,9.899494936611665
HAD,1991-Q1,0250-0300,R-3,43E9,9.797958971132712
HAD,1991-Q1,0250-0300,R-1,48E9,8.18535277187245
HAD,1991-Q1,0250-0300,R-1,49E9,7.3484692283495345
HAD,1991-Q1,0250-0300,R-1,51E9,2.6457513110645907
HAD,1991-Q1,0300-0350,R-3,42E7,2.23606797749979
HAD,1991-Q1,0300-0350,R-1,47E8,9.9498743710662
HAD,1991-Q1,0300-0350,R-1,51E8,2.449489742783178
HAD,1991-Q1,0300-0350,R-3,41E9,2.23606797749979
HAD,1991-Q1,0300-0350,R-3,42E9,4.795831523312719
HAD,1991-Q1,0300-0350,R-3,43E9,5.385164807134504
HAD,1991-Q1,0300-0350,R-1,47E9,7.280109889280518
HAD,1991-Q1,0300-0350,R-1,48E9,6.48074069840786
HAD,1991-Q1,0300-0350,R-1,49E9,8.54400374531753
HAD,1991-Q1,0300-0350,R-1,50E9,3.3166247903554
HAD,1991-Q1,0300-0350,R-1,51E9,3.3166247903554
HAD,1991-Q1,0350-0400,R-3,42E7,1.4142135623730951
HAD,1991-Q1,0350-0400,R-1,47E8,7.211102550927978
HAD,1991-Q1,0350-0400,R-1,50E8,2.449489742783178
HAD,1991-Q1,0350-0400,R-1,51E8,4.58257569495584
HAD,1991-Q1,0350-0400,R-3,42E9,3.7416573867739413
HAD,1991-Q1,0350-0400,R-3,43E9,3.1622776601683795
HAD,1991-Q1,0350-0400,R-1,47E9,5.196152422706632
HAD,1991-Q1,0350-0400,R-1,48E9,2.8284271247461903
HAD,1991-Q1,0350-0400,R-1,49E9,6.244997998398398
HAD,1991-Q1,0350-0400,R-1,50E9,3.4641016151377544
HAD,1991-Q1,0350-0400,R-1,51E9,2.8284271247461903
HAD,1991-Q1,0400-0500,R-1,47E8,2.8284271247461903
HAD,1991-Q1,0400-0500,R-1,50E8,1.7320508075688772
HAD,1991-Q1,0400-0500,R-1,51E8,4.242640687119285
HAD,1991-Q1,0400-0500,R-3,41E9,1
HAD,1991-Q1,0400-0500,R-3,42E9,2.23606797749979
HAD,1991-Q1,0400-0500,R-3,43E9,2.449489742783178
HAD,1991-Q1,0400-0500,R-1,47E9,1.4142135623730951
HAD,1991-Q1,0400-0500,R-1,49E9,4.69041575982343
HAD,1991-Q1,0400-0500,R-1,50E9,2.23606797749979
HAD,1991-Q1,0500-0600,R-1,50E8,2.23606797749979
HAD,1991-Q1,0500-0600,R-1,51E8,2.449489742783178
HAD,1991-Q1,0500-0600,R-3,42E9,1.4142135623730951
HAD,1991-Q1,0600-0700,R-1,51E8,1.4142135623730951
HAD,1991-Q2,0250-0300,R-2,43F4,9.746794344808963
HAD,1991-Q2,0250-0300,R-6,37F5,1
HAD,1991-Q2,0250-0300,R-7,41F5,1.4142135623730951
HAD,1991-Q2,0250-0300,R-7,43F5,12.409673645990857
HAD,1991-Q2,0250-0300,R-7,43F6,6.082762530298219
HAD,1991-Q2,0300-0350,R-3,41E8,3.7416573867739413
HAD,1991-Q2,0300-0350,R-3,43E8,4.898979485566356
HAD,1991-Q2,0300-0350,R-3,41E9,6.48074069840786
HAD,1991-Q2,0300-0350,R-3,43E9,6.6332495807108
HAD,1991-Q2,0300-0350,R-2,40F0,10.392304845413264
HAD,1991-Q2,0300-0350,R-2,43F0,9.433981132056603
HAD,1991-Q2,0300-0350,R-2,39F1,8.246211251235321
HAD,1991-Q2,0300-0350,R-2,41F1,12.529964086141668
HAD,1991-Q2,0300-0350,R-2,43F1,5.196152422706632
HAD,1991-Q2,0300-0350,R-2,41F2,11.532562594670797
HAD,1991-Q2,0300-0350,R-2,43F2,8.18535277187245
HAD,1991-Q2,0300-0350,R-2,43F4,4.242640687119285
HAD,1991-Q2,0300-0350,R-7,43F5,4.47213595499958
HAD,1991-Q2,0300-0350,R-7,43F6,5.291502622129181
HAD,1991-Q2,0350-0400,R-3,41E8,3.1622776601683795
HAD,1991-Q2,0350-0400,R-3,43E8,3.3166247903554
HAD,1991-Q2,0350-0400,R-3,41E9,3.1622776601683795
HAD,1991-Q2,0350-0400,R-3,43E9,3
HAD,1991-Q2,0350-0400,R-2,40F0,4.123105625617661
HAD,1991-Q2,0350-0400,R-2,43F0,3.1622776601683795
HAD,1991-Q2,0350-0400,R-2,39F1,1
HAD,1991-Q2,0350-0400,R-2,41F1,6.082762530298219
HAD,1991-Q2,0350-0400,R-2,43F1,1.4142135623730951
HAD,1991-Q2,0350-0400,R-2,41F2,4
HAD,1991-Q2,0350-0400,R-2,43F2,4.47213595499958
HAD,1991-Q2,0350-0400,R-2,43F4,4.69041575982343
HAD,1991-Q2,0350-0400,R-7,43F5,6.6332495807108
HAD,1991-Q2,0350-0400,R-7,43F6,3.605551275463989
HAD,1991-Q2,0400-0500,R-3,41E8,1.4142135623730951
HAD,1991-Q2,0400-0500,R-2,43F0,1.4142135623730951
HAD,1991-Q2,0400-0500,R-2,41F1,3.4641016151377544
HAD,1991-Q2,0400-0500,R-2,43F4,2.8284271247461903
HAD,1991-Q2,0400-0500,R-7,43F5,4
HAD,1991-Q2,0400-0500,R-7,43F6,2.23606797749979
HAD,1991-Q2,0500-0600,R-7,43F6,1.7320508075688772
HAD,1991-Q2,0600-0700,R-7,43F5,1
HAD,1991-Q2,0150-0200,R-3,41E8,6.928203230275509
HAD,1991-Q2,0150-0200,R-3,41E9,4.47213595499958
HAD,1991-Q2,0150-0200,R-2,43F0,18.841443681416774
HAD,1991-Q2,0150-0200,R-2,42F1,18.05547008526779
HAD,1991-Q2,0150-0200,R-2,43F1,14.317821063276353
HAD,1991-Q2,0150-0200,R-2,43F2,15.937377450509228
HAD,1991-Q2,0150-0200,R-2,41F4,1
HAD,1991-Q2,0200-0250,R-3,41E8,32.49615361854384
HAD,1991-Q2,0200-0250,R-3,43E8,41.20679555607303
HAD,1991-Q2,0200-0250,R-3,41E9,24.899799195977465
HAD,1991-Q2,0200-0250,R-3,43E9,62.00806399170998
HAD,1991-Q2,0200-0250,R-2,40F0,31.272991542223778
HAD,1991-Q2,0200-0250,R-2,41F0,34.438350715445125
HAD,1991-Q2,0200-0250,R-2,43F0,28.35489375751565
HAD,1991-Q2,0200-0250,R-2,39F1,32.14031735997639
HAD,1991-Q2,0200-0250,R-2,41F1,14.560219778561036
HAD,1991-Q2,0200-0250,R-2,42F1,19.1049731745428
HAD,1991-Q2,0200-0250,R-2,43F1,15.905973720586866
HAD,1991-Q2,0200-0250,R-6,37F2,2
HAD,1991-Q2,0200-0250,R-2,39F2,8.18535277187245
HAD,1991-Q2,0200-0250,R-2,41F2,21.354156504062622
HAD,1991-Q2,0200-0250,R-2,43F2,31.54362059117501
HAD,1991-Q2,0200-0250,R-2,41F3,5.291502622129181
HAD,1991-Q2,0200-0250,R-2,43F3,28.30194339616981
HAD,1991-Q2,0200-0250,R-2,41F4,15.524174696260024
HAD,1991-Q2,0200-0250,R-2,43F4,21.702534414210707
HAD,1991-Q2,0200-0250,R-7,41F5,1.7320508075688772
HAD,1991-Q2,0200-0250,R-7,43F5,29.223278392404914
HAD,1991-Q2,0200-0250,R-7,43F6,18.466185312619388
HAD,1991-Q2,0250-0300,R-3,41E8,14.7648230602334
HAD,1991-Q2,0250-0300,R-3,43E8,18.973665961010276
HAD,1991-Q2,0250-0300,R-3,41E9,15.491933384829668
HAD,1991-Q2,0250-0300,R-3,43E9,18.35755975068582
HAD,1991-Q2,0250-0300,R-2,40F0,16.186414056238647
HAD,1991-Q2,0250-0300,R-2,41F0,9.899494936611665
HAD,1991-Q2,0250-0300,R-2,43F0,10.488088481701515
HAD,1991-Q2,0250-0300,R-2,39F1,27.694764848252458
HAD,1991-Q2,0250-0300,R-2,41F1,11.090536506409418
HAD,1991-Q2,0250-0300,R-2,43F1,6.782329983125268
HAD,1991-Q2,0250-0300,R-6,37F2,2
HAD,1991-Q2,0250-0300,R-2,41F2,9.16515138991168
HAD,1991-Q2,0250-0300,R-2,43F2,11.090536506409418
HAD,1991-Q2,0250-0300,R-2,41F3,3.7416573867739413
HAD,1991-Q2,0250-0300,R-2,43F3,11.916375287812984
HAD,1991-Q2,0250-0300,R-2,41F4,8.426149773176359
HAD,1991-Q3,0200-0250,R-2,40F1,2
HAD,1991-Q3,0200-0250,R-1,45F0,1.7320508075688772
HAD,1991-Q3,0350-0400,R-1,45F0,1
HAD,1991-Q3,0150-0200,R-3,43E9,10.862780491200215
HAD,1991-Q3,0200-0250,R-3,43E9,16.583123951777
HAD,1991-Q3,0250-0300,R-3,43E9,19.131126469708992
HAD,1991-Q3,0200-0250,R-3,42E8,5.744562646538029
HAD,1991-Q3,0250-0300,R-3,42E8,8.18535277187245
HAD,1991-Q3,0250-0300,R-7,40F6,1
HAD,1991-Q3,0300-0350,R-7,40F6,1
HAD,1991-Q3,0100-0120,R-2,41F4,4.358898943540674
HAD,1991-Q3,0120-0150,R-2,41F4,5.916079783099616
HAD,1991-Q3,0150-0200,R-2,41F4,3
HAD,1991-Q3,0200-0250,R-2,41F4,1.7320508075688772
HAD,1991-Q3,0250-0300,R-2,41F4,6.48074069840786
