"Year","Quarter","Predator","Prey","eatenW"
2011,1,"Haddock","Nor. pout",2575.98692933666
2012,1,"Haddock","Nor. pout",2048.69517875902
2013,1,"Haddock","Nor. pout",2992.39587669869
2014,1,"Haddock","Nor. pout",1087.08085224476
2015,1,"Haddock","Nor. pout",2079.01700298158
2016,1,"Haddock","Nor. pout",3411.47744964103
1974,2,"Haddock","Nor. pout",13040.1543400479
1975,2,"Haddock","Nor. pout",8981.51073294278
1976,2,"Haddock","Nor. pout",24566.3467232508
1977,2,"Haddock","Nor. pout",10815.6259474625
1978,2,"Haddock","Nor. pout",2720.6992062656
1979,2,"Haddock","Nor. pout",3753.31630777603
1980,2,"Haddock","Nor. pout",7788.15947240716
1981,2,"Haddock","Nor. pout",6008.38065545428
1982,2,"Haddock","Nor. pout",7707.0497872687
1983,2,"Haddock","Nor. pout",8746.5026644814
1984,2,"Haddock","Nor. pout",6896.39166342582
1985,2,"Haddock","Nor. pout",4831.11547969304
1986,2,"Haddock","Nor. pout",2754.85710268577
1987,2,"Haddock","Nor. pout",2907.34391732931
1988,2,"Haddock","Nor. pout",1145.13305329854
1989,2,"Haddock","Nor. pout",1757.43134591407
1990,2,"Haddock","Nor. pout",1049.07931241965
1991,2,"Haddock","Nor. pout",1024.34791941025
1992,2,"Haddock","Nor. pout",2764.11372643488
1993,2,"Haddock","Nor. pout",2190.91022395338
1994,2,"Haddock","Nor. pout",2099.21790825114
1995,2,"Haddock","Nor. pout",5127.39034759378
1996,2,"Haddock","Nor. pout",3923.74459743067
1997,2,"Haddock","Nor. pout",4057.43481266623
1998,2,"Haddock","Nor. pout",1641.67904523159
1999,2,"Haddock","Nor. pout",1245.93766317583
2000,2,"Haddock","Nor. pout",1755.5202675333
2001,2,"Haddock","Nor. pout",5590.36384970117
2002,2,"Haddock","Nor. pout",4812.37222700624
2003,2,"Haddock","Nor. pout",2154.05415179374
2004,2,"Haddock","Nor. pout",803.118111876484
2005,2,"Haddock","Nor. pout",428.320784655043
2006,2,"Haddock","Nor. pout",840.182110503789
2007,2,"Haddock","Nor. pout",1761.46082858284
2008,2,"Haddock","Nor. pout",1680.47605503117
2009,2,"Haddock","Nor. pout",2273.85226549434
2010,2,"Haddock","Nor. pout",2672.59029534831
2011,2,"Haddock","Nor. pout",1462.9157501931
2012,2,"Haddock","Nor. pout",1180.14717325504
2013,2,"Haddock","Nor. pout",1933.06577836041
2014,2,"Haddock","Nor. pout",554.639000447708
2015,2,"Haddock","Nor. pout",1409.66290362568
2016,2,"Haddock","Nor. pout",1945.62132157505
1974,3,"Haddock","Nor. pout",46518.8541401269
1975,3,"Haddock","Nor. pout",111085.468243272
1976,3,"Haddock","Nor. pout",69014.2456689855
1977,3,"Haddock","Nor. pout",21762.8319829712
1978,3,"Haddock","Nor. pout",14749.2882211042
1979,3,"Haddock","Nor. pout",24296.7588217726
1980,3,"Haddock","Nor. pout",32393.1485600315
1981,3,"Haddock","Nor. pout",34625.3690623984
1982,3,"Haddock","Nor. pout",38479.9544947871
1983,3,"Haddock","Nor. pout",27519.5882799591
1984,3,"Haddock","Nor. pout",23477.9857448108
1985,3,"Haddock","Nor. pout",14210.5263797479
1986,3,"Haddock","Nor. pout",12680.3598797555
1987,3,"Haddock","Nor. pout",6951.26774273749
1988,3,"Haddock","Nor. pout",7805.23376857138
1989,3,"Haddock","Nor. pout",5921.61508070744
1990,3,"Haddock","Nor. pout",4136.15729375348
1991,3,"Haddock","Nor. pout",7169.23061758542
1992,3,"Haddock","Nor. pout",8223.11477271651
1993,3,"Haddock","Nor. pout",9350.14021631725
1994,3,"Haddock","Nor. pout",15958.9212616893
1995,3,"Haddock","Nor. pout",17895.9786281355
1996,3,"Haddock","Nor. pout",15130.0520416056
1997,3,"Haddock","Nor. pout",9213.16064953576
1998,3,"Haddock","Nor. pout",7308.06955316105
1999,3,"Haddock","Nor. pout",5770.56220776175
2000,3,"Haddock","Nor. pout",15834.1822606442
2001,3,"Haddock","Nor. pout",23901.0206141543
2002,3,"Haddock","Nor. pout",12449.4276646923
2003,3,"Haddock","Nor. pout",5182.40078316526
2004,3,"Haddock","Nor. pout",2860.9344654745
2005,3,"Haddock","Nor. pout",3691.28152332802
2006,3,"Haddock","Nor. pout",6595.39074119249
2007,3,"Haddock","Nor. pout",7482.28849584626
2008,3,"Haddock","Nor. pout",8818.70120076215
2009,3,"Haddock","Nor. pout",7392.04520227734
2010,3,"Haddock","Nor. pout",8078.87869555369
2011,3,"Haddock","Nor. pout",7029.98854655647
2012,3,"Haddock","Nor. pout",7642.85247790165
2013,3,"Haddock","Nor. pout",4215.22782651543
2014,3,"Haddock","Nor. pout",5054.84155274418
2015,3,"Haddock","Nor. pout",8028.02799145493
2016,3,"Haddock","Nor. pout",11152.5914044762
1974,4,"Haddock","Nor. pout",39399.5434680125
1975,4,"Haddock","Nor. pout",101946.233253423
1976,4,"Haddock","Nor. pout",60334.9435547519
1977,4,"Haddock","Nor. pout",18338.938263907
1978,4,"Haddock","Nor. pout",14403.0651155769
1979,4,"Haddock","Nor. pout",22887.9374699959
1980,4,"Haddock","Nor. pout",29911.8724024478
1981,4,"Haddock","Nor. pout",32449.6344383301
1982,4,"Haddock","Nor. pout",37295.5869908454
1983,4,"Haddock","Nor. pout",26517.6593311418
1984,4,"Haddock","Nor. pout",20163.1300475507
1985,4,"Haddock","Nor. pout",11635.0091007189
1986,4,"Haddock","Nor. pout",11102.894944383
1987,4,"Haddock","Nor. pout",5555.29241223434
1988,4,"Haddock","Nor. pout",7515.2561342795
1989,4,"Haddock","Nor. pout",5077.60636831342
1990,4,"Haddock","Nor. pout",4080.03421043569
1991,4,"Haddock","Nor. pout",7636.98162690512
1992,4,"Haddock","Nor. pout",7707.60066935917
1993,4,"Haddock","Nor. pout",7463.15715730867
1994,4,"Haddock","Nor. pout",14858.4823818035
1995,4,"Haddock","Nor. pout",14862.1127261432
1996,4,"Haddock","Nor. pout",13807.7684000877
1997,4,"Haddock","Nor. pout",8443.39867259547
1998,4,"Haddock","Nor. pout",7126.5421874727
1999,4,"Haddock","Nor. pout",5191.76482061867
2000,4,"Haddock","Nor. pout",16430.9824947229
2001,4,"Haddock","Nor. pout",23967.1955474272
2002,4,"Haddock","Nor. pout",11577.8058301889
2003,4,"Haddock","Nor. pout",4750.34173713685
2004,4,"Haddock","Nor. pout",2656.23884316136
2005,4,"Haddock","Nor. pout",3928.49010010096
2006,4,"Haddock","Nor. pout",6237.96939317167
2007,4,"Haddock","Nor. pout",7536.72015903177
2008,4,"Haddock","Nor. pout",9340.79126232926
2009,4,"Haddock","Nor. pout",7712.32414408706
2010,4,"Haddock","Nor. pout",7587.21040821321
2011,4,"Haddock","Nor. pout",6627.21225674675
2012,4,"Haddock","Nor. pout",7536.94060532442
2013,4,"Haddock","Nor. pout",3482.28616906088
2014,4,"Haddock","Nor. pout",4976.06747672674
2015,4,"Haddock","Nor. pout",7776.06489817126
2016,4,"Haddock","Nor. pout",10758.4457241968
1974,1,"Hake","Nor. pout",3720.9695394256
1975,1,"Hake","Nor. pout",3649.36183216866
1976,1,"Hake","Nor. pout",3618.6784686882
1977,1,"Hake","Nor. pout",3726.23934737853
1978,1,"Hake","Nor. pout",3473.17195571955
1979,1,"Hake","Nor. pout",3908.38506189408
1980,1,"Hake","Nor. pout",3961.05310349826
1981,1,"Hake","Nor. pout",2949.72297652188
1982,1,"Hake","Nor. pout",2924.02313325525
1983,1,"Hake","Nor. pout",3200.39603032834
1984,1,"Hake","Nor. pout",3439.45983264536
1985,1,"Hake","Nor. pout",2706.99638978104
1986,1,"Hake","Nor. pout",2142.24217320834
1987,1,"Hake","Nor. pout",2087.15961594443
1988,1,"Hake","Nor. pout",1709.66912936175
1989,1,"Hake","Nor. pout",2119.96769448633
1990,1,"Hake","Nor. pout",1981.87109227995
1991,1,"Hake","Nor. pout",1786.8336059129
1992,1,"Hake","Nor. pout",2808.81146459412
1993,1,"Hake","Nor. pout",1150.0777221408
1994,1,"Hake","Nor. pout",709.94908086564
1995,1,"Hake","Nor. pout",2225.20768996707
1996,1,"Hake","Nor. pout",2203.58434830438
1997,1,"Hake","Nor. pout",891.6828657638
1998,1,"Hake","Nor. pout",1244.7479080176
1999,1,"Hake","Nor. pout",1614.56434769
2000,1,"Hake","Nor. pout",1983.3289199101
2001,1,"Hake","Nor. pout",1179.4465384956
2002,1,"Hake","Nor. pout",1200.99547432
2003,1,"Hake","Nor. pout",1626.807712096
2004,1,"Hake","Nor. pout",1333.3455848496
2005,1,"Hake","Nor. pout",2525.90281907985
2006,1,"Hake","Nor. pout",2911.2888147608
2007,1,"Hake","Nor. pout",5520.6005055016
2008,1,"Hake","Nor. pout",6572.8928523566
2009,1,"Hake","Nor. pout",6072.909835531
2010,1,"Hake","Nor. pout",15555.6630529146
2011,1,"Hake","Nor. pout",27723.421482741
2012,1,"Hake","Nor. pout",10063.4192793375
2013,1,"Hake","Nor. pout",21939.202036948
2014,1,"Hake","Nor. pout",18018.9996507786
2015,1,"Hake","Nor. pout",23176.1677360987
2016,1,"Hake","Nor. pout",21770.875643778
1974,2,"Hake","Nor. pout",8960.1529381809
1975,2,"Hake","Nor. pout",8570.79871986986
1976,2,"Hake","Nor. pout",8561.427696196
1977,2,"Hake","Nor. pout",8966.34103621575
1978,2,"Hake","Nor. pout",8223.59110176
1979,2,"Hake","Nor. pout",9617.0594862958
1980,2,"Hake","Nor. pout",10097.7376330669
1981,2,"Hake","Nor. pout",6756.3356068698
1982,2,"Hake","Nor. pout",6984.0465753987
1983,2,"Hake","Nor. pout",7818.5098874884
1984,2,"Hake","Nor. pout",8642.26276267725
1985,2,"Hake","Nor. pout",6342.38692163615
1986,2,"Hake","Nor. pout",4870.37016067395
1987,2,"Hake","Nor. pout",5027.8870248915
1988,2,"Hake","Nor. pout",3658.5853058844
1989,2,"Hake","Nor. pout",5343.3879593488
1990,2,"Hake","Nor. pout",4954.0425965576
1991,2,"Hake","Nor. pout",4493.3635205316
1992,2,"Hake","Nor. pout",7102.14756774235
1993,2,"Hake","Nor. pout",2807.0911663685
1994,2,"Hake","Nor. pout",1673.6735897973
1995,2,"Hake","Nor. pout",5607.1671718896
1996,2,"Hake","Nor. pout",5240.247341112
1997,2,"Hake","Nor. pout",2189.3859483834
1998,2,"Hake","Nor. pout",2834.7309980485
1999,2,"Hake","Nor. pout",3733.702499875
2000,2,"Hake","Nor. pout",4949.814652464
2001,2,"Hake","Nor. pout",2719.217417787
2002,2,"Hake","Nor. pout",2633.1448605682
2003,2,"Hake","Nor. pout",3619.290033083
2004,2,"Hake","Nor. pout",2792.132158914
2005,2,"Hake","Nor. pout",5020.7200876464
2006,2,"Hake","Nor. pout",6790.466567028
2007,2,"Hake","Nor. pout",12687.587737412
2008,2,"Hake","Nor. pout",15534.712328982
2009,2,"Hake","Nor. pout",14892.88657558
2010,2,"Hake","Nor. pout",38904.285506955
2011,2,"Hake","Nor. pout",61447.35233224
2012,2,"Hake","Nor. pout",22261.086608189
2013,2,"Hake","Nor. pout",51611.873937414
2014,2,"Hake","Nor. pout",36139.819853775
2015,2,"Hake","Nor. pout",56467.41334895
2016,2,"Hake","Nor. pout",49432.758312111
1974,3,"Hake","Nor. pout",20304.1747007792
1975,3,"Hake","Nor. pout",20512.8908182011
1976,3,"Hake","Nor. pout",20706.3741741072
1977,3,"Hake","Nor. pout",20647.6582505404
1978,3,"Hake","Nor. pout",20903.968990592
1979,3,"Hake","Nor. pout",22831.93913607
1980,3,"Hake","Nor. pout",21085.97964779
1981,3,"Hake","Nor. pout",18079.732234576
1982,3,"Hake","Nor. pout",16768.8021125969
1983,3,"Hake","Nor. pout",18103.2959844873
1984,3,"Hake","Nor. pout",18069.2217722572
1985,3,"Hake","Nor. pout",14773.8195005496
1986,3,"Hake","Nor. pout",12284.8672800832
1987,3,"Hake","Nor. pout",10334.9826887408
1988,3,"Hake","Nor. pout",11370.7927905696
1989,3,"Hake","Nor. pout",11811.0006894772
1990,3,"Hake","Nor. pout",11349.254476358
1991,3,"Hake","Nor. pout",10976.2535455502
1992,3,"Hake","Nor. pout",10805.7127199097
1993,3,"Hake","Nor. pout",7880.0132242551
1994,3,"Hake","Nor. pout",8327.56749533954
1995,3,"Hake","Nor. pout",9572.35565628528
1996,3,"Hake","Nor. pout",8838.92490431996
1997,3,"Hake","Nor. pout",5362.5091357552
1998,3,"Hake","Nor. pout",5380.3210586022
1999,3,"Hake","Nor. pout",9616.2826277556
2000,3,"Hake","Nor. pout",9969.5503522233
2001,3,"Hake","Nor. pout",11804.6935623643
2002,3,"Hake","Nor. pout",7015.452539964
2003,3,"Hake","Nor. pout",11077.8145611326
2004,3,"Hake","Nor. pout",8766.130264358
2005,3,"Hake","Nor. pout",19622.4709368584
2006,3,"Hake","Nor. pout",26935.803019876
2007,3,"Hake","Nor. pout",28400.142225348
2008,3,"Hake","Nor. pout",37562.578352432
2009,3,"Hake","Nor. pout",45395.954958848
2010,3,"Hake","Nor. pout",103831.451288728
2011,3,"Hake","Nor. pout",81212.709591
2012,3,"Hake","Nor. pout",83227.209675939
2013,3,"Hake","Nor. pout",78492.55342011
2014,3,"Hake","Nor. pout",85611.588341832
2015,3,"Hake","Nor. pout",89352.8392452228
2016,3,"Hake","Nor. pout",92704.682399313
1974,4,"Hake","Nor. pout",21547.5379185943
1975,4,"Hake","Nor. pout",21609.0345316573
1976,4,"Hake","Nor. pout",21937.0836238308
1977,4,"Hake","Nor. pout",21569.5544967333
1978,4,"Hake","Nor. pout",22423.5265918537
1979,4,"Hake","Nor. pout",25090.9200367811
1980,4,"Hake","Nor. pout",21958.9009970158
1981,4,"Hake","Nor. pout",18778.9095791738
1982,4,"Hake","Nor. pout",18089.8590617677
1983,4,"Hake","Nor. pout",19965.6955984799
1984,4,"Hake","Nor. pout",18612.8548700917
1985,4,"Hake","Nor. pout",15454.0881802134
1986,4,"Hake","Nor. pout",13511.4878886674
1987,4,"Hake","Nor. pout",10127.581613655
1988,4,"Hake","Nor. pout",12463.6362861958
1989,4,"Hake","Nor. pout",12930.6776707973
1990,4,"Hake","Nor. pout",12263.577883199
1991,4,"Hake","Nor. pout",12074.2950107866
1992,4,"Hake","Nor. pout",11235.9175965966
1993,4,"Hake","Nor. pout",8580.80051103718
1994,4,"Hake","Nor. pout",9631.55839390828
1995,4,"Hake","Nor. pout",10404.1849986714
1996,4,"Hake","Nor. pout",9790.08775229234
1997,4,"Hake","Nor. pout",5610.25498104796
1998,4,"Hake","Nor. pout",5653.24591264565
1999,4,"Hake","Nor. pout",10270.3417964747
2000,4,"Hake","Nor. pout",10102.4692887202
2001,4,"Hake","Nor. pout",11595.2529024016
2002,4,"Hake","Nor. pout",7049.170543362
2003,4,"Hake","Nor. pout",10868.8700306861
2004,4,"Hake","Nor. pout",8650.09125891504
2005,4,"Hake","Nor. pout",21340.5440312331
2006,4,"Hake","Nor. pout",27401.8969222963
2007,4,"Hake","Nor. pout",28980.4570837712
2008,4,"Hake","Nor. pout",39100.07497797
2009,4,"Hake","Nor. pout",49662.0739563274
2010,4,"Hake","Nor. pout",98980.5782433702
2011,4,"Hake","Nor. pout",75198.8683177058
2012,4,"Hake","Nor. pout",81843.8896542086
2013,4,"Hake","Nor. pout",72962.5060098592
2014,4,"Hake","Nor. pout",86550.7003043091
2015,4,"Hake","Nor. pout",86526.3982968891
2016,4,"Hake","Nor. pout",95385.069823509
1974,1,"Her. Gull","Nor. pout",758.885852016
1975,1,"Her. Gull","Nor. pout",437.1867066204
1976,1,"Her. Gull","Nor. pout",575.4636080739
1977,1,"Her. Gull","Nor. pout",597.0898430172
1978,1,"Her. Gull","Nor. pout",270.850592286
1979,1,"Her. Gull","Nor. pout",434.409195528
1980,1,"Her. Gull","Nor. pout",562.858859412
1981,1,"Her. Gull","Nor. pout",204.18738021
1982,1,"Her. Gull","Nor. pout",382.6409896935
1983,1,"Her. Gull","Nor. pout",462.301810245
1984,1,"Her. Gull","Nor. pout",462.3625596366
1985,1,"Her. Gull","Nor. pout",217.5102920601
1986,1,"Her. Gull","Nor. pout",198.4181219397
1987,1,"Her. Gull","Nor. pout",244.2333978864
1988,1,"Her. Gull","Nor. pout",56.50946833572
1989,1,"Her. Gull","Nor. pout",208.6865766909
1990,1,"Her. Gull","Nor. pout",186.2789541561
1991,1,"Her. Gull","Nor. pout",218.449229832
1992,1,"Her. Gull","Nor. pout",287.1879497487
1993,1,"Her. Gull","Nor. pout",156.057818049
1994,1,"Her. Gull","Nor. pout",110.4666348591
1995,1,"Her. Gull","Nor. pout",359.4072616992
1996,1,"Her. Gull","Nor. pout",112.638011256
1997,1,"Her. Gull","Nor. pout",173.129304627
1998,1,"Her. Gull","Nor. pout",47.5515629685
1999,1,"Her. Gull","Nor. pout",81.8752852872
2000,1,"Her. Gull","Nor. pout",181.1834611263
2001,1,"Her. Gull","Nor. pout",73.0396823886
2002,1,"Her. Gull","Nor. pout",79.400457468
2003,1,"Her. Gull","Nor. pout",52.5863016063
2004,1,"Her. Gull","Nor. pout",29.57820267636
2005,1,"Her. Gull","Nor. pout",28.6302318336
2006,1,"Her. Gull","Nor. pout",84.867910794
2007,1,"Her. Gull","Nor. pout",56.698701876
2008,1,"Her. Gull","Nor. pout",55.8829971288
2009,1,"Her. Gull","Nor. pout",101.0060090352
2010,1,"Her. Gull","Nor. pout",140.307819597
2011,1,"Her. Gull","Nor. pout",32.46657471
2012,1,"Her. Gull","Nor. pout",37.049614569
2013,1,"Her. Gull","Nor. pout",100.1473903404
2014,1,"Her. Gull","Nor. pout",29.84856969024
2015,1,"Her. Gull","Nor. pout",130.6026296064
2016,1,"Her. Gull","Nor. pout",71.8461382734
1974,2,"Her. Gull","Nor. pout",491.03611392
1975,2,"Her. Gull","Nor. pout",279.6577846128
1976,2,"Her. Gull","Nor. pout",348.1708720332
1977,2,"Her. Gull","Nor. pout",402.184598322
1978,2,"Her. Gull","Nor. pout",168.4344654288
1979,2,"Her. Gull","Nor. pout",295.7744116896
1980,2,"Her. Gull","Nor. pout",409.7115860772
1981,2,"Her. Gull","Nor. pout",114.464774592
1982,2,"Her. Gull","Nor. pout",252.7757568
1983,2,"Her. Gull","Nor. pout",319.0564780524
1984,2,"Her. Gull","Nor. pout",336.3229632684
1985,2,"Her. Gull","Nor. pout",141.4098160632
1986,2,"Her. Gull","Nor. pout",129.268401216
1987,2,"Her. Gull","Nor. pout",170.102959272
1988,2,"Her. Gull","Nor. pout",38.01836925432
1989,2,"Her. Gull","Nor. pout",155.2952460144
1990,2,"Her. Gull","Nor. pout",137.5294797108
1991,2,"Her. Gull","Nor. pout",165.5505396
1992,2,"Her. Gull","Nor. pout",227.57785434
1993,2,"Her. Gull","Nor. pout",121.685380812
1994,2,"Her. Gull","Nor. pout",85.11219503136
1995,2,"Her. Gull","Nor. pout",322.8163183872
1996,2,"Her. Gull","Nor. pout",98.943659508
1997,2,"Her. Gull","Nor. pout",183.5413298928
1998,2,"Her. Gull","Nor. pout",46.6381316598
1999,2,"Her. Gull","Nor. pout",73.736708274
2000,2,"Her. Gull","Nor. pout",195.6621093504
2001,2,"Her. Gull","Nor. pout",68.04618978912
2002,2,"Her. Gull","Nor. pout",72.38734961112
2003,2,"Her. Gull","Nor. pout",49.47529652928
2004,2,"Her. Gull","Nor. pout",28.21463361
2005,2,"Her. Gull","Nor. pout",26.29081523712
2006,2,"Her. Gull","Nor. pout",97.3088723376
2007,2,"Her. Gull","Nor. pout",64.521100368
2008,2,"Her. Gull","Nor. pout",68.15678657472
2009,2,"Her. Gull","Nor. pout",143.8728634224
2010,2,"Her. Gull","Nor. pout",229.7463555492
2011,2,"Her. Gull","Nor. pout",42.2283657858
2012,2,"Her. Gull","Nor. pout",48.07480998096
2013,2,"Her. Gull","Nor. pout",138.7955997792
2014,2,"Her. Gull","Nor. pout",35.76127798224
2015,2,"Her. Gull","Nor. pout",190.0107253104
2016,2,"Her. Gull","Nor. pout",88.187765778
1974,3,"Her. Gull","Nor. pout",223.107670544
1975,3,"Her. Gull","Nor. pout",331.50878208
1976,3,"Her. Gull","Nor. pout",334.760387296
1977,3,"Her. Gull","Nor. pout",159.567318936
1978,3,"Her. Gull","Nor. pout",196.31563712
1979,3,"Her. Gull","Nor. pout",251.264824844
1980,3,"Her. Gull","Nor. pout",135.6098879216
1981,3,"Her. Gull","Nor. pout",232.068248616
1982,3,"Her. Gull","Nor. pout",284.55638904
1983,3,"Her. Gull","Nor. pout",245.122703584
1984,3,"Her. Gull","Nor. pout",152.7008306824
1985,3,"Her. Gull","Nor. pout",136.8026551056
1986,3,"Her. Gull","Nor. pout",162.89738208
1987,3,"Her. Gull","Nor. pout",47.8905947208
1988,3,"Her. Gull","Nor. pout",126.2590737916
1989,3,"Her. Gull","Nor. pout",140.3247990088
1990,3,"Her. Gull","Nor. pout",134.6426802496
1991,3,"Her. Gull","Nor. pout",173.609574372
1992,3,"Her. Gull","Nor. pout",105.4258034904
1993,3,"Her. Gull","Nor. pout",99.0400833216
1994,3,"Her. Gull","Nor. pout",257.62237654
1995,3,"Her. Gull","Nor. pout",126.6819471764
1996,3,"Her. Gull","Nor. pout",165.199674954
1997,3,"Her. Gull","Nor. pout",56.0434918884
1998,3,"Her. Gull","Nor. pout",101.5820123472
1999,3,"Her. Gull","Nor. pout",159.451912716
2000,3,"Her. Gull","Nor. pout",86.117486202
2001,3,"Her. Gull","Nor. pout",106.4875136512
2002,3,"Her. Gull","Nor. pout",74.596367952
2003,3,"Her. Gull","Nor. pout",45.154086192
2004,3,"Her. Gull","Nor. pout",43.3183776608
2005,3,"Her. Gull","Nor. pout",105.126083846
2006,3,"Her. Gull","Nor. pout",77.668796268
2007,3,"Her. Gull","Nor. pout",76.5695534016
2008,3,"Her. Gull","Nor. pout",120.630737088
2009,3,"Her. Gull","Nor. pout",132.087186168
2010,3,"Her. Gull","Nor. pout",42.6100896784
2011,3,"Her. Gull","Nor. pout",66.1946488852
2012,3,"Her. Gull","Nor. pout",131.48195916
2013,3,"Her. Gull","Nor. pout",44.88201648
2014,3,"Her. Gull","Nor. pout",146.301909312
2015,3,"Her. Gull","Nor. pout",93.7506464256
2016,3,"Her. Gull","Nor. pout",182.278313636
1974,4,"Her. Gull","Nor. pout",1570.723878
1975,4,"Her. Gull","Nor. pout",2088.61691904
1976,4,"Her. Gull","Nor. pout",2141.06590608
1977,4,"Her. Gull","Nor. pout",1019.55859824
1978,4,"Her. Gull","Nor. pout",1426.44667977
1979,4,"Her. Gull","Nor. pout",1841.8484634
1980,4,"Her. Gull","Nor. pout",827.77998
1981,4,"Her. Gull","Nor. pout",1468.56300066
1982,4,"Her. Gull","Nor. pout",1670.1324069
1983,4,"Her. Gull","Nor. pout",1563.532333056
1984,4,"Her. Gull","Nor. pout",859.0959657
1985,4,"Her. Gull","Nor. pout",768.417713952
1986,4,"Her. Gull","Nor. pout",918.076768632
1987,4,"Her. Gull","Nor. pout",242.131884456
1988,4,"Her. Gull","Nor. pout",757.43783655
1989,4,"Her. Gull","Nor. pout",713.257221024
1990,4,"Her. Gull","Nor. pout",795.230037
1991,4,"Her. Gull","Nor. pout",1024.209474192
1992,4,"Her. Gull","Nor. pout",604.663037064
1993,4,"Her. Gull","Nor. pout",435.402468384
1994,4,"Her. Gull","Nor. pout",1355.235703722
1995,4,"Her. Gull","Nor. pout",526.585948608
1996,4,"Her. Gull","Nor. pout",757.8689448
1997,4,"Her. Gull","Nor. pout",243.102084372
1998,4,"Her. Gull","Nor. pout",421.419006372
1999,4,"Her. Gull","Nor. pout",801.257675712
2000,4,"Her. Gull","Nor. pout",361.335502512
2001,4,"Her. Gull","Nor. pout",417.685860162
2002,4,"Her. Gull","Nor. pout",274.48841376
2003,4,"Her. Gull","Nor. pout",165.074733414
2004,4,"Her. Gull","Nor. pout",162.013983516
2005,4,"Her. Gull","Nor. pout",421.11689868
2006,4,"Her. Gull","Nor. pout",297.32626476
2007,4,"Her. Gull","Nor. pout",293.470971264
2008,4,"Her. Gull","Nor. pout",495.56774592
2009,4,"Her. Gull","Nor. pout",597.226221384
2010,4,"Her. Gull","Nor. pout",167.100241056
2011,4,"Her. Gull","Nor. pout",220.99669995
2012,4,"Her. Gull","Nor. pout",489.920463396
2013,4,"Her. Gull","Nor. pout",166.433564484
2014,4,"Her. Gull","Nor. pout",607.623427554
2015,4,"Her. Gull","Nor. pout",374.342500188
2016,4,"Her. Gull","Nor. pout",805.57014348
1974,1,"Mackerel","Nor. pout",1312.6636370016
1975,1,"Mackerel","Nor. pout",626.98157483355
1976,1,"Mackerel","Nor. pout",762.6161048373
1977,1,"Mackerel","Nor. pout",666.60249258918
1978,1,"Mackerel","Nor. pout",234.50649664554
1979,1,"Mackerel","Nor. pout",345.79974171456
1980,1,"Mackerel","Nor. pout",506.5104235374
1981,1,"Mackerel","Nor. pout",164.12884775793
1982,1,"Mackerel","Nor. pout",290.71243421955
1983,1,"Mackerel","Nor. pout",341.9108788095
1984,1,"Mackerel","Nor. pout",291.3721599726
1985,1,"Mackerel","Nor. pout",114.5706109002
1986,1,"Mackerel","Nor. pout",106.38881221761
1987,1,"Mackerel","Nor. pout",269.94516049764
1988,1,"Mackerel","Nor. pout",64.00027030518
1989,1,"Mackerel","Nor. pout",158.69593831707
1990,1,"Mackerel","Nor. pout",205.70880660597
1991,1,"Mackerel","Nor. pout",247.23014213376
1992,1,"Mackerel","Nor. pout",287.90174371959
1993,1,"Mackerel","Nor. pout",169.1645382819
1994,1,"Mackerel","Nor. pout",112.20719363406
1995,1,"Mackerel","Nor. pout",415.23763222656
1996,1,"Mackerel","Nor. pout",109.3426548138
1997,1,"Mackerel","Nor. pout",157.18380539148
1998,1,"Mackerel","Nor. pout",49.24040904855
1999,1,"Mackerel","Nor. pout",98.16380070372
2000,1,"Mackerel","Nor. pout",205.48307162934
2001,1,"Mackerel","Nor. pout",81.17256804516
2002,1,"Mackerel","Nor. pout",48.830737491
2003,1,"Mackerel","Nor. pout",44.52505092288
2004,1,"Mackerel","Nor. pout",23.229854992188
2005,1,"Mackerel","Nor. pout",18.002455694856
2006,1,"Mackerel","Nor. pout",41.98733711505
2007,1,"Mackerel","Nor. pout",22.55190437412
2008,1,"Mackerel","Nor. pout",23.29616318976
2009,1,"Mackerel","Nor. pout",63.91960789464
2010,1,"Mackerel","Nor. pout",72.3658358988
2011,1,"Mackerel","Nor. pout",23.642564411817
2012,1,"Mackerel","Nor. pout",18.9742608891
2013,1,"Mackerel","Nor. pout",53.44559741529
2014,1,"Mackerel","Nor. pout",20.436170180328
2015,1,"Mackerel","Nor. pout",67.87187063244
2016,1,"Mackerel","Nor. pout",47.52619048845
1974,2,"Mackerel","Nor. pout",30563.8086912
1975,2,"Mackerel","Nor. pout",16315.766997552
1976,2,"Mackerel","Nor. pout",15413.459567748
1977,2,"Mackerel","Nor. pout",20669.79031902
1978,2,"Mackerel","Nor. pout",5049.979721664
1979,2,"Mackerel","Nor. pout",6950.270701224
1980,2,"Mackerel","Nor. pout",5234.1931763352
1981,2,"Mackerel","Nor. pout",1069.4756647848
1982,2,"Mackerel","Nor. pout",1981.535036544
1983,2,"Mackerel","Nor. pout",2924.599599768
1984,2,"Mackerel","Nor. pout",2028.71762325
1985,2,"Mackerel","Nor. pout",597.0417415632
1986,2,"Mackerel","Nor. pout",427.082944896
1987,2,"Mackerel","Nor. pout",715.5611675424
1988,2,"Mackerel","Nor. pout",398.2538432376
1989,2,"Mackerel","Nor. pout",953.746699488
1990,2,"Mackerel","Nor. pout",943.1275843332
1991,2,"Mackerel","Nor. pout",883.76090946
1992,2,"Mackerel","Nor. pout",1267.146203184
1993,2,"Mackerel","Nor. pout",826.298374278
1994,2,"Mackerel","Nor. pout",588.37127798016
