"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Whiting",2010,9,"Whiting",17,21.0734701159723
"Whiting",2011,9,"Whiting",17,32.8321296712521
"Whiting",2012,9,"Whiting",17,20.4761519353023
"Whiting",2013,9,"Whiting",17,20.3050711095316
"Whiting",2014,9,"Whiting",17,20.631081514069
"Whiting",2015,9,"Whiting",17,25.6730735300825
"Whiting",2016,9,"Whiting",17,30.2592637949386
"Saithe",1974,11,"Whiting",17,112.853389413504
"Saithe",1975,11,"Whiting",17,131.957862437989
"Saithe",1976,11,"Whiting",17,118.293931380267
"Saithe",1977,11,"Whiting",17,93.1014877083785
"Saithe",1978,11,"Whiting",17,111.666219141728
"Saithe",1979,11,"Whiting",17,104.560716795054
"Saithe",1980,11,"Whiting",17,78.8513833716006
"Saithe",1981,11,"Whiting",17,89.4508451970937
"Saithe",1982,11,"Whiting",17,61.5365000716833
"Saithe",1983,11,"Whiting",17,43.8121569551877
"Saithe",1984,11,"Whiting",17,36.7689963102246
"Saithe",1985,11,"Whiting",17,42.7103236124055
"Saithe",1986,11,"Whiting",17,43.5835741212695
"Saithe",1987,11,"Whiting",17,40.2365781298801
"Saithe",1988,11,"Whiting",17,41.1817267307882
"Saithe",1989,11,"Whiting",17,43.833362964938
"Saithe",1990,11,"Whiting",17,29.0784330307199
"Saithe",1991,11,"Whiting",17,23.6071204136906
"Saithe",1992,11,"Whiting",17,27.4744175363026
"Saithe",1993,11,"Whiting",17,33.0192245721458
"Saithe",1994,11,"Whiting",17,29.7180281622031
"Saithe",1995,11,"Whiting",17,36.0489611074964
"Saithe",1996,11,"Whiting",17,25.111450982607
"Saithe",1997,11,"Whiting",17,26.2460879465589
"Saithe",1998,11,"Whiting",17,36.4446289717539
"Saithe",1999,11,"Whiting",17,38.8337463286082
"Saithe",2000,11,"Whiting",17,37.7399362744298
"Saithe",2001,11,"Whiting",17,37.4387864810684
"Saithe",2002,11,"Whiting",17,43.9497151051618
"Saithe",2003,11,"Whiting",17,22.4792426505557
"Saithe",2004,11,"Whiting",17,34.8824855478738
"Saithe",2005,11,"Whiting",17,26.3929061349437
"Saithe",2006,11,"Whiting",17,21.9482825605285
"Saithe",2007,11,"Whiting",17,25.1905186382675
"Saithe",2008,11,"Whiting",17,26.3106767738496
"Saithe",2009,11,"Whiting",17,19.7916465582368
"Saithe",2010,11,"Whiting",17,21.4527953111593
"Saithe",2011,11,"Whiting",17,25.5031644580804
"Saithe",2012,11,"Whiting",17,16.9112909540345
"Saithe",2013,11,"Whiting",17,18.3980485166011
"Saithe",2014,11,"Whiting",17,26.5213065928944
"Saithe",2015,11,"Whiting",17,25.9998317306392
"Saithe",2016,11,"Whiting",17,30.2916107565679
"Birds",1974,1,"Haddock",18,13.78012593744
"Birds",1975,1,"Haddock",18,1.148140877236
"Birds",1976,1,"Haddock",18,2.99736093432
"Birds",1977,1,"Haddock",18,4.90284085697
"Birds",1978,1,"Haddock",18,5.70025846778
"Birds",1979,1,"Haddock",18,11.74617089338
"Birds",1980,1,"Haddock",18,7.83120218391
"Birds",1981,1,"Haddock",18,10.51373676375
"Birds",1982,1,"Haddock",18,8.6374913615
"Birds",1983,1,"Haddock",18,10.82296686646
"Birds",1984,1,"Haddock",18,3.99968026776
"Birds",1985,1,"Haddock",18,3.648000279708
"Birds",1986,1,"Haddock",18,6.915390738
"Birds",1987,1,"Haddock",18,1.331163444472
"Birds",1988,1,"Haddock",18,1.047233543492
"Birds",1989,1,"Haddock",18,2.25108682874
"Birds",1990,1,"Haddock",18,4.581053055546
"Birds",1991,1,"Haddock",18,5.580713866056
"Birds",1992,1,"Haddock",18,5.641520300568
"Birds",1993,1,"Haddock",18,1.63620904287
"Birds",1994,1,"Haddock",18,7.35427696091
"Birds",1995,1,"Haddock",18,3.6319251698
"Birds",1996,1,"Haddock",18,2.51695994362
"Birds",1997,1,"Haddock",18,2.213571856664
"Birds",1998,1,"Haddock",18,1.13403357639
"Birds",1999,1,"Haddock",18,10.1343399252
"Birds",2000,1,"Haddock",18,3.26564302022
"Birds",2001,1,"Haddock",18,0.6256013182195
"Birds",2002,1,"Haddock",18,1.201833193573
"Birds",2003,1,"Haddock",18,2.032717276983
"Birds",2004,1,"Haddock",18,1.27752880338
"Birds",2005,1,"Haddock",18,9.622491253776
"Birds",2006,1,"Haddock",18,2.674138880652
"Birds",2007,1,"Haddock",18,1.377287716
"Birds",2008,1,"Haddock",18,0.8186812071507
"Birds",2009,1,"Haddock",18,3.451245982656
"Birds",2010,1,"Haddock",18,0.543510720987
"Birds",2011,1,"Haddock",18,0.3828460762374
"Birds",2012,1,"Haddock",18,0.955674950811
"Birds",2013,1,"Haddock",18,0.6269585766484
"Birds",2014,1,"Haddock",18,3.03026301276
"Birds",2015,1,"Haddock",18,1.050801908018
"Birds",2016,1,"Haddock",18,1.301132195556
"Grey gurnard",1974,3,"Haddock",18,5.660928734
"Grey gurnard",1975,3,"Haddock",18,0.93069398636
"Grey gurnard",1976,3,"Haddock",18,3.05234370144
"Grey gurnard",1977,3,"Haddock",18,0.52899989259
"Grey gurnard",1978,3,"Haddock",18,2.6616725002
"Grey gurnard",1979,3,"Haddock",18,0.49429403346
"Grey gurnard",1980,3,"Haddock",18,0.57455244788
"Grey gurnard",1981,3,"Haddock",18,6.8109093885
"Grey gurnard",1982,3,"Haddock",18,2.5544342915
"Grey gurnard",1983,3,"Haddock",18,2.7284146244
"Grey gurnard",1984,3,"Haddock",18,2.74965777636
"Grey gurnard",1985,3,"Haddock",18,1.02814534968
"Grey gurnard",1986,3,"Haddock",18,3.5856620184
"Grey gurnard",1987,3,"Haddock",18,0.4672159554
"Grey gurnard",1988,3,"Haddock",18,0.21447338596
"Grey gurnard",1989,3,"Haddock",18,0.961373483
"Grey gurnard",1990,3,"Haddock",18,2.50624230354
"Grey gurnard",1991,3,"Haddock",18,2.04984935876
"Grey gurnard",1992,3,"Haddock",18,4.09800852432
"Grey gurnard",1993,3,"Haddock",18,1.56485865382
"Grey gurnard",1994,3,"Haddock",18,9.4188763144
"Grey gurnard",1995,3,"Haddock",18,4.8563106271
"Grey gurnard",1996,3,"Haddock",18,3.57815126292
"Grey gurnard",1997,3,"Haddock",18,3.12180509035
"Grey gurnard",1998,3,"Haddock",18,2.38466195
"Grey gurnard",1999,3,"Haddock",18,24.85059576
"Grey gurnard",2000,3,"Haddock",18,5.980148708
"Grey gurnard",2001,3,"Haddock",18,1.26765159025
"Grey gurnard",2002,3,"Haddock",18,1.6198037045
"Grey gurnard",2003,3,"Haddock",18,2.1324333942
"Grey gurnard",2004,3,"Haddock",18,1.2230270718
"Grey gurnard",2005,3,"Haddock",18,5.10466447896
"Grey gurnard",2006,3,"Haddock",18,1.47070660088
"Grey gurnard",2007,3,"Haddock",18,0.82580484987
"Grey gurnard",2008,3,"Haddock",18,0.616837454135
"Grey gurnard",2009,3,"Haddock",18,3.39493022616
"Grey gurnard",2010,3,"Haddock",18,0.7816660866
"Grey gurnard",2011,3,"Haddock",18,0.33072458528
"Grey gurnard",2012,3,"Haddock",18,0.86639656875
"Grey gurnard",2013,3,"Haddock",18,0.57341532944
"Grey gurnard",2014,3,"Haddock",18,3.427894561
"Grey gurnard",2015,3,"Haddock",18,1.1617329869
"Grey gurnard",2016,3,"Haddock",18,1.49339828112
"Grey seal",1974,5,"Haddock",18,2.78931054513816
"Grey seal",1975,5,"Haddock",18,4.13103521154201
"Grey seal",1976,5,"Haddock",18,3.31425317327693
"Grey seal",1977,5,"Haddock",18,2.07810522537662
"Grey seal",1978,5,"Haddock",18,2.00078539232716
"Grey seal",1979,5,"Haddock",18,2.52662048534371
"Grey seal",1980,5,"Haddock",18,3.60658110082096
"Grey seal",1981,5,"Haddock",18,4.16958869267947
"Grey seal",1982,5,"Haddock",18,4.52584863828403
"Grey seal",1983,5,"Haddock",18,4.00875717551777
"Grey seal",1984,5,"Haddock",18,3.99983692939454
"Grey seal",1985,5,"Haddock",18,3.26795614982627
"Grey seal",1986,5,"Haddock",18,3.10915746336851
"Grey seal",1987,5,"Haddock",18,3.32913580812214
"Grey seal",1988,5,"Haddock",18,3.06977422709225
"Grey seal",1989,5,"Haddock",18,1.98771024580288
"Grey seal",1990,5,"Haddock",18,2.20684927120585
"Grey seal",1991,5,"Haddock",18,3.13517959610928
"Grey seal",1992,5,"Haddock",18,4.39934494932912
"Grey seal",1993,5,"Haddock",18,5.52887134736976
"Grey seal",1994,5,"Haddock",18,5.02093366003711
"Grey seal",1995,5,"Haddock",18,6.77028264287321
"Grey seal",1996,5,"Haddock",18,6.86401724337979
"Grey seal",1997,5,"Haddock",18,5.18302053359169
"Grey seal",1998,5,"Haddock",18,6.48004869308669
"Grey seal",1999,5,"Haddock",18,5.70772294015842
"Grey seal",2000,5,"Haddock",18,14.5541126775157
"Grey seal",2001,5,"Haddock",18,19.8280637747028
"Grey seal",2002,5,"Haddock",18,17.5176041276536
"Grey seal",2003,5,"Haddock",18,14.3627354520489
"Grey seal",2004,5,"Haddock",18,11.0833935917679
"Grey seal",2005,5,"Haddock",18,12.7335884737084
"Grey seal",2006,5,"Haddock",18,12.7894352020172
"Grey seal",2007,5,"Haddock",18,10.8808835685825
"Grey seal",2008,5,"Haddock",18,9.17764623315761
"Grey seal",2009,5,"Haddock",18,6.14983633563138
"Grey seal",2010,5,"Haddock",18,8.77839742408889
"Grey seal",2011,5,"Haddock",18,13.1701338912256
"Grey seal",2012,5,"Haddock",18,8.95529007787654
"Grey seal",2013,5,"Haddock",18,5.38999881071161
"Grey seal",2014,5,"Haddock",18,4.90496156305298
"Grey seal",2015,5,"Haddock",18,6.38714000712791
"Grey seal",2016,5,"Haddock",18,7.74521627406813
"Cod",1974,8,"Haddock",18,279.866594703556
"Cod",1975,8,"Haddock",18,241.703182308367
"Cod",1976,8,"Haddock",18,142.187098108625
"Cod",1977,8,"Haddock",18,117.751826148096
"Cod",1978,8,"Haddock",18,145.777208916445
"Cod",1979,8,"Haddock",18,240.119819396233
"Cod",1980,8,"Haddock",18,279.106637881243
"Cod",1981,8,"Haddock",18,244.752207393505
"Cod",1982,8,"Haddock",18,173.461205128646
"Cod",1983,8,"Haddock",18,141.878722736771
"Cod",1984,8,"Haddock",18,135.629635000049
"Cod",1985,8,"Haddock",18,99.6312720144714
"Cod",1986,8,"Haddock",18,94.3824677276899
"Cod",1987,8,"Haddock",18,90.029518020571
"Cod",1988,8,"Haddock",18,39.8459009857445
"Cod",1989,8,"Haddock",18,23.6645910379098
"Cod",1990,8,"Haddock",18,29.9407463408992
"Cod",1991,8,"Haddock",18,38.4700903647608
"Cod",1992,8,"Haddock",18,57.134004033432
"Cod",1993,8,"Haddock",18,61.4429141673295
"Cod",1994,8,"Haddock",18,81.301897356686
"Cod",1995,8,"Haddock",18,101.688559531979
"Cod",1996,8,"Haddock",18,68.6358986205218
"Cod",1997,8,"Haddock",18,44.6503441306134
"Cod",1998,8,"Haddock",18,27.8304376033194
"Cod",1999,8,"Haddock",18,33.3448774138467
"Cod",2000,8,"Haddock",18,57.1124350974491
"Cod",2001,8,"Haddock",18,42.1780985572653
"Cod",2002,8,"Haddock",18,11.5442415193106
"Cod",2003,8,"Haddock",18,10.812534406721
"Cod",2004,8,"Haddock",18,6.63939871377749
"Cod",2005,8,"Haddock",18,15.6620018713407
"Cod",2006,8,"Haddock",18,22.3226295990351
"Cod",2007,8,"Haddock",18,16.3378481579266
"Cod",2008,8,"Haddock",18,10.7587054540355
"Cod",2009,8,"Haddock",18,13.5313924816434
"Cod",2010,8,"Haddock",18,17.1741336335401
"Cod",2011,8,"Haddock",18,14.9907982032254
"Cod",2012,8,"Haddock",18,9.46849161432145
"Cod",2013,8,"Haddock",18,9.27820740133824
"Cod",2014,8,"Haddock",18,16.6747836588704
"Cod",2015,8,"Haddock",18,28.8193557079591
"Cod",2016,8,"Haddock",18,35.1430714923508
"Whiting",1974,9,"Haddock",18,229.162434414022
"Whiting",1975,9,"Haddock",18,168.674815324113
"Whiting",1976,9,"Haddock",18,65.0091398596368
"Whiting",1977,9,"Haddock",18,118.336224111501
"Whiting",1978,9,"Haddock",18,144.550713704481
"Whiting",1979,9,"Haddock",18,271.962179512954
"Whiting",1980,9,"Haddock",18,254.83408381469
"Whiting",1981,9,"Haddock",18,182.655812892467
"Whiting",1982,9,"Haddock",18,158.358534387392
"Whiting",1983,9,"Haddock",18,115.504864728224
"Whiting",1984,9,"Haddock",18,89.6432761657547
"Whiting",1985,9,"Haddock",18,53.8564679173697
"Whiting",1986,9,"Haddock",18,109.831802616623
"Whiting",1987,9,"Haddock",18,46.2012722249321
"Whiting",1988,9,"Haddock",18,17.4030577411919
"Whiting",1989,9,"Haddock",18,39.4729204887698
"Whiting",1990,9,"Haddock",18,60.8354164774944
"Whiting",1991,9,"Haddock",18,81.4520062337087
"Whiting",1992,9,"Haddock",18,88.3674125796742
"Whiting",1993,9,"Haddock",18,59.834899508391
"Whiting",1994,9,"Haddock",18,89.375100212776
"Whiting",1995,9,"Haddock",18,94.0280581616898
"Whiting",1996,9,"Haddock",18,43.9126720525717
"Whiting",1997,9,"Haddock",18,32.5427622065627
"Whiting",1998,9,"Haddock",18,18.0460767837022
"Whiting",1999,9,"Haddock",18,81.8502307949847
"Whiting",2000,9,"Haddock",18,75.2789769372005
"Whiting",2001,9,"Haddock",18,24.7081402221995
"Whiting",2002,9,"Haddock",18,15.0255802548472
"Whiting",2003,9,"Haddock",18,16.8005124044833
"Whiting",2004,9,"Haddock",18,14.6849736231272
"Whiting",2005,9,"Haddock",18,40.5391746049438
"Whiting",2006,9,"Haddock",18,36.8278735640354
"Whiting",2007,9,"Haddock",18,11.9318955261322
"Whiting",2008,9,"Haddock",18,7.26781655546488
"Whiting",2009,9,"Haddock",18,18.393131097735
"Whiting",2010,9,"Haddock",18,22.392891069039
"Whiting",2011,9,"Haddock",18,5.22874226108605
"Whiting",2012,9,"Haddock",18,5.82321828036702
"Whiting",2013,9,"Haddock",18,7.26205618667041
"Whiting",2014,9,"Haddock",18,18.7337521236402
"Whiting",2015,9,"Haddock",18,20.9570478461361
"Whiting",2016,9,"Haddock",18,13.8627175938714
"Saithe",1974,11,"Haddock",18,442.223520292012
"Saithe",1975,11,"Haddock",18,488.817212961611
"Saithe",1976,11,"Haddock",18,209.148342456093
"Saithe",1977,11,"Haddock",18,122.942214261077
"Saithe",1978,11,"Haddock",18,150.100219724203
"Saithe",1979,11,"Haddock",18,235.070167320086
"Saithe",1980,11,"Haddock",18,265.617843913149
"Saithe",1981,11,"Haddock",18,256.198825298392
"Saithe",1982,11,"Haddock",18,227.552545566774
"Saithe",1983,11,"Haddock",18,150.906232484201
"Saithe",1984,11,"Haddock",18,131.829681233319
"Saithe",1985,11,"Haddock",18,77.2217044519131
"Saithe",1986,11,"Haddock",18,80.6845469192235
"Saithe",1987,11,"Haddock",18,60.8667598283936
"Saithe",1988,11,"Haddock",18,28.1338136508395
"Saithe",1989,11,"Haddock",18,19.7208689179218
"Saithe",1990,11,"Haddock",18,30.0194015159518
"Saithe",1991,11,"Haddock",18,42.0516662936392
"Saithe",1992,11,"Haddock",18,82.0898750745503
"Saithe",1993,11,"Haddock",18,73.6957408461154
"Saithe",1994,11,"Haddock",18,97.7464442423819
"Saithe",1995,11,"Haddock",18,195.86042750932
"Saithe",1996,11,"Haddock",18,88.1890680813762
"Saithe",1997,11,"Haddock",18,64.6770446563778
"Saithe",1998,11,"Haddock",18,41.8738638781554
"Saithe",1999,11,"Haddock",18,93.209189963967
"Saithe",2000,11,"Haddock",18,215.223896431775
"Saithe",2001,11,"Haddock",18,88.4368281171355
"Saithe",2002,11,"Haddock",18,61.3450161869572
"Saithe",2003,11,"Haddock",18,29.6486846279888
"Saithe",2004,11,"Haddock",18,48.5297165268408
"Saithe",2005,11,"Haddock",18,89.0968320774756
"Saithe",2006,11,"Haddock",18,145.40353052372
"Saithe",2007,11,"Haddock",18,56.5156611498129
"Saithe",2008,11,"Haddock",18,29.4364133978591
"Saithe",2009,11,"Haddock",18,35.3550260494428
"Saithe",2010,11,"Haddock",18,61.386229874944
"Saithe",2011,11,"Haddock",18,25.9729283903795
"Saithe",2012,11,"Haddock",18,8.90171500242914
"Saithe",2013,11,"Haddock",18,12.1160536688299
"Saithe",2014,11,"Haddock",18,33.0755549657512
"Saithe",2015,11,"Haddock",18,59.6269042127995
"Saithe",2016,11,"Haddock",18,40.8085393907301
"Birds",1974,1,"Herring",21,3.70610214255435
"Birds",1975,1,"Herring",21,2.60651651519317
"Birds",1976,1,"Herring",21,1.38284989592828
"Birds",1977,1,"Herring",21,1.56904773837308
"Birds",1978,1,"Herring",21,1.89820423652488
"Birds",1979,1,"Herring",21,2.54240347738094
"Birds",1980,1,"Herring",21,7.51182610269356
"Birds",1981,1,"Herring",21,15.8352606680718
"Birds",1982,1,"Herring",21,22.7966836390592
"Birds",1983,1,"Herring",21,28.5423767772205
"Birds",1984,1,"Herring",21,29.0489980521962
"Birds",1985,1,"Herring",21,33.8562288936367
"Birds",1986,1,"Herring",21,33.7363420962374
"Birds",1987,1,"Herring",21,40.7452503474885
"Birds",1988,1,"Herring",21,40.8251152211766
"Birds",1989,1,"Herring",21,27.2634841323837
"Birds",1990,1,"Herring",21,26.6065877454143
"Birds",1991,1,"Herring",21,24.2429081046218
"Birds",1992,1,"Herring",21,21.075716866741
"Birds",1993,1,"Herring",21,21.3624869959022
"Birds",1994,1,"Herring",21,17.9812539436984
"Birds",1995,1,"Herring",21,16.008928026661
"Birds",1996,1,"Herring",21,19.5290245548464
"Birds",1997,1,"Herring",21,16.789270078351
"Birds",1998,1,"Herring",21,16.856749978953
"Birds",1999,1,"Herring",21,23.4791525422883
"Birds",2000,1,"Herring",21,34.3661294921526
"Birds",2001,1,"Herring",21,44.0214046394225
"Birds",2002,1,"Herring",21,52.2497430742324
"Birds",2003,1,"Herring",21,54.1859633349117
"Birds",2004,1,"Herring",21,38.8474905006612
"Birds",2005,1,"Herring",21,37.3335991308494
"Birds",2006,1,"Herring",21,30.1602388119417
"Birds",2007,1,"Herring",21,28.1307814286944
"Birds",2008,1,"Herring",21,28.6987696594008
"Birds",2009,1,"Herring",21,27.1569816257918
"Birds",2010,1,"Herring",21,27.0991678241561
"Birds",2011,1,"Herring",21,35.4758699676563
"Birds",2012,1,"Herring",21,33.2543952663914
"Birds",2013,1,"Herring",21,33.8247001606615
"Birds",2014,1,"Herring",21,28.2238941540137
"Birds",2015,1,"Herring",21,25.7112957049586
"Birds",2016,1,"Herring",21,23.7937461667449
"Grey gurnard",1974,3,"Herring",21,3.8043061582463
"Grey gurnard",1975,3,"Herring",21,1.3330428300895
"Grey gurnard",1976,3,"Herring",21,1.2014586162733
"Grey gurnard",1977,3,"Herring",21,0.249872566951004
"Grey gurnard",1978,3,"Herring",21,1.59592950987366
"Grey gurnard",1979,3,"Herring",21,0.11398097270321
"Grey gurnard",1980,3,"Herring",21,1.17924398280252
"Grey gurnard",1981,3,"Herring",21,28.370448926244
"Grey gurnard",1982,3,"Herring",21,13.5327612667404
"Grey gurnard",1983,3,"Herring",21,9.1369737545816
"Grey gurnard",1984,3,"Herring",21,20.1408463956284
"Grey gurnard",1985,3,"Herring",21,5.8528162614058
"Grey gurnard",1986,3,"Herring",21,16.054130339784
"Grey gurnard",1987,3,"Herring",21,9.67264170686
"Grey gurnard",1988,3,"Herring",21,3.306728666955
"Grey gurnard",1989,3,"Herring",21,6.1685987827093
"Grey gurnard",1990,3,"Herring",21,7.7695411746199
"Grey gurnard",1991,3,"Herring",21,6.3036871368527
"Grey gurnard",1992,3,"Herring",21,14.8859419210538
"Grey gurnard",1993,3,"Herring",21,14.3662440429595
"Grey gurnard",1994,3,"Herring",21,15.2938900468513
"Grey gurnard",1995,3,"Herring",21,14.449805137143
"Grey gurnard",1996,3,"Herring",21,15.477829930593
"Grey gurnard",1997,3,"Herring",21,17.0718250511084
"Grey gurnard",1998,3,"Herring",21,15.789230978706
"Grey gurnard",1999,3,"Herring",21,52.334613219186
"Grey gurnard",2000,3,"Herring",21,33.7037127655
"Grey gurnard",2001,3,"Herring",21,70.591949150788
"Grey gurnard",2002,3,"Herring",21,54.25967007561
"Grey gurnard",2003,3,"Herring",21,32.307900313808
"Grey gurnard",2004,3,"Herring",21,27.858825902998
"Grey gurnard",2005,3,"Herring",21,23.7012638155176
"Grey gurnard",2006,3,"Herring",21,23.722127919689
"Grey gurnard",2007,3,"Herring",21,32.1583746460064
"Grey gurnard",2008,3,"Herring",21,33.6733749269455
"Grey gurnard",2009,3,"Herring",21,31.436518480224
"Grey gurnard",2010,3,"Herring",21,35.3757916497705
"Grey gurnard",2011,3,"Herring",21,37.3574051381
"Grey gurnard",2012,3,"Herring",21,34.638445811188
"Grey gurnard",2013,3,"Herring",21,38.460749751492
"Grey gurnard",2014,3,"Herring",21,53.358271498192
"Grey gurnard",2015,3,"Herring",21,22.069945857114
"Grey gurnard",2016,3,"Herring",21,31.792414789878
"Horse mackerel",1974,4,"Herring",21,7.757335726581
"Horse mackerel",1975,4,"Herring",21,3.021235130865
"Horse mackerel",1976,4,"Herring",21,1.4173635119924
"Horse mackerel",1977,4,"Herring",21,2.999995816776
"Horse mackerel",1978,4,"Herring",21,1.247055010488
"Horse mackerel",1979,4,"Herring",21,5.571744277876
"Horse mackerel",1980,4,"Herring",21,16.805691740698
"Horse mackerel",1981,4,"Herring",21,22.96525265412
"Horse mackerel",1982,4,"Herring",21,28.2659272791
"Horse mackerel",1983,4,"Herring",21,25.09994508441
"Horse mackerel",1984,4,"Herring",21,26.95824449227
"Horse mackerel",1985,4,"Herring",21,38.85623536011
"Horse mackerel",1986,4,"Herring",21,39.50510167205
"Horse mackerel",1987,4,"Herring",21,34.66123473925
"Horse mackerel",1988,4,"Herring",21,19.21974064822
"Horse mackerel",1989,4,"Herring",21,19.2464029821
"Horse mackerel",1990,4,"Herring",21,16.158989770588
"Horse mackerel",1991,4,"Herring",21,16.4801028462
"Horse mackerel",1992,4,"Herring",21,22.17601306354
"Horse mackerel",1993,4,"Herring",21,19.31475431452
"Horse mackerel",1994,4,"Herring",21,16.964524809344
"Horse mackerel",1995,4,"Herring",21,17.17223289019
"Horse mackerel",1996,4,"Herring",21,20.81300391716
"Horse mackerel",1997,4,"Herring",21,14.476691977216
"Horse mackerel",1998,4,"Herring",21,12.562355460858
"Horse mackerel",1999,4,"Herring",21,35.75648008702
"Horse mackerel",2000,4,"Herring",21,23.29053060964
"Horse mackerel",2001,4,"Herring",21,52.46952511402
"Horse mackerel",2002,4,"Herring",21,28.17235644363
"Horse mackerel",2003,4,"Herring",21,16.92270486109
"Horse mackerel",2004,4,"Herring",21,17.711836418108
"Horse mackerel",2005,4,"Herring",21,12.596661018522
"Horse mackerel",2006,4,"Herring",21,14.692877654574
"Horse mackerel",2007,4,"Herring",21,19.353889262876
"Horse mackerel",2008,4,"Herring",21,19.933601115092
"Horse mackerel",2009,4,"Herring",21,19.73594583156
"Horse mackerel",2010,4,"Herring",21,21.59011602356
"Horse mackerel",2011,4,"Herring",21,15.324288748034
"Horse mackerel",2012,4,"Herring",21,16.406073512766
"Horse mackerel",2013,4,"Herring",21,21.75234933298
"Horse mackerel",2014,4,"Herring",21,25.74975184474
"Horse mackerel",2015,4,"Herring",21,9.008680731204
"Horse mackerel",2016,4,"Herring",21,16.86539143345
"Grey seal",1974,5,"Herring",21,0.0187385803775202
"Grey seal",1975,5,"Herring",21,0.0151073089174064
"Grey seal",1976,5,"Herring",21,0.0108260096242485
"Grey seal",1977,5,"Herring",21,0.0113678204887912
"Grey seal",1978,5,"Herring",21,0.0164090642066743
"Grey seal",1979,5,"Herring",21,0.0176139949697705
"Grey seal",1980,5,"Herring",21,0.0249326525974577
"Grey seal",1981,5,"Herring",21,0.0459525530477936
"Grey seal",1982,5,"Herring",21,0.0991921349723131
"Grey seal",1983,5,"Herring",21,0.144971548406663
"Grey seal",1984,5,"Herring",21,0.182046841685489
"Grey seal",1985,5,"Herring",21,0.191111626687624
"Grey seal",1986,5,"Herring",21,0.230356983581862
"Grey seal",1987,5,"Herring",21,0.314508552069013
"Grey seal",1988,5,"Herring",21,0.419502078752831
"Grey seal",1989,5,"Herring",21,0.495545412977267
"Grey seal",1990,5,"Herring",21,0.581000147556044
"Grey seal",1991,5,"Herring",21,0.4918981233384
"Grey seal",1992,5,"Herring",21,0.377456547268494
"Grey seal",1993,5,"Herring",21,0.30753925818057
"Grey seal",1994,5,"Herring",21,0.227267204975518
"Grey seal",1995,5,"Herring",21,0.243319373181243
"Grey seal",1996,5,"Herring",21,0.301209787646564
"Grey seal",1997,5,"Herring",21,0.383666259609542
"Grey seal",1998,5,"Herring",21,0.691510367480475
"Grey seal",1999,5,"Herring",21,0.607606505258505
"Grey seal",2000,5,"Herring",21,0.76948391978921
"Grey seal",2001,5,"Herring",21,1.01610699044909
"Grey seal",2002,5,"Herring",21,2.174851834521
"Grey seal",2003,5,"Herring",21,3.28933915643806
"Grey seal",2004,5,"Herring",21,3.54249277296438
"Grey seal",2005,5,"Herring",21,3.20407449567434
"Grey seal",2006,5,"Herring",21,1.73688860758499
"Grey seal",2007,5,"Herring",21,1.16888277777789
"Grey seal",2008,5,"Herring",21,1.22168262422954
"Grey seal",2009,5,"Herring",21,1.1002822889103
"Grey seal",2010,5,"Herring",21,1.55218324397139
"Grey seal",2011,5,"Herring",21,2.74531653223726
"Grey seal",2012,5,"Herring",21,2.15571192800696
"Grey seal",2013,5,"Herring",21,1.58547993539588
"Grey seal",2014,5,"Herring",21,1.40710843458432
"Grey seal",2015,5,"Herring",21,1.38475539437924
"Grey seal",2016,5,"Herring",21,1.54320543242349
"Harbour porpoise",1974,6,"Herring",21,3.97419939012566
"Harbour porpoise",1975,6,"Herring",21,2.43414952572522
"Harbour porpoise",1976,6,"Herring",21,1.31868442262386
"Harbour porpoise",1977,6,"Herring",21,1.16249712999182
"Harbour porpoise",1978,6,"Herring",21,1.45731555110039
"Harbour porpoise",1979,6,"Herring",21,2.08090556336149
"Harbour porpoise",1980,6,"Herring",21,3.13233586180496
"Harbour porpoise",1981,6,"Herring",21,5.11385419345709
"Harbour porpoise",1982,6,"Herring",21,9.1751276880109
"Harbour porpoise",1983,6,"Herring",21,13.611340038496
"Harbour porpoise",1984,6,"Herring",21,16.9877453787446
"Harbour porpoise",1985,6,"Herring",21,18.7730916500533
"Harbour porpoise",1986,6,"Herring",21,20.2915466582614
"Harbour porpoise",1987,6,"Herring",21,22.774689286302
"Harbour porpoise",1988,6,"Herring",21,27.2956080399732
"Harbour porpoise",1989,6,"Herring",21,24.6539115876666
"Harbour porpoise",1990,6,"Herring",21,25.3309375603855
"Harbour porpoise",1991,6,"Herring",21,24.4784356719754
"Harbour porpoise",1992,6,"Herring",21,20.131605780181
"Harbour porpoise",1993,6,"Herring",21,17.203261917773
"Harbour porpoise",1994,6,"Herring",21,16.0739670002532
"Harbour porpoise",1995,6,"Herring",21,15.1657955543727
"Harbour porpoise",1996,6,"Herring",21,17.4432572724386
"Harbour porpoise",1997,6,"Herring",21,20.4224088149196
"Harbour porpoise",1998,6,"Herring",21,23.0501439826418
"Harbour porpoise",1999,6,"Herring",21,27.20818090666
"Harbour porpoise",2000,6,"Herring",21,29.8423745636211
"Harbour porpoise",2001,6,"Herring",21,33.5888193879093
"Harbour porpoise",2002,6,"Herring",21,47.0671817442785
"Harbour porpoise",2003,6,"Herring",21,58.9417775098585
"Harbour porpoise",2004,6,"Herring",21,58.7827288335765
"Harbour porpoise",2005,6,"Herring",21,49.5336047576623
"Harbour porpoise",2006,6,"Herring",21,39.9864123459512
"Harbour porpoise",2007,6,"Herring",21,31.5281488186306
