"Year","Predator","Prey","Prey.no","eatenW"
1974,"Grey seal","Nor. pout",24,142.16738945628
1975,"Grey seal","Nor. pout",24,164.756560512207
1976,"Grey seal","Nor. pout",24,235.456195529312
1977,"Grey seal","Nor. pout",24,275.820887944612
1978,"Grey seal","Nor. pout",24,188.424178600277
1979,"Grey seal","Nor. pout",24,221.280471608052
1980,"Grey seal","Nor. pout",24,280.525030334861
1981,"Grey seal","Nor. pout",24,130.258169442831
1982,"Grey seal","Nor. pout",24,228.027505000782
1983,"Grey seal","Nor. pout",24,288.334506014796
1984,"Grey seal","Nor. pout",24,239.160333998629
1985,"Grey seal","Nor. pout",24,119.400765491492
1986,"Grey seal","Nor. pout",24,104.524327803986
1987,"Grey seal","Nor. pout",24,163.546235403505
1988,"Grey seal","Nor. pout",24,79.8162407109138
1989,"Grey seal","Nor. pout",24,205.468772954719
1990,"Grey seal","Nor. pout",24,279.573867261973
1991,"Grey seal","Nor. pout",24,336.377010553775
1992,"Grey seal","Nor. pout",24,447.126631103624
1993,"Grey seal","Nor. pout",24,301.054861561161
1994,"Grey seal","Nor. pout",24,145.630857061361
1995,"Grey seal","Nor. pout",24,564.748370356271
1996,"Grey seal","Nor. pout",24,403.934359443223
1997,"Grey seal","Nor. pout",24,532.642642931048
1998,"Grey seal","Nor. pout",24,441.21481318014
1999,"Grey seal","Nor. pout",24,302.389240513305
2000,"Grey seal","Nor. pout",24,652.926570224232
2001,"Grey seal","Nor. pout",24,479.206011324046
2002,"Grey seal","Nor. pout",24,446.120238692839
2003,"Grey seal","Nor. pout",24,345.887454760992
2004,"Grey seal","Nor. pout",24,197.836308917436
2005,"Grey seal","Nor. pout",24,225.886729629647
2006,"Grey seal","Nor. pout",24,392.209049175212
2007,"Grey seal","Nor. pout",24,327.532940483747
2008,"Grey seal","Nor. pout",24,449.06837647355
2009,"Grey seal","Nor. pout",24,646.199293964648
2010,"Grey seal","Nor. pout",24,1140.70006248059
2011,"Grey seal","Nor. pout",24,576.61795194547
2012,"Grey seal","Nor. pout",24,332.31417927276
2013,"Grey seal","Nor. pout",24,548.70675564801
2014,"Grey seal","Nor. pout",24,289.950327844102
2015,"Grey seal","Nor. pout",24,788.915280175762
2016,"Grey seal","Nor. pout",24,672.490999394031
2017,"Grey seal","Nor. pout",24,349.345786079575
2018,"Grey seal","Nor. pout",24,288.975790824867
2019,"Grey seal","Nor. pout",24,393.835167400122
1974,"H. porpoise","Nor. pout",24,2212.9322264
1975,"H. porpoise","Nor. pout",24,2909.56398432
1976,"H. porpoise","Nor. pout",24,2033.153288
1977,"H. porpoise","Nor. pout",24,1137.81230352
1978,"H. porpoise","Nor. pout",24,1368.53406304
1979,"H. porpoise","Nor. pout",24,1699.82065116
1980,"H. porpoise","Nor. pout",24,814.914914776
1981,"H. porpoise","Nor. pout",24,1190.606868
1982,"H. porpoise","Nor. pout",24,1723.68932064
1983,"H. porpoise","Nor. pout",24,1234.59397088
1984,"H. porpoise","Nor. pout",24,857.889119376
1985,"H. porpoise","Nor. pout",24,771.183588464
1986,"H. porpoise","Nor. pout",24,979.26917472
1987,"H. porpoise","Nor. pout",24,285.397590536
1988,"H. porpoise","Nor. pout",24,719.694164244
1989,"H. porpoise","Nor. pout",24,723.100755944
1990,"H. porpoise","Nor. pout",24,969.776321328
1991,"H. porpoise","Nor. pout",24,1265.68173572
1992,"H. porpoise","Nor. pout",24,727.5212805
1993,"H. porpoise","Nor. pout",24,634.124873616
1994,"H. porpoise","Nor. pout",24,1513.8752904
1995,"H. porpoise","Nor. pout",24,742.905419388
1996,"H. porpoise","Nor. pout",24,1348.631377884
1997,"H. porpoise","Nor. pout",24,357.7984422
1998,"H. porpoise","Nor. pout",24,814.046892624
1999,"H. porpoise","Nor. pout",24,1135.2892079
2000,"H. porpoise","Nor. pout",24,546.801726456
2001,"H. porpoise","Nor. pout",24,713.1447882
2002,"H. porpoise","Nor. pout",24,425.909937696
2003,"H. porpoise","Nor. pout",24,213.570326024
2004,"H. porpoise","Nor. pout",24,286.476248
2005,"H. porpoise","Nor. pout",24,611.885660924
2006,"H. porpoise","Nor. pout",24,476.70061
2007,"H. porpoise","Nor. pout",24,644.641807344
2008,"H. porpoise","Nor. pout",24,1097.698248228
2009,"H. porpoise","Nor. pout",24,1235.066726528
2010,"H. porpoise","Nor. pout",24,289.479632816
2011,"H. porpoise","Nor. pout",24,564.92166252
2012,"H. porpoise","Nor. pout",24,1077.430424852
2013,"H. porpoise","Nor. pout",24,384.594022
2014,"H. porpoise","Nor. pout",24,1301.324772
2015,"H. porpoise","Nor. pout",24,751.201927168
2016,"H. porpoise","Nor. pout",24,1024.577382808
2017,"H. porpoise","Nor. pout",24,482.59887424
2018,"H. porpoise","Nor. pout",24,1455.030494892
2019,"H. porpoise","Nor. pout",24,2019.1439216
1974,"Haddock","Nor. pout",24,128331.426895666
1975,"Haddock","Nor. pout",24,264647.601159631
1976,"Haddock","Nor. pout",24,209015.257740281
1977,"Haddock","Nor. pout",24,72170.255039555
1978,"Haddock","Nor. pout",24,44519.2586833426
1979,"Haddock","Nor. pout",24,65114.4357794812
1980,"Haddock","Nor. pout",24,91605.6284413901
1981,"Haddock","Nor. pout",24,88485.7022243544
1982,"Haddock","Nor. pout",24,98700.5884378584
1983,"Haddock","Nor. pout",24,72705.5975548954
1984,"Haddock","Nor. pout",24,59080.9084507521
1985,"Haddock","Nor. pout",24,38403.1786041838
1986,"Haddock","Nor. pout",24,32047.2493135364
1987,"Haddock","Nor. pout",24,21500.1867078073
1988,"Haddock","Nor. pout",24,16236.8373708203
1989,"Haddock","Nor. pout",24,12212.3740729738
1990,"Haddock","Nor. pout",24,9413.9213196873
1991,"Haddock","Nor. pout",24,15486.4284776857
1992,"Haddock","Nor. pout",24,19348.3502930081
1993,"Haddock","Nor. pout",24,18025.9637135174
1994,"Haddock","Nor. pout",24,28544.1958188688
1995,"Haddock","Nor. pout",24,37144.6450548778
1996,"Haddock","Nor. pout",24,35145.0544626695
1997,"Haddock","Nor. pout",24,25774.5274968954
1998,"Haddock","Nor. pout",24,17706.917531997
1999,"Haddock","Nor. pout",24,12326.1417124593
2000,"Haddock","Nor. pout",24,28678.9846121031
2001,"Haddock","Nor. pout",24,52054.0272723344
2002,"Haddock","Nor. pout",24,30095.9475935706
2003,"Haddock","Nor. pout",24,10822.5284968236
2004,"Haddock","Nor. pout",24,5122.24255236508
2005,"Haddock","Nor. pout",24,5472.73641894903
2006,"Haddock","Nor. pout",24,8779.99623996208
2007,"Haddock","Nor. pout",24,12809.6864640661
2008,"Haddock","Nor. pout",24,15890.2971707193
2009,"Haddock","Nor. pout",24,13620.274398867
2010,"Haddock","Nor. pout",24,12785.5990597758
2011,"Haddock","Nor. pout",24,10868.3154359498
2012,"Haddock","Nor. pout",24,11920.6766074152
2013,"Haddock","Nor. pout",24,8310.39210501099
2014,"Haddock","Nor. pout",24,7142.66416095887
2015,"Haddock","Nor. pout",24,10098.4021348913
2016,"Haddock","Nor. pout",24,11140.0528007064
2017,"Haddock","Nor. pout",24,8657.25359196227
2018,"Haddock","Nor. pout",24,11244.6014235673
2019,"Haddock","Nor. pout",24,18199.4957919142
1974,"Hake","Nor. pout",24,40624.0431300133
1975,"Hake","Nor. pout",24,41199.5495487203
1976,"Hake","Nor. pout",24,41492.2423584902
1977,"Hake","Nor. pout",24,42235.8975101983
1978,"Hake","Nor. pout",24,42034.1585423466
1979,"Hake","Nor. pout",24,45920.0255516106
1980,"Hake","Nor. pout",24,40148.9360881967
1981,"Hake","Nor. pout",24,29868.7182962728
1982,"Hake","Nor. pout",24,21946.3908793545
1983,"Hake","Nor. pout",24,26111.7762186963
1984,"Hake","Nor. pout",24,32827.4650247764
1985,"Hake","Nor. pout",24,25134.0399689656
1986,"Hake","Nor. pout",24,18048.2952874731
1987,"Hake","Nor. pout",24,18448.8123800629
1988,"Hake","Nor. pout",24,18626.0024184756
1989,"Hake","Nor. pout",24,16817.8844218697
1990,"Hake","Nor. pout",24,16748.1645494492
1991,"Hake","Nor. pout",24,21067.7646895661
1992,"Hake","Nor. pout",24,21532.6844501934
1993,"Hake","Nor. pout",24,17070.4216678652
1994,"Hake","Nor. pout",24,12453.6140543978
1995,"Hake","Nor. pout",24,13799.2039336171
1996,"Hake","Nor. pout",24,10239.7034580558
1997,"Hake","Nor. pout",24,7868.21028196043
1998,"Hake","Nor. pout",24,8767.52319854559
1999,"Hake","Nor. pout",24,11970.0922770499
2000,"Hake","Nor. pout",24,11948.5660571419
2001,"Hake","Nor. pout",24,12740.4912248765
2002,"Hake","Nor. pout",24,7765.22630270438
2003,"Hake","Nor. pout",24,7794.00871602778
2004,"Hake","Nor. pout",24,7963.59781544625
2005,"Hake","Nor. pout",24,9760.45352091479
2006,"Hake","Nor. pout",24,16048.4000145752
2007,"Hake","Nor. pout",24,19576.6546608261
2008,"Hake","Nor. pout",24,42403.545840937
2009,"Hake","Nor. pout",24,80751.5617573319
2010,"Hake","Nor. pout",24,99698.4592537946
2011,"Hake","Nor. pout",24,96502.4387193358
2012,"Hake","Nor. pout",24,111648.755110728
2013,"Hake","Nor. pout",24,121648.357481937
2014,"Hake","Nor. pout",24,127314.08975753
2015,"Hake","Nor. pout",24,167480.967145933
2016,"Hake","Nor. pout",24,162056.713957434
2017,"Hake","Nor. pout",24,152344.993196677
2018,"Hake","Nor. pout",24,168494.676750917
2019,"Hake","Nor. pout",24,202736.358192049
1974,"Her. Gull","Nor. pout",24,3287.5537568024
1975,"Her. Gull","Nor. pout",24,3723.2424254802
1976,"Her. Gull","Nor. pout",24,3622.5777697845
1977,"Her. Gull","Nor. pout",24,2360.0751789648
1978,"Her. Gull","Nor. pout",24,2354.3962133626
1979,"Her. Gull","Nor. pout",24,3078.6577863978
1980,"Her. Gull","Nor. pout",24,2128.1852488396
1981,"Her. Gull","Nor. pout",24,2035.6449168284
1982,"Her. Gull","Nor. pout",24,2603.5972627024
1983,"Her. Gull","Nor. pout",24,2263.935683191
1984,"Her. Gull","Nor. pout",24,1684.6648777896
1985,"Her. Gull","Nor. pout",24,1229.0804442857
1986,"Her. Gull","Nor. pout",24,1460.1618383013
1987,"Her. Gull","Nor. pout",24,737.8460155832
1988,"Her. Gull","Nor. pout",24,865.319000268
1989,"Her. Gull","Nor. pout",24,1045.2651868547
1990,"Her. Gull","Nor. pout",24,1225.361219796
1991,"Her. Gull","Nor. pout",24,1523.7484172044
1992,"Her. Gull","Nor. pout",24,1118.9783431479
1993,"Her. Gull","Nor. pout",24,737.07534873096
1994,"Her. Gull","Nor. pout",24,1588.91609092896
1995,"Her. Gull","Nor. pout",24,1203.1250958888
1996,"Her. Gull","Nor. pout",24,1236.6027039453
1997,"Her. Gull","Nor. pout",24,704.1380763216
1998,"Her. Gull","Nor. pout",24,659.36273961078
1999,"Her. Gull","Nor. pout",24,1013.93222358084
2000,"Her. Gull","Nor. pout",24,697.0665229128
2001,"Her. Gull","Nor. pout",24,620.80056190644
2002,"Her. Gull","Nor. pout",24,429.3603869532
2003,"Her. Gull","Nor. pout",24,220.9869018679
2004,"Her. Gull","Nor. pout",24,203.19881738668
2005,"Her. Gull","Nor. pout",24,389.72179778966
2006,"Her. Gull","Nor. pout",24,353.96098737184
2007,"Her. Gull","Nor. pout",24,387.58767890826
2008,"Her. Gull","Nor. pout",24,596.5172221732
2009,"Her. Gull","Nor. pout",24,735.1776768196
2010,"Her. Gull","Nor. pout",24,391.4094927603
2011,"Her. Gull","Nor. pout",24,282.58175292084
2012,"Her. Gull","Nor. pout",24,556.7724655209
2013,"Her. Gull","Nor. pout",24,362.5560922464
2014,"Her. Gull","Nor. pout",24,654.81302784366
2015,"Her. Gull","Nor. pout",24,598.7311154684
2016,"Her. Gull","Nor. pout",24,551.25107814024
2017,"Her. Gull","Nor. pout",24,383.5052212428
2018,"Her. Gull","Nor. pout",24,644.92205761009
2019,"Her. Gull","Nor. pout",24,1232.1324604786
1974,"Mackerel","Nor. pout",24,157664.208421909
1975,"Mackerel","Nor. pout",24,216106.922260998
1976,"Mackerel","Nor. pout",24,138303.37560407
1977,"Mackerel","Nor. pout",24,63041.5144549885
1978,"Mackerel","Nor. pout",24,45825.7824011305
1979,"Mackerel","Nor. pout",24,77651.7613382534
1980,"Mackerel","Nor. pout",24,45768.137633876
1981,"Mackerel","Nor. pout",24,64580.5219194416
1982,"Mackerel","Nor. pout",24,87172.9670492515
1983,"Mackerel","Nor. pout",24,67376.6859981114
1984,"Mackerel","Nor. pout",24,51412.5317441723
1985,"Mackerel","Nor. pout",24,44886.9570179231
1986,"Mackerel","Nor. pout",24,69038.2232776566
1987,"Mackerel","Nor. pout",24,23074.7883338092
1988,"Mackerel","Nor. pout",24,49661.615808619
1989,"Mackerel","Nor. pout",24,46812.960534492
1990,"Mackerel","Nor. pout",24,56867.0815487484
1991,"Mackerel","Nor. pout",24,76443.8323540932
1992,"Mackerel","Nor. pout",24,40766.0090408569
1993,"Mackerel","Nor. pout",24,28155.0940379306
1994,"Mackerel","Nor. pout",24,73218.0214560552
1995,"Mackerel","Nor. pout",24,44694.6450870485
1996,"Mackerel","Nor. pout",24,60876.8236565277
1997,"Mackerel","Nor. pout",24,19413.0755693518
1998,"Mackerel","Nor. pout",24,35154.4315248164
1999,"Mackerel","Nor. pout",24,46082.2337697278
2000,"Mackerel","Nor. pout",24,22278.863083304
2001,"Mackerel","Nor. pout",24,28239.894676908
2002,"Mackerel","Nor. pout",24,14784.5065787694
2003,"Mackerel","Nor. pout",24,8334.60243101481
2004,"Mackerel","Nor. pout",24,9735.47093834578
2005,"Mackerel","Nor. pout",24,22329.4236438377
2006,"Mackerel","Nor. pout",24,19546.9635357173
2007,"Mackerel","Nor. pout",24,32211.434363003
2008,"Mackerel","Nor. pout",24,53250.0446493968
2009,"Mackerel","Nor. pout",24,54336.3861897145
2010,"Mackerel","Nor. pout",24,12470.5288921605
2011,"Mackerel","Nor. pout",24,34212.7175559939
2012,"Mackerel","Nor. pout",24,68931.2609012423
2013,"Mackerel","Nor. pout",24,18338.2035547855
2014,"Mackerel","Nor. pout",24,53130.9120789376
2015,"Mackerel","Nor. pout",24,35771.4464693385
2016,"Mackerel","Nor. pout",24,47754.0189417219
2017,"Mackerel","Nor. pout",24,20540.4567000574
2018,"Mackerel","Nor. pout",24,50901.6860760484
2019,"Mackerel","Nor. pout",24,67970.9584008898
1974,"Razorbill","Nor. pout",24,55.25638919472
1975,"Razorbill","Nor. pout",24,40.61015686584
1976,"Razorbill","Nor. pout",24,36.64604320422
1977,"Razorbill","Nor. pout",24,88.80051629394
1978,"Razorbill","Nor. pout",24,36.37899422784
1979,"Razorbill","Nor. pout",24,42.74564326314
1980,"Razorbill","Nor. pout",24,69.66905553852
1981,"Razorbill","Nor. pout",24,61.3229763312
1982,"Razorbill","Nor. pout",24,116.795209446
1983,"Razorbill","Nor. pout",24,165.9551060232
1984,"Razorbill","Nor. pout",24,104.0724802476
1985,"Razorbill","Nor. pout",24,78.0952372446
1986,"Razorbill","Nor. pout",24,68.5176851892
1987,"Razorbill","Nor. pout",24,68.3468740104
1988,"Razorbill","Nor. pout",24,14.514110921184
1989,"Razorbill","Nor. pout",24,27.22424743458
1990,"Razorbill","Nor. pout",24,60.848478117
1991,"Razorbill","Nor. pout",24,104.0170335732
1992,"Razorbill","Nor. pout",24,133.6748717628
1993,"Razorbill","Nor. pout",24,56.02552311564
1994,"Razorbill","Nor. pout",24,30.60161739024
1995,"Razorbill","Nor. pout",24,125.6422199292
1996,"Razorbill","Nor. pout",24,99.5922659088
1997,"Razorbill","Nor. pout",24,44.399322795276
1998,"Razorbill","Nor. pout",24,20.85455084022
1999,"Razorbill","Nor. pout",24,57.39832683768
2000,"Razorbill","Nor. pout",24,107.5057262106
2001,"Razorbill","Nor. pout",24,17.678108076612
2002,"Razorbill","Nor. pout",24,42.8430203586
2003,"Razorbill","Nor. pout",24,24.553748137116
2004,"Razorbill","Nor. pout",24,14.59687438746
2005,"Razorbill","Nor. pout",24,16.17874598643
2006,"Razorbill","Nor. pout",24,51.53131025604
2007,"Razorbill","Nor. pout",24,41.14696927296
2008,"Razorbill","Nor. pout",24,69.2881413462
2009,"Razorbill","Nor. pout",24,67.7447778996
2010,"Razorbill","Nor. pout",24,96.5434936656
2011,"Razorbill","Nor. pout",24,21.62363610216
2012,"Razorbill","Nor. pout",24,47.5839372165
2013,"Razorbill","Nor. pout",24,93.73269434652
2014,"Razorbill","Nor. pout",24,13.01142490062
2015,"Razorbill","Nor. pout",24,70.5303674418
2016,"Razorbill","Nor. pout",24,44.16916469532
2017,"Razorbill","Nor. pout",24,75.3634119492
2018,"Razorbill","Nor. pout",24,28.94850351399
2019,"Razorbill","Nor. pout",24,75.76476109776
1974,"Saithe","Nor. pout",24,728930.684463226
1975,"Saithe","Nor. pout",24,743375.617397164
1976,"Saithe","Nor. pout",24,744098.797275142
1977,"Saithe","Nor. pout",24,550834.511159622
1978,"Saithe","Nor. pout",24,399635.954051249
1979,"Saithe","Nor. pout",24,448024.856524529
1980,"Saithe","Nor. pout",24,410260.995029233
1981,"Saithe","Nor. pout",24,381820.436287956
1982,"Saithe","Nor. pout",24,470623.459685203
1983,"Saithe","Nor. pout",24,436736.190193072
1984,"Saithe","Nor. pout",24,328352.224264534
1985,"Saithe","Nor. pout",24,265106.588646289
1986,"Saithe","Nor. pout",24,246464.189486779
1987,"Saithe","Nor. pout",24,179712.834813415
1988,"Saithe","Nor. pout",24,116854.900054092
1989,"Saithe","Nor. pout",24,150560.850828344
1990,"Saithe","Nor. pout",24,178796.071382963
1991,"Saithe","Nor. pout",24,211195.330174794
1992,"Saithe","Nor. pout",24,232823.142313823
1993,"Saithe","Nor. pout",24,177981.130815611
1994,"Saithe","Nor. pout",24,221749.590230493
1995,"Saithe","Nor. pout",24,420123.182777147
1996,"Saithe","Nor. pout",24,322392.024820101
1997,"Saithe","Nor. pout",24,326205.904751521
1998,"Saithe","Nor. pout",24,231057.510484968
1999,"Saithe","Nor. pout",24,228508.867528552
2000,"Saithe","Nor. pout",24,258015.733550124
2001,"Saithe","Nor. pout",24,260636.592042373
2002,"Saithe","Nor. pout",24,230019.532024911
2003,"Saithe","Nor. pout",24,121407.965197408
2004,"Saithe","Nor. pout",24,106966.723991112
2005,"Saithe","Nor. pout",24,138100.796697158
2006,"Saithe","Nor. pout",24,176095.773676898
2007,"Saithe","Nor. pout",24,170988.071280256
2008,"Saithe","Nor. pout",24,206695.625429881
2009,"Saithe","Nor. pout",24,243018.859875866
2010,"Saithe","Nor. pout",24,237811.063338852
2011,"Saithe","Nor. pout",24,136211.878633025
2012,"Saithe","Nor. pout",24,154597.511904625
2013,"Saithe","Nor. pout",24,174682.148719502
2014,"Saithe","Nor. pout",24,167930.903351043
2015,"Saithe","Nor. pout",24,230868.075326512
2016,"Saithe","Nor. pout",24,200084.331597359
2017,"Saithe","Nor. pout",24,167939.585164577
2018,"Saithe","Nor. pout",24,173509.781870719
2019,"Saithe","Nor. pout",24,277994.431752123
1986,"W.horse mac","Nor. pout",24,29593.5594816
1987,"W.horse mac","Nor. pout",24,18060.9123688
1988,"W.horse mac","Nor. pout",24,25660.10894568
1989,"W.horse mac","Nor. pout",24,28220.0643432
1990,"W.horse mac","Nor. pout",24,33728.9261928
1991,"W.horse mac","Nor. pout",24,39427.10369812
1992,"W.horse mac","Nor. pout",24,68347.7928
1993,"W.horse mac","Nor. pout",24,31317.6882464
1994,"W.horse mac","Nor. pout",24,40980.3101496
1995,"W.horse mac","Nor. pout",24,28564.7248656
1974,"Whiting","Nor. pout",24,460401.374094604
1975,"Whiting","Nor. pout",24,538023.844011624
1976,"Whiting","Nor. pout",24,559906.105741292
1977,"Whiting","Nor. pout",24,448684.226436348
1978,"Whiting","Nor. pout",24,304294.622323367
1979,"Whiting","Nor. pout",24,426294.133381442
1980,"Whiting","Nor. pout",24,428956.072170945
1981,"Whiting","Nor. pout",24,286593.434303814
1982,"Whiting","Nor. pout",24,255477.526389328
1983,"Whiting","Nor. pout",24,223988.755334345
1984,"Whiting","Nor. pout",24,185695.130295538
1985,"Whiting","Nor. pout",24,140756.479396497
1986,"Whiting","Nor. pout",24,176460.0561997
1987,"Whiting","Nor. pout",24,138668.923818275
1988,"Whiting","Nor. pout",24,116700.288524812
1989,"Whiting","Nor. pout",24,161745.101192322
1990,"Whiting","Nor. pout",24,152401.169113418
1991,"Whiting","Nor. pout",24,164794.626436112
1992,"Whiting","Nor. pout",24,149206.937067545
1993,"Whiting","Nor. pout",24,85236.2719362573
1994,"Whiting","Nor. pout",24,114377.640137675
1995,"Whiting","Nor. pout",24,152002.405024438
1996,"Whiting","Nor. pout",24,103022.828517458
1997,"Whiting","Nor. pout",24,86190.5668864297
1998,"Whiting","Nor. pout",24,86333.6612093628
1999,"Whiting","Nor. pout",24,98375.6741442127
2000,"Whiting","Nor. pout",24,116097.449220729
2001,"Whiting","Nor. pout",24,111657.095247217
2002,"Whiting","Nor. pout",24,67536.3471948155
2003,"Whiting","Nor. pout",24,34036.8529382889
2004,"Whiting","Nor. pout",24,20438.4122708449
2005,"Whiting","Nor. pout",24,30908.6939471395
2006,"Whiting","Nor. pout",24,36231.0882301101
2007,"Whiting","Nor. pout",24,39248.373480353
2008,"Whiting","Nor. pout",24,58423.8363628041
2009,"Whiting","Nor. pout",24,57839.9054979377
2010,"Whiting","Nor. pout",24,60922.9599002571
2011,"Whiting","Nor. pout",24,49116.0249319552
2012,"Whiting","Nor. pout",24,56135.5347682859
2013,"Whiting","Nor. pout",24,45412.5658030462
2014,"Whiting","Nor. pout",24,58873.7461771993
2015,"Whiting","Nor. pout",24,77379.4008727206
2016,"Whiting","Nor. pout",24,75760.0915857998
2017,"Whiting","Nor. pout",24,57475.4446991856
2018,"Whiting","Nor. pout",24,64295.8161239503
2019,"Whiting","Nor. pout",24,114243.89888989
1974,"Cod","Sprat",25,186251.206831147
1975,"Cod","Sprat",25,301147.113565604
1976,"Cod","Sprat",25,199496.828353138
1977,"Cod","Sprat",25,236034.437169325
1978,"Cod","Sprat",25,278499.39929263
1979,"Cod","Sprat",25,225017.394110443
1980,"Cod","Sprat",25,139630.126254902
1981,"Cod","Sprat",25,53938.6316693969
1982,"Cod","Sprat",25,38175.2022893059
1983,"Cod","Sprat",25,42873.8113327264
1984,"Cod","Sprat",25,40199.9278641867
1985,"Cod","Sprat",25,27947.0908841183
1986,"Cod","Sprat",25,31448.7929787912
1987,"Cod","Sprat",25,33069.7434145387
1988,"Cod","Sprat",25,21387.7101821903
1989,"Cod","Sprat",25,25163.894856014
1990,"Cod","Sprat",25,29633.1240018056
1991,"Cod","Sprat",25,25491.115706978
1992,"Cod","Sprat",25,30725.0600492268
1993,"Cod","Sprat",25,45844.5260321067
1994,"Cod","Sprat",25,48790.5803284998
1995,"Cod","Sprat",25,26459.6921771014
1996,"Cod","Sprat",25,14688.1041087529
1997,"Cod","Sprat",25,17703.3448134902
1998,"Cod","Sprat",25,29449.2132827082
1999,"Cod","Sprat",25,14659.2019037838
2000,"Cod","Sprat",25,16891.5281403391
2001,"Cod","Sprat",25,12398.5180722907
2002,"Cod","Sprat",25,12514.9515723929
2003,"Cod","Sprat",25,10130.146722729
2004,"Cod","Sprat",25,20671.7983633637
2005,"Cod","Sprat",25,14776.7564152414
2006,"Cod","Sprat",25,11820.5077814542
2007,"Cod","Sprat",25,13177.0571610107
2008,"Cod","Sprat",25,16731.8729352572
2009,"Cod","Sprat",25,20634.6792654939
2010,"Cod","Sprat",25,21205.7327675965
2011,"Cod","Sprat",25,16354.9635621936
2012,"Cod","Sprat",25,14719.6305260127
2013,"Cod","Sprat",25,20669.1869774541
2014,"Cod","Sprat",25,45491.0169664934
2015,"Cod","Sprat",25,34413.8309913732
2016,"Cod","Sprat",25,15536.3282589953
2017,"Cod","Sprat",25,20758.4059710433
2018,"Cod","Sprat",25,18777.3525652991
2019,"Cod","Sprat",25,19849.9515007031
1974,"Fulmar","Sprat",25,21741.7338938778
1975,"Fulmar","Sprat",25,31673.7086796241
1976,"Fulmar","Sprat",25,19290.1872339087
1977,"Fulmar","Sprat",25,19438.0518474382
1978,"Fulmar","Sprat",25,25235.189161999
1979,"Fulmar","Sprat",25,21141.7394397381
1980,"Fulmar","Sprat",25,11319.6358460772
1981,"Fulmar","Sprat",25,4679.60189711979
1982,"Fulmar","Sprat",25,3504.67677731789
1983,"Fulmar","Sprat",25,5287.45870332391
1984,"Fulmar","Sprat",25,4223.88568869088
1985,"Fulmar","Sprat",25,3333.99199195938
1986,"Fulmar","Sprat",25,3633.48013820171
1987,"Fulmar","Sprat",25,3982.78631472483
1988,"Fulmar","Sprat",25,3287.03569091504
1989,"Fulmar","Sprat",25,3728.20309500266
1990,"Fulmar","Sprat",25,5161.78717611816
1991,"Fulmar","Sprat",25,4947.52778828234
1992,"Fulmar","Sprat",25,5198.18211538372
1993,"Fulmar","Sprat",25,7914.33600472303
1994,"Fulmar","Sprat",25,7005.04382470125
1995,"Fulmar","Sprat",25,3033.51803514356
1996,"Fulmar","Sprat",25,1927.90508447571
1997,"Fulmar","Sprat",25,1633.37939684232
1998,"Fulmar","Sprat",25,3479.51407033216
1999,"Fulmar","Sprat",25,2710.46056512883
2000,"Fulmar","Sprat",25,2835.66990803628
2001,"Fulmar","Sprat",25,2150.24375498703
2002,"Fulmar","Sprat",25,2600.03338271751
2003,"Fulmar","Sprat",25,2688.51990549961
2004,"Fulmar","Sprat",25,5499.44439460223
2005,"Fulmar","Sprat",25,3508.77727644219
2006,"Fulmar","Sprat",25,2344.20335751431
2007,"Fulmar","Sprat",25,2167.42517778297
2008,"Fulmar","Sprat",25,3071.0448983629
2009,"Fulmar","Sprat",25,3874.26942825894
2010,"Fulmar","Sprat",25,3256.17339369026
2011,"Fulmar","Sprat",25,2728.87239793062
2012,"Fulmar","Sprat",25,2585.19597771575
2013,"Fulmar","Sprat",25,3131.38893877142
2014,"Fulmar","Sprat",25,6455.78626946097
2015,"Fulmar","Sprat",25,4999.94566849028
2016,"Fulmar","Sprat",25,2505.26616011029
2017,"Fulmar","Sprat",25,2780.05366914228
2018,"Fulmar","Sprat",25,3682.07015698549
2019,"Fulmar","Sprat",25,4300.28233173517
1974,"G. gurnards","Sprat",25,6072.189319487
1975,"G. gurnards","Sprat",25,2432.7012131136
1976,"G. gurnards","Sprat",25,38016.047389014
1977,"G. gurnards","Sprat",25,555.767245049216
1978,"G. gurnards","Sprat",25,38478.7699685131
1979,"G. gurnards","Sprat",25,1072.93685181722
1980,"G. gurnards","Sprat",25,1287.89204737373
1981,"G. gurnards","Sprat",25,10790.5176418602
1982,"G. gurnards","Sprat",25,520.492632946
1984,"G. gurnards","Sprat",25,6351.1719192639
1985,"G. gurnards","Sprat",25,757.13575132221
1986,"G. gurnards","Sprat",25,3499.6016188185
1988,"G. gurnards","Sprat",25,690.16419504162
1989,"G. gurnards","Sprat",25,3291.90722208
1990,"G. gurnards","Sprat",25,4972.2074477712
1991,"G. gurnards","Sprat",25,3927.93144558788
1992,"G. gurnards","Sprat",25,2013.4842439939
1993,"G. gurnards","Sprat",25,2397.59469699875
1994,"G. gurnards","Sprat",25,6921.926701803
1995,"G. gurnards","Sprat",25,11577.0639499066
1997,"G. gurnards","Sprat",25,4213.233635277
1999,"G. gurnards","Sprat",25,27139.6925643189
2000,"G. gurnards","Sprat",25,5148.768708649
2001,"G. gurnards","Sprat",25,11254.0283737664
2003,"G. gurnards","Sprat",25,5399.456972096
2004,"G. gurnards","Sprat",25,17985.50854958
2005,"G. gurnards","Sprat",25,7423.2946176726
2006,"G. gurnards","Sprat",25,7718.4491124126
2008,"G. gurnards","Sprat",25,18902.866663764
