Year Quarter Predator.no Predator.age Prey.no Prey.age Part.M2
1998 4 1 5 2 3 0.00261567
1998 4 1 5 2 4 0.00214831
1998 4 1 5 2 5 0.00183921
1998 4 1 5 2 6 0.00154598
1998 4 1 5 2 7 0.00160099
1998 4 1 5 2 8 0.000888835
1998 4 1 5 3 0 0.00403429
1998 4 1 5 3 1 0.0024693
1998 4 1 5 3 2 0.00245416
1998 4 1 5 3 3 0.00239562
1998 4 1 5 3 4 0.00230718
1998 4 1 5 3 5 0.00203117
1998 4 1 5 3 6 0.00195905
1998 4 1 5 3 7 0.00194864
1998 4 1 6 2 0 0.0102485
1998 4 1 6 2 1 0.00594929
1998 4 1 6 2 2 0.00483181
1998 4 1 6 2 3 0.0042296
1998 4 1 6 2 4 0.003581
1998 4 1 6 2 5 0.00313684
1998 4 1 6 2 6 0.00270256
1998 4 1 6 2 7 0.00278508
1998 4 1 6 2 8 0.00167141
1998 4 1 6 3 0 0.00472666
1998 4 1 6 3 1 0.00332791
1998 4 1 6 3 2 0.00331225
1998 4 1 6 3 3 0.00325132
1998 4 1 6 3 4 0.0031581
1998 4 1 6 3 5 0.00285819
1998 4 1 6 3 6 0.00277752
1998 4 1 6 3 7 0.00276578
1998 4 1 7 2 0 0.00547113
1998 4 1 7 2 1 0.00362042
1998 4 1 7 2 2 0.00305753
1998 4 1 7 2 3 0.0027391
1998 4 1 7 2 4 0.0023832
1998 4 1 7 2 5 0.00213103
1998 4 1 7 2 6 0.00187713
1998 4 1 7 2 7 0.00192598
1998 4 1 7 2 8 0.00123957
1998 4 1 7 3 0 0.00229176
1998 4 1 7 3 1 0.00182983
1998 4 1 7 3 2 0.00182356
1998 4 1 7 3 3 0.001799
1998 4 1 7 3 4 0.00176086
1998 4 1 7 3 5 0.00163369
1998 4 1 7 3 6 0.00159834
1998 4 1 7 3 7 0.00159316
1998 4 1 8 2 0 0.00779309
1998 4 1 8 2 1 0.00591596
1998 4 1 8 2 2 0.00520508
1998 4 1 8 2 3 0.00477747
1998 4 1 8 2 4 0.00427734
1998 4 1 8 2 5 0.00390822
1998 4 1 8 2 6 0.00352347
1998 4 1 8 2 7 0.00359855
1998 4 1 8 2 8 0.00249225
1998 4 1 8 3 0 0.00295103
1998 4 1 8 3 1 0.00268835
1998 4 1 8 3 2 0.00268277
1998 4 1 8 3 3 0.00266056
1998 4 1 8 3 4 0.00262516
1998 4 1 8 3 5 0.00249977
1998 4 1 8 3 6 0.00246307
1998 4 1 8 3 7 0.00245762
1998 4 1 9 2 0 0.00321109
1998 4 1 9 2 1 0.00293559
1998 4 1 9 2 2 0.00273011
1998 4 1 9 2 3 0.00258947
1998 4 1 9 2 4 0.00240993
1998 4 1 9 2 5 0.00226725
1998 4 1 9 2 6 0.00210935
1998 4 1 9 2 7 0.0021409
1998 4 1 9 2 8 0.00163747
1998 4 1 9 3 0 0.00106069
1998 4 1 9 3 1 0.00115513
1998 4 1 9 3 2 0.00115483
1998 4 1 9 3 3 0.00115344
1998 4 1 9 3 4 0.00115054
1998 4 1 9 3 5 0.00113486
1998 4 1 9 3 6 0.00112897
1998 4 1 9 3 7 0.00112805
1998 4 1 10 2 0 0.00116776
1998 4 1 10 2 1 0.00124288
1998 4 1 10 2 2 0.00120952
1998 4 1 10 2 3 0.00117844
1998 4 1 10 2 4 0.00113202
1998 4 1 10 2 5 0.00109077
1998 4 1 10 2 6 0.00104124
1998 4 1 10 2 7 0.00105144
1998 4 1 10 2 8 0.000872219
1998 4 1 10 3 0 0.000344949
1998 4 1 10 3 1 0.000434725
1998 4 1 10 3 2 0.000435264
1998 4 1 10 3 3 0.000437273
1998 4 1 10 3 4 0.00044007
1998 4 1 10 3 5 0.000446765
1998 4 1 10 3 6 0.000447945
1998 4 1 10 3 7 0.000448094
1998 4 1 11 2 0 0.000440561
1998 4 1 11 2 1 0.000550397
1998 4 1 11 2 2 0.000561853
1998 4 1 11 2 3 0.000563133
1998 4 1 11 2 4 0.000559317
1998 4 1 11 2 5 0.000552685
1998 4 1 11 2 6 0.000542086
1998 4 1 11 2 7 0.000544464
1998 4 1 11 2 8 0.00049201
1998 4 1 11 3 0 0.00011568
1998 4 1 11 3 1 0.000170043
1998 4 1 11 3 2 0.000170522
1998 4 1 11 3 3 0.000172361
1998 4 1 11 3 4 0.000175098
1998 4 1 11 3 5 0.000183243
1998 4 1 11 3 6 0.000185252
1998 4 1 11 3 7 0.000185537
1999 1 1 2 3 1 0.00475929
1999 1 1 3 2 1 0.00429106
1999 1 1 3 2 2 0.00226816
1999 1 1 3 3 1 0.00426713
1999 1 1 3 3 2 0.00209025
1999 1 1 3 3 3 0.00168157
1999 1 1 3 3 4 0.0015952
1999 1 1 3 3 5 0.00153044
1999 1 1 3 3 6 0.0012235
1999 1 1 3 3 7 0.00117824
1999 1 1 4 2 1 0.00919717
1999 1 1 4 2 2 0.00554988
1999 1 1 4 2 3 0.00326155
1999 1 1 4 2 4 0.00279321
1999 1 1 4 2 5 0.00230529
1999 1 1 4 2 6 0.00171164
1999 1 1 4 2 7 0.00165783
1999 1 1 4 3 1 0.00728724
1999 1 1 4 3 2 0.0042812
1999 1 1 4 3 3 0.00361743
1999 1 1 4 3 4 0.0034715
1999 1 1 4 3 5 0.00336063
1999 1 1 4 3 6 0.00281674
1999 1 1 4 3 7 0.00273369
1999 1 1 5 2 1 0.00874493
1999 1 1 5 2 2 0.0058293
1999 1 1 5 2 3 0.00375367
1999 1 1 5 2 4 0.00329518
1999 1 1 5 2 5 0.00280141
1999 1 1 5 2 6 0.00217363
1999 1 1 5 2 7 0.00211499
1999 1 1 5 2 8 0.00175876
1999 1 1 5 3 1 0.00584138
1999 1 1 5 3 2 0.0039341
1999 1 1 5 3 3 0.00344906
1999 1 1 5 3 4 0.00333878
1999 1 1 5 3 5 0.00325407
1999 1 1 5 3 6 0.00282611
1999 1 1 5 3 7 0.00275883
1999 1 1 6 2 1 0.0120119
1999 1 1 6 2 2 0.00869118
1999 1 1 6 2 3 0.00603419
1999 1 1 6 2 4 0.0054062
1999 1 1 6 2 5 0.00470969
1999 1 1 6 2 6 0.00378924
1999 1 1 6 2 7 0.00370099
1999 1 1 6 2 8 0.00315543
1999 1 1 6 3 1 0.00697098
1999 1 1 6 3 2 0.00525399
1999 1 1 6 3 3 0.00474835
1999 1 1 6 3 4 0.00462951
1999 1 1 6 3 5 0.00453723
1999 1 1 6 3 6 0.00405758
1999 1 1 6 3 7 0.00398007
1999 1 1 7 2 1 0.00642828
1999 1 1 7 2 2 0.00501478
1999 1 1 7 2 3 0.00373088
1999 1 1 7 2 4 0.00340572
1999 1 1 7 2 5 0.00303419
1999 1 1 7 2 6 0.00252384
1999 1 1 7 2 7 0.00247365
1999 1 1 7 2 8 0.00215789
1999 1 1 7 3 1 0.00327876
1999 1 1 7 3 2 0.0027401
1999 1 1 7 3 3 0.00254645
1999 1 1 7 3 4 0.00249906
1999 1 1 7 3 5 0.0024618
1999 1 1 7 3 6 0.00226151
1999 1 1 7 3 7 0.00222813
1999 1 1 8 2 1 0.00961551
1999 1 1 8 2 2 0.00810467
1999 1 1 8 2 3 0.00647374
1999 1 1 8 2 4 0.00602428
1999 1 1 8 2 5 0.00549221
1999 1 1 8 2 6 0.00472749
1999 1 1 8 2 7 0.00465006
1999 1 1 8 2 8 0.00415317
1999 1 1 8 3 1 0.00429484
1999 1 1 8 3 2 0.00399136
1999 1 1 8 3 3 0.00381719
1999 1 1 8 3 4 0.00377153
1999 1 1 8 3 5 0.00373486
1999 1 1 8 3 6 0.00352712
1999 1 1 8 3 7 0.00349085
1999 1 1 9 2 1 0.00367261
1999 1 1 9 2 2 0.00344144
1999 1 1 9 2 3 0.00302975
1999 1 1 9 2 4 0.00289461
1999 1 1 9 2 5 0.00272352
1999 1 1 9 2 6 0.00245676
1999 1 1 9 2 7 0.00242836
1999 1 1 9 2 8 0.00223996
1999 1 1 9 3 1 0.00136787
1999 1 1 9 3 2 0.00147011
1999 1 1 9 3 3 0.00146225
1999 1 1 9 3 4 0.00145817
1999 1 1 9 3 5 0.00145441
1999 1 1 9 3 6 0.00142646
1999 1 1 9 3 7 0.00142059
1999 1 1 10 2 1 0.00132354
1999 1 1 10 2 2 0.0013532
1999 1 1 10 2 3 0.00129061
1999 1 1 10 2 4 0.00126005
1999 1 1 10 2 5 0.00121675
1999 1 1 10 2 6 0.00114072
1999 1 1 10 2 7 0.00113208
1999 1 1 10 2 8 0.00107233
1999 1 1 10 3 1 0.000424493
1999 1 1 10 3 2 0.000514199
1999 1 1 10 3 3 0.000528244
1999 1 1 10 3 4 0.000530789
1999 1 1 10 3 5 0.000532563
1999 1 1 10 3 6 0.00053884
1999 1 1 10 3 7 0.000539372
1999 1 1 11 2 1 0.000512973
1999 1 1 11 2 2 0.000574473
1999 1 1 11 2 3 0.000595693
1999 1 1 11 2 4 0.000594901
1999 1 1 11 2 5 0.000590252
1999 1 1 11 2 6 0.000576117
1999 1 1 11 2 7 0.000574164
1999 1 1 11 2 8 0.000559149
1999 1 1 11 3 1 0.000140731
1999 1 1 11 3 2 0.000193165
1999 1 1 11 3 3 0.000205253
1999 1 1 11 3 4 0.000207886
1999 1 1 11 3 5 0.000209874
1999 1 1 11 3 6 0.000219366
1999 1 1 11 3 7 0.000220759
1999 2 1 2 3 1 0.00499472
1999 2 1 3 2 1 0.0020735
1999 2 1 3 2 2 0.00157469
1999 2 1 3 3 1 0.00713768
1999 2 1 3 3 2 0.00442107
1999 2 1 3 3 3 0.00341353
1999 2 1 3 3 4 0.00335147
1999 2 1 3 3 5 0.00335745
1999 2 1 3 3 6 0.00290919
1999 2 1 3 3 7 0.00260545
1999 2 1 4 2 1 0.00376745
1999 2 1 4 2 2 0.00301076
1999 2 1 4 2 3 0.00179073
1999 2 1 4 2 4 0.00147268
1999 2 1 4 2 5 0.00120171
1999 2 1 4 2 6 0.000945288
1999 2 1 4 3 1 0.0101982
1999 2 1 4 3 2 0.00705655
1999 2 1 4 3 3 0.00575351
1999 2 1 4 3 4 0.00567012
1999 2 1 4 3 5 0.00567817
1999 2 1 4 3 6 0.00506382
1999 2 1 4 3 7 0.00463415
1999 2 1 5 2 1 0.00334206
1999 2 1 5 2 2 0.00279153
1999 2 1 5 2 3 0.00182362
1999 2 1 5 2 4 0.00154968
1999 2 1 5 2 5 0.00130676
1999 2 1 5 2 6 0.00106703
1999 2 1 5 2 7 0.000945579
1999 2 1 5 2 8 0.000757447
1999 2 1 5 3 1 0.00734438
1999 2 1 5 3 2 0.00559425
1999 2 1 5 3 3 0.00478199
1999 2 1 5 3 4 0.00472803
1999 2 1 5 3 5 0.00473325
1999 2 1 5 3 6 0.0043279
1999 2 1 5 3 7 0.00403558
1999 2 1 6 2 1 0.00554544
1999 2 1 6 2 2 0.00479206
1999 2 1 6 2 3 0.00336451
1999 2 1 6 2 4 0.00293201
1999 2 1 6 2 5 0.00253562
1999 2 1 6 2 6 0.00213072
1999 2 1 6 2 7 0.00191961
1999 2 1 6 2 8 0.00158332
1999 2 1 6 3 1 0.0103824
1999 2 1 6 3 2 0.00851425
1999 2 1 6 3 3 0.00754723
1999 2 1 6 3 4 0.00748074
1999 2 1 6 3 5 0.00748718
1999 2 1 6 3 6 0.00697868
1999 2 1 6 3 7 0.0066017
1999 2 1 7 2 1 0.00315683
1999 2 1 7 2 2 0.00281387
1999 2 1 7 2 3 0.00210998
1999 2 1 7 2 4 0.00188149
1999 2 1 7 2 5 0.00166505
1999 2 1 7 2 6 0.00143629
1999 2 1 7 2 7 0.00131362
1999 2 1 7 2 8 0.0011128
1999 2 1 7 3 1 0.00510632
1999 2 1 7 3 2 0.00447941
1999 2 1 7 3 3 0.00410449
1999 2 1 7 3 4 0.00407762
1999 2 1 7 3 5 0.00408023
1999 2 1 7 3 6 0.00387033
1999 2 1 7 3 7 0.0037097
1999 2 1 8 2 1 0.00499252
1999 2 1 8 2 2 0.00459536
1999 2 1 8 2 3 0.00368877
1999 2 1 8 2 4 0.00336853
1999 2 1 8 2 5 0.00305299
1999 2 1 8 2 6 0.00270594
1999 2 1 8 2 7 0.00251373
1999 2 1 8 2 8 0.00218912
1999 2 1 8 3 1 0.00694095
1999 2 1 8 3 2 0.0065288
1999 2 1 8 3 3 0.00619128
1999 2 1 8 3 4 0.00616528
1999 2 1 8 3 5 0.00616781
1999 2 1 8 3 6 0.00595764
1999 2 1 8 3 7 0.00578862
1999 2 1 9 2 1 0.00189953
1999 2 1 9 2 2 0.00182618
1999 2 1 9 2 3 0.00160768
1999 2 1 9 2 4 0.00151623
1999 2 1 9 2 5 0.00141935
1999 2 1 9 2 6 0.00130509
1999 2 1 9 2 7 0.00123828
1999 2 1 9 2 8 0.00111953
1999 2 1 9 3 1 0.00215099
1999 2 1 9 3 2 0.00222389
1999 2 1 9 3 3 0.00220934
1999 2 1 9 3 4 0.00220711
1999 2 1 9 3 5 0.00220734
1999 2 1 9 3 6 0.00218519
1999 2 1 9 3 7 0.00216271
1999 2 1 10 2 1 0.000661193
1999 2 1 10 2 2 0.000659301
1999 2 1 10 2 3 0.000627169
1999 2 1 10 2 4 0.000607715
1999 2 1 10 2 5 0.000584531
1999 2 1 10 2 6 0.000554306
1999 2 1 10 2 7 0.000535339
1999 2 1 10 2 8 0.000499455
1999 2 1 10 3 1 0.0006303
1999 2 1 10 3 2 0.00070547
1999 2 1 10 3 3 0.000728751
1999 2 1 10 3 4 0.000729974
1999 2 1 10 3 5 0.000729858
1999 2 1 10 3 6 0.000737595
1999 2 1 10 3 7 0.000741391
1999 2 1 11 2 1 0.000261522
1999 2 1 11 2 2 0.000270776
1999 2 1 11 2 3 0.000278992
1999 2 1 11 2 4 0.000277985
1999 2 1 11 2 5 0.000274963
1999 2 1 11 2 6 0.000269165
1999 2 1 11 2 7 0.000264751
1999 2 1 11 2 8 0.000255138
1999 2 1 11 3 1 0.000208761
1999 2 1 11 3 2 0.00025357
1999 2 1 11 3 3 0.000272693
1999 2 1 11 3 4 0.000273908
1999 2 1 11 3 5 0.00027379
1999 2 1 11 3 6 0.00028264
1999 2 1 11 3 7 0.000288662
1999 3 1 2 2 0 0.00167502
1999 3 1 2 3 0 0.00135195
1999 3 1 3 2 0 0.00581965
1999 3 1 3 2 1 0.00168643
1999 3 1 3 3 0 0.00400496
1999 3 1 3 3 1 0.0017457
1999 3 1 3 3 2 0.00139307
1999 3 1 3 3 3 0.00115806
1999 3 1 3 3 4 0.0011774
1999 3 1 3 3 5 0.00111255
1999 3 1 3 3 6 0.00102126
1999 3 1 3 3 7 0.000946258
1999 3 1 4 2 0 0.0139544
1999 3 1 4 2 1 0.0051691
1999 3 1 4 2 2 0.00311674
1999 3 1 4 2 3 0.00280827
1999 3 1 4 2 4 0.00215142
1999 3 1 4 3 0 0.0083948
1999 3 1 4 3 1 0.0044605
1999 3 1 4 3 2 0.00372896
1999 3 1 4 3 3 0.00321484
1999 3 1 4 3 4 0.00325806
1999 3 1 4 3 5 0.00311244
1999 3 1 4 3 6 0.00290395
1999 3 1 4 3 7 0.0027294
1999 3 1 5 2 0 0.00901566
1999 3 1 5 2 1 0.00414522
1999 3 1 5 2 2 0.0027332
1999 3 1 5 2 3 0.00250564
1999 3 1 5 2 4 0.00200336
1999 3 1 5 2 5 0.00158723
1999 3 1 5 2 6 0.00137519
1999 3 1 5 2 7 0.0013465
1999 3 1 5 2 8 0.00106133
1999 3 1 5 3 0 0.00481833
1999 3 1 5 3 1 0.00304762
1999 3 1 5 3 2 0.00265426
1999 3 1 5 3 3 0.00236283
1999 3 1 5 3 4 0.00238784
1999 3 1 5 3 5 0.00230316
1999 3 1 5 3 6 0.0021799
1999 3 1 5 3 7 0.00207479
1999 3 1 6 2 0 0.0135378
1999 3 1 6 2 1 0.00738889
1999 3 1 6 2 2 0.0052303
1999 3 1 6 2 3 0.00486109
1999 3 1 6 2 4 0.00402069
1999 3 1 6 2 5 0.00329375
1999 3 1 6 2 6 0.00291065
1999 3 1 6 2 7 0.00285807
1999 3 1 6 2 8 0.00232467
1999 3 1 6 3 0 0.00658652
1999 3 1 6 3 1 0.00478399
1999 3 1 6 3 2 0.0043041
1999 3 1 6 3 3 0.00393021
1999 3 1 6 3 4 0.00396293
1999 3 1 6 3 5 0.00385168
1999 3 1 6 3 6 0.00368725
1999 3 1 6 3 7 0.00354464
1999 3 1 7 2 0 0.00744559
1999 3 1 7 2 1 0.00472909
1999 3 1 7 2 2 0.00356432
1999 3 1 7 2 3 0.00335315
1999 3 1 7 2 4 0.00285785
1999 3 1 7 2 5 0.00241133
1999 3 1 7 2 6 0.00216839
1999 3 1 7 2 7 0.0021346
1999 3 1 7 2 8 0.00178511
1999 3 1 7 3 0 0.00333381
1999 3 1 7 3 1 0.00273643
1999 3 1 7 3 2 0.00253367
1999 3 1 7 3 3 0.00236619
1999 3 1 7 3 4 0.00238117
1999 3 1 7 3 5 0.00232999
1999 3 1 7 3 6 0.00225306
1999 3 1 7 3 7 0.00218512
1999 3 1 8 2 0 0.0104161
1999 3 1 8 2 1 0.00775574
1999 3 1 8 2 2 0.00624303
1999 3 1 8 2 3 0.00594833
1999 3 1 8 2 4 0.00523156
1999 3 1 8 2 5 0.00455301
1999 3 1 8 2 6 0.00416993
1999 3 1 8 2 7 0.00411582
1999 3 1 8 2 8 0.00354366
1999 3 1 8 3 0 0.00427498
1999 3 1 8 3 1 0.00398897
1999 3 1 8 3 2 0.00380632
1999 3 1 8 3 3 0.00363951
1999 3 1 8 3 4 0.00365495
1999 3 1 8 3 5 0.00360179
1999 3 1 8 3 6 0.00351979
1999 3 1 8 3 7 0.00344536
1999 3 1 9 2 0 0.0031703
1999 3 1 9 2 1 0.00292253
1999 3 1 9 2 2 0.00256987
1999 3 1 9 2 3 0.00249076
1999 3 1 9 2 4 0.00228509
1999 3 1 9 2 5 0.00207319
1999 3 1 9 2 6 0.00194602
1999 3 1 9 2 7 0.0019276
1999 3 1 9 2 8 0.00172584
1999 3 1 9 3 0 0.00115754
1999 3 1 9 3 1 0.0012831
1999 3 1 9 3 2 0.00127489
1999 3 1 9 3 3 0.00125824
1999 3 1 9 3 4 0.00126006
1999 3 1 9 3 5 0.00125359
1999 3 1 9 3 6 0.00124252
1999 3 1 9 3 7 0.00123145
1999 3 1 10 2 0 0.000818769
1999 3 1 10 2 1 0.000904633
1999 3 1 10 2 2 0.000857387
1999 3 1 10 2 3 0.00084312
1999 3 1 10 2 4 0.000801702
1999 3 1 10 2 5 0.000753478
1999 3 1 10 2 6 0.000722161
1999 3 1 10 2 7 0.000717487
1999 3 1 10 2 8 0.000664055
1999 3 1 10 3 0 0.000270718
1999 3 1 10 3 1 0.00034728
1999 3 1 10 3 2 0.000357102
1999 3 1 10 3 3 0.000362032
1999 3 1 10 3 4 0.000361699
1999 3 1 10 3 5 0.000362753
1999 3 1 10 3 6 0.000363897
1999 3 1 10 3 7 0.000364474
1999 3 1 11 2 0 0.000244928
1999 3 1 11 2 1 0.000325781
1999 3 1 11 2 2 0.000333408
1999 3 1 11 2 3 0.000332764
1999 3 1 11 2 4 0.000328239
1999 3 1 11 2 5 0.000319849
1999 3 1 11 2 6 0.000313174
1999 3 1 11 2 7 0.00031211
1999 3 1 11 2 8 0.000298852
1999 3 1 11 3 0 7.31583e-005
1999 3 1 11 3 1 0.000108997
1999 3 1 11 3 2 0.000116089
1999 3 1 11 3 3 0.000120974
1999 3 1 11 3 4 0.000120571
1999 3 1 11 3 5 0.000121925
1999 3 1 11 3 6 0.000123823
1999 3 1 11 3 7 0.000125366
1999 4 1 2 3 0 0.00122048
1999 4 1 3 2 0 0.00296956
1999 4 1 3 2 1 0.00100564
1999 4 1 3 3 0 0.00195145
1999 4 1 3 3 1 0.000862527
1999 4 1 3 3 2 0.000681451
1999 4 1 3 3 3 0.000564655
1999 4 1 3 3 4 0.000618599
1999 4 1 3 3 5 0.000607092
1999 4 1 3 3 6 0.0005322
1999 4 1 3 3 7 0.000491813
1999 4 1 4 2 0 0.0114708
1999 4 1 4 2 1 0.00482226
1999 4 1 4 2 2 0.00302717
1999 4 1 4 2 3 0.0025669
1999 4 1 4 2 4 0.0023044
1999 4 1 4 2 5 0.00176389
1999 4 1 4 3 0 0.00649977
1999 4 1 4 3 1 0.00349106
1999 4 1 4 3 2 0.00289643
1999 4 1 4 3 3 0.00249123
1999 4 1 4 3 4 0.00268074
1999 4 1 4 3 5 0.00264067
1999 4 1 4 3 6 0.00237511
1999 4 1 4 3 7 0.00222822
1999 4 1 5 2 0 0.0091574
1999 4 1 5 2 1 0.00459695
1999 4 1 5 2 2 0.00312405
1999 4 1 5 2 3 0.00271963
1999 4 1 5 2 4 0.00248278
1999 4 1 5 2 5 0.00197831
1999 4 1 5 2 6 0.00160031
1999 4 1 5 2 7 0.00150065
1999 4 1 5 2 8 0.000881547
1999 4 1 5 3 0 0.00459485
1999 4 1 5 3 1 0.00289584
1999 4 1 5 3 2 0.00250098
1999 4 1 5 3 3 0.00221796
1999 4 1 5 3 4 0.00235183
1999 4 1 5 3 5 0.00232375
1999 4 1 5 3 6 0.00213455
1999 4 1 5 3 7 0.00202747
1999 4 1 6 2 0 0.0126772
1999 4 1 6 2 1 0.00737884
1999 4 1 6 2 2 0.00535777
1999 4 1 6 2 3 0.00476762
1999 4 1 6 2 4 0.00441369
1999 4 1 6 2 5 0.00363672
1999 4 1 6 2 6 0.00303069
1999 4 1 6 2 7 0.00286696
1999 4 1 6 2 8 0.00180362
1999 4 1 6 3 0 0.00574745
1999 4 1 6 3 1 0.00413912
1999 4 1 6 3 2 0.00369642
1999 4 1 6 3 3 0.0033629
1999 4 1 6 3 4 0.00352239
1999 4 1 6 3 5 0.0034892
1999 4 1 6 3 6 0.00326192
1999 4 1 6 3 7 0.00313042
1999 4 1 7 2 0 0.00749401
1999 4 1 7 2 1 0.00497519
1999 4 1 7 2 2 0.00383143
1999 4 1 7 2 3 0.00347654
1999 4 1 7 2 4 0.00325871
1999 4 1 7 2 5 0.00276623
1999 4 1 7 2 6 0.00236705
1999 4 1 7 2 7 0.00225668
1999 4 1 7 2 8 0.00150885
1999 4 1 7 3 0 0.00310462
1999 4 1 7 3 1 0.00251732
1999 4 1 7 3 2 0.00231599
1999 4 1 7 3 3 0.00215539
1999 4 1 7 3 4 0.00223312
1999 4 1 7 3 5 0.00221709
1999 4 1 7 3 6 0.0021053
1999 4 1 7 3 7 0.00203905
1999 4 1 8 2 0 0.0113999
1999 4 1 8 2 1 0.0086832
1999 4 1 8 2 2 0.00711095
1999 4 1 8 2 3 0.00658508
1999 4 1 8 2 4 0.00625312
1999 4 1 8 2 5 0.00547588
1999 4 1 8 2 6 0.00481694
1999 4 1 8 2 7 0.00462987
1999 4 1 8 2 8 0.00329898
1999 4 1 8 3 0 0.00429824
1999 4 1 8 3 1 0.00394473
1999 4 1 8 3 2 0.00374383
1999 4 1 8 3 3 0.00356783
1999 4 1 8 3 4 0.00365462
1999 4 1 8 3 5 0.00363695
1999 4 1 8 3 6 0.00351038
1999 4 1 8 3 7 0.00343266
1999 4 1 9 2 0 0.00363342
1999 4 1 9 2 1 0.00332325
1999 4 1 9 2 2 0.00295365
1999 4 1 9 2 3 0.00281043
1999 4 1 9 2 4 0.00271529
1999 4 1 9 2 5 0.00247838
1999 4 1 9 2 6 0.00226185
1999 4 1 9 2 7 0.00219769
1999 4 1 9 2 8 0.00170441
1999 4 1 9 3 0 0.00120847
1999 4 1 9 3 1 0.00130796
1999 4 1 9 3 2 0.00129382
1999 4 1 9 3 3 0.00127254
1999 4 1 9 3 4 0.00128387
1999 4 1 9 3 5 0.00128169
1999 4 1 9 3 6 0.00126426
1999 4 1 9 3 7 0.00125214
1999 4 1 10 2 0 0.000884944
1999 4 1 10 2 1 0.000945469
1999 4 1 10 2 2 0.000900804
1999 4 1 10 2 3 0.000877096
1999 4 1 10 2 4 0.000859935
1999 4 1 10 2 5 0.000813012
1999 4 1 10 2 6 0.000765529
1999 4 1 10 2 7 0.000750688
1999 4 1 10 2 8 0.000625627
1999 4 1 10 3 0 0.000264595
1999 4 1 10 3 1 0.000329436
1999 4 1 10 3 2 0.000337533
1999 4 1 10 3 3 0.000341003
1999 4 1 10 3 4 0.000339635
1999 4 1 10 3 5 0.000339964
1999 4 1 10 3 6 0.000341585
1999 4 1 10 3 7 0.000341998
1999 4 1 11 2 0 0.000245773
1999 4 1 11 2 1 0.000307965
1999 4 1 11 2 2 0.000315105
1999 4 1 11 2 3 0.000314149
1999 4 1 11 2 4 0.000312677
1999 4 1 11 2 5 0.000306481
1999 4 1 11 2 6 0.000297981
1999 4 1 11 2 7 0.000294975
1999 4 1 11 2 8 0.000264668
1999 4 1 11 3 0 6.58787e-005
1999 4 1 11 3 1 9.46985e-005
1999 4 1 11 3 2 0.000100589
1999 4 1 11 3 3 0.000104458
1999 4 1 11 3 4 0.000102672
1999 4 1 11 3 5 0.000103054
1999 4 1 11 3 6 0.000105524
1999 4 1 11 3 7 0.000106833
2000 1 1 2 3 1 0.00249664
2000 1 1 3 2 1 0.00304442
2000 1 1 3 3 1 0.00303835
2000 1 1 3 3 2 0.00107187
2000 1 1 3 3 3 0.00102486
2000 1 1 3 3 4 0.00089138
2000 1 1 3 3 5 0.000829305
2000 1 1 3 3 6 0.000788958
2000 1 1 3 3 7 0.000660942
2000 1 1 4 2 1 0.00912414
2000 1 1 4 2 2 0.00329924
2000 1 1 4 2 3 0.00270005
2000 1 1 4 2 4 0.00218527
2000 1 1 4 2 5 0.00198917
2000 1 1 4 2 6 0.00155946
2000 1 1 4 3 1 0.00725232
2000 1 1 4 3 2 0.00330013
2000 1 1 4 3 3 0.00318583
2000 1 1 4 3 4 0.00285335
2000 1 1 4 3 5 0.0026944
2000 1 1 4 3 6 0.00258948
2000 1 1 4 3 7 0.00224734
2000 1 1 5 2 1 0.0103003
2000 1 1 5 2 2 0.00448314
2000 1 1 5 2 3 0.00378662
2000 1 1 5 2 4 0.00316448
2000 1 1 5 2 5 0.00292072
2000 1 1 5 2 6 0.00237106
2000 1 1 5 2 7 0.00216755
2000 1 1 5 2 8 0.00200763
2000 1 1 5 3 1 0.00691218
2000 1 1 5 3 2 0.00380093
2000 1 1 5 3 3 0.00369557
2000 1 1 5 3 4 0.00338287
2000 1 1 5 3 5 0.00322994
2000 1 1 5 3 6 0.00312771
2000 1 1 5 3 7 0.00278673
2000 1 1 6 2 1 0.0163891
2000 1 1 6 2 2 0.00832703
2000 1 1 6 2 3 0.00722111
2000 1 1 6 2 4 0.00619828
2000 1 1 6 2 5 0.00578739
2000 1 1 6 2 6 0.00483707
2000 1 1 6 2 7 0.00447588
2000 1 1 6 2 8 0.0041881
2000 1 1 6 3 1 0.00954901
2000 1 1 6 3 2 0.00614979
2000 1 1 6 3 3 0.00601504
2000 1 1 6 3 4 0.00560724
2000 1 1 6 3 5 0.00540339
2000 1 1 6 3 6 0.00526546
2000 1 1 6 3 7 0.00479548
2000 1 1 7 2 1 0.0102762
2000 1 1 7 2 2 0.00601147
2000 1 1 7 2 3 0.00533973
2000 1 1 7 2 4 0.00469643
2000 1 1 7 2 5 0.00443155
2000 1 1 7 2 6 0.00380342
2000 1 1 7 2 7 0.00355853
2000 1 1 7 2 8 0.00336078
2000 1 1 7 3 1 0.00526433
2000 1 1 7 3 2 0.00391521
2000 1 1 7 3 3 0.00385027
2000 1 1 7 3 4 0.00364924
2000 1 1 7 3 5 0.00354626
2000 1 1 7 3 6 0.00347564
2000 1 1 7 3 7 0.0032293
2000 1 1 8 2 1 0.0184867
2000 1 1 8 2 2 0.0125261
2000 1 1 8 2 3 0.0114083
2000 1 1 8 2 4 0.010292
2000 1 1 8 2 5 0.00981883
2000 1 1 8 2 6 0.00866334
2000 1 1 8 2 7 0.00819948
