Species.n Year Quarter Age N west consum size
1 2000 1 4 247009 0.113924 0.073 220
1 2000 1 5 133196 0.206069 0.14 269
1 2000 1 6 120794 0.337952 0.239 317
1 2000 1 7 46614 0.530333 0.391 369
1 2000 1 8 53065 0.848296 0.641 430
1 2000 1 9 11701 1.57181 1.241 527
1 2000 1 10 2051 2.65596 2.18 627
1 2000 1 11 429 4.54954 3.78 743
1 2000 2 1 87610 0.003493 0.001 50
1 2000 2 2 449622 0.021785 0.011 123
1 2000 2 3 308551 0.052103 0.031 169
1 2000 2 4 241651 0.110473 0.07 217
1 2000 2 5 117966 0.206887 0.142 270
1 2000 2 6 120726 0.338652 0.239 317
1 2000 2 7 45700 0.529833 0.391 369
1 2000 2 8 51088 0.849747 0.641 430
1 2000 2 9 11438 1.56997 1.241 527
1 2000 2 10 1883 2.64561 2.168 626
1 2000 2 11 344 4.50761 3.747 741
1 2000 3 0 -1 -1 0 -1
1 2000 3 1 2.75372e+006 0.003493 0.001 50
1 2000 3 2 223185 0.022613 0.012 125
1 2000 3 3 248935 0.053231 0.032 170
1 2000 3 4 266110 0.109855 0.07 217
1 2000 3 5 107648 0.206481 0.14 269
1 2000 3 6 115969 0.340625 0.241 318
1 2000 3 7 47316 0.52989 0.391 369
1 2000 3 8 52337 0.849917 0.641 430
1 2000 3 9 12088 1.57153 1.241 527
1 2000 3 10 1965 2.63975 2.157 625
1 2000 3 11 323 4.4662 3.714 739
1 2000 4 0 -1 -1 0 -1
1 2000 4 1 1.30869e+006 0.003493 0.001 50
1 2000 4 2 800851 0.015604 0.008 110
1 2000 4 3 163347 0.053795 0.032 171
1 2000 4 4 249149 0.112221 0.072 219
1 2000 4 5 109872 0.205808 0.14 269
1 2000 4 6 109698 0.341012 0.241 318
1 2000 4 7 47777 0.530536 0.391 369
1 2000 4 8 54878 0.850336 0.641 430
1 2000 4 9 13043 1.57481 1.241 527
1 2000 4 10 2168 2.63725 2.157 625
1 2000 4 11 331 4.42695 3.682 737
1 2001 1 1 339715 0.003493 0.001 50
1 2001 1 2 974651 0.019766 0.01 119
1 2001 1 3 280114 0.050812 0.03 167
1 2001 1 4 211256 0.112996 0.072 219
1 2001 1 5 109156 0.206179 0.14 269
1 2001 1 6 106298 0.33982 0.241 318
1 2001 1 7 45417 0.530924 0.391 369
1 2001 1 8 54773 0.85202 0.641 430
1 2001 1 9 13226 1.57635 1.248 528
1 2001 1 10 2235 2.63574 2.157 625
1 2001 1 11 319 4.38545 3.649 735
1 2001 2 1 108687 0.003493 0.001 50
1 2001 2 2 560290 0.021791 0.011 124
1 2001 2 3 376330 0.051964 0.031 169
1 2001 2 4 244293 0.108229 0.069 216
1 2001 2 5 98262 0.206683 0.14 269
1 2001 2 6 101768 0.339635 0.241 318
1 2001 2 7 41814 0.530625 0.391 369
1 2001 2 8 50738 0.853893 0.641 430
1 2001 2 9 12376 1.57549 1.241 527
1 2001 2 10 2080 2.63467 2.157 625
1 2001 2 11 280 4.34471 3.617 733
1 2001 3 0 -1 -1 0 -1
1 2001 3 1 1.80817e+006 0.003493 0.001 50
1 2001 3 2 271042 0.022719 0.012 125
1 2001 3 3 305121 0.053209 0.032 170
1 2001 3 4 303815 0.108604 0.069 216
1 2001 3 5 98622 0.20557 0.14 269
1 2001 3 6 97048 0.340512 0.241 318
1 2001 3 7 40869 0.53047 0.391 369
1 2001 3 8 49124 0.855082 0.646 431
1 2001 3 9 12373 1.57621 1.248 528
1 2001 3 10 2093 2.6351 2.157 625
1 2001 3 11 274 4.31486 3.601 732
1 2001 4 0 -1 -1 0 -1
1 2001 4 1 857832 0.003493 0.001 50
1 2001 4 2 577736 0.016373 0.008 112
1 2001 4 3 195713 0.053902 0.032 171
1 2001 4 4 295635 0.111762 0.071 218
1 2001 4 5 115586 0.204924 0.14 269
1 2001 4 6 97934 0.3392 0.239 317
1 2001 4 7 40948 0.530791 0.391 369
1 2001 4 8 50370 0.856275 0.646 431
1 2001 4 9 13315 1.58 1.248 528
1 2001 4 10 2346 2.63732 2.157 625
1 2001 4 11 309 4.29821 3.585 731
1 2002 1 1 224311 0.003493 0.001 50
1 2002 1 2 660546 0.019921 0.01 120
1 2002 1 3 232799 0.051629 0.03 168
1 2002 1 4 244442 0.113634 0.072 219
1 2002 1 5 123936 0.20571 0.14 269
1 2002 1 6 105530 0.337225 0.239 317
1 2002 1 7 40246 0.530584 0.391 369
1 2002 1 8 49791 0.857225 0.646 431
1 2002 1 9 13534 1.58306 1.248 528
1 2002 1 10 2475 2.63916 2.157 625
1 2002 1 11 328 4.28588 3.585 731
1 2002 2 1 72893 0.003493 0.001 50
1 2002 2 2 379493 0.021845 0.011 124
1 2002 2 3 272241 0.052251 0.031 169
1 2002 2 4 233960 0.111044 0.071 218
1 2002 2 5 115192 0.206662 0.14 269
1 2002 2 6 112078 0.337824 0.239 317
1 2002 2 7 41110 0.529839 0.391 369
1 2002 2 8 48455 0.856874 0.646 431
1 2002 2 9 13303 1.58489 1.256 529
1 2002 2 10 2509 2.64134 2.168 626
1 2002 2 11 336 4.27724 3.57 730
1 2002 3 0 -1 -1 0 -1
1 2002 3 1 2.16452e+006 0.003493 0.001 50
1 2002 3 2 186682 0.022666 0.012 125
1 2002 3 3 214783 0.053324 0.032 170
1 2002 3 4 246285 0.110573 0.07 217
1 2002 3 5 106470 0.206522 0.14 269
1 2002 3 6 112179 0.339951 0.241 318
1 2002 3 7 44199 0.529718 0.391 369
1 2002 3 8 49928 0.854707 0.646 431
1 2002 3 9 13695 1.58702 1.256 529
1 2002 3 10 2679 2.64479 2.168 626
1 2002 3 11 369 4.27415 3.57 730
1 2002 4 0 -1 -1 0 -1
1 2002 4 1 1.02858e+006 0.003493 0.001 50
1 2002 4 2 634047 0.015668 0.008 110
1 2002 4 3 138861 0.053874 0.032 171
1 2002 4 4 223346 0.112777 0.072 219
1 2002 4 5 106068 0.206095 0.14 269
1 2002 4 6 108318 0.340804 0.241 318
1 2002 4 7 46092 0.53031 0.391 369
1 2002 4 8 52841 0.852781 0.641 430
1 2002 4 9 14291 1.589 1.256 529
1 2002 4 10 2902 2.64867 2.168 626
1 2002 4 11 414 4.27529 3.57 730
1 2003 1 1 269361 0.003469 0.001 50
1 2003 1 2 768997 0.019595 0.01 119
1 2003 1 3 224425 0.050486 0.03 167
1 2003 1 4 184237 0.112479 0.072 219
1 2003 1 5 101147 0.204492 0.14 269
1 2003 1 6 103457 0.336948 0.241 318
1 2003 1 7 44411 0.52535 0.391 369
1 2003 1 8 52664 0.843302 0.641 430
1 2003 1 9 13749 1.57058 1.256 529
1 2003 1 10 2804 2.62096 2.168 626
1 2003 1 11 408 4.22594 3.57 730
1 2003 2 1 90145 0.003469 0.001 50
1 2003 2 2 453729 0.021527 0.011 123
1 2003 2 3 293850 0.051458 0.031 169
1 2003 2 4 198468 0.108197 0.07 217
1 2003 2 5 89555 0.205013 0.142 270
1 2003 2 6 98468 0.337267 0.241 318
1 2003 2 7 42401 0.525412 0.391 369
1 2003 2 8 51693 0.844942 0.641 430
1 2003 2 9 13339 1.56796 1.256 529
1 2003 2 10 2680 2.62197 2.168 626
1 2003 2 11 395 4.22595 3.57 730
1 2003 3 0 -1 -1 0 -1
1 2003 3 1 3.70918e+006 0.003469 0.001 50
1 2003 3 2 231107 0.022306 0.012 125
1 2003 3 3 245304 0.052636 0.032 170
1 2003 3 4 237101 0.107771 0.069 216
1 2003 3 5 84710 0.204258 0.14 269
1 2003 3 6 92452 0.338389 0.241 318
1 2003 3 7 41667 0.525562 0.391 369
1 2003 3 8 52323 0.847731 0.646 431
1 2003 3 9 13959 1.56724 1.248 528
1 2003 3 10 2792 2.62325 2.168 626
1 2003 3 11 420 4.22905 3.585 731
1 2003 4 0 -1 -1 0 -1
1 2003 4 1 1.76361e+006 0.003469 0.001 50
1 2003 4 2 1.0506e+006 0.015249 0.007 109
1 2003 4 3 166919 0.053158 0.032 170
1 2003 4 4 233518 0.110356 0.071 218
1 2003 4 5 91564 0.203346 0.14 269
1 2003 4 6 86970 0.337783 0.241 318
1 2003 4 7 39777 0.525899 0.391 369
1 2003 4 8 51674 0.849872 0.646 431
1 2003 4 9 14319 1.56776 1.256 529
1 2003 4 10 2856 2.62341 2.168 626
1 2003 4 11 435 4.23233 3.585 731
1 2004 1 1 457512 0.003469 0.001 50
1 2004 1 2 1.30236e+006 0.019561 0.01 119
1 2004 1 3 349145 0.050046 0.03 167
1 2004 1 4 211864 0.110772 0.071 218
1 2004 1 5 97009 0.203713 0.14 269
1 2004 1 6 86807 0.335587 0.239 317
1 2004 1 7 36814 0.525907 0.391 369
1 2004 1 8 48815 0.851466 0.651 432
1 2004 1 9 13890 1.56839 1.256 529
1 2004 1 10 2747 2.62176 2.168 626
1 2004 1 11 416 4.23333 3.585 731
1 2004 2 1 146996 0.003469 0.001 50
1 2004 2 2 752764 0.021583 0.011 123
1 2004 2 3 492292 0.051408 0.031 169
1 2004 2 4 282677 0.105673 0.068 215
1 2004 2 5 94233 0.204195 0.14 269
1 2004 2 6 89358 0.335057 0.239 317
1 2004 2 7 35139 0.52525 0.391 369
1 2004 2 8 45325 0.852285 0.651 432
1 2004 2 9 13165 1.5693 1.256 529
1 2004 2 10 2597 2.6198 2.168 626
1 2004 2 11 386 4.23229 3.585 731
1 2004 3 0 -1 -1 0 -1
1 2004 3 1 2.91942e+006 0.003469 0.001 50
1 2004 3 2 367234 0.02249 0.012 125
1 2004 3 3 405454 0.052688 0.032 170
1 2004 3 4 380321 0.106781 0.069 216
1 2004 3 5 105277 0.202821 0.14 269
1 2004 3 6 91374 0.335687 0.239 317
1 2004 3 7 36118 0.524834 0.391 369
1 2004 3 8 44516 0.851506 0.651 432
1 2004 3 9 13188 1.57159 1.256 529
1 2004 3 10 2656 2.6198 2.168 626
1 2004 3 11 393 4.23154 3.585 731
1 2004 4 0 -1 -1 0 -1
1 2004 4 1 1.38589e+006 0.003469 0.001 50
1 2004 4 2 904030 0.015994 0.008 111
1 2004 4 3 263642 0.053366 0.032 171
1 2004 4 4 381890 0.110248 0.071 218
1 2004 4 5 135497 0.202324 0.138 268
1 2004 4 6 99248 0.333595 0.239 317
1 2004 4 7 37375 0.524876 0.391 369
1 2004 4 8 45077 0.849491 0.646 431
1 2004 4 9 13373 1.57436 1.256 529
1 2004 4 10 2784 2.62126 2.168 626
1 2004 4 11 414 4.23095 3.585 731
1 2005 1 1 361135 0.003469 0.001 50
1 2005 1 2 1.05536e+006 0.019711 0.01 119
1 2005 1 3 348343 0.050924 0.03 168
1 2005 1 4 325081 0.112057 0.072 219
1 2005 1 5 153844 0.203338 0.14 269
1 2005 1 6 116904 0.331538 0.236 316
1 2005 1 7 38836 0.524311 0.391 369
1 2005 1 8 44884 0.847036 0.646 431
1 2005 1 9 12906 1.57518 1.256 529
1 2005 1 10 2736 2.62242 2.168 626
1 2005 1 11 408 4.22785 3.57 730
1 2005 2 1 116370 0.003469 0.001 50
1 2005 2 2 605486 0.021658 0.011 124
1 2005 2 3 426972 0.051713 0.031 169
1 2005 2 4 334748 0.109049 0.07 217
1 2005 2 5 149315 0.20438 0.14 269
1 2005 2 6 134444 0.332808 0.239 317
1 2005 2 7 43777 0.523427 0.391 369
1 2005 2 8 46582 0.844078 0.641 430
1 2005 2 9 12891 1.5749 1.256 529
1 2005 2 10 2769 2.62433 2.168 626
1 2005 2 11 417 4.22548 3.57 730
1 2005 3 0 -1 -1 0 -1
1 2005 3 1 3.48132e+006 0.003469 0.001 50
1 2005 3 2 296941 0.022476 0.012 125
1 2005 3 3 339551 0.052831 0.032 170
1 2005 3 4 373018 0.10893 0.07 217
1 2005 3 5 145716 0.204104 0.14 269
1 2005 3 6 141813 0.33531 0.239 317
1 2005 3 7 51101 0.52347 0.391 369
1 2005 3 8 51696 0.839856 0.641 430
1 2005 3 9 13657 1.57472 1.256 529
1 2005 3 10 2976 2.62699 2.18 627
1 2005 3 11 458 4.22589 3.57 730
1 2005 4 0 -1 -1 0 -1
1 2005 4 1 1.65433e+006 0.003469 0.001 50
1 2005 4 2 1.0181e+006 0.01553 0.008 110
1 2005 4 3 219665 0.053386 0.032 171
1 2005 4 4 345216 0.111408 0.072 219
1 2005 4 5 153090 0.203681 0.14 269
1 2005 4 6 142221 0.335922 0.239 317
1 2005 4 7 55355 0.524152 0.391 369
1 2005 4 8 56545 0.835859 0.637 429
1 2005 4 9 13790 1.57238 1.256 529
1 2005 4 10 2971 2.62822 2.18 627
1 2005 4 11 464 4.22615 3.57 730
1 2006 1 1 436665 0.003583 0.001 50
1 2006 1 2 1.23781e+006 0.019824 0.01 119
1 2006 1 3 357374 0.050637 0.03 167
1 2006 1 4 288422 0.111608 0.072 219
1 2006 1 5 150608 0.201772 0.14 269
1 2006 1 6 141456 0.329604 0.239 317
1 2006 1 7 55048 0.513169 0.391 369
1 2006 1 8 58010 0.812203 0.637 429
1 2006 1 9 12976 1.51426 1.248 528
1 2006 1 10 2646 2.52499 2.18 627
1 2006 1 11 408 4.03774 3.57 730
1 2006 2 1 152585 0.003583 0.001 50
1 2006 2 2 748350 0.02169 0.011 123
1 2006 2 3 462666 0.051518 0.03 168
1 2006 2 4 305087 0.10769 0.07 217
1 2006 2 5 134920 0.202335 0.14 269
1 2006 2 6 137014 0.329906 0.239 317
1 2006 2 7 53118 0.513133 0.391 369
1 2006 2 8 56800 0.812846 0.637 429
1 2006 2 9 12015 1.50714 1.248 528
1 2006 2 10 2253 2.52131 2.168 626
1 2006 2 11 336 4.03053 3.57 730
1 2006 3 0 -1 -1 0 -1
1 2006 3 1 3.62676e+006 0.003583 0.001 50
1 2006 3 2 391920 0.022578 0.012 125
1 2006 3 3 397900 0.052648 0.032 170
1 2006 3 4 361536 0.106916 0.069 216
1 2006 3 5 126932 0.201815 0.14 269
1 2006 3 6 131343 0.331136 0.241 318
1 2006 3 7 53375 0.513221 0.391 369
1 2006 3 8 58157 0.814719 0.637 429
1 2006 3 9 12341 1.50285 1.241 527
1 2006 3 10 2163 2.51764 2.168 626
1 2006 3 11 313 4.02475 3.57 730
1 2006 4 0 -1 -1 0 -1
1 2006 4 1 1.72334e+006 0.003583 0.001 50
1 2006 4 2 1.10718e+006 0.016098 0.008 111
1 2006 4 3 278556 0.053288 0.032 170
1 2006 4 4 365675 0.109159 0.071 218
1 2006 4 5 135823 0.200923 0.14 269
1 2006 4 6 126413 0.331222 0.241 318
1 2006 4 7 53509 0.51362 0.391 369
1 2006 4 8 60581 0.816873 0.641 430
1 2006 4 9 13305 1.50188 1.241 527
1 2006 4 10 2242 2.51404 2.168 626
1 2006 4 11 314 4.01972 3.554 729
1 2007 1 1 455026 0.003583 0.001 50
1 2007 1 2 1.31092e+006 0.019906 0.01 119
1 2007 1 3 410034 0.050885 0.03 168
1 2007 1 4 330894 0.11041 0.071 218
1 2007 1 5 145039 0.20105 0.14 269
1 2007 1 6 125376 0.329543 0.239 317
1 2007 1 7 50912 0.513832 0.391 369
1 2007 1 8 59432 0.818351 0.641 430
1 2007 1 9 13287 1.50084 1.241 527
1 2007 1 10 2131 2.50808 2.157 625
1 2007 1 11 282 4.01099 3.554 729
1 2007 2 1 157292 0.003583 0.001 50
1 2007 2 2 784093 0.021755 0.011 123
1 2007 2 3 507182 0.051659 0.031 169
1 2007 2 4 355304 0.107637 0.07 217
1 2007 2 5 142467 0.201625 0.14 269
1 2007 2 6 127654 0.328541 0.239 317
1 2007 2 7 48130 0.513467 0.391 369
1 2007 2 8 55899 0.819384 0.641 430
1 2007 2 9 12618 1.49984 1.241 527
1 2007 2 10 1930 2.50116 2.157 625
1 2007 2 11 236 3.99859 3.538 728
1 2007 3 0 -1 -1 0 -1
1 2007 3 1 3.38596e+006 0.003583 0.001 50
1 2007 3 2 406048 0.022641 0.012 125
1 2007 3 3 426301 0.052741 0.032 170
1 2007 3 4 410435 0.107338 0.069 216
1 2007 3 5 142765 0.201348 0.14 269
1 2007 3 6 131048 0.329228 0.239 317
1 2007 3 7 49147 0.513064 0.391 369
1 2007 3 8 55787 0.82026 0.641 430
1 2007 3 9 12969 1.50091 1.241 527
1 2007 3 10 1965 2.49706 2.146 624
1 2007 3 11 225 3.98658 3.538 728
1 2007 4 0 -1 -1 0 -1
1 2007 4 1 1.60855e+006 0.003583 0.001 50
1 2007 4 2 1.05087e+006 0.016234 0.008 111
1 2007 4 3 293395 0.053375 0.032 171
1 2007 4 4 405005 0.109606 0.071 218
1 2007 4 5 156063 0.200849 0.14 269
1 2007 4 6 135160 0.329434 0.239 317
1 2007 4 7 51900 0.513121 0.391 369
1 2007 4 8 58601 0.820574 0.641 430
1 2007 4 9 14134 1.50383 1.241 527
1 2007 4 10 2196 2.49598 2.146 624
1 2007 4 11 243 3.97624 3.522 727
1 2008 1 1 421121 0.003583 0.001 50
1 2008 1 2 1.22918e+006 0.019963 0.01 119
1 2008 1 3 403698 0.051047 0.03 168
1 2008 1 4 357404 0.110983 0.072 219
1 2008 1 5 166566 0.201224 0.14 269
1 2008 1 6 142495 0.328526 0.239 317
1 2008 1 7 53301 0.513178 0.391 369
1 2008 1 8 59897 0.819674 0.641 430
1 2008 1 9 14525 1.50589 1.241 527
1 2008 1 10 2299 2.49491 2.146 624
1 2008 1 11 245 3.96423 3.507 726
1 2008 2 1 138848 0.003583 0.001 50
1 2008 2 2 714443 0.021875 0.011 124
1 2008 2 3 493218 0.05182 0.031 169
1 2008 2 4 375868 0.108204 0.07 217
1 2008 2 5 161628 0.201905 0.14 269
1 2008 2 6 150244 0.328576 0.239 317
1 2008 2 7 54646 0.512886 0.391 369
1 2008 2 8 59860 0.818238 0.641 430
1 2008 2 9 14213 1.50636 1.241 527
1 2008 2 10 2265 2.494 2.146 624
1 2008 2 11 233 3.95155 3.507 726
1 2008 3 0 -1 -1 0 -1
1 2008 3 1 3.48758e+006 0.003583 0.001 50
1 2008 3 2 356826 0.022725 0.012 125
1 2008 3 3 398756 0.052911 0.032 170
1 2008 3 4 422700 0.108094 0.07 217
1 2008 3 5 159704 0.201596 0.14 269
1 2008 3 6 154036 0.329878 0.239 317
1 2008 3 7 58407 0.512803 0.391 369
1 2008 3 8 62858 0.817363 0.641 430
1 2008 3 9 14767 1.50674 1.248 528
1 2008 3 10 2385 2.49469 2.146 624
1 2008 3 11 242 3.94211 3.491 725
1 2008 4 0 -1 -1 0 -1
1 2008 4 1 1.65699e+006 0.003583 0.001 50
1 2008 4 2 1.04912e+006 0.015999 0.008 110
1 2008 4 3 263594 0.0535 0.032 171
1 2008 4 4 399948 0.110478 0.071 218
1 2008 4 5 171083 0.201197 0.14 269
1 2008 4 6 157018 0.330183 0.239 317
1 2008 4 7 62349 0.513183 0.391 369
1 2008 4 8 68462 0.817438 0.641 430
1 2008 4 9 16194 1.5078 1.248 528
1 2008 4 10 2677 2.49667 2.146 624
1 2008 4 11 274 3.93656 3.491 725
1 2009 1 1 434405 0.003342 0.001 50
1 2009 1 2 1.25196e+006 0.018772 0.01 119
1 2009 1 3 388336 0.04826 0.03 168
1 2009 1 4 339371 0.106365 0.072 219
1 2009 1 5 173508 0.192951 0.14 269
1 2009 1 6 160564 0.316297 0.239 317
1 2009 1 7 63048 0.494143 0.391 369
1 2009 1 8 70767 0.789324 0.641 430
1 2009 1 9 16575 1.4607 1.248 528
1 2009 1 10 2737 2.42771 2.146 624
1 2009 1 11 279 3.83184 3.491 725
1 2009 2 1 145670 0.003342 0.001 50
1 2009 2 2 737587 0.020586 0.011 123
1 2009 2 3 489722 0.049055 0.031 169
1 2009 2 4 355966 0.103087 0.07 217
1 2009 2 5 159954 0.193537 0.14 269
1 2009 2 6 160891 0.31659 0.239 317
1 2009 2 7 62614 0.494011 0.391 369
1 2009 2 8 70227 0.789497 0.641 430
1 2009 2 9 16160 1.45876 1.241 527
1 2009 2 10 2606 2.42661 2.146 624
1 2009 2 11 260 3.82447 3.475 724
1 2009 3 0 -1 -1 0 -1
1 2009 3 1 3.23523e+006 0.003342 0.001 50
1 2009 3 2 373847 0.02142 0.012 125
1 2009 3 3 405126 0.050117 0.032 170
1 2009 3 4 408206 0.102685 0.07 217
1 2009 3 5 153074 0.193102 0.14 269
1 2009 3 6 157487 0.317794 0.241 318
1 2009 3 7 64189 0.494053 0.391 369
1 2009 3 8 72342 0.790209 0.641 430
1 2009 3 9 16771 1.45801 1.241 527
1 2009 3 10 2671 2.42593 2.146 624
1 2009 3 11 263 3.81928 3.475 724
1 2009 4 0 -1 -1 0 -1
1 2009 4 1 1.53685e+006 0.003342 0.001 50
1 2009 4 2 994554 0.01523 0.008 111
1 2009 4 3 272817 0.050712 0.032 171
1 2009 4 4 395197 0.104907 0.071 218
1 2009 4 5 162500 0.192489 0.14 269
1 2009 4 6 154002 0.31786 0.241 318
1 2009 4 7 65194 0.494417 0.391 369
1 2009 4 8 75641 0.791297 0.641 430
1 2009 4 9 17931 1.45856 1.241 527
1 2009 4 10 2859 2.42561 2.146 624
1 2009 4 11 279 3.81553 3.475 724
1 2010 1 1 406243 0.003342 0.001 50
1 2010 1 2 1.17246e+006 0.01879 0.01 119
1 2010 1 3 377716 0.048406 0.03 168
1 2010 1 4 341137 0.106091 0.072 219
1 2010 1 5 166409 0.192776 0.14 269
1 2010 1 6 152982 0.316742 0.239 317
1 2010 1 7 62919 0.494592 0.391 369
1 2010 1 8 74769 0.792105 0.641 430
1 2010 1 9 17831 1.45818 1.241 527
1 2010 1 10 2801 2.42373 2.146 624
1 2010 1 11 266 3.80886 3.46 723
1 2010 2 1 141391 0.003342 0.001 50
1 2010 2 2 703919 0.02053 0.011 123
1 2010 2 3 458961 0.049054 0.031 169
1 2010 2 4 346222 0.103484 0.07 217
1 2010 2 5 156178 0.193336 0.14 269
1 2010 2 6 152039 0.316435 0.239 317
1 2010 2 7 60210 0.494368 0.391 369
1 2010 2 8 71370 0.792683 0.641 430
1 2010 2 9 16994 1.45707 1.241 527
1 2010 2 10 2599 2.42074 2.146 624
1 2010 2 11 236 3.79951 3.46 723
1 2010 3 0 -1 -1 0 -1
1 2010 3 1 3.47465e+006 0.003342 0.001 50
1 2010 3 2 368215 0.021348 0.012 125
1 2010 3 3 385665 0.050049 0.032 170
1 2010 3 4 383633 0.102847 0.07 217
1 2010 3 5 148492 0.193137 0.14 269
1 2010 3 6 149666 0.317291 0.241 318
1 2010 3 7 60248 0.494194 0.391 369
1 2010 3 8 70787 0.793364 0.641 430
1 2010 3 9 17114 1.45713 1.241 527
1 2010 3 10 2592 2.41872 2.146 624
1 2010 3 11 227 3.79113 3.444 722
1 2010 4 0 -1 -1 0 -1
1 2010 4 1 1.65134e+006 0.003342 0.001 50
1 2010 4 2 1.05834e+006 0.01515 0.008 111
1 2010 4 3 267918 0.05062 0.032 171
1 2010 4 4 372166 0.10469 0.071 218
1 2010 4 5 152557 0.192594 0.14 269
1 2010 4 6 145490 0.317582 0.241 318
1 2010 4 7 60237 0.494309 0.391 369
1 2010 4 8 70855 0.793512 0.641 430
1 2010 4 9 17392 1.45793 1.241 527
1 2010 4 10 2634 2.41731 2.146 624
1 2010 4 11 224 3.78342 3.444 722
1 2011 1 1 439491 0.003342 0.001 50
1 2011 1 2 1.25808e+006 0.018757 0.01 119
1 2011 1 3 392821 0.048298 0.03 168
1 2011 1 4 329572 0.105628 0.072 219
1 2011 1 5 154295 0.192723 0.14 269
1 2011 1 6 141941 0.316774 0.239 317
1 2011 1 7 57708 0.494403 0.391 369
1 2011 1 8 67877 0.792788 0.641 430
1 2011 1 9 16491 1.45761 1.241 527
1 2011 1 10 2458 2.41465 2.135 623
1 2011 1 11 199 3.77307 3.444 722
1 2011 2 1 158856 0.003342 0.001 50
1 2011 2 2 771605 0.020442 0.011 123
1 2011 2 3 479129 0.048943 0.031 169
1 2011 2 4 340483 0.103082 0.07 217
1 2011 2 5 145678 0.193147 0.14 269
1 2011 2 6 138195 0.316262 0.239 317
1 2011 2 7 54088 0.49422 0.391 369
1 2011 2 8 62602 0.79166 0.641 430
1 2011 2 9 14771 1.45603 1.241 527
1 2011 2 10 2131 2.41088 2.135 623
1 2011 2 11 161 3.7604 3.429 721
1 2011 3 0 -1 -1 0 -1
1 2011 3 1 4.63704e+006 0.003342 0.001 50
1 2011 3 2 417483 0.021237 0.012 125
1 2011 3 3 413627 0.049919 0.032 170
1 2011 3 4 382380 0.102333 0.069 216
1 2011 3 5 139489 0.192943 0.14 269
1 2011 3 6 134766 0.316701 0.239 317
1 2011 3 7 52631 0.49401 0.391 369
1 2011 3 8 59809 0.791043 0.641 430
1 2011 3 9 13867 1.45482 1.241 527
1 2011 3 10 1951 2.40786 2.135 623
1 2011 3 11 139 3.74893 3.413 720
1 2011 4 0 -1 -1 0 -1
1 2011 4 1 2.20485e+006 0.003342 0.001 50
1 2011 4 2 1.38431e+006 0.014985 0.008 110
1 2011 4 3 298679 0.050466 0.032 170
1 2011 4 4 381199 0.104025 0.071 218
1 2011 4 5 144386 0.19236 0.14 269
1 2011 4 6 131315 0.316848 0.239 317
1 2011 4 7 51981 0.494007 0.391 369
1 2011 4 8 58536 0.79055 0.641 430
1 2011 4 9 13457 1.45416 1.241 527
1 2011 4 10 1862 2.40555 2.135 623
1 2011 4 11 127 3.73876 3.413 720
1 2012 1 1 589821 0.003539 0.001 50
1 2012 1 2 1.6696e+006 0.019328 0.01 119
1 2012 1 3 490344 0.049058 0.03 168
1 2012 1 4 352653 0.105695 0.071 218
1 2012 1 5 148189 0.192624 0.14 269
1 2012 1 6 127229 0.314115 0.239 317
1 2012 1 7 48712 0.488275 0.391 369
1 2012 1 8 53622 0.77427 0.641 430
1 2012 1 9 11785 1.41365 1.241 527
1 2012 1 10 1558 2.32252 2.124 622
1 2012 1 11 99 3.58255 3.398 719
1 2012 2 1 220243 0.003539 0.001 50
1 2012 2 2 1.04326e+006 0.021004 0.011 123
1 2012 2 3 610919 0.049781 0.03 168
1 2012 2 4 384850 0.103048 0.069 216
1 2012 2 5 143989 0.192949 0.14 269
1 2012 2 6 124425 0.313244 0.239 317
1 2012 2 7 44979 0.487982 0.391 369
1 2012 2 8 47682 0.771665 0.637 429
1 2012 2 9 9798 1.40991 1.233 526
1 2012 2 10 1210 2.31719 2.124 622
1 2012 2 11 70 3.56975 3.383 718
1 2012 3 0 -1 -1 0 -1
1 2012 3 1 4.83219e+006 0.003539 0.001 50
1 2012 3 2 577757 0.021858 0.012 125
1 2012 3 3 542662 0.050771 0.032 170
1 2012 3 4 452074 0.102398 0.069 216
1 2012 3 5 143475 0.192701 0.14 269
1 2012 3 6 124473 0.313397 0.239 317
1 2012 3 7 44185 0.487703 0.391 369
1 2012 3 8 45527 0.770352 0.637 429
1 2012 3 9 9005 1.40743 1.233 526
1 2012 3 10 1059 2.31295 2.113 621
1 2012 3 11 57 3.55867 3.383 718
1 2012 4 0 -1 -1 0 -1
1 2012 4 1 2.29732e+006 0.003539 0.001 50
1 2012 4 2 1.51771e+006 0.015901 0.008 111
1 2012 4 3 402360 0.05138 0.032 170
1 2012 4 4 468120 0.104121 0.07 217
1 2012 4 5 154338 0.192065 0.14 269
1 2012 4 6 124102 0.313281 0.239 317
1 2012 4 7 43750 0.487536 0.391 369
1 2012 4 8 43783 0.768756 0.637 429
1 2012 4 9 8335 1.40505 1.225 525
1 2012 4 10 935 2.30884 2.113 621
1 2012 4 11 46 3.54855 3.367 717
1 2013 1 1 616448 0.003539 0.001 50
1 2013 1 2 1.77614e+006 0.019418 0.01 119
1 2013 1 3 574822 0.049365 0.03 168
1 2013 1 4 444900 0.105207 0.071 218
1 2013 1 5 167493 0.192047 0.14 269
1 2013 1 6 126030 0.31211 0.236 316
1 2013 1 7 42382 0.487367 0.391 369
1 2013 1 8 40840 0.765935 0.632 428
1 2013 1 9 7270 1.4014 1.225 525
