data Species.n Quarter Year fleet Age observed model residual stand.residual
catch 23 1 1983 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1984 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1984 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1984 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1984 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1985 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1985 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1985 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1985 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1986 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1986 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1986 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1986 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1987 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1987 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1987 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1987 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1988 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1988 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1988 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1988 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1989 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1989 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1989 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1989 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1990 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1990 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1990 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1990 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1991 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1991 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1991 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1991 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1992 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1992 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1992 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1992 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1993 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1993 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1993 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1993 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1994 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1994 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1994 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1994 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1995 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1995 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1995 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1995 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1996 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1996 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1996 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1996 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1997 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1997 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1997 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1997 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1998 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1998 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1998 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1998 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 1999 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 1999 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 1999 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 1999 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2000 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2000 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2000 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2000 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2001 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2001 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2001 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2001 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2002 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2002 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2002 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2002 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2003 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2003 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2003 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2003 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2004 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2004 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2004 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2004 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2005 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2005 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2005 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2005 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2006 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2006 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2006 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2006 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2007 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2007 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2007 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2007 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2008 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2008 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2008 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2008 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2009 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2009 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2009 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2009 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2010 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2010 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2010 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2010 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2011 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2011 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2011 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2011 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2012 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2012 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2012 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2012 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2013 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2013 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2013 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2013 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2014 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2014 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2014 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2014 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2015 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2015 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2015 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2015 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 1 2016 -9 1  -99.9 -99.9 -99.9  -99.9
catch 23 1 2016 -9 2  -99.9 -99.9 -99.9  -99.9
catch 23 1 2016 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 1 2016 -9 4  -99.9 -99.9 -99.9  -99.9
catch 23 2 1974 -9 1  5.988500e+006 3.335376e+006 5.852555e-001 1.313946e+000
catch 23 2 1974 -9 2  3.929900e+006 2.895196e+006 3.055612e-001 6.860095e-001
catch 23 2 1974 -9 3  4.965000e+005 5.278730e+005 -6.127222e-002 -1.375611e-001
catch 23 2 1974 -9 4  2.278300e+006 1.391239e+006 4.932346e-001 1.107352e+000
catch 23 2 1975 -9 1  1.145760e+007 1.123093e+007 1.998155e-002 4.486020e-002
catch 23 2 1975 -9 2  1.694200e+006 2.999305e+006 -5.711700e-001 -1.282323e+000
catch 23 2 1975 -9 3  2.837700e+006 1.924196e+006 3.884854e-001 8.721812e-001
catch 23 2 1975 -9 4  1.290900e+006 1.118556e+006 1.433013e-001 3.217230e-001
catch 23 2 1976 -9 1  1.630830e+007 1.054783e+007 4.357541e-001 9.783032e-001
catch 23 2 1976 -9 2  1.450500e+007 1.211703e+007 1.798812e-001 4.038478e-001
catch 23 2 1976 -9 3  1.521700e+006 2.184865e+006 -3.617259e-001 -8.121038e-001
catch 23 2 1976 -9 4  1.478000e+006 1.917705e+006 -2.604391e-001 -5.847069e-001
catch 23 2 1977 -9 1  1.949950e+007 1.730558e+007 1.193599e-001 2.679726e-001
catch 23 2 1977 -9 2  5.595600e+006 5.265005e+006 6.089855e-002 1.367222e-001
catch 23 2 1977 -9 3  6.300300e+006 3.944262e+006 4.683354e-001 1.051451e+000
catch 23 2 1977 -9 4  1.808800e+006 1.134607e+006 4.663771e-001 1.047054e+000
catch 23 2 1978 -9 1  5.883910e+007 5.234908e+007 1.168723e-001 2.623877e-001
catch 23 2 1978 -9 2  1.694830e+007 1.055851e+007 4.732351e-001 1.062451e+000
catch 23 2 1978 -9 3  1.793200e+006 1.930104e+006 -7.357231e-002 -1.651758e-001
catch 23 2 1978 -9 4  1.181100e+006 1.588978e+006 -2.966449e-001 -6.659917e-001
catch 23 2 1979 -9 1  1.601810e+007 3.572663e+007 -8.021770e-001 -1.800952e+000
catch 23 2 1979 -9 2  2.273730e+007 3.011155e+007 -2.809019e-001 -6.306475e-001
catch 23 2 1979 -9 3  4.487300e+006 3.684240e+006 1.971870e-001 4.427008e-001
catch 23 2 1979 -9 4  1.985500e+006 1.011745e+006 6.741939e-001 1.513620e+000
catch 23 2 1980 -9 1  3.326940e+007 2.696645e+007 2.100446e-001 4.715672e-001
catch 23 2 1980 -9 2  1.247190e+007 1.024316e+007 1.968682e-001 4.419851e-001
catch 23 2 1980 -9 3  3.794100e+006 4.408620e+006 -1.501146e-001 -3.370194e-001
catch 23 2 1980 -9 4  4.885000e+005 5.428094e+005 -1.054187e-001 -2.366736e-001
catch 23 2 1981 -9 1  1.339400e+007 1.551630e+007 -1.470844e-001 -3.302163e-001
catch 23 2 1981 -9 2  1.171900e+007 1.314043e+007 -1.144822e-001 -2.570217e-001
catch 23 2 1981 -9 3  2.466000e+006 2.891557e+006 -1.591976e-001 -3.574116e-001
catch 23 2 1981 -9 4  1.232000e+006 1.173721e+006 4.845988e-002 1.087963e-001
catch 23 2 1982 -9 1  6.102602e+007 8.670912e+007 -3.512587e-001 -7.886041e-001
catch 23 2 1982 -9 2  6.717234e+006 7.734477e+006 -1.410114e-001 -3.165821e-001
catch 23 2 1982 -9 3  3.536693e+006 4.156214e+006 -1.614126e-001 -3.623843e-001
catch 23 2 1982 -9 4  2.092660e+006 1.110754e+006 6.333973e-001 1.422028e+000
catch 23 2 1983 -9 1  2.214067e+006 5.497068e+006 -9.093836e-001 -2.041640e+000
catch 23 2 1983 -9 2  3.474757e+007 1.699390e+007 7.152548e-001 1.605805e+000
catch 23 2 1983 -9 3  9.264959e+005 8.101351e+005 1.342087e-001 3.013093e-001
catch 23 2 1983 -9 4  3.838907e+005 4.198988e+005 -8.965590e-002 -2.012847e-001
catch 23 2 1984 -9 1  5.300626e+007 6.197162e+007 -1.562666e-001 -3.508312e-001
catch 23 2 1984 -9 2  1.913726e+006 3.317156e+006 -5.500554e-001 -1.234919e+000
catch 23 2 1984 -9 3  1.125267e+007 6.206611e+006 5.949905e-001 1.335802e+000
catch 23 2 1984 -9 4  3.748431e+005 3.819714e+005 -1.883826e-002 -4.229341e-002
catch 23 2 1985 -9 1  7.219313e+006 2.174198e+007 -1.102485e+000 -2.475168e+000
catch 23 2 1985 -9 2  3.642185e+007 2.405017e+007 4.150268e-001 9.317687e-001
catch 23 2 1985 -9 3  2.307585e+006 7.704004e+005 1.097047e+000 2.462958e+000
catch 23 2 1985 -9 4  2.455864e+005 1.277617e+006 -1.649103e+000 -3.702370e+000
catch 23 2 1986 -9 1  5.319052e+007 3.225359e+007 5.002508e-001 1.123104e+000
catch 23 2 1986 -9 2  8.940064e+006 3.194229e+006 1.029197e+000 2.310631e+000
catch 23 2 1986 -9 3  1.955525e+006 1.809500e+006 7.760805e-002 1.742364e-001
catch 23 2 1986 -9 4  3.657465e+004 1.290050e+005 -1.260496e+000 -2.829915e+000
catch 23 2 1987 -9 1  4.995626e+006 5.098074e+006 -2.030015e-002 -4.557549e-002
catch 23 2 1987 -9 2  2.614466e+007 1.378711e+007 6.399106e-001 1.436651e+000
catch 23 2 1987 -9 3  1.329564e+006 9.607746e+005 3.248669e-001 7.293523e-001
catch 23 2 1987 -9 4  1.894457e+005 4.468054e+005 -8.580206e-001 -1.926326e+000
catch 23 2 1988 -9 1  2.402363e+006 9.613232e+006 -1.386687e+000 -3.113225e+000
catch 23 2 1988 -9 2  1.030286e+007 6.495801e+006 4.612653e-001 1.035578e+000
catch 23 2 1988 -9 3  1.832096e+007 1.229953e+007 3.984850e-001 8.946311e-001
catch 23 2 1988 -9 4  2.831905e+006 1.172450e+006 8.818542e-001 1.979834e+000
catch 23 2 1989 -9 1  7.454816e+007 3.448153e+007 7.710216e-001 1.731006e+000
catch 23 2 1989 -9 2  7.590010e+006 4.932376e+006 4.310121e-001 9.676571e-001
catch 23 2 1989 -9 3  1.605224e+006 1.854260e+006 -1.442220e-001 -3.237901e-001
catch 23 2 1989 -9 4  5.649316e+006 3.439241e+006 4.962838e-001 1.114197e+000
catch 23 2 1990 -9 1  2.042110e+007 1.884470e+007 8.033711e-002 1.803633e-001
catch 23 2 1990 -9 2  1.687000e+007 1.593304e+007 5.714212e-002 1.282887e-001
catch 23 2 1990 -9 3  2.496598e+006 1.334157e+006 6.266294e-001 1.406834e+000
catch 23 2 1990 -9 4  7.539383e+005 1.148748e+006 -4.211171e-001 -9.454419e-001
catch 23 2 1991 -9 1  1.917823e+007 1.871906e+007 2.423373e-002 5.440669e-002
catch 23 2 1991 -9 2  8.819424e+006 5.138057e+006 5.402816e-001 1.212976e+000
catch 23 2 1991 -9 3  1.262103e+006 2.500415e+006 -6.836771e-001 -1.534910e+000
catch 23 2 1991 -9 4  4.340870e+005 3.070087e+005 3.463688e-001 7.776260e-001
catch 23 2 1992 -9 1  6.108074e+007 2.752701e+007 7.970290e-001 1.789394e+000
catch 23 2 1992 -9 2  1.014452e+007 8.302562e+006 2.003699e-001 4.498465e-001
catch 23 2 1992 -9 3  1.014351e+006 1.510736e+006 -3.983478e-001 -8.943231e-001
catch 23 2 1992 -9 4  6.286547e+005 7.186277e+005 -1.337612e-001 -3.003047e-001
catch 23 2 1993 -9 1  3.919516e+006 7.520526e+006 -6.516678e-001 -1.463047e+000
catch 23 2 1993 -9 2  1.232180e+007 1.547855e+007 -2.280853e-001 -5.120700e-001
catch 23 2 1993 -9 3  3.735881e+006 2.862780e+006 2.661906e-001 5.976194e-001
catch 23 2 1993 -9 4  1.095943e+006 6.460822e+005 5.284434e-001 1.186398e+000
catch 23 2 1994 -9 1  2.418571e+007 2.627944e+007 -8.302491e-002 -1.863976e-001
catch 23 2 1994 -9 2  3.057933e+006 3.675465e+006 -1.839404e-001 -4.129610e-001
catch 23 2 1994 -9 3  2.384643e+006 4.792714e+006 -6.980474e-001 -1.567173e+000
catch 23 2 1994 -9 4  1.514448e+006 9.299273e+005 4.876998e-001 1.094926e+000
catch 23 2 1995 -9 1  3.974489e+007 2.461156e+007 4.792652e-001 1.075989e+000
catch 23 2 1995 -9 2  7.969463e+006 9.023902e+006 -1.242597e-001 -2.789731e-001
catch 23 2 1995 -9 3  1.175800e+006 8.186863e+005 3.620027e-001 8.127254e-001
catch 23 2 1995 -9 4  3.723752e+005 1.062820e+006 -1.048779e+000 -2.354594e+000
catch 23 2 1996 -9 1  1.121091e+007 1.297317e+007 -1.459960e-001 -3.277728e-001
catch 23 2 1996 -9 2  1.466741e+007 2.426827e+007 -5.035418e-001 -1.130492e+000
catch 23 2 1996 -9 3  5.400311e+006 6.104246e+006 -1.225282e-001 -2.750856e-001
catch 23 2 1996 -9 4  1.059203e+006 1.146330e+006 -7.904838e-002 -1.774700e-001
catch 23 2 1997 -9 1  4.638137e+007 4.429550e+007 4.601461e-002 1.033065e-001
catch 23 2 1997 -9 2  2.704537e+006 3.303565e+006 -2.000713e-001 -4.491763e-001
catch 23 2 1997 -9 3  4.204114e+006 3.735633e+006 1.181463e-001 2.652481e-001
catch 23 2 1997 -9 4  9.468327e+005 9.460595e+005 8.169655e-004 1.834154e-003
catch 23 2 1998 -9 1  1.156472e+007 1.159296e+007 -2.439238e-003 -5.476286e-003
catch 23 2 1998 -9 2  3.394586e+007 3.440079e+007 -1.331268e-002 -2.988805e-002
catch 23 2 1998 -9 3  2.598875e+006 1.791402e+006 3.720803e-001 8.353504e-001
catch 23 2 1998 -9 4  1.894793e+006 2.132989e+006 -1.184147e-001 -2.658505e-001
catch 23 2 1999 -9 1  4.550378e+007 2.506609e+007 5.962796e-001 1.338696e+000
catch 23 2 1999 -9 2  6.032487e+006 7.128316e+006 -1.669157e-001 -3.747392e-001
catch 23 2 1999 -9 3  1.149738e+007 1.508467e+007 -2.715599e-001 -6.096739e-001
catch 23 2 1999 -9 4  9.435373e+005 1.498013e+006 -4.622592e-001 -1.037809e+000
catch 23 2 2000 -9 1  3.485591e+007 2.237271e+007 4.433807e-001 9.954255e-001
catch 23 2 2000 -9 2  3.627909e+006 5.229179e+006 -3.655977e-001 -8.207964e-001
catch 23 2 2000 -9 3  8.460368e+005 9.609661e+005 -1.273763e-001 -2.859701e-001
catch 23 2 2000 -9 4  1.501848e+006 1.760377e+006 -1.588314e-001 -3.565894e-001
catch 23 2 2001 -9 1  5.869071e+007 5.633281e+007 4.100435e-002 9.205808e-002
catch 23 2 2001 -9 2  1.307228e+007 1.460204e+007 -1.106672e-001 -2.484569e-001
catch 23 2 2001 -9 3  1.631697e+006 2.303078e+006 -3.446260e-001 -7.737133e-001
catch 23 2 2001 -9 4  1.484609e+006 1.064992e+006 3.321835e-001 7.457788e-001
catch 23 2 2002 -9 1  8.719733e+007 3.819298e+007 8.255219e-001 1.853364e+000
catch 23 2 2002 -9 2  1.145726e+007 9.554989e+006 1.815598e-001 4.076164e-001
catch 23 2 2002 -9 3  1.574602e+006 1.549536e+006 1.604680e-002 3.602637e-002
catch 23 2 2002 -9 4  3.036070e+005 2.784281e+005 8.657428e-002 1.943663e-001
catch 23 2 2003 -9 1  7.979206e+006 5.741292e+006 3.291545e-001 7.389786e-001
catch 23 2 2003 -9 2  1.578542e+007 2.354704e+007 -3.999132e-001 -8.978374e-001
catch 23 2 2003 -9 3  3.816849e+006 3.829075e+006 -3.197869e-003 -7.179474e-003
catch 23 2 2003 -9 4  1.339077e+006 6.695651e+005 6.931071e-001 1.556081e+000
catch 23 2 2004 -9 1  3.548682e+007 2.202187e+007 4.771253e-001 1.071185e+000
catch 23 2 2004 -9 2  1.257488e+006 1.805773e+006 -3.618728e-001 -8.124337e-001
catch 23 2 2004 -9 3  2.828275e+006 3.751608e+006 -2.825175e-001 -6.342747e-001
catch 23 2 2004 -9 4  6.165169e+005 7.476383e+005 -1.928336e-001 -4.329270e-001
catch 23 2 2005 -9 1  1.179617e+007 1.326912e+007 -1.176644e-001 -2.641660e-001
catch 23 2 2005 -9 2  4.957305e+006 7.682317e+006 -4.380591e-001 -9.834780e-001
catch 23 2 2005 -9 3  3.330099e+005 3.765014e+005 -1.227496e-001 -2.755827e-001
catch 23 2 2005 -9 4  5.542093e+005 7.167878e+005 -2.572375e-001 -5.775189e-001
catch 23 2 2006 -9 1  3.455521e+007 2.590730e+007 2.880335e-001 6.466584e-001
catch 23 2 2006 -9 2  2.802291e+006 3.513195e+006 -2.260884e-001 -5.075868e-001
catch 23 2 2006 -9 3  8.970550e+005 9.518479e+005 -5.928804e-002 -1.331064e-001
catch 23 2 2006 -9 4  1.844790e+005 1.688393e+005 8.858830e-002 1.988879e-001
catch 23 2 2007 -9 1  1.082691e+007 1.420989e+007 -2.719034e-001 -6.104451e-001
catch 23 2 2007 -9 2  4.846387e+006 7.171521e+006 -3.918843e-001 -8.798120e-001
catch 23 2 2007 -9 3  3.451620e+005 4.221076e+005 -2.012465e-001 -4.518148e-001
catch 23 2 2007 -9 4  1.760403e+005 1.479367e+005 1.739286e-001 3.904837e-001
catch 23 2 2008 -9 1  2.776330e+007 3.252702e+007 -1.583560e-001 -3.555220e-001
catch 23 2 2008 -9 2  4.128078e+006 5.812216e+006 -3.421500e-001 -7.681543e-001
catch 23 2 2008 -9 3  1.244225e+006 1.641651e+006 -2.771900e-001 -6.223140e-001
catch 23 2 2008 -9 4  2.198197e+005 1.579039e+005 3.308213e-001 7.427206e-001
catch 23 2 2009 -9 1  1.915059e+007 1.489885e+007 2.510500e-001 5.636275e-001
catch 23 2 2009 -9 2  1.460944e+007 1.317914e+007 1.030326e-001 2.313165e-001
catch 23 2 2009 -9 3  1.567367e+006 1.208318e+006 2.601673e-001 5.840967e-001
catch 23 2 2009 -9 4  3.927555e+005 4.437993e+005 -1.221852e-001 -2.743156e-001
catch 23 2 2010 -9 1  4.234716e+007 3.659848e+007 1.458948e-001 3.275457e-001
catch 23 2 2010 -9 2  2.259726e+006 2.511041e+006 -1.054535e-001 -2.367516e-001
catch 23 2 2010 -9 3  1.277512e+006 9.915184e+005 2.534322e-001 5.689759e-001
catch 23 2 2010 -9 4  1.622538e+005 1.498901e+005 7.925938e-002 1.779437e-001
catch 23 2 2011 -9 1  2.070401e+006 3.868022e+006 -6.250011e-001 -1.403178e+000
catch 23 2 2011 -9 2  3.392737e+007 2.207869e+007 4.296090e-001 9.645069e-001
catch 23 2 2011 -9 3  1.527822e+006 9.241586e+005 5.027151e-001 1.128636e+000
catch 23 2 2011 -9 4  3.214561e+005 4.650927e+005 -3.693759e-001 -8.292788e-001
catch 23 2 2012 -9 1  6.289075e+005 1.263737e+006 -6.978439e-001 -1.566716e+000
catch 23 2 2012 -9 2  6.077121e+005 5.941488e+005 2.257142e-002 5.067467e-002
catch 23 2 2012 -9 3  3.821726e+006 2.139761e+006 5.800082e-001 1.302165e+000
catch 23 2 2012 -9 4  1.714260e+005 1.553825e+005 9.826189e-002 2.206059e-001
catch 23 2 2013 -9 1  1.895477e+007 2.394972e+007 -2.339011e-001 -5.251268e-001
catch 23 2 2013 -9 2  8.224392e+006 5.592336e+006 3.857074e-001 8.659442e-001
catch 23 2 2013 -9 3  2.463241e+006 1.929943e+006 2.439875e-001 5.477717e-001
catch 23 2 2013 -9 4  4.486309e+006 8.078272e+006 -5.881477e-001 -1.320439e+000
catch 23 2 2014 -9 1  9.726311e+006 7.952273e+006 2.013769e-001 4.521073e-001
catch 23 2 2014 -9 2  3.829150e+006 4.004176e+006 -4.469500e-002 -1.003439e-001
catch 23 2 2014 -9 3  4.514363e+005 4.583865e+005 -1.527850e-002 -3.430147e-002
catch 23 2 2014 -9 4  4.250797e+005 9.906649e+005 -8.460998e-001 -1.899562e+000
catch 23 2 2015 -9 1  2.643493e+007 1.782115e+007 3.943001e-001 8.852357e-001
catch 23 2 2015 -9 2  2.503136e+006 3.978925e+006 -4.634670e-001 -1.040521e+000
catch 23 2 2015 -9 3  1.082555e+006 1.185771e+006 -9.106905e-002 -2.044574e-001
catch 23 2 2015 -9 4  3.631067e+005 5.052010e+005 -3.302598e-001 -7.414599e-001
catch 23 2 2016 -9 1  3.878700e+005 3.266046e+005 1.719200e-001 3.859744e-001
catch 23 2 2016 -9 2  1.451396e+006 1.507280e+006 -3.778059e-002 -8.482048e-002
catch 23 2 2016 -9 3  1.989969e+005 1.997803e+005 -3.928814e-003 -8.820506e-003
catch 23 2 2016 -9 4  8.088349e+004 9.296848e+004 -1.392508e-001 -3.126293e-001
catch 23 3 1974 -9 0  7.590000e+004 2.961924e+005 -1.361593e+000 -9.627915e-001
catch 23 3 1974 -9 1  2.264000e+005 3.395621e+005 -4.053534e-001 -3.736274e-001
catch 23 3 1974 -9 2  1.000000e+004 2.957776e+005 -3.387023e+000 -3.121929e+000
catch 23 3 1974 -9 3  -99.9 -99.9 -99.9  -99.9
catch 23 3 1974 -9 4  3.000000e+003 1.445173e+005 -3.874787e+000 -3.571516e+000
catch 23 3 1975 -9 0  5.000000e+004 2.192544e+005 -1.478210e+000 -1.045252e+000
catch 23 3 1975 -9 1  4.799000e+005 1.124374e+006 -8.514037e-001 -7.847664e-001
catch 23 3 1975 -9 2  1.046000e+006 2.905082e+005 1.281097e+000 1.180828e+000
catch 23 3 1975 -9 3  1.703000e+005 1.877118e+005 -9.734643e-002 -8.972736e-002
catch 23 3 1975 -9 4  2.532000e+005 1.091189e+005 8.417417e-001 7.758606e-001
catch 23 3 1976 -9 0  -99.9 -99.9 -99.9  -99.9
catch 23 3 1976 -9 1  2.487000e+005 9.774976e+005 -1.368749e+000 -1.261620e+000
catch 23 3 1976 -9 2  2.358400e+006 1.029244e+006 8.291586e-001 7.642623e-001
catch 23 3 1976 -9 3  3.918000e+005 1.823278e+005 7.649452e-001 7.050748e-001
catch 23 3 1976 -9 4  1.958000e+005 1.600332e+005 2.017125e-001 1.859249e-001
catch 23 3 1977 -9 0  1.326270e+007 1.738269e+006 2.032066e+000 1.436888e+000
catch 23 3 1977 -9 1  2.693000e+005 1.604631e+006 -1.784823e+000 -1.645129e+000
catch 23 3 1977 -9 2  2.700000e+004 4.310561e+005 -2.770401e+000 -2.553569e+000
catch 23 3 1977 -9 3  8.100000e+003 3.187645e+005 -3.672589e+000 -3.385144e+000
catch 23 3 1977 -9 4  1.350000e+004 9.169587e+004 -1.915788e+000 -1.765844e+000
catch 23 3 1978 -9 0  4.122410e+007 1.091356e+006 3.631602e+000 2.567931e+000
catch 23 3 1978 -9 1  2.773800e+006 4.702972e+006 -5.279765e-001 -4.866530e-001
