Species.n Year Quarter Age N west consum
7 1991 3 1 436 5 15.084
7 1991 4 0 0 -1 0
7 1991 4 1 63 5 14.95
7 1992 1 1 102 5 14.95
7 1992 2 1 505 5 15.084
7 1992 3 0 0 -1 0
7 1992 3 1 448 5 15.084
7 1992 4 0 0 -1 0
7 1992 4 1 64 5 14.95
7 1993 1 1 104 5 14.95
7 1993 2 1 517 5 15.084
7 1993 3 0 0 -1 0
7 1993 3 1 460 5 15.084
7 1993 4 0 0 -1 0
7 1993 4 1 66 5 14.95
7 1994 1 1 106 5 14.95
7 1994 2 1 529 5 15.084
7 1994 3 0 0 -1 0
7 1994 3 1 472 5 15.084
7 1994 4 0 0 -1 0
7 1994 4 1 68 5 14.95
7 1995 1 1 108 5 14.95
7 1995 2 1 542 5 15.084
7 1995 3 0 0 -1 0
7 1995 3 1 484 5 15.084
7 1995 4 0 0 -1 0
7 1995 4 1 70 5 14.95
7 1996 1 1 110 5 14.95
7 1996 2 1 554 5 15.084
7 1996 3 0 0 -1 0
7 1996 3 1 496 5 15.084
7 1996 4 0 0 -1 0
7 1996 4 1 71 5 14.95
7 1997 1 1 112 5 14.95
7 1997 2 1 566 5 15.084
7 1997 3 0 0 -1 0
7 1997 3 1 508 5 15.084
7 1997 4 0 0 -1 0
7 1997 4 1 73 5 14.95
7 1998 1 1 114 5 14.95
7 1998 2 1 578 5 15.084
7 1998 3 0 0 -1 0
7 1998 3 1 520 5 15.084
7 1998 4 0 0 -1 0
7 1998 4 1 75 5 14.95
7 1999 1 1 116 5 14.95
7 1999 2 1 591 5 15.084
7 1999 3 0 0 -1 0
7 1999 3 1 532 5 15.084
7 1999 4 0 0 -1 0
7 1999 4 1 77 5 14.95
7 2000 1 1 118 5 14.95
7 2000 2 1 603 5 15.084
7 2000 3 0 0 -1 0
7 2000 3 1 544 5 15.084
7 2000 4 0 0 -1 0
7 2000 4 1 78 5 14.95
7 2001 1 1 120 5 14.95
7 2001 2 1 615 5 15.084
7 2001 3 0 0 -1 0
7 2001 3 1 556 5 15.084
7 2001 4 0 0 -1 0
7 2001 4 1 80 5 14.95
7 2002 1 1 122 5 14.95
7 2002 2 1 627 5 15.084
7 2002 3 0 0 -1 0
7 2002 3 1 568 5 15.084
7 2002 4 0 0 -1 0
7 2002 4 1 82 5 14.95
7 2003 1 1 124 5 14.95
7 2003 2 1 640 5 15.084
7 2003 3 0 0 -1 0
7 2003 3 1 580 5 15.084
7 2003 4 0 0 -1 0
7 2003 4 1 84 5 14.95
7 2004 1 1 121 5 14.95
7 2004 2 1 618 5 15.084
7 2004 3 0 0 -1 0
7 2004 3 1 560 5 15.084
7 2004 4 0 0 -1 0
7 2004 4 1 81 5 14.95
7 2005 1 1 118 5 14.95
7 2005 2 1 595 5 15.084
7 2005 3 0 0 -1 0
7 2005 3 1 539 5 15.084
7 2005 4 0 0 -1 0
7 2005 4 1 78 5 14.95
7 2006 1 1 115 5 14.95
7 2006 2 1 573 5 15.084
7 2006 3 0 0 -1 0
7 2006 3 1 519 5 15.084
7 2006 4 0 0 -1 0
7 2006 4 1 75 5 14.95
7 2007 1 1 111 5 14.95
7 2007 2 1 550 5 15.084
7 2007 3 0 0 -1 0
7 2007 3 1 499 5 15.084
7 2007 4 0 0 -1 0
7 2007 4 1 72 5 14.95
7 2008 1 1 108 5 14.95
7 2008 2 1 528 5 15.084
7 2008 3 0 0 -1 0
7 2008 3 1 479 5 15.084
7 2008 4 0 0 -1 0
7 2008 4 1 69 5 14.95
7 2009 1 1 105 5 14.95
7 2009 2 1 506 5 15.084
7 2009 3 0 0 -1 0
7 2009 3 1 458 5 15.084
7 2009 4 0 0 -1 0
7 2009 4 1 66 5 14.95
7 2010 1 1 102 5 14.95
7 2010 2 1 483 5 15.084
7 2010 3 0 0 -1 0
7 2010 3 1 438 5 15.084
7 2010 4 0 0 -1 0
7 2010 4 1 63 5 14.95
7 2011 1 1 102 5 14.95
7 2011 2 1 483 5 15.084
7 2011 3 0 0 -1 0
7 2011 3 1 438 5 15.084
7 2011 4 0 0 -1 0
7 2011 4 1 63 5 14.95
7 2012 1 1 102 5 14.95
7 2012 2 1 483 5 15.084
7 2012 3 0 0 -1 0
7 2012 3 1 438 5 15.084
7 2012 4 0 0 -1 0
7 2012 4 1 63 5 14.95
7 2013 1 1 102 5 14.95
7 2013 2 1 483 5 15.084
7 2013 3 0 0 -1 0
7 2013 3 1 438 5 15.084
7 2013 4 0 0 -1 0
7 2013 4 1 63 5 14.95
7 2014 1 1 102 5 14.95
7 2014 2 1 483 5 15.084
7 2014 3 0 0 -1 0
7 2014 3 1 438 5 15.084
7 2014 4 0 0 -1 0
7 2014 4 1 63 5 14.95
7 2015 1 1 102 5 14.95
7 2015 2 1 483 5 15.084
7 2015 3 0 0 -1 0
7 2015 3 1 438 5 15.084
7 2015 4 0 0 -1 0
7 2015 4 1 63 5 14.95
7 2016 1 1 102 5 14.95
7 2016 2 1 483 5 15.084
7 2016 3 0 0 -1 0
7 2016 3 1 438 5 15.084
7 2016 4 0 0 -1 0
7 2016 4 1 63 5 14.95
8 1974 1 1 96 5 20.116
8 1974 2 1 129 5 20.916
8 1974 3 0 0 -1 0
8 1974 3 1 243 5 21.159
8 1974 4 0 0 -1 0
8 1974 4 1 136 5 20.116
8 1975 1 1 99 5 20.116
8 1975 2 1 130 5 20.916
8 1975 3 0 0 -1 0
8 1975 3 1 243 5 21.159
8 1975 4 0 0 -1 0
8 1975 4 1 135 5 20.116
8 1976 1 1 101 5 20.116
8 1976 2 1 131 5 20.916
8 1976 3 0 0 -1 0
8 1976 3 1 243 5 21.159
8 1976 4 0 0 -1 0
8 1976 4 1 134 5 20.116
8 1977 1 1 104 5 20.116
8 1977 2 1 132 5 20.916
8 1977 3 0 0 -1 0
8 1977 3 1 242 5 21.159
8 1977 4 0 0 -1 0
8 1977 4 1 133 5 20.116
8 1978 1 1 106 5 20.116
8 1978 2 1 133 5 20.916
8 1978 3 0 0 -1 0
8 1978 3 1 242 5 21.159
8 1978 4 0 0 -1 0
8 1978 4 1 132 5 20.116
8 1979 1 1 108 5 20.116
8 1979 2 1 134 5 20.916
8 1979 3 0 0 -1 0
8 1979 3 1 241 5 21.159
8 1979 4 0 0 -1 0
8 1979 4 1 131 5 20.116
8 1980 1 1 111 5 20.116
8 1980 2 1 135 5 20.916
8 1980 3 0 0 -1 0
8 1980 3 1 241 5 21.159
8 1980 4 0 0 -1 0
8 1980 4 1 131 5 20.116
8 1981 1 1 113 5 20.116
8 1981 2 1 136 5 20.916
8 1981 3 0 0 -1 0
8 1981 3 1 241 5 21.159
8 1981 4 0 0 -1 0
8 1981 4 1 130 5 20.116
8 1982 1 1 115 5 20.116
8 1982 2 1 138 5 20.916
8 1982 3 0 0 -1 0
8 1982 3 1 240 5 21.159
8 1982 4 0 0 -1 0
8 1982 4 1 129 5 20.116
8 1983 1 1 118 5 20.116
8 1983 2 1 139 5 20.916
8 1983 3 0 0 -1 0
8 1983 3 1 240 5 21.159
8 1983 4 0 0 -1 0
8 1983 4 1 128 5 20.116
8 1984 1 1 120 5 20.116
8 1984 2 1 140 5 20.916
8 1984 3 0 0 -1 0
8 1984 3 1 239 5 21.159
8 1984 4 0 0 -1 0
8 1984 4 1 127 5 20.116
8 1985 1 1 123 5 20.116
8 1985 2 1 141 5 20.916
8 1985 3 0 0 -1 0
8 1985 3 1 239 5 21.159
8 1985 4 0 0 -1 0
8 1985 4 1 126 5 20.116
8 1986 1 1 125 5 20.116
8 1986 2 1 142 5 20.916
8 1986 3 0 0 -1 0
8 1986 3 1 239 5 21.159
8 1986 4 0 0 -1 0
8 1986 4 1 125 5 20.116
8 1987 1 1 127 5 20.116
8 1987 2 1 143 5 20.916
8 1987 3 0 0 -1 0
8 1987 3 1 238 5 21.159
8 1987 4 0 0 -1 0
8 1987 4 1 125 5 20.116
8 1988 1 1 130 5 20.116
8 1988 2 1 144 5 20.916
8 1988 3 0 0 -1 0
8 1988 3 1 238 5 21.159
8 1988 4 0 0 -1 0
8 1988 4 1 124 5 20.116
8 1989 1 1 132 5 20.116
8 1989 2 1 145 5 20.916
8 1989 3 0 0 -1 0
8 1989 3 1 238 5 21.159
8 1989 4 0 0 -1 0
8 1989 4 1 123 5 20.116
8 1990 1 1 135 5 20.116
8 1990 2 1 146 5 20.916
8 1990 3 0 0 -1 0
8 1990 3 1 237 5 21.159
8 1990 4 0 0 -1 0
8 1990 4 1 122 5 20.116
8 1991 1 1 137 5 20.116
8 1991 2 1 147 5 20.916
8 1991 3 0 0 -1 0
8 1991 3 1 237 5 21.159
8 1991 4 0 0 -1 0
8 1991 4 1 121 5 20.116
8 1992 1 1 139 5 20.116
8 1992 2 1 148 5 20.916
8 1992 3 0 0 -1 0
8 1992 3 1 236 5 21.159
8 1992 4 0 0 -1 0
8 1992 4 1 120 5 20.116
8 1993 1 1 142 5 20.116
8 1993 2 1 150 5 20.916
8 1993 3 0 0 -1 0
8 1993 3 1 236 5 21.159
8 1993 4 0 0 -1 0
8 1993 4 1 119 5 20.116
8 1994 1 1 144 5 20.116
8 1994 2 1 151 5 20.916
8 1994 3 0 0 -1 0
8 1994 3 1 236 5 21.159
8 1994 4 0 0 -1 0
8 1994 4 1 119 5 20.116
8 1995 1 1 146 5 20.116
8 1995 2 1 152 5 20.916
8 1995 3 0 0 -1 0
8 1995 3 1 235 5 21.159
8 1995 4 0 0 -1 0
8 1995 4 1 118 5 20.116
8 1996 1 1 149 5 20.116
8 1996 2 1 153 5 20.916
8 1996 3 0 0 -1 0
8 1996 3 1 235 5 21.159
8 1996 4 0 0 -1 0
8 1996 4 1 117 5 20.116
8 1997 1 1 151 5 20.116
8 1997 2 1 154 5 20.916
8 1997 3 0 0 -1 0
8 1997 3 1 234 5 21.159
8 1997 4 0 0 -1 0
8 1997 4 1 116 5 20.116
8 1998 1 1 154 5 20.116
8 1998 2 1 155 5 20.916
8 1998 3 0 0 -1 0
8 1998 3 1 234 5 21.159
8 1998 4 0 0 -1 0
8 1998 4 1 115 5 20.116
8 1999 1 1 156 5 20.116
8 1999 2 1 156 5 20.916
8 1999 3 0 0 -1 0
8 1999 3 1 234 5 21.159
8 1999 4 0 0 -1 0
8 1999 4 1 114 5 20.116
8 2000 1 1 158 5 20.116
8 2000 2 1 157 5 20.916
8 2000 3 0 0 -1 0
8 2000 3 1 233 5 21.159
8 2000 4 0 0 -1 0
8 2000 4 1 113 5 20.116
8 2001 1 1 161 5 20.116
8 2001 2 1 158 5 20.916
8 2001 3 0 0 -1 0
8 2001 3 1 233 5 21.159
8 2001 4 0 0 -1 0
8 2001 4 1 112 5 20.116
8 2002 1 1 163 5 20.116
8 2002 2 1 159 5 20.916
8 2002 3 0 0 -1 0
8 2002 3 1 233 5 21.159
8 2002 4 0 0 -1 0
8 2002 4 1 112 5 20.116
8 2003 1 1 165 5 20.116
8 2003 2 1 160 5 20.916
8 2003 3 0 0 -1 0
8 2003 3 1 232 5 21.159
8 2003 4 0 0 -1 0
8 2003 4 1 111 5 20.116
8 2004 1 1 182 5 20.116
8 2004 2 1 167 5 20.916
8 2004 3 0 0 -1 0
8 2004 3 1 244 5 21.159
8 2004 4 0 0 -1 0
8 2004 4 1 122 5 20.116
8 2005 1 1 198 5 20.116
8 2005 2 1 174 5 20.916
8 2005 3 0 0 -1 0
8 2005 3 1 255 5 21.159
8 2005 4 0 0 -1 0
8 2005 4 1 133 5 20.116
8 2006 1 1 215 5 20.116
8 2006 2 1 181 5 20.916
8 2006 3 0 0 -1 0
8 2006 3 1 267 5 21.159
8 2006 4 0 0 -1 0
8 2006 4 1 144 5 20.116
8 2007 1 1 231 5 20.116
8 2007 2 1 188 5 20.916
8 2007 3 0 0 -1 0
8 2007 3 1 278 5 21.159
8 2007 4 0 0 -1 0
8 2007 4 1 155 5 20.116
8 2008 1 1 248 5 20.116
8 2008 2 1 195 5 20.916
8 2008 3 0 0 -1 0
8 2008 3 1 290 5 21.159
8 2008 4 0 0 -1 0
8 2008 4 1 167 5 20.116
8 2009 1 1 264 5 20.116
8 2009 2 1 202 5 20.916
8 2009 3 0 0 -1 0
8 2009 3 1 302 5 21.159
8 2009 4 0 0 -1 0
8 2009 4 1 178 5 20.116
8 2010 1 1 281 5 20.116
8 2010 2 1 209 5 20.916
8 2010 3 0 0 -1 0
8 2010 3 1 313 5 21.159
8 2010 4 0 0 -1 0
8 2010 4 1 189 5 20.116
8 2011 1 1 281 5 20.116
8 2011 2 1 209 5 20.916
8 2011 3 0 0 -1 0
8 2011 3 1 313 5 21.159
8 2011 4 0 0 -1 0
8 2011 4 1 189 5 20.116
8 2012 1 1 281 5 20.116
8 2012 2 1 209 5 20.916
8 2012 3 0 0 -1 0
8 2012 3 1 313 5 21.159
8 2012 4 0 0 -1 0
8 2012 4 1 189 5 20.116
8 2013 1 1 281 5 20.116
8 2013 2 1 209 5 20.916
8 2013 3 0 0 -1 0
8 2013 3 1 313 5 21.159
8 2013 4 0 0 -1 0
8 2013 4 1 189 5 20.116
8 2014 1 1 281 5 20.116
8 2014 2 1 209 5 20.916
8 2014 3 0 0 -1 0
8 2014 3 1 313 5 21.159
8 2014 4 0 0 -1 0
8 2014 4 1 189 5 20.116
8 2015 1 1 281 5 20.116
8 2015 2 1 209 5 20.916
8 2015 3 0 0 -1 0
8 2015 3 1 313 5 21.159
8 2015 4 0 0 -1 0
8 2015 4 1 189 5 20.116
8 2016 1 1 281 5 20.116
8 2016 2 1 209 5 20.916
8 2016 3 0 0 -1 0
8 2016 3 1 313 5 21.159
8 2016 4 0 0 -1 0
8 2016 4 1 189 5 20.116
9 1974 1 1 5838 0.030052 0.0290548
9 1974 1 2 13739 0.134943 0.0661736
9 1974 1 3 56399 0.584813 0.147811
9 1974 2 1 2454 0.030052 0.0313706
9 1974 2 2 7232 0.134943 0.0673337
9 1974 2 3 38524 0.584813 0.14194
9 1974 3 0 -1 -1 0
9 1974 3 1 3374 0.030052 0.0466235
9 1974 3 2 11084 0.134943 0.0934059
9 1974 3 3 45593 0.584813 0.184083
9 1974 4 0 -1 -1 0
9 1974 4 1 5027 0.030052 0.0525823
9 1974 4 2 12521 0.134943 0.128157
9 1974 4 3 66353 0.584813 0.30585
9 1975 1 1 5838 0.030052 0.0290548
9 1975 1 2 13739 0.134943 0.0661736
9 1975 1 3 56399 0.584813 0.147811
9 1975 2 1 2454 0.030052 0.0313706
9 1975 2 2 7232 0.134943 0.0673337
9 1975 2 3 38524 0.584813 0.14194
9 1975 3 0 -1 -1 0
9 1975 3 1 3374 0.030052 0.0466235
9 1975 3 2 11084 0.134943 0.0934059
9 1975 3 3 45593 0.584813 0.184083
9 1975 4 0 -1 -1 0
9 1975 4 1 5027 0.030052 0.0525823
9 1975 4 2 12521 0.134943 0.128157
9 1975 4 3 66353 0.584813 0.30585
9 1976 1 1 5838 0.030052 0.0290548
9 1976 1 2 13739 0.134943 0.0661736
9 1976 1 3 56399 0.584813 0.147811
9 1976 2 1 2454 0.030052 0.0313706
9 1976 2 2 7232 0.134943 0.0673337
9 1976 2 3 38524 0.584813 0.14194
9 1976 3 0 -1 -1 0
9 1976 3 1 3374 0.030052 0.0466235
9 1976 3 2 11084 0.134943 0.0934059
9 1976 3 3 45593 0.584813 0.184083
9 1976 4 0 -1 -1 0
9 1976 4 1 5027 0.030052 0.0525823
9 1976 4 2 12521 0.134943 0.128157
9 1976 4 3 66353 0.584813 0.30585
9 1977 1 1 5838 0.030052 0.0290548
9 1977 1 2 13739 0.134943 0.0661736
9 1977 1 3 56399 0.584813 0.147811
9 1977 2 1 2454 0.030052 0.0313706
9 1977 2 2 7232 0.134943 0.0673337
9 1977 2 3 38524 0.584813 0.14194
9 1977 3 0 -1 -1 0
9 1977 3 1 3374 0.030052 0.0466235
9 1977 3 2 11084 0.134943 0.0934059
9 1977 3 3 45593 0.584813 0.184083
9 1977 4 0 -1 -1 0
9 1977 4 1 5027 0.030052 0.0525823
9 1977 4 2 12521 0.134943 0.128157
9 1977 4 3 66353 0.584813 0.30585
9 1978 1 1 5838 0.030052 0.0290548
9 1978 1 2 13739 0.134943 0.0661736
9 1978 1 3 56399 0.584813 0.147811
9 1978 2 1 2454 0.030052 0.0313706
9 1978 2 2 7232 0.134943 0.0673337
9 1978 2 3 38524 0.584813 0.14194
9 1978 3 0 -1 -1 0
9 1978 3 1 3374 0.030052 0.0466235
9 1978 3 2 11084 0.134943 0.0934059
9 1978 3 3 45593 0.584813 0.184083
9 1978 4 0 -1 -1 0
9 1978 4 1 5027 0.030052 0.0525823
9 1978 4 2 12521 0.134943 0.128157
9 1978 4 3 66353 0.584813 0.30585
9 1979 1 1 5838 0.030052 0.0290548
9 1979 1 2 13739 0.134943 0.0661736
9 1979 1 3 56399 0.584813 0.147811
9 1979 2 1 2454 0.030052 0.0313706
9 1979 2 2 7232 0.134943 0.0673337
9 1979 2 3 38524 0.584813 0.14194
9 1979 3 0 -1 -1 0
9 1979 3 1 3374 0.030052 0.0466235
9 1979 3 2 11084 0.134943 0.0934059
9 1979 3 3 45593 0.584813 0.184083
9 1979 4 0 -1 -1 0
9 1979 4 1 5027 0.030052 0.0525823
9 1979 4 2 12521 0.134943 0.128157
9 1979 4 3 66353 0.584813 0.30585
9 1980 1 1 5838 0.030052 0.0290548
9 1980 1 2 13739 0.134943 0.0661736
9 1980 1 3 56399 0.584813 0.147811
9 1980 2 1 2454 0.030052 0.0313706
9 1980 2 2 7232 0.134943 0.0673337
9 1980 2 3 38524 0.584813 0.14194
9 1980 3 0 -1 -1 0
9 1980 3 1 3374 0.030052 0.0466235
9 1980 3 2 11084 0.134943 0.0934059
9 1980 3 3 45593 0.584813 0.184083
9 1980 4 0 -1 -1 0
9 1980 4 1 5027 0.030052 0.0525823
9 1980 4 2 12521 0.134943 0.128157
9 1980 4 3 66353 0.584813 0.30585
9 1981 1 1 5838 0.030052 0.0290548
9 1981 1 2 13739 0.134943 0.0661736
9 1981 1 3 56399 0.584813 0.147811
9 1981 2 1 2454 0.030052 0.0313706
9 1981 2 2 7232 0.134943 0.0673337
9 1981 2 3 38524 0.584813 0.14194
9 1981 3 0 -1 -1 0
9 1981 3 1 3374 0.030052 0.0466235
9 1981 3 2 11084 0.134943 0.0934059
9 1981 3 3 45593 0.584813 0.184083
9 1981 4 0 -1 -1 0
9 1981 4 1 5027 0.030052 0.0525823
9 1981 4 2 12521 0.134943 0.128157
9 1981 4 3 66353 0.584813 0.30585
9 1982 1 1 5838 0.030052 0.0290548
9 1982 1 2 13739 0.134943 0.0661736
9 1982 1 3 56399 0.584813 0.147811
9 1982 2 1 2454 0.030052 0.0313706
9 1982 2 2 7232 0.134943 0.0673337
9 1982 2 3 38524 0.584813 0.14194
9 1982 3 0 -1 -1 0
9 1982 3 1 3374 0.030052 0.0466235
9 1982 3 2 11084 0.134943 0.0934059
9 1982 3 3 45593 0.584813 0.184083
9 1982 4 0 -1 -1 0
9 1982 4 1 5027 0.030052 0.0525823
9 1982 4 2 12521 0.134943 0.128157
9 1982 4 3 66353 0.584813 0.30585
9 1983 1 1 3147 0.030052 0.0290548
9 1983 1 2 15982 0.134943 0.0661736
9 1983 1 3 104958 0.584813 0.147811
9 1983 2 1 1323 0.030052 0.0313706
9 1983 2 2 8412 0.134943 0.0673337
9 1983 2 3 71692 0.584813 0.14194
9 1983 3 0 -1 -1 0
9 1983 3 1 1819 0.030052 0.0466235
9 1983 3 2 12894 0.134943 0.0934059
9 1983 3 3 84849 0.584813 0.184083
9 1983 4 0 -1 -1 0
9 1983 4 1 2710 0.030052 0.0525823
9 1983 4 2 14565 0.134943 0.128157
9 1983 4 3 123481 0.584813 0.30585
9 1984 1 1 13688 0.030052 0.0290548
9 1984 1 2 20802 0.134943 0.0661736
9 1984 1 3 170516 0.584813 0.147811
9 1984 2 1 5753 0.030052 0.0313706
9 1984 2 2 10949 0.134943 0.0673337
9 1984 2 3 116472 0.584813 0.14194
9 1984 3 0 -1 -1 0
9 1984 3 1 7910 0.030052 0.0466235
9 1984 3 2 16783 0.134943 0.0934059
9 1984 3 3 137846 0.584813 0.184083
9 1984 4 0 -1 -1 0
9 1984 4 1 11787 0.030052 0.0525823
9 1984 4 2 18958 0.134943 0.128157
9 1984 4 3 200610 0.584813 0.30585
9 1985 1 1 2223 0.030052 0.0290548
9 1985 1 2 7085 0.134943 0.0661736
9 1985 1 3 112236 0.584813 0.147811
9 1985 2 1 934 0.030052 0.0313706
9 1985 2 2 3729 0.134943 0.0673337
9 1985 2 3 76664 0.584813 0.14194
9 1985 3 0 -1 -1 0
9 1985 3 1 1285 0.030052 0.0466235
9 1985 3 2 5716 0.134943 0.0934059
9 1985 3 3 90732 0.584813 0.184083
9 1985 4 0 -1 -1 0
9 1985 4 1 1914 0.030052 0.0525823
9 1985 4 2 6457 0.134943 0.128157
9 1985 4 3 132044 0.584813 0.30585
9 1986 1 1 8829 0.030052 0.0290548
9 1986 1 2 20523 0.134943 0.0661736
9 1986 1 3 195924 0.584813 0.147811
9 1986 2 1 3711 0.030052 0.0313706
9 1986 2 2 10802 0.134943 0.0673337
9 1986 2 3 133827 0.584813 0.14194
9 1986 3 0 -1 -1 0
9 1986 3 1 5102 0.030052 0.0466235
9 1986 3 2 16557 0.134943 0.0934059
9 1986 3 3 158386 0.584813 0.184083
9 1986 4 0 -1 -1 0
9 1986 4 1 7603 0.030052 0.0525823
9 1986 4 2 18704 0.134943 0.128157
9 1986 4 3 230502 0.584813 0.30585
9 1987 1 1 25230 0.030052 0.0290548
9 1987 1 2 70871 0.134943 0.0661736
9 1987 1 3 389836 0.584813 0.147811
9 1987 2 1 10603 0.030052 0.0313706
9 1987 2 2 37303 0.134943 0.0673337
9 1987 2 3 266280 0.584813 0.14194
9 1987 3 0 -1 -1 0
9 1987 3 1 14579 0.030052 0.0466235
9 1987 3 2 57176 0.134943 0.0934059
9 1987 3 3 315146 0.584813 0.184083
9 1987 4 0 -1 -1 0
9 1987 4 1 21726 0.030052 0.0525823
9 1987 4 2 64589 0.134943 0.128157
9 1987 4 3 458637 0.584813 0.30585
9 1988 1 1 9941 0.030052 0.0290548
9 1988 1 2 28304 0.134943 0.0661736
9 1988 1 3 123812 0.584813 0.147811
9 1988 2 1 4178 0.030052 0.0313706
9 1988 2 2 14898 0.134943 0.0673337
9 1988 2 3 84571 0.584813 0.14194
9 1988 3 0 -1 -1 0
9 1988 3 1 5744 0.030052 0.0466235
9 1988 3 2 22834 0.134943 0.0934059
9 1988 3 3 100090 0.584813 0.184083
9 1988 4 0 -1 -1 0
9 1988 4 1 8560 0.030052 0.0525823
9 1988 4 2 25795 0.134943 0.128157
9 1988 4 3 145663 0.584813 0.30585
9 1989 1 1 34540 0.030052 0.0290548
9 1989 1 2 49739 0.134943 0.0661736
9 1989 1 3 278429 0.584813 0.147811
9 1989 2 1 14516 0.030052 0.0313706
9 1989 2 2 26180 0.134943 0.0673337
9 1989 2 3 190183 0.584813 0.14194
9 1989 3 0 -1 -1 0
9 1989 3 1 19959 0.030052 0.0466235
9 1989 3 2 40128 0.134943 0.0934059
9 1989 3 3 225085 0.584813 0.184083
9 1989 4 0 -1 -1 0
9 1989 4 1 29743 0.030052 0.0525823
9 1989 4 2 45330 0.134943 0.128157
9 1989 4 3 327569 0.584813 0.30585
9 1990 1 1 14737 0.030052 0.0290548
9 1990 1 2 46617 0.134943 0.0661736
9 1990 1 3 223831 0.584813 0.147811
9 1990 2 1 6194 0.030052 0.0313706
9 1990 2 2 24537 0.134943 0.0673337
9 1990 2 3 152889 0.584813 0.14194
9 1990 3 0 -1 -1 0
9 1990 3 1 8516 0.030052 0.0466235
9 1990 3 2 37608 0.134943 0.0934059
9 1990 3 3 180946 0.584813 0.184083
9 1990 4 0 -1 -1 0
9 1990 4 1 12691 0.030052 0.0525823
9 1990 4 2 42484 0.134943 0.128157
9 1990 4 3 263334 0.584813 0.30585
9 1991 1 1 17387 0.030052 0.0290548
9 1991 1 2 44883 0.134943 0.0661736
9 1991 1 3 225668 0.584813 0.147811
9 1991 2 1 7307 0.030052 0.0313706
9 1991 2 2 23624 0.134943 0.0673337
9 1991 2 3 154144 0.584813 0.14194
9 1991 3 0 -1 -1 0
9 1991 3 1 10047 0.030052 0.0466235
9 1991 3 2 36210 0.134943 0.0934059
9 1991 3 3 182432 0.584813 0.184083
9 1991 4 0 -1 -1 0
9 1991 4 1 14973 0.030052 0.0525823
9 1991 4 2 40905 0.134943 0.128157
9 1991 4 3 265496 0.584813 0.30585
9 1992 1 1 16625 0.030052 0.0290548
9 1992 1 2 75946 0.134943 0.0661736
9 1992 1 3 369457 0.584813 0.147811
9 1992 2 1 6987 0.030052 0.0313706
9 1992 2 2 39974 0.134943 0.0673337
9 1992 2 3 252360 0.584813 0.14194
9 1992 3 0 -1 -1 0
9 1992 3 1 9607 0.030052 0.0466235
9 1992 3 2 61270 0.134943 0.0934059
9 1992 3 3 298672 0.584813 0.184083
9 1992 4 0 -1 -1 0
9 1992 4 1 14316 0.030052 0.0525823
9 1992 4 2 69213 0.134943 0.128157
9 1992 4 3 434661 0.584813 0.30585
9 1993 1 1 19276 0.030052 0.0290548
9 1993 1 2 64832 0.134943 0.0661736
9 1993 1 3 352720 0.584813 0.147811
9 1993 2 1 8101 0.030052 0.0313706
9 1993 2 2 34124 0.134943 0.0673337
9 1993 2 3 240928 0.584813 0.14194
9 1993 3 0 -1 -1 0
9 1993 3 1 11139 0.030052 0.0466235
9 1993 3 2 52303 0.134943 0.0934059
9 1993 3 3 285142 0.584813 0.184083
9 1993 4 0 -1 -1 0
9 1993 4 1 16599 0.030052 0.0525823
9 1993 4 2 59085 0.134943 0.128157
9 1993 4 3 414971 0.584813 0.30585
9 1994 1 1 35451 0.030052 0.0290548
9 1994 1 2 45464 0.134943 0.0661736
9 1994 1 3 231085 0.584813 0.147811
9 1994 2 1 14899 0.030052 0.0313706
9 1994 2 2 23930 0.134943 0.0673337
9 1994 2 3 157845 0.584813 0.14194
9 1994 3 0 -1 -1 0
9 1994 3 1 20485 0.030052 0.0466235
9 1994 3 2 36678 0.134943 0.0934059
9 1994 3 3 186811 0.584813 0.184083
9 1994 4 0 -1 -1 0
9 1994 4 1 30527 0.030052 0.0525823
9 1994 4 2 41434 0.134943 0.128157
9 1994 4 3 271869 0.584813 0.30585
9 1995 1 1 31009 0.030052 0.0290548
9 1995 1 2 45784 0.134943 0.0661736
9 1995 1 3 254800 0.584813 0.147811
9 1995 2 1 13032 0.030052 0.0313706
9 1995 2 2 24099 0.134943 0.0673337
9 1995 2 3 174043 0.584813 0.14194
9 1995 3 0 -1 -1 0
9 1995 3 1 17918 0.030052 0.0466235
9 1995 3 2 36937 0.134943 0.0934059
9 1995 3 3 205983 0.584813 0.184083
9 1995 4 0 -1 -1 0
9 1995 4 1 26702 0.030052 0.0525823
9 1995 4 2 41726 0.134943 0.128157
9 1995 4 3 299770 0.584813 0.30585
9 1996 1 1 23820 0.030052 0.0290548
9 1996 1 2 49083 0.134943 0.0661736
9 1996 1 3 234423 0.584813 0.147811
9 1996 2 1 10011 0.030052 0.0313706
9 1996 2 2 25835 0.134943 0.0673337
9 1996 2 3 160125 0.584813 0.14194
9 1996 3 0 -1 -1 0
9 1996 3 1 13764 0.030052 0.0466235
9 1996 3 2 39598 0.134943 0.0934059
9 1996 3 3 189510 0.584813 0.184083
9 1996 4 0 -1 -1 0
9 1996 4 1 20512 0.030052 0.0525823
9 1996 4 2 44732 0.134943 0.128157
9 1996 4 3 275796 0.584813 0.30585
9 1997 1 1 27044 0.030052 0.0290548
9 1997 1 2 41477 0.134943 0.0661736
9 1997 1 3 247188 0.584813 0.147811
9 1997 2 1 11366 0.030052 0.0313706
9 1997 2 2 21831 0.134943 0.0673337
