"Species","Species.n","Year","label","SSB","Rec","used","model","alfa","beta","std","info1","info2","incl"
"Herring",21,2009,"2020",1218.15,21.9608,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2010,"2020",1289.14,21.9162,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2011,"2020",1722.41,19.7119,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2012,"2020",2025.25,19.3671,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2013,"2020",1841.92,30.9611,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2014,"2020",1655.07,35.4846,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2015,"2020",1583.58,9.6931,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2016,"2020",1825.82,14.8544,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2017,"2020",1671.65,7.42943,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2018,"2020",1490.02,17.6087,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,2019,"2020",1249.94,14.0858,TRUE,1,57.61882,8.939681e-07,0.5089684,0,0,TRUE
"Herring",21,1974,"2023",232.004,9.60226,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1975,"2023",161.782,4.10259,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1976,"2023",91.0041,2.38425,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1977,"2023",69.0161,1.72404,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1978,"2023",83.1641,1.27791,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1979,"2023",114.11,4.42425,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1980,"2023",146.851,14.533,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1981,"2023",217.625,21.2881,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1982,"2023",375.712,29.736,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1983,"2023",632.827,27.3476,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1984,"2023",948.41,29.4785,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1985,"2023",1030.23,43.4092,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1986,"2023",980.128,47.6742,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1987,"2023",1096.96,36.6219,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1988,"2023",1366.76,23.1577,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1989,"2023",1426.55,19.0547,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1990,"2023",1497.68,20.1525,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1991,"2023",1374.76,18.4651,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1992,"2023",1133.09,29.0682,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1993,"2023",795.195,30.119,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1994,"2023",792.621,23.8839,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1995,"2023",761.461,25.7073,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1996,"2023",708.152,26.8813,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1997,"2023",826.057,17.2418,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1998,"2023",1080.58,14.2372,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,1999,"2023",1126.95,40.6099,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2000,"2023",1164.73,26.5397,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2001,"2023",1551.53,70.3661,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2002,"2023",1936.57,27.8112,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2003,"2023",2162.64,17.5981,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2004,"2023",2381.78,19.4574,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2005,"2023",2335.49,13.8602,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2006,"2023",1712.87,16.2368,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2007,"2023",1314.74,21.8455,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2008,"2023",1157.42,19.4674,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2009,"2023",1305.89,23.4626,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2010,"2023",1396.3,22.7585,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2011,"2023",1868.79,18.5403,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2012,"2023",2171.26,19.8208,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2013,"2023",1953.88,33.1659,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2014,"2023",1728.99,37.275,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2015,"2023",1656.33,12.5153,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2016,"2023",1935.96,15.3508,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2017,"2023",1820,8.22886,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2018,"2023",1613.58,15.6537,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2019,"2023",1367.16,13.4475,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2020,"2023",1285.91,17.0125,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2021,"2023",1258.51,13.7948,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"Herring",21,2022,"2023",1278.23,17.5832,TRUE,1,52.30536,8.29044e-07,0.4729726,0,0,TRUE
"N.sandeel",22,1974,"2020",238.803,225.489,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1975,"2020",290.958,177.607,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1976,"2020",158.872,194.794,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1977,"2020",158.065,107.794,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1978,"2020",140.476,168.778,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1979,"2020",147.696,345.403,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1980,"2020",279.956,220.311,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1981,"2020",264.406,265.221,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1982,"2020",145.376,246.331,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1983,"2020",136.481,198.769,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1984,"2020",215.793,106.275,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1985,"2020",308.733,226.78,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1986,"2020",181.94,310.592,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1987,"2020",252.088,129.138,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1988,"2020",322.344,413.438,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1989,"2020",177.446,146.561,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1990,"2020",156.73,214.809,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1991,"2020",164.436,248.83,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1992,"2020",129.624,289.861,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1993,"2020",231.635,533.089,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1994,"2020",280.174,563.432,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1995,"2020",259.477,272.117,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1996,"2020",347.349,910.95,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1997,"2020",260.469,154.605,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1998,"2020",509.983,190.775,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1999,"2020",228.531,257.673,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2000,"2020",170.206,300.718,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2001,"2020",138.121,188.94,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2002,"2020",118.343,72.5584,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2003,"2020",84.3047,126.298,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2004,"2020",42.7072,74.1684,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2005,"2020",47.3176,124.701,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2006,"2020",41.7156,190.959,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2007,"2020",78.2357,168.49,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2008,"2020",131.622,149.051,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2009,"2020",96.316,295.113,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2010,"2020",243.193,50.6717,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2011,"2020",307.046,38.9659,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2012,"2020",187.495,212.892,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2013,"2020",83.7322,165.264,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2014,"2020",187.371,222.056,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2015,"2020",170.501,37.6772,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2016,"2020",251.557,695.51,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2017,"2020",180.255,57.6864,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2018,"2020",502.607,284.178,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,2019,"2020",303.815,462.311,TRUE,1,2125.515,3.282148e-06,0.6684935,0,0,TRUE
"N.sandeel",22,1974,"2023",385.592,348.101,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1975,"2023",534.877,205.196,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1976,"2023",293.552,216.938,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1977,"2023",227.633,123.144,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1978,"2023",216.423,208.296,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1979,"2023",267.899,319.352,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1980,"2023",451.799,172.837,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1981,"2023",428.777,225.149,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1982,"2023",320.558,196.162,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1983,"2023",321.661,172.126,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1984,"2023",454.017,120.321,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1985,"2023",496.789,222.477,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1986,"2023",457.862,251.145,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1987,"2023",452.513,121.418,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1988,"2023",419.278,321.163,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1989,"2023",305.981,189.564,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1990,"2023",224.994,306.382,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1991,"2023",171.291,312.042,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1992,"2023",218.733,435.98,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1993,"2023",290.68,504.462,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1994,"2023",359.167,608.505,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1995,"2023",279.014,234.9,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1996,"2023",321.26,796.81,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1997,"2023",301.827,106.836,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1998,"2023",681.322,165.823,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,1999,"2023",379.035,448.055,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2000,"2023",346.671,187.358,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2001,"2023",278.714,164.383,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2002,"2023",165.687,32.5149,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2003,"2023",92.7101,83.0409,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2004,"2023",52.1365,44.7371,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2005,"2023",36.9136,68.5693,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2006,"2023",43.3536,85.6034,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2007,"2023",67.4199,62.5161,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2008,"2023",76.0102,68.1517,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2009,"2023",39.3987,108.63,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2010,"2023",94.6236,14.4338,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2011,"2023",136.632,14.5164,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2012,"2023",72.4427,77.1608,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2013,"2023",54.2765,104.384,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2014,"2023",89.4309,121.035,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2015,"2023",94.5262,11.8943,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2016,"2023",118.685,370.794,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2017,"2023",119.706,22.2307,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2018,"2023",391.4,114.571,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2019,"2023",242.547,244.786,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2020,"2023",248.3,102.72,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2021,"2023",277.139,86.6281,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"N.sandeel",22,2022,"2023",142.579,59.9132,TRUE,1,1011.603,1.558391e-06,0.7915628,0,0,TRUE
"S.sandeel",23,1974,"2020",408.84,184.649,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1975,"2020",364.502,91.1526,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1976,"2020",498.015,144.514,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1977,"2020",326.587,317.444,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1978,"2020",348.489,151.271,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1979,"2020",595.598,155.583,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1980,"2020",369.792,109.384,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1981,"2020",404.595,444.934,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1982,"2020",190.066,42.9204,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1983,"2020",362.258,338.71,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1984,"2020",206.052,114.208,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1985,"2020",340.069,393.949,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1986,"2020",194.609,90.4239,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1987,"2020",676.24,84.3364,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1988,"2020",528.458,230.569,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1989,"2020",173.896,109.903,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1990,"2020",286.081,150.456,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1991,"2020",336.549,239.237,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1992,"2020",281.922,66.5102,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1993,"2020",446.002,216.488,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1994,"2020",249.542,292.992,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1995,"2020",410.749,93.0978,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1996,"2020",527.866,503.778,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1997,"2020",248.194,110.858,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1998,"2020",776.842,169.594,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1999,"2020",365.997,209.713,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2000,"2020",181.165,317.887,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2001,"2020",224.922,385.594,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2002,"2020",217.301,44.6567,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2003,"2020",384.695,173.673,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2004,"2020",103.364,76.2832,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2005,"2020",108.178,169.463,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2006,"2020",72.1044,137.67,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2007,"2020",136.159,283.708,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2008,"2020",147.318,121.379,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2009,"2020",222.783,668.488,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2010,"2020",174.451,75.5249,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2011,"2020",726.368,109.406,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2012,"2020",320.74,187.866,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2013,"2020",167.721,107.522,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2014,"2020",106.298,200.728,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2015,"2020",116.77,58.4686,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2016,"2020",166.85,340.879,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2017,"2020",118.429,32.4539,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2018,"2020",242.948,119.737,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,2019,"2020",74.6949,324.918,TRUE,1,1395.968,2.732078e-06,0.6698122,0,0,TRUE
"S.sandeel",23,1974,"2023",424.523,232.106,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1975,"2023",341.028,94.6957,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1976,"2023",468.179,169.115,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1977,"2023",268.81,279.782,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1978,"2023",315.795,131.075,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1979,"2023",449.417,168.902,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1980,"2023",304.862,105.567,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1981,"2023",387.086,367.517,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1982,"2023",225.524,35.2645,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1983,"2023",437.064,272.265,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1984,"2023",257.737,99.2999,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1985,"2023",475.284,327.318,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1986,"2023",222.676,80.7773,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1987,"2023",646.31,71.7147,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1988,"2023",479.215,210.654,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1989,"2023",262.139,114.018,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1990,"2023",346.888,150.456,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1991,"2023",207.32,267.526,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1992,"2023",267.512,63.7363,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1993,"2023",462.254,207.208,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1994,"2023",285.617,300.766,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1995,"2023",415.111,92.848,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1996,"2023",609.296,492.661,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1997,"2023",332.715,86.3939,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1998,"2023",859.276,142.483,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,1999,"2023",434.893,220.17,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2000,"2023",192.844,278.71,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2001,"2023",268.506,354.014,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2002,"2023",259.519,43.1296,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2003,"2023",394.144,165.962,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
"S.sandeel",23,2004,"2023",105.533,91.4968,TRUE,1,1102.784,2.30438e-06,0.6567901,0,0,TRUE
