data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 21 1 2005 -9 8  8.406660e+03 1.426332e+04 -5.286670e-01 -5.895934e-01 8.040057e-01
catch 21 1 2006 -9 1  8.923806e+04 2.021508e+04 1.484879e+00 1.725090e+00 7.408984e-01
catch 21 1 2006 -9 2  8.874978e+04 4.028256e+04 7.899023e-01 9.176859e-01 7.408984e-01
catch 21 1 2006 -9 3  5.457239e+04 3.211286e+04 5.302715e-01 6.160543e-01 7.408984e-01
catch 21 1 2006 -9 4  6.621165e+04 4.266885e+04 4.393873e-01 5.104676e-01 7.408984e-01
catch 21 1 2006 -9 5  1.348770e+05 1.143532e+05 1.650712e-01 1.917750e-01 7.408984e-01
catch 21 1 2006 -9 6  2.034554e+04 2.003857e+04 1.520290e-02 1.766230e-02 7.408984e-01
catch 21 1 2006 -9 7  1.770590e+04 2.060975e+04 -1.518662e-01 -1.764338e-01 7.408984e-01
catch 21 1 2006 -9 8  9.502140e+03 9.547241e+03 -4.735156e-03 -5.280861e-03 8.040057e-01
catch 21 1 2007 -9 1  4.691641e+04 2.089282e+04 8.089619e-01 9.398287e-01 7.408984e-01
catch 21 1 2007 -9 2  6.081487e+04 2.428165e+04 9.181133e-01 1.066638e+00 7.408984e-01
catch 21 1 2007 -9 3  4.745661e+04 3.555949e+04 2.886087e-01 3.352974e-01 7.408984e-01
catch 21 1 2007 -9 4  3.030840e+04 2.271208e+04 2.885281e-01 3.352036e-01 7.408984e-01
catch 21 1 2007 -9 5  3.710761e+04 3.072735e+04 1.886688e-01 2.191900e-01 7.408984e-01
catch 21 1 2007 -9 6  5.856757e+04 5.231089e+04 1.129765e-01 1.312529e-01 7.408984e-01
catch 21 1 2007 -9 7  1.522471e+04 9.364474e+03 4.859966e-01 5.646169e-01 7.408984e-01
catch 21 1 2007 -9 8  2.276909e+04 1.423557e+04 4.696600e-01 5.237861e-01 8.040057e-01
catch 21 1 2008 -9 1  3.480451e+04 1.957860e+04 5.753096e-01 6.683782e-01 7.408984e-01
catch 21 1 2008 -9 2  9.015278e+04 2.018484e+04 1.496574e+00 1.738677e+00 7.408984e-01
catch 21 1 2008 -9 3  1.478775e+04 1.709489e+04 -1.449806e-01 -1.684343e-01 7.408984e-01
catch 21 1 2008 -9 4  1.531538e+04 2.042329e+04 -2.878185e-01 -3.343793e-01 7.408984e-01
catch 21 1 2008 -9 5  1.731769e+04 1.320904e+04 2.708267e-01 3.146387e-01 7.408984e-01
catch 21 1 2008 -9 6  4.612330e+03 1.137937e+04 -9.030689e-01 -1.049160e+00 7.408984e-01
catch 21 1 2008 -9 7  1.276503e+04 1.966382e+04 -4.320709e-01 -5.019676e-01 7.408984e-01
catch 21 1 2008 -9 8  1.695730e+03 9.008625e+03 -1.670069e+00 -1.862537e+00 8.040057e-01
catch 21 1 2009 -9 1  2.978435e+04 1.128579e+04 9.704383e-01 1.127427e+00 7.408984e-01
catch 21 1 2009 -9 2  2.409412e+04 1.675724e+04 3.631375e-01 4.218827e-01 7.408984e-01
catch 21 1 2009 -9 3  1.933486e+04 1.277306e+04 4.145711e-01 4.816368e-01 7.408984e-01
catch 21 1 2009 -9 4  1.862472e+04 8.950098e+03 7.328252e-01 8.513753e-01 7.408984e-01
catch 21 1 2009 -9 5  2.017384e+04 1.102696e+04 6.040439e-01 7.017610e-01 7.408984e-01
catch 21 1 2009 -9 6  2.553400e+03 4.597761e+03 -5.881437e-01 -6.832886e-01 7.408984e-01
catch 21 1 2009 -9 7  9.808460e+03 4.020534e+03 8.918306e-01 1.036103e+00 7.408984e-01
catch 21 1 2009 -9 8  1.430376e+04 1.020510e+04 3.376349e-01 3.765458e-01 8.040057e-01
catch 21 1 2010 -9 1  4.349745e+04 1.745974e+04 9.128046e-01 1.060470e+00 7.408984e-01
catch 21 1 2010 -9 2  5.690995e+04 2.046333e+04 1.022836e+00 1.188301e+00 7.408984e-01
catch 21 1 2010 -9 3  4.340936e+04 2.257474e+04 6.538437e-01 7.596169e-01 7.408984e-01
catch 21 1 2010 -9 4  2.929241e+04 1.457674e+04 6.979014e-01 8.108019e-01 7.408984e-01
catch 21 1 2010 -9 5  1.024019e+04 1.083303e+04 -5.627933e-02 -6.538371e-02 7.408984e-01
catch 21 1 2010 -9 6  3.478180e+03 8.845106e+03 -9.333552e-01 -1.084345e+00 7.408984e-01
catch 21 1 2010 -9 7  6.672660e+03 3.700423e+03 5.895713e-01 6.849471e-01 7.408984e-01
catch 21 1 2010 -9 8  1.099662e+04 1.150969e+04 -4.560135e-02 -5.085669e-02 8.040057e-01
catch 21 1 2011 -9 1  2.159739e+04 1.556987e+04 3.272351e-01 3.801724e-01 7.408984e-01
catch 21 1 2011 -9 2  8.759821e+04 2.628569e+04 1.203736e+00 1.398466e+00 7.408984e-01
catch 21 1 2011 -9 3  3.185555e+04 2.218188e+04 3.619359e-01 4.204867e-01 7.408984e-01
catch 21 1 2011 -9 4  2.532179e+04 2.098156e+04 1.880212e-01 2.184377e-01 7.408984e-01
catch 21 1 2011 -9 5  3.746447e+04 1.443532e+04 9.537151e-01 1.107999e+00 7.408984e-01
catch 21 1 2011 -9 6  1.804676e+04 7.055702e+03 9.391300e-01 1.091054e+00 7.408984e-01
catch 21 1 2011 -9 7  1.085278e+04 5.773433e+03 6.311544e-01 7.332572e-01 7.408984e-01
catch 21 1 2011 -9 8  4.328458e+04 1.000796e+04 1.464416e+00 1.633183e+00 8.040057e-01
catch 21 1 2012 -9 1  6.124828e+04 2.058196e+04 1.090521e+00 1.266936e+00 7.408984e-01
catch 21 1 2012 -9 2  5.309711e+04 4.411796e+04 1.852555e-01 2.152245e-01 7.408984e-01
catch 21 1 2012 -9 3  1.407052e+05 5.572708e+04 9.262007e-01 1.076033e+00 7.408984e-01
catch 21 1 2012 -9 4  2.778704e+04 4.038498e+04 -3.738883e-01 -4.343728e-01 7.408984e-01
catch 21 1 2012 -9 5  1.888775e+04 4.061241e+04 -7.655601e-01 -8.894058e-01 7.408984e-01
catch 21 1 2012 -9 6  1.597908e+04 1.849224e+04 -1.460708e-01 -1.697009e-01 7.408984e-01
catch 21 1 2012 -9 7  4.679810e+03 9.162489e+03 -6.718603e-01 -7.805481e-01 7.408984e-01
catch 21 1 2012 -9 8  1.075620e+04 2.066620e+04 -6.530172e-01 -7.282745e-01 8.040057e-01
catch 21 1 2013 -9 1  2.184100e+04 2.537126e+04 -1.498281e-01 -1.740660e-01 7.408984e-01
catch 21 1 2013 -9 2  5.627283e+04 3.496801e+04 4.757782e-01 5.527455e-01 7.408984e-01
catch 21 1 2013 -9 3  5.491679e+04 5.579349e+04 -1.583807e-02 -1.840022e-02 7.408984e-01
catch 21 1 2013 -9 4  1.134072e+05 5.855992e+04 6.609342e-01 7.678545e-01 7.408984e-01
catch 21 1 2013 -9 5  2.450467e+04 4.457922e+04 -5.984042e-01 -6.952089e-01 7.408984e-01
catch 21 1 2013 -9 6  3.136486e+04 2.843483e+04 9.807342e-02 1.139389e-01 7.408984e-01
catch 21 1 2013 -9 7  2.460733e+04 1.305321e+04 6.340099e-01 7.365746e-01 7.408984e-01
catch 21 1 2013 -9 8  4.222889e+04 2.103703e+04 6.968201e-01 7.771255e-01 8.040057e-01
catch 21 1 2014 -9 1  2.271090e+03 4.846380e+04 -3.060557e+00 -3.555668e+00 7.408984e-01
catch 21 1 2014 -9 2  5.191265e+04 3.479327e+04 4.001384e-01 4.648694e-01 7.408984e-01
catch 21 1 2014 -9 3  3.031324e+04 3.542947e+04 -1.559594e-01 -1.811891e-01 7.408984e-01
catch 21 1 2014 -9 4  5.190663e+04 4.625649e+04 1.152449e-01 1.338882e-01 7.408984e-01
catch 21 1 2014 -9 5  5.342567e+04 5.038752e+04 5.854791e-02 6.801929e-02 7.408984e-01
catch 21 1 2014 -9 6  1.484892e+04 2.387129e+04 -4.747493e-01 -5.515502e-01 7.408984e-01
catch 21 1 2014 -9 7  1.277195e+04 1.554198e+04 -1.962931e-01 -2.280478e-01 7.408984e-01
catch 21 1 2014 -9 8  1.393429e+04 1.880532e+04 -2.997869e-01 -3.343360e-01 8.040057e-01
catch 21 1 2015 -9 1  6.930082e+04 6.244356e+04 1.041937e-01 1.210492e-01 7.408984e-01
catch 21 1 2015 -9 2  1.029091e+05 7.824817e+04 2.739603e-01 3.182792e-01 7.408984e-01
catch 21 1 2015 -9 3  3.710574e+04 4.033271e+04 -8.339124e-02 -9.688155e-02 7.408984e-01
catch 21 1 2015 -9 4  4.032442e+04 3.343858e+04 1.872468e-01 2.175380e-01 7.408984e-01
catch 21 1 2015 -9 5  6.346238e+04 4.480685e+04 3.480863e-01 4.043967e-01 7.408984e-01
catch 21 1 2015 -9 6  6.645273e+04 3.051807e+04 7.781719e-01 9.040578e-01 7.408984e-01
catch 21 1 2015 -9 7  1.573721e+04 1.452867e+04 7.990410e-02 9.283029e-02 7.408984e-01
catch 21 1 2015 -9 8  2.937539e+04 2.097673e+04 3.367437e-01 3.755519e-01 8.040057e-01
catch 21 1 2016 -9 1  2.727394e+04 1.748765e+04 4.444366e-01 5.163337e-01 7.408984e-01
catch 21 1 2016 -9 2  5.999760e+04 9.190123e+04 -4.264099e-01 -4.953908e-01 7.408984e-01
catch 21 1 2016 -9 3  4.822141e+04 8.082526e+04 -5.164864e-01 -6.000392e-01 7.408984e-01
catch 21 1 2016 -9 4  1.931367e+04 3.357076e+04 -5.528423e-01 -6.422764e-01 7.408984e-01
catch 21 1 2016 -9 5  1.225887e+04 2.858386e+04 -8.465925e-01 -9.835470e-01 7.408984e-01
catch 21 1 2016 -9 6  1.879789e+04 2.369443e+04 -2.314955e-01 -2.689449e-01 7.408984e-01
catch 21 1 2016 -9 7  1.088039e+04 1.623846e+04 -4.004206e-01 -4.651972e-01 7.408984e-01
catch 21 1 2016 -9 8  1.097970e+04 1.893340e+04 -5.448794e-01 -6.076743e-01 8.040057e-01
catch 21 1 2017 -9 1  3.150000e+04 1.717419e+04 6.065797e-01 7.047069e-01 7.408984e-01
catch 21 1 2017 -9 2  1.170000e+04 1.821447e+04 -4.426274e-01 -5.142319e-01 7.408984e-01
catch 21 1 2017 -9 3  4.430000e+04 7.158806e+04 -4.799437e-01 -5.575848e-01 7.408984e-01
catch 21 1 2017 -9 4  3.630000e+04 5.087650e+04 -3.375834e-01 -3.921947e-01 7.408984e-01
catch 21 1 2017 -9 5  1.090000e+04 2.140092e+04 -6.746711e-01 -7.838135e-01 7.408984e-01
catch 21 1 2017 -9 6  4.200000e+03 1.163223e+04 -1.018695e+00 -1.183491e+00 7.408984e-01
catch 21 1 2017 -9 7  3.400000e+03 9.660056e+03 -1.044224e+00 -1.213150e+00 7.408984e-01
catch 21 1 2017 -9 8  4.600000e+03 1.432795e+04 -1.136156e+00 -1.267093e+00 8.040057e-01
catch 21 1 2018 -9 1  1.860000e+04 1.120704e+04 5.066198e-01 5.885764e-01 7.408984e-01
catch 21 1 2018 -9 2  3.310000e+04 3.159404e+04 4.656478e-02 5.409763e-02 7.408984e-01
catch 21 1 2018 -9 3  1.270000e+04 2.391408e+04 -6.328654e-01 -7.352449e-01 7.408984e-01
catch 21 1 2018 -9 4  4.430000e+04 7.763000e+04 -5.609693e-01 -6.517181e-01 7.408984e-01
catch 21 1 2018 -9 5  3.180000e+04 5.742196e+04 -5.909605e-01 -6.865610e-01 7.408984e-01
catch 21 1 2018 -9 6  5.300000e+03 1.577668e+04 -1.090826e+00 -1.267290e+00 7.408984e-01
catch 21 1 2018 -9 7  5.500000e+03 8.610430e+03 -4.482262e-01 -5.207364e-01 7.408984e-01
catch 21 1 2018 -9 8  1.160000e+04 1.774622e+04 -4.251673e-01 -4.741658e-01 8.040057e-01
catch 21 1 2019 -9 1  4.000000e+04 1.982133e+04 7.021209e-01 8.157040e-01 7.408984e-01
catch 21 1 2019 -9 2  1.900000e+04 1.408496e+04 2.993313e-01 3.477546e-01 7.408984e-01
catch 21 1 2019 -9 3  1.980000e+04 2.935690e+04 -3.938456e-01 -4.575586e-01 7.408984e-01
catch 21 1 2019 -9 4  6.900000e+03 1.798713e+04 -9.581350e-01 -1.113134e+00 7.408984e-01
catch 21 1 2019 -9 5  2.480000e+04 6.022225e+04 -8.871982e-01 -1.030721e+00 7.408984e-01
catch 21 1 2019 -9 6  1.610000e+04 2.852665e+04 -5.720195e-01 -6.645559e-01 7.408984e-01
catch 21 1 2019 -9 7  4.200000e+03 7.855465e+03 -6.261249e-01 -7.274140e-01 7.408984e-01
catch 21 1 2019 -9 8  3.100000e+03 1.320753e+04 -1.449385e+00 -1.616420e+00 8.040057e-01
catch 21 1 2020 -9 1  1.500000e+04 2.043931e+04 -3.094097e-01 -3.594633e-01 7.408984e-01
catch 21 1 2020 -9 2  3.740000e+04 3.315691e+04 1.204195e-01 1.398999e-01 7.408984e-01
catch 21 1 2020 -9 3  6.600000e+03 1.740645e+04 -9.697709e-01 -1.126652e+00 7.408984e-01
catch 21 1 2020 -9 4  6.700000e+03 2.948933e+04 -1.481921e+00 -1.721653e+00 7.408984e-01
catch 21 1 2020 -9 5  5.400000e+03 1.868440e+04 -1.241290e+00 -1.442095e+00 7.408984e-01
catch 21 1 2020 -9 6  1.700000e+04 4.030316e+04 -8.632166e-01 -1.002860e+00 7.408984e-01
catch 21 1 2020 -9 7  2.030000e+04 1.917825e+04 5.684422e-02 6.603999e-02 7.408984e-01
catch 21 1 2020 -9 8  1.520000e+04 1.426486e+04 6.349635e-02 7.081402e-02 8.040057e-01
catch 21 1 2021 -9 1  2.600000e+03 2.061797e+04 -2.070652e+00 -2.405624e+00 7.408984e-01
catch 21 1 2021 -9 2  4.360000e+04 2.722834e+04 4.707990e-01 5.469608e-01 7.408984e-01
catch 21 1 2021 -9 3  2.130000e+04 3.219280e+04 -4.130358e-01 -4.798531e-01 7.408984e-01
catch 21 1 2021 -9 4  5.900000e+03 1.363192e+04 -8.374618e-01 -9.729392e-01 7.408984e-01
catch 21 1 2021 -9 5  9.400000e+03 2.373801e+04 -9.263678e-01 -1.076228e+00 7.408984e-01
catch 21 1 2021 -9 6  5.600000e+03 9.595789e+03 -5.385578e-01 -6.256810e-01 7.408984e-01
catch 21 1 2021 -9 7  1.090000e+04 2.076747e+04 -6.446249e-01 -7.489067e-01 7.408984e-01
catch 21 1 2021 -9 8  6.700000e+03 1.743303e+04 -9.562593e-01 -1.066464e+00 8.040057e-01
catch 21 1 2022 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 1 2022 -9 2  3.550000e+04 3.905358e+04 -9.540191e-02 -1.108352e-01 7.408984e-01
catch 21 1 2022 -9 3  4.220000e+04 3.985427e+04 5.719064e-02 6.644245e-02 7.408984e-01
catch 21 1 2022 -9 4  3.790000e+04 3.879723e+04 -2.339785e-02 -2.718295e-02 7.408984e-01
catch 21 1 2022 -9 5  9.800000e+03 1.706871e+04 -5.548645e-01 -6.446257e-01 7.408984e-01
catch 21 1 2022 -9 6  2.540000e+04 1.916543e+04 2.816408e-01 3.272022e-01 7.408984e-01
catch 21 1 2022 -9 7  1.070000e+04 7.830610e+03 3.122034e-01 3.627089e-01 7.408984e-01
catch 21 1 2022 -9 8  2.020000e+04 3.144329e+04 -4.425029e-01 -4.934993e-01 8.040057e-01
catch 21 2 1974 -9 1  2.359721e+04 9.671527e+04 -1.410643e+00 -2.007020e+00 4.940042e-01
catch 21 2 1974 -9 2  7.490970e+04 7.828561e+04 -4.408038e-02 -6.271624e-02 4.940042e-01
catch 21 2 1974 -9 3  5.020000e+04 4.442793e+04 1.221467e-01 1.737867e-01 4.940042e-01
catch 21 2 1974 -9 4  1.428866e+04 1.101513e+04 2.601966e-01 3.701999e-01 4.940042e-01
catch 21 2 1974 -9 5  6.787900e+03 3.805327e+03 5.787398e-01 8.234135e-01 4.940042e-01
catch 21 2 1974 -9 6  1.500000e+03 1.468822e+03 2.100459e-02 2.988470e-02 4.940042e-01
catch 21 2 1974 -9 7  1.274510e+03 5.295430e+02 8.783026e-01 1.249623e+00 4.940042e-01
catch 21 2 1974 -9 8  1.631600e+02 6.632082e+02 -1.402358e+00 -1.779363e+00 6.211388e-01
catch 21 2 1975 -9 1  1.744000e+05 2.001184e+05 -1.375576e-01 -1.957129e-01 4.940042e-01
catch 21 2 1975 -9 2  1.363000e+05 7.165697e+04 6.429679e-01 9.147953e-01 4.940042e-01
catch 21 2 1975 -9 3  7.727023e+04 3.677769e+04 7.424175e-01 1.056289e+00 4.940042e-01
catch 21 2 1975 -9 4  4.360000e+04 1.864292e+04 8.495908e-01 1.208772e+00 4.940042e-01
catch 21 2 1975 -9 5  2.210000e+04 6.440714e+03 1.232938e+00 1.754187e+00 4.940042e-01
catch 21 2 1975 -9 6  3.776540e+03 2.185354e+03 5.470305e-01 7.782985e-01 4.940042e-01
catch 21 2 1975 -9 7  2.800000e+03 8.476901e+02 1.194860e+00 1.700010e+00 4.940042e-01
catch 21 2 1975 -9 8  2.057140e+03 6.905549e+02 1.091576e+00 1.385032e+00 6.211388e-01
catch 21 2 1976 -9 1  2.290000e+04 3.739154e+04 -4.903076e-01 -6.975948e-01 4.940042e-01
catch 21 2 1976 -9 2  1.899000e+05 4.235707e+04 1.500362e+00 2.134670e+00 4.940042e-01
catch 21 2 1976 -9 3  1.478739e+04 8.750421e+03 5.246730e-01 7.464890e-01 4.940042e-01
catch 21 2 1976 -9 4  9.481770e+03 4.034148e+03 8.545759e-01 1.215865e+00 4.940042e-01
catch 21 2 1976 -9 5  6.500000e+03 3.038757e+03 7.603536e-01 1.081808e+00 4.940042e-01
catch 21 2 1976 -9 6  1.100000e+03 1.033138e+03 6.270920e-02 8.922077e-02 4.940042e-01
catch 21 2 1976 -9 7  1.000000e+03 3.532571e+02 1.040559e+00 1.480476e+00 4.940042e-01
catch 21 2 1976 -9 8  3.818200e+02 2.506666e+02 4.208256e-01 5.339588e-01 6.211388e-01
catch 21 2 1977 -9 1  4.596814e+04 7.604265e+03 1.799239e+00 2.559904e+00 4.940042e-01
catch 21 2 1977 -9 2  1.834103e+04 4.978624e+03 1.303987e+00 1.855274e+00 4.940042e-01
catch 21 2 1977 -9 3  5.400000e+03 3.603969e+03 4.043632e-01 5.753158e-01 4.940042e-01
catch 21 2 1977 -9 4  6.000000e+02 6.633698e+02 -1.004030e-01 -1.428504e-01 4.940042e-01
catch 21 2 1977 -9 5  1.676060e+03 4.239388e+02 1.374612e+00 1.955757e+00 4.940042e-01
catch 21 2 1977 -9 6  1.230000e+03 3.156475e+02 1.360143e+00 1.935171e+00 4.940042e-01
catch 21 2 1977 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1977 -9 8  3.000000e+02 6.512656e+01 1.527450e+00 1.938084e+00 6.211388e-01
catch 21 2 1978 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1978 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1979 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1980 -9 1  1.170763e+04 1.708608e+04 -3.780231e-01 -5.378399e-01 4.940042e-01
catch 21 2 1980 -9 2  8.685200e+02 4.676701e+03 -1.683558e+00 -2.395315e+00 4.940042e-01
catch 21 2 1980 -9 3  2.300000e+03 3.446565e+03 -4.044689e-01 -5.754662e-01 4.940042e-01
catch 21 2 1980 -9 4  1.905920e+03 1.705507e+03 1.111022e-01 1.580729e-01 4.940042e-01
catch 21 2 1980 -9 5  8.000000e+02 8.947566e+02 -1.119400e-01 -1.592649e-01 4.940042e-01
catch 21 2 1980 -9 6  1.045500e+02 7.020737e+02 -1.904373e+00 -2.709485e+00 4.940042e-01
catch 21 2 1980 -9 7  1.000000e+02 1.702241e+02 -5.319458e-01 -7.568364e-01 4.940042e-01
catch 21 2 1980 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 1  1.069268e+05 6.286416e+04 5.311685e-01 7.557306e-01 4.940042e-01
catch 21 2 1981 -9 2  3.014160e+03 2.088521e+04 -1.935720e+00 -2.754084e+00 4.940042e-01
catch 21 2 1981 -9 3  2.003500e+02 4.386561e+03 -3.086235e+00 -4.391002e+00 4.940042e-01
catch 21 2 1981 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 5  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 6  1.104870e+03 9.626744e+02 1.377677e-01 1.960118e-01 4.940042e-01
catch 21 2 1981 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1981 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 1  1.102584e+04 7.455666e+04 -1.911318e+00 -2.719365e+00 4.940042e-01
catch 21 2 1982 -9 2  4.127350e+03 3.945906e+04 -2.257628e+00 -3.212085e+00 4.940042e-01
catch 21 2 1982 -9 3  3.500000e+03 1.022429e+04 -1.072004e+00 -1.525214e+00 4.940042e-01
catch 21 2 1982 -9 4  8.000000e+02 1.862495e+03 -8.450607e-01 -1.202327e+00 4.940042e-01
catch 21 2 1982 -9 5  3.000000e+02 1.533372e+03 -1.631442e+00 -2.321167e+00 4.940042e-01
catch 21 2 1982 -9 6  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 7  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1982 -9 8  -99.9 -99.9 -99.9  -99.9 -99.9
catch 21 2 1983 -9 1  1.244906e+05 2.507785e+05 -7.003399e-01 -9.964226e-01 4.940042e-01
catch 21 2 1983 -9 2  8.794475e+04 1.302816e+05 -3.929895e-01 -5.591336e-01 4.940042e-01
catch 21 2 1983 -9 3  3.100000e+04 6.089907e+04 -6.752306e-01 -9.606978e-01 4.940042e-01
catch 21 2 1983 -9 4  1.378688e+04 1.895916e+04 -3.185697e-01 -4.532514e-01 4.940042e-01
catch 21 2 1983 -9 5  5.500000e+03 4.009486e+03 3.160851e-01 4.497164e-01 4.940042e-01
catch 21 2 1983 -9 6  7.400000e+03 3.317493e+03 8.022707e-01 1.141447e+00 4.940042e-01
catch 21 2 1983 -9 7  5.700000e+03 2.135020e+03 9.819899e-01 1.397146e+00 4.940042e-01
catch 21 2 1983 -9 8  8.307890e+03 2.754749e+03 1.103879e+00 1.400642e+00 6.211388e-01
catch 21 2 1984 -9 1  2.446787e+05 3.688827e+05 -4.105329e-01 -5.840939e-01 4.940042e-01
catch 21 2 1984 -9 2  3.705185e+05 3.040422e+05 1.977370e-01 2.813342e-01 4.940042e-01
catch 21 2 1984 -9 3  1.341161e+05 1.264649e+05 5.874128e-02 8.357532e-02 4.940042e-01
catch 21 2 1984 -9 4  6.842212e+04 5.891313e+04 1.496322e-01 2.128922e-01 4.940042e-01
catch 21 2 1984 -9 5  2.964273e+04 1.443426e+04 7.196125e-01 1.023843e+00 4.940042e-01
catch 21 2 1984 -9 6  4.686640e+03 3.385042e+03 3.253495e-01 4.628975e-01 4.940042e-01
catch 21 2 1984 -9 7  8.538840e+03 2.839157e+03 1.101118e+00 1.566638e+00 4.940042e-01
catch 21 2 1984 -9 8  2.241520e+03 4.278948e+03 -6.465529e-01 -8.203699e-01 6.211388e-01
catch 21 2 1985 -9 1  5.381174e+04 3.708606e+05 -1.930335e+00 -2.746422e+00 4.940042e-01
catch 21 2 1985 -9 2  2.194777e+05 2.953610e+05 -2.969479e-01 -4.224885e-01 4.940042e-01
catch 21 2 1985 -9 3  3.668926e+05 1.904234e+05 6.558192e-01 9.330798e-01 4.940042e-01
catch 21 2 1985 -9 4  1.174928e+05 7.828476e+04 4.060237e-01 5.776784e-01 4.940042e-01
catch 21 2 1985 -9 5  3.925766e+04 2.840106e+04 3.237201e-01 4.605792e-01 4.940042e-01
catch 21 2 1985 -9 6  1.573609e+04 7.863705e+03 6.936990e-01 9.869740e-01 4.940042e-01
catch 21 2 1985 -9 7  4.444000e+03 1.862082e+03 8.698599e-01 1.237611e+00 4.940042e-01
catch 21 2 1985 -9 8  8.406060e+03 3.987049e+03 7.459015e-01 9.464271e-01 6.211388e-01
catch 21 2 1986 -9 1  2.657611e+05 4.741242e+05 -5.788714e-01 -8.236009e-01 4.940042e-01
catch 21 2 1986 -9 2  3.686181e+05 2.102517e+05 5.614558e-01 7.988224e-01 4.940042e-01
catch 21 2 1986 -9 3  9.962326e+04 1.322459e+05 -2.832677e-01 -4.030248e-01 4.940042e-01
catch 21 2 1986 -9 4  7.817523e+04 8.549417e+04 -8.949538e-02 -1.273313e-01 4.940042e-01
catch 21 2 1986 -9 5  2.709664e+04 2.704343e+04 1.965725e-03 2.796775e-03 4.940042e-01
catch 21 2 1986 -9 6  6.922620e+03 1.100880e+04 -4.639003e-01 -6.600234e-01 4.940042e-01
catch 21 2 1986 -9 7  4.544330e+03 3.083725e+03 3.877419e-01 5.516675e-01 4.940042e-01
catch 21 2 1986 -9 8  2.945190e+03 2.331978e+03 2.334567e-01 2.962183e-01 6.211388e-01
catch 21 2 1987 -9 1  4.205730e+05 4.917953e+05 -1.564446e-01 -2.225847e-01 4.940042e-01
catch 21 2 1987 -9 2  2.554202e+05 3.069937e+05 -1.839172e-01 -2.616718e-01 4.940042e-01
catch 21 2 1987 -9 3  9.534486e+04 1.059178e+05 -1.051625e-01 -1.496220e-01 4.940042e-01
catch 21 2 1987 -9 4  8.593243e+04 6.848712e+04 2.269157e-01 3.228488e-01 4.940042e-01
catch 21 2 1987 -9 5  4.680964e+04 3.472390e+04 2.986608e-01 4.249256e-01 4.940042e-01
catch 21 2 1987 -9 6  1.600714e+04 1.228541e+04 2.646227e-01 3.764972e-01 4.940042e-01
catch 21 2 1987 -9 7  5.078660e+03 5.067164e+03 2.266151e-03 3.224211e-03 4.940042e-01
catch 21 2 1987 -9 8  4.657500e+03 2.515342e+03 6.160699e-01 7.816920e-01 6.211388e-01
catch 21 2 1988 -9 1  7.267990e+05 3.394828e+05 7.612268e-01 1.083051e+00 4.940042e-01
catch 21 2 1988 -9 2  2.660729e+05 3.516176e+05 -2.787741e-01 -3.966314e-01 4.940042e-01
catch 21 2 1988 -9 3  1.141323e+05 1.728871e+05 -4.152802e-01 -5.908482e-01 4.940042e-01
catch 21 2 1988 -9 4  5.673759e+04 5.902295e+04 -3.948937e-02 -5.618429e-02 4.940042e-01
catch 21 2 1988 -9 5  3.332261e+04 3.070262e+04 8.188810e-02 1.165079e-01 4.940042e-01
catch 21 2 1988 -9 6  1.588837e+04 1.727631e+04 -8.374900e-02 -1.191556e-01 4.940042e-01
catch 21 2 1988 -9 7  5.000000e+03 6.154445e+03 -2.077367e-01 -2.955615e-01 4.940042e-01
catch 21 2 1988 -9 8  3.173330e+03 3.898705e+03 -2.058631e-01 -2.612066e-01 6.211388e-01
