par parNo species year quarter area age predator prey fleet idx1 idx2 idx3 used
log_rec 358 23 1988 -1 -1 0 -1 -1 -1 23 1988 -1 used
log_rec 359 23 1989 -1 -1 0 -1 -1 -1 23 1989 -1 used
log_rec 360 23 1990 -1 -1 0 -1 -1 -1 23 1990 -1 used
log_rec 361 23 1991 -1 -1 0 -1 -1 -1 23 1991 -1 used
log_rec 362 23 1992 -1 -1 0 -1 -1 -1 23 1992 -1 used
log_rec 363 23 1993 -1 -1 0 -1 -1 -1 23 1993 -1 used
log_rec 364 23 1994 -1 -1 0 -1 -1 -1 23 1994 -1 used
log_rec 365 23 1995 -1 -1 0 -1 -1 -1 23 1995 -1 used
log_rec 366 23 1996 -1 -1 0 -1 -1 -1 23 1996 -1 used
log_rec 367 23 1997 -1 -1 0 -1 -1 -1 23 1997 -1 used
log_rec 368 23 1998 -1 -1 0 -1 -1 -1 23 1998 -1 used
log_rec 369 23 1999 -1 -1 0 -1 -1 -1 23 1999 -1 used
log_rec 370 23 2000 -1 -1 0 -1 -1 -1 23 2000 -1 used
log_rec 371 23 2001 -1 -1 0 -1 -1 -1 23 2001 -1 used
log_rec 372 23 2002 -1 -1 0 -1 -1 -1 23 2002 -1 used
log_rec 373 23 2003 -1 -1 0 -1 -1 -1 23 2003 -1 used
log_rec 374 23 2004 -1 -1 0 -1 -1 -1 23 2004 -1 used
log_rec 375 23 2005 -1 -1 0 -1 -1 -1 23 2005 -1 used
log_rec 376 23 2006 -1 -1 0 -1 -1 -1 23 2006 -1 used
log_rec 377 23 2007 -1 -1 0 -1 -1 -1 23 2007 -1 used
log_rec 378 23 2008 -1 -1 0 -1 -1 -1 23 2008 -1 used
log_rec 379 23 2009 -1 -1 0 -1 -1 -1 23 2009 -1 used
log_rec 380 23 2010 -1 -1 0 -1 -1 -1 23 2010 -1 used
log_rec 381 23 2011 -1 -1 0 -1 -1 -1 23 2011 -1 used
log_rec 382 23 2012 -1 -1 0 -1 -1 -1 23 2012 -1 used
log_rec 383 23 2013 -1 -1 0 -1 -1 -1 23 2013 -1 used
log_rec 384 23 2014 -1 -1 0 -1 -1 -1 23 2014 -1 used
log_rec 385 23 2015 -1 -1 0 -1 -1 -1 23 2015 -1 used
log_rec 386 23 2016 -1 -1 0 -1 -1 -1 23 2016 -1 used
log_rec 387 23 2017 -1 -1 0 -1 -1 -1 23 2017 -1 used
log_rec 388 23 2018 -1 -1 0 -1 -1 -1 23 2018 -1 used
log_rec 389 23 2019 -1 -1 0 -1 -1 -1 23 2019 -1 used
log_rec 390 23 2020 -1 -1 0 -1 -1 -1 23 2020 -1 used
log_rec 391 23 2021 -1 -1 0 -1 -1 -1 23 2021 -1 used
log_rec 392 23 2022 -1 -1 0 -1 -1 -1 23 2022 -1 used
log_rec 393 24 1974 -1 -1 0 -1 -1 -1 24 1974 -1 used
log_rec 394 24 1975 -1 -1 0 -1 -1 -1 24 1975 -1 used
log_rec 395 24 1976 -1 -1 0 -1 -1 -1 24 1976 -1 used
log_rec 396 24 1977 -1 -1 0 -1 -1 -1 24 1977 -1 used
log_rec 397 24 1978 -1 -1 0 -1 -1 -1 24 1978 -1 used
log_rec 398 24 1979 -1 -1 0 -1 -1 -1 24 1979 -1 used
log_rec 399 24 1980 -1 -1 0 -1 -1 -1 24 1980 -1 used
log_rec 400 24 1981 -1 -1 0 -1 -1 -1 24 1981 -1 used
log_rec 401 24 1982 -1 -1 0 -1 -1 -1 24 1982 -1 used
log_rec 402 24 1983 -1 -1 0 -1 -1 -1 24 1983 -1 used
log_rec 403 24 1984 -1 -1 0 -1 -1 -1 24 1984 -1 used
log_rec 404 24 1985 -1 -1 0 -1 -1 -1 24 1985 -1 used
log_rec 405 24 1986 -1 -1 0 -1 -1 -1 24 1986 -1 used
log_rec 406 24 1987 -1 -1 0 -1 -1 -1 24 1987 -1 used
log_rec 407 24 1988 -1 -1 0 -1 -1 -1 24 1988 -1 used
log_rec 408 24 1989 -1 -1 0 -1 -1 -1 24 1989 -1 used
log_rec 409 24 1990 -1 -1 0 -1 -1 -1 24 1990 -1 used
log_rec 410 24 1991 -1 -1 0 -1 -1 -1 24 1991 -1 used
log_rec 411 24 1992 -1 -1 0 -1 -1 -1 24 1992 -1 used
log_rec 412 24 1993 -1 -1 0 -1 -1 -1 24 1993 -1 used
log_rec 413 24 1994 -1 -1 0 -1 -1 -1 24 1994 -1 used
log_rec 414 24 1995 -1 -1 0 -1 -1 -1 24 1995 -1 used
log_rec 415 24 1996 -1 -1 0 -1 -1 -1 24 1996 -1 used
log_rec 416 24 1997 -1 -1 0 -1 -1 -1 24 1997 -1 used
log_rec 417 24 1998 -1 -1 0 -1 -1 -1 24 1998 -1 used
log_rec 418 24 1999 -1 -1 0 -1 -1 -1 24 1999 -1 used
log_rec 419 24 2000 -1 -1 0 -1 -1 -1 24 2000 -1 used
log_rec 420 24 2001 -1 -1 0 -1 -1 -1 24 2001 -1 used
log_rec 421 24 2002 -1 -1 0 -1 -1 -1 24 2002 -1 used
log_rec 422 24 2003 -1 -1 0 -1 -1 -1 24 2003 -1 used
log_rec 423 24 2004 -1 -1 0 -1 -1 -1 24 2004 -1 used
log_rec 424 24 2005 -1 -1 0 -1 -1 -1 24 2005 -1 used
log_rec 425 24 2006 -1 -1 0 -1 -1 -1 24 2006 -1 used
log_rec 426 24 2007 -1 -1 0 -1 -1 -1 24 2007 -1 used
log_rec 427 24 2008 -1 -1 0 -1 -1 -1 24 2008 -1 used
log_rec 428 24 2009 -1 -1 0 -1 -1 -1 24 2009 -1 used
log_rec 429 24 2010 -1 -1 0 -1 -1 -1 24 2010 -1 used
log_rec 430 24 2011 -1 -1 0 -1 -1 -1 24 2011 -1 used
log_rec 431 24 2012 -1 -1 0 -1 -1 -1 24 2012 -1 used
log_rec 432 24 2013 -1 -1 0 -1 -1 -1 24 2013 -1 used
log_rec 433 24 2014 -1 -1 0 -1 -1 -1 24 2014 -1 used
log_rec 434 24 2015 -1 -1 0 -1 -1 -1 24 2015 -1 used
log_rec 435 24 2016 -1 -1 0 -1 -1 -1 24 2016 -1 used
log_rec 436 24 2017 -1 -1 0 -1 -1 -1 24 2017 -1 used
log_rec 437 24 2018 -1 -1 0 -1 -1 -1 24 2018 -1 used
log_rec 438 24 2019 -1 -1 0 -1 -1 -1 24 2019 -1 used
log_rec 439 24 2020 -1 -1 0 -1 -1 -1 24 2020 -1 used
log_rec 440 24 2021 -1 -1 0 -1 -1 -1 24 2021 -1 used
log_rec 441 24 2022 -1 -1 0 -1 -1 -1 24 2022 -1 used
log_rec 442 25 1974 -1 -1 0 -1 -1 -1 25 1974 -1 used
log_rec 443 25 1975 -1 -1 0 -1 -1 -1 25 1975 -1 used
log_rec 444 25 1976 -1 -1 0 -1 -1 -1 25 1976 -1 used
log_rec 445 25 1977 -1 -1 0 -1 -1 -1 25 1977 -1 used
log_rec 446 25 1978 -1 -1 0 -1 -1 -1 25 1978 -1 used
log_rec 447 25 1979 -1 -1 0 -1 -1 -1 25 1979 -1 used
log_rec 448 25 1980 -1 -1 0 -1 -1 -1 25 1980 -1 used
log_rec 449 25 1981 -1 -1 0 -1 -1 -1 25 1981 -1 used
log_rec 450 25 1982 -1 -1 0 -1 -1 -1 25 1982 -1 used
log_rec 451 25 1983 -1 -1 0 -1 -1 -1 25 1983 -1 used
log_rec 452 25 1984 -1 -1 0 -1 -1 -1 25 1984 -1 used
log_rec 453 25 1985 -1 -1 0 -1 -1 -1 25 1985 -1 used
log_rec 454 25 1986 -1 -1 0 -1 -1 -1 25 1986 -1 used
log_rec 455 25 1987 -1 -1 0 -1 -1 -1 25 1987 -1 used
log_rec 456 25 1988 -1 -1 0 -1 -1 -1 25 1988 -1 used
log_rec 457 25 1989 -1 -1 0 -1 -1 -1 25 1989 -1 used
log_rec 458 25 1990 -1 -1 0 -1 -1 -1 25 1990 -1 used
log_rec 459 25 1991 -1 -1 0 -1 -1 -1 25 1991 -1 used
log_rec 460 25 1992 -1 -1 0 -1 -1 -1 25 1992 -1 used
log_rec 461 25 1993 -1 -1 0 -1 -1 -1 25 1993 -1 used
log_rec 462 25 1994 -1 -1 0 -1 -1 -1 25 1994 -1 used
log_rec 463 25 1995 -1 -1 0 -1 -1 -1 25 1995 -1 used
log_rec 464 25 1996 -1 -1 0 -1 -1 -1 25 1996 -1 used
log_rec 465 25 1997 -1 -1 0 -1 -1 -1 25 1997 -1 used
log_rec 466 25 1998 -1 -1 0 -1 -1 -1 25 1998 -1 used
log_rec 467 25 1999 -1 -1 0 -1 -1 -1 25 1999 -1 used
log_rec 468 25 2000 -1 -1 0 -1 -1 -1 25 2000 -1 used
log_rec 469 25 2001 -1 -1 0 -1 -1 -1 25 2001 -1 used
log_rec 470 25 2002 -1 -1 0 -1 -1 -1 25 2002 -1 used
log_rec 471 25 2003 -1 -1 0 -1 -1 -1 25 2003 -1 used
log_rec 472 25 2004 -1 -1 0 -1 -1 -1 25 2004 -1 used
log_rec 473 25 2005 -1 -1 0 -1 -1 -1 25 2005 -1 used
log_rec 474 25 2006 -1 -1 0 -1 -1 -1 25 2006 -1 used
log_rec 475 25 2007 -1 -1 0 -1 -1 -1 25 2007 -1 used
log_rec 476 25 2008 -1 -1 0 -1 -1 -1 25 2008 -1 used
log_rec 477 25 2009 -1 -1 0 -1 -1 -1 25 2009 -1 used
log_rec 478 25 2010 -1 -1 0 -1 -1 -1 25 2010 -1 used
log_rec 479 25 2011 -1 -1 0 -1 -1 -1 25 2011 -1 used
log_rec 480 25 2012 -1 -1 0 -1 -1 -1 25 2012 -1 used
log_rec 481 25 2013 -1 -1 0 -1 -1 -1 25 2013 -1 used
log_rec 482 25 2014 -1 -1 0 -1 -1 -1 25 2014 -1 used
log_rec 483 25 2015 -1 -1 0 -1 -1 -1 25 2015 -1 used
log_rec 484 25 2016 -1 -1 0 -1 -1 -1 25 2016 -1 used
log_rec 485 25 2017 -1 -1 0 -1 -1 -1 25 2017 -1 used
log_rec 486 25 2018 -1 -1 0 -1 -1 -1 25 2018 -1 used
log_rec 487 25 2019 -1 -1 0 -1 -1 -1 25 2019 -1 used
log_rec 488 25 2020 -1 -1 0 -1 -1 -1 25 2020 -1 used
log_rec 489 25 2021 -1 -1 0 -1 -1 -1 25 2021 -1 used
log_rec 490 25 2022 -1 -1 0 -1 -1 -1 25 2022 -1 used
log_rec 491 26 1974 -1 -1 0 -1 -1 -1 26 1974 -1 used
log_rec 492 26 1975 -1 -1 0 -1 -1 -1 26 1975 -1 used
log_rec 493 26 1976 -1 -1 0 -1 -1 -1 26 1976 -1 used
log_rec 494 26 1977 -1 -1 0 -1 -1 -1 26 1977 -1 used
log_rec 495 26 1978 -1 -1 0 -1 -1 -1 26 1978 -1 used
log_rec 496 26 1979 -1 -1 0 -1 -1 -1 26 1979 -1 used
log_rec 497 26 1980 -1 -1 0 -1 -1 -1 26 1980 -1 used
log_rec 498 26 1981 -1 -1 0 -1 -1 -1 26 1981 -1 used
log_rec 499 26 1982 -1 -1 0 -1 -1 -1 26 1982 -1 used
log_rec 500 26 1983 -1 -1 0 -1 -1 -1 26 1983 -1 used
log_rec 501 26 1984 -1 -1 0 -1 -1 -1 26 1984 -1 used
log_rec 502 26 1985 -1 -1 0 -1 -1 -1 26 1985 -1 used
log_rec 503 26 1986 -1 -1 0 -1 -1 -1 26 1986 -1 used
log_rec 504 26 1987 -1 -1 0 -1 -1 -1 26 1987 -1 used
log_rec 505 26 1988 -1 -1 0 -1 -1 -1 26 1988 -1 used
log_rec 506 26 1989 -1 -1 0 -1 -1 -1 26 1989 -1 used
log_rec 507 26 1990 -1 -1 0 -1 -1 -1 26 1990 -1 used
log_rec 508 26 1991 -1 -1 0 -1 -1 -1 26 1991 -1 used
log_rec 509 26 1992 -1 -1 0 -1 -1 -1 26 1992 -1 used
log_rec 510 26 1993 -1 -1 0 -1 -1 -1 26 1993 -1 used
log_rec 511 26 1994 -1 -1 0 -1 -1 -1 26 1994 -1 used
log_rec 512 26 1995 -1 -1 0 -1 -1 -1 26 1995 -1 used
log_rec 513 26 1996 -1 -1 0 -1 -1 -1 26 1996 -1 used
log_rec 514 26 1997 -1 -1 0 -1 -1 -1 26 1997 -1 used
log_rec 515 26 1998 -1 -1 0 -1 -1 -1 26 1998 -1 used
log_rec 516 26 1999 -1 -1 0 -1 -1 -1 26 1999 -1 used
log_rec 517 26 2000 -1 -1 0 -1 -1 -1 26 2000 -1 used
log_rec 518 26 2001 -1 -1 0 -1 -1 -1 26 2001 -1 used
log_rec 519 26 2002 -1 -1 0 -1 -1 -1 26 2002 -1 used
log_rec 520 26 2003 -1 -1 0 -1 -1 -1 26 2003 -1 used
log_rec 521 26 2004 -1 -1 0 -1 -1 -1 26 2004 -1 used
log_rec 522 26 2005 -1 -1 0 -1 -1 -1 26 2005 -1 used
log_rec 523 26 2006 -1 -1 0 -1 -1 -1 26 2006 -1 used
log_rec 524 26 2007 -1 -1 0 -1 -1 -1 26 2007 -1 used
log_rec 525 26 2008 -1 -1 0 -1 -1 -1 26 2008 -1 used
log_rec 526 26 2009 -1 -1 0 -1 -1 -1 26 2009 -1 used
log_rec 527 26 2010 -1 -1 0 -1 -1 -1 26 2010 -1 used
log_rec 528 26 2011 -1 -1 0 -1 -1 -1 26 2011 -1 used
log_rec 529 26 2012 -1 -1 0 -1 -1 -1 26 2012 -1 used
log_rec 530 26 2013 -1 -1 0 -1 -1 -1 26 2013 -1 used
log_rec 531 26 2014 -1 -1 0 -1 -1 -1 26 2014 -1 used
log_rec 532 26 2015 -1 -1 0 -1 -1 -1 26 2015 -1 used
log_rec 533 26 2016 -1 -1 0 -1 -1 -1 26 2016 -1 used
log_rec 534 26 2017 -1 -1 0 -1 -1 -1 26 2017 -1 used
log_rec 535 26 2018 -1 -1 0 -1 -1 -1 26 2018 -1 used
log_rec 536 26 2019 -1 -1 0 -1 -1 -1 26 2019 -1 used
log_rec 537 26 2020 -1 -1 0 -1 -1 -1 26 2020 -1 used
log_rec 538 26 2021 -1 -1 0 -1 -1 -1 26 2021 -1 used
log_rec 539 26 2022 -1 -1 0 -1 -1 -1 26 2022 -1 used
log_rec 540 27 1974 -1 -1 0 -1 -1 -1 27 1974 -1 used
log_rec 541 27 1975 -1 -1 0 -1 -1 -1 27 1975 -1 used
log_rec 542 27 1976 -1 -1 0 -1 -1 -1 27 1976 -1 used
log_rec 543 27 1977 -1 -1 0 -1 -1 -1 27 1977 -1 used
log_rec 544 27 1978 -1 -1 0 -1 -1 -1 27 1978 -1 used
log_rec 545 27 1979 -1 -1 0 -1 -1 -1 27 1979 -1 used
log_rec 546 27 1980 -1 -1 0 -1 -1 -1 27 1980 -1 used
log_rec 547 27 1981 -1 -1 0 -1 -1 -1 27 1981 -1 used
log_rec 548 27 1982 -1 -1 0 -1 -1 -1 27 1982 -1 used
log_rec 549 27 1983 -1 -1 0 -1 -1 -1 27 1983 -1 used
log_rec 550 27 1984 -1 -1 0 -1 -1 -1 27 1984 -1 used
log_rec 551 27 1985 -1 -1 0 -1 -1 -1 27 1985 -1 used
log_rec 552 27 1986 -1 -1 0 -1 -1 -1 27 1986 -1 used
log_rec 553 27 1987 -1 -1 0 -1 -1 -1 27 1987 -1 used
log_rec 554 27 1988 -1 -1 0 -1 -1 -1 27 1988 -1 used
log_rec 555 27 1989 -1 -1 0 -1 -1 -1 27 1989 -1 used
log_rec 556 27 1990 -1 -1 0 -1 -1 -1 27 1990 -1 used
log_rec 557 27 1991 -1 -1 0 -1 -1 -1 27 1991 -1 used
log_rec 558 27 1992 -1 -1 0 -1 -1 -1 27 1992 -1 used
log_rec 559 27 1993 -1 -1 0 -1 -1 -1 27 1993 -1 used
log_rec 560 27 1994 -1 -1 0 -1 -1 -1 27 1994 -1 used
log_rec 561 27 1995 -1 -1 0 -1 -1 -1 27 1995 -1 used
log_rec 562 27 1996 -1 -1 0 -1 -1 -1 27 1996 -1 used
log_rec 563 27 1997 -1 -1 0 -1 -1 -1 27 1997 -1 used
log_rec 564 27 1998 -1 -1 0 -1 -1 -1 27 1998 -1 used
log_rec 565 27 1999 -1 -1 0 -1 -1 -1 27 1999 -1 used
log_rec 566 27 2000 -1 -1 0 -1 -1 -1 27 2000 -1 used
log_rec 567 27 2001 -1 -1 0 -1 -1 -1 27 2001 -1 used
log_rec 568 27 2002 -1 -1 0 -1 -1 -1 27 2002 -1 used
log_rec 569 27 2003 -1 -1 0 -1 -1 -1 27 2003 -1 used
log_rec 570 27 2004 -1 -1 0 -1 -1 -1 27 2004 -1 used
log_rec 571 27 2005 -1 -1 0 -1 -1 -1 27 2005 -1 used
log_rec 572 27 2006 -1 -1 0 -1 -1 -1 27 2006 -1 used
log_rec 573 27 2007 -1 -1 0 -1 -1 -1 27 2007 -1 used
log_rec 574 27 2008 -1 -1 0 -1 -1 -1 27 2008 -1 used
log_rec 575 27 2009 -1 -1 0 -1 -1 -1 27 2009 -1 used
log_rec 576 27 2010 -1 -1 0 -1 -1 -1 27 2010 -1 used
log_rec 577 27 2011 -1 -1 0 -1 -1 -1 27 2011 -1 used
log_rec 578 27 2012 -1 -1 0 -1 -1 -1 27 2012 -1 used
log_rec 579 27 2013 -1 -1 0 -1 -1 -1 27 2013 -1 used
log_rec 580 27 2014 -1 -1 0 -1 -1 -1 27 2014 -1 used
log_rec 581 27 2015 -1 -1 0 -1 -1 -1 27 2015 -1 used
log_rec 582 27 2016 -1 -1 0 -1 -1 -1 27 2016 -1 used
log_rec 583 27 2017 -1 -1 0 -1 -1 -1 27 2017 -1 used
log_rec 584 27 2018 -1 -1 0 -1 -1 -1 27 2018 -1 used
log_rec 585 27 2019 -1 -1 0 -1 -1 -1 27 2019 -1 used
log_rec 586 27 2020 -1 -1 0 -1 -1 -1 27 2020 -1 used
log_rec 587 27 2021 -1 -1 0 -1 -1 -1 27 2021 -1 used
log_rec 588 27 2022 -1 -1 0 -1 -1 -1 27 2022 -1 used
log_rec_older 589 16 1974 1 -1 1 -1 -1 -1 16 1 -1 used
log_rec_older 590 16 1974 1 -1 2 -1 -1 -1 16 2 -1 used
log_rec_older 591 16 1974 1 -1 3 -1 -1 -1 16 3 -1 used
log_rec_older 592 16 1974 1 -1 4 -1 -1 -1 16 4 -1 used
log_rec_older 593 16 1974 1 -1 5 -1 -1 -1 16 5 -1 used
log_rec_older 594 16 1974 1 -1 6 -1 -1 -1 16 6 -1 used
log_rec_older 595 16 1974 1 -1 7 -1 -1 -1 16 7 -1 used
log_rec_older 596 16 1974 1 -1 8 -1 -1 -1 16 8 -1 used
log_rec_older 597 16 1974 1 -1 9 -1 -1 -1 16 9 -1 used
log_rec_older 598 16 1974 1 -1 10 -1 -1 -1 16 10 -1 used
log_rec_older 599 17 1974 1 -1 1 -1 -1 -1 17 1 -1 used
log_rec_older 600 17 1974 1 -1 2 -1 -1 -1 17 2 -1 used
log_rec_older 601 17 1974 1 -1 3 -1 -1 -1 17 3 -1 used
log_rec_older 602 17 1974 1 -1 4 -1 -1 -1 17 4 -1 used
log_rec_older 603 17 1974 1 -1 5 -1 -1 -1 17 5 -1 used
log_rec_older 604 17 1974 1 -1 6 -1 -1 -1 17 6 -1 used
log_rec_older 605 18 1974 1 -1 1 -1 -1 -1 18 1 -1 used
log_rec_older 606 18 1974 1 -1 2 -1 -1 -1 18 2 -1 used
log_rec_older 607 18 1974 1 -1 3 -1 -1 -1 18 3 -1 used
log_rec_older 608 18 1974 1 -1 4 -1 -1 -1 18 4 -1 used
log_rec_older 609 18 1974 1 -1 5 -1 -1 -1 18 5 -1 used
log_rec_older 610 18 1974 1 -1 6 -1 -1 -1 18 6 -1 used
log_rec_older 611 18 1974 1 -1 7 -1 -1 -1 18 7 -1 used
log_rec_older 612 18 1974 1 -1 8 -1 -1 -1 18 8 -1 used
log_rec_older 613 18 1974 1 -1 9 -1 -1 -1 18 9 -1 used
log_rec_older 614 18 1974 1 -1 10 -1 -1 -1 18 10 -1 used
log_rec_older 615 19 1974 1 -1 1 -1 -1 -1 19 1 -1 used
log_rec_older 616 19 1974 1 -1 2 -1 -1 -1 19 2 -1 used
log_rec_older 617 19 1974 1 -1 3 -1 -1 -1 19 3 -1 used
log_rec_older 618 19 1974 1 -1 4 -1 -1 -1 19 4 -1 used
log_rec_older 619 19 1974 1 -1 5 -1 -1 -1 19 5 -1 used
log_rec_older 620 19 1974 1 -1 6 -1 -1 -1 19 6 -1 used
log_rec_older 621 19 1974 1 -1 7 -1 -1 -1 19 7 -1 used
log_rec_older 622 19 1974 1 -1 8 -1 -1 -1 19 8 -1 used
log_rec_older 623 19 1974 1 -1 9 -1 -1 -1 19 9 -1 used
log_rec_older 624 19 1974 1 -1 10 -1 -1 -1 19 10 -1 used
log_rec_older 625 20 1974 1 -1 1 -1 -1 -1 20 1 -1 used
log_rec_older 626 20 1974 1 -1 2 -1 -1 -1 20 2 -1 used
log_rec_older 627 20 1974 1 -1 3 -1 -1 -1 20 3 -1 used
log_rec_older 628 20 1974 1 -1 4 -1 -1 -1 20 4 -1 used
log_rec_older 629 20 1974 1 -1 5 -1 -1 -1 20 5 -1 used
log_rec_older 630 20 1974 1 -1 6 -1 -1 -1 20 6 -1 used
log_rec_older 631 20 1974 1 -1 7 -1 -1 -1 20 7 -1 used
log_rec_older 632 20 1974 1 -1 8 -1 -1 -1 20 8 -1 used
log_rec_older 633 20 1974 1 -1 9 -1 -1 -1 20 9 -1 used
log_rec_older 634 20 1974 1 -1 10 -1 -1 -1 20 10 -1 used
log_rec_older 635 21 1974 1 -1 1 -1 -1 -1 21 1 -1 used
log_rec_older 636 21 1974 1 -1 2 -1 -1 -1 21 2 -1 used
log_rec_older 637 21 1974 1 -1 3 -1 -1 -1 21 3 -1 used
log_rec_older 638 21 1974 1 -1 4 -1 -1 -1 21 4 -1 used
log_rec_older 639 21 1974 1 -1 5 -1 -1 -1 21 5 -1 used
log_rec_older 640 21 1974 1 -1 6 -1 -1 -1 21 6 -1 used
log_rec_older 641 21 1974 1 -1 7 -1 -1 -1 21 7 -1 used
log_rec_older 642 21 1974 1 -1 8 -1 -1 -1 21 8 -1 used
log_rec_older 643 22 1974 1 -1 1 -1 -1 -1 22 1 -1 used
log_rec_older 644 22 1974 1 -1 2 -1 -1 -1 22 2 -1 used
log_rec_older 645 22 1974 1 -1 3 -1 -1 -1 22 3 -1 used
log_rec_older 646 22 1974 1 -1 4 -1 -1 -1 22 4 -1 used
log_rec_older 647 23 1974 1 -1 1 -1 -1 -1 23 1 -1 used
log_rec_older 648 23 1974 1 -1 2 -1 -1 -1 23 2 -1 used
log_rec_older 649 23 1974 1 -1 3 -1 -1 -1 23 3 -1 used
log_rec_older 650 23 1974 1 -1 4 -1 -1 -1 23 4 -1 used
log_rec_older 651 24 1974 1 -1 1 -1 -1 -1 24 1 -1 used
log_rec_older 652 24 1974 1 -1 2 -1 -1 -1 24 2 -1 used
log_rec_older 653 24 1974 1 -1 3 -1 -1 -1 24 3 -1 used
log_rec_older 654 25 1974 1 -1 1 -1 -1 -1 25 1 -1 used
log_rec_older 655 25 1974 1 -1 2 -1 -1 -1 25 2 -1 used
log_rec_older 656 25 1974 1 -1 3 -1 -1 -1 25 3 -1 used
log_rec_older 657 26 1974 1 -1 1 -1 -1 -1 26 1 -1 used
log_rec_older 658 26 1974 1 -1 2 -1 -1 -1 26 2 -1 used
log_rec_older 659 26 1974 1 -1 3 -1 -1 -1 26 3 -1 used
log_rec_older 660 26 1974 1 -1 4 -1 -1 -1 26 4 -1 used
log_rec_older 661 26 1974 1 -1 5 -1 -1 -1 26 5 -1 used
log_rec_older 662 26 1974 1 -1 6 -1 -1 -1 26 6 -1 used
log_rec_older 663 26 1974 1 -1 7 -1 -1 -1 26 7 -1 used
log_rec_older 664 26 1974 1 -1 8 -1 -1 -1 26 8 -1 used
log_rec_older 665 26 1974 1 -1 9 -1 -1 -1 26 9 -1 used
log_rec_older 666 26 1974 1 -1 10 -1 -1 -1 26 10 -1 used
log_rec_older 667 27 1974 1 -1 1 -1 -1 -1 27 1 -1 used
log_rec_older 668 27 1974 1 -1 2 -1 -1 -1 27 2 -1 used
log_rec_older 669 27 1974 1 -1 3 -1 -1 -1 27 3 -1 used
log_rec_older 670 27 1974 1 -1 4 -1 -1 -1 27 4 -1 used
log_rec_older 671 27 1974 1 -1 5 -1 -1 -1 27 5 -1 used
log_rec_older 672 27 1974 1 -1 6 -1 -1 -1 27 6 -1 used
log_rec_older 673 27 1974 1 -1 7 -1 -1 -1 27 7 -1 used
log_rec_older 674 27 1974 1 -1 8 -1 -1 -1 27 8 -1 used
log_rec_older 675 27 1974 1 -1 9 -1 -1 -1 27 9 -1 used
log_rec_older 676 27 1974 1 -1 10 -1 -1 -1 27 10 -1 used
F_y_ini 677 16 1975 -1 -1 -1 -1 -1 -1 16 1975 -1 used
F_y_ini 678 16 1976 -1 -1 -1 -1 -1 -1 16 1976 -1 used
F_y_ini 679 16 1977 -1 -1 -1 -1 -1 -1 16 1977 -1 used
F_y_ini 680 16 1978 -1 -1 -1 -1 -1 -1 16 1978 -1 used
F_y_ini 681 16 1979 -1 -1 -1 -1 -1 -1 16 1979 -1 used
F_y_ini 682 16 1980 -1 -1 -1 -1 -1 -1 16 1980 -1 used
F_y_ini 683 16 1981 -1 -1 -1 -1 -1 -1 16 1981 -1 used
F_y_ini 684 16 1982 -1 -1 -1 -1 -1 -1 16 1982 -1 used
F_y_ini 685 16 1983 -1 -1 -1 -1 -1 -1 16 1983 -1 used
F_y_ini 686 16 1984 -1 -1 -1 -1 -1 -1 16 1984 -1 used
F_y_ini 687 16 1985 -1 -1 -1 -1 -1 -1 16 1985 -1 used
F_y_ini 688 16 1986 -1 -1 -1 -1 -1 -1 16 1986 -1 used
F_y_ini 689 16 1987 -1 -1 -1 -1 -1 -1 16 1987 -1 used
F_y_ini 690 16 1988 -1 -1 -1 -1 -1 -1 16 1988 -1 used
F_y_ini 691 16 1989 -1 -1 -1 -1 -1 -1 16 1989 -1 used
F_y_ini 692 16 1990 -1 -1 -1 -1 -1 -1 16 1990 -1 used
F_y_ini 693 16 1991 -1 -1 -1 -1 -1 -1 16 1991 -1 used
F_y_ini 694 16 1992 -1 -1 -1 -1 -1 -1 16 1992 -1 used
F_y_ini 695 16 1993 -1 -1 -1 -1 -1 -1 16 1993 -1 not_used
F_y_ini 696 16 1994 -1 -1 -1 -1 -1 -1 16 1994 -1 used
F_y_ini 697 16 1995 -1 -1 -1 -1 -1 -1 16 1995 -1 used
F_y_ini 698 16 1996 -1 -1 -1 -1 -1 -1 16 1996 -1 used
F_y_ini 699 16 1997 -1 -1 -1 -1 -1 -1 16 1997 -1 used
F_y_ini 700 16 1998 -1 -1 -1 -1 -1 -1 16 1998 -1 used
F_y_ini 701 16 1999 -1 -1 -1 -1 -1 -1 16 1999 -1 used
F_y_ini 702 16 2000 -1 -1 -1 -1 -1 -1 16 2000 -1 used
F_y_ini 703 16 2001 -1 -1 -1 -1 -1 -1 16 2001 -1 used
F_y_ini 704 16 2002 -1 -1 -1 -1 -1 -1 16 2002 -1 used
F_y_ini 705 16 2003 -1 -1 -1 -1 -1 -1 16 2003 -1 used
F_y_ini 706 16 2004 -1 -1 -1 -1 -1 -1 16 2004 -1 used
F_y_ini 707 16 2005 -1 -1 -1 -1 -1 -1 16 2005 -1 used
F_y_ini 708 16 2006 -1 -1 -1 -1 -1 -1 16 2006 -1 used
F_y_ini 709 16 2007 -1 -1 -1 -1 -1 -1 16 2007 -1 not_used
F_y_ini 710 16 2008 -1 -1 -1 -1 -1 -1 16 2008 -1 used
F_y_ini 711 16 2009 -1 -1 -1 -1 -1 -1 16 2009 -1 used
F_y_ini 712 16 2010 -1 -1 -1 -1 -1 -1 16 2010 -1 used
