Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul alfa0 stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1981 3 1 2 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 27.95 0.00015501 0.00015501 1 1 1 1 3 28 71 340 0
1981 3 1 2 0 9 500 500 5 17 3 113 0.01212 0.01212 0.002424 50 27.95 0.0732575 0.0077627 1 1 1 1 3 28 71 341 3
1981 3 1 2 0 9 500 500 5 17 4 175 0.04343 0.04343 0.008686 50 27.95 0 0.0206277 0 1 1 1 3 28 71 341 4
1981 3 1 2 0 9 500 500 5 17 5 210 0.07271 0.07271 0.014542 50 27.95 0 0.0448671 0 1 1 1 3 28 71 341 5
1981 3 1 2 0 9 500 500 5 22 2 90 0.00211 0.00211 0.000422 50 27.95 0.440424 0.0568043 1 1 1 1 3 28 71 342 2
1981 3 1 2 0 9 500 500 5 22 3 112 0.0045 0.0045 0.0009 50 27.95 0 0.25553 0 1 1 1 3 28 71 342 3
1981 3 1 2 0 9 500 500 5 22 4 156 0.01228 0.01228 0.002456 50 27.95 0 0.12809 0 1 1 1 3 28 71 342 4
1981 3 1 2 0 9 500 500 5 23 2 90 0.00211 0.00211 0.000422 50 27.95 0.440424 0.0568043 1 1 1 1 3 28 71 343 2
1981 3 1 2 0 9 500 500 5 23 3 112 0.0045 0.0045 0.0009 50 27.95 0 0.25553 0 1 1 1 3 28 71 343 3
1981 3 1 2 0 9 500 500 5 23 4 156 0.01228 0.01228 0.002456 50 27.95 0 0.12809 0 1 1 1 3 28 71 343 4
1981 3 1 2 0 9 500 500 5 25 2 89 0.00644 0.00644 0.001288 50 27.95 0.0457388 0.00154059 1 1 1 1 3 28 71 344 2
1981 3 1 2 0 9 500 500 5 25 3 113 0.01387 0.01387 0.002774 50 27.95 0 0.0441982 0 1 1 1 3 28 71 344 3
1981 3 1 3 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.848293 0.848293 1 1 1 1 3 29 72 345 0
1981 3 1 3 0 9 500 500 5 16 1 60 0.00246 0.00246 0.000492 50 34.48 0.0109908 0.00047528 1 1 1 1 3 29 72 346 1
1981 3 1 3 0 9 500 500 5 16 2 80 0.0057 0.0057 0.00114 50 34.48 0 0.00507874 0 1 1 1 3 29 72 346 2
1981 3 1 3 0 9 500 500 5 16 3 107 0.01315 0.01315 0.00263 50 34.48 0 0.00543677 0 1 1 1 3 29 72 346 3
1981 3 1 3 0 9 500 500 5 17 1 60 0.00182 0.00182 0.000364 50 34.48 0.0549806 0.00158263 1 1 1 1 3 29 72 347 1
1981 3 1 3 0 9 500 500 5 17 2 80 0.00438 0.00438 0.000876 50 34.48 0 0.0252092 0 1 1 1 3 29 72 347 2
1981 3 1 3 0 9 500 500 5 17 3 107 0.01008 0.01008 0.002016 50 34.48 0 0.0281887 0 1 1 1 3 29 72 347 3
1981 3 1 3 0 9 500 500 5 18 2 86 0.00538 0.00538 0.001076 50 34.48 0.010973 0.00226668 1 1 1 1 3 29 72 348 2
1981 3 1 3 0 9 500 500 5 18 3 109 0.01052 0.01052 0.002104 50 34.48 0 0.00870636 0 1 1 1 3 29 72 348 3
1981 3 1 3 0 9 500 500 5 21 4 174 0.05113 0.05113 0.010226 50 34.48 0.00649923 0.00199611 1 1 1 1 3 29 72 349 4
1981 3 1 3 0 9 500 500 5 21 5 217 0.10113 0.10113 0.020226 50 34.48 0 0.00251195 0 1 1 1 3 29 72 349 5
1981 3 1 3 0 9 500 500 5 21 6 260 0.17485 0.17485 0.03497 50 34.48 0 0.00199117 0 1 1 1 3 29 72 349 6
1981 3 1 3 0 9 500 500 5 22 2 85 0.00177 0.00177 0.000354 50 34.48 0.00328708 0.0006437 1 1 1 1 3 29 72 350 2
1981 3 1 3 0 9 500 500 5 22 3 112 0.00448 0.00448 0.000896 50 34.48 0 0.00192274 0 1 1 1 3 29 72 350 3
1981 3 1 3 0 9 500 500 5 22 4 153 0.01148 0.01148 0.002296 50 34.48 0 0.00072064 0 1 1 1 3 29 72 350 4
1981 3 1 3 0 9 500 500 5 23 2 85 0.00177 0.00177 0.000354 50 34.48 0.00328708 0.0006437 1 1 1 1 3 29 72 351 2
1981 3 1 3 0 9 500 500 5 23 3 112 0.00448 0.00448 0.000896 50 34.48 0 0.00192274 0 1 1 1 3 29 72 351 3
1981 3 1 3 0 9 500 500 5 23 4 153 0.01148 0.01148 0.002296 50 34.48 0 0.00072064 0 1 1 1 3 29 72 351 4
1981 3 1 3 0 9 500 500 5 24 1 60 0.00221 0.00221 0.000442 50 34.48 0.054976 0.00304058 1 1 1 1 3 29 72 352 1
1981 3 1 3 0 9 500 500 5 24 2 77 0.00481 0.00481 0.000962 50 34.48 0 0.0404112 0 1 1 1 3 29 72 352 2
1981 3 1 3 0 9 500 500 5 24 3 106 0.01257 0.01257 0.002514 50 34.48 0 0.0115242 0 1 1 1 3 29 72 352 3
1981 3 1 3 0 9 500 500 5 25 2 90 0.0066 0.0066 0.00132 50 34.48 0.00671341 0.00026752 1 1 1 1 3 29 72 353 2
1981 3 1 3 0 9 500 500 5 25 3 110 0.01265 0.01265 0.00253 50 34.48 0 0.00644589 0 1 1 1 3 29 72 353 3
1981 3 1 4 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 14.96 0.150141 0.150141 1 1 1 1 3 30 73 354 0
1981 3 1 4 0 9 500 500 5 22 1 60 0.00058 0.00058 0.000116 50 14.96 0.424929 0.00019954 1 1 1 1 3 30 73 355 1
1981 3 1 4 0 9 500 500 5 22 2 85 0.00178 0.00178 0.000356 50 14.96 0 0.0822963 0 1 1 1 3 30 73 355 2
1981 3 1 4 0 9 500 500 5 22 3 112 0.0045 0.0045 0.0009 50 14.96 0 0.246802 0 1 1 1 3 30 73 355 3
1981 3 1 4 0 9 500 500 5 22 4 153 0.01151 0.01151 0.002302 50 14.96 0 0.0956317 0 1 1 1 3 30 73 355 4
1981 3 1 4 0 9 500 500 5 23 1 60 0.00058 0.00058 0.000116 50 14.96 0.424929 0.00019954 1 1 1 1 3 30 73 356 1
1981 3 1 4 0 9 500 500 5 23 2 85 0.00178 0.00178 0.000356 50 14.96 0 0.0822963 0 1 1 1 3 30 73 356 2
1981 3 1 4 0 9 500 500 5 23 3 112 0.0045 0.0045 0.0009 50 14.96 0 0.246802 0 1 1 1 3 30 73 356 3
1981 3 1 4 0 9 500 500 5 23 4 153 0.01151 0.01151 0.002302 50 14.96 0 0.0956317 0 1 1 1 3 30 73 356 4
1981 3 1 5 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.846296 0.846296 1 1 1 1 3 31 74 357 0
1981 3 1 5 0 9 500 500 5 16 1 60 0.00246 0.00246 0.000492 50 34.48 0.0129408 0.0005596 1 1 1 1 3 31 74 358 1
1981 3 1 5 0 9 500 500 5 16 2 80 0.0057 0.0057 0.00114 50 34.48 0 0.00597982 0 1 1 1 3 31 74 358 2
1981 3 1 5 0 9 500 500 5 16 3 107 0.01315 0.01315 0.00263 50 34.48 0 0.00640137 0 1 1 1 3 31 74 358 3
1981 3 1 5 0 9 500 500 5 17 1 60 0.00182 0.00182 0.000364 50 34.48 0.0129471 0.00037268 1 1 1 1 3 31 74 359 1
1981 3 1 5 0 9 500 500 5 17 2 80 0.00438 0.00438 0.000876 50 34.48 0 0.00593637 0 1 1 1 3 31 74 359 2
1981 3 1 5 0 9 500 500 5 17 3 107 0.01008 0.01008 0.002016 50 34.48 0 0.006638 0 1 1 1 3 31 74 359 3
1981 3 1 5 0 9 500 500 5 18 2 86 0.00538 0.00538 0.001076 50 34.48 0.0129199 0.00266884 1 1 1 1 3 31 74 360 2
1981 3 1 5 0 9 500 500 5 18 3 109 0.01052 0.01052 0.002104 50 34.48 0 0.010251 0 1 1 1 3 31 74 360 3
1981 3 1 5 0 9 500 500 5 21 4 173 0.05073 0.05073 0.010146 50 34.48 0.00780728 0.00238425 1 1 1 1 3 31 74 361 4
1981 3 1 5 0 9 500 500 5 21 5 217 0.10113 0.10113 0.020226 50 34.48 0 0.00296037 0 1 1 1 3 31 74 361 5
1981 3 1 5 0 9 500 500 5 21 6 260 0.17471 0.17471 0.034942 50 34.48 0 0.00246266 0 1 1 1 3 31 74 361 6
1981 3 1 5 0 9 500 500 5 22 2 85 0.00178 0.00178 0.000356 50 34.48 0.0431315 0.00835059 1 1 1 1 3 31 74 362 2
1981 3 1 5 0 9 500 500 5 22 3 112 0.0045 0.0045 0.0009 50 34.48 0 0.0250627 0 1 1 1 3 31 74 362 3
1981 3 1 5 0 9 500 500 5 22 4 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 1 3 31 74 362 4
1981 3 1 5 0 9 500 500 5 23 2 85 0.00178 0.00178 0.000356 50 34.48 0.0431315 0.00835059 1 1 1 1 3 31 74 363 2
1981 3 1 5 0 9 500 500 5 23 3 112 0.0045 0.0045 0.0009 50 34.48 0 0.0250627 0 1 1 1 3 31 74 363 3
1981 3 1 5 0 9 500 500 5 23 4 153 0.01151 0.01151 0.002302 50 34.48 0 0.00971824 0 1 1 1 3 31 74 363 4
1981 3 1 5 0 9 500 500 5 24 1 60 0.00221 0.00221 0.000442 50 34.48 0.0129136 0.00071601 1 1 1 1 3 31 74 364 1
1981 3 1 5 0 9 500 500 5 24 2 77 0.00481 0.00481 0.000962 50 34.48 0 0.00951621 0 1 1 1 3 31 74 364 2
1981 3 1 5 0 9 500 500 5 24 3 106 0.01255 0.01255 0.00251 50 34.48 0 0.00268138 0 1 1 1 3 31 74 364 3
1981 3 1 5 0 9 500 500 5 25 2 90 0.0066 0.0066 0.00132 50 34.48 0.00791183 0.00031527 1 1 1 1 3 31 74 365 2
1981 3 1 5 0 9 500 500 5 25 3 110 0.01265 0.01265 0.00253 50 34.48 0 0.00759656 0 1 1 1 3 31 74 365 3
1981 3 1 6 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 34.48 0.340584 0.340584 1 1 1 1 3 32 75 366 0
1981 3 1 6 0 9 500 500 5 16 5 240 0.12934 0.12934 0.025868 50 34.48 0.0304176 0.00184828 1 1 1 1 3 32 75 367 5
1981 3 1 6 0 9 500 500 5 16 6 269 0.18009 0.18009 0.036018 50 34.48 0 0.0118961 0 1 1 1 3 32 75 367 6
1981 3 1 6 0 9 500 500 5 16 7 325 0.31159 0.31159 0.062318 50 34.48 0 0.0166732 0 1 1 1 3 32 75 367 7
1981 3 1 6 0 9 500 500 5 21 4 173 0.05074 0.05074 0.010148 50 34.48 0.0748767 0.017637 1 1 1 1 3 32 75 368 4
1981 3 1 6 0 9 500 500 5 21 5 217 0.10144 0.10144 0.020288 50 34.48 0 0.0220384 0 1 1 1 3 32 75 368 5
1981 3 1 6 0 9 500 500 5 21 6 267 0.19135 0.19135 0.03827 50 34.48 0 0.0285998 0 1 1 1 3 32 75 368 6
1981 3 1 6 0 9 500 500 5 21 7 304 0.28354 0.28354 0.056708 50 34.48 0 0.00660143 0 1 1 1 3 32 75 368 7
1981 3 1 6 0 9 500 500 5 22 1 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 1 3 32 75 369 1
1981 3 1 6 0 9 500 500 5 22 2 85 0.00178 0.00178 0.000356 50 34.48 0 0.0460871 0 1 1 1 3 32 75 369 2
1981 3 1 6 0 9 500 500 5 22 3 112 0.0045 0.0045 0.0009 50 34.48 0 0.138184 0 1 1 1 3 32 75 369 3
1981 3 1 6 0 9 500 500 5 22 4 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 1 3 32 75 369 4
1981 3 1 6 0 9 500 500 5 23 1 60 0.00058 0.00058 0.000116 50 34.48 0.253651 0.00011171 1 1 1 1 3 32 75 370 1
1981 3 1 6 0 9 500 500 5 23 2 85 0.00178 0.00178 0.000356 50 34.48 0 0.0460871 0 1 1 1 3 32 75 370 2
1981 3 1 6 0 9 500 500 5 23 3 112 0.0045 0.0045 0.0009 50 34.48 0 0.138184 0 1 1 1 3 32 75 370 3
1981 3 1 6 0 9 500 500 5 23 4 156 0.01228 0.01228 0.002456 50 34.48 0 0.0692676 0 1 1 1 3 32 75 370 4
1981 3 1 6 0 9 500 500 5 25 2 90 0.0066 0.0066 0.00132 50 34.48 0.0468197 0.00140154 1 1 1 1 3 32 75 371 2
1981 3 1 6 0 9 500 500 5 25 3 114 0.01423 0.01423 0.002846 50 34.48 0 0.0451617 0 1 1 1 3 32 75 371 3
1981 3 1 6 0 9 500 500 5 25 4 150 0.03201 0.03201 0.006402 50 34.48 0 0.00025645 0 1 1 1 3 32 75 371 4
1981 3 1 7 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.0504293 0.0504293 1 1 1 1 3 33 76 372 0
1981 3 1 7 0 9 500 500 5 22 1 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 1 3 33 76 373 1
1981 3 1 7 0 9 500 500 5 22 2 85 0.00178 0.00178 0.000356 50 21.56 0 0.0778213 0 1 1 1 3 33 76 373 2
1981 3 1 7 0 9 500 500 5 22 3 112 0.0045 0.0045 0.0009 50 21.56 0 0.233319 0 1 1 1 3 33 76 373 3
1981 3 1 7 0 9 500 500 5 22 4 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 1 3 33 76 373 4
1981 3 1 7 0 9 500 500 5 23 1 60 0.00058 0.00058 0.000116 50 21.56 0.42833 0.00018869 1 1 1 1 3 33 76 374 1
1981 3 1 7 0 9 500 500 5 23 2 85 0.00178 0.00178 0.000356 50 21.56 0 0.0778213 0 1 1 1 3 33 76 374 2
1981 3 1 7 0 9 500 500 5 23 3 112 0.0045 0.0045 0.0009 50 21.56 0 0.233319 0 1 1 1 3 33 76 374 3
1981 3 1 7 0 9 500 500 5 23 4 156 0.01228 0.01228 0.002456 50 21.56 0 0.117001 0 1 1 1 3 33 76 374 4
1981 3 1 7 0 9 500 500 5 25 2 89 0.00634 0.00634 0.001268 50 21.56 0.0929106 0.0163044 1 1 1 1 3 33 76 375 2
1981 3 1 7 0 9 500 500 5 25 3 100 0.00914 0.00914 0.001828 50 21.56 0 0.0766062 0 1 1 1 3 33 76 375 3
1981 3 1 8 0 9 500 500 5 0 0 9999 -1 -1 -0.2 50 21.56 0.000158 0.000158 1 1 1 1 3 34 77 376 0
1981 3 1 8 0 9 500 500 5 22 1 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 1 3 34 77 377 1
1981 3 1 8 0 9 500 500 5 22 2 85 0.00178 0.00178 0.000356 50 21.56 0 0.163848 0 1 1 1 3 34 77 377 2
1981 3 1 8 0 9 500 500 5 22 3 106 0.00365 0.00365 0.00073 50 21.56 0 0.312546 0 1 1 1 3 34 77 377 3
1981 3 1 8 0 9 500 500 5 23 1 60 0.00058 0.00058 0.000116 50 21.56 0.476791 0.00039714 1 1 1 1 3 34 77 378 1
1981 3 1 8 0 9 500 500 5 23 2 85 0.00178 0.00178 0.000356 50 21.56 0 0.163848 0 1 1 1 3 34 77 378 2
1981 3 1 8 0 9 500 500 5 23 3 106 0.00365 0.00365 0.00073 50 21.56 0 0.312546 0 1 1 1 3 34 77 378 3
1981 3 1 8 0 9 500 500 5 25 2 89 0.00644 0.00644 0.001288 50 21.56 0.0462603 0.0034509 1 1 1 1 3 34 77 379 2
1981 3 1 8 0 9 500 500 5 25 3 105 0.01084 0.01084 0.002168 50 21.56 0 0.0428094 0 1 1 1 3 34 77 379 3
1981 3 1 16 0 5 200 225 0.107558 0 0 9999 9999 9999 92963.4 20 7.44 0.763861 0.763861 1 1 1 1 3 35 78 380 0
1981 3 1 16 0 5 200 225 0.107558 17 2 85 0.00506 0.00506 0.0470442 20 7.44 0.00843969 0.00843969 1 1 1 1 3 35 78 381 2
1981 3 1 16 0 5 200 225 0.107558 22 1 60 0.00074 0.00074 0.00687998 20 7.44 0.227699 0.0146925 1 1 1 1 3 35 78 382 1
1981 3 1 16 0 5 200 225 0.107558 22 2 85 0.00214 0.00214 0.0198962 20 7.44 0 0.204592 0 1 1 1 3 35 78 382 2
1981 3 1 16 0 5 200 225 0.107558 22 3 125 0.00697 0.00697 0.064802 20 7.44 0 0.00841479 0 1 1 1 3 35 78 382 3
1981 3 1 16 0 6 250 275 0.190828 0 0 9999 9999 9999 52398.1 38 18.49 0.699717 0.699717 1 1 1 1 3 35 79 383 0
1981 3 1 16 0 6 250 275 0.190828 17 2 85 0.00506 0.00506 0.0265161 38 18.49 0.138598 0.138598 1 1 1 1 3 35 79 384 2
1981 3 1 16 0 6 250 275 0.190828 18 3 125 0.0154 0.0154 0.0807011 38 18.49 0.016601 0.016601 1 1 1 1 3 35 79 385 3
1981 3 1 16 0 6 250 275 0.190828 22 2 85 0.00214 0.00214 0.0112143 38 18.49 0.112143 0.112143 1 1 1 1 3 35 79 386 2
1981 3 1 16 0 6 250 275 0.190828 23 1 60 0.00074 0.00074 0.00387784 38 18.49 0.00358194 8.274e-05 1 1 1 1 3 35 79 387 1
1981 3 1 16 0 6 250 275 0.190828 23 2 85 0.00214 0.00214 0.0112143 38 18.49 0 1e-06 0 1 2 1 3 35 79 387 2
1981 3 1 16 0 6 250 275 0.190828 23 3 125 0.00697 0.00697 0.0365251 38 18.49 0 0.0034982 0 1 1 1 3 35 79 387 3
1981 3 1 16 0 6 250 275 0.190828 24 1 60 0.00179 0.00179 0.00938019 38 18.49 0.0293592 0.0046363 1 1 1 1 3 35 79 388 1
1981 3 1 16 0 6 250 275 0.190828 24 2 85 0.00513 0.00513 0.0268829 38 18.49 0 0.0247229 0 1 1 1 3 35 79 388 2
1981 3 1 16 0 7 300 350 0.380085 0 0 9999 9999 9999 26307.3 57 17.69 0.596861 0.596861 1 1 1 1 3 35 80 389 0
1981 3 1 16 0 7 300 350 0.380085 16 1 60 0.00247 0.00247 0.00649855 57 17.69 0.0943976 0.0401404 1 1 1 1 3 35 80 390 1
1981 3 1 16 0 7 300 350 0.380085 16 2 85 0.00667 0.00667 0.0175487 57 17.69 0 0.0420945 0 1 1 1 3 35 80 390 2
1981 3 1 16 0 7 300 350 0.380085 16 3 125 0.02008 0.02008 0.0528303 57 17.69 0 0.0121628 0 1 1 1 3 35 80 390 3
1981 3 1 16 0 7 300 350 0.380085 17 1 60 0.00182 0.00182 0.0047884 57 17.69 0.119792 0.00058176 1 1 1 1 3 35 80 391 1
1981 3 1 16 0 7 300 350 0.380085 17 2 85 0.00506 0.00506 0.0133128 57 17.69 0 0.107863 0 1 1 1 3 35 80 391 2
1981 3 1 16 0 7 300 350 0.380085 17 3 125 0.01577 0.01577 0.0414907 57 17.69 0 0.0113472 0 1 1 1 3 35 80 391 3
1981 3 1 16 0 7 300 350 0.380085 18 2 85 0.00518 0.00518 0.0136285 57 17.69 0.0840947 0.0594645 1 1 1 1 3 35 80 392 2
1981 3 1 16 0 7 300 350 0.380085 18 3 125 0.0154 0.0154 0.0405173 57 17.69 0 0.0246302 0 1 1 1 3 35 80 392 3
1981 3 1 16 0 7 300 350 0.380085 21 2 85 0.00553 0.00553 0.0145494 57 17.69 0.0122325 0.00047236 1 1 1 1 3 35 80 393 2
1981 3 1 16 0 7 300 350 0.380085 21 3 125 0.01822 0.01822 0.0479366 57 17.69 0 0.00944793 0 1 1 1 3 35 80 393 3
1981 3 1 16 0 7 300 350 0.380085 21 4 175 0.05155 0.05155 0.135628 57 17.69 0 1e-06 0 1 2 1 3 35 80 393 4
1981 3 1 16 0 7 300 350 0.380085 21 5 225 0.11207 0.11207 0.294855 57 17.69 0 0.00231121 0 1 1 1 3 35 80 393 5
1981 3 1 16 0 7 300 350 0.380085 22 1 60 0.00074 0.00074 0.00194693 57 17.69 0.0627785 0.00141916 1 1 1 1 3 35 80 394 1
1981 3 1 16 0 7 300 350 0.380085 22 2 85 0.00214 0.00214 0.00563032 57 17.69 0 0.0236346 0 1 1 1 3 35 80 394 2
1981 3 1 16 0 7 300 350 0.380085 22 3 125 0.00697 0.00697 0.018338 57 17.69 0 0.0229987 0 1 1 1 3 35 80 394 3
1981 3 1 16 0 7 300 350 0.380085 22 4 175 0.01951 0.01951 0.0513306 57 17.69 0 0.014726 0 1 1 1 3 35 80 394 4
1981 3 1 16 0 7 300 350 0.380085 23 2 85 0.00214 0.00214 0.00563032 57 17.69 0.00115293 0.00115293 1 1 1 1 3 35 80 395 2
1981 3 1 16 0 7 300 350 0.380085 24 1 60 0.00179 0.00179 0.00470947 57 17.69 0.0215986 0.011534 1 1 1 1 3 35 80 396 1
1981 3 1 16 0 7 300 350 0.380085 24 2 85 0.00513 0.00513 0.013497 57 17.69 0 0.0100646 0 1 1 1 3 35 80 396 2
1981 3 1 16 0 7 300 350 0.380085 25 2 85 0.00442 0.00442 0.011629 57 17.69 0.00709213 0.00143054 1 1 1 1 3 35 80 397 2
1981 3 1 16 0 7 300 350 0.380085 25 3 125 0.01686 0.01686 0.0443585 57 17.69 0 0.00566159 0 1 1 1 3 35 80 397 3
1981 3 1 16 0 8 400 450 0.779323 0 0 9999 9999 9999 12830.4 60 24.56 0.52124 0.52124 1 1 1 1 3 35 81 398 0
1981 3 1 16 0 8 400 450 0.779323 17 2 85 0.00506 0.00506 0.00649282 60 24.56 0.0813838 0.00037847 1 1 1 1 3 35 81 399 2
1981 3 1 16 0 8 400 450 0.779323 17 3 125 0.01577 0.01577 0.0202355 60 24.56 0 0.0207682 0 1 1 1 3 35 81 399 3
1981 3 1 16 0 8 400 450 0.779323 17 4 175 0.04249 0.04249 0.0545217 60 24.56 0 0.0602371 0 1 1 1 3 35 81 399 4
1981 3 1 16 0 8 400 450 0.779323 18 2 85 0.00518 0.00518 0.0066468 60 24.56 0.0578314 0.0244332 1 1 1 1 3 35 81 400 2
1981 3 1 16 0 8 400 450 0.779323 18 3 125 0.0154 0.0154 0.0197607 60 24.56 0 0.0281119 0 1 1 1 3 35 81 400 3
1981 3 1 16 0 8 400 450 0.779323 18 4 175 0.03987 0.03987 0.0511598 60 24.56 0 0.00528634 0 1 1 1 3 35 81 400 4
1981 3 1 16 0 8 400 450 0.779323 21 2 85 0.00553 0.00553 0.0070959 60 24.56 0.0349256 0.00015726 1 1 1 1 3 35 81 401 2
1981 3 1 16 0 8 400 450 0.779323 21 3 125 0.01822 0.01822 0.0233793 60 24.56 0 0.00111987 0 1 1 1 3 35 81 401 3
1981 3 1 16 0 8 400 450 0.779323 21 4 175 0.05155 0.05155 0.0661472 60 24.56 0 0.0014058 0 1 1 1 3 35 81 401 4
1981 3 1 16 0 8 400 450 0.779323 21 5 225 0.11207 0.11207 0.143804 60 24.56 0 0.0200308 0 1 1 1 3 35 81 401 5
1981 3 1 16 0 8 400 450 0.779323 21 6 275 0.20837 0.20837 0.267373 60 24.56 0 0.0122118 0 1 1 1 3 35 81 401 6
1981 3 1 16 0 8 400 450 0.779323 22 1 60 0.00074 0.00074 0.000949542 60 24.56 0.122267 0.0007042 1 1 1 1 3 35 81 402 1
1981 3 1 16 0 8 400 450 0.779323 22 2 85 0.00214 0.00214 0.00274597 60 24.56 0 0.0550491 0 1 1 1 3 35 81 402 2
1981 3 1 16 0 8 400 450 0.779323 22 3 125 0.00697 0.00697 0.00894366 60 24.56 0 0.0511191 0 1 1 1 3 35 81 402 3
1981 3 1 16 0 8 400 450 0.779323 22 4 175 0.01951 0.01951 0.0250346 60 24.56 0 0.0153949 0 1 1 1 3 35 81 402 4
1981 3 1 16 0 8 400 450 0.779323 24 1 60 0.00179 0.00179 0.00229687 60 24.56 0.171753 0.00093383 1 1 1 1 3 35 81 403 1
1981 3 1 16 0 8 400 450 0.779323 24 2 85 0.00513 0.00513 0.00658264 60 24.56 0 0.0640899 0 1 1 1 3 35 81 403 2
1981 3 1 16 0 8 400 450 0.779323 24 3 125 0.01648 0.01648 0.0211466 60 24.56 0 0.0568702 0 1 1 1 3 35 81 403 3
1981 3 1 16 0 8 400 450 0.779323 24 4 175 0.04559 0.04559 0.0584995 60 24.56 0 0.049859 0 1 1 1 3 35 81 403 4
1981 3 1 16 0 8 400 450 0.779323 25 3 125 0.01686 0.01686 0.0216342 60 24.56 0.0105993 0.00947409 1 1 1 1 3 35 81 404 3
1981 3 1 16 0 8 400 450 0.779323 25 4 175 0.05428 0.05428 0.0696502 60 24.56 0 0.00112516 0 1 1 1 3 35 81 404 4
1981 3 1 16 0 9 500 600 1.77288 0 0 9999 9999 9999 5639.97 48 98.17 0.603031 0.603031 1 1 1 1 3 35 82 405 0
1981 3 1 16 0 9 500 600 1.77288 16 4 175 0.05252 0.05252 0.0296241 48 98.17 0.00150193 0.00104321 1 1 1 1 3 35 82 406 4
1981 3 1 16 0 9 500 600 1.77288 16 5 225 0.10769 0.10769 0.0607429 48 98.17 0 0.00045872 0 1 1 1 3 35 82 406 5
1981 3 1 16 0 9 500 600 1.77288 17 2 85 0.00506 0.00506 0.00285411 48 98.17 0.0215075 3.103e-05 1 1 1 1 3 35 82 407 2
1981 3 1 16 0 9 500 600 1.77288 17 3 125 0.01577 0.01577 0.00889512 48 98.17 0 0.00848742 0 1 1 1 3 35 82 407 3
1981 3 1 16 0 9 500 600 1.77288 17 4 175 0.04249 0.04249 0.0239666 48 98.17 0 0.00157944 0 1 1 1 3 35 82 407 4
1981 3 1 16 0 9 500 600 1.77288 17 5 225 0.08908 0.08908 0.0502459 48 98.17 0 0.00804239 0 1 1 1 3 35 82 407 5
1981 3 1 16 0 9 500 600 1.77288 17 6 275 0.16087 0.16087 0.0907393 48 98.17 0 0.00336717 0 1 1 1 3 35 82 407 6
1981 3 1 16 0 9 500 600 1.77288 18 2 85 0.00518 0.00518 0.0029218 48 98.17 0.0577591 0.010236 1 1 1 1 3 35 82 408 2
1981 3 1 16 0 9 500 600 1.77288 18 3 125 0.0154 0.0154 0.00868642 48 98.17 0 0.0110171 0 1 1 1 3 35 82 408 3
1981 3 1 16 0 9 500 600 1.77288 18 4 175 0.03987 0.03987 0.0224888 48 98.17 0 0.0308007 0 1 1 1 3 35 82 408 4
1981 3 1 16 0 9 500 600 1.77288 18 5 225 0.08114 0.08114 0.0457673 48 98.17 0 0.00257119 0 1 1 1 3 35 82 408 5
1981 3 1 16 0 9 500 600 1.77288 18 6 275 0.14308 0.14308 0.0807047 48 98.17 0 0.00313405 0 1 1 1 3 35 82 408 6
1981 3 1 16 0 9 500 600 1.77288 21 2 85 0.00553 0.00553 0.00311921 48 98.17 0.0308757 0.00033308 1 1 1 1 3 35 82 409 2
1981 3 1 16 0 9 500 600 1.77288 21 3 125 0.01822 0.01822 0.0102771 48 98.17 0 0.0132573 0 1 1 1 3 35 82 409 3
1981 3 1 16 0 9 500 600 1.77288 21 4 175 0.05155 0.05155 0.0290769 48 98.17 0 0.00504542 0 1 1 1 3 35 82 409 4
1981 3 1 16 0 9 500 600 1.77288 21 5 225 0.11207 0.11207 0.0632135 48 98.17 0 0.00110369 0 1 1 1 3 35 82 409 5
1981 3 1 16 0 9 500 600 1.77288 21 6 275 0.20837 0.20837 0.117532 48 98.17 0 0.010595 0 1 1 1 3 35 82 409 6
1981 3 1 16 0 9 500 600 1.77288 21 7 350 0.43904 0.43904 0.247642 48 98.17 0 0.0005412 0 1 1 1 3 35 82 409 7
1981 3 1 16 0 9 500 600 1.77288 22 1 60 0.00074 0.00074 0.000417399 48 98.17 0.0372942 1.18e-05 1 1 1 1 3 35 82 410 1
1981 3 1 16 0 9 500 600 1.77288 22 2 85 0.00214 0.00214 0.00120707 48 98.17 0 0.0327534 0 1 1 1 3 35 82 410 2
