"Predator","Quarter","Year","Area","Predator.length.class","Prey","Quarter.no","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Pred.avail","stomcon.hat.part","Residual.part","pl.theta","pl.E","pl.Var","pl.sd","pl.res","pl.y","Composistional","ratio","split","Predator.sc","Prey.sc"
"Cod","Q1",1991,1,11,"N.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,22,5,110,0.00471,0.00471,0,0,0,0,77,77,0,0,0,36920900,0,11967.2,0.0688175,0,0,0.0121252,1,0,1,1,NA,1306335.7014,0.00916089178851558,0.00296430821148442,1.91351888667992,0,0,0,NA,0,TRUE,98.2806794055202,"1 1991 Q1 16 11","0350-0400","0100-0120"
"Cod","Q1",1991,1,11,"N.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,22,6,135,0.00882,0.00882,0,0,0,0,77,77,0,0,0,25776200,0,15645.4,0.0688175,0,0,0.00151464,1,0,1,1,NA,1306335.7014,0.0119765539464571,-0.0104619139464571,1.91351888667992,0,0,0,NA,0,TRUE,52.4832199546485,"1 1991 Q1 16 11","0350-0400","0120-0150"
"Cod","Q1",1991,1,11,"S.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0.318957,40.24,-14.0767,0,23,3,75,0.00146,0.00146,0,0,0,0,77,77,0.00519181,0.00792638,-0.00273457,1789920,10354.5,51.9594,0.0198828,0.000190678,0,7.132e-05,1,1,1,1,-0.198033540049162,1306335.7014,3.97749215185003e-05,3.15450784814997e-05,1.91351888667992,0.610330243538767,1.16787844812339,1.08068424996545,-0.194840327825171,0.64591947680608,TRUE,317.056164383562,"1 1991 Q1 16 11","0350-0400","0070-0080"
"Cod","Q1",1991,1,11,"S.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,23,4,90,0.00255,0.00255,0,0,0,0,77,77,0,0,0,31940500,0,1619.42,0.0198828,0,0,1e-06,1,0,1,2,NA,1306335.7014,0.00123966603551022,-0.00123866603551022,1.91351888667992,0,0,0,NA,0,TRUE,181.530196078431,"1 1991 Q1 16 11","0350-0400","0080-0100"
"Cod","Q1",1991,1,11,"S.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,23,5,110,0.00471,0.00471,0,0,0,0,77,77,0,0,0,44662100,0,4182.51,0.0198828,0,0,0.00021342,1,0,1,1,NA,1306335.7014,0.00320171147088578,-0.00298829147088578,1.91351888667992,0,0,0,NA,0,TRUE,98.2806794055202,"1 1991 Q1 16 11","0350-0400","0100-0120"
"Cod","Q1",1991,1,11,"S.sandeel",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,23,6,135,0.00882,0.00882,0,0,0,0,77,77,0,0,0,25664200,0,4500.62,0.0198828,0,0,0.00490607,1,0,1,1,NA,1306335.7014,0.00344522468089687,0.00146084531910313,1.91351888667992,0,0,0,NA,0,TRUE,52.4832199546485,"1 1991 Q1 16 11","0350-0400","0120-0150"
"Cod","Q1",1991,1,11,"Nor.pout",1,16,0,350,375,0.462902,0.462902,1306340,2.95409,40.24,-14.0767,0,24,5,110,0.0112,0.0112,0,0,0,0,77,77,0.187201,0.0734118,0.113789,17789000,95900.4,60594.4,0.304133,0.00164943,0,0.023493,1,1,1,1,2.80177551825582,1306335.7014,0.0463850141545247,-0.0228920141545247,1.91351888667992,5.65270700795229,10.8165616205846,3.28885415009311,2.66407982603901,0.981352466685185,TRUE,41.3305357142857,"1 1991 Q1 16 11","0350-0400","0100-0120"
"Cod","Q1",1991,1,11,"Nor.pout",1,16,0,350,375,0.462902,0.462902,1306340,0,40.24,-14.0767,0,24,6,135,0.0208,0.0208,0,0,0,0,77,77,0,0,0,5581120,0,35306,0.304133,0,0,0.163708,1,0,1,1,NA,1306335.7014,0.0270267435561644,0.136681256443836,1.91351888667992,0,0,0,NA,0,TRUE,22.2549038461538,"1 1991 Q1 16 11","0350-0400","0120-0150"
"Cod","Q1",1991,1,11,"Sprat",1,16,0,350,375,0.462902,0.462902,1306340,0.377003,40.24,-14.0767,0,25,4,90,0.00539,0.00539,0,0,0,0,77,77,0.00408158,0.00936887,-0.00528729,15547200,12238.9,12238.9,0.14605,0.000225051,0,0.00408158,1,1,1,1,-0.352446058376614,1306335.7014,0.00936887814279559,-0.00528729814279559,1.91351888667992,0.72140236083499,1.38041704235324,1.17491150405179,-0.346511800617321,0.545010948706488,TRUE,85.8816326530612,"1 1991 Q1 16 11","0350-0400","0080-0100"
"Cod","Q1",1991,1,12,"Other",1,16,0,400,450,0.779323,0.779323,1425720,50.4586,71.94,-15.9025,0,0,0,-1,-1,9999,0,0,0,0,122,122,0.620926,0.701398,-0.0804725,-1,1e+06,1e+06,1,0.00287138,0,0.620926,1,1,1,1,-1.50176562082361,1425723.871,0.701398090009254,-0.0804720900092539,1.69585765916041,85.5706032805115,145.115562972233,12.0463921143317,-0.814985199496489,0.21156313746223,TRUE,7.79400940094009e-05,"1 1991 Q1 16 12","0400-0500","9999-9999"
"Cod","Q1",1991,1,12,"Whiting",1,16,0,400,450,0.779323,0.779323,1425720,4.89405,71.94,-15.9025,0,17,5,110,0.01082,0.01082,0,0,0,0,122,122,0.164856,0.0680296,0.0968261,107850,96991.5,645.891,0.553491,0.00086923,0,0.0200722,1,1,1,1,3.28416588989006,1425723.871,0.000453026713754167,0.0196191732862458,1.69585765916041,8.29961217681401,14.0749608781111,3.75166108252212,3.14869055688917,0.992528713445046,TRUE,72.0261552680222,"1 1991 Q1 16 12","0400-0500","0100-0120"
"Cod","Q1",1991,1,12,"Whiting",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,17,6,135,0.01978,0.01978,0,0,0,0,122,122,0,0,0,893792,0,9785.28,0.553491,0,0,0.0884449,1,0,1,1,NA,1425723.871,0.00686337670220575,0.0815815232977943,1.69585765916041,0,0,0,NA,0,TRUE,39.3995449949444,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"Whiting",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,17,7,175,0.04249,0.04249,0,0,0,0,122,122,0,0,0,1486140,0,34950.8,0.553491,0,0,0.0257851,1,0,1,1,NA,1425723.871,0.0245144243642954,0.00127067563570456,1.69585765916041,0,0,0,NA,0,TRUE,18.3413273711462,"1 1991 Q1 16 12","0400-0500","0150-0200"
"Cod","Q1",1991,1,12,"Whiting",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,17,8,225,0.08908,0.08908,0,0,0,0,122,122,0,0,0,1046740,0,51609.5,0.553491,0,0,0.0305535,1,0,1,1,NA,1425723.871,0.0361988047263326,-0.00564530472633259,1.69585765916041,0,0,0,NA,0,TRUE,8.74857431522227,"1 1991 Q1 16 12","0400-0500","0200-0250"
"Cod","Q1",1991,1,12,"Haddock",1,16,0,400,450,0.779323,0.779323,1425720,2.59827,71.94,-15.9025,0,18,6,135,0.01915,0.01915,0,0,0,0,122,122,0.0206531,0.0361172,-0.0154641,399522,51493.2,9430.74,1.23264,0.00047728,0,0.00947692,1,1,1,1,-0.707844776281437,1425723.871,0.00661470302337387,0.00286221697662613,1.69585765916041,4.40629608006672,7.47245095590965,2.73357841590646,-0.690164170557045,0.271650427277263,TRUE,40.6957180156658,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"Haddock",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,18,7,175,0.03987,0.03987,0,0,0,0,122,122,0,0,0,855879,0,42062.5,1.23264,0,0,0.0111762,1,0,1,1,NA,1425723.871,0.0295025571610142,-0.0183263571610142,1.69585765916041,0,0,0,NA,0,TRUE,19.5466014547279,"1 1991 Q1 16 12","0400-0500","0150-0200"
"Cod","Q1",1991,1,12,"Herring",1,16,0,400,450,0.779323,0.779323,1425720,5.45246,71.94,-15.9025,0,21,6,135,0.02312,0.02312,0,0,0,0,122,122,0.0477437,0.0757918,-0.0280481,3884640,108058,12840.8,0.142973,0.000960342,0,0.00124983,1,1,1,1,-0.905087330614885,1425723.871,0.00900651259419083,-0.00775668259419083,1.69585765916041,9.24659605226578,15.6809107363973,3.95991297081102,-0.864126226381424,0.196600469040146,TRUE,33.7077422145329,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"Herring",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,21,7,175,0.05155,0.05155,0,0,0,0,122,122,0,0,0,3334160,0,24573.6,0.142973,0,0,0.0330446,1,0,1,1,NA,1425723.871,0.0172358761046514,0.0158087238953486,1.69585765916041,0,0,0,NA,0,TRUE,15.1178079534433,"1 1991 Q1 16 12","0400-0500","0150-0200"
"Cod","Q1",1991,1,12,"Herring",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,21,8,225,0.11207,0.11207,0,0,0,0,122,122,0,0,0,4408890,0,70643.7,0.142973,0,0,0.0134492,1,0,1,1,NA,1425723.871,0.0495493562511867,-0.0361001562511867,1.69585765916041,0,0,0,NA,0,TRUE,6.95389488712412,"1 1991 Q1 16 12","0400-0500","0200-0250"
"Cod","Q1",1991,1,12,"N.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,1.64004,71.94,-15.9025,0,22,3,75,0.00146,0.00146,0,0,0,0,122,122,0.0142359,0.0227973,-0.00856146,1693480,32502.7,170.15,0.0688175,0.000305424,0,0.00046692,1,1,1,1,-0.489887379905393,1425723.871,0.000119342885015075,0.000347577114984925,1.69585765916041,2.78127439532944,4.71664548554618,2.17178394080677,-0.480938538914435,0.386728795816345,TRUE,533.782876712329,"1 1991 Q1 16 12","0400-0500","0070-0080"
"Cod","Q1",1991,1,12,"N.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,22,4,90,0.00255,0.00255,0,0,0,0,122,122,0,0,0,26896900,0,4719.98,0.0688175,0,0,0.00140547,1,0,1,1,NA,1425723.871,0.00331058495688188,-0.00190511495688188,1.69585765916041,0,0,0,NA,0,TRUE,305.616862745098,"1 1991 Q1 16 12","0400-0500","0080-0100"
"Cod","Q1",1991,1,12,"N.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,22,5,110,0.00471,0.00471,0,0,0,0,122,122,0,0,0,36920900,0,11967.2,0.0688175,0,0,0.00737437,1,0,1,1,NA,1425723.871,0.00839377122275875,-0.00101940122275875,1.69585765916041,0,0,0,NA,0,TRUE,165.46135881104,"1 1991 Q1 16 12","0400-0500","0100-0120"
"Cod","Q1",1991,1,12,"N.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,22,6,135,0.00882,0.00882,0,0,0,0,122,122,0,0,0,25776200,0,15645.4,0.0688175,0,0,0.0049891,1,0,1,1,NA,1425723.871,0.0109736536774308,-0.00598455367743078,1.69585765916041,0,0,0,NA,0,TRUE,88.3586167800454,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"S.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0.594933,71.94,-15.9025,0,23,5,110,0.00471,0.00471,0,0,0,0,122,122,0.00616464,0.00826984,-0.0021052,44662100,11790.5,4182.51,0.0198828,0.000112441,0,0.00019854,1,1,1,1,-0.198532225822671,1425723.871,0.0029336045254446,-0.0027350645254446,1.69585765916041,1.00892168473728,1.71098756655474,1.30804723406869,-0.19635040543482,0.590209735987748,TRUE,165.46135881104,"1 1991 Q1 16 12","0400-0500","0100-0120"
"Cod","Q1",1991,1,12,"S.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,23,6,135,0.00882,0.00882,0,0,0,0,122,122,0,0,0,25664200,0,4500.62,0.0198828,0,0,0.00288934,1,0,1,1,NA,1425723.871,0.00315672627185745,-0.000267386271857449,1.69585765916041,0,0,0,NA,0,TRUE,88.3586167800454,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"S.sandeel",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,23,7,175,0.01951,0.01951,0,0,0,0,122,122,0,0,0,8010520,0,3107.38,0.0198828,0,0,0.00307676,1,0,1,1,NA,1425723.871,0.00217951039693296,0.000897249603067044,1.69585765916041,0,0,0,NA,0,TRUE,39.9447975397232,"1 1991 Q1 16 12","0400-0500","0150-0200"
"Cod","Q1",1991,1,12,"Nor.pout",1,16,0,400,450,0.779323,0.779323,1425720,5.26722,71.94,-15.9025,0,24,4,90,0.0061,0.0061,0,0,0,0,122,122,0.0972901,0.0732169,0.0240732,4574530,104387,8486.7,0.304133,0.000930302,0,0.00335474,1,1,1,1,0.789263186717453,1425723.871,0.00595255517048154,-0.00259781517048154,1.69585765916041,8.9324553794829,15.1481728704047,3.89206537334674,0.754595963528655,0.7959206474931,TRUE,127.757868852459,"1 1991 Q1 16 12","0400-0500","0080-0100"
"Cod","Q1",1991,1,12,"Nor.pout",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,24,5,110,0.0112,0.0112,0,0,0,0,122,122,0,0,0,17789000,0,60594.4,0.304133,0,0,0.0463542,1,0,1,1,NA,1425723.871,0.0425007964252567,0.00385340357474326,1.69585765916041,0,0,0,NA,0,TRUE,69.5824107142857,"1 1991 Q1 16 12","0400-0500","0100-0120"
"Cod","Q1",1991,1,12,"Nor.pout",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,24,6,135,0.0208,0.0208,0,0,0,0,122,122,0,0,0,5581120,0,35306,0.304133,0,0,0.0475812,1,0,1,1,NA,1425723.871,0.0247635609658667,0.0228176390341333,1.69585765916041,0,0,0,NA,0,TRUE,37.4674519230769,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,12,"Sprat",1,16,0,400,450,0.779323,0.779323,1425720,1.03444,71.94,-15.9025,0,25,4,90,0.00539,0.00539,0,0,0,0,122,122,0.0281313,0.0143792,0.0137521,15547200,20500.7,12238.9,0.14605,0.000194302,0,0.00015871,1,1,1,1,0.986575636273604,1425723.871,0.00858434108381426,-0.00842563108381426,1.69585765916041,1.7542629969419,2.97498033954561,1.72481313177562,0.972717317690485,0.860290269296803,TRUE,144.586827458256,"1 1991 Q1 16 12","0400-0500","0080-0100"
"Cod","Q1",1991,1,12,"Sprat",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,25,5,110,0.01082,0.01082,0,0,0,0,122,122,0,0,0,3312590,0,5234.75,0.14605,0,0,0.00053812,1,0,1,1,NA,1425723.871,0.00367164365167594,-0.00313352365167594,1.69585765916041,0,0,0,NA,0,TRUE,72.0261552680222,"1 1991 Q1 16 12","0400-0500","0100-0120"
"Cod","Q1",1991,1,12,"Sprat",1,16,0,400,450,0.779323,0.779323,1425720,0,71.94,-15.9025,0,25,6,135,0.02203,0.02203,0,0,0,0,122,122,0,0,0,940820,0,3027.07,0.14605,0,0,0.0274344,1,0,1,1,NA,1425723.871,0.00212318111632431,0.0253112188836757,1.69585765916041,0,0,0,NA,0,TRUE,35.3755333635951,"1 1991 Q1 16 12","0400-0500","0120-0150"
"Cod","Q1",1991,1,13,"Other",1,16,0,500,550,1.38266,1.38266,1666470,63.5714,105.94,-18.802,0,0,0,-1,-1,9999,0,0,0,0,170,170,0.44952,0.60007,-0.15055,-1,1e+06,1e+06,1,0.00224412,0,0.44952,1,1,1,1,-3.17802801813074,1666471.725,0.600070187209447,-0.150550187209447,1.6046818954125,102.011874646026,163.696608361567,12.7943975380464,-2.00036575148766,0.0155943420819745,TRUE,0.000138279827982798,"1 1991 Q1 16 13","0500-0600","9999-9999"
"Cod","Q1",1991,1,13,"Cod",1,16,0,500,550,1.38266,1.38266,1666470,0.454132,105.94,-18.802,0,16,7,175,0.05252,0.05252,0,0,0,0,170,170,0.00150115,0.0042867,-0.00278555,104887,7143.66,7143.66,1.2968,3.99132e-05,0,0.00150115,1,1,1,1,-0.440912776985872,1666471.725,0.00428669739356064,-0.00278554739356064,1.6046818954125,0.728737398527468,1.16939170992703,1.08138416389692,-0.437903489192033,0.466683589438593,TRUE,26.3263518659558,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Whiting",1,16,0,500,550,1.38266,1.38266,1666470,11.4234,105.94,-18.802,0,17,6,135,0.01978,0.01978,0,0,0,0,170,170,0.227665,0.107829,0.119836,893792,179693,9785.28,0.553491,0.000899584,0,0.0411164,1,1,1,1,3.99545683452979,1666471.725,0.00587185480149686,0.0352445451985031,1.6046818954125,18.3309231640551,29.4153005275568,5.42358742232084,3.75620880602074,0.998538715348441,TRUE,69.901921132457,"1 1991 Q1 16 13","0500-0600","0120-0150"
"Cod","Q1",1991,1,13,"Whiting",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,17,7,175,0.04249,0.04249,0,0,0,0,170,170,0,0,0,1486140,0,34950.8,0.553491,0,0,0.056658,1,0,1,1,NA,1666471.725,0.0209729330991199,0.0356850669008801,1.6046818954125,0,0,0,NA,0,TRUE,32.5408331372088,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Whiting",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,17,8,225,0.08908,0.08908,0,0,0,0,170,170,0,0,0,1046740,0,51609.5,0.553491,0,0,0.0789652,1,0,1,1,NA,1666471.725,0.0309693223267859,0.047995877673214,1.6046818954125,0,0,0,NA,0,TRUE,15.5215536596318,"1 1991 Q1 16 13","0500-0600","0200-0250"
"Cod","Q1",1991,1,13,"Whiting",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,17,9,275,0.16087,0.16087,0,0,0,0,170,170,0,0,0,936069,0,83347.7,0.553491,0,0,0.0509252,1,0,1,1,NA,1666471.725,0.0500144699424768,0.000910730057523179,1.6046818954125,0,0,0,NA,0,TRUE,8.59489028408031,"1 1991 Q1 16 13","0500-0600","0250-0300"
"Cod","Q1",1991,1,13,"Haddock",1,16,0,500,550,1.38266,1.38266,1666470,3.30472,105.94,-18.802,0,18,5,110,0.01073,0.01073,0,0,0,0,170,170,0.0320701,0.0311943,0.000875861,37134.1,51984.4,491.145,1.23264,0.000282599,0,0.0005095,1,1,1,1,0.0521014581926411,1666471.725,0.000294721472096984,0.000214778527903016,1.6046818954125,5.30302435340759,8.50966717084473,2.91713338242267,0.0510407400256601,0.592763626239883,TRUE,128.85927306617,"1 1991 Q1 16 13","0500-0600","0100-0120"
"Cod","Q1",1991,1,13,"Haddock",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,18,6,135,0.01915,0.01915,0,0,0,0,170,170,0,0,0,399522,0,9430.74,1.23264,0,0,0.0238654,1,0,1,1,NA,1666471.725,0.00565910591732362,0.0182062940826764,1.6046818954125,0,0,0,NA,0,TRUE,72.2015665796345,"1 1991 Q1 16 13","0500-0600","0120-0150"
"Cod","Q1",1991,1,13,"Haddock",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,18,7,175,0.03987,0.03987,0,0,0,0,170,170,0,0,0,855879,0,42062.5,1.23264,0,0,0.00769527,1,0,1,1,NA,1666471.725,0.0252404522494974,-0.0175451822494974,1.6046818954125,0,0,0,NA,0,TRUE,34.6792074241284,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Herring",1,16,0,500,550,1.38266,1.38266,1666470,16.285,105.94,-18.802,0,21,5,110,0.01228,0.01228,0,0,0,0,170,170,0.0958798,0.153719,-0.0578392,931772,256168,1635.92,0.142973,0.00121647,0,0.00084863,1,1,1,1,-1.65833236163361,1666471.725,0.000981666820659678,-0.000133036820659678,1.6046818954125,26.1322446667925,41.9339399032918,6.47564204564241,-1.51840984994054,0.046435949818016,TRUE,112.594462540717,"1 1991 Q1 16 13","0500-0600","0100-0120"
"Cod","Q1",1991,1,13,"Herring",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,21,6,135,0.02312,0.02312,0,0,0,0,170,170,0,0,0,3884640,0,12840.8,0.142973,0,0,0.00478201,1,0,1,1,NA,1666471.725,0.00770538125991907,-0.00292337125991907,1.6046818954125,0,0,0,NA,0,TRUE,59.8036332179931,"1 1991 Q1 16 13","0500-0600","0120-0150"
"Cod","Q1",1991,1,13,"Herring",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,21,7,175,0.05155,0.05155,0,0,0,0,170,170,0,0,0,3334160,0,24573.6,0.142973,0,0,0.00265384,1,0,1,1,NA,1666471.725,0.0147458847524101,-0.0120920447524101,1.6046818954125,0,0,0,NA,0,TRUE,26.8217264791465,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Herring",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,21,8,225,0.11207,0.11207,0,0,0,0,170,170,0,0,0,4408890,0,70643.7,0.142973,0,0,0.0603447,1,0,1,1,NA,1666471.725,0.042391178284168,0.017953521715832,1.6046818954125,0,0,0,NA,0,TRUE,12.3374676541447,"1 1991 Q1 16 13","0500-0600","0200-0250"
"Cod","Q1",1991,1,13,"Herring",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,21,9,275,0.20837,0.20837,0,0,0,0,170,170,0,0,0,4916680,0,146474,0.142973,0,0,0.0272506,1,0,1,1,NA,1666471.725,0.0878946806013165,-0.0606440806013165,1.6046818954125,0,0,0,NA,0,TRUE,6.63560013437635,"1 1991 Q1 16 13","0500-0600","0250-0300"
"Cod","Q1",1991,1,13,"N.sandeel",1,16,0,500,550,1.38266,1.38266,1666470,0.300056,105.94,-18.802,0,22,4,90,0.00255,0.00255,0,0,0,0,170,170,0.00042799,0.00283232,-0.00240433,26896900,4719.98,4719.98,0.0688175,2.64101e-05,0,0.00042799,1,1,1,1,-0.467852605629425,1666471.725,0.00283231928222484,-0.00240432928222484,1.6046818954125,0.481494430809892,0.77264539586258,0.879002500487103,-0.464999963689966,0.435859112033926,TRUE,542.219607843137,"1 1991 Q1 16 13","0500-0600","0080-0100"
"Cod","Q1",1991,1,13,"S.sandeel",1,16,0,500,550,1.38266,1.38266,1666470,0.483652,105.94,-18.802,0,23,6,135,0.00882,0.00882,0,0,0,0,170,170,0.00180979,0.00456533,-0.00275554,25664200,7608,4500.62,0.0198828,4.24957e-05,0,0.00154208,1,1,1,1,-0.422701925359066,1666471.725,0.00270068788595858,-0.00115860788595858,1.6046818954125,0.776107608080045,1.24540582757795,1.1159775210899,-0.419760523153325,0.477840922790538,TRUE,156.764172335601,"1 1991 Q1 16 13","0500-0600","0120-0150"
"Cod","Q1",1991,1,13,"S.sandeel",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,23,7,175,0.01951,0.01951,0,0,0,0,170,170,0,0,0,8010520,0,3107.38,0.0198828,0,0,0.00026771,1,0,1,1,NA,1666471.725,0.00186464609833089,-0.00159693609833089,1.6046818954125,0,0,0,NA,0,TRUE,70.8692977960021,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Nor.pout",1,16,0,500,550,1.38266,1.38266,1666470,9.33963,105.94,-18.802,0,24,4,90,0.0061,0.0061,0,0,0,0,170,170,0.190896,0.0881596,0.102736,4574530,146915,8486.7,0.304133,0.000751706,0,0.00504641,1,1,1,1,3.74712899723125,1666471.725,0.00509261565779041,-4.6205657790413e-05,1.6046818954125,14.9871351708514,24.0495844727652,4.90403756844961,3.56138887302001,0.997522887983839,TRUE,226.665573770492,"1 1991 Q1 16 13","0500-0600","0080-0100"
"Cod","Q1",1991,1,13,"Nor.pout",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,24,5,110,0.0112,0.0112,0,0,0,0,170,170,0,0,0,17789000,0,60594.4,0.304133,0,0,0.0706163,1,0,1,1,NA,1666471.725,0.0363608929518441,0.0342554070481559,1.6046818954125,0,0,0,NA,0,TRUE,123.451785714286,"1 1991 Q1 16 13","0500-0600","0100-0120"
"Cod","Q1",1991,1,13,"Nor.pout",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,24,6,135,0.0208,0.0208,0,0,0,0,170,170,0,0,0,5581120,0,35306,0.304133,0,0,0.0749791,1,0,1,1,NA,1666471.725,0.0211860780296167,0.0537930219703833,1.6046818954125,0,0,0,NA,0,TRUE,66.4740384615385,"1 1991 Q1 16 13","0500-0600","0120-0150"
"Cod","Q1",1991,1,13,"Nor.pout",1,16,0,500,550,1.38266,1.38266,1666470,0,105.94,-18.802,0,24,7,175,0.04559,0.04559,0,0,0,0,170,170,0,0,0,3067230,0,42528.4,0.304133,0,0,0.0402542,1,0,1,1,NA,1666471.725,0.0255200249497182,0.0147341750502818,1.6046818954125,0,0,0,NA,0,TRUE,30.3281421364334,"1 1991 Q1 16 13","0500-0600","0150-0200"
"Cod","Q1",1991,1,13,"Sprat",1,16,0,500,550,1.38266,1.38266,1666470,0.778043,105.94,-18.802,0,25,4,90,0.00539,0.00539,0,0,0,0,170,170,0.00023055,0.00734419,-0.00711364,15547200,12238.9,12238.9,0.14605,6.81714e-05,0,0.00023055,1,1,1,1,-0.861570413091112,1666471.725,0.0073441990142377,-0.0071136490142377,1.6046818954125,1.24851151595243,2.00346382586287,1.41543767996435,-0.854377436089508,0.0595031334593625,TRUE,256.52319109462,"1 1991 Q1 16 13","0500-0600","0080-0100"
"Cod","Q1",1991,1,14,"Other",1,16,0,600,650,2.22843,2.22843,1760130,29.2421,51.47,-19.9011,0,0,0,-1,-1,9999,0,0,0,0,129,129,0.498536,0.568139,-0.0696034,-1,1e+06,1e+06,1,0.00467614,0,0.498536,1,1,1,1,-1.01785684614244,1760130.911,0.568139559251227,-0.0696035592512266,2.50631435787838,73.2898950845153,183.68751633772,13.5531367711582,-0.662485093755013,0.264572999695406,TRUE,0.000222865286528653,"1 1991 Q1 16 14","0600-0700","9999-9999"
"Cod","Q1",1991,1,14,"Cod",1,16,0,600,650,2.22843,2.22843,1760130,1.34887,51.47,-19.9011,0,16,7,175,0.05252,0.05252,0,0,0,0,129,129,0.0355082,0.026207,0.00930117,104887,46127.7,7143.66,1.2968,0.000486377,0,0.00203769,1,1,1,1,0.421746092326819,1760130.911,0.00405859584384062,-0.00202090584384062,2.50631435787838,3.3806922479114,8.47307752050848,2.91085511843315,0.412203803786172,0.743713024289349,TRUE,42.4301218583397,"1 1991 Q1 16 14","0600-0700","0150-0200"
"Cod","Q1",1991,1,14,"Cod",1,16,0,600,650,2.22843,2.22843,1760130,0,51.47,-19.9011,0,16,8,225,0.10769,0.10769,0,0,0,0,129,129,0,0,0,49044.8,0,6849.24,1.2968,0,0,1e-06,1,0,1,2,NA,1760130.911,0.00389132419480587,-0.00389032419480587,2.50631435787838,0,0,0,NA,0,TRUE,20.693007707308,"1 1991 Q1 16 14","0600-0700","0200-0250"
