"Year","Predator","Prey","Prey.no","eatenW"
1978,"Haddock","N.sandeel",22,201821.238286735
1979,"Haddock","N.sandeel",22,418867.537360001
1980,"Haddock","N.sandeel",22,517694.933325173
1981,"Haddock","N.sandeel",22,390525.257121339
1982,"Haddock","N.sandeel",22,295195.868248108
1983,"Haddock","N.sandeel",22,279260.446199413
1984,"Haddock","N.sandeel",22,328807.701586925
1985,"Haddock","N.sandeel",22,282246.135676029
1986,"Haddock","N.sandeel",22,270796.048993124
1987,"Haddock","N.sandeel",22,254051.955205498
1988,"Haddock","N.sandeel",22,153193.167777935
1989,"Haddock","N.sandeel",22,75229.0082465656
1990,"Haddock","N.sandeel",22,80663.9384168598
1991,"Haddock","N.sandeel",22,135311.866365028
1992,"Haddock","N.sandeel",22,259894.512063131
1993,"Haddock","N.sandeel",22,327452.371756369
1994,"Haddock","N.sandeel",22,399900.053681282
1995,"Haddock","N.sandeel",22,378555.76844273
1996,"Haddock","N.sandeel",22,388392.878241531
1997,"Haddock","N.sandeel",22,327162.914547759
1998,"Haddock","N.sandeel",22,173583.206535523
1999,"Haddock","N.sandeel",22,278775.486672457
2000,"Haddock","N.sandeel",22,544977.860561998
2001,"Haddock","N.sandeel",22,302624.438860377
2002,"Haddock","N.sandeel",22,104685.138577898
2003,"Haddock","N.sandeel",22,43556.0088637381
2004,"Haddock","N.sandeel",22,26124.3192493027
2005,"Haddock","N.sandeel",22,33073.4359305458
2006,"Haddock","N.sandeel",22,63933.7983541491
2007,"Haddock","N.sandeel",22,43547.8762891764
2008,"Haddock","N.sandeel",22,24091.7919451063
2009,"Haddock","N.sandeel",22,38612.5357415953
2010,"Haddock","N.sandeel",22,71407.6716350403
2011,"Haddock","N.sandeel",22,23661.2882000744
2012,"Haddock","N.sandeel",22,17881.2507141627
2013,"Haddock","N.sandeel",22,24111.9848726514
2014,"Haddock","N.sandeel",22,36529.5433053747
2015,"Haddock","N.sandeel",22,58686.5441911833
2016,"Haddock","N.sandeel",22,64329.7386516485
2017,"Haddock","N.sandeel",22,102154.476295767
2018,"Haddock","N.sandeel",22,47298.7886090408
2019,"Haddock","N.sandeel",22,98441.1512330104
2020,"Haddock","N.sandeel",22,170665.644153635
2021,"Haddock","N.sandeel",22,167117.79477156
2022,"Haddock","N.sandeel",22,92975.505896874
1974,"Her.Gull","N.sandeel",22,4974.41131391778
1975,"Her.Gull","N.sandeel",22,2269.34935448324
1976,"Her.Gull","N.sandeel",22,2157.13436871541
1977,"Her.Gull","N.sandeel",22,1940.53773293013
1978,"Her.Gull","N.sandeel",22,2072.77942484459
1979,"Her.Gull","N.sandeel",22,3094.30693663802
1980,"Her.Gull","N.sandeel",22,3029.89236877116
1981,"Her.Gull","N.sandeel",22,2829.53435360448
1982,"Her.Gull","N.sandeel",22,3959.84897814268
1983,"Her.Gull","N.sandeel",22,4465.23079277235
1984,"Her.Gull","N.sandeel",22,3950.54037531528
1985,"Her.Gull","N.sandeel",22,4314.53031939439
1986,"Her.Gull","N.sandeel",22,5428.41817839876
1987,"Her.Gull","N.sandeel",22,4012.61247331922
1988,"Her.Gull","N.sandeel",22,4138.95789082105
1989,"Her.Gull","N.sandeel",22,4068.93763655123
1990,"Her.Gull","N.sandeel",22,3807.36660285553
1991,"Her.Gull","N.sandeel",22,4563.90355964502
1992,"Her.Gull","N.sandeel",22,5525.80259138137
1993,"Her.Gull","N.sandeel",22,6419.02696659527
1994,"Her.Gull","N.sandeel",22,6285.09497081048
1995,"Her.Gull","N.sandeel",22,5370.05017888532
1996,"Her.Gull","N.sandeel",22,7837.96266021801
1997,"Her.Gull","N.sandeel",22,8687.58886475798
1998,"Her.Gull","N.sandeel",22,3702.85177286168
1999,"Her.Gull","N.sandeel",22,4728.29762362436
2000,"Her.Gull","N.sandeel",22,3999.28877794386
2001,"Her.Gull","N.sandeel",22,2488.89051205713
2002,"Her.Gull","N.sandeel",22,1038.89073573852
2003,"Her.Gull","N.sandeel",22,691.075817628682
2004,"Her.Gull","N.sandeel",22,548.735818311788
2005,"Her.Gull","N.sandeel",22,554.668070198819
2006,"Her.Gull","N.sandeel",22,803.791013087461
2007,"Her.Gull","N.sandeel",22,687.149332702872
2008,"Her.Gull","N.sandeel",22,458.677634472567
2009,"Her.Gull","N.sandeel",22,679.686278998856
2010,"Her.Gull","N.sandeel",22,596.924474671547
2011,"Her.Gull","N.sandeel",22,158.075922416527
2012,"Her.Gull","N.sandeel",22,359.600952117106
2013,"Her.Gull","N.sandeel",22,639.017669174431
2014,"Her.Gull","N.sandeel",22,698.260377774132
2015,"Her.Gull","N.sandeel",22,545.779222884041
2016,"Her.Gull","N.sandeel",22,1237.38847001351
2017,"Her.Gull","N.sandeel",22,1846.24500615747
2018,"Her.Gull","N.sandeel",22,718.676341606188
2019,"Her.Gull","N.sandeel",22,1397.79870901554
2020,"Her.Gull","N.sandeel",22,1534.31481945853
2021,"Her.Gull","N.sandeel",22,717.764101126219
2022,"Her.Gull","N.sandeel",22,430.929086113072
1974,"Kittiwake","N.sandeel",22,10475.7863665128
1975,"Kittiwake","N.sandeel",22,5186.40764166175
1976,"Kittiwake","N.sandeel",22,6273.95230332012
1977,"Kittiwake","N.sandeel",22,6508.37856725031
1978,"Kittiwake","N.sandeel",22,5191.04457076005
1979,"Kittiwake","N.sandeel",22,8995.93217050957
1980,"Kittiwake","N.sandeel",22,8985.33051225914
1981,"Kittiwake","N.sandeel",22,7825.342130692
1982,"Kittiwake","N.sandeel",22,8373.23379726015
1983,"Kittiwake","N.sandeel",22,10665.0503942929
1984,"Kittiwake","N.sandeel",22,8244.73839120789
1985,"Kittiwake","N.sandeel",22,11504.2480185315
1986,"Kittiwake","N.sandeel",22,12909.8102510239
1987,"Kittiwake","N.sandeel",22,13579.5522652216
1988,"Kittiwake","N.sandeel",22,11994.3505551641
1989,"Kittiwake","N.sandeel",22,12074.6054934142
1990,"Kittiwake","N.sandeel",22,10534.2962807937
1991,"Kittiwake","N.sandeel",22,14315.2878163645
1992,"Kittiwake","N.sandeel",22,15014.9469705723
1993,"Kittiwake","N.sandeel",22,16141.4867613179
1994,"Kittiwake","N.sandeel",22,13155.9303346389
1995,"Kittiwake","N.sandeel",22,12823.6631931844
1996,"Kittiwake","N.sandeel",22,13140.3287226062
1997,"Kittiwake","N.sandeel",22,14360.0679633958
1998,"Kittiwake","N.sandeel",22,7421.86109633759
1999,"Kittiwake","N.sandeel",22,9340.55574475447
2000,"Kittiwake","N.sandeel",22,8865.42890371197
2001,"Kittiwake","N.sandeel",22,5102.27753784029
2002,"Kittiwake","N.sandeel",22,2890.93116650625
2003,"Kittiwake","N.sandeel",22,2445.98403743591
2004,"Kittiwake","N.sandeel",22,2005.98326301145
2005,"Kittiwake","N.sandeel",22,1988.18968158276
2006,"Kittiwake","N.sandeel",22,2561.77851942409
2007,"Kittiwake","N.sandeel",22,2569.42232153711
2008,"Kittiwake","N.sandeel",22,1606.49256337677
2009,"Kittiwake","N.sandeel",22,2182.40931495338
2010,"Kittiwake","N.sandeel",22,1821.37299584537
2011,"Kittiwake","N.sandeel",22,496.658623567913
2012,"Kittiwake","N.sandeel",22,1069.83512557759
2013,"Kittiwake","N.sandeel",22,2411.29997200491
2014,"Kittiwake","N.sandeel",22,2395.34669113043
2015,"Kittiwake","N.sandeel",22,2143.51247980349
2016,"Kittiwake","N.sandeel",22,2343.37367534929
2017,"Kittiwake","N.sandeel",22,5981.52735634989
2018,"Kittiwake","N.sandeel",22,1891.09260740193
2019,"Kittiwake","N.sandeel",22,4337.43778817655
2020,"Kittiwake","N.sandeel",22,5090.58635451731
2021,"Kittiwake","N.sandeel",22,2717.8965556766
2022,"Kittiwake","N.sandeel",22,1690.25162245761
1974,"Mackerel","N.sandeel",22,171345.467115204
1975,"Mackerel","N.sandeel",22,79992.5027936011
1976,"Mackerel","N.sandeel",22,63373.6613993066
1977,"Mackerel","N.sandeel",22,58435.3234999865
1978,"Mackerel","N.sandeel",22,36169.3346145531
1979,"Mackerel","N.sandeel",22,61811.0359598296
1980,"Mackerel","N.sandeel",22,46925.1484129133
1981,"Mackerel","N.sandeel",22,31699.5992939117
1982,"Mackerel","N.sandeel",22,36354.4835381151
1983,"Mackerel","N.sandeel",22,46489.6145936558
1984,"Mackerel","N.sandeel",22,29917.8358753299
1985,"Mackerel","N.sandeel",22,35454.7079230508
1986,"Mackerel","N.sandeel",22,53432.7229059849
1987,"Mackerel","N.sandeel",22,45907.906047971
1988,"Mackerel","N.sandeel",22,54371.7690850001
1989,"Mackerel","N.sandeel",22,45719.9846034934
1990,"Mackerel","N.sandeel",22,50681.9287528112
1991,"Mackerel","N.sandeel",22,61631.0994806672
1992,"Mackerel","N.sandeel",22,74310.4356403713
1993,"Mackerel","N.sandeel",22,81773.1616202247
1994,"Mackerel","N.sandeel",22,85411.178379383
1995,"Mackerel","N.sandeel",22,73561.5563365946
1996,"Mackerel","N.sandeel",22,106368.225437321
1997,"Mackerel","N.sandeel",22,117483.698484988
1998,"Mackerel","N.sandeel",22,29836.4235835345
1999,"Mackerel","N.sandeel",22,60745.221229798
2000,"Mackerel","N.sandeel",22,51015.9133419266
2001,"Mackerel","N.sandeel",22,27377.0179496573
2002,"Mackerel","N.sandeel",22,10494.6270747986
2003,"Mackerel","N.sandeel",22,9728.73217031757
2004,"Mackerel","N.sandeel",22,9550.52044956492
2005,"Mackerel","N.sandeel",22,10743.5916588352
2006,"Mackerel","N.sandeel",22,17596.7102174268
2007,"Mackerel","N.sandeel",22,19753.8976809103
2008,"Mackerel","N.sandeel",22,15193.8393131115
2009,"Mackerel","N.sandeel",22,28193.8895478519
2010,"Mackerel","N.sandeel",22,16491.1972133133
2011,"Mackerel","N.sandeel",22,5236.19264838093
2012,"Mackerel","N.sandeel",22,15101.8028738928
2013,"Mackerel","N.sandeel",22,27333.6035486096
2014,"Mackerel","N.sandeel",22,22981.0852246857
2015,"Mackerel","N.sandeel",22,16752.1005070238
2016,"Mackerel","N.sandeel",22,50467.7263169004
2017,"Mackerel","N.sandeel",22,53164.9652428983
2018,"Mackerel","N.sandeel",22,14929.1470457937
2019,"Mackerel","N.sandeel",22,37226.0995430811
2020,"Mackerel","N.sandeel",22,41475.4868812463
2021,"Mackerel","N.sandeel",22,17841.4592203031
2022,"Mackerel","N.sandeel",22,9966.79540831148
1974,"N.horse.mac","N.sandeel",22,24057.2859518864
1975,"N.horse.mac","N.sandeel",22,15111.16006682
1976,"N.horse.mac","N.sandeel",22,17502.9263193153
1977,"N.horse.mac","N.sandeel",22,11629.1806667366
1978,"N.horse.mac","N.sandeel",22,10390.2765236381
1979,"N.horse.mac","N.sandeel",22,22359.2313998688
1980,"N.horse.mac","N.sandeel",22,12977.8089362322
1981,"N.horse.mac","N.sandeel",22,18708.7155145593
1982,"N.horse.mac","N.sandeel",22,17120.7165860797
1983,"N.horse.mac","N.sandeel",22,15374.7464344695
1984,"N.horse.mac","N.sandeel",22,11232.9696248353
1985,"N.horse.mac","N.sandeel",22,18777.958477628
1986,"N.horse.mac","N.sandeel",22,18403.7076437682
1987,"N.horse.mac","N.sandeel",22,10156.1021598056
1988,"N.horse.mac","N.sandeel",22,26805.9571304888
1989,"N.horse.mac","N.sandeel",22,14489.2852759523
1990,"N.horse.mac","N.sandeel",22,24108.2274846363
1991,"N.horse.mac","N.sandeel",22,26964.3927597441
1992,"N.horse.mac","N.sandeel",22,29697.1549466976
1993,"N.horse.mac","N.sandeel",22,33665.5544006653
1994,"N.horse.mac","N.sandeel",22,36029.4211314826
1995,"N.horse.mac","N.sandeel",22,18959.4729997962
1996,"N.horse.mac","N.sandeel",22,52370.8370438718
1997,"N.horse.mac","N.sandeel",22,11068.1295249048
1998,"N.horse.mac","N.sandeel",22,14326.1796563426
1999,"N.horse.mac","N.sandeel",22,30893.3291705446
2000,"N.horse.mac","N.sandeel",22,15798.8789262477
2001,"N.horse.mac","N.sandeel",22,11116.4982618829
2002,"N.horse.mac","N.sandeel",22,3110.23612869546
2003,"N.horse.mac","N.sandeel",22,8123.25610626912
2004,"N.horse.mac","N.sandeel",22,4135.4284431183
2005,"N.horse.mac","N.sandeel",22,6923.87471972328
2006,"N.horse.mac","N.sandeel",22,8573.00606037441
2007,"N.horse.mac","N.sandeel",22,6251.63523107376
2008,"N.horse.mac","N.sandeel",22,6545.92610125566
2009,"N.horse.mac","N.sandeel",22,10277.713595477
2010,"N.horse.mac","N.sandeel",22,1445.25886316364
2011,"N.horse.mac","N.sandeel",22,1291.05626978381
2012,"N.horse.mac","N.sandeel",22,7473.2020316115
2013,"N.horse.mac","N.sandeel",22,7172.00270851205
2014,"N.horse.mac","N.sandeel",22,9691.06533568958
2015,"N.horse.mac","N.sandeel",22,1211.74686402008
2016,"N.horse.mac","N.sandeel",22,28019.800068796
2017,"N.horse.mac","N.sandeel",22,1931.88525593787
2018,"N.horse.mac","N.sandeel",22,9392.8824854043
2019,"N.horse.mac","N.sandeel",22,19852.9336110211
2020,"N.horse.mac","N.sandeel",22,8580.12850445616
2021,"N.horse.mac","N.sandeel",22,6798.58760603892
2022,"N.horse.mac","N.sandeel",22,3997.57164490154
1974,"Puffin","N.sandeel",22,1383.74588309891
1975,"Puffin","N.sandeel",22,666.5653234883
1976,"Puffin","N.sandeel",22,791.482859178038
1977,"Puffin","N.sandeel",22,1040.42170899078
1978,"Puffin","N.sandeel",22,755.830041686621
1979,"Puffin","N.sandeel",22,1235.69832160834
1980,"Puffin","N.sandeel",22,1393.34839191629
1981,"Puffin","N.sandeel",22,1497.46217438924
1982,"Puffin","N.sandeel",22,1476.81049773259
1983,"Puffin","N.sandeel",22,2241.79460595947
1984,"Puffin","N.sandeel",22,1610.28615415275
1985,"Puffin","N.sandeel",22,2118.58134172767
1986,"Puffin","N.sandeel",22,2441.27902345873
1987,"Puffin","N.sandeel",22,2574.61356667223
1988,"Puffin","N.sandeel",22,2509.47644722931
1989,"Puffin","N.sandeel",22,2742.98006454077
1990,"Puffin","N.sandeel",22,2211.39293552565
1991,"Puffin","N.sandeel",22,3693.82136434895
1992,"Puffin","N.sandeel",22,3453.23780560193
1993,"Puffin","N.sandeel",22,4277.15538174014
1994,"Puffin","N.sandeel",22,4109.22795398918
1995,"Puffin","N.sandeel",22,3885.37761200652
1996,"Puffin","N.sandeel",22,4908.77524617474
1997,"Puffin","N.sandeel",22,6474.05514151547
1998,"Puffin","N.sandeel",22,4354.90346410167
1999,"Puffin","N.sandeel",22,5041.29221805317
2000,"Puffin","N.sandeel",22,6107.2251235258
2001,"Puffin","N.sandeel",22,3157.82307259601
2002,"Puffin","N.sandeel",22,2090.43858067932
2003,"Puffin","N.sandeel",22,1580.72914284678
2004,"Puffin","N.sandeel",22,1253.07073926519
2005,"Puffin","N.sandeel",22,1177.22282141722
2006,"Puffin","N.sandeel",22,1505.51763896727
2007,"Puffin","N.sandeel",22,1443.28912234248
2008,"Puffin","N.sandeel",22,904.263741383714
2009,"Puffin","N.sandeel",22,1042.87457736745
2010,"Puffin","N.sandeel",22,934.789124207193
2011,"Puffin","N.sandeel",22,269.887117727774
2012,"Puffin","N.sandeel",22,515.665550892772
2013,"Puffin","N.sandeel",22,1347.34304917867
2014,"Puffin","N.sandeel",22,1157.77807671843
2015,"Puffin","N.sandeel",22,1152.20342617486
2016,"Puffin","N.sandeel",22,1369.95276328715
2017,"Puffin","N.sandeel",22,3552.10514147312
2018,"Puffin","N.sandeel",22,1090.55119265418
2019,"Puffin","N.sandeel",22,2466.37958526302
2020,"Puffin","N.sandeel",22,3101.8165574866
2021,"Puffin","N.sandeel",22,1646.92928919647
2022,"Puffin","N.sandeel",22,971.753044904437
1974,"Razorbill","N.sandeel",22,1335.92694818422
1975,"Razorbill","N.sandeel",22,702.190386484874
1976,"Razorbill","N.sandeel",22,1213.44649796031
1977,"Razorbill","N.sandeel",22,804.898453528449
1978,"Razorbill","N.sandeel",22,1003.634433909
1979,"Razorbill","N.sandeel",22,1345.95930009703
1980,"Razorbill","N.sandeel",22,1387.24293378605
1981,"Razorbill","N.sandeel",22,1620.95502130659
1982,"Razorbill","N.sandeel",22,2501.22071564536
1983,"Razorbill","N.sandeel",22,1813.60410841984
1984,"Razorbill","N.sandeel",22,1813.01160604756
1985,"Razorbill","N.sandeel",22,1951.85308612787
1986,"Razorbill","N.sandeel",22,2532.64939048
1987,"Razorbill","N.sandeel",22,1949.03257011921
1988,"Razorbill","N.sandeel",22,2559.35790006644
1989,"Razorbill","N.sandeel",22,2292.23121721343
1990,"Razorbill","N.sandeel",22,2167.18732770109
1991,"Razorbill","N.sandeel",22,2643.35335589317
1992,"Razorbill","N.sandeel",22,2961.800305642
1993,"Razorbill","N.sandeel",22,2878.26873074452
1994,"Razorbill","N.sandeel",22,2797.04929369191
1995,"Razorbill","N.sandeel",22,2883.5769403319
1996,"Razorbill","N.sandeel",22,3512.38706951385
1997,"Razorbill","N.sandeel",22,2899.94260378242
1998,"Razorbill","N.sandeel",22,1934.53433038704
1999,"Razorbill","N.sandeel",22,2763.82674163658
2000,"Razorbill","N.sandeel",22,2222.27766110793
2001,"Razorbill","N.sandeel",22,1418.62426517041
2002,"Razorbill","N.sandeel",22,848.61299423435
2003,"Razorbill","N.sandeel",22,961.069152966929
2004,"Razorbill","N.sandeel",22,394.044971459562
2005,"Razorbill","N.sandeel",22,620.692217265497
2006,"Razorbill","N.sandeel",22,854.321361323652
2007,"Razorbill","N.sandeel",22,553.704124009212
2008,"Razorbill","N.sandeel",22,569.182472813808
2009,"Razorbill","N.sandeel",22,527.066970297761
2010,"Razorbill","N.sandeel",22,174.933353249235
2011,"Razorbill","N.sandeel",22,211.581120325579
2012,"Razorbill","N.sandeel",22,797.426855056836
2013,"Razorbill","N.sandeel",22,950.039433532204
2014,"Razorbill","N.sandeel",22,800.550680047517
2015,"Razorbill","N.sandeel",22,164.469194895685
2016,"Razorbill","N.sandeel",22,2803.1784690072
2017,"Razorbill","N.sandeel",22,509.43751674324
2018,"Razorbill","N.sandeel",22,1869.84540674844
2019,"Razorbill","N.sandeel",22,3089.36850757986
2020,"Razorbill","N.sandeel",22,2062.84189989096
2021,"Razorbill","N.sandeel",22,1542.84198178752
2022,"Razorbill","N.sandeel",22,899.122977145257
1974,"Saithe","N.sandeel",22,96701.9044630361
1975,"Saithe","N.sandeel",22,52362.457433021
1976,"Saithe","N.sandeel",22,43728.4437234359
1977,"Saithe","N.sandeel",22,39466.2927368189
1978,"Saithe","N.sandeel",22,38389.0786460947
1979,"Saithe","N.sandeel",22,51332.9448141505
1980,"Saithe","N.sandeel",22,51484.2973588679
1981,"Saithe","N.sandeel",22,63661.3322984057
1982,"Saithe","N.sandeel",22,57503.5503935555
1983,"Saithe","N.sandeel",22,54119.4259097689
1984,"Saithe","N.sandeel",22,43925.5581656804
1985,"Saithe","N.sandeel",22,55780.6850510453
1986,"Saithe","N.sandeel",22,63395.591536533
1987,"Saithe","N.sandeel",22,47639.9203790575
1988,"Saithe","N.sandeel",22,40707.4281260211
1989,"Saithe","N.sandeel",22,31195.0933188942
1990,"Saithe","N.sandeel",22,25529.0138114443
1991,"Saithe","N.sandeel",22,28819.9078029258
1992,"Saithe","N.sandeel",22,36943.0239350013
1993,"Saithe","N.sandeel",22,59581.3148991072
1994,"Saithe","N.sandeel",22,66538.7165647508
1995,"Saithe","N.sandeel",22,74549.4821951071
1996,"Saithe","N.sandeel",22,87847.9809459777
1997,"Saithe","N.sandeel",22,126904.618854168
1998,"Saithe","N.sandeel",22,73561.6980800996
1999,"Saithe","N.sandeel",22,65306.9336312732
2000,"Saithe","N.sandeel",22,54102.9804513385
2001,"Saithe","N.sandeel",22,44863.3040811673
2002,"Saithe","N.sandeel",22,28532.317033704
2003,"Saithe","N.sandeel",22,14773.4792729295
2004,"Saithe","N.sandeel",22,14954.4714240054
2005,"Saithe","N.sandeel",22,13702.0182076455
2006,"Saithe","N.sandeel",22,17998.0144261874
2007,"Saithe","N.sandeel",22,19023.8598432231
2008,"Saithe","N.sandeel",22,12235.9247697177
2009,"Saithe","N.sandeel",22,14628.7342228854
2010,"Saithe","N.sandeel",22,16879.8660880209
2011,"Saithe","N.sandeel",22,8997.61923063733
2012,"Saithe","N.sandeel",22,7534.49980745692
2013,"Saithe","N.sandeel",22,13841.2614175063
2014,"Saithe","N.sandeel",22,17973.6966619119
2015,"Saithe","N.sandeel",22,15060.2394558659
2016,"Saithe","N.sandeel",22,24217.3643182041
2017,"Saithe","N.sandeel",22,52627.4653502502
2018,"Saithe","N.sandeel",22,29879.5965813367
2019,"Saithe","N.sandeel",22,29216.9445355873
2020,"Saithe","N.sandeel",22,29191.9352457769
2021,"Saithe","N.sandeel",22,19106.8961606539
2022,"Saithe","N.sandeel",22,14662.2607932649
1986,"W.horse.mac","N.sandeel",22,34851.9908408649
1987,"W.horse.mac","N.sandeel",22,54228.7579698106
1988,"W.horse.mac","N.sandeel",22,179863.656623839
1989,"W.horse.mac","N.sandeel",22,117726.262359409
1990,"W.horse.mac","N.sandeel",22,192029.442652722
1991,"W.horse.mac","N.sandeel",22,188718.624568025
1992,"W.horse.mac","N.sandeel",22,300271.525178841
1993,"W.horse.mac","N.sandeel",22,347537.162358186
1994,"W.horse.mac","N.sandeel",22,314679.608792337
1995,"W.horse.mac","N.sandeel",22,109794.860324104
1996,"W.horse.mac","N.sandeel",22,45533.1185906688
1997,"W.horse.mac","N.sandeel",22,29437.7147141275
1998,"W.horse.mac","N.sandeel",22,8097.99185090866
1999,"W.horse.mac","N.sandeel",22,32900.1413419536
2000,"W.horse.mac","N.sandeel",22,3456.17195219145
2001,"W.horse.mac","N.sandeel",22,3116.77671320215
2002,"W.horse.mac","N.sandeel",22,620.132991774114
2003,"W.horse.mac","N.sandeel",22,1417.06815118752
2004,"W.horse.mac","N.sandeel",22,720.8186981838
2005,"W.horse.mac","N.sandeel",22,1039.78743068466
2006,"W.horse.mac","N.sandeel",22,1390.22374278996
2007,"W.horse.mac","N.sandeel",22,1185.91458579672
2008,"W.horse.mac","N.sandeel",22,1497.67282170299
2009,"W.horse.mac","N.sandeel",22,2432.33855127463
2010,"W.horse.mac","N.sandeel",22,291.661574083994
2011,"W.horse.mac","N.sandeel",22,222.996965862985
2012,"W.horse.mac","N.sandeel",22,981.381270864216
2013,"W.horse.mac","N.sandeel",22,1270.1637647879
2014,"W.horse.mac","N.sandeel",22,1306.24799807761
2015,"W.horse.mac","N.sandeel",22,114.170897390413
2016,"W.horse.mac","N.sandeel",22,3027.0968958204
2017,"W.horse.mac","N.sandeel",22,189.74247456768
2018,"W.horse.mac","N.sandeel",22,902.520454217592
2019,"W.horse.mac","N.sandeel",22,1745.53026058283
2020,"W.horse.mac","N.sandeel",22,695.549890922418
2021,"W.horse.mac","N.sandeel",22,620.171283135141
2022,"W.horse.mac","N.sandeel",22,506.985633126922
1974,"Whiting","N.sandeel",22,117660.881503019
1975,"Whiting","N.sandeel",22,73735.2856213517
1976,"Whiting","N.sandeel",22,82535.3721514277
1977,"Whiting","N.sandeel",22,75556.5735574006
1978,"Whiting","N.sandeel",22,81336.070850054
1979,"Whiting","N.sandeel",22,126224.593658718
1980,"Whiting","N.sandeel",22,135421.415623203
1981,"Whiting","N.sandeel",22,105442.320086863
1982,"Whiting","N.sandeel",22,68105.731549526
1983,"Whiting","N.sandeel",22,65194.6974868449
1984,"Whiting","N.sandeel",22,72561.9122723503
1985,"Whiting","N.sandeel",22,88827.5816272363
1986,"Whiting","N.sandeel",22,121131.48449998
1987,"Whiting","N.sandeel",22,100395.213870955
1988,"Whiting","N.sandeel",22,103246.21137398
1989,"Whiting","N.sandeel",22,97407.0469770477
1990,"Whiting","N.sandeel",22,85815.1539662943
1991,"Whiting","N.sandeel",22,92552.7524398851
1992,"Whiting","N.sandeel",22,106713.566748564
1993,"Whiting","N.sandeel",22,115226.614603904
1994,"Whiting","N.sandeel",22,118085.352505325
1995,"Whiting","N.sandeel",22,117583.603489351
1996,"Whiting","N.sandeel",22,123042.593767612
1997,"Whiting","N.sandeel",22,153879.492262256
1998,"Whiting","N.sandeel",22,92879.8286712757
1999,"Whiting","N.sandeel",22,105935.032095561
2000,"Whiting","N.sandeel",22,121106.880486129
2001,"Whiting","N.sandeel",22,85860.5651267762
2002,"Whiting","N.sandeel",22,43768.1031151772
2003,"Whiting","N.sandeel",22,22405.703266642
2004,"Whiting","N.sandeel",22,15748.4071494472
2005,"Whiting","N.sandeel",22,14533.8080827368
2006,"Whiting","N.sandeel",22,19267.7247802535
2007,"Whiting","N.sandeel",22,19443.334547973
2008,"Whiting","N.sandeel",22,16035.8986756316
2009,"Whiting","N.sandeel",22,19584.1133943939
2010,"Whiting","N.sandeel",22,25417.0760579891
2011,"Whiting","N.sandeel",22,16307.4239305188
2012,"Whiting","N.sandeel",22,15053.3733542189
2013,"Whiting","N.sandeel",22,24400.8918595739
2014,"Whiting","N.sandeel",22,28823.8546757037
2015,"Whiting","N.sandeel",22,25848.8230752585
2016,"Whiting","N.sandeel",22,55134.6098732483
2017,"Whiting","N.sandeel",22,102214.054668789
2018,"Whiting","N.sandeel",22,52070.1684943636
2019,"Whiting","N.sandeel",22,72201.5643669665
2020,"Whiting","N.sandeel",22,116270.74564183
2021,"Whiting","N.sandeel",22,83650.7617100144
2022,"Whiting","N.sandeel",22,43821.9521441535
1974,"A.radiata","S.sandeel",23,4866.54643394743
1975,"A.radiata","S.sandeel",23,5235.98536336188
1976,"A.radiata","S.sandeel",23,4432.73833036039
1977,"A.radiata","S.sandeel",23,6896.08789145947
1978,"A.radiata","S.sandeel",23,6741.59260376724
1979,"A.radiata","S.sandeel",23,4846.35942364711
1980,"A.radiata","S.sandeel",23,5406.70063894451
1981,"A.radiata","S.sandeel",23,6014.30134821206
1982,"A.radiata","S.sandeel",23,5887.52585797835
1983,"A.radiata","S.sandeel",23,8035.24073027656
1984,"A.radiata","S.sandeel",23,18191.7442018102
1985,"A.radiata","S.sandeel",23,10809.0441959648
1986,"A.radiata","S.sandeel",23,22510.7797905029
1987,"A.radiata","S.sandeel",23,23957.7633673988
1988,"A.radiata","S.sandeel",23,5408.87952389552
1989,"A.radiata","S.sandeel",23,25401.1913322731
1990,"A.radiata","S.sandeel",23,13112.1004847686
1991,"A.radiata","S.sandeel",23,17859.0258552136
1992,"A.radiata","S.sandeel",23,28741.0575279815
1993,"A.radiata","S.sandeel",23,18320.6330384898
1994,"A.radiata","S.sandeel",23,18528.6590198483
1995,"A.radiata","S.sandeel",23,21904.2612523415
1996,"A.radiata","S.sandeel",23,19253.856623391
1997,"A.radiata","S.sandeel",23,26047.8898873498
1998,"A.radiata","S.sandeel",23,12429.8380915924
1999,"A.radiata","S.sandeel",23,9597.47099216382
2000,"A.radiata","S.sandeel",23,18282.8440761017
2001,"A.radiata","S.sandeel",23,21853.5909429681
2002,"A.radiata","S.sandeel",23,14434.0054492798
2003,"A.radiata","S.sandeel",23,7649.93222077427
2004,"A.radiata","S.sandeel",23,5842.10499952301
2005,"A.radiata","S.sandeel",23,7088.3536428694
2006,"A.radiata","S.sandeel",23,7558.46543098261
2007,"A.radiata","S.sandeel",23,12679.2853561222
2008,"A.radiata","S.sandeel",23,11396.3335318333
2009,"A.radiata","S.sandeel",23,14133.6106589927
2010,"A.radiata","S.sandeel",23,11423.600603322
2011,"A.radiata","S.sandeel",23,9359.15700559979
2012,"A.radiata","S.sandeel",23,4888.63791113293
2013,"A.radiata","S.sandeel",23,2668.18738893044
2014,"A.radiata","S.sandeel",23,5572.6720539496
2015,"A.radiata","S.sandeel",23,6403.04599973156
2016,"A.radiata","S.sandeel",23,5603.12618217329
2017,"A.radiata","S.sandeel",23,3886.75985499059
2018,"A.radiata","S.sandeel",23,1990.71042801305
