"Year","Quarter","Predator","Prey","eatenW"
1998,3,"Grey.seal","Herring",91.1536064901677
1999,3,"Grey.seal","Herring",84.7662502792751
2000,3,"Grey.seal","Herring",135.690392780975
2001,3,"Grey.seal","Herring",211.602382872362
2002,3,"Grey.seal","Herring",499.644947443856
2003,3,"Grey.seal","Herring",685.417397836465
2004,3,"Grey.seal","Herring",761.113362011499
2005,3,"Grey.seal","Herring",589.723655879302
2006,3,"Grey.seal","Herring",390.367139765243
2007,3,"Grey.seal","Herring",339.042014266184
2008,3,"Grey.seal","Herring",364.455215231301
2009,3,"Grey.seal","Herring",369.722557641473
2010,3,"Grey.seal","Herring",415.151761512005
2011,3,"Grey.seal","Herring",629.708592978678
2012,3,"Grey.seal","Herring",633.467786719949
2013,3,"Grey.seal","Herring",514.327590592841
2014,3,"Grey.seal","Herring",490.851287451408
2015,3,"Grey.seal","Herring",631.064816720604
2016,3,"Grey.seal","Herring",376.730190116246
2017,3,"Grey.seal","Herring",331.04836397212
2018,3,"Grey.seal","Herring",385.432516982475
2019,3,"Grey.seal","Herring",272.624924699789
2020,3,"Grey.seal","Herring",264.723696846136
2021,3,"Grey.seal","Herring",340.424148665225
2022,3,"Grey.seal","Herring",421.126586694168
1974,4,"Grey.seal","Herring",4.85192322579728
1975,4,"Grey.seal","Herring",4.18049652733538
1976,4,"Grey.seal","Herring",3.01909674183528
1977,4,"Grey.seal","Herring",3.73270501434518
1978,4,"Grey.seal","Herring",4.43911793738054
1979,4,"Grey.seal","Herring",5.25412899928856
1980,4,"Grey.seal","Herring",12.1099065067705
1981,4,"Grey.seal","Herring",21.9537659209644
1982,4,"Grey.seal","Herring",40.1528725137546
1983,4,"Grey.seal","Herring",54.7693035706091
1984,4,"Grey.seal","Herring",63.0740816331422
1985,4,"Grey.seal","Herring",67.6740338567591
1986,4,"Grey.seal","Herring",82.2803268937484
1987,4,"Grey.seal","Herring",119.327200125594
1988,4,"Grey.seal","Herring",117.157518842303
1989,4,"Grey.seal","Herring",156.054424513077
1990,4,"Grey.seal","Herring",143.983808621687
1991,4,"Grey.seal","Herring",128.259395711721
1992,4,"Grey.seal","Herring",97.9011387200793
1993,4,"Grey.seal","Herring",76.5112195439182
1994,4,"Grey.seal","Herring",76.6661783714874
1995,4,"Grey.seal","Herring",98.8774439100007
1996,4,"Grey.seal","Herring",68.666392724319
1997,4,"Grey.seal","Herring",126.096007167677
1998,4,"Grey.seal","Herring",169.029941279323
1999,4,"Grey.seal","Herring",157.406209191647
2000,4,"Grey.seal","Herring",299.295980738287
2001,4,"Grey.seal","Herring",439.007051495118
2002,4,"Grey.seal","Herring",1039.56127814329
2003,4,"Grey.seal","Herring",1076.03007264211
2004,4,"Grey.seal","Herring",1163.81039692166
2005,4,"Grey.seal","Herring",818.409786862797
2006,4,"Grey.seal","Herring",589.026520098872
2007,4,"Grey.seal","Herring",522.547699780049
2008,4,"Grey.seal","Herring",595.106246486721
2009,4,"Grey.seal","Herring",528.23958523956
2010,4,"Grey.seal","Herring",804.200092483446
2011,4,"Grey.seal","Herring",1146.83234590969
2012,4,"Grey.seal","Herring",917.435870456003
2013,4,"Grey.seal","Herring",788.334943333754
2014,4,"Grey.seal","Herring",787.046490278042
2015,4,"Grey.seal","Herring",1172.24617340863
2016,4,"Grey.seal","Herring",485.935578014776
2017,4,"Grey.seal","Herring",642.806040124198
2018,4,"Grey.seal","Herring",596.378826402515
2019,4,"Grey.seal","Herring",415.849800592926
2020,4,"Grey.seal","Herring",510.243948300549
2021,4,"Grey.seal","Herring",609.078368994531
2022,4,"Grey.seal","Herring",680.993190461283
1974,1,"Guillemot","Herring",431.881785792
1975,1,"Guillemot","Herring",486.843232248
1976,1,"Guillemot","Herring",154.3365547092
1977,1,"Guillemot","Herring",174.6511396416
1978,1,"Guillemot","Herring",160.108089936
1979,1,"Guillemot","Herring",143.5947329376
1980,1,"Guillemot","Herring",439.017878736
1981,1,"Guillemot","Herring",1839.802537944
1982,1,"Guillemot","Herring",2331.48238596
1983,1,"Guillemot","Herring",3791.37742848
1984,1,"Guillemot","Herring",2849.34678384
1985,1,"Guillemot","Herring",3120.479227872
1986,1,"Guillemot","Herring",3443.11301904
1987,1,"Guillemot","Herring",4017.55992144
1988,1,"Guillemot","Herring",4255.44504084
1989,1,"Guillemot","Herring",2408.909047908
1990,1,"Guillemot","Herring",2186.284624884
1991,1,"Guillemot","Herring",2423.244652512
1992,1,"Guillemot","Herring",1851.414632616
1993,1,"Guillemot","Herring",3005.28595224
1994,1,"Guillemot","Herring",2430.57133242
1995,1,"Guillemot","Herring",1674.27506664
1996,1,"Guillemot","Herring",2304.937712268
1997,1,"Guillemot","Herring",1552.73219244
1998,1,"Guillemot","Herring",1325.184627648
1999,1,"Guillemot","Herring",1518.711981468
2000,1,"Guillemot","Herring",3876.9261096
2001,1,"Guillemot","Herring",2643.6738588
2002,1,"Guillemot","Herring",5415.9591168
2003,1,"Guillemot","Herring",4067.42040144
2004,1,"Guillemot","Herring",2148.11108736
2005,1,"Guillemot","Herring",2790.850947768
2006,1,"Guillemot","Herring",1716.415630272
2007,1,"Guillemot","Herring",1844.842777008
2008,1,"Guillemot","Herring",2377.95093984
2009,1,"Guillemot","Herring",1894.27939428
2010,1,"Guillemot","Herring",1644.331735944
2011,1,"Guillemot","Herring",1965.784233192
2012,1,"Guillemot","Herring",2116.90625784
2013,1,"Guillemot","Herring",2518.052521464
2014,1,"Guillemot","Herring",2758.39192692
2015,1,"Guillemot","Herring",3262.88593176
2016,1,"Guillemot","Herring",1762.330927608
2017,1,"Guillemot","Herring",1351.84152978
2018,1,"Guillemot","Herring",1023.932060856
2019,1,"Guillemot","Herring",2635.621242024
2020,1,"Guillemot","Herring",1699.93384704
2021,1,"Guillemot","Herring",2609.89449504
2022,1,"Guillemot","Herring",2397.49221024
1974,2,"Guillemot","Herring",1007.84576346
1975,2,"Guillemot","Herring",1155.06755935
1976,2,"Guillemot","Herring",374.9908997718
1977,2,"Guillemot","Herring",581.8544304174
1978,2,"Guillemot","Herring",473.45736513
1979,2,"Guillemot","Herring",408.82522333
1980,2,"Guillemot","Herring",1466.286563515
1981,2,"Guillemot","Herring",6336.69576325
1982,2,"Guillemot","Herring",7089.300618785
1983,2,"Guillemot","Herring",11848.199907
1984,2,"Guillemot","Herring",9806.140939728
1985,2,"Guillemot","Herring",10308.754520369
1986,2,"Guillemot","Herring",10876.35617985
1987,2,"Guillemot","Herring",13656.58123629
1988,2,"Guillemot","Herring",15319.354394741
1989,2,"Guillemot","Herring",8081.310578
1990,2,"Guillemot","Herring",7752.623912075
1991,2,"Guillemot","Herring",8624.708626114
1992,2,"Guillemot","Herring",6608.290179388
1993,2,"Guillemot","Herring",10780.841130723
1994,2,"Guillemot","Herring",8914.428816528
1995,2,"Guillemot","Herring",6221.753560188
1996,2,"Guillemot","Herring",9303.26754384
1997,2,"Guillemot","Herring",6122.12232669
1998,2,"Guillemot","Herring",5445.573239838
1999,2,"Guillemot","Herring",7230.291404755
2000,2,"Guillemot","Herring",15168.63393045
2001,2,"Guillemot","Herring",10896.064287405
2002,2,"Guillemot","Herring",20417.9183432
2003,2,"Guillemot","Herring",16311.464591185
2004,2,"Guillemot","Herring",9245.760983238
2005,2,"Guillemot","Herring",11617.304230098
2006,2,"Guillemot","Herring",7378.879300864
2007,2,"Guillemot","Herring",7610.165138682
2008,2,"Guillemot","Herring",9405.616797198
2009,2,"Guillemot","Herring",8004.327005884
2010,2,"Guillemot","Herring",6570.69265963
2011,2,"Guillemot","Herring",8438.219974602
2012,2,"Guillemot","Herring",8500.421391801
2013,2,"Guillemot","Herring",10411.833767307
2014,2,"Guillemot","Herring",11425.62261402
2015,2,"Guillemot","Herring",12815.40040672
2016,2,"Guillemot","Herring",7784.563882574
2017,2,"Guillemot","Herring",5346.46954543
2018,2,"Guillemot","Herring",5615.4407469
2019,2,"Guillemot","Herring",10234.931197776
2020,2,"Guillemot","Herring",7270.07210748
2021,2,"Guillemot","Herring",11479.60048176
2022,2,"Guillemot","Herring",9578.292606288
1974,3,"Guillemot","Herring",449.4368642421
1975,3,"Guillemot","Herring",134.5654242513
1976,3,"Guillemot","Herring",200.003983816
1977,3,"Guillemot","Herring",139.840281161
1978,3,"Guillemot","Herring",94.36795452
1979,3,"Guillemot","Herring",316.379072597
1980,3,"Guillemot","Herring",1541.58472006
1981,3,"Guillemot","Herring",3266.00952377
1982,3,"Guillemot","Herring",5224.4083815
1983,3,"Guillemot","Herring",4127.7527949
1984,3,"Guillemot","Herring",4457.25354865
1985,3,"Guillemot","Herring",7115.09790411
1986,3,"Guillemot","Herring",5812.85251652
1987,3,"Guillemot","Herring",6017.9592564
1988,3,"Guillemot","Herring",4515.42124152
1989,3,"Guillemot","Herring",3354.94773033
1990,3,"Guillemot","Herring",3485.56176612
1991,3,"Guillemot","Herring",2641.27270624
1992,3,"Guillemot","Herring",3982.06297888
1993,3,"Guillemot","Herring",3574.2027342
1994,3,"Guillemot","Herring",2881.95182324
1995,3,"Guillemot","Herring",4215.81230112
1996,3,"Guillemot","Herring",3884.4553608
1997,3,"Guillemot","Herring",2210.97178764
1998,3,"Guillemot","Herring",2857.92741388
1999,3,"Guillemot","Herring",7233.404535
2000,3,"Guillemot","Herring",4953.0793242
2001,3,"Guillemot","Herring",12346.49924438
2002,3,"Guillemot","Herring",6244.39165581
2003,3,"Guillemot","Herring",4609.70739243
2004,3,"Guillemot","Herring",2926.68823125
2005,3,"Guillemot","Herring",3232.6402108
2006,3,"Guillemot","Herring",3630.87984735
2007,3,"Guillemot","Herring",4194.2983824
2008,3,"Guillemot","Herring",2666.75599764
2009,3,"Guillemot","Herring",2856.67538688
2010,3,"Guillemot","Herring",2743.97233026
2011,3,"Guillemot","Herring",3306.85202232
2012,3,"Guillemot","Herring",3476.50264948
2013,3,"Guillemot","Herring",4602.9249511
2014,3,"Guillemot","Herring",4192.18923256
2015,3,"Guillemot","Herring",1912.857718968
2016,3,"Guillemot","Herring",2587.93861984
2017,3,"Guillemot","Herring",1359.793782928
2018,3,"Guillemot","Herring",3330.94089552
2019,3,"Guillemot","Herring",2843.02012778
2020,3,"Guillemot","Herring",3648.64616326
2021,3,"Guillemot","Herring",3590.96462249
2022,3,"Guillemot","Herring",3464.27914217
1974,4,"Guillemot","Herring",354.1095146904
1975,4,"Guillemot","Herring",149.673140981
1976,4,"Guillemot","Herring",190.2770124766
1977,4,"Guillemot","Herring",139.4943413164
1978,4,"Guillemot","Herring",105.45066445536
1979,4,"Guillemot","Herring",350.7922816608
1980,4,"Guillemot","Herring",1627.928290772
1981,4,"Guillemot","Herring",2124.64689108
1982,4,"Guillemot","Herring",4187.15231424
1983,4,"Guillemot","Herring",2949.14900224
1984,4,"Guillemot","Herring",4071.09309656
1985,4,"Guillemot","Herring",5027.40269654
1986,4,"Guillemot","Herring",4640.99405994
1987,4,"Guillemot","Herring",5050.3086333
1988,4,"Guillemot","Herring",3140.38659312
1989,4,"Guillemot","Herring",2718.133314932
1990,4,"Guillemot","Herring",2673.556318944
1991,4,"Guillemot","Herring",2250.803954518
1992,4,"Guillemot","Herring",2666.82909808
1993,4,"Guillemot","Herring",2329.95636846
1994,4,"Guillemot","Herring",1570.08482358
1995,4,"Guillemot","Herring",2647.099917
1996,4,"Guillemot","Herring",2352.35633598
1997,4,"Guillemot","Herring",1962.4284288
1998,4,"Guillemot","Herring",2048.791927644
1999,4,"Guillemot","Herring",3872.53372744
2000,4,"Guillemot","Herring",3126.0792052
2001,4,"Guillemot","Herring",8525.14727904
2002,4,"Guillemot","Herring",4608.7519968
2003,4,"Guillemot","Herring",3115.816374132
2004,4,"Guillemot","Herring",3221.905528016
2005,4,"Guillemot","Herring",1770.79289086
2006,4,"Guillemot","Herring",2757.933107664
2007,4,"Guillemot","Herring",3048.697492736
2008,4,"Guillemot","Herring",2790.4031687
2009,4,"Guillemot","Herring",2181.85869384
2010,4,"Guillemot","Herring",2747.67813474
2011,4,"Guillemot","Herring",2965.532428404
2012,4,"Guillemot","Herring",2997.415169112
2013,4,"Guillemot","Herring",4581.32442992
2014,4,"Guillemot","Herring",3533.2107776
2015,4,"Guillemot","Herring",1818.10566882
2016,4,"Guillemot","Herring",1759.965713968
2017,4,"Guillemot","Herring",1208.216138976
2018,4,"Guillemot","Herring",2752.397766398
2019,4,"Guillemot","Herring",1913.755549552
2020,4,"Guillemot","Herring",2666.117801984
2021,4,"Guillemot","Herring",2677.128056988
2022,4,"Guillemot","Herring",2573.88075945
1974,1,"H.porpoise","Herring",674.713646180998
1975,1,"H.porpoise","Herring",477.506197114346
1976,1,"H.porpoise","Herring",238.742530334865
1977,1,"H.porpoise","Herring",192.594179701999
1978,1,"H.porpoise","Herring",193.51221736228
1979,1,"H.porpoise","Herring",291.549589685801
1980,1,"H.porpoise","Herring",383.572117113963
1981,1,"H.porpoise","Herring",664.724109208577
1982,1,"H.porpoise","Herring",1416.08076884205
1983,1,"H.porpoise","Herring",2274.19172233695
1984,1,"H.porpoise","Herring",3237.62290639599
1985,1,"H.porpoise","Herring",3283.65259060989
1986,1,"H.porpoise","Herring",3425.03030038629
1987,1,"H.porpoise","Herring",3415.78397386672
1988,1,"H.porpoise","Herring",4764.28291656522
1989,1,"H.porpoise","Herring",4570.48116082949
1990,1,"H.porpoise","Herring",4528.59123076078
1991,1,"H.porpoise","Herring",4620.10162447709
1992,1,"H.porpoise","Herring",3943.05712795369
1993,1,"H.porpoise","Herring",3277.88132356463
1994,1,"H.porpoise","Herring",3107.82566296277
1995,1,"H.porpoise","Herring",2716.59400768397
1996,1,"H.porpoise","Herring",2936.99007639216
1997,1,"H.porpoise","Herring",3100.193374488
1998,1,"H.porpoise","Herring",3793.56032271765
1999,1,"H.porpoise","Herring",4949.36231264668
2000,1,"H.porpoise","Herring",4932.18070256904
2001,1,"H.porpoise","Herring",5837.87517537353
2002,1,"H.porpoise","Herring",7768.89208978942
2003,1,"H.porpoise","Herring",10818.4531262535
2004,1,"H.porpoise","Herring",11468.107189534
2005,1,"H.porpoise","Herring",10031.4743244788
2006,1,"H.porpoise","Herring",7917.38482070608
2007,1,"H.porpoise","Herring",6213.67319847247
2008,1,"H.porpoise","Herring",5668.21643167167
2009,1,"H.porpoise","Herring",6347.72359502683
2010,1,"H.porpoise","Herring",6410.61044729093
2011,1,"H.porpoise","Herring",7507.98831706246
2012,1,"H.porpoise","Herring",8742.92692766032
2013,1,"H.porpoise","Herring",8113.01819560911
2014,1,"H.porpoise","Herring",7244.23155214203
2015,1,"H.porpoise","Herring",7503.54888486854
2016,1,"H.porpoise","Herring",9241.18009930055
2017,1,"H.porpoise","Herring",7051.54519906256
2018,1,"H.porpoise","Herring",7185.59347825155
2019,1,"H.porpoise","Herring",6164.63246066475
2020,1,"H.porpoise","Herring",4872.44888580687
2021,1,"H.porpoise","Herring",4456.01009586241
2022,1,"H.porpoise","Herring",4651.18009254935
1974,2,"H.porpoise","Herring",912.340930372192
1975,2,"H.porpoise","Herring",601.261638775537
1976,2,"H.porpoise","Herring",330.986961771555
1977,2,"H.porpoise","Herring",251.525443341808
1978,2,"H.porpoise","Herring",273.562346633499
1979,2,"H.porpoise","Herring",382.199285639443
1980,2,"H.porpoise","Herring",499.026723791131
1981,2,"H.porpoise","Herring",1006.0991407124
1982,2,"H.porpoise","Herring",2060.21180357208
1983,2,"H.porpoise","Herring",3423.22467942047
1984,2,"H.porpoise","Herring",4485.27264954459
1985,2,"H.porpoise","Herring",4674.50236712198
1986,2,"H.porpoise","Herring",4264.97715031724
1987,2,"H.porpoise","Herring",4957.97096293424
1988,2,"H.porpoise","Herring",6522.56260608079
1989,2,"H.porpoise","Herring",5825.16187168227
1990,2,"H.porpoise","Herring",5816.71196211009
1991,2,"H.porpoise","Herring",5484.57958958618
1992,2,"H.porpoise","Herring",4349.23654425932
1993,2,"H.porpoise","Herring",3779.58241618653
1994,2,"H.porpoise","Herring",3802.43347837778
1995,2,"H.porpoise","Herring",3460.81454319306
1996,2,"H.porpoise","Herring",4001.18131838195
1997,2,"H.porpoise","Herring",4137.07548340269
1998,2,"H.porpoise","Herring",4752.97607110286
1999,2,"H.porpoise","Herring",5699.87081068092
2000,2,"H.porpoise","Herring",6346.62892125318
2001,2,"H.porpoise","Herring",7775.0190116167
2002,2,"H.porpoise","Herring",9979.93994982208
2003,2,"H.porpoise","Herring",13855.4946765203
2004,2,"H.porpoise","Herring",13496.6942866176
2005,2,"H.porpoise","Herring",11011.1640051102
2006,2,"H.porpoise","Herring",8592.44678859135
2007,2,"H.porpoise","Herring",8155.66092809353
2008,2,"H.porpoise","Herring",7582.10550270876
2009,2,"H.porpoise","Herring",8606.69796722879
2010,2,"H.porpoise","Herring",7932.93680755683
2011,2,"H.porpoise","Herring",8757.17895618871
2012,2,"H.porpoise","Herring",10775.4613357365
2013,2,"H.porpoise","Herring",9320.56418457742
2014,2,"H.porpoise","Herring",9500.48889883017
2015,2,"H.porpoise","Herring",10260.3314921708
2016,2,"H.porpoise","Herring",12128.3793151269
2017,2,"H.porpoise","Herring",9196.85313451262
2018,2,"H.porpoise","Herring",9166.78032865334
2019,2,"H.porpoise","Herring",7946.15840429938
2020,2,"H.porpoise","Herring",6000.47650312521
2021,2,"H.porpoise","Herring",5874.8169347583
2022,2,"H.porpoise","Herring",6397.68016918481
1974,3,"H.porpoise","Herring",783.816394100202
1975,3,"H.porpoise","Herring",492.396473440633
1976,3,"H.porpoise","Herring",258.793109032565
1977,3,"H.porpoise","Herring",237.400742018638
1978,3,"H.porpoise","Herring",263.408937623375
1979,3,"H.porpoise","Herring",361.116357703517
1980,3,"H.porpoise","Herring",663.295645414393
1981,3,"H.porpoise","Herring",1166.17436771063
1982,3,"H.porpoise","Herring",2369.21101496168
1983,3,"H.porpoise","Herring",3571.55998326636
1984,3,"H.porpoise","Herring",4143.86123051684
1985,3,"H.porpoise","Herring",4021.28725858693
1986,3,"H.porpoise","Herring",3845.19256141179
1987,3,"H.porpoise","Herring",5290.1699583459
1988,3,"H.porpoise","Herring",6105.19492855466
1989,3,"H.porpoise","Herring",5562.74637387576
1990,3,"H.porpoise","Herring",5105.37318827594
1991,3,"H.porpoise","Herring",4339.70711553323
1992,3,"H.porpoise","Herring",4042.72259082625
1993,3,"H.porpoise","Herring",3754.62150956956
1994,3,"H.porpoise","Herring",3441.37422540832
1995,3,"H.porpoise","Herring",3427.11160444234
1996,3,"H.porpoise","Herring",3907.67741613621
1997,3,"H.porpoise","Herring",4421.33990965682
1998,3,"H.porpoise","Herring",3869.17488185305
1999,3,"H.porpoise","Herring",5251.38146208265
2000,3,"H.porpoise","Herring",6355.06255368922
2001,3,"H.porpoise","Herring",7904.0651017468
2002,3,"H.porpoise","Herring",11311.4341389812
2003,3,"H.porpoise","Herring",13230.39046969
2004,3,"H.porpoise","Herring",12850.1313307614
2005,3,"H.porpoise","Herring",10442.9908837319
2006,3,"H.porpoise","Herring",8082.0992978745
2007,3,"H.porpoise","Herring",6767.94163022387
2008,3,"H.porpoise","Herring",6789.80846285848
2009,3,"H.porpoise","Herring",7726.78846378029
2010,3,"H.porpoise","Herring",8156.54213789723
2011,3,"H.porpoise","Herring",8214.10111758197
2012,3,"H.porpoise","Herring",9118.66203016009
2013,3,"H.porpoise","Herring",9010.15630763075
2014,3,"H.porpoise","Herring",8878.77178396665
2015,3,"H.porpoise","Herring",9305.40825203125
2016,3,"H.porpoise","Herring",9550.52465347968
2017,3,"H.porpoise","Herring",8700.08275247232
2018,3,"H.porpoise","Herring",7754.07322961147
2019,3,"H.porpoise","Herring",6342.30038190017
2020,3,"H.porpoise","Herring",5162.83150728186
2021,3,"H.porpoise","Herring",5365.05499208736
2022,3,"H.porpoise","Herring",5091.63120916397
1974,4,"H.porpoise","Herring",596.140266269011
1975,4,"H.porpoise","Herring",336.953436184663
1976,4,"H.porpoise","Herring",206.670572329723
1977,4,"H.porpoise","Herring",207.85739650579
1978,4,"H.porpoise","Herring",263.030262456653
1979,4,"H.porpoise","Herring",374.631220943331
1980,4,"H.porpoise","Herring",717.363661527202
1981,4,"H.porpoise","Herring",1305.79892637954
1982,4,"H.porpoise","Herring",2480.63693916666
1983,4,"H.porpoise","Herring",3363.14592826967
1984,4,"H.porpoise","Herring",3617.28102223342
1985,4,"H.porpoise","Herring",3726.33235139329
1986,4,"H.porpoise","Herring",3972.23585173447
1987,4,"H.porpoise","Herring",4758.99303930309
1988,4,"H.porpoise","Herring",4891.31022482765
1989,4,"H.porpoise","Herring",4762.13164371091
1990,4,"H.porpoise","Herring",4842.27250208613
1991,4,"H.porpoise","Herring",4427.19526009791
1992,4,"H.porpoise","Herring",3700.04262555539
1993,4,"H.porpoise","Herring",3357.69087388481
1994,4,"H.porpoise","Herring",3103.19220685713
1995,4,"H.porpoise","Herring",2964.77961059413
1996,4,"H.porpoise","Herring",3453.27810977767
1997,4,"H.porpoise","Herring",4063.86563893543
1998,4,"H.porpoise","Herring",4218.12605215213
1999,4,"H.porpoise","Herring",5396.24618965552
2000,4,"H.porpoise","Herring",6372.93136087628
2001,4,"H.porpoise","Herring",7555.24240745666
2002,4,"H.porpoise","Herring",11105.4722054319
2003,4,"H.porpoise","Herring",11916.8207120438
2004,4,"H.porpoise","Herring",11034.2524012385
2005,4,"H.porpoise","Herring",8690.75124129442
2006,4,"H.porpoise","Herring",7213.09460010144
2007,4,"H.porpoise","Herring",6117.35083160997
2008,4,"H.porpoise","Herring",6597.58554393253
2009,4,"H.porpoise","Herring",7299.1979048048
2010,4,"H.porpoise","Herring",7882.94580822678
2011,4,"H.porpoise","Herring",8774.56685420343
2012,4,"H.porpoise","Herring",8814.01226692289
2013,4,"H.porpoise","Herring",8479.20148861572
2014,4,"H.porpoise","Herring",8367.82711995897
2015,4,"H.porpoise","Herring",9161.97841846135
2016,4,"H.porpoise","Herring",7907.85146103745
2017,4,"H.porpoise","Herring",7610.3225014823
2018,4,"H.porpoise","Herring",6935.49746577046
2019,4,"H.porpoise","Herring",5789.29591438189
2020,4,"H.porpoise","Herring",5146.77292097108
2021,4,"H.porpoise","Herring",5195.87231867674
2022,4,"H.porpoise","Herring",4858.28510125027
1974,1,"Hake","Herring",12.6693179366424
1975,1,"Hake","Herring",11.8513462237844
1976,1,"Hake","Herring",4.92206100856171
1977,1,"Hake","Herring",4.08629034829176
1978,1,"Hake","Herring",6.97662556801481
1979,1,"Hake","Herring",8.95381550617543
1980,1,"Hake","Herring",10.4496586335762
1981,1,"Hake","Herring",36.1545195386011
1982,1,"Hake","Herring",33.3057024739009
1983,1,"Hake","Herring",40.5300967732404
1984,1,"Hake","Herring",66.9471873334694
1985,1,"Hake","Herring",118.897367486224
1986,1,"Hake","Herring",90.8011188800295
1987,1,"Hake","Herring",97.976704158101
1988,1,"Hake","Herring",196.162067000419
1989,1,"Hake","Herring",121.278671195489
1990,1,"Hake","Herring",91.5102481062121
1991,1,"Hake","Herring",100.831264908741
1992,1,"Hake","Herring",54.8930677002901
1993,1,"Hake","Herring",58.1021564913473
1994,1,"Hake","Herring",57.1373140450467
1995,1,"Hake","Herring",22.5860910485965
1996,1,"Hake","Herring",28.154174499169
1997,1,"Hake","Herring",19.6707548942211
1998,1,"Hake","Herring",44.4526084399997
1999,1,"Hake","Herring",59.9919972701279
2000,1,"Hake","Herring",43.1429676387528
2001,1,"Hake","Herring",114.62211035198
2002,1,"Hake","Herring",106.137627771722
2003,1,"Hake","Herring",209.495437641482
2004,1,"Hake","Herring",295.732457406086
2005,1,"Hake","Herring",316.262315419402
2006,1,"Hake","Herring",184.925100402232
2007,1,"Hake","Herring",235.056299000546
2008,1,"Hake","Herring",393.530349761903
2009,1,"Hake","Herring",443.481910857201
2010,1,"Hake","Herring",463.446651608642
2011,1,"Hake","Herring",1250.93064045663
2012,1,"Hake","Herring",2219.16522365108
2013,1,"Hake","Herring",1435.02426039002
2014,1,"Hake","Herring",1111.65847109377
2015,1,"Hake","Herring",1133.18367594237
2016,1,"Hake","Herring",2017.6831814643
2017,1,"Hake","Herring",1502.66605640691
2018,1,"Hake","Herring",1161.33126688031
2019,1,"Hake","Herring",511.618794178891
2020,1,"Hake","Herring",506.497633568206
2021,1,"Hake","Herring",374.479059558848
2022,1,"Hake","Herring",1102.65074339769
1974,2,"Hake","Herring",106.21081688855
1975,2,"Hake","Herring",103.922524570202
1976,2,"Hake","Herring",42.979675173774
1977,2,"Hake","Herring",35.8406225520924
1978,2,"Hake","Herring",68.7065814384458
1979,2,"Hake","Herring",77.6998445724127
1980,2,"Hake","Herring",96.7181531185908
1981,2,"Hake","Herring",439.449814089072
1982,2,"Hake","Herring",311.171213873599
1983,2,"Hake","Herring",388.548904072887
1984,2,"Hake","Herring",567.400108795535
1985,2,"Hake","Herring",1129.08555128262
1986,2,"Hake","Herring",694.680909940074
1987,2,"Hake","Herring",842.475933231554
1988,2,"Hake","Herring",1320.26059603109
1989,2,"Hake","Herring",711.712192945492
1990,2,"Hake","Herring",624.566375740499
1991,2,"Hake","Herring",735.789354028328
1992,2,"Hake","Herring",360.024879220463
1993,2,"Hake","Herring",478.879191102837
1994,2,"Hake","Herring",390.05687027744
1995,2,"Hake","Herring",150.406461384599
1996,2,"Hake","Herring",218.679884933837
1997,2,"Hake","Herring",136.818843086894
1998,2,"Hake","Herring",318.996801294123
1999,2,"Hake","Herring",368.137177536166
2000,2,"Hake","Herring",367.318883303232
2001,2,"Hake","Herring",815.584280999738
2002,2,"Hake","Herring",759.363270659552
2003,2,"Hake","Herring",1149.76656135543
2004,2,"Hake","Herring",1429.68985254579
2005,2,"Hake","Herring",1419.33236603033
2006,2,"Hake","Herring",1079.75477556189
2007,2,"Hake","Herring",1504.02808255378
2008,2,"Hake","Herring",2684.77850647817
2009,2,"Hake","Herring",2946.4089332559
2010,2,"Hake","Herring",3352.86800051255
2011,2,"Hake","Herring",9544.03511378267
2012,2,"Hake","Herring",14534.034734417
2013,2,"Hake","Herring",9376.7392947583
2014,2,"Hake","Herring",13011.9140229284
2015,2,"Hake","Herring",8855.9007530985
2016,2,"Hake","Herring",13065.5175973174
2017,2,"Hake","Herring",8883.17918133563
2018,2,"Hake","Herring",8745.7226855281
2019,2,"Hake","Herring",4293.40054435219
2020,2,"Hake","Herring",3768.26235509252
2021,2,"Hake","Herring",4243.21645601067
2022,2,"Hake","Herring",8309.43218428395
1974,3,"Hake","Herring",61.9010778135693
1975,3,"Hake","Herring",37.0796305857435
1976,3,"Hake","Herring",20.8144299072359
1977,3,"Hake","Herring",26.307177254981
1978,3,"Hake","Herring",32.6766444317077
1979,3,"Hake","Herring",42.1894393938103
1980,3,"Hake","Herring",93.5631709985937
1981,3,"Hake","Herring",209.946261044352
1982,3,"Hake","Herring",160.083680575274
1983,3,"Hake","Herring",222.920117396687
1984,3,"Hake","Herring",375.324197476175
1985,3,"Hake","Herring",567.705820452705
1986,3,"Hake","Herring",393.653096229144
1987,3,"Hake","Herring",537.209560406091
1988,3,"Hake","Herring",621.403287819137
1989,3,"Hake","Herring",361.126935708743
1990,3,"Hake","Herring",316.205853702467
1991,3,"Hake","Herring",253.041532272157
1992,3,"Hake","Herring",212.050671800605
1993,3,"Hake","Herring",326.738090168927
1994,3,"Hake","Herring",125.801459703812
1995,3,"Hake","Herring",95.5125316108168
1996,3,"Hake","Herring",107.340677392848
1997,3,"Hake","Herring",112.51030140786
1998,3,"Hake","Herring",173.644890808013
1999,3,"Hake","Herring",197.013414258003
2000,3,"Hake","Herring",262.689392175017
2001,3,"Hake","Herring",587.32429209524
2002,3,"Hake","Herring",636.423372184516
2003,3,"Hake","Herring",902.292656049698
2004,3,"Hake","Herring",996.015869137762
2005,3,"Hake","Herring",661.660075544716
2006,3,"Hake","Herring",695.652465095879
