"Predator","Year","Predator.no","Prey","Prey.no","eatenW"
"Grey gurnards",1974,3,"Herring",13,1529.00394089392
"Grey gurnards",1975,3,"Herring",13,485.1002983424
"Grey gurnards",1976,3,"Herring",13,426.64174167878
"Grey gurnards",1977,3,"Herring",13,57.214143635956
"Grey gurnards",1978,3,"Herring",13,403.84380277728
"Grey gurnards",1979,3,"Herring",13,35.9154087209744
"Grey gurnards",1980,3,"Herring",13,430.79105862536
"Grey gurnards",1981,3,"Herring",13,10964.2579431784
"Grey gurnards",1982,3,"Herring",13,6072.6369613021
"Grey gurnards",1983,3,"Herring",13,4160.6043202289
"Grey gurnards",1984,3,"Herring",13,9239.0633138475
"Grey gurnards",1985,3,"Herring",13,2627.3330149177
"Grey gurnards",1986,3,"Herring",13,6899.331028732
"Grey gurnards",1987,3,"Herring",13,3978.904137345
"Grey gurnards",1988,3,"Herring",13,1330.87952959538
"Grey gurnards",1989,3,"Herring",13,2455.027066812
"Grey gurnards",1990,3,"Herring",13,3524.3073402342
"Grey gurnards",1991,3,"Herring",13,3020.6229965212
"Grey gurnards",1992,3,"Herring",13,7342.4353109966
"Grey gurnards",1993,3,"Herring",13,7713.438954183
"Grey gurnards",1994,3,"Herring",13,8107.8774747332
"Grey gurnards",1995,3,"Herring",13,7315.3198254496
"Grey gurnards",1996,3,"Herring",13,7044.4948808128
"Grey gurnards",1997,3,"Herring",13,7942.1003749851
"Grey gurnards",1998,3,"Herring",13,6763.546712644
"Grey gurnards",1999,3,"Herring",13,24587.789569798
"Grey gurnards",2000,3,"Herring",13,14879.916182156
"Grey gurnards",2001,3,"Herring",13,30101.7526242908
"Grey gurnards",2002,3,"Herring",13,22152.960847404
"Grey gurnards",2003,3,"Herring",13,14777.341244268
"Grey gurnards",2004,3,"Herring",13,13914.909689616
"Grey gurnards",2005,3,"Herring",13,12080.4897004624
"Grey gurnards",2006,3,"Herring",13,11240.5298290033
"Grey gurnards",2007,3,"Herring",13,14786.2496639726
"Grey gurnards",2008,3,"Herring",13,14414.0006813048
"Grey gurnards",2009,3,"Herring",13,12615.2785081464
"Grey gurnards",2010,3,"Herring",13,16566.2784132148
"Grey gurnards",2011,3,"Herring",13,17560.6423517676
"Grey gurnards",2012,3,"Herring",13,16760.3163653636
"Grey gurnards",2013,3,"Herring",13,23255.747989445
"Grey gurnards",2014,3,"Herring",13,34075.1028398868
"Grey gurnards",2015,3,"Herring",13,13800.479535912
"Grey gurnards",2016,3,"Herring",13,10814.8239792222
"Grey gurnards",2017,3,"Herring",13,7074.2636183934
"Grey gurnards",2018,3,"Herring",13,9183.8163238676
"Grey gurnards",2019,3,"Herring",13,6759.7256243304
"Horse mackerel",1974,4,"Herring",13,10570.6401906896
"Horse mackerel",1975,4,"Herring",13,3715.0162159096
"Horse mackerel",1976,4,"Herring",13,2037.3720439058
"Horse mackerel",1977,4,"Herring",13,1942.902853773
"Horse mackerel",1978,4,"Herring",13,1291.8914505812
"Horse mackerel",1979,4,"Herring",13,5469.5743104688
"Horse mackerel",1980,4,"Herring",13,19876.056650548
"Horse mackerel",1981,4,"Herring",13,25894.465425332
"Horse mackerel",1982,4,"Herring",13,36017.53151997
"Horse mackerel",1983,4,"Herring",13,34286.00685986
"Horse mackerel",1984,4,"Herring",13,37801.64201492
"Horse mackerel",1985,4,"Herring",13,52875.2193018
"Horse mackerel",1986,4,"Herring",13,55170.355925636
"Horse mackerel",1987,4,"Herring",13,46684.57699738
"Horse mackerel",1988,4,"Herring",13,25319.090379513
"Horse mackerel",1989,4,"Herring",13,23679.843039174
"Horse mackerel",1990,4,"Herring",13,23994.43444461
"Horse mackerel",1991,4,"Herring",13,24586.28878132
"Horse mackerel",1992,4,"Herring",13,35173.72073544
"Horse mackerel",1993,4,"Herring",13,34605.71620506
"Horse mackerel",1994,4,"Herring",13,26525.58779794
"Horse mackerel",1995,4,"Herring",13,27386.866367378
"Horse mackerel",1996,4,"Herring",13,26058.98886444
"Horse mackerel",1997,4,"Herring",13,21404.857552134
"Horse mackerel",1998,4,"Herring",13,16330.8252080799
"Horse mackerel",1999,4,"Herring",13,49680.73984104
"Horse mackerel",2000,4,"Herring",13,31303.01269396
"Horse mackerel",2001,4,"Herring",13,73967.460557522
"Horse mackerel",2002,4,"Herring",13,35620.8252645
"Horse mackerel",2003,4,"Herring",13,24253.583597964
"Horse mackerel",2004,4,"Herring",13,26478.512923968
"Horse mackerel",2005,4,"Herring",13,18586.059563064
"Horse mackerel",2006,4,"Herring",13,21374.804956974
"Horse mackerel",2007,4,"Herring",13,26695.179834092
"Horse mackerel",2008,4,"Herring",13,24745.28357525
"Horse mackerel",2009,4,"Herring",13,27476.51888282
"Horse mackerel",2010,4,"Herring",13,28682.74812438
"Horse mackerel",2011,4,"Herring",13,24066.52548006
"Horse mackerel",2012,4,"Herring",13,23334.433237374
"Horse mackerel",2013,4,"Herring",13,36854.2736072
"Horse mackerel",2014,4,"Herring",13,44991.89550513
"Horse mackerel",2015,4,"Herring",13,13599.488518924
"Horse mackerel",2016,4,"Herring",13,15987.692820988
"Horse mackerel",2017,4,"Herring",13,9920.551943848
"Horse mackerel",2018,4,"Herring",13,21866.190225264
"Horse mackerel",2019,4,"Herring",13,18229.52103168
"Grey.seal",1974,5,"Herring",13,17.8257672540968
"Grey.seal",1975,5,"Herring",13,14.3380069538771
"Grey.seal",1976,5,"Herring",13,9.15367302607668
"Grey.seal",1977,5,"Herring",13,8.84284361925389
"Grey.seal",1978,5,"Herring",13,11.8884483559488
"Grey.seal",1979,5,"Herring",13,12.8103796692793
"Grey.seal",1980,5,"Herring",13,19.1756430079565
"Grey.seal",1981,5,"Herring",13,40.4949874430126
"Grey.seal",1982,5,"Herring",13,104.612509012195
"Grey.seal",1983,5,"Herring",13,158.085173287149
"Grey.seal",1984,5,"Herring",13,187.746055814765
"Grey.seal",1985,5,"Herring",13,180.913997135669
"Grey.seal",1986,5,"Herring",13,212.286351351397
"Grey.seal",1987,5,"Herring",13,299.856268060624
"Grey.seal",1988,5,"Herring",13,392.608848065235
"Grey.seal",1989,5,"Herring",13,479.934995551136
"Grey.seal",1990,5,"Herring",13,538.484736679073
"Grey.seal",1991,5,"Herring",13,463.560968164692
"Grey.seal",1992,5,"Herring",13,372.244349053936
"Grey.seal",1993,5,"Herring",13,323.573565351238
"Grey.seal",1994,5,"Herring",13,235.637701272898
"Grey.seal",1995,5,"Herring",13,265.102895647497
"Grey.seal",1996,5,"Herring",13,313.857038697092
"Grey.seal",1997,5,"Herring",13,367.980664377459
"Grey.seal",1998,5,"Herring",13,637.55642689333
"Grey.seal",1999,5,"Herring",13,548.321770172581
"Grey.seal",2000,5,"Herring",13,724.794245312152
"Grey.seal",2001,5,"Herring",13,1048.50417422389
"Grey.seal",2002,5,"Herring",13,2070.62364855015
"Grey.seal",2003,5,"Herring",13,3002.42549523305
"Grey.seal",2004,5,"Herring",13,3141.28790996447
"Grey.seal",2005,5,"Herring",13,2884.92159924936
"Grey.seal",2006,5,"Herring",13,1593.79017877078
"Grey.seal",2007,5,"Herring",13,1168.52125322925
"Grey.seal",2008,5,"Herring",13,1167.93061177908
"Grey.seal",2009,5,"Herring",13,1114.40273129665
"Grey.seal",2010,5,"Herring",13,1515.20685646286
"Grey.seal",2011,5,"Herring",13,2152.23429470992
"Grey.seal",2012,5,"Herring",13,1995.08738509062
"Grey.seal",2013,5,"Herring",13,1482.18819147956
"Grey.seal",2014,5,"Herring",13,1528.90560174367
"Grey.seal",2015,5,"Herring",13,1646.48778178474
"Grey.seal",2016,5,"Herring",13,2199.82764395915
"Grey.seal",2017,5,"Herring",13,916.928418642409
"Grey.seal",2018,5,"Herring",13,1191.05775371572
"Grey.seal",2019,5,"Herring",13,590.32237963427
"Habour porpoise",1974,6,"Herring",13,4250.52189734111
"Habour porpoise",1975,6,"Herring",13,2634.63661077732
"Habour porpoise",1976,6,"Herring",13,1308.51860787981
"Habour porpoise",1977,6,"Herring",13,1054.96108124735
"Habour porpoise",1978,6,"Herring",13,1188.87556497668
"Habour porpoise",1979,6,"Herring",13,1742.81339887395
"Habour porpoise",1980,6,"Herring",13,2821.44248179731
"Habour porpoise",1981,6,"Herring",13,5085.05136592327
"Habour porpoise",1982,6,"Herring",13,10738.4688460076
"Habour porpoise",1983,6,"Herring",13,16349.0436940787
"Habour porpoise",1984,6,"Herring",13,19646.1051017303
"Habour porpoise",1985,6,"Herring",13,20037.2607837685
"Habour porpoise",1986,6,"Herring",13,20519.7056905926
"Habour porpoise",1987,6,"Herring",13,25000.9633400854
"Habour porpoise",1988,6,"Herring",13,31222.9009717295
"Habour porpoise",1989,6,"Herring",13,29303.4940479872
"Habour porpoise",1990,6,"Herring",13,28483.7892546137
"Habour porpoise",1991,6,"Herring",13,26621.6415168852
"Habour porpoise",1992,6,"Herring",13,23025.4679840003
"Habour porpoise",1993,6,"Herring",13,20814.8837798473
"Habour porpoise",1994,6,"Herring",13,19353.5956989271
"Habour porpoise",1995,6,"Herring",13,17529.3239029065
"Habour porpoise",1996,6,"Herring",13,20037.6445224316
"Habour porpoise",1997,6,"Herring",13,22490.3779639729
"Habour porpoise",1998,6,"Herring",13,24311.347775118
"Habour porpoise",1999,6,"Herring",13,29815.4578819563
"Habour porpoise",2000,6,"Herring",13,33316.2230486969
"Habour porpoise",2001,6,"Herring",13,39252.8275041361
"Habour porpoise",2002,6,"Herring",13,52807.9811475191
"Habour porpoise",2003,6,"Herring",13,63701.3374145919
"Habour porpoise",2004,6,"Herring",13,62061.1120782676
"Habour porpoise",2005,6,"Herring",13,51493.3370386884
"Habour porpoise",2006,6,"Herring",13,41620.2017564225
"Habour porpoise",2007,6,"Herring",13,36022.2339292838
"Habour porpoise",2008,6,"Herring",13,35726.913020289
"Habour porpoise",2009,6,"Herring",13,39943.4268469015
"Habour porpoise",2010,6,"Herring",13,41144.2469133802
"Habour porpoise",2011,6,"Herring",13,46850.5345989363
"Habour porpoise",2012,6,"Herring",13,52125.5625113515
"Habour porpoise",2013,6,"Herring",13,47602.3778045131
"Habour porpoise",2014,6,"Herring",13,47437.0042039105
"Habour porpoise",2015,6,"Herring",13,49697.7584481508
"Habour porpoise",2016,6,"Herring",13,53290.234814087
"Habour porpoise",2017,6,"Herring",13,42957.0012429316
"Habour porpoise",2018,6,"Herring",13,42759.2770186221
"Habour porpoise",2019,6,"Herring",13,35427.9392081759
"Hake",1974,7,"Herring",13,144.38752462417
"Hake",1975,7,"Herring",13,110.311309901639
"Hake",1976,7,"Herring",13,50.7681202584042
"Hake",1977,7,"Herring",13,48.2861682514977
"Hake",1978,7,"Herring",13,75.8493409555496
"Hake",1979,7,"Herring",13,97.7770816124146
"Hake",1980,7,"Herring",13,155.709572167286
"Hake",1981,7,"Herring",13,373.145228976059
"Hake",1982,7,"Herring",13,319.032924761887
"Hake",1983,7,"Herring",13,498.251565727254
"Hake",1984,7,"Herring",13,1065.02891449912
"Hake",1985,7,"Herring",13,1513.6958429714
"Hake",1986,7,"Herring",13,999.562421739703
"Hake",1987,7,"Herring",13,1147.18603094624
"Hake",1988,7,"Herring",13,2000.77545617761
"Hake",1989,7,"Herring",13,890.291213529302
"Hake",1990,7,"Herring",13,672.357537592021
"Hake",1991,7,"Herring",13,593.946698771754
"Hake",1992,7,"Herring",13,511.333312968404
"Hake",1993,7,"Herring",13,722.275040585827
"Hake",1994,7,"Herring",13,417.789767445558
"Hake",1995,7,"Herring",13,209.1022169186
"Hake",1996,7,"Herring",13,266.647936956613
"Hake",1997,7,"Herring",13,201.539593088957
"Hake",1998,7,"Herring",13,330.460429260072
"Hake",1999,7,"Herring",13,390.020041772895
"Hake",2000,7,"Herring",13,456.703345248867
"Hake",2001,7,"Herring",13,1021.61569941109
"Hake",2002,7,"Herring",13,1041.59921374465
"Hake",2003,7,"Herring",13,1625.01875937839
"Hake",2004,7,"Herring",13,2154.51016075643
"Hake",2005,7,"Herring",13,1746.41385872539
"Hake",2006,7,"Herring",13,1129.60291797563
"Hake",2007,7,"Herring",13,1296.71646067883
"Hake",2008,7,"Herring",13,1923.55972011257
"Hake",2009,7,"Herring",13,2601.31112296647
"Hake",2010,7,"Herring",13,4829.29919787854
"Hake",2011,7,"Herring",13,15078.1147631924
"Hake",2012,7,"Herring",13,20545.8094967521
"Hake",2013,7,"Herring",13,14266.272461561
"Hake",2014,7,"Herring",13,15417.9202580677
"Hake",2015,7,"Herring",13,15744.841891187
"Hake",2016,7,"Herring",13,22868.7090024883
"Hake",2017,7,"Herring",13,18688.1091087029
"Hake",2018,7,"Herring",13,17308.2774710271
"Hake",2019,7,"Herring",13,8121.83285687586
"Cod",1974,8,"Herring",13,16989.8632325679
"Cod",1975,8,"Herring",13,11127.3420810204
"Cod",1976,8,"Herring",13,6859.15938051592
"Cod",1977,8,"Herring",13,6242.65801554239
"Cod",1978,8,"Herring",13,7668.76386350298
"Cod",1979,8,"Herring",13,9537.09385895819
"Cod",1980,8,"Herring",13,22654.4450765546
"Cod",1981,8,"Herring",13,41175.3319384907
"Cod",1982,8,"Herring",13,65973.2887022496
"Cod",1983,8,"Herring",13,82961.4577101156
"Cod",1984,8,"Herring",13,91936.6757816659
"Cod",1985,8,"Herring",13,99113.4368227902
"Cod",1986,8,"Herring",13,95960.7351874685
"Cod",1987,8,"Herring",13,128717.706721092
"Cod",1988,8,"Herring",13,111620.358381436
"Cod",1989,8,"Herring",13,83495.7978795432
"Cod",1990,8,"Herring",13,76820.1731670684
"Cod",1991,8,"Herring",13,52061.8474835819
"Cod",1992,8,"Herring",13,45277.2917079307
"Cod",1993,8,"Herring",13,49984.2943571926
"Cod",1994,8,"Herring",13,46940.1937352871
"Cod",1995,8,"Herring",13,49023.3973448515
"Cod",1996,8,"Herring",13,42990.8857925487
"Cod",1997,8,"Herring",13,54031.2326720563
"Cod",1998,8,"Herring",13,65161.1621368847
"Cod",1999,8,"Herring",13,36007.4961392298
"Cod",2000,8,"Herring",13,38536.6457986712
"Cod",2001,8,"Herring",13,56433.0589036299
"Cod",2002,8,"Herring",13,62567.9321083643
"Cod",2003,8,"Herring",13,58276.0884331619
"Cod",2004,8,"Herring",13,43232.7295162411
"Cod",2005,8,"Herring",13,36439.4488605936
"Cod",2006,8,"Herring",13,27870.9505630851
"Cod",2007,8,"Herring",13,35143.719526232
"Cod",2008,8,"Herring",13,33305.1425110116
"Cod",2009,8,"Herring",13,30993.7893070839
"Cod",2010,8,"Herring",13,35615.9403795272
"Cod",2011,8,"Herring",13,48599.5593741221
"Cod",2012,8,"Herring",13,47890.9781333354
"Cod",2013,8,"Herring",13,45670.8891227456
"Cod",2014,8,"Herring",13,52103.1165697372
"Cod",2015,8,"Herring",13,61481.1283816783
"Cod",2016,8,"Herring",13,56990.4816087163
"Cod",2017,8,"Herring",13,42139.348242534
"Cod",2018,8,"Herring",13,37710.169332632
"Cod",2019,8,"Herring",13,22543.6188489602
"Whiting",1974,9,"Herring",13,6256.85036326892
"Whiting",1975,9,"Herring",13,3974.73506893894
"Whiting",1976,9,"Herring",13,2394.75288522612
"Whiting",1977,9,"Herring",13,2168.1711847061
"Whiting",1978,9,"Herring",13,2059.9035285341
"Whiting",1979,9,"Herring",13,4273.48011843235
"Whiting",1980,9,"Herring",13,18977.6255352258
"Whiting",1981,9,"Herring",13,31563.5194236834
"Whiting",1982,9,"Herring",13,43610.5663255183
"Whiting",1983,9,"Herring",13,43832.7707643548
"Whiting",1984,9,"Herring",13,40256.8431947722
"Whiting",1985,9,"Herring",13,47365.1085867924
"Whiting",1986,9,"Herring",13,65687.5377604586
"Whiting",1987,9,"Herring",13,65184.9172164295
"Whiting",1988,9,"Herring",13,47604.3409823714
"Whiting",1989,9,"Herring",13,37029.1959696968
"Whiting",1990,9,"Herring",13,31636.0664562045
"Whiting",1991,9,"Herring",13,30780.4619844603
"Whiting",1992,9,"Herring",13,33394.5379374062
"Whiting",1993,9,"Herring",13,34413.5371547728
"Whiting",1994,9,"Herring",13,32742.904867299
"Whiting",1995,9,"Herring",13,28588.6106766631
"Whiting",1996,9,"Herring",13,27890.1705523834
"Whiting",1997,9,"Herring",13,27954.3305075706
"Whiting",1998,9,"Herring",13,21603.9435227923
"Whiting",1999,9,"Herring",13,19505.3346553227
"Whiting",2000,9,"Herring",13,35515.4117865697
"Whiting",2001,9,"Herring",13,60761.9966227046
"Whiting",2002,9,"Herring",13,77562.588746638
"Whiting",2003,9,"Herring",13,57048.4896631414
"Whiting",2004,9,"Herring",13,32560.5248880388
"Whiting",2005,9,"Herring",13,23848.8962110958
"Whiting",2006,9,"Herring",13,20155.1124338887
"Whiting",2007,9,"Herring",13,21856.6685612488
"Whiting",2008,9,"Herring",13,25389.8810491647
"Whiting",2009,9,"Herring",13,24046.0904354846
"Whiting",2010,9,"Herring",13,39994.6463551266
"Whiting",2011,9,"Herring",13,43848.5922809109
"Whiting",2012,9,"Herring",13,47269.8791347053
"Whiting",2013,9,"Herring",13,47266.0402266146
"Whiting",2014,9,"Herring",13,44308.50364696
"Whiting",2015,9,"Herring",13,43226.0711808769
"Whiting",2016,9,"Herring",13,38150.7121905643
"Whiting",2017,9,"Herring",13,34639.9743765324
"Whiting",2018,9,"Herring",13,32003.838476545
"Whiting",2019,9,"Herring",13,25329.8272560416
"Saithe",1974,11,"Herring",13,38462.9238836717
"Saithe",1975,11,"Herring",13,22543.0682949445
"Saithe",1976,11,"Herring",13,12007.9402520898
"Saithe",1977,11,"Herring",13,8650.81440178402
"Saithe",1978,11,"Herring",13,10412.1601377555
"Saithe",1979,11,"Herring",13,12394.5892460661
"Saithe",1980,11,"Herring",13,18189.1267846539
"Saithe",1981,11,"Herring",13,51918.4785032956
"Saithe",1982,11,"Herring",13,91337.1331696262
"Saithe",1983,11,"Herring",13,122485.251268376
"Saithe",1984,11,"Herring",13,114959.25064999
"Saithe",1985,11,"Herring",13,120411.492497868
"Saithe",1986,11,"Herring",13,141750.741842527
"Saithe",1987,11,"Herring",13,141265.937186112
"Saithe",1988,11,"Herring",13,172471.037861217
"Saithe",1989,11,"Herring",13,127138.061212644
"Saithe",1990,11,"Herring",13,103830.413520115
"Saithe",1991,11,"Herring",13,81804.5146134711
"Saithe",1992,11,"Herring",13,78325.4049778764
"Saithe",1993,11,"Herring",13,95707.9596286558
"Saithe",1994,11,"Herring",13,90311.8730857007
"Saithe",1995,11,"Herring",13,121417.081131336
"Saithe",1996,11,"Herring",13,104258.636927595
"Saithe",1997,11,"Herring",13,126661.961352657
"Saithe",1998,11,"Herring",13,144688.92219083
"Saithe",1999,11,"Herring",13,131502.58368786
"Saithe",2000,11,"Herring",13,143941.065141399
"Saithe",2001,11,"Herring",13,257974.999096904
"Saithe",2002,11,"Herring",13,419591.502431735
"Saithe",2003,11,"Herring",13,432187.045644144
"Saithe",2004,11,"Herring",13,500191.30803771
"Saithe",2005,11,"Herring",13,331348.060412476
"Saithe",2006,11,"Herring",13,248509.356073586
"Saithe",2007,11,"Herring",13,207859.862067691
"Saithe",2008,11,"Herring",13,183411.422033198
"Saithe",2009,11,"Herring",13,172646.662008989
"Saithe",2010,11,"Herring",13,187074.312658777
"Saithe",2011,11,"Herring",13,210974.145937307
"Saithe",2012,11,"Herring",13,198307.963687767
"Saithe",2013,11,"Herring",13,176732.6795444
"Saithe",2014,11,"Herring",13,208665.435231557
"Saithe",2015,11,"Herring",13,206465.187622279
"Saithe",2016,11,"Herring",13,238220.474008404
"Saithe",2017,11,"Herring",13,188462.601851415
"Saithe",2018,11,"Herring",13,175944.529141946
"Saithe",2019,11,"Herring",13,130030.747594159
"Mackerel",1974,12,"Herring",13,12988.8346368958
"Mackerel",1975,12,"Herring",13,5258.16383646344
"Mackerel",1976,12,"Herring",13,2419.62032190304
"Mackerel",1977,12,"Herring",13,1136.31593952275
"Mackerel",1978,12,"Herring",13,729.389780988205
"Mackerel",1979,12,"Herring",13,4180.94822562739
"Mackerel",1980,12,"Herring",13,15590.8896094447
"Mackerel",1981,12,"Herring",13,21742.5811032104
"Mackerel",1982,12,"Herring",13,37891.5479450623
"Mackerel",1983,12,"Herring",13,35680.4368357317
"Mackerel",1984,12,"Herring",13,39185.4165605371
"Mackerel",1985,12,"Herring",13,62983.4220127615
"Mackerel",1986,12,"Herring",13,77472.246498374
"Mackerel",1987,12,"Herring",13,70082.1221389184
"Mackerel",1988,12,"Herring",13,38389.1133081972
"Mackerel",1989,12,"Herring",13,31126.9169075601
"Mackerel",1990,12,"Herring",13,30382.4606656791
"Mackerel",1991,12,"Herring",13,37953.1634478586
"Mackerel",1992,12,"Herring",13,45625.5970883023
"Mackerel",1993,12,"Herring",13,42052.9446217872
"Mackerel",1994,12,"Herring",13,31287.151043708
"Mackerel",1995,12,"Herring",13,37896.2515034
"Mackerel",1996,12,"Herring",13,38310.0581435256
"Mackerel",1997,12,"Herring",13,24049.2937995954
"Mackerel",1998,12,"Herring",13,16860.2952260352
"Mackerel",1999,12,"Herring",13,48018.7208979507
"Mackerel",2000,12,"Herring",13,30441.2382484448
"Mackerel",2001,12,"Herring",13,76246.578896376
"Mackerel",2002,12,"Herring",13,26223.2269967232
"Mackerel",2003,12,"Herring",13,21020.27618253
"Mackerel",2004,12,"Herring",13,22180.4367463955
"Mackerel",2005,12,"Herring",13,16623.7175520945
"Mackerel",2006,12,"Herring",13,22890.8395124098
"Mackerel",2007,12,"Herring",13,34620.5645044448
"Mackerel",2008,12,"Herring",13,32296.608049057
"Mackerel",2009,12,"Herring",13,34168.5713589539
"Mackerel",2010,12,"Herring",13,30214.5475809457
"Mackerel",2011,12,"Herring",13,35084.2090267972
"Mackerel",2012,12,"Herring",13,35242.0975206905
"Mackerel",2013,12,"Herring",13,40720.4136787223
"Mackerel",2014,12,"Herring",13,45485.2630325598
"Mackerel",2015,12,"Herring",13,13406.7161354324
"Mackerel",2016,12,"Herring",13,22083.4402654085
"Mackerel",2017,12,"Herring",13,9797.2415316694
"Mackerel",2018,12,"Herring",13,22638.4097705502
"Mackerel",2019,12,"Herring",13,15833.6030145628
"Sea birds",1974,1,"Sandeel",14,115126.580315975
"Sea birds",1975,1,"Sandeel",14,101002.159130972
"Sea birds",1976,1,"Sandeel",14,106884.628684945
"Sea birds",1977,1,"Sandeel",14,128604.381000005
"Sea birds",1978,1,"Sandeel",14,142060.839949954
"Sea birds",1979,1,"Sandeel",14,141882.634064291
"Sea birds",1980,1,"Sandeel",14,158095.270634923
"Sea birds",1981,1,"Sandeel",14,178032.877115738
"Sea birds",1982,1,"Sandeel",14,192409.888975318
"Sea birds",1983,1,"Sandeel",14,180956.032539912
"Sea birds",1984,1,"Sandeel",14,189769.93721144
"Sea birds",1985,1,"Sandeel",14,193647.928034015
"Sea birds",1986,1,"Sandeel",14,220913.908083978
"Sea birds",1987,1,"Sandeel",14,207889.594985089
"Sea birds",1988,1,"Sandeel",14,187414.25963681
"Sea birds",1989,1,"Sandeel",14,209866.23190568
"Sea birds",1990,1,"Sandeel",14,180350.410526929
"Sea birds",1991,1,"Sandeel",14,196388.688271774
"Sea birds",1992,1,"Sandeel",14,214004.721789525
"Sea birds",1993,1,"Sandeel",14,198099.243131302
"Sea birds",1994,1,"Sandeel",14,211583.126740877
"Sea birds",1995,1,"Sandeel",14,251667.025271958
"Sea birds",1996,1,"Sandeel",14,246959.847384232
"Sea birds",1997,1,"Sandeel",14,287027.392772835
"Sea birds",1998,1,"Sandeel",14,214246.124795572
"Sea birds",1999,1,"Sandeel",14,193072.180457897
"Sea birds",2000,1,"Sandeel",14,197785.863131603
"Sea birds",2001,1,"Sandeel",14,192291.885492969
"Sea birds",2002,1,"Sandeel",14,194349.254595128
"Sea birds",2003,1,"Sandeel",14,138858.162109805
"Sea birds",2004,1,"Sandeel",14,115401.648726724
"Sea birds",2005,1,"Sandeel",14,114116.023713714
"Sea birds",2006,1,"Sandeel",14,162839.597336213
"Sea birds",2007,1,"Sandeel",14,184736.886411567
"Sea birds",2008,1,"Sandeel",14,177946.557996064
"Sea birds",2009,1,"Sandeel",14,178217.565518707
"Sea birds",2010,1,"Sandeel",14,231653.510554339
"Sea birds",2011,1,"Sandeel",14,171581.31712236
"Sea birds",2012,1,"Sandeel",14,165237.081417846
"Sea birds",2013,1,"Sandeel",14,179363.153060939
"Sea birds",2014,1,"Sandeel",14,124888.806078146
"Sea birds",2015,1,"Sandeel",14,144295.887760264
"Sea birds",2016,1,"Sandeel",14,180464.335909839
"Sea birds",2017,1,"Sandeel",14,244246.006525654
"Sea birds",2018,1,"Sandeel",14,176929.855315557
"Sea birds",2019,1,"Sandeel",14,209744.973971463
"A.radiata",1974,2,"Sandeel",14,12431.7602211591
"A.radiata",1975,2,"Sandeel",14,9758.27284327951
"A.radiata",1976,2,"Sandeel",14,9973.98166959505
"A.radiata",1977,2,"Sandeel",14,13197.2639621181
"A.radiata",1978,2,"Sandeel",14,14207.2918592572
"A.radiata",1979,2,"Sandeel",14,14780.1522457069
"A.radiata",1980,2,"Sandeel",14,16140.0582551466
"A.radiata",1981,2,"Sandeel",14,14660.739170438
"A.radiata",1982,2,"Sandeel",14,14409.5860192931
"A.radiata",1983,2,"Sandeel",14,27612.2677664938
"A.radiata",1984,2,"Sandeel",14,46429.1609057756
"A.radiata",1985,2,"Sandeel",14,35844.42683394
"A.radiata",1986,2,"Sandeel",14,62122.8095548527
"A.radiata",1987,2,"Sandeel",14,110189.035295929
"A.radiata",1988,2,"Sandeel",14,36175.2528221191
"A.radiata",1989,2,"Sandeel",14,82510.3357634307
"A.radiata",1990,2,"Sandeel",14,65182.9557983669
"A.radiata",1991,2,"Sandeel",14,64259.9368671938
"A.radiata",1992,2,"Sandeel",14,110584.811873508
"A.radiata",1993,2,"Sandeel",14,117613.10305677
"A.radiata",1994,2,"Sandeel",14,79656.7367516831
"A.radiata",1995,2,"Sandeel",14,95046.653070742
"A.radiata",1996,2,"Sandeel",14,93084.9118657675
"A.radiata",1997,2,"Sandeel",14,108512.83100993
"A.radiata",1998,2,"Sandeel",14,54016.9730380395
"A.radiata",1999,2,"Sandeel",14,61376.5526684173
"A.radiata",2000,2,"Sandeel",14,82401.4649368874
"A.radiata",2001,2,"Sandeel",14,60985.8898522122
"A.radiata",2002,2,"Sandeel",14,42301.365951541
"A.radiata",2003,2,"Sandeel",14,32952.4302936992
"A.radiata",2004,2,"Sandeel",14,24997.2925481751
"A.radiata",2005,2,"Sandeel",14,23226.353369338
"A.radiata",2006,2,"Sandeel",14,27667.2849356554
"A.radiata",2007,2,"Sandeel",14,50962.7352077768
"A.radiata",2008,2,"Sandeel",14,34859.4617026261
"A.radiata",2009,2,"Sandeel",14,44274.7938278979
"A.radiata",2010,2,"Sandeel",14,27617.49244772
"A.radiata",2011,2,"Sandeel",14,17809.1267526743
"A.radiata",2012,2,"Sandeel",14,18204.9070948469
"A.radiata",2013,2,"Sandeel",14,16460.1336755641
"A.radiata",2014,2,"Sandeel",14,19678.2610734686
"A.radiata",2015,2,"Sandeel",14,17464.2338219176
"A.radiata",2016,2,"Sandeel",14,24009.6546222795
"A.radiata",2017,2,"Sandeel",14,27083.1286222933
"A.radiata",2018,2,"Sandeel",14,15140.3763438138
"A.radiata",2019,2,"Sandeel",14,19418.455571707
"Grey gurnards",1974,3,"Sandeel",14,90164.720768499
"Grey gurnards",1975,3,"Sandeel",14,61826.6316158745
"Grey gurnards",1976,3,"Sandeel",14,93773.0667608667
"Grey gurnards",1977,3,"Sandeel",14,19757.6664314345
"Grey gurnards",1978,3,"Sandeel",14,178560.418198498
"Grey gurnards",1979,3,"Sandeel",14,5090.70653980913
"Grey gurnards",1980,3,"Sandeel",14,13927.5799322569
"Grey gurnards",1981,3,"Sandeel",14,294477.21842022
"Grey gurnards",1982,3,"Sandeel",14,100941.815051614
