"Year","Species.n","Age","M2"
2014,17,3,0.315752201486134
2015,16,3,0.140526560581959
2015,18,3,0.101223621230564
2015,21,3,0.148241394291975
2015,20,3,0
2015,22,3,0.506893894492354
2015,24,3,1.59651462742652
2015,26,3,0
2015,23,3,0.341096015264631
2015,19,3,0
2015,27,3,0
2015,25,3,0.499117404599077
2015,17,3,0.284388673414603
2016,16,3,0.189884456080991
2016,18,3,0.0742689557907562
2016,21,3,0.167618244419415
2016,20,3,0
2016,22,3,0.842660067254933
2016,24,3,2.26927121969109
2016,26,3,0
2016,23,3,0.484837770134494
2016,19,3,0
2016,27,3,0
2016,25,3,0.874264988775662
2016,17,3,0.325302039728269
2017,16,3,0.054639521208655
2017,18,3,0.150156999891887
2017,21,3,0.165196251076296
2017,20,3,0
2017,22,3,0.583546831384633
2017,24,3,1.68860879787801
2017,26,3,0
2017,23,3,0.409634355145361
2017,19,3,0
2017,27,3,0
2017,25,3,0.50836554429685
2017,17,3,0.292173201135653
2018,16,3,0.134722302652203
2018,18,3,0.130340947633397
2018,21,3,0.192929376840878
2018,20,3,0
2018,22,3,0.654765416437866
2018,24,3,2.27115004793076
2018,26,3,0
2018,23,3,0.446569435682322
2018,19,3,0
2018,27,3,0
2018,25,3,0.614379823754026
2018,17,3,0.347361980064906
2019,16,3,0.0853291996098173
2019,18,3,0.112855039187502
2019,21,3,0.143582917207928
2019,20,3,0
2019,22,3,0.46494586428318
2019,24,3,1.71280910246681
2019,26,3,0
2019,23,3,0.450698051709647
2019,19,3,0
2019,27,3,0
2019,25,3,0.431519612805558
2019,17,3,0.30294295340575
1974,16,4,0
1974,18,4,0.233717470754789
1974,21,4,0.203292267127194
1974,20,4,0
1974,22,4,0.495566438732504
1974,26,4,0
1974,23,4,0.45469553570346
1974,19,4,0
1974,27,4,0
1974,17,4,0.33801931667667
1975,16,4,0
1975,18,4,0.21697752676368
1975,21,4,0.16271910328265
1975,20,4,0
1975,22,4,0.505220453127305
1975,26,4,0
1975,23,4,0.422342044035796
1975,19,4,0
1975,27,4,0
1975,17,4,0.277971682725844
1976,16,4,0
1976,18,4,0.210915418354303
1976,21,4,0.151497086860709
1976,20,4,0
1976,22,4,0.707128256543995
1976,26,4,0
1976,23,4,0.394700051491813
1976,19,4,0
1976,27,4,0
1976,17,4,0.298683697717939
1977,16,4,0
1977,18,4,0.11071906359305
1977,21,4,0.139807862894984
1977,20,4,0
1977,22,4,0.496286799491416
1977,26,4,0
1977,23,4,0.372721496860423
1977,19,4,0
1977,27,4,0
1977,17,4,0.351719817995755
1978,16,4,0
1978,18,4,0.314175842487117
1978,21,4,0.152106496074667
1978,20,4,0
1978,22,4,0.425835222962239
1978,26,4,0
1978,23,4,0.282939673872048
1978,19,4,0
1978,27,4,0
1978,17,4,0.332344073898784
1979,16,4,0
1979,18,4,0.153273528657162
1979,21,4,0.144403958748376
1979,20,4,0
1979,22,4,0.388326264312012
1979,26,4,0
1979,23,4,0.264414378928056
1979,19,4,0
1979,27,4,0
1979,17,4,0.314316473104562
1980,16,4,0
1980,18,4,0.0518179450120423
1980,21,4,0.123481345760461
1980,20,4,0
1980,22,4,0.398835036006038
1980,26,4,0
1980,23,4,0.262127707731839
1980,19,4,0
1980,27,4,0
1980,17,4,0.263611100614805
1981,16,4,0
1981,18,4,0.0826831634164875
1981,21,4,0.169911641039904
1981,20,4,0
1981,22,4,0.758493843277022
1981,26,4,0
1981,23,4,0.326162686591826
1981,19,4,0
1981,27,4,0
1981,17,4,0.331566649962052
1982,16,4,0
1982,18,4,0.0790553682752036
1982,21,4,0.170064381320548
1982,20,4,0
1982,22,4,0.772612799344789
1982,26,4,0
1982,23,4,0.33225269644231
1982,19,4,0
1982,27,4,0
1982,17,4,0.335786173941321
1983,16,4,0
1983,18,4,0.122659307048822
1983,21,4,0.157556622868639
1983,20,4,0
1983,22,4,0.59959213883912
1983,26,4,0
1983,23,4,0.343001759214732
1983,19,4,0
1983,27,4,0
1983,17,4,0.266375456295035
1984,16,4,0
1984,18,4,0.104004622493335
1984,21,4,0.114554019224582
1984,20,4,0
1984,22,4,0.451479214606799
1984,26,4,0
1984,23,4,0.324729250414308
1984,19,4,0
1984,27,4,0
1984,17,4,0.256911359019032
1985,16,4,0
1985,18,4,0.0930372106689824
1985,21,4,0.107052114718236
1985,20,4,0
1985,22,4,0.499957855239224
1985,26,4,0
1985,23,4,0.265685273725723
1985,19,4,0
1985,27,4,0
1985,17,4,0.258677110208558
1986,16,4,0.0139046705545948
1986,18,4,0.0910689404937347
1986,21,4,0.0878835150697808
1986,20,4,0
1986,22,4,0.64417793963185
1986,26,4,0
1986,23,4,0.413161756507655
1986,19,4,0
1986,27,4,0
1986,17,4,0.228392600734924
1987,16,4,0
1987,18,4,0.0694019860894782
1987,21,4,0.100660587327224
1987,20,4,0
1987,22,4,0.456341554508902
1987,26,4,0
1987,23,4,0.382137962814169
1987,19,4,0
1987,27,4,0
1987,17,4,0.233402400515584
1988,16,4,0.0182677020862351
1988,18,4,0.0957986209508212
1988,21,4,0.111364082561005
1988,20,4,0
1988,22,4,0.44677791276245
1988,26,4,0
1988,23,4,0.307878411672506
1988,19,4,0
1988,27,4,0
1988,17,4,0.284466526076029
1989,16,4,0
1989,18,4,0.0697860463954995
1989,21,4,0.103763714028662
1989,20,4,0
1989,22,4,0.453315690671426
1989,26,4,0
1989,23,4,0.419708418375493
1989,19,4,0
1989,27,4,0
1989,17,4,0.270240350042463
1990,16,4,0
1990,18,4,0.1091670715016
1990,21,4,0.113918426595531
1990,20,4,0
1990,22,4,0.485262032300661
1990,26,4,0
1990,23,4,0.301989323371328
1990,19,4,0
1990,27,4,0
1990,17,4,0.253100651645867
1991,16,4,0
1991,18,4,0.0794705544142709
1991,21,4,0.0982545183704489
1991,20,4,0
1991,22,4,0.453966617616202
1991,26,4,0
1991,23,4,0.315858228267847
1991,19,4,0
1991,27,4,0
1991,17,4,0.272607327353128
1992,16,4,0
1992,18,4,0.0466712609514199
1992,21,4,0.0930957277118541
1992,20,4,0
1992,22,4,0.448733755900568
1992,26,4,0
1992,23,4,0.287926881395062
1992,19,4,0
1992,27,4,0
1992,17,4,0.246743451437774
1993,16,4,0
1993,18,4,0.0504038406651855
1993,21,4,0.111266109645292
1993,20,4,0
1993,22,4,0.569519013960812
1993,26,4,0
1993,23,4,0.2743477970048
1993,19,4,0
1993,27,4,0
1993,17,4,0.231944181077187
1994,16,4,0
1994,18,4,0.0678057710319699
1994,21,4,0.10213352030336
1994,20,4,0
1994,22,4,0.516551469604015
1994,26,4,0
1994,23,4,0.275654248730098
1994,19,4,0
1994,27,4,0
1994,17,4,0.259073920916846
1995,16,4,0
1995,18,4,0.0630323984473533
1995,21,4,0.133884942409768
1995,20,4,0
1995,22,4,0.633789303675027
1995,26,4,0
1995,23,4,0.304556431231308
1995,19,4,0
1995,27,4,0
1995,17,4,0.224181692280216
1996,16,4,0
1996,18,4,0.0796797861592348
1996,21,4,0.102744966982864
1996,20,4,0
1996,22,4,0.515826887031222
1996,26,4,0
1996,23,4,0.285375249113767
1996,19,4,0
1996,27,4,0
1996,17,4,0.26776502668108
1997,16,4,0
1997,18,4,0.0488509252557147
1997,21,4,0.0939973154631325
1997,20,4,0
1997,22,4,0.571857571858918
1997,26,4,0
1997,23,4,0.310397463259019
1997,19,4,0
1997,27,4,0
1997,17,4,0.239431797818911
1998,16,4,0.0306648079810526
1998,18,4,0.0879077675240603
1998,21,4,0.0933910413882312
1998,20,4,0
1998,22,4,0.656968664916232
1998,26,4,0
1998,23,4,0.342762117917792
1998,19,4,0
1998,27,4,0
1998,17,4,0.229396724786523
1999,16,4,0.0440735227475669
1999,18,4,0.0711442121011992
1999,21,4,0.104046483739908
1999,20,4,0
1999,22,4,0.579127396707714
1999,26,4,0
1999,23,4,0.347352562208781
1999,19,4,0
1999,27,4,0
1999,17,4,0.284730436068246
2000,16,4,0.035141732623196
2000,18,4,0.0574129578067826
2000,21,4,0.0906595727871436
2000,20,4,0
2000,22,4,0.660591103756461
2000,26,4,0
2000,23,4,0.337173007592836
2000,19,4,0
2000,27,4,0
2000,17,4,0.220936244182495
2001,16,4,0
2001,18,4,0.059391844650431
2001,21,4,0.104382957258426
2001,20,4,0
2001,22,4,0.990037692481794
2001,26,4,0
2001,23,4,0.234681789139024
2001,19,4,0
2001,27,4,0
2001,17,4,0.213741461435516
2002,16,4,0
2002,18,4,0.042955679222954
2002,21,4,0.128258828708259
2002,20,4,0
2002,22,4,0.976838104746743
2002,26,4,0
2002,23,4,0.275119416008218
2002,19,4,0
2002,27,4,0
2002,17,4,0.24561077648267
2003,16,4,0.0774931523132273
2003,18,4,0.0811271124613077
2003,21,4,0.108131919692579
2003,20,4,0
2003,22,4,0.922654950857787
2003,26,4,0
2003,23,4,0.54402026973633
2003,19,4,0
2003,27,4,0
2003,17,4,0.26528676772012
2004,16,4,0.0740819135625986
2004,18,4,0.1719496151818
2004,21,4,0.177551428976952
2004,20,4,0
2004,22,4,1.1498278599896
2004,26,4,0
2004,23,4,0.481633664499647
2004,19,4,0
2004,27,4,0
2004,17,4,0.324588882415156
2005,16,4,0
2005,18,4,0.074439433460743
2005,21,4,0.161327203462911
2005,20,4,0
2005,22,4,0.943269360068555
2005,26,4,0
2005,23,4,0.386380445976873
2005,19,4,0
2005,27,4,0
2005,17,4,0.28560743281321
2006,16,4,0
2006,18,4,0.135358586414279
2006,21,4,0.173940185934097
2006,20,4,0
2006,22,4,0.787806103607674
2006,26,4,0
2006,23,4,0.372231284515701
2006,19,4,0
2006,27,4,0
2006,17,4,0.308013170587012
2007,16,4,0
2007,18,4,0.0595900861501329
2007,21,4,0.191495758514236
2007,20,4,0
2007,22,4,0.849692210332895
2007,26,4,0
2007,23,4,0.364081002103167
2007,19,4,0
2007,27,4,0
2007,17,4,0.277329931241201
2008,16,4,0
2008,18,4,0.0528899180460099
2008,21,4,0.178885672820879
2008,20,4,0
2008,22,4,0.704366841995648
2008,26,4,0
2008,23,4,0.366160008856353
2008,19,4,0
2008,27,4,0
2008,17,4,0.320256672531547
2009,16,4,0
2009,18,4,0.108413532421333
2009,21,4,0.151192817761526
2009,20,4,0
2009,22,4,0.79002762470889
2009,26,4,0
2009,23,4,0.35698234019639
2009,19,4,0
2009,27,4,0
2009,17,4,0.261119730672085
2010,16,4,0
2010,18,4,0.0688444945015868
2010,21,4,0.118486339642603
2010,20,4,0
2010,22,4,0.682258284200281
2010,26,4,0
2010,23,4,0.344737729453977
2010,19,4,0
2010,27,4,0
2010,17,4,0.220020075067733
2011,16,4,0
2011,18,4,0.0802659329117874
2011,21,4,0.115407145675885
2011,20,4,0
2011,22,4,0.687039644498387
2011,26,4,0
2011,23,4,0.512332971641862
2011,19,4,0
2011,27,4,0
2011,17,4,0.237363737089358
2012,16,4,0
2012,18,4,0.0696530768276281
2012,21,4,0.113414364224975
2012,20,4,0
2012,22,4,0.635271341927092
2012,26,4,0
2012,23,4,0.53437263097814
2012,19,4,0
2012,27,4,0
2012,17,4,0.244031558213383
2013,16,4,0
2013,18,4,0.0811683123089636
2013,21,4,0.12511230670548
2013,20,4,0
2013,22,4,0.652775117505738
2013,26,4,0
2013,23,4,0.463766372842297
2013,19,4,0
2013,27,4,0
2013,17,4,0.275980622074306
2014,16,4,0
2014,18,4,0.0633788802336796
2014,21,4,0.139162264404829
2014,20,4,0
2014,22,4,0.555765388094058
2014,26,4,0
2014,23,4,0.387361139977244
2014,19,4,0
2014,27,4,0
2014,17,4,0.295128379412163
2015,16,4,0.000409480646017285
2015,18,4,0.0355465036173838
2015,21,4,0.127378768499037
2015,20,4,0
2015,22,4,0.437206392435008
2015,26,4,0
2015,23,4,0.308416140856115
2015,19,4,0
2015,27,4,0
2015,17,4,0.260417602139525
2016,16,4,0
2016,18,4,0.0452997399537193
2016,21,4,0.141911788472378
2016,20,4,0
2016,22,4,0.699257470138003
2016,26,4,0
2016,23,4,0.435487405907404
2016,19,4,0
2016,27,4,0
2016,17,4,0.287934372300058
2017,16,4,0
2017,18,4,0.0238271529935058
2017,21,4,0.144213277260633
2017,20,4,0
2017,22,4,0.553264503308339
2017,26,4,0
2017,23,4,0.352460166793548
2017,19,4,0
2017,27,4,0
2017,17,4,0.254307657273946
2018,16,4,0
2018,18,4,0.0899860688210594
2018,21,4,0.159490096298488
2018,20,4,0
2018,22,4,0.593618418789945
2018,26,4,0
2018,23,4,0.406941613699439
2018,19,4,0
2018,27,4,0
2018,17,4,0.278035227532063
2019,16,4,0
2019,18,4,0.0459239920344687
2019,21,4,0.133214383659998
2019,20,4,0
2019,22,4,0.418921883757124
2019,26,4,0
2019,23,4,0.393255251020091
2019,19,4,0
2019,27,4,0
2019,17,4,0.268759825634142
1974,16,5,0
1974,18,5,0.0445567815471911
1974,21,5,0.173684359714719
1974,20,5,0
1974,26,5,0
1974,19,5,0
1974,27,5,0
1974,17,5,0.268662684369612
1975,16,5,0
1975,18,5,0.110620088337417
1975,21,5,0.148570158257417
1975,20,5,0
1975,26,5,0
1975,19,5,0
1975,27,5,0
1975,17,5,0.233798325183671
1976,16,5,0
1976,18,5,0.115417344595839
1976,21,5,0.124792540926444
1976,20,5,0
1976,26,5,0
1976,19,5,0
1976,27,5,0
1976,17,5,0.234823261475257
1977,16,5,0
1977,18,5,0.0958249206720214
1977,21,5,0.118806187160864
1977,20,5,0
1977,26,5,0
1977,19,5,0
1977,27,5,0
1977,17,5,0.182449424895425
1978,16,5,0
1978,18,5,0.0625364699237677
1978,21,5,0.124949029428303
1978,20,5,0
1978,26,5,0
1978,19,5,0
1978,27,5,0
1978,17,5,0.253083218564404
1979,16,5,0
1979,18,5,0.0676321630055269
1979,21,5,0.126085643588274
1979,20,5,0
1979,26,5,0
1979,19,5,0
1979,27,5,0
1979,17,5,0.260104000947769
1980,16,5,0
1980,18,5,0.0291540093843136
1980,21,5,0.110322053461251
1980,20,5,0
1980,26,5,0
1980,19,5,0
1980,27,5,0
1980,17,5,0.233332439967428
1981,16,5,0
1981,18,5,0.0249757568842907
1981,21,5,0.143716602716721
1981,20,5,0
1981,26,5,0
1981,19,5,0
1981,27,5,0
1981,17,5,0.253478653407959
1982,16,5,0
1982,18,5,0.0392142460343475
1982,21,5,0.125928750493818
1982,20,5,0
1982,26,5,0
1982,19,5,0
1982,27,5,0
1982,17,5,0.248769299859581
1983,16,5,0
1983,18,5,0.0377436919894223
1983,21,5,0.134502104788225
1983,20,5,0
1983,26,5,0
1983,19,5,0
1983,27,5,0
1983,17,5,0.233580178409312
1984,16,5,0
1984,18,5,0.0726964740021736
1984,21,5,0.100833238499155
1984,20,5,0
1984,26,5,0
1984,19,5,0
1984,27,5,0
1984,17,5,0.230776077571499
1985,16,5,0
1985,18,5,0.0431130142151156
1985,21,5,0.101276873796908
1985,20,5,0
1985,26,5,0
1985,19,5,0
1985,27,5,0
1985,17,5,0.216262120507989
1986,16,5,0
1986,18,5,0.0355424218125737
1986,21,5,0.0823205019144179
1986,20,5,0
1986,26,5,0
1986,19,5,0
1986,27,5,0
1986,17,5,0.197008689777193
1987,16,5,0
1987,18,5,0.0228802612704958
1987,21,5,0.0804735979680989
1987,20,5,0
1987,26,5,0
1987,19,5,0
1987,27,5,0
1987,17,5,0.192937308531159
1988,16,5,0
1988,18,5,0.0636275315685945
1988,21,5,0.0913637900444734
1988,20,5,0
1988,26,5,0
1988,19,5,0
1988,27,5,0
1988,17,5,0.237012206342034
1989,16,5,0
1989,18,5,0.0327463931572636
1989,21,5,0.0832745782518149
1989,20,5,0
1989,26,5,0
1989,19,5,0
1989,27,5,0
1989,17,5,0.236972316625256
1990,16,5,0
1990,18,5,0.0385271201644592
1990,21,5,0.0756525340806136
1990,20,5,0
1990,26,5,0
1990,19,5,0
1990,27,5,0
1990,17,5,0.252636069625001
1991,16,5,0
1991,18,5,0.0659507982367681
1991,21,5,0.0759220204661686
1991,20,5,0
1991,26,5,0
1991,19,5,0
1991,27,5,0
1991,17,5,0.237838214984301
1992,16,5,0
1992,18,5,0.0198184048596192
1992,21,5,0.0807556417138831
1992,20,5,0
1992,26,5,0
1992,19,5,0
1992,27,5,0
1992,17,5,0.237905067613898
1993,16,5,0
1993,18,5,0.0203374333279735
1993,21,5,0.0915902577204214
1993,20,5,0
1993,26,5,0
1993,19,5,0
1993,27,5,0
1993,17,5,0.226719448444326
1994,16,5,0
1994,18,5,0.0311698271917761
1994,21,5,0.0785220515859183
1994,20,5,0
1994,26,5,0
1994,19,5,0
1994,27,5,0
1994,17,5,0.23006704884775
1995,16,5,0
1995,18,5,0.0287810230242328
1995,21,5,0.102809339651086
1995,20,5,0
1995,26,5,0
1995,19,5,0
1995,27,5,0
1995,17,5,0.206020326169852
1996,16,5,0
1996,18,5,0.0436639758921959
1996,21,5,0.102097173314492
1996,20,5,0
1996,26,5,0
1996,19,5,0
1996,27,5,0
1996,17,5,0.23638508035111
1997,16,5,0
1997,18,5,0.0467404325134753
1997,21,5,0.0779292227797526
1997,20,5,0
1997,26,5,0
1997,19,5,0
1997,27,5,0
1997,17,5,0.215410385654056
1998,16,5,0
1998,18,5,0.0497018869221767
1998,21,5,0.0699112272718266
1998,20,5,0
1998,26,5,0
1998,19,5,0
1998,27,5,0
1998,17,5,0.217915691641124
1999,16,5,0
1999,18,5,0.0668122583324806
1999,21,5,0.0787587432350366
1999,20,5,0
1999,26,5,0
1999,19,5,0
1999,27,5,0
1999,17,5,0.244047407500092
2000,16,5,0
2000,18,5,0.0334886050732
2000,21,5,0.0674793736841544
2000,20,5,0
2000,26,5,0
2000,19,5,0
2000,27,5,0
2000,17,5,0.218417390126278
2001,16,5,0
2001,18,5,0.0409154691151815
2001,21,5,0.0764188554604996
2001,20,5,0
2001,26,5,0
2001,19,5,0
2001,27,5,0
2001,17,5,0.195603187142642
2002,16,5,0
2002,18,5,0.0410400436720128
2002,21,5,0.107907855215121
2002,20,5,0
2002,26,5,0
2002,19,5,0
2002,27,5,0
2002,17,5,0.219946569410239
2003,16,5,0
2003,18,5,0.0544550254087378
2003,21,5,0.0865573287678686
2003,20,5,0
2003,26,5,0
2003,19,5,0
2003,27,5,0
2003,17,5,0.238707711450952
2004,16,5,0
2004,18,5,0.167649018097903
2004,21,5,0.132259122109217
2004,20,5,0
2004,26,5,0
2004,19,5,0
2004,27,5,0
2004,17,5,0.284742734870534
2005,16,5,0
2005,18,5,0.0766956664370319
2005,21,5,0.13193856999615
2005,20,5,0
2005,26,5,0
2005,19,5,0
2005,27,5,0
2005,17,5,0.273072639406625
2006,16,5,0
2006,18,5,0.0623302656134496
2006,21,5,0.145615088652437
2006,20,5,0
2006,26,5,0
2006,19,5,0
2006,27,5,0
2006,17,5,0.285629235560758
2007,16,5,0
2007,18,5,0.0547530507077356
2007,21,5,0.154269622594438
2007,20,5,0
2007,26,5,0
2007,19,5,0
2007,27,5,0
2007,17,5,0.236172876115291
2008,16,5,0
2008,18,5,0.0528657357752727
2008,21,5,0.165446856502972
2008,20,5,0
2008,26,5,0
2008,19,5,0
2008,27,5,0
2008,17,5,0.245499408832297
2009,16,5,0
2009,18,5,0.0479654416541233
2009,21,5,0.132985404596963
2009,20,5,0
2009,26,5,0
2009,19,5,0
2009,27,5,0
2009,17,5,0.253852646789467
2010,16,5,0
2010,18,5,0.0687891484414875
2010,21,5,0.107288804428574
2010,20,5,0
2010,26,5,0
2010,19,5,0
2010,27,5,0
2010,17,5,0.21026554423024
2011,16,5,0
2011,18,5,0.0801997288903071
2011,21,5,0.103114686849043
2011,20,5,0
2011,26,5,0
2011,19,5,0
2011,27,5,0
2011,17,5,0.229983463150717
2012,16,5,0
2012,18,5,0.0595253090594612
2012,21,5,0.106480593097262
2012,20,5,0
2012,26,5,0
2012,19,5,0
2012,27,5,0
2012,17,5,0.24407781430188
2013,16,5,0
2013,18,5,0.0469694588087251
2013,21,5,0.116717372280245
2013,20,5,0
2013,26,5,0
2013,19,5,0
2013,27,5,0
2013,17,5,0.233080760899004
2014,16,5,0
2014,18,5,0.0705773309721305
2014,21,5,0.135164698927385
2014,20,5,0
2014,26,5,0
2014,19,5,0
2014,27,5,0
2014,17,5,0.224373133208691
2015,16,5,0
2015,18,5,0.0565920844284966
2015,21,5,0.120906607920301
2015,20,5,0
2015,26,5,0
2015,19,5,0
2015,27,5,0
2015,17,5,0.26039936489172
2016,16,5,0
2016,18,5,0.0141113105865726
2016,21,5,0.130153922031646
2016,20,5,0
2016,26,5,0
2016,19,5,0
2016,27,5,0
2016,17,5,0.277833437787177
2017,16,5,0
2017,18,5,0.00648699484163526
2017,21,5,0.126208593626283
2017,20,5,0
2017,26,5,0
2017,19,5,0
2017,27,5,0
2017,17,5,0.222033108239104
2018,16,5,0
2018,18,5,0.00349878191702141
2018,21,5,0.149505728409977
2018,20,5,0
2018,26,5,0
2018,19,5,0
2018,27,5,0
2018,17,5,0.273900017596734
2019,16,5,0
2019,18,5,0.0459497558977555
2019,21,5,0.129071659399323
2019,20,5,0
2019,26,5,0
2019,19,5,0
2019,27,5,0
2019,17,5,0.236398652776875
1974,16,6,0
1974,18,6,0.0534181283026793
1974,21,6,0.166815415744092
1974,20,6,0
1974,26,6,0
1974,19,6,0
1974,27,6,0
1974,17,6,0.269613985253223
1975,16,6,0
1975,18,6,0.0156551432846814
1975,21,6,0.134931567730523
1975,20,6,0
1975,26,6,0
1975,19,6,0
1975,27,6,0
1975,17,6,0.223706812717807
1976,16,6,0
1976,18,6,0.0637567219743456
1976,21,6,0.115836014188838
1976,20,6,0
1976,26,6,0
1976,19,6,0
1976,27,6,0
1976,17,6,0.234188281376152
1977,16,6,0
1977,18,6,0.0780270196519038
1977,21,6,0.101591559486096
1977,20,6,0
1977,26,6,0
1977,19,6,0
1977,27,6,0
1977,17,6,0.182660342332487
1978,16,6,0
1978,18,6,0.0616294717781287
1978,21,6,0.116534445749289
1978,20,6,0
1978,26,6,0
1978,19,6,0
1978,27,6,0
1978,17,6,0.253422461907916
1979,16,6,0
1979,18,6,0.0309246706922315
1979,21,6,0.111224385191495
1979,20,6,0
1979,26,6,0
1979,19,6,0
1979,27,6,0
1979,17,6,0.233980041983041
1980,16,6,0
1980,18,6,0.0291475073385729
1980,21,6,0.0932568237538599
1980,20,6,0
1980,26,6,0
1980,19,6,0
1980,27,6,0
1980,17,6,0.199419163104197
1981,16,6,0
1981,18,6,0.0134449571391887
1981,21,6,0.117205146836434
1981,20,6,0
1981,26,6,0
1981,19,6,0
1981,27,6,0
1981,17,6,0.235760335443589
1982,16,6,0
1982,18,6,0.00700446954855328
1982,21,6,0.118990624165576
1982,20,6,0
1982,26,6,0
1982,19,6,0
1982,27,6,0
1982,17,6,0.200864642794894
1983,16,6,0
1983,18,6,0.0158412916481195
1983,21,6,0.102535164293712
1983,20,6,0
1983,26,6,0
1983,19,6,0
1983,27,6,0
1983,17,6,0.230213361386874
1984,16,6,0
1984,18,6,0.0281231723885434
1984,21,6,0.0905582450224036
1984,20,6,0
1984,26,6,0
1984,19,6,0
1984,27,6,0
1984,17,6,0.20928544837093
1985,16,6,0
1985,18,6,0.0339548637059004
1985,21,6,0.0829576436854578
1985,20,6,0
1985,26,6,0
1985,19,6,0
1985,27,6,0
1985,17,6,0.21043059069011
1986,16,6,0
1986,18,6,0.0145408816371072
1986,21,6,0.0742097377575119
1986,20,6,0
1986,26,6,0
1986,19,6,0
1986,27,6,0
1986,17,6,0.175046085380068
1987,16,6,0
1987,18,6,0.00877691776450171
1987,21,6,0.0761363088007963
1987,20,6,0
1987,26,6,0
1987,19,6,0
1987,27,6,0
1987,17,6,0.1858622574195
1988,16,6,0
1988,18,6,0.0107111530432444
1988,21,6,0.0844115727635799
1988,20,6,0
1988,26,6,0
1988,19,6,0
1988,27,6,0
1988,17,6,0.199991186538168
1989,16,6,0
1989,18,6,0.0258199457574905
1989,21,6,0.0684380947554594
1989,20,6,0
1989,26,6,0
1989,19,6,0
1989,27,6,0
1989,17,6,0.216146549749394
1990,16,6,0
1990,18,6,0.016615155103787
1990,21,6,0.0662862864724774
1990,20,6,0
1990,26,6,0
1990,19,6,0
1990,27,6,0
1990,17,6,0.21434761209596
1991,16,6,0
1991,18,6,0.0260242191085035
1991,21,6,0.0630507845559427
1991,20,6,0
1991,26,6,0
1991,19,6,0
1991,27,6,0
1991,17,6,0.237806981413687
1992,16,6,0
1992,18,6,0.0220236018775726
1992,21,6,0.0623653811286025
1992,20,6,0
1992,26,6,0
1992,19,6,0
1992,27,6,0
1992,17,6,0.227507645380179
1993,16,6,0
1993,18,6,0.0139987592204811
1993,21,6,0.0594542335303037
1993,20,6,0
1993,26,6,0
1993,19,6,0
1993,27,6,0
1993,17,6,0.214576490171093
1994,16,6,0
1994,18,6,0.00422256409358654
1994,21,6,0.0638798711999141
1994,20,6,0
1994,26,6,0
1994,19,6,0
1994,27,6,0
1994,17,6,0.23019405752066
1995,16,6,0
1995,18,6,0.00929724438091166
1995,21,6,0.0757651778362917
1995,20,6,0
1995,26,6,0
1995,19,6,0
1995,27,6,0
1995,17,6,0.198456345869074
1996,16,6,0
1996,18,6,0.0154650983189846
1996,21,6,0.0674087535927567
1996,20,6,0
1996,26,6,0
1996,19,6,0
1996,27,6,0
1996,17,6,0.220169095563289
1997,16,6,0
1997,18,6,0.0109334681167191
1997,21,6,0.0680261335590402
1997,20,6,0
1997,26,6,0
1997,19,6,0
1997,27,6,0
1997,17,6,0.200616929339956
1998,16,6,0
1998,18,6,0.0229127091577315
1998,21,6,0.0595619498857517
1998,20,6,0
1998,26,6,0
1998,19,6,0
1998,27,6,0
1998,17,6,0.2068294758334
1999,16,6,0
1999,18,6,0.0322606632754445
1999,21,6,0.070066765343859
1999,20,6,0
1999,26,6,0
1999,19,6,0
1999,27,6,0
1999,17,6,0.232418074321986
2000,16,6,0
2000,18,6,0.0286324213336796
2000,21,6,0.0532574275054817
2000,20,6,0
2000,26,6,0
2000,19,6,0
2000,27,6,0
2000,17,6,0.212091307134951
2001,16,6,0
2001,18,6,0.0261062004318037
2001,21,6,0.0611781580801489
2001,20,6,0
2001,26,6,0
2001,19,6,0
2001,27,6,0
2001,17,6,0.190380253532446
2002,16,6,0
2002,18,6,0.017310394831881
2002,21,6,0.0830107678007309
2002,20,6,0
2002,26,6,0
2002,19,6,0
2002,27,6,0
2002,17,6,0.215472113261043
2003,16,6,0
2003,18,6,0.0326685076012224
2003,21,6,0.0754281000484683
2003,20,6,0
2003,26,6,0
2003,19,6,0
2003,27,6,0
2003,17,6,0.207525016619711
2004,16,6,0
2004,18,6,0.0577087396458766
2004,21,6,0.123486666954607
2004,20,6,0
2004,26,6,0
2004,19,6,0
2004,27,6,0
2004,17,6,0.269820100026154
2005,16,6,0
2005,18,6,0.0744414145725807
2005,21,6,0.0947863864117825
2005,20,6,0
2005,26,6,0
2005,19,6,0
2005,27,6,0
2005,17,6,0.271612158323503
2006,16,6,0
2006,18,6,0.0623409777432504
2006,21,6,0.125816658141554
2006,20,6,0
2006,26,6,0
2006,19,6,0
2006,27,6,0
2006,17,6,0.236354156413277
2007,16,6,0
2007,18,6,0.0486445825615809
2007,21,6,0.137619456519031
2007,20,6,0
2007,26,6,0
2007,19,6,0
2007,27,6,0
2007,17,6,0.258405974784288
2008,16,6,0
2008,18,6,0.0528906322439908
2008,21,6,0.144661825699767
2008,20,6,0
2008,26,6,0
2008,19,6,0
2008,27,6,0
2008,17,6,0.245484950254879
2009,16,6,0
2009,18,6,0.0204726420936456
2009,21,6,0.129337893569565
2009,20,6,0
2009,26,6,0
2009,19,6,0
2009,27,6,0
2009,17,6,0.254072974876223
2010,16,6,0
2010,18,6,0.0517946206372778
2010,21,6,0.106979975573185
2010,20,6,0
2010,26,6,0
2010,19,6,0
2010,27,6,0
