 par parNo species year quarter area age predator prey fleet idx1 idx2 idx3
avg_F 2057 20 1976 -1 -1 -1 -1 -1 -1 20 1976 -1
avg_F 2058 20 1977 -1 -1 -1 -1 -1 -1 20 1977 -1
avg_F 2059 20 1978 -1 -1 -1 -1 -1 -1 20 1978 -1
avg_F 2060 20 1979 -1 -1 -1 -1 -1 -1 20 1979 -1
avg_F 2061 20 1980 -1 -1 -1 -1 -1 -1 20 1980 -1
avg_F 2062 20 1981 -1 -1 -1 -1 -1 -1 20 1981 -1
avg_F 2063 20 1982 -1 -1 -1 -1 -1 -1 20 1982 -1
avg_F 2064 20 1983 -1 -1 -1 -1 -1 -1 20 1983 -1
avg_F 2065 20 1984 -1 -1 -1 -1 -1 -1 20 1984 -1
avg_F 2066 20 1985 -1 -1 -1 -1 -1 -1 20 1985 -1
avg_F 2067 20 1986 -1 -1 -1 -1 -1 -1 20 1986 -1
avg_F 2068 20 1987 -1 -1 -1 -1 -1 -1 20 1987 -1
avg_F 2069 20 1988 -1 -1 -1 -1 -1 -1 20 1988 -1
avg_F 2070 20 1989 -1 -1 -1 -1 -1 -1 20 1989 -1
avg_F 2071 20 1990 -1 -1 -1 -1 -1 -1 20 1990 -1
avg_F 2072 20 1991 -1 -1 -1 -1 -1 -1 20 1991 -1
avg_F 2073 20 1992 -1 -1 -1 -1 -1 -1 20 1992 -1
avg_F 2074 20 1993 -1 -1 -1 -1 -1 -1 20 1993 -1
avg_F 2075 20 1994 -1 -1 -1 -1 -1 -1 20 1994 -1
avg_F 2076 20 1995 -1 -1 -1 -1 -1 -1 20 1995 -1
avg_F 2077 20 1996 -1 -1 -1 -1 -1 -1 20 1996 -1
avg_F 2078 20 1997 -1 -1 -1 -1 -1 -1 20 1997 -1
avg_F 2079 20 1998 -1 -1 -1 -1 -1 -1 20 1998 -1
avg_F 2080 20 1999 -1 -1 -1 -1 -1 -1 20 1999 -1
avg_F 2081 20 2000 -1 -1 -1 -1 -1 -1 20 2000 -1
avg_F 2082 20 2001 -1 -1 -1 -1 -1 -1 20 2001 -1
avg_F 2083 20 2002 -1 -1 -1 -1 -1 -1 20 2002 -1
avg_F 2084 20 2003 -1 -1 -1 -1 -1 -1 20 2003 -1
avg_F 2085 20 2004 -1 -1 -1 -1 -1 -1 20 2004 -1
avg_F 2086 20 2005 -1 -1 -1 -1 -1 -1 20 2005 -1
avg_F 2087 20 2006 -1 -1 -1 -1 -1 -1 20 2006 -1
avg_F 2088 20 2007 -1 -1 -1 -1 -1 -1 20 2007 -1
avg_F 2089 20 2008 -1 -1 -1 -1 -1 -1 20 2008 -1
avg_F 2090 20 2009 -1 -1 -1 -1 -1 -1 20 2009 -1
avg_F 2091 20 2010 -1 -1 -1 -1 -1 -1 20 2010 -1
avg_F 2092 20 2011 -1 -1 -1 -1 -1 -1 20 2011 -1
avg_F 2093 20 2012 -1 -1 -1 -1 -1 -1 20 2012 -1
avg_F 2094 20 2013 -1 -1 -1 -1 -1 -1 20 2013 -1
avg_F 2095 20 2014 -1 -1 -1 -1 -1 -1 20 2014 -1
avg_F 2096 20 2015 -1 -1 -1 -1 -1 -1 20 2015 -1
avg_F 2097 20 2016 -1 -1 -1 -1 -1 -1 20 2016 -1
avg_F 2098 20 2017 -1 -1 -1 -1 -1 -1 20 2017 -1
avg_F 2099 20 2018 -1 -1 -1 -1 -1 -1 20 2018 -1
avg_F 2100 20 2019 -1 -1 -1 -1 -1 -1 20 2019 -1
avg_F 2101 21 1974 -1 -1 -1 -1 -1 -1 21 1974 -1
avg_F 2102 21 1975 -1 -1 -1 -1 -1 -1 21 1975 -1
avg_F 2103 21 1976 -1 -1 -1 -1 -1 -1 21 1976 -1
avg_F 2104 21 1977 -1 -1 -1 -1 -1 -1 21 1977 -1
avg_F 2105 21 1978 -1 -1 -1 -1 -1 -1 21 1978 -1
avg_F 2106 21 1979 -1 -1 -1 -1 -1 -1 21 1979 -1
avg_F 2107 21 1980 -1 -1 -1 -1 -1 -1 21 1980 -1
avg_F 2108 21 1981 -1 -1 -1 -1 -1 -1 21 1981 -1
avg_F 2109 21 1982 -1 -1 -1 -1 -1 -1 21 1982 -1
avg_F 2110 21 1983 -1 -1 -1 -1 -1 -1 21 1983 -1
avg_F 2111 21 1984 -1 -1 -1 -1 -1 -1 21 1984 -1
avg_F 2112 21 1985 -1 -1 -1 -1 -1 -1 21 1985 -1
avg_F 2113 21 1986 -1 -1 -1 -1 -1 -1 21 1986 -1
avg_F 2114 21 1987 -1 -1 -1 -1 -1 -1 21 1987 -1
avg_F 2115 21 1988 -1 -1 -1 -1 -1 -1 21 1988 -1
avg_F 2116 21 1989 -1 -1 -1 -1 -1 -1 21 1989 -1
avg_F 2117 21 1990 -1 -1 -1 -1 -1 -1 21 1990 -1
avg_F 2118 21 1991 -1 -1 -1 -1 -1 -1 21 1991 -1
avg_F 2119 21 1992 -1 -1 -1 -1 -1 -1 21 1992 -1
avg_F 2120 21 1993 -1 -1 -1 -1 -1 -1 21 1993 -1
avg_F 2121 21 1994 -1 -1 -1 -1 -1 -1 21 1994 -1
avg_F 2122 21 1995 -1 -1 -1 -1 -1 -1 21 1995 -1
avg_F 2123 21 1996 -1 -1 -1 -1 -1 -1 21 1996 -1
avg_F 2124 21 1997 -1 -1 -1 -1 -1 -1 21 1997 -1
avg_F 2125 21 1998 -1 -1 -1 -1 -1 -1 21 1998 -1
avg_F 2126 21 1999 -1 -1 -1 -1 -1 -1 21 1999 -1
avg_F 2127 21 2000 -1 -1 -1 -1 -1 -1 21 2000 -1
avg_F 2128 21 2001 -1 -1 -1 -1 -1 -1 21 2001 -1
avg_F 2129 21 2002 -1 -1 -1 -1 -1 -1 21 2002 -1
avg_F 2130 21 2003 -1 -1 -1 -1 -1 -1 21 2003 -1
avg_F 2131 21 2004 -1 -1 -1 -1 -1 -1 21 2004 -1
avg_F 2132 21 2005 -1 -1 -1 -1 -1 -1 21 2005 -1
avg_F 2133 21 2006 -1 -1 -1 -1 -1 -1 21 2006 -1
avg_F 2134 21 2007 -1 -1 -1 -1 -1 -1 21 2007 -1
avg_F 2135 21 2008 -1 -1 -1 -1 -1 -1 21 2008 -1
avg_F 2136 21 2009 -1 -1 -1 -1 -1 -1 21 2009 -1
avg_F 2137 21 2010 -1 -1 -1 -1 -1 -1 21 2010 -1
avg_F 2138 21 2011 -1 -1 -1 -1 -1 -1 21 2011 -1
avg_F 2139 21 2012 -1 -1 -1 -1 -1 -1 21 2012 -1
avg_F 2140 21 2013 -1 -1 -1 -1 -1 -1 21 2013 -1
avg_F 2141 21 2014 -1 -1 -1 -1 -1 -1 21 2014 -1
avg_F 2142 21 2015 -1 -1 -1 -1 -1 -1 21 2015 -1
avg_F 2143 21 2016 -1 -1 -1 -1 -1 -1 21 2016 -1
avg_F 2144 21 2017 -1 -1 -1 -1 -1 -1 21 2017 -1
avg_F 2145 21 2018 -1 -1 -1 -1 -1 -1 21 2018 -1
avg_F 2146 21 2019 -1 -1 -1 -1 -1 -1 21 2019 -1
avg_F 2147 22 1974 -1 -1 -1 -1 -1 -1 22 1974 -1
avg_F 2148 22 1975 -1 -1 -1 -1 -1 -1 22 1975 -1
avg_F 2149 22 1976 -1 -1 -1 -1 -1 -1 22 1976 -1
avg_F 2150 22 1977 -1 -1 -1 -1 -1 -1 22 1977 -1
avg_F 2151 22 1978 -1 -1 -1 -1 -1 -1 22 1978 -1
avg_F 2152 22 1979 -1 -1 -1 -1 -1 -1 22 1979 -1
avg_F 2153 22 1980 -1 -1 -1 -1 -1 -1 22 1980 -1
avg_F 2154 22 1981 -1 -1 -1 -1 -1 -1 22 1981 -1
avg_F 2155 22 1982 -1 -1 -1 -1 -1 -1 22 1982 -1
avg_F 2156 22 1983 -1 -1 -1 -1 -1 -1 22 1983 -1
avg_F 2157 22 1984 -1 -1 -1 -1 -1 -1 22 1984 -1
avg_F 2158 22 1985 -1 -1 -1 -1 -1 -1 22 1985 -1
avg_F 2159 22 1986 -1 -1 -1 -1 -1 -1 22 1986 -1
avg_F 2160 22 1987 -1 -1 -1 -1 -1 -1 22 1987 -1
avg_F 2161 22 1988 -1 -1 -1 -1 -1 -1 22 1988 -1
avg_F 2162 22 1989 -1 -1 -1 -1 -1 -1 22 1989 -1
avg_F 2163 22 1990 -1 -1 -1 -1 -1 -1 22 1990 -1
avg_F 2164 22 1991 -1 -1 -1 -1 -1 -1 22 1991 -1
avg_F 2165 22 1992 -1 -1 -1 -1 -1 -1 22 1992 -1
avg_F 2166 22 1993 -1 -1 -1 -1 -1 -1 22 1993 -1
avg_F 2167 22 1994 -1 -1 -1 -1 -1 -1 22 1994 -1
avg_F 2168 22 1995 -1 -1 -1 -1 -1 -1 22 1995 -1
avg_F 2169 22 1996 -1 -1 -1 -1 -1 -1 22 1996 -1
avg_F 2170 22 1997 -1 -1 -1 -1 -1 -1 22 1997 -1
avg_F 2171 22 1998 -1 -1 -1 -1 -1 -1 22 1998 -1
avg_F 2172 22 1999 -1 -1 -1 -1 -1 -1 22 1999 -1
avg_F 2173 22 2000 -1 -1 -1 -1 -1 -1 22 2000 -1
avg_F 2174 22 2001 -1 -1 -1 -1 -1 -1 22 2001 -1
avg_F 2175 22 2002 -1 -1 -1 -1 -1 -1 22 2002 -1
avg_F 2176 22 2003 -1 -1 -1 -1 -1 -1 22 2003 -1
avg_F 2177 22 2004 -1 -1 -1 -1 -1 -1 22 2004 -1
avg_F 2178 22 2005 -1 -1 -1 -1 -1 -1 22 2005 -1
avg_F 2179 22 2006 -1 -1 -1 -1 -1 -1 22 2006 -1
avg_F 2180 22 2007 -1 -1 -1 -1 -1 -1 22 2007 -1
avg_F 2181 22 2008 -1 -1 -1 -1 -1 -1 22 2008 -1
avg_F 2182 22 2009 -1 -1 -1 -1 -1 -1 22 2009 -1
avg_F 2183 22 2010 -1 -1 -1 -1 -1 -1 22 2010 -1
avg_F 2184 22 2011 -1 -1 -1 -1 -1 -1 22 2011 -1
avg_F 2185 22 2012 -1 -1 -1 -1 -1 -1 22 2012 -1
avg_F 2186 22 2013 -1 -1 -1 -1 -1 -1 22 2013 -1
avg_F 2187 22 2014 -1 -1 -1 -1 -1 -1 22 2014 -1
avg_F 2188 22 2015 -1 -1 -1 -1 -1 -1 22 2015 -1
avg_F 2189 22 2016 -1 -1 -1 -1 -1 -1 22 2016 -1
avg_F 2190 22 2017 -1 -1 -1 -1 -1 -1 22 2017 -1
avg_F 2191 22 2018 -1 -1 -1 -1 -1 -1 22 2018 -1
avg_F 2192 22 2019 -1 -1 -1 -1 -1 -1 22 2019 -1
avg_F 2193 23 1974 -1 -1 -1 -1 -1 -1 23 1974 -1
avg_F 2194 23 1975 -1 -1 -1 -1 -1 -1 23 1975 -1
avg_F 2195 23 1976 -1 -1 -1 -1 -1 -1 23 1976 -1
avg_F 2196 23 1977 -1 -1 -1 -1 -1 -1 23 1977 -1
avg_F 2197 23 1978 -1 -1 -1 -1 -1 -1 23 1978 -1
avg_F 2198 23 1979 -1 -1 -1 -1 -1 -1 23 1979 -1
avg_F 2199 23 1980 -1 -1 -1 -1 -1 -1 23 1980 -1
avg_F 2200 23 1981 -1 -1 -1 -1 -1 -1 23 1981 -1
avg_F 2201 23 1982 -1 -1 -1 -1 -1 -1 23 1982 -1
avg_F 2202 23 1983 -1 -1 -1 -1 -1 -1 23 1983 -1
avg_F 2203 23 1984 -1 -1 -1 -1 -1 -1 23 1984 -1
avg_F 2204 23 1985 -1 -1 -1 -1 -1 -1 23 1985 -1
avg_F 2205 23 1986 -1 -1 -1 -1 -1 -1 23 1986 -1
avg_F 2206 23 1987 -1 -1 -1 -1 -1 -1 23 1987 -1
avg_F 2207 23 1988 -1 -1 -1 -1 -1 -1 23 1988 -1
avg_F 2208 23 1989 -1 -1 -1 -1 -1 -1 23 1989 -1
avg_F 2209 23 1990 -1 -1 -1 -1 -1 -1 23 1990 -1
avg_F 2210 23 1991 -1 -1 -1 -1 -1 -1 23 1991 -1
avg_F 2211 23 1992 -1 -1 -1 -1 -1 -1 23 1992 -1
avg_F 2212 23 1993 -1 -1 -1 -1 -1 -1 23 1993 -1
avg_F 2213 23 1994 -1 -1 -1 -1 -1 -1 23 1994 -1
avg_F 2214 23 1995 -1 -1 -1 -1 -1 -1 23 1995 -1
avg_F 2215 23 1996 -1 -1 -1 -1 -1 -1 23 1996 -1
avg_F 2216 23 1997 -1 -1 -1 -1 -1 -1 23 1997 -1
avg_F 2217 23 1998 -1 -1 -1 -1 -1 -1 23 1998 -1
avg_F 2218 23 1999 -1 -1 -1 -1 -1 -1 23 1999 -1
avg_F 2219 23 2000 -1 -1 -1 -1 -1 -1 23 2000 -1
avg_F 2220 23 2001 -1 -1 -1 -1 -1 -1 23 2001 -1
avg_F 2221 23 2002 -1 -1 -1 -1 -1 -1 23 2002 -1
avg_F 2222 23 2003 -1 -1 -1 -1 -1 -1 23 2003 -1
avg_F 2223 23 2004 -1 -1 -1 -1 -1 -1 23 2004 -1
avg_F 2224 23 2005 -1 -1 -1 -1 -1 -1 23 2005 -1
avg_F 2225 23 2006 -1 -1 -1 -1 -1 -1 23 2006 -1
avg_F 2226 23 2007 -1 -1 -1 -1 -1 -1 23 2007 -1
avg_F 2227 23 2008 -1 -1 -1 -1 -1 -1 23 2008 -1
avg_F 2228 23 2009 -1 -1 -1 -1 -1 -1 23 2009 -1
avg_F 2229 23 2010 -1 -1 -1 -1 -1 -1 23 2010 -1
avg_F 2230 23 2011 -1 -1 -1 -1 -1 -1 23 2011 -1
avg_F 2231 23 2012 -1 -1 -1 -1 -1 -1 23 2012 -1
avg_F 2232 23 2013 -1 -1 -1 -1 -1 -1 23 2013 -1
avg_F 2233 23 2014 -1 -1 -1 -1 -1 -1 23 2014 -1
avg_F 2234 23 2015 -1 -1 -1 -1 -1 -1 23 2015 -1
avg_F 2235 23 2016 -1 -1 -1 -1 -1 -1 23 2016 -1
avg_F 2236 23 2017 -1 -1 -1 -1 -1 -1 23 2017 -1
avg_F 2237 23 2018 -1 -1 -1 -1 -1 -1 23 2018 -1
avg_F 2238 23 2019 -1 -1 -1 -1 -1 -1 23 2019 -1
avg_F 2239 24 1974 -1 -1 -1 -1 -1 -1 24 1974 -1
avg_F 2240 24 1975 -1 -1 -1 -1 -1 -1 24 1975 -1
avg_F 2241 24 1976 -1 -1 -1 -1 -1 -1 24 1976 -1
avg_F 2242 24 1977 -1 -1 -1 -1 -1 -1 24 1977 -1
avg_F 2243 24 1978 -1 -1 -1 -1 -1 -1 24 1978 -1
avg_F 2244 24 1979 -1 -1 -1 -1 -1 -1 24 1979 -1
avg_F 2245 24 1980 -1 -1 -1 -1 -1 -1 24 1980 -1
avg_F 2246 24 1981 -1 -1 -1 -1 -1 -1 24 1981 -1
avg_F 2247 24 1982 -1 -1 -1 -1 -1 -1 24 1982 -1
avg_F 2248 24 1983 -1 -1 -1 -1 -1 -1 24 1983 -1
avg_F 2249 24 1984 -1 -1 -1 -1 -1 -1 24 1984 -1
avg_F 2250 24 1985 -1 -1 -1 -1 -1 -1 24 1985 -1
avg_F 2251 24 1986 -1 -1 -1 -1 -1 -1 24 1986 -1
avg_F 2252 24 1987 -1 -1 -1 -1 -1 -1 24 1987 -1
avg_F 2253 24 1988 -1 -1 -1 -1 -1 -1 24 1988 -1
avg_F 2254 24 1989 -1 -1 -1 -1 -1 -1 24 1989 -1
avg_F 2255 24 1990 -1 -1 -1 -1 -1 -1 24 1990 -1
avg_F 2256 24 1991 -1 -1 -1 -1 -1 -1 24 1991 -1
avg_F 2257 24 1992 -1 -1 -1 -1 -1 -1 24 1992 -1
avg_F 2258 24 1993 -1 -1 -1 -1 -1 -1 24 1993 -1
avg_F 2259 24 1994 -1 -1 -1 -1 -1 -1 24 1994 -1
avg_F 2260 24 1995 -1 -1 -1 -1 -1 -1 24 1995 -1
avg_F 2261 24 1996 -1 -1 -1 -1 -1 -1 24 1996 -1
avg_F 2262 24 1997 -1 -1 -1 -1 -1 -1 24 1997 -1
avg_F 2263 24 1998 -1 -1 -1 -1 -1 -1 24 1998 -1
avg_F 2264 24 1999 -1 -1 -1 -1 -1 -1 24 1999 -1
avg_F 2265 24 2000 -1 -1 -1 -1 -1 -1 24 2000 -1
avg_F 2266 24 2001 -1 -1 -1 -1 -1 -1 24 2001 -1
avg_F 2267 24 2002 -1 -1 -1 -1 -1 -1 24 2002 -1
avg_F 2268 24 2003 -1 -1 -1 -1 -1 -1 24 2003 -1
avg_F 2269 24 2004 -1 -1 -1 -1 -1 -1 24 2004 -1
avg_F 2270 24 2005 -1 -1 -1 -1 -1 -1 24 2005 -1
avg_F 2271 24 2006 -1 -1 -1 -1 -1 -1 24 2006 -1
avg_F 2272 24 2007 -1 -1 -1 -1 -1 -1 24 2007 -1
avg_F 2273 24 2008 -1 -1 -1 -1 -1 -1 24 2008 -1
avg_F 2274 24 2009 -1 -1 -1 -1 -1 -1 24 2009 -1
avg_F 2275 24 2010 -1 -1 -1 -1 -1 -1 24 2010 -1
avg_F 2276 24 2011 -1 -1 -1 -1 -1 -1 24 2011 -1
avg_F 2277 24 2012 -1 -1 -1 -1 -1 -1 24 2012 -1
avg_F 2278 24 2013 -1 -1 -1 -1 -1 -1 24 2013 -1
avg_F 2279 24 2014 -1 -1 -1 -1 -1 -1 24 2014 -1
avg_F 2280 24 2015 -1 -1 -1 -1 -1 -1 24 2015 -1
avg_F 2281 24 2016 -1 -1 -1 -1 -1 -1 24 2016 -1
avg_F 2282 24 2017 -1 -1 -1 -1 -1 -1 24 2017 -1
avg_F 2283 24 2018 -1 -1 -1 -1 -1 -1 24 2018 -1
avg_F 2284 24 2019 -1 -1 -1 -1 -1 -1 24 2019 -1
avg_F 2285 25 1974 -1 -1 -1 -1 -1 -1 25 1974 -1
avg_F 2286 25 1975 -1 -1 -1 -1 -1 -1 25 1975 -1
avg_F 2287 25 1976 -1 -1 -1 -1 -1 -1 25 1976 -1
avg_F 2288 25 1977 -1 -1 -1 -1 -1 -1 25 1977 -1
avg_F 2289 25 1978 -1 -1 -1 -1 -1 -1 25 1978 -1
avg_F 2290 25 1979 -1 -1 -1 -1 -1 -1 25 1979 -1
avg_F 2291 25 1980 -1 -1 -1 -1 -1 -1 25 1980 -1
avg_F 2292 25 1981 -1 -1 -1 -1 -1 -1 25 1981 -1
avg_F 2293 25 1982 -1 -1 -1 -1 -1 -1 25 1982 -1
avg_F 2294 25 1983 -1 -1 -1 -1 -1 -1 25 1983 -1
avg_F 2295 25 1984 -1 -1 -1 -1 -1 -1 25 1984 -1
avg_F 2296 25 1985 -1 -1 -1 -1 -1 -1 25 1985 -1
avg_F 2297 25 1986 -1 -1 -1 -1 -1 -1 25 1986 -1
avg_F 2298 25 1987 -1 -1 -1 -1 -1 -1 25 1987 -1
avg_F 2299 25 1988 -1 -1 -1 -1 -1 -1 25 1988 -1
avg_F 2300 25 1989 -1 -1 -1 -1 -1 -1 25 1989 -1
avg_F 2301 25 1990 -1 -1 -1 -1 -1 -1 25 1990 -1
avg_F 2302 25 1991 -1 -1 -1 -1 -1 -1 25 1991 -1
avg_F 2303 25 1992 -1 -1 -1 -1 -1 -1 25 1992 -1
avg_F 2304 25 1993 -1 -1 -1 -1 -1 -1 25 1993 -1
avg_F 2305 25 1994 -1 -1 -1 -1 -1 -1 25 1994 -1
avg_F 2306 25 1995 -1 -1 -1 -1 -1 -1 25 1995 -1
avg_F 2307 25 1996 -1 -1 -1 -1 -1 -1 25 1996 -1
avg_F 2308 25 1997 -1 -1 -1 -1 -1 -1 25 1997 -1
avg_F 2309 25 1998 -1 -1 -1 -1 -1 -1 25 1998 -1
avg_F 2310 25 1999 -1 -1 -1 -1 -1 -1 25 1999 -1
avg_F 2311 25 2000 -1 -1 -1 -1 -1 -1 25 2000 -1
avg_F 2312 25 2001 -1 -1 -1 -1 -1 -1 25 2001 -1
avg_F 2313 25 2002 -1 -1 -1 -1 -1 -1 25 2002 -1
avg_F 2314 25 2003 -1 -1 -1 -1 -1 -1 25 2003 -1
avg_F 2315 25 2004 -1 -1 -1 -1 -1 -1 25 2004 -1
avg_F 2316 25 2005 -1 -1 -1 -1 -1 -1 25 2005 -1
avg_F 2317 25 2006 -1 -1 -1 -1 -1 -1 25 2006 -1
avg_F 2318 25 2007 -1 -1 -1 -1 -1 -1 25 2007 -1
avg_F 2319 25 2008 -1 -1 -1 -1 -1 -1 25 2008 -1
avg_F 2320 25 2009 -1 -1 -1 -1 -1 -1 25 2009 -1
avg_F 2321 25 2010 -1 -1 -1 -1 -1 -1 25 2010 -1
avg_F 2322 25 2011 -1 -1 -1 -1 -1 -1 25 2011 -1
avg_F 2323 25 2012 -1 -1 -1 -1 -1 -1 25 2012 -1
avg_F 2324 25 2013 -1 -1 -1 -1 -1 -1 25 2013 -1
avg_F 2325 25 2014 -1 -1 -1 -1 -1 -1 25 2014 -1
avg_F 2326 25 2015 -1 -1 -1 -1 -1 -1 25 2015 -1
avg_F 2327 25 2016 -1 -1 -1 -1 -1 -1 25 2016 -1
avg_F 2328 25 2017 -1 -1 -1 -1 -1 -1 25 2017 -1
avg_F 2329 25 2018 -1 -1 -1 -1 -1 -1 25 2018 -1
avg_F 2330 25 2019 -1 -1 -1 -1 -1 -1 25 2019 -1
avg_F 2331 26 1974 -1 -1 -1 -1 -1 -1 26 1974 -1
avg_F 2332 26 1975 -1 -1 -1 -1 -1 -1 26 1975 -1
avg_F 2333 26 1976 -1 -1 -1 -1 -1 -1 26 1976 -1
avg_F 2334 26 1977 -1 -1 -1 -1 -1 -1 26 1977 -1
avg_F 2335 26 1978 -1 -1 -1 -1 -1 -1 26 1978 -1
avg_F 2336 26 1979 -1 -1 -1 -1 -1 -1 26 1979 -1
avg_F 2337 26 1980 -1 -1 -1 -1 -1 -1 26 1980 -1
avg_F 2338 26 1981 -1 -1 -1 -1 -1 -1 26 1981 -1
avg_F 2339 26 1982 -1 -1 -1 -1 -1 -1 26 1982 -1
avg_F 2340 26 1983 -1 -1 -1 -1 -1 -1 26 1983 -1
avg_F 2341 26 1984 -1 -1 -1 -1 -1 -1 26 1984 -1
avg_F 2342 26 1985 -1 -1 -1 -1 -1 -1 26 1985 -1
avg_F 2343 26 1986 -1 -1 -1 -1 -1 -1 26 1986 -1
avg_F 2344 26 1987 -1 -1 -1 -1 -1 -1 26 1987 -1
avg_F 2345 26 1988 -1 -1 -1 -1 -1 -1 26 1988 -1
avg_F 2346 26 1989 -1 -1 -1 -1 -1 -1 26 1989 -1
avg_F 2347 26 1990 -1 -1 -1 -1 -1 -1 26 1990 -1
avg_F 2348 26 1991 -1 -1 -1 -1 -1 -1 26 1991 -1
avg_F 2349 26 1992 -1 -1 -1 -1 -1 -1 26 1992 -1
avg_F 2350 26 1993 -1 -1 -1 -1 -1 -1 26 1993 -1
avg_F 2351 26 1994 -1 -1 -1 -1 -1 -1 26 1994 -1
avg_F 2352 26 1995 -1 -1 -1 -1 -1 -1 26 1995 -1
avg_F 2353 26 1996 -1 -1 -1 -1 -1 -1 26 1996 -1
avg_F 2354 26 1997 -1 -1 -1 -1 -1 -1 26 1997 -1
avg_F 2355 26 1998 -1 -1 -1 -1 -1 -1 26 1998 -1
avg_F 2356 26 1999 -1 -1 -1 -1 -1 -1 26 1999 -1
avg_F 2357 26 2000 -1 -1 -1 -1 -1 -1 26 2000 -1
avg_F 2358 26 2001 -1 -1 -1 -1 -1 -1 26 2001 -1
avg_F 2359 26 2002 -1 -1 -1 -1 -1 -1 26 2002 -1
avg_F 2360 26 2003 -1 -1 -1 -1 -1 -1 26 2003 -1
avg_F 2361 26 2004 -1 -1 -1 -1 -1 -1 26 2004 -1
avg_F 2362 26 2005 -1 -1 -1 -1 -1 -1 26 2005 -1
avg_F 2363 26 2006 -1 -1 -1 -1 -1 -1 26 2006 -1
avg_F 2364 26 2007 -1 -1 -1 -1 -1 -1 26 2007 -1
avg_F 2365 26 2008 -1 -1 -1 -1 -1 -1 26 2008 -1
avg_F 2366 26 2009 -1 -1 -1 -1 -1 -1 26 2009 -1
avg_F 2367 26 2010 -1 -1 -1 -1 -1 -1 26 2010 -1
avg_F 2368 26 2011 -1 -1 -1 -1 -1 -1 26 2011 -1
avg_F 2369 26 2012 -1 -1 -1 -1 -1 -1 26 2012 -1
avg_F 2370 26 2013 -1 -1 -1 -1 -1 -1 26 2013 -1
avg_F 2371 26 2014 -1 -1 -1 -1 -1 -1 26 2014 -1
avg_F 2372 26 2015 -1 -1 -1 -1 -1 -1 26 2015 -1
avg_F 2373 26 2016 -1 -1 -1 -1 -1 -1 26 2016 -1
avg_F 2374 26 2017 -1 -1 -1 -1 -1 -1 26 2017 -1
avg_F 2375 26 2018 -1 -1 -1 -1 -1 -1 26 2018 -1
avg_F 2376 26 2019 -1 -1 -1 -1 -1 -1 26 2019 -1
avg_F 2377 27 1974 -1 -1 -1 -1 -1 -1 27 1974 -1
avg_F 2378 27 1975 -1 -1 -1 -1 -1 -1 27 1975 -1
avg_F 2379 27 1976 -1 -1 -1 -1 -1 -1 27 1976 -1
avg_F 2380 27 1977 -1 -1 -1 -1 -1 -1 27 1977 -1
avg_F 2381 27 1978 -1 -1 -1 -1 -1 -1 27 1978 -1
avg_F 2382 27 1979 -1 -1 -1 -1 -1 -1 27 1979 -1
avg_F 2383 27 1980 -1 -1 -1 -1 -1 -1 27 1980 -1
avg_F 2384 27 1981 -1 -1 -1 -1 -1 -1 27 1981 -1
avg_F 2385 27 1982 -1 -1 -1 -1 -1 -1 27 1982 -1
avg_F 2386 27 1983 -1 -1 -1 -1 -1 -1 27 1983 -1
avg_F 2387 27 1984 -1 -1 -1 -1 -1 -1 27 1984 -1
avg_F 2388 27 1985 -1 -1 -1 -1 -1 -1 27 1985 -1
avg_F 2389 27 1986 -1 -1 -1 -1 -1 -1 27 1986 -1
avg_F 2390 27 1987 -1 -1 -1 -1 -1 -1 27 1987 -1
avg_F 2391 27 1988 -1 -1 -1 -1 -1 -1 27 1988 -1
avg_F 2392 27 1989 -1 -1 -1 -1 -1 -1 27 1989 -1
avg_F 2393 27 1990 -1 -1 -1 -1 -1 -1 27 1990 -1
avg_F 2394 27 1991 -1 -1 -1 -1 -1 -1 27 1991 -1
avg_F 2395 27 1992 -1 -1 -1 -1 -1 -1 27 1992 -1
avg_F 2396 27 1993 -1 -1 -1 -1 -1 -1 27 1993 -1
avg_F 2397 27 1994 -1 -1 -1 -1 -1 -1 27 1994 -1
avg_F 2398 27 1995 -1 -1 -1 -1 -1 -1 27 1995 -1
avg_F 2399 27 1996 -1 -1 -1 -1 -1 -1 27 1996 -1
avg_F 2400 27 1997 -1 -1 -1 -1 -1 -1 27 1997 -1
avg_F 2401 27 1998 -1 -1 -1 -1 -1 -1 27 1998 -1
avg_F 2402 27 1999 -1 -1 -1 -1 -1 -1 27 1999 -1
avg_F 2403 27 2000 -1 -1 -1 -1 -1 -1 27 2000 -1
avg_F 2404 27 2001 -1 -1 -1 -1 -1 -1 27 2001 -1
avg_F 2405 27 2002 -1 -1 -1 -1 -1 -1 27 2002 -1
avg_F 2406 27 2003 -1 -1 -1 -1 -1 -1 27 2003 -1
avg_F 2407 27 2004 -1 -1 -1 -1 -1 -1 27 2004 -1
avg_F 2408 27 2005 -1 -1 -1 -1 -1 -1 27 2005 -1
avg_F 2409 27 2006 -1 -1 -1 -1 -1 -1 27 2006 -1
avg_F 2410 27 2007 -1 -1 -1 -1 -1 -1 27 2007 -1
avg_F 2411 27 2008 -1 -1 -1 -1 -1 -1 27 2008 -1
avg_F 2412 27 2009 -1 -1 -1 -1 -1 -1 27 2009 -1
avg_F 2413 27 2010 -1 -1 -1 -1 -1 -1 27 2010 -1
avg_F 2414 27 2011 -1 -1 -1 -1 -1 -1 27 2011 -1
