data Species.n Quarter Year fleet Age observed model residual stand.residual
catch 21 4 2017 -9 8  6.090000e+04 4.340423e+04 3.386763e-01 3.646268e-01
catch 21 4 2018 -9 0  1.991000e+05 2.397592e+05 -1.858280e-01 -2.016071e-01
catch 21 4 2018 -9 1  2.390000e+04 2.957687e+04 -2.131142e-01 -3.489749e-01
catch 21 4 2018 -9 2  5.230000e+04 9.576147e+04 -6.048640e-01 -9.904659e-01
catch 21 4 2018 -9 3  5.570000e+04 5.067341e+04 9.457882e-02 1.548730e-01
catch 21 4 2018 -9 4  2.488000e+05 2.117957e+05 1.610273e-01 2.636825e-01
catch 21 4 2018 -9 5  2.251000e+05 1.337474e+05 5.205918e-01 8.524700e-01
catch 21 4 2018 -9 6  4.890000e+04 3.863668e+04 2.355752e-01 3.857548e-01
catch 21 4 2018 -9 7  3.060000e+04 2.181365e+04 3.384643e-01 5.542359e-01
catch 21 4 2018 -9 8  8.400000e+04 5.366694e+04 4.480196e-01 4.823483e-01
catch 21 4 2019 -9 0  1.866000e+05 1.942509e+05 -4.018359e-02 -4.359569e-02
catch 21 4 2019 -9 1  5.360000e+04 7.271911e+04 -3.050551e-01 -4.995283e-01
catch 21 4 2019 -9 2  1.550000e+04 4.042990e+04 -9.587297e-01 -1.569921e+00
catch 21 4 2019 -9 3  8.250000e+04 9.257382e+04 -1.152081e-01 -1.886535e-01
catch 21 4 2019 -9 4  5.780000e+04 3.950201e+04 3.806371e-01 6.232939e-01
catch 21 4 2019 -9 5  1.403000e+05 1.436381e+05 -2.351421e-02 -3.850456e-02
catch 21 4 2019 -9 6  1.148000e+05 7.097128e+04 4.809162e-01 7.875011e-01
catch 21 4 2019 -9 7  2.760000e+04 2.057396e+04 2.937896e-01 4.810809e-01
catch 21 4 2019 -9 8  6.870000e+04 4.044991e+04 5.296848e-01 5.702710e-01
catch 22 1 1974 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1974 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1974 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1974 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1975 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1975 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1975 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1975 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1976 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1976 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1976 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1976 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1977 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1977 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1977 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1977 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1978 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1978 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1978 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1978 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1979 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1979 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1979 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1979 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1980 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1980 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1980 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1980 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1981 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1981 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1981 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1981 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1982 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1982 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1982 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1982 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1983 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1983 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1983 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1983 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1984 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1984 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1984 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1984 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1985 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1985 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1985 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1985 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1986 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1986 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1986 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1986 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1987 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1987 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1987 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1987 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1988 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1988 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1988 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1988 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1989 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1989 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1989 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1989 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1990 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1990 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1990 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1990 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1991 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1991 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1991 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1991 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1992 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1992 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1992 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1992 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1993 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1993 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1993 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1993 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1994 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1994 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1994 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1994 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1995 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1995 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1995 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1995 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1996 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1996 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1996 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1996 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1997 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1997 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1997 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1997 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1998 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1998 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1998 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1998 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 1999 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 1999 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 1999 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 1999 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2000 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2000 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2000 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2000 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2001 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2001 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2001 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2001 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2002 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2002 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2002 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2002 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2003 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2003 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2003 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2003 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2004 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2004 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2004 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2004 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2005 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2005 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2005 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2005 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2006 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2006 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2006 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2006 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2007 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2007 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2007 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2007 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2008 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2008 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2008 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2008 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2009 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2009 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2009 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2009 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2010 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2010 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2010 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2010 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2011 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2011 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2011 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2011 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2012 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2012 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2012 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2012 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2013 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2013 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2013 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2013 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2014 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2014 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2014 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2014 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2015 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2015 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2015 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2015 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2016 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2016 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2016 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2016 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2017 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2017 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2017 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2017 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2018 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2018 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2018 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2018 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 1 2019 -9 1  -99.9 -99.9 -99.9  -99.9
catch 22 1 2019 -9 2  -99.9 -99.9 -99.9  -99.9
catch 22 1 2019 -9 3  -99.9 -99.9 -99.9  -99.9
catch 22 1 2019 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 2 1974 -9 1  1.985020e+07 1.437493e+07 3.227286e-01 5.792424e-01
catch 22 2 1974 -9 2  1.346500e+06 1.770068e+06 -2.735096e-01 -4.909028e-01
catch 22 2 1974 -9 3  1.424400e+06 9.520389e+05 4.029001e-01 7.231365e-01
catch 22 2 1974 -9 4  3.508000e+05 2.422373e+05 3.702986e-01 3.241269e-01
catch 22 2 1975 -9 1  7.185600e+06 7.726475e+06 -7.257373e-02 -1.302574e-01
catch 22 2 1975 -9 2  5.249300e+06 4.940092e+06 6.071086e-02 1.089656e-01
catch 22 2 1975 -9 3  1.507900e+06 5.448503e+05 1.017962e+00 1.827067e+00
catch 22 2 1975 -9 4  3.352000e+05 4.976887e+05 -3.952475e-01 -3.459651e-01
catch 22 2 1976 -9 1  5.697200e+06 7.091714e+06 -2.189523e-01 -3.929817e-01
catch 22 2 1976 -9 2  1.130000e+06 1.063183e+06 6.095056e-02 1.093958e-01
catch 22 2 1976 -9 3  4.450000e+05 5.783653e+05 -2.621313e-01 -4.704808e-01
catch 22 2 1976 -9 4  1.551000e+05 2.162118e+05 -3.321882e-01 -2.907684e-01
catch 22 2 1977 -9 1  2.430650e+07 2.074673e+07 1.583552e-01 2.842205e-01
catch 22 2 1977 -9 2  2.350500e+06 3.723851e+06 -4.601303e-01 -8.258549e-01
catch 22 2 1977 -9 3  5.163000e+05 4.825694e+05 6.756319e-02 1.212643e-01
catch 22 2 1977 -9 4  1.440000e+05 4.349757e+05 -1.105477e+00 -9.676376e-01
catch 22 2 1978 -9 1  6.126900e+06 8.185552e+06 -2.896817e-01 -5.199290e-01
catch 22 2 1978 -9 2  2.337800e+06 3.019173e+06 -2.557726e-01 -4.590679e-01
catch 22 2 1978 -9 3  5.725000e+05 4.025430e+05 3.522109e-01 6.321581e-01
catch 22 2 1978 -9 4  1.435000e+05 1.252290e+05 1.361911e-01 1.192098e-01
catch 22 2 1979 -9 1  2.335200e+06 5.346575e+06 -8.283585e-01 -1.486761e+00
catch 22 2 1979 -9 2  1.327600e+06 1.012826e+06 2.706279e-01 4.857307e-01
catch 22 2 1979 -9 3  2.422000e+05 2.951326e+05 -1.976610e-01 -3.547676e-01
catch 22 2 1979 -9 4  1.180000e+04 6.289889e+04 -1.673429e+00 -1.464773e+00
catch 22 2 1980 -9 1  1.339410e+07 2.539803e+07 -6.398575e-01 -1.148434e+00
catch 22 2 1980 -9 2  8.865000e+06 5.452819e+06 4.859782e-01 8.722475e-01
catch 22 2 1980 -9 3  1.049600e+06 8.762029e+05 1.805667e-01 3.240862e-01
catch 22 2 1980 -9 4  8.273000e+05 3.890857e+05 7.543677e-01 6.603074e-01
catch 22 2 1981 -9 1  5.505000e+06 8.380762e+06 -4.202820e-01 -7.543341e-01
catch 22 2 1981 -9 2  4.109000e+06 3.461984e+06 1.713377e-01 3.075218e-01
catch 22 2 1981 -9 3  9.040000e+05 6.108929e+05 3.919078e-01 7.034072e-01
catch 22 2 1981 -9 4  1.740000e+05 2.220776e+05 -2.439715e-01 -2.135513e-01
catch 22 2 1982 -9 1  3.742197e+06 9.703060e+06 -9.527684e-01 -1.710056e+00
catch 22 2 1982 -9 2  2.267869e+06 1.750551e+06 2.589103e-01 4.646995e-01
catch 22 2 1982 -9 3  5.914331e+05 5.674930e+05 4.132009e-02 7.416248e-02
catch 22 2 1982 -9 4  9.041693e+04 1.679026e+05 -6.189524e-01 -5.417767e-01
catch 22 2 1983 -9 1  5.089102e+06 4.223377e+06 1.864664e-01 3.346752e-01
catch 22 2 1983 -9 2  1.087836e+06 1.144966e+06 -5.118512e-02 -9.186850e-02
catch 22 2 1983 -9 3  7.968509e+04 1.621897e+05 -7.106841e-01 -1.275556e+00
catch 22 2 1983 -9 4  1.074406e+04 8.699758e+04 -2.091527e+00 -1.830740e+00
catch 22 2 1984 -9 1  9.791099e+06 3.310431e+06 1.084395e+00 1.946303e+00
catch 22 2 1984 -9 2  1.378954e+06 1.504758e+06 -8.730726e-02 -1.567015e-01
catch 22 2 1984 -9 3  1.278716e+05 3.183069e+05 -9.119892e-01 -1.636864e+00
catch 22 2 1984 -9 4  3.768320e+03 8.413824e+04 -3.105832e+00 -2.718573e+00
catch 22 2 1985 -9 1  1.794279e+06 3.711110e+06 -7.267276e-01 -1.304351e+00
catch 22 2 1985 -9 2  2.197458e+06 2.196576e+06 4.014385e-04 7.205133e-04
catch 22 2 1985 -9 3  6.688496e+05 7.609298e+05 -1.289819e-01 -2.315004e-01
catch 22 2 1985 -9 4  3.204070e+05 2.862990e+05 1.125555e-01 9.852120e-02
catch 22 2 1986 -9 1  3.055847e+07 1.818694e+07 5.189383e-01 9.314051e-01
catch 22 2 1986 -9 2  3.319630e+06 2.988040e+06 1.052354e-01 1.888795e-01
catch 22 2 1986 -9 3  2.553561e+05 1.361100e+06 -1.673389e+00 -3.003446e+00
catch 22 2 1986 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 2 1987 -9 1  3.473230e+07 1.243814e+07 1.026903e+00 1.843115e+00
catch 22 2 1987 -9 2  1.437030e+07 4.018539e+06 1.274245e+00 2.287051e+00
catch 22 2 1987 -9 3  4.633445e+05 5.204065e+05 -1.161393e-01 -2.084501e-01
catch 22 2 1987 -9 4  2.051954e+05 4.052451e+05 -6.805292e-01 -5.956756e-01
catch 22 2 1988 -9 1  7.013977e+06 7.377806e+06 -5.057154e-02 -9.076723e-02
catch 22 2 1988 -9 2  1.844914e+07 5.525073e+06 1.205721e+00 2.164063e+00
catch 22 2 1988 -9 3  9.387555e+05 1.293939e+06 -3.208912e-01 -5.759446e-01
catch 22 2 1988 -9 4  1.850466e+04 4.053975e+05 -3.086845e+00 -2.701954e+00
catch 22 2 1989 -9 1  5.779533e+07 3.901525e+07 3.929555e-01 7.052878e-01
catch 22 2 1989 -9 2  2.263424e+06 3.487717e+06 -4.323690e-01 -7.760281e-01
catch 22 2 1989 -9 3  3.452767e+06 2.627949e+06 2.729721e-01 4.899381e-01
catch 22 2 1989 -9 4  -99.9 -99.9 -99.9  -99.9
catch 22 2 1990 -9 1  1.226721e+07 1.414737e+07 -1.425996e-01 -2.559418e-01
catch 22 2 1990 -9 2  3.658345e+06 6.542510e+06 -5.813101e-01 -1.043352e+00
catch 22 2 1990 -9 3  5.412140e+05 4.673679e+05 1.466981e-01 2.632979e-01
catch 22 2 1990 -9 4  1.638624e+05 5.759266e+05 -1.256953e+00 -1.100227e+00
catch 22 2 1991 -9 1  3.390245e+07 1.350998e+07 9.200585e-01 1.651347e+00
catch 22 2 1991 -9 2  1.897015e+06 2.262937e+06 -1.763821e-01 -3.165756e-01
catch 22 2 1991 -9 3  7.354779e+05 7.929840e+05 -7.528262e-02 -1.351194e-01
catch 22 2 1991 -9 4  2.575793e+05 1.642882e+05 4.497054e-01 3.936327e-01
catch 22 2 1992 -9 1  1.300195e+07 7.930172e+06 4.944250e-01 8.874080e-01
catch 22 2 1992 -9 2  5.342511e+06 2.212054e+06 8.817745e-01 1.582634e+00
catch 22 2 1992 -9 3  6.401530e+05 3.994780e+05 4.715484e-01 8.463484e-01
catch 22 2 1992 -9 4  4.017421e+05 2.290948e+05 5.616743e-01 4.916405e-01
catch 22 2 1993 -9 1  1.648765e+07 1.103546e+07 4.014981e-01 7.206201e-01
catch 22 2 1993 -9 2  1.528473e+06 3.012681e+06 -6.785612e-01 -1.217901e+00
catch 22 2 1993 -9 3  5.231621e+05 6.053320e+05 -1.458857e-01 -2.618397e-01
catch 22 2 1993 -9 4  1.684528e+06 1.906880e+05 2.178602e+00 1.906957e+00
catch 22 2 1994 -9 1  3.367083e+07 3.642917e+07 -7.873788e-02 -1.413210e-01
catch 22 2 1994 -9 2  8.242366e+06 8.607026e+06 -4.329145e-02 -7.770073e-02
catch 22 2 1994 -9 3  5.233831e+06 2.074780e+06 9.252885e-01 1.660734e+00
catch 22 2 1994 -9 4  2.047308e+06 6.159858e+05 1.201057e+00 1.051300e+00
catch 22 2 1995 -9 1  3.769812e+07 1.820831e+07 7.277320e-01 1.306154e+00
catch 22 2 1995 -9 2  3.992665e+06 3.873223e+06 3.037216e-02 5.451282e-02
catch 22 2 1995 -9 3  6.907640e+05 7.765402e+05 -1.170501e-01 -2.100848e-01
catch 22 2 1995 -9 4  2.451119e+05 2.681227e+05 -8.972985e-02 -7.854165e-02
catch 22 2 1996 -9 1  6.159493e+06 1.167814e+07 -6.397245e-01 -1.148196e+00
catch 22 2 1996 -9 2  5.280220e+06 5.697741e+06 -7.610210e-02 -1.365902e-01
catch 22 2 1996 -9 3  1.035298e+06 8.466811e+05 2.011201e-01 3.609761e-01
catch 22 2 1996 -9 4  6.022676e+05 3.230161e+05 6.229997e-01 5.453194e-01
catch 22 2 1997 -9 1  7.871145e+07 5.297212e+07 3.960229e-01 7.107932e-01
catch 22 2 1997 -9 2  3.457078e+06 3.633920e+06 -4.988817e-02 -8.954071e-02
catch 22 2 1997 -9 3  2.188378e+06 1.431376e+06 4.245246e-01 7.619488e-01
catch 22 2 1997 -9 4  6.200784e+05 3.426454e+05 5.931499e-01 5.191915e-01
catch 22 2 1998 -9 1  4.655011e+06 8.657846e+06 -6.205216e-01 -1.113730e+00
catch 22 2 1998 -9 2  3.142093e+07 2.021870e+07 4.408661e-01 7.912790e-01
catch 22 2 1998 -9 3  2.795090e+06 1.130490e+06 9.052131e-01 1.624702e+00
catch 22 2 1998 -9 4  3.895896e+05 6.979354e+05 -5.830327e-01 -5.103358e-01
catch 22 2 1999 -9 1  6.730169e+06 1.118028e+07 -5.075513e-01 -9.109674e-01
catch 22 2 1999 -9 2  2.287671e+06 1.740086e+06 2.735998e-01 4.910646e-01
catch 22 2 1999 -9 3  3.077916e+06 3.709849e+06 -1.867383e-01 -3.351633e-01
catch 22 2 1999 -9 4  6.170230e+05 3.890962e+05 4.610796e-01 4.035887e-01
catch 22 2 2000 -9 1  2.992467e+07 2.418368e+07 2.130053e-01 3.823079e-01
catch 22 2 2000 -9 2  4.001264e+06 3.170468e+06 2.327313e-01 4.177127e-01
catch 22 2 2000 -9 3  8.772651e+05 4.150049e+05 7.485190e-01 1.343463e+00
catch 22 2 2000 -9 4  9.350631e+05 1.176828e+06 -2.299636e-01 -2.012900e-01
catch 22 2 2001 -9 1  7.037451e+06 1.072590e+07 -4.214157e-01 -7.563688e-01
catch 22 2 2001 -9 2  2.486030e+06 2.615861e+06 -5.090602e-02 -9.136757e-02
catch 22 2 2001 -9 3  3.643471e+05 2.902380e+05 2.274056e-01 4.081540e-01
catch 22 2 2001 -9 4  3.867825e+05 1.824985e+05 7.511203e-01 6.574649e-01
catch 22 2 2002 -9 1  1.498315e+07 1.373153e+07 8.723138e-02 1.565654e-01
catch 22 2 2002 -9 2  3.270281e+06 3.079974e+06 5.995473e-02 1.076084e-01
catch 22 2 2002 -9 3  6.837992e+05 6.137650e+05 1.080523e-01 1.939352e-01
catch 22 2 2002 -9 4  2.279117e+05 1.384706e+05 4.983001e-01 4.361683e-01
catch 22 2 2003 -9 1  1.349429e+06 2.474292e+06 -6.062724e-01 -1.088155e+00
catch 22 2 2003 -9 2  1.035167e+06 1.301639e+06 -2.290617e-01 -4.111264e-01
catch 22 2 2003 -9 3  2.861261e+05 2.192378e+05 2.662756e-01 4.779190e-01
catch 22 2 2003 -9 4  3.603788e+05 6.026948e+04 1.788330e+00 1.565347e+00
catch 22 2 2004 -9 1  7.313902e+06 8.390184e+06 -1.372855e-01 -2.464040e-01
catch 22 2 2004 -9 2  6.918873e+05 7.797587e+05 -1.195614e-01 -2.145921e-01
catch 22 2 2004 -9 3  1.824985e+05 4.403952e+05 -8.809305e-01 -1.581119e+00
catch 22 2 2004 -9 4  2.092883e+05 1.126120e+05 6.197642e-01 5.424873e-01
catch 22 2 2005 -9 1  2.433146e+06 1.563584e+06 4.422044e-01 7.936811e-01
catch 22 2 2005 -9 2  2.659912e+05 6.680705e+05 -9.209305e-01 -1.652912e+00
catch 22 2 2005 -9 3  2.918039e+04 5.822218e+04 -6.907695e-01 -1.239813e+00
catch 22 2 2005 -9 4  2.522689e+04 4.216502e+04 -5.136806e-01 -4.496310e-01
catch 22 2 2006 -9 1  1.461072e+06 7.877136e+05 6.177914e-01 1.108830e+00
catch 22 2 2006 -9 2  1.044893e+05 1.957108e+05 -6.275532e-01 -1.126350e+00
catch 22 2 2006 -9 3  4.583050e+04 6.243648e+04 -3.092000e-01 -5.549609e-01
catch 22 2 2006 -9 4  9.470520e+03 8.942463e+03 5.737271e-02 5.021904e-02
catch 22 2 2007 -9 1  1.031682e+07 4.768335e+06 7.717779e-01 1.385209e+00
catch 22 2 2007 -9 2  6.253556e+05 1.020774e+06 -4.899958e-01 -8.794583e-01
catch 22 2 2007 -9 3  8.794556e+04 1.777970e+05 -7.039243e-01 -1.263423e+00
catch 22 2 2007 -9 4  1.919399e+04 5.488783e+04 -1.050694e+00 -9.196859e-01
catch 22 2 2008 -9 1  5.358542e+06 7.696795e+06 -3.621120e-01 -6.499290e-01
catch 22 2 2008 -9 2  2.304279e+06 3.257559e+06 -3.462103e-01 -6.213880e-01
