"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","multinom.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","Prey.number.obs","Prey.number.prob","Obj.N.contrib","avail.prey.number.sum","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.type","stan.residual","Area","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,2.29239,21.8262,-5.82116,0,21,13,110,0.00914,0.00914,0,0,0,0,100,100,0.0656342,0.105029,-0.0393949,10321900,371637,27582.3,0.292365,0.00411798,0,0.00051583,1,1,1,1,-0.6139004,1,3538418,0.007795094,-0.007279264,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,21,14,132,0.01606,0.01606,0,0,0,0,100,100,0,0,0,12088000,0,56757.6,0.292365,0,0,0.0011273,1,0,1,1,NA,1,3538418,0.01604039,-0.01491309,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,21,15,165,0.03201,0.03201,0,0,0,0,100,100,0,0,0,4472790,0,41859.1,0.292365,0,0,0.00235649,1,0,1,1,NA,1,3538418,0.01182989,-0.009473402,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,21,16,220,0.07788,0.07788,0,0,0,0,100,100,0,0,0,3534120,0,80469.8,0.292365,0,0,0.0201088,1,0,1,1,NA,1,3538418,0.02274175,-0.002632947,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,21,17,275,0.15521,0.15521,0,0,0,0,100,100,0,0,0,3016180,0,136868,0.292365,0,0,0.0201125,1,0,1,1,NA,1,3538418,0.03868057,-0.01856807,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"Herring",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,21,18,330,0.27265,0.27265,0,0,0,0,100,100,0,0,0,352508,0,28099.6,0.292365,0,0,0.0214064,1,0,1,1,NA,1,3538418,0.00794129,0.01346511,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,3.46209,21.8262,-5.82116,0,22,11,77,0.00166,0.00166,0,0,0,0,100,100,0.302855,0.158621,0.144234,41202200,561266,20182.1,0.295078,0.00584679,0,0.00011054,1,1,1,1,1.886292,1,3538418,0.005703708,-0.005593168,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,22,12,88,0.00259,0.00259,0,0,0,0,100,100,0,0,0,86051700,0,65765.2,0.295078,0,0,0.00167391,1,0,1,1,NA,1,3538418,0.01858605,-0.01691214,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,22,13,110,0.00543,0.00543,0,0,0,0,100,100,0,0,0,79501200,0,127383,0.295078,0,0,0.0501623,1,0,1,1,NA,1,3538418,0.03599999,0.01416231,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,22,14,132,0.00994,0.00994,0,0,0,0,100,100,0,0,0,73974600,0,216973,0.295078,0,0,0.0475764,1,0,1,1,NA,1,3538418,0.06131921,-0.01374281,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,22,15,165,0.02085,0.02085,0,0,0,0,100,100,0,0,0,20401400,0,125517,0.295078,0,0,0.194116,1,0,1,1,NA,1,3538418,0.03547263,0.1586434,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"N. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,22,16,220,0.05419,0.05419,0,0,0,0,100,100,0,0,0,340591,0,5446.15,0.295078,0,0,0.00918419,1,0,1,1,NA,1,3538418,0.001539148,0.007645042,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,23,11,77,0.00166,0.00166,0,0,0,0,100,100,3.758e-05,0,0,17502900,0,0,0.148737,0,0,3.758e-05,1,0,0,1,NA,1,3538418,0,3.758e-05,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,1.40977,21.8262,-5.82116,0,23,12,88,0.00259,0.00259,0,0,0,0,100,100,0.102933,0.0645905,0.0383426,42370400,228548,16322.3,0.148737,0.00264689,0,0.00056913,1,1,1,1,0.74527,1,3538418,0.004612881,-0.004043751,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,23,13,110,0.00543,0.00543,0,0,0,0,100,100,0,0,0,46300500,0,37394.3,0.148737,0,0,0.0170552,1,0,1,1,NA,1,3538418,0.01056809,0.006487115,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,23,14,132,0.00994,0.00994,0,0,0,0,100,100,0,0,0,64625200,0,95545.1,0.148737,0,0,0.016176,1,0,1,1,NA,1,3538418,0.02700221,-0.01082621,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,23,15,165,0.02085,0.02085,0,0,0,0,100,100,0,0,0,25219800,0,78211.2,0.148737,0,0,0.0659994,1,0,1,1,NA,1,3538418,0.02210344,0.04389596,"1982-93","Y1995"
"H. porpoise","Q3",1995,25,"S. sandeel",3,1,14,4,1000,1000,10,10,3538420,0,21.8262,-5.82116,0,23,16,220,0.05419,0.05419,0,0,0,0,100,100,0,0,0,133406,0,1075.26,0.148737,0,0,0.00312262,1,0,1,1,NA,1,3538418,0.0003038816,0.002818738,"1982-93","Y1995"
"H. porpoise","Q3",2005,25,"Other",3,1,14,4,1000,1000,10,10,2282380,9.56291,21.8262,-13.9897,0,0,0,-1,-1,-1,0,0,0,0,100,100,0.452525,0.438138,0.0143868,-1,1e+06,1e+06,1,0.0107847,0,0.452525,1,1,1,1,0.1385352,1,2282384,0.4381383,0.01438671,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,5.30717,21.8262,-13.9897,0,16,11,77,0.00383,0.00383,0,0,0,0,100,100,0.26046,0.243155,0.0173041,1200350,554974,34637.3,7.5342,0.00806225,0,0.00020782,1,1,1,1,0.1927174,1,2282384,0.01517593,-0.01496811,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,12,88,0.0056,0.0056,0,0,0,0,100,100,0,0,0,2601050,0,109742,7.5342,0,0,0.00034027,1,0,1,1,NA,1,2282384,0.04808217,-0.0477419,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,13,110,0.0106,0.0106,0,0,0,0,100,100,0,0,0,1419310,0,113350,7.5342,0,0,0.00340304,1,0,1,1,NA,1,2282384,0.04966298,-0.04625994,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,14,132,0.01785,0.01785,0,0,0,0,100,100,0,0,0,718019,0,96563.2,7.5342,0,0,0.00663206,1,0,1,1,NA,1,2282384,0.04230804,-0.03567598,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,15,165,0.03377,0.03377,0,0,0,0,100,100,0,0,0,11145.3,0,2835.7,7.5342,0,0,0.0156924,1,0,1,1,NA,1,2282384,0.001242429,0.01444997,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,16,220,0.07682,0.07682,0,0,0,0,100,100,0,0,0,18774.7,0,10866.4,7.5342,0,0,0.0145256,1,0,1,1,NA,1,2282384,0.004760986,0.009764614,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,17,275,0.14534,0.14534,0,0,0,0,100,100,0,0,0,19939.2,0,21833.8,7.5342,0,0,0.0121967,1,0,1,1,NA,1,2282384,0.009566224,0.002630476,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,18,330,0.24468,0.24468,0,0,0,0,100,100,0,0,0,13493.5,0,24874.9,7.5342,0,0,0.0123473,1,0,1,1,NA,1,2282384,0.01089865,0.001448654,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,19,385,0.38008,0.38008,0,0,0,0,100,100,0,0,0,9316.55,0,26678.9,7.5342,0,0,0.0194023,1,0,1,1,NA,1,2282384,0.01168905,0.007713252,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,20,440,0.55663,0.55663,0,0,0,0,100,100,0,0,0,11113.7,0,46608.3,7.5342,0,0,0.0786366,1,0,1,1,NA,1,2282384,0.02042088,0.05821572,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,21,550,1.05306,1.05306,0,0,0,0,100,100,0,0,0,4653.88,0,36923.8,7.5342,0,0,0.0819068,1,0,1,1,NA,1,2282384,0.01617773,0.06572907,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Cod",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,16,22,660,1.77288,1.77288,0,0,0,0,100,100,0,0,0,2250.46,0,30060,7.5342,0,0,0.0151687,1,0,1,1,NA,1,2282384,0.01317044,0.001998263,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,3.61923,21.8262,-13.9897,0,17,9,55,0.00106,0.00106,0,0,0,0,100,100,0.233998,0.16582,0.0681777,238522,378465,596.17,2.35795,0.00605986,0,0.00230097,1,1,1,1,0.8758123,1,2282384,0.0002612049,0.002039765,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,10,66,0.00182,0.00182,0,0,0,0,100,100,0,0,0,972908,0,4175.2,2.35795,0,0,0.00214671,1,0,1,1,NA,1,2282384,0.001829315,0.000317395,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,11,77,0.00286,0.00286,0,0,0,0,100,100,0,0,0,2008620,0,13545.6,2.35795,0,0,0.00227353,1,0,1,1,NA,1,2282384,0.005934846,-0.003661316,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,12,88,0.00424,0.00424,0,0,0,0,100,100,0,0,0,4298920,0,42979.3,2.35795,0,0,0.004969,1,0,1,1,NA,1,2282384,0.01883088,-0.01386188,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,13,110,0.00818,0.00818,0,0,0,0,100,100,0,0,0,2531120,0,48820.3,2.35795,0,0,0.0117096,1,0,1,1,NA,1,2282384,0.02139004,-0.009680443,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,14,132,0.014,0.014,0,0,0,0,100,100,0,0,0,1326320,0,43783.6,2.35795,0,0,0.0207668,1,0,1,1,NA,1,2282384,0.01918327,0.001583528,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,15,165,0.02701,0.02701,0,0,0,0,100,100,0,0,0,750737,0,47813.1,2.35795,0,0,0.0960539,1,0,1,1,NA,1,2282384,0.02094875,0.07510515,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,16,220,0.06302,0.06302,0,0,0,0,100,100,0,0,0,316875,0,47087.1,2.35795,0,0,0.0241464,1,0,1,1,NA,1,2282384,0.02063066,0.003515738,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,17,275,0.1216,0.1216,0,0,0,0,100,100,0,0,0,210882,0,60465.5,2.35795,0,0,0.0114877,1,0,1,1,NA,1,2282384,0.02649225,-0.01500455,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,18,330,0.20805,0.20805,0,0,0,0,100,100,0,0,0,94940.6,0,46575.2,2.35795,0,0,0.0168319,1,0,1,1,NA,1,2282384,0.02040638,-0.003574479,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,19,385,0.32762,0.32762,0,0,0,0,100,100,0,0,0,21898.4,0,16916.8,2.35795,0,0,0.0165431,1,0,1,1,NA,1,2282384,0.007411898,0.009131202,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Whiting",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,17,20,440,0.4855,0.4855,0,0,0,0,100,100,0,0,0,4985.59,0,5707.44,2.35795,0,0,0.0247682,1,0,1,1,NA,1,2282384,0.002500648,0.02226755,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Herring",3,1,14,4,1000,1000,10,10,2282380,0.458481,21.8262,-13.9897,0,21,12,88,0.00459,0.00459,0,0,0,0,100,100,0.0135017,0.021006,-0.00750428,1368820,47943.7,1836.9,0.292365,0.000900925,0,0.00222023,1,1,1,1,-0.2500142,1,2282384,0.0008048162,0.001415414,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Herring",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,21,13,110,0.00914,0.00914,0,0,0,0,100,100,0,0,0,5611310,0,14994.7,0.292365,0,0,0.00575093,1,0,1,1,NA,1,2282384,0.006569752,-0.0008188222,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Herring",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,21,14,132,0.01606,0.01606,0,0,0,0,100,100,0,0,0,6626110,0,31112.1,0.292365,0,0,0.00553053,1,0,1,1,NA,1,2282384,0.0136314,-0.008100872,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"N. sandeel",3,1,14,4,1000,1000,10,10,2282380,1.65649,21.8262,-13.9897,0,22,12,88,0.00259,0.00259,0,0,0,0,100,100,0.0246009,0.0758943,-0.0512935,40647100,173220,31064.7,0.295078,0.00307253,0,0.00149753,1,1,1,1,-0.9253676,1,2282384,0.01361063,-0.0121131,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"N. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,22,13,110,0.00543,0.00543,0,0,0,0,100,100,0,0,0,35124300,0,56278.8,0.295078,0,0,0.00505641,1,0,1,1,NA,1,2282384,0.0246579,-0.01960149,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"N. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,22,14,132,0.00994,0.00994,0,0,0,0,100,100,0,0,0,22345900,0,65542.2,0.295078,0,0,0.00761998,1,0,1,1,NA,1,2282384,0.02871655,-0.02109657,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"N. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,22,15,165,0.02085,0.02085,0,0,0,0,100,100,0,0,0,3173190,0,19522.7,0.295078,0,0,0.0067368,1,0,1,1,NA,1,2282384,0.008553642,-0.001816842,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"N. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,22,16,220,0.05419,0.05419,0,0,0,0,100,100,0,0,0,50763.4,0,811.722,0.295078,0,0,0.00369015,1,0,1,1,NA,1,2282384,0.0003556465,0.003334504,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"S. sandeel",3,1,14,4,1000,1000,10,10,2282380,0.772061,21.8262,-13.9897,0,23,12,88,0.00259,0.00259,0,0,0,0,100,100,0.00836429,0.0353731,-0.0270088,58564400,80734.9,22560.8,0.148737,0.00149485,0,0.00050916,1,1,1,1,-0.6985645,1,2282384,0.00988475,-0.00937559,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"S. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,23,13,110,0.00543,0.00543,0,0,0,0,100,100,0,0,0,38680300,0,31240,0.148737,0,0,0.00171918,1,0,1,1,NA,1,2282384,0.01368744,-0.01196826,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"S. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,23,14,132,0.00994,0.00994,0,0,0,0,100,100,0,0,0,11142700,0,16474,0.148737,0,0,0.00259079,1,0,1,1,NA,1,2282384,0.00721789,-0.0046271,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"S. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,23,15,165,0.02085,0.02085,0,0,0,0,100,100,0,0,0,3334960,0,10342.3,0.148737,0,0,0.00229051,1,0,1,1,NA,1,2282384,0.004531358,-0.002240848,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"S. sandeel",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,23,16,220,0.05419,0.05419,0,0,0,0,100,100,0,0,0,14632.6,0,117.94,0.148737,0,0,0.00125465,1,0,1,1,NA,1,2282384,5.167403e-05,0.001202976,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Nor. pout",3,1,14,4,1000,1000,10,10,2282380,0.449896,21.8262,-13.9897,0,24,9,55,0.00128,0.00128,0,0,0,0,100,100,0.00655061,0.0206126,-0.014062,1153990,47045.9,317.049,0.214642,0.00088441,0,0.00023489,1,1,1,1,-0.4728466,1,2282384,0.0001389113,9.597869e-05,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Nor. pout",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,24,10,66,0.00221,0.00221,0,0,0,0,100,100,0,0,0,7437130,0,3527.88,0.214642,0,0,0.00282066,1,0,1,1,NA,1,2282384,0.001545699,0.001274961,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Nor. pout",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,24,11,77,0.00353,0.00353,0,0,0,0,100,100,0,0,0,21499200,0,16289.7,0.214642,0,0,0.00274725,1,0,1,1,NA,1,2282384,0.007137141,-0.004389891,"1982-93","Y2005"
"H. porpoise","Q3",2005,25,"Nor. pout",3,1,14,4,1000,1000,10,10,2282380,0,21.8262,-13.9897,0,24,12,88,0.00529,0.00529,0,0,0,0,100,100,0,0,0,23700800,0,26911.3,0.214642,0,0,0.00074781,1,0,1,1,NA,1,2282384,0.01179087,-0.01104306,"1982-93","Y2005"
"Haddock","Q1",1981,10,"Other",1,1,18,0,150,166,0.0343684,0.0343684,10215000,11.1055,11.3443,-2.72226,0,0,0,-1,-1,-1,0,0,0,0,52,52,0.990977,0.978952,0.0120254,-1,1e+07,1e+07,1,0.0016692,0,0.990977,1,1,1,1,0.2943373,1,10215006,0.9789519,0.01202505,"1977-81","Y1981"
"Haddock","Q1",1981,10,"N. sandeel",1,1,18,0,150,166,0.0343684,0.0343684,10215000,0.238775,11.3443,-2.72226,0,22,8,77,0.00169,0.00169,0,0,0,0,52,52,0.00902269,0.0210481,-0.0120254,23652600,215006,215006,5.37879,0.0016692,0,0.00902269,1,1,1,1,-0.2943373,1,10215006,0.02104805,-0.01202536,"1977-81","Y1981"
"Haddock","Q1",1981,11,"Other",1,1,18,0,200,221,0.0771766,0.0771766,12199700,12.023,14.6677,0.58434,0,0,0,-1,-1,-1,0,0,0,0,66,66,0.983578,0.819694,0.163884,-1,1e+07,1e+07,1,0.00943313,0,0.983578,1,1,1,1,1.687363,1,12199667,0.8196945,0.1638835,"1977-81","Y1981"
"Haddock","Q1",1981,11,"N. sandeel",1,1,18,0,200,221,0.0771766,0.0771766,12199700,2.64467,14.6677,0.58434,0,22,8,77,0.00169,0.00169,0,0,0,0,66,66,0.0164219,0.180306,-0.163884,23652600,2199670,215006,5.37879,0.00943313,0,0.0106799,1,1,1,1,-1.687363,1,12199667,0.01762392,-0.006944024,"1977-81","Y1981"
"Haddock","Q1",1981,11,"N. sandeel",1,1,18,0,200,221,0.0771766,0.0771766,12199700,0,14.6677,0.58434,0,22,9,110,0.0045,0.0045,0,0,0,0,66,66,0,0,0,58376600,0,1412980,5.37879,0,0,1e-06,1,0,1,2,NA,1,12199667,0.1158212,-0.1158202,"1977-81","Y1981"
"Haddock","Q1",1981,11,"N. sandeel",1,1,18,0,200,221,0.0771766,0.0771766,12199700,0,14.6677,0.58434,0,22,10,165,0.01367,0.01367,0,0,0,0,66,66,0,0,0,7775000,0,571681,5.37879,0,0,0.00574097,1,0,1,1,NA,1,12199667,0.04686038,-0.04111941,"1977-81","Y1981"
"Haddock","Q1",1981,12,"Other",1,1,18,0,250,269,0.134518,0.134518,10272800,12.6606,13.006,2.52696,0,0,0,-1,-1,-1,0,0,0,0,59,59,0.738848,0.973445,-0.234597,-1,1e+07,1e+07,1,0.00184564,0,0.738848,1,1,1,1,-5.460708,1,10272795,0.9734449,-0.2345969,"1977-81","Y1981"
"Haddock","Q1",1981,12,"N. sandeel",1,1,18,0,250,269,0.134518,0.134518,10272800,0.272211,13.006,2.52696,0,22,8,77,0.00169,0.00169,0,0,0,0,59,59,0.0299915,0.0209297,0.00906186,23652600,215006,215006,5.37879,0.00146306,0,0.0299915,1,1,1,1,0.2369116,1,10272795,0.02092965,0.00906185,"1977-81","Y1981"
"Haddock","Q1",1981,12,"Nor. pout",1,1,18,0,250,269,0.134518,0.134518,10272800,0.073164,13.006,2.52696,0,24,8,87,0.00353,0.00353,0,0,0,0,59,59,0.23116,0.00562542,0.225535,6395350,57788.7,57788.7,2.55979,0.000399384,0,0.23116,1,1,1,1,11.28544,1,10272795,0.005625412,0.2255346,"1977-81","Y1981"
"Haddock","Q1",1981,13,"Other",1,1,18,0,300,325,0.229588,0.229588,12289900,15.798,19.4155,3.38739,0,0,0,-1,-1,-1,0,0,0,0,86,86,0.733958,0.813677,-0.0797196,-1,1e+07,1e+07,1,0.00742605,0,0.733958,1,1,1,1,-0.9250947,1,12289881,0.8136775,-0.07971954,"1977-81","Y1981"
"Haddock","Q1",1981,13,"N. sandeel",1,1,18,0,300,325,0.229588,0.229588,12289900,3.52625,19.4155,3.38739,0,22,8,77,0.00169,0.00169,0,0,0,0,86,86,0.0638331,0.18162,-0.117787,23652600,2232090,215006,5.37879,0.00728047,0,0.0202296,1,1,1,1,-1.38044,1,12289881,0.01749456,0.002735045,"1977-81","Y1981"
"Haddock","Q1",1981,13,"N. sandeel",1,1,18,0,300,325,0.229588,0.229588,12289900,0,19.4155,3.38739,0,22,9,110,0.0045,0.0045,0,0,0,0,86,86,0,0,0,58376600,0,1412980,5.37879,0,0,0.0239027,1,0,1,1,NA,1,12289881,0.114971,-0.09106831,"1977-81","Y1981"
"Haddock","Q1",1981,13,"N. sandeel",1,1,18,0,300,325,0.229588,0.229588,12289900,0,19.4155,3.38739,0,22,10,165,0.01367,0.01367,0,0,0,0,86,86,0,0,0,7775000,0,571681,5.37879,0,0,1e-06,1,0,1,2,NA,1,12289881,0.0465164,-0.0465154,"1977-81","Y1981"
"Haddock","Q1",1981,13,"N. sandeel",1,1,18,0,300,325,0.229588,0.229588,12289900,0,19.4155,3.38739,0,22,11,220,0.03009,0.03009,0,0,0,0,86,86,0,0,0,200344,0,32425.2,5.37879,0,0,0.0196998,1,0,1,1,NA,1,12289881,0.002638366,0.01706143,"1977-81","Y1981"
"Haddock","Q1",1981,13,"Nor. pout",1,1,18,0,300,325,0.229588,0.229588,12289900,0.0912944,19.4155,3.38739,0,24,8,87,0.00353,0.00353,0,0,0,0,86,86,0.202209,0.00470214,0.197507,6395350,57788.7,57788.7,2.55979,0.000229239,0,0.202209,1,1,1,1,13.04482,1,12289881,0.004702137,0.1975069,"1977-81","Y1981"
"Haddock","Q1",1981,14,"Other",1,1,18,0,400,424,0.48685,0.48685,13012300,6.5289,8.49558,1.19126,0,0,0,-1,-1,-1,0,0,0,0,40,40,0.479238,0.768505,-0.289268,-1,1e+07,1e+07,1,0.0187355,0,0.479238,1,1,1,1,-2.113332,1,13012268,0.7685056,-0.2892676,"1977-81","Y1981"
"Haddock","Q1",1981,14,"N. sandeel",1,1,18,0,400,424,0.48685,0.48685,13012300,1.43614,8.49558,1.19126,0,22,8,77,0.00169,0.00169,0,0,0,0,40,40,0.107743,0.169046,-0.0613027,23652600,2199670,215006,5.37879,0.0147931,0,0.00415593,1,1,1,1,-0.5040226,1,13012268,0.01652333,-0.0123674,"1977-81","Y1981"
"Haddock","Q1",1981,14,"N. sandeel",1,1,18,0,400,424,0.48685,0.48685,13012300,0,8.49558,1.19126,0,22,9,110,0.0045,0.0045,0,0,0,0,40,40,0,0,0,58376600,0,1412980,5.37879,0,0,0.0323333,1,0,1,1,NA,1,13012268,0.1085883,-0.076255,"1977-81","Y1981"
"Haddock","Q1",1981,14,"N. sandeel",1,1,18,0,400,424,0.48685,0.48685,13012300,0,8.49558,1.19126,0,22,10,165,0.01367,0.01367,0,0,0,0,40,40,0,0,0,7775000,0,571681,5.37879,0,0,0.0712539,1,0,1,1,NA,1,13012268,0.043934,0.0273199,"1977-81","Y1981"
"Haddock","Q1",1981,14,"Nor. pout",1,1,18,0,400,424,0.48685,0.48685,13012300,0.530539,8.49558,1.19126,0,24,8,87,0.00353,0.00353,0,0,0,0,40,40,0.413019,0.0624488,0.35057,6395350,812601,57788.7,2.55979,0.00616592,0,0.173582,1,1,1,1,4.464531,1,13012268,0.004441094,0.1691409,"1977-81","Y1981"
"Haddock","Q1",1981,14,"Nor. pout",1,1,18,0,400,424,0.48685,0.48685,13012300,0,8.49558,1.19126,0,24,9,115,0.00934,0.00934,0,0,0,0,40,40,0,0,0,31570900,0,754812,2.55979,0,0,0.239438,1,0,1,1,NA,1,13012268,0.05800772,0.1814303,"1977-81","Y1981"
