Year Quarter.no Area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean  Predator.size Prey.no Prey.length.class Prey.length.mean Prey.weight Prey.size size.ratio N.haul stomcon stomcon.input use_like use_avail stom.type  Y YQ YQP YQPL YQPLP YQPLPL
1985 1 1 16 0 15 300 319 0.291611 17 11 110 0.01087 0.01087 0.0372757 85 0.0104414 0.0104414 1 1 1 2 5 62 154 737 11
1985 1 1 16 0 15 300 319 0.291611 18 11 110 0.00907 0.00907 0.0311031 85 0.0294753 0.0126517 1 1 1 2 5 62 154 738 11
1985 1 1 16 0 15 300 319 0.291611 18 12 165 0.0275 0.0275 0.0943036 85 0 0.0168236 0 1 1 2 5 62 154 738 12
1985 1 1 16 0 15 300 319 0.291611 21 10 77 0.00386 0.00386 0.0132368 85 0.018294 0.00015354 1 1 1 2 5 62 154 739 10
1985 1 1 16 0 15 300 319 0.291611 21 11 110 0.01002 0.01002 0.0343608 85 0 0.0131734 0 1 1 2 5 62 154 739 11
1985 1 1 16 0 15 300 319 0.291611 21 12 165 0.0297 0.0297 0.101848 85 0 0.00496706 0 1 1 2 5 62 154 739 12
1985 1 1 16 0 15 300 319 0.291611 22 10 77 0.0013 0.0013 0.00445799 85 0.012209 0.00174425 1 1 1 2 5 62 154 740 10
1985 1 1 16 0 15 300 319 0.291611 22 11 110 0.00344 0.00344 0.0117965 85 0 0.00455892 0 1 1 2 5 62 154 740 11
1985 1 1 16 0 15 300 319 0.291611 22 12 165 0.01036 0.01036 0.0355268 85 0 0.00590581 0 1 1 2 5 62 154 740 12
1985 1 1 16 0 15 300 319 0.291611 23 11 110 0.0032 0.0032 0.0109735 85 0.00564903 0.00374814 1 1 1 2 5 62 154 741 11
1985 1 1 16 0 15 300 319 0.291611 23 12 165 0.01052 0.01052 0.0360754 85 0 0.00190089 0 1 1 2 5 62 154 741 12
1985 1 1 16 0 15 300 319 0.291611 24 10 77 0.00292 0.00292 0.0100133 85 0.163528 0.00484732 1 1 1 2 5 62 154 742 10
1985 1 1 16 0 15 300 319 0.291611 24 11 110 0.00784 0.00784 0.0268851 85 0 0.139225 0 1 1 2 5 62 154 742 11
1985 1 1 16 0 15 300 319 0.291611 24 12 165 0.02404 0.02404 0.0824385 85 0 0.019456 0 1 1 2 5 62 154 742 12
1985 1 1 16 0 16 350 367 0.435243 0 0 9999 -1 -1 -2.29757 73 0.619705 0.619705 1 1 1 2 5 62 155 743 0
1985 1 1 16 0 16 350 367 0.435243 16 12 165 0.02929 0.02929 0.0672958 73 0.0149603 0.0149603 1 1 1 2 5 62 155 744 12
1985 1 1 16 0 16 350 367 0.435243 17 11 110 0.01087 0.01087 0.0249746 73 0.0783941 0.00223515 1 1 1 2 5 62 155 745 11
1985 1 1 16 0 16 350 367 0.435243 17 12 165 0.03202 0.03202 0.0735682 73 0 0.076159 0 1 1 2 5 62 155 745 12
1985 1 1 16 0 16 350 367 0.435243 18 11 110 0.00907 0.00907 0.020839 73 0.127847 0.0797051 1 1 1 2 5 62 155 746 11
1985 1 1 16 0 16 350 367 0.435243 18 12 165 0.0275 0.0275 0.0631832 73 0 0.048142 0 1 1 2 5 62 155 746 12
1985 1 1 16 0 16 350 367 0.435243 21 10 77 0.00386 0.00386 0.00886862 73 0.0218431 0.00255973 1 1 1 2 5 62 155 747 10
1985 1 1 16 0 16 350 367 0.435243 21 11 110 0.01002 0.01002 0.0230216 73 0 0.0078211 0 1 1 2 5 62 155 747 11
1985 1 1 16 0 16 350 367 0.435243 21 12 165 0.0297 0.0297 0.0682378 73 0 1e-06 0 1 2 2 5 62 155 747 12
1985 1 1 16 0 16 350 367 0.435243 21 13 220 0.06418 0.06418 0.147458 73 0 0.0114612 0 1 1 2 5 62 155 747 13
1985 1 1 16 0 16 350 367 0.435243 22 10 77 0.0013 0.0013 0.00298684 73 0.0181151 0.00287672 1 1 1 2 5 62 155 748 10
1985 1 1 16 0 16 350 367 0.435243 22 11 110 0.00344 0.00344 0.00790364 73 0 0.0104442 0 1 1 2 5 62 155 748 11
1985 1 1 16 0 16 350 367 0.435243 22 12 165 0.01036 0.01036 0.0238028 73 0 0.00479421 0 1 1 2 5 62 155 748 12
1985 1 1 16 0 16 350 367 0.435243 23 11 110 0.0032 0.0032 0.00735222 73 0.0225444 0.00623846 1 1 1 2 5 62 155 749 11
1985 1 1 16 0 16 350 367 0.435243 23 12 165 0.01052 0.01052 0.0241704 73 0 0.0114773 0 1 1 2 5 62 155 749 12
1985 1 1 16 0 16 350 367 0.435243 23 13 220 0.02448 0.02448 0.0562445 73 0 0.0048287 0 1 1 2 5 62 155 749 13
1985 1 1 16 0 16 350 367 0.435243 24 10 77 0.00292 0.00292 0.0067089 73 0.0947521 0.0010637 1 1 1 2 5 62 155 750 10
1985 1 1 16 0 16 350 367 0.435243 24 11 110 0.00784 0.00784 0.0180129 73 0 0.075489 0 1 1 2 5 62 155 750 11
1985 1 1 16 0 16 350 367 0.435243 24 12 165 0.02404 0.02404 0.0552336 73 0 0.0181994 0 1 1 2 5 62 155 750 12
1985 1 1 16 0 16 350 367 0.435243 25 9 55 0.00117 0.00117 0.00268816 73 0.00183867 0.00069095 1 1 1 2 5 62 155 751 9
1985 1 1 16 0 16 350 367 0.435243 25 10 77 0.00304 0.00304 0.00698461 73 0 1e-06 0 1 2 2 5 62 155 751 10
1985 1 1 16 0 16 350 367 0.435243 25 11 110 0.00837 0.00837 0.0192307 73 0 0.00114672 0 1 1 2 5 62 155 751 11
1985 1 1 16 0 17 400 439 0.726121 0 0 9999 -1 -1 -1.37718 75 0.725976 0.725976 1 1 1 2 5 62 156 752 0
1985 1 1 16 0 17 400 439 0.726121 17 11 110 0.01087 0.01087 0.0149699 75 0.005755 0.00095706 1 1 1 2 5 62 156 753 11
1985 1 1 16 0 17 400 439 0.726121 17 12 165 0.03202 0.03202 0.0440973 75 0 0.00479794 0 1 1 2 5 62 156 753 12
1985 1 1 16 0 17 400 439 0.726121 18 11 110 0.00907 0.00907 0.012491 75 0.04239 0.0382863 1 1 1 2 5 62 156 754 11
1985 1 1 16 0 17 400 439 0.726121 18 12 165 0.0275 0.0275 0.0378725 75 0 0.00410366 0 1 1 2 5 62 156 754 12
1985 1 1 16 0 17 400 439 0.726121 21 10 77 0.00386 0.00386 0.00531591 75 0.100248 0.00286097 1 1 1 2 5 62 156 755 10
1985 1 1 16 0 17 400 439 0.726121 21 11 110 0.01002 0.01002 0.0137993 75 0 0.054899 0 1 1 2 5 62 156 755 11
1985 1 1 16 0 17 400 439 0.726121 21 12 165 0.0297 0.0297 0.0409022 75 0 0.00702976 0 1 1 2 5 62 156 755 12
1985 1 1 16 0 17 400 439 0.726121 21 13 220 0.06418 0.06418 0.0883874 75 0 0.0354585 0 1 1 2 5 62 156 755 13
1985 1 1 16 0 17 400 439 0.726121 22 10 77 0.0013 0.0013 0.00179033 75 0.0134275 0.00154125 1 1 1 2 5 62 156 756 10
1985 1 1 16 0 17 400 439 0.726121 22 11 110 0.00344 0.00344 0.0047375 75 0 0.00930949 0 1 1 2 5 62 156 756 11
1985 1 1 16 0 17 400 439 0.726121 22 12 165 0.01036 0.01036 0.0142676 75 0 0.0025768 0 1 1 2 5 62 156 756 12
1985 1 1 16 0 17 400 439 0.726121 23 10 77 0.00112 0.00112 0.00154244 75 0.0125492 0.00019076 1 1 1 2 5 62 156 757 10
1985 1 1 16 0 17 400 439 0.726121 23 11 110 0.0032 0.0032 0.00440698 75 0 0.00951989 0 1 1 2 5 62 156 757 11
1985 1 1 16 0 17 400 439 0.726121 23 12 165 0.01052 0.01052 0.0144879 75 0 0.0028386 0 1 1 2 5 62 156 757 12
1985 1 1 16 0 17 400 439 0.726121 24 10 77 0.00292 0.00292 0.00402137 75 0.0910197 0.00285583 1 1 1 2 5 62 156 758 10
1985 1 1 16 0 17 400 439 0.726121 24 11 110 0.00784 0.00784 0.0107971 75 0 0.060954 0 1 1 2 5 62 156 758 11
1985 1 1 16 0 17 400 439 0.726121 24 12 165 0.02404 0.02404 0.0331074 75 0 0.0272099 0 1 1 2 5 62 156 758 12
1985 1 1 16 0 17 400 439 0.726121 25 9 55 0.00117 0.00117 0.0016113 75 0.00863466 0.00016181 1 1 1 2 5 62 156 759 9
1985 1 1 16 0 17 400 439 0.726121 25 10 77 0.00304 0.00304 0.00418663 75 0 0.00139102 0 1 1 2 5 62 156 759 10
1985 1 1 16 0 17 400 439 0.726121 25 11 110 0.00837 0.00837 0.011527 75 0 0.00708183 0 1 1 2 5 62 156 759 11
1985 1 1 16 0 18 500 538 1.2982 0 0 9999 -1 -1 -0.770297 49 0.490585 0.490585 1 1 1 2 5 62 157 760 0
1985 1 1 16 0 18 500 538 1.2982 17 12 165 0.03202 0.03202 0.0246649 49 0.0900519 0.0210516 1 1 1 2 5 62 157 761 12
1985 1 1 16 0 18 500 538 1.2982 17 13 220 0.0689 0.0689 0.0530734 49 0 0.0543997 0 1 1 2 5 62 157 761 13
1985 1 1 16 0 18 500 538 1.2982 17 14 275 0.12487 0.12487 0.096187 49 0 0.0146007 0 1 1 2 5 62 157 761 14
1985 1 1 16 0 18 500 538 1.2982 18 11 110 0.00907 0.00907 0.00698659 49 0.0893845 0.00483884 1 1 1 2 5 62 157 762 11
1985 1 1 16 0 18 500 538 1.2982 18 12 165 0.0275 0.0275 0.0211832 49 0 0.00625659 0 1 1 2 5 62 157 762 12
1985 1 1 16 0 18 500 538 1.2982 18 13 220 0.06038 0.06038 0.0465105 49 0 0.0614716 0 1 1 2 5 62 157 762 13
1985 1 1 16 0 18 500 538 1.2982 18 14 275 0.11113 0.11113 0.0856031 49 0 0.0168175 0 1 1 2 5 62 157 762 14
1985 1 1 16 0 18 500 538 1.2982 21 10 77 0.00386 0.00386 0.00297335 49 0.149812 0.00393843 1 1 1 2 5 62 157 763 10
1985 1 1 16 0 18 500 538 1.2982 21 11 110 0.01002 0.01002 0.00771837 49 0 0.0170527 0 1 1 2 5 62 157 763 11
1985 1 1 16 0 18 500 538 1.2982 21 12 165 0.0297 0.0297 0.0228778 49 0 0.0486134 0 1 1 2 5 62 157 763 12
1985 1 1 16 0 18 500 538 1.2982 21 13 220 0.06418 0.06418 0.0494376 49 0 0.0761243 0 1 1 2 5 62 157 763 13
1985 1 1 16 0 18 500 538 1.2982 21 14 275 0.11669 0.11669 0.0898859 49 0 0.00408278 0 1 1 2 5 62 157 763 14
1985 1 1 16 0 18 500 538 1.2982 22 10 77 0.0013 0.0013 0.00100139 49 0.0045371 0.0034929 1 1 1 2 5 62 157 764 10
1985 1 1 16 0 18 500 538 1.2982 22 11 110 0.00344 0.00344 0.00264982 49 0 0.0010442 0 1 1 2 5 62 157 764 11
1985 1 1 16 0 18 500 538 1.2982 23 11 110 0.0032 0.0032 0.00246495 49 0.0266672 0.0178145 1 1 1 2 5 62 157 765 11
1985 1 1 16 0 18 500 538 1.2982 23 12 165 0.01052 0.01052 0.00810352 49 0 0.00854952 0 1 1 2 5 62 157 765 12
1985 1 1 16 0 18 500 538 1.2982 23 13 220 0.02448 0.02448 0.0188569 49 0 0.00030319 0 1 1 2 5 62 157 765 13
1985 1 1 16 0 18 500 538 1.2982 24 10 77 0.00292 0.00292 0.00224927 49 0.148963 0.00084199 1 1 1 2 5 62 157 766 10
1985 1 1 16 0 18 500 538 1.2982 24 11 110 0.00784 0.00784 0.00603913 49 0 0.141734 0 1 1 2 5 62 157 766 11
1985 1 1 16 0 18 500 538 1.2982 24 12 165 0.02404 0.02404 0.0185179 49 0 0.00638686 0 1 1 2 5 62 157 766 12
1985 1 1 16 0 19 600 639 2.12237 0 0 9999 -1 -1 -0.471172 43 0.463648 0.463648 1 1 1 2 5 62 158 767 0
1985 1 1 16 0 19 600 639 2.12237 16 11 110 0.0102 0.0102 0.00480596 43 0.0515774 0.00353874 1 1 1 2 5 62 158 768 11
1985 1 1 16 0 19 600 639 2.12237 16 12 165 0.02929 0.02929 0.0138006 43 0 0.00127014 0 1 1 2 5 62 158 768 12
1985 1 1 16 0 19 600 639 2.12237 16 13 220 0.06191 0.06191 0.0291703 43 0 1e-06 0 1 2 2 5 62 158 768 13
1985 1 1 16 0 19 600 639 2.12237 16 14 275 0.11061 0.11061 0.0521163 43 0 0.0453162 0 1 1 2 5 62 158 768 14
1985 1 1 16 0 19 600 639 2.12237 16 15 330 0.17772 0.17772 0.0837367 43 0 0.00145136 0 1 1 2 5 62 158 768 15
1985 1 1 16 0 19 600 639 2.12237 17 11 110 0.01087 0.01087 0.00512164 43 0.0577535 0.00135777 1 1 1 2 5 62 158 769 11
1985 1 1 16 0 19 600 639 2.12237 17 12 165 0.03202 0.03202 0.0150869 43 0 0.00228866 0 1 1 2 5 62 158 769 12
1985 1 1 16 0 19 600 639 2.12237 17 13 220 0.0689 0.0689 0.0324638 43 0 0.0376871 0 1 1 2 5 62 158 769 13
1985 1 1 16 0 19 600 639 2.12237 17 14 275 0.12487 0.12487 0.0588353 43 0 0.00972023 0 1 1 2 5 62 158 769 14
1985 1 1 16 0 19 600 639 2.12237 17 15 330 0.20296 0.20296 0.0956291 43 0 0.00669971 0 1 1 2 5 62 158 769 15
1985 1 1 16 0 19 600 639 2.12237 18 11 110 0.00907 0.00907 0.00427353 43 0.0364724 0.0026696 1 1 1 2 5 62 158 770 11
1985 1 1 16 0 19 600 639 2.12237 18 12 165 0.0275 0.0275 0.0129572 43 0 0.0110823 0 1 1 2 5 62 158 770 12
1985 1 1 16 0 19 600 639 2.12237 18 13 220 0.06038 0.06038 0.0284494 43 0 0.0071346 0 1 1 2 5 62 158 770 13
1985 1 1 16 0 19 600 639 2.12237 18 14 275 0.11113 0.11113 0.0523614 43 0 0.0155859 0 1 1 2 5 62 158 770 14
1985 1 1 16 0 19 600 639 2.12237 21 10 77 0.00386 0.00386 0.00181872 43 0.0771003 0.0002446 1 1 1 2 5 62 158 771 10
1985 1 1 16 0 19 600 639 2.12237 21 11 110 0.01002 0.01002 0.00472114 43 0 0.011602 0 1 1 2 5 62 158 771 11
1985 1 1 16 0 19 600 639 2.12237 21 12 165 0.0297 0.0297 0.0139938 43 0 0.00901171 0 1 1 2 5 62 158 771 12
1985 1 1 16 0 19 600 639 2.12237 21 13 220 0.06418 0.06418 0.0302398 43 0 0.0444464 0 1 1 2 5 62 158 771 13
1985 1 1 16 0 19 600 639 2.12237 21 14 275 0.11669 0.11669 0.0549811 43 0 0.0117956 0 1 1 2 5 62 158 771 14
1985 1 1 16 0 19 600 639 2.12237 22 11 110 0.00344 0.00344 0.00162083 43 0.00810777 0.00046332 1 1 1 2 5 62 158 772 11
1985 1 1 16 0 19 600 639 2.12237 22 12 165 0.01036 0.01036 0.00488134 43 0 0.00764445 0 1 1 2 5 62 158 772 12
1985 1 1 16 0 19 600 639 2.12237 23 11 110 0.0032 0.0032 0.00150775 43 0.0135609 0.00333288 1 1 1 2 5 62 158 773 11
1985 1 1 16 0 19 600 639 2.12237 23 12 165 0.01052 0.01052 0.00495673 43 0 0.00808413 0 1 1 2 5 62 158 773 12
1985 1 1 16 0 19 600 639 2.12237 23 13 220 0.02448 0.02448 0.0115343 43 0 0.00214384 0 1 1 2 5 62 158 773 13
1985 1 1 16 0 19 600 639 2.12237 24 11 110 0.00784 0.00784 0.00369399 43 0.286485 0.148286 1 1 1 2 5 62 158 774 11
1985 1 1 16 0 19 600 639 2.12237 24 12 165 0.02404 0.02404 0.011327 43 0 0.138199 0 1 1 2 5 62 158 774 12
1985 1 1 16 0 19 600 639 2.12237 25 10 77 0.00304 0.00304 0.00143236 43 0.00529467 1e-06 1 1 2 2 5 62 158 775 10
1985 1 1 16 0 19 600 639 2.12237 25 11 110 0.00837 0.00837 0.00394371 43 0 0.00529367 0 1 1 2 5 62 158 775 11
1985 1 1 16 0 20 700 739 3.21535 0 0 9999 -1 -1 -0.311008 58 0.478276 0.478276 1 1 1 2 5 62 159 776 0
1985 1 1 16 0 20 700 739 3.21535 16 12 165 0.02929 0.02929 0.00910943 58 0.00806507 0.00770958 1 1 1 2 5 62 159 777 12
1985 1 1 16 0 20 700 739 3.21535 16 13 220 0.06191 0.06191 0.0192545 58 0 1e-06 0 1 2 2 5 62 159 777 13
1985 1 1 16 0 20 700 739 3.21535 16 14 275 0.11061 0.11061 0.0344006 58 0 0.00035449 0 1 1 2 5 62 159 777 14
1985 1 1 16 0 20 700 739 3.21535 17 11 110 0.01087 0.01087 0.00338066 58 0.0638766 0.00131806 1 1 1 2 5 62 159 778 11
1985 1 1 16 0 20 700 739 3.21535 17 12 165 0.03202 0.03202 0.00995849 58 0 0.0157306 0 1 1 2 5 62 159 778 12
1985 1 1 16 0 20 700 739 3.21535 17 13 220 0.0689 0.0689 0.0214285 58 0 0.0418298 0 1 1 2 5 62 159 778 13
1985 1 1 16 0 20 700 739 3.21535 17 14 275 0.12487 0.12487 0.0388356 58 0 0.00499815 0 1 1 2 5 62 159 778 14
1985 1 1 16 0 20 700 739 3.21535 18 11 110 0.00907 0.00907 0.00282085 58 0.080417 0.00088836 1 1 1 2 5 62 159 779 11
1985 1 1 16 0 20 700 739 3.21535 18 12 165 0.0275 0.0275 0.00855273 58 0 0.017769 0 1 1 2 5 62 159 779 12
1985 1 1 16 0 20 700 739 3.21535 18 13 220 0.06038 0.06038 0.0187787 58 0 0.0499351 0 1 1 2 5 62 159 779 13
1985 1 1 16 0 20 700 739 3.21535 18 14 275 0.11113 0.11113 0.0345624 58 0 0.0118245 0 1 1 2 5 62 159 779 14
1985 1 1 16 0 20 700 739 3.21535 21 10 77 0.00386 0.00386 0.00120049 58 0.141561 0.0004139 1 1 1 2 5 62 159 780 10
1985 1 1 16 0 20 700 739 3.21535 21 11 110 0.01002 0.01002 0.0031163 58 0 0.0158314 0 1 1 2 5 62 159 780 11
1985 1 1 16 0 20 700 739 3.21535 21 12 165 0.0297 0.0297 0.00923695 58 0 0.00770756 0 1 1 2 5 62 159 780 12
1985 1 1 16 0 20 700 739 3.21535 21 13 220 0.06418 0.06418 0.0199605 58 0 0.0783124 0 1 1 2 5 62 159 780 13
1985 1 1 16 0 20 700 739 3.21535 21 14 275 0.11669 0.11669 0.0362916 58 0 0.0392957 0 1 1 2 5 62 159 780 14
1985 1 1 16 0 20 700 739 3.21535 22 11 110 0.00344 0.00344 0.00106987 58 0.0138667 0.00918992 1 1 1 2 5 62 159 781 11
1985 1 1 16 0 20 700 739 3.21535 22 12 165 0.01036 0.01036 0.00322205 58 0 0.00467677 0 1 1 2 5 62 159 781 12
1985 1 1 16 0 20 700 739 3.21535 24 11 110 0.00784 0.00784 0.00243831 58 0.2061 0.124639 1 1 1 2 5 62 159 782 11
1985 1 1 16 0 20 700 739 3.21535 24 12 165 0.02404 0.02404 0.00747664 58 0 0.0814607 0 1 1 2 5 62 159 782 12
1985 1 1 16 0 20 700 739 3.21535 25 9 55 0.00117 0.00117 0.00036388 58 0.00783806 0.00547903 1 1 1 2 5 62 159 783 9
1985 1 1 16 0 20 700 739 3.21535 25 10 77 0.00304 0.00304 0.000945465 58 0 0.00235903 0 1 1 2 5 62 159 783 10
1985 1 1 16 0 21 800 880 5.29548 0 0 9999 -1 -1 -0.18884 44 0.516373 0.516373 1 1 1 2 5 62 160 784 0
1985 1 1 16 0 21 800 880 5.29548 16 13 220 0.06191 0.06191 0.0116911 44 0.0109169 0.00799617 1 1 1 2 5 62 160 785 13
1985 1 1 16 0 21 800 880 5.29548 16 14 275 0.11061 0.11061 0.0208876 44 0 0.00292071 0 1 1 2 5 62 160 785 14
1985 1 1 16 0 21 800 880 5.29548 17 11 110 0.01087 0.01087 0.00205269 44 0.0618579 0.00374937 1 1 1 2 5 62 160 786 11
1985 1 1 16 0 21 800 880 5.29548 17 12 165 0.03202 0.03202 0.00604667 44 0 0.0266469 0 1 1 2 5 62 160 786 12
1985 1 1 16 0 21 800 880 5.29548 17 13 220 0.0689 0.0689 0.0130111 44 0 0.0112483 0 1 1 2 5 62 160 786 13
1985 1 1 16 0 21 800 880 5.29548 17 14 275 0.12487 0.12487 0.0235805 44 0 0.0202133 0 1 1 2 5 62 160 786 14
1985 1 1 16 0 21 800 880 5.29548 18 11 110 0.00907 0.00907 0.00171278 44 0.0790545 0.00044667 1 1 1 2 5 62 160 787 11
1985 1 1 16 0 21 800 880 5.29548 18 12 165 0.0275 0.0275 0.00519311 44 0 0.0037865 0 1 1 2 5 62 160 787 12
1985 1 1 16 0 21 800 880 5.29548 18 13 220 0.06038 0.06038 0.0114022 44 0 0.037629 0 1 1 2 5 62 160 787 13
1985 1 1 16 0 21 800 880 5.29548 18 14 275 0.11113 0.11113 0.0209858 44 0 0.0336764 0 1 1 2 5 62 160 787 14
1985 1 1 16 0 21 800 880 5.29548 18 15 330 0.18294 0.18294 0.0345464 44 0 0.00351604 0 1 1 2 5 62 160 787 15
1985 1 1 16 0 21 800 880 5.29548 21 11 110 0.01002 0.01002 0.00189218 44 0.211956 0.0309365 1 1 1 2 5 62 160 788 11
1985 1 1 16 0 21 800 880 5.29548 21 12 165 0.0297 0.0297 0.00560856 44 0 0.0232277 0 1 1 2 5 62 160 788 12
1985 1 1 16 0 21 800 880 5.29548 21 13 220 0.06418 0.06418 0.0121198 44 0 0.0849475 0 1 1 2 5 62 160 788 13
1985 1 1 16 0 21 800 880 5.29548 21 14 275 0.11669 0.11669 0.0220358 44 0 0.0710718 0 1 1 2 5 62 160 788 14
1985 1 1 16 0 21 800 880 5.29548 21 15 330 0.19017 0.19017 0.0359118 44 0 0.00177251 0 1 1 2 5 62 160 788 15
1985 1 1 16 0 21 800 880 5.29548 23 11 110 0.0032 0.0032 0.000604289 44 0.00176086 0.00176086 1 1 1 2 5 62 160 789 11
1985 1 1 16 0 21 800 880 5.29548 24 10 77 0.00292 0.00292 0.000551414 44 0.113858 3.294e-05 1 1 1 2 5 62 160 790 10
1985 1 1 16 0 21 800 880 5.29548 24 11 110 0.00784 0.00784 0.00148051 44 0 0.0857341 0 1 1 2 5 62 160 790 11
1985 1 1 16 0 21 800 880 5.29548 24 12 165 0.02404 0.02404 0.00453972 44 0 0.0280911 0 1 1 2 5 62 160 790 12
1985 1 1 16 0 21 800 880 5.29548 25 11 110 0.00837 0.00837 0.00158059 44 0.00422222 0.00422222 1 1 1 2 5 62 160 791 11
1985 1 1 16 0 22 1000 1053 8.84309 0 0 9999 -1 -1 -0.113083 20 0.807589 0.807589 1 1 1 2 5 62 161 792 0
1985 1 1 16 0 22 1000 1053 8.84309 16 13 220 0.06191 0.06191 0.00700095 20 0.0158556 0.00211934 1 1 1 2 5 62 161 793 13
1985 1 1 16 0 22 1000 1053 8.84309 16 14 275 0.11061 0.11061 0.0125081 20 0 0.0137363 0 1 1 2 5 62 161 793 14
1985 1 1 16 0 22 1000 1053 8.84309 17 11 110 0.01087 0.01087 0.00122921 20 0.13024 0.00290164 1 1 1 2 5 62 161 794 11
1985 1 1 16 0 22 1000 1053 8.84309 17 12 165 0.03202 0.03202 0.00362091 20 0 1e-06 0 1 2 2 5 62 161 794 12
1985 1 1 16 0 22 1000 1053 8.84309 17 13 220 0.0689 0.0689 0.00779139 20 0 0.0979857 0 1 1 2 5 62 161 794 13
1985 1 1 16 0 22 1000 1053 8.84309 17 14 275 0.12487 0.12487 0.0141206 20 0 0.0177771 0 1 1 2 5 62 161 794 14
1985 1 1 16 0 22 1000 1053 8.84309 17 15 330 0.20296 0.20296 0.0229513 20 0 0.0115746 0 1 1 2 5 62 161 794 15
1985 1 1 16 0 22 1000 1053 8.84309 21 11 110 0.01002 0.01002 0.00113309 20 0.0439868 0.0201977 1 1 1 2 5 62 161 795 11
1985 1 1 16 0 22 1000 1053 8.84309 21 12 165 0.0297 0.0297 0.00335855 20 0 0.0112635 0 1 1 2 5 62 161 795 12
1985 1 1 16 0 22 1000 1053 8.84309 21 13 220 0.06418 0.06418 0.00725764 20 0 0.0125256 0 1 1 2 5 62 161 795 13
1985 1 1 16 0 22 1000 1053 8.84309 24 11 110 0.00784 0.00784 0.000886568 20 0.00106515 0.00106515 1 1 1 2 5 62 161 796 11
1985 1 1 16 0 22 1000 1053 8.84309 25 11 110 0.00837 0.00837 0.000946502 20 0.00126298 0.00126298 1 1 1 2 5 62 161 797 11
1985 1 1 17 0 11 100 130 0.0177171 0 0 9999 -1 -1 -56.4426 87 0.895418 0.895418 1 1 1 2 5 63 162 798 0
1985 1 1 17 0 11 100 130 0.0177171 22 10 77 0.0015 0.0015 0.0846639 87 0.0167553 0.0167553 1 1 1 2 5 63 162 799 10
1985 1 1 17 0 11 100 130 0.0177171 25 9 55 0.00113 0.00113 0.0637801 87 0.0878271 0.0697557 1 1 1 2 5 63 162 800 9
1985 1 1 17 0 11 100 130 0.0177171 25 10 77 0.00293 0.00293 0.165377 87 0 0.0180714 0 1 1 2 5 63 162 800 10
1985 1 1 17 0 12 150 166 0.0364009 0 0 9999 -1 -1 -27.4719 94 0.705295 0.705295 1 1 1 2 5 63 163 801 0
1985 1 1 17 0 12 150 166 0.0364009 22 10 77 0.0015 0.0015 0.0412078 94 0.0435351 0.017166 1 1 1 2 5 63 163 802 10
1985 1 1 17 0 12 150 166 0.0364009 22 11 110 0.00396 0.00396 0.108789 94 0 0.0263691 0 1 1 2 5 63 163 802 11
1985 1 1 17 0 12 150 166 0.0364009 23 10 77 0.00152 0.00152 0.0417572 94 0.016756 0.0033521 1 1 1 2 5 63 163 803 10
1985 1 1 17 0 12 150 166 0.0364009 23 11 110 0.00434 0.00434 0.119228 94 0 0.0134039 0 1 1 2 5 63 163 803 11
1985 1 1 17 0 12 150 166 0.0364009 24 10 77 0.00263 0.00263 0.072251 94 0.0275701 0.0275701 1 1 1 2 5 63 163 804 10
1985 1 1 17 0 12 150 166 0.0364009 25 9 55 0.00113 0.00113 0.0310432 94 0.206844 0.132929 1 1 1 2 5 63 163 805 9
1985 1 1 17 0 12 150 166 0.0364009 25 10 77 0.00293 0.00293 0.0804926 94 0 0.0739151 0 1 1 2 5 63 163 805 10
1985 1 1 17 0 13 200 224 0.0879938 0 0 9999 -1 -1 -11.3644 104 0.407057 0.407057 1 1 1 2 5 63 164 806 0
1985 1 1 17 0 13 200 224 0.0879938 17 11 110 0.01138 0.01138 0.129327 104 0.0219078 0.0219078 1 1 1 2 5 63 164 807 11
1985 1 1 17 0 13 200 224 0.0879938 21 10 77 0.00475 0.00475 0.0539811 104 0.0166155 0.0166155 1 1 1 2 5 63 164 808 10
1985 1 1 17 0 13 200 224 0.0879938 22 10 77 0.0015 0.0015 0.0170467 104 0.0417297 0.0291863 1 1 1 2 5 63 164 809 10
1985 1 1 17 0 13 200 224 0.0879938 22 11 110 0.00396 0.00396 0.0450032 104 0 0.0110749 0 1 1 2 5 63 164 809 11
1985 1 1 17 0 13 200 224 0.0879938 22 12 165 0.01195 0.01195 0.135805 104 0 0.00146849 0 1 1 2 5 63 164 809 12
1985 1 1 17 0 13 200 224 0.0879938 23 10 77 0.00152 0.00152 0.0172739 104 0.0141569 0.00082374 1 1 1 2 5 63 164 810 10
1985 1 1 17 0 13 200 224 0.0879938 23 11 110 0.00434 0.00434 0.0493217 104 0 0.0045442 0 1 1 2 5 63 164 810 11
1985 1 1 17 0 13 200 224 0.0879938 23 12 165 0.01427 0.01427 0.162171 104 0 0.00878899 0 1 1 2 5 63 164 810 12
1985 1 1 17 0 13 200 224 0.0879938 24 10 77 0.00263 0.00263 0.0298885 104 0.419006 0.159227 1 1 1 2 5 63 164 811 10
1985 1 1 17 0 13 200 224 0.0879938 24 11 110 0.00705 0.00705 0.0801193 104 0 0.237978 0 1 1 2 5 63 164 811 11
1985 1 1 17 0 13 200 224 0.0879938 24 12 165 0.02162 0.02162 0.245699 104 0 0.0218005 0 1 1 2 5 63 164 811 12
