

Observed catches

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0         0         0         0         0         0         0         0         0
         1    137518    142533     73156     88971    139890     66783    496149    104972
         2    137317    124431    128969     66194     80504    126578     60427    448934
         3     94124     98137     90137     90569     47136     55754     92138     43857
         4      4580     43790     47429     39912     41707     20070     27317     44772
         5      7831      2081     20693     20470     17940     17285      9619     12982
         6     11726      4024      1104     10195     10427      8549      9281      5129
         7      5512      6233      2205       564      5375      5163      4736      5108
         8      1632      3268      3786      1267       332      3012      3164      2887
         9      2305       968      1985      2176       746       186      1846      1929
        10      3665      3540      2738      2714      2881      2033      1360      1954

TSB            59792     66117     66320     55456     54439     50962     70144    101066
SSB            33692     41570     44607     41740     36174     29902     36876     32967


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0         0         0         0         0         0         0         0         0
         1    211877     75049    371286     69691     49959     87444     52234    234222
         2     94983    191714     67907    335953     63059     45205     79122     47263
         3    339303     73320    145636     51668    250909     46639     33811     54714
         4     23891    201131     41647     83076     28051    132726     25419     14954
         5     23949     12776    101998     21232     39826     13020     63939      9444
         6      7628     12648      6390     51296     10026     18195      6179     23258
         7      3093      4203      6629      3366     25495      4834      9085      2415
         8      3348      1798      2337      3703      1785     13162      2575      3890
         9      1892      1947      1000      1306      1964       922      7010      1102
        10      2545      2580      2518      1965      1735      1910      1508      3647

TSB           116603    109045    106479    104173     85526     67777     51419     45342
SSB            92712     78452     78408     53655     74200     57076     37730     27014


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0         0         0         0         0         0         0         0         0
         1    106752     82370    110687     57170    178944     74447     41577     43725
         2    211933     96593     74531    100154     51729    161915     67363     37620
         3     34119    152016     70984     53502     74152     38628    121069     50658
         4     27135     16634     79050     34679     28380     40238     21036     66943
         5      6406     11380      7559     33237     16152     13597     19365     10317
         6      3974      2638      5087      3121     15238      7623      6446      9360
         7     10396      1741      1247      2234      1509      7570      3803      3274
         8      1165      4928       883       592      1157       800      4028      2056
         9      1877       552      2499       419       307       613       426      2178
        10      2292      1976      1282      1796      1147       771       737       629

TSB            55193     56586     52475     46352     47572     52640     50478     40343
SSB            20185     38944     36506     29472     31382     26249     38968     32890


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0         0         0         0         0         0         0         0         0
         1    192902     60730     65750     94911    168468    144920     35871     49891
         2     39564    174545     54951     59493     85879    152436    131129     32457
         3     27870     30301    133943     43298     46308     66852    122613    107969
         4     26915     16178     17682     83858     26241     28073     44217     86305
         5     31243     14023      8484     10120     46096     14429     17203     29277
         6      4740     16065      7259      4803      5498     25049      8761     11306
         7      4536      2548      8690      4264      2716      3110     15694      5905
         8      1698      2580      1458      5351      2538      1617      2028     10922
         9      1066       966      1476       897      3184      1511      1054      1411
        10      1456      1435      1373      1754      1578      2835      2834      2706

TSB            40327     45842     49211     48404     53531     63325     69710     67189
SSB            25143     18369     38230     35330     33085     34738     49559     60151

Fishing mortality

Species: Cod        



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.3615    0.3863    0.4264    0.4259    0.4884    0.3922    0.4411    0.4488
         2    0.7450    0.7959    0.8787    0.8775    1.0065    0.8081    0.9089    0.9247
         3    0.7808    0.8342    0.9209    0.9197    1.0548    0.8469    0.9525    0.9691
         4    0.6528    0.6974    0.7699    0.7689    0.8819    0.7080    0.7964    0.8102
         5    0.6003    0.6413    0.7080    0.7071    0.8110    0.6511    0.7323    0.7451
         6    0.6040    0.6452    0.7123    0.7114    0.8159    0.6551    0.7368    0.7496
         7    0.6074    0.6490    0.7165    0.7155    0.8206    0.6589    0.7411    0.7540
         8    0.6074    0.6490    0.7165    0.7155    0.8206    0.6589    0.7411    0.7540
         9    0.6074    0.6490    0.7165    0.7155    0.8206    0.6589    0.7411    0.7540
        10    0.6074    0.6490    0.7165    0.7155    0.8206    0.6589    0.7411    0.7540

Avg. F 2-4     0.726     0.776     0.857     0.855     0.981     0.788     0.886     0.901


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.4896    0.4737    0.4491    0.4448    0.4957    0.4844    0.4910    0.5020
         2    1.0089    0.9762    0.9255    0.9165    1.0214    0.9982    1.0117    1.0345
         3    1.0574    1.0231    0.9699    0.9605    1.0705    1.0462    1.0603    1.0842
         4    0.8840    0.8553    0.8109    0.8030    0.8950    0.8747    0.8865    0.9064
         5    0.8130    0.7866    0.7457    0.7385    0.8230    0.8043    0.8152    0.8335
         6    0.8179    0.7913    0.7503    0.7429    0.8280    0.8092    0.8202    0.8386
         7    0.8226    0.7959    0.7546    0.7473    0.8328    0.8139    0.8249    0.8435
         8    0.8226    0.7959    0.7546    0.7473    0.8328    0.8139    0.8249    0.8435
         9    0.8226    0.7959    0.7546    0.7473    0.8328    0.8139    0.8249    0.8435
        10    0.8226    0.7959    0.7546    0.7473    0.8328    0.8139    0.8249    0.8435

Avg. F 2-4     0.983     0.952     0.902     0.893     0.996     0.973     0.986     1.008


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.4845    0.4645    0.4563    0.2265    0.2263    0.2535    0.2527    0.2401
         2    0.9983    0.9571    0.9403    0.7270    0.7264    0.8136    0.8110    0.7704
         3    1.0463    1.0031    0.9854    0.9993    0.9984    1.1183    1.1148    1.0590
         4    0.8747    0.8386    0.8239    0.9211    0.9202    1.0308    1.0275    0.9760
         5    0.8044    0.7712    0.7576    0.9234    0.9226    1.0334    1.0301    0.9785
         6    0.8093    0.7759    0.7622    0.9007    0.8999    1.0079    1.0047    0.9544
         7    0.8140    0.7804    0.7667    0.8414    0.8406    0.9415    0.9385    0.8916
         8    0.8140    0.7804    0.7667    0.8414    0.8406    0.9415    0.9385    0.8916
         9    0.8140    0.7804    0.7667    0.8414    0.8406    0.9415    0.9385    0.8916
        10    0.8140    0.7804    0.7667    0.8414    0.8406    0.9415    0.9385    0.8916

Avg. F 2-4     0.973     0.933     0.917     0.882     0.882     0.988     0.984     0.935


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.2728    0.2614    0.2678    0.2631    0.2280    0.2649    0.2355    0.2256
         2    0.8754    0.8390    0.8595    0.8442    0.7317    0.8500    0.7557    0.7238
         3    1.2033    1.1533    1.1815    1.1604    1.0057    1.1684    1.0388    0.9950
         4    1.1090    1.0629    1.0890    1.0695    0.9270    1.0769    0.9575    0.9171
         5    1.1118    1.0656    1.0917    1.0722    0.9293    1.0796    0.9599    0.9194
         6    1.0845    1.0394    1.0648    1.0458    0.9064    1.0530    0.9362    0.8967
         7    1.0130    0.9709    0.9947    0.9769    0.8467    0.9837    0.8746    0.8377
         8    1.0130    0.9709    0.9947    0.9769    0.8467    0.9837    0.8746    0.8377
         9    1.0130    0.9709    0.9947    0.9769    0.8467    0.9837    0.8746    0.8377
        10    1.0130    0.9709    0.9947    0.9769    0.8467    0.9837    0.8746    0.8377

Avg. F 2-4     1.063     1.018     1.043     1.025     0.888     1.032     0.917     0.879


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.1852    0.1658    0.1922    0.1701    0.1561    0.1200    0.0868    0.0660
         2    0.5944    0.5322    0.6169    0.5457    0.5010    0.3850    0.2784    0.2117
         3    0.8171    0.7315    0.8480    0.7501    0.6887    0.5292    0.3827    0.2909
         4    0.7531    0.6742    0.7816    0.6914    0.6347    0.4877    0.3528    0.2681
         5    0.7550    0.6759    0.7836    0.6931    0.6364    0.4890    0.3537    0.2688
         6    0.7364    0.6593    0.7643    0.6761    0.6207    0.4769    0.3449    0.2622
         7    0.6879    0.6159    0.7139    0.6315    0.5798    0.4455    0.3222    0.2449
         8    0.6879    0.6159    0.7139    0.6315    0.5798    0.4455    0.3222    0.2449
         9    0.6879    0.6159    0.7139    0.6315    0.5798    0.4455    0.3222    0.2449
        10    0.6879    0.6159    0.7139    0.6315    0.5798    0.4455    0.3222    0.2449

Avg. F 2-4     0.722     0.646     0.749     0.662     0.608     0.467     0.338     0.257
Species: Whiting    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0249    0.0258    0.0268    0.0221    0.0206    0.0196    0.0225    0.0196
         1    0.1616    0.1671    0.1738    0.1429    0.1337    0.1269    0.1458    0.1273
         2    0.3865    0.3997    0.4157    0.3419    0.3198    0.3035    0.3489    0.3044
         3    0.6923    0.7159    0.7446    0.6124    0.5729    0.5436    0.6249    0.5453
         4    0.8481    0.8771    0.9122    0.7502    0.7018    0.6659    0.7655    0.6680
         5    0.8943    0.9249    0.9618    0.7910    0.7400    0.7022    0.8072    0.7044
         6    1.2538    1.2967    1.3485    1.1091    1.0376    0.9845    1.1318    0.9876
         7    1.1816    1.2219    1.2708    1.0452    0.9778    0.9278    1.0665    0.9307
         8    1.1816    1.2219    1.2708    1.0452    0.9778    0.9278    1.0665    0.9307

Avg. F 2-6     0.815     0.843     0.877     0.721     0.674     0.640     0.736     0.642


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0147    0.0186    0.0224    0.0196    0.0248    0.0281    0.0209    0.0244
         1    0.0955    0.1208    0.1455    0.1267    0.1608    0.1820    0.1352    0.1582
         2    0.2284    0.2891    0.3480    0.3032    0.3847    0.4354    0.3235    0.3785
         3    0.4091    0.5177    0.6233    0.5431    0.6891    0.7798    0.5795    0.6780
         4    0.5012    0.6343    0.7636    0.6654    0.8442    0.9553    0.7099    0.8306
         5    0.5285    0.6688    0.8052    0.7016    0.8902    1.0073    0.7486    0.8758
         6    0.7410    0.9377    1.1289    0.9837    1.2480    1.4123    1.0495    1.2280
         7    0.6983    0.8837    1.0639    0.9270    1.1761    1.3309    0.9890    1.1572
         8    0.6983    0.8837    1.0639    0.9270    1.1761    1.3309    0.9890    1.1572

Avg. F 2-6     0.482     0.610     0.734     0.639     0.811     0.918     0.682     0.798


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0215    0.0061    0.0054    0.0068    0.0063    0.0055    0.0049    0.0040
         1    0.1390    0.1417    0.1272    0.1599    0.1475    0.1282    0.1148    0.0926
         2    0.3326    0.3238    0.2907    0.3654    0.3371    0.2931    0.2623    0.2117
         3    0.5958    0.4746    0.4261    0.5356    0.4942    0.4296    0.3845    0.3103
         4    0.7299    0.6335    0.5688    0.7149    0.6597    0.5734    0.5132    0.4143
         5    0.7697    0.7469    0.6705    0.8428    0.7777    0.6760    0.6050    0.4884
         6    1.0791    0.8030    0.7209    0.9062    0.8361    0.7268    0.6505    0.5251
         7    1.0169    0.8997    0.8077    1.0153    0.9368    0.8143    0.7288    0.5883
         8    1.0169    0.8997    0.8077    1.0153    0.9368    0.8143    0.7288    0.5883

Avg. F 2-6     0.701     0.596     0.535     0.673     0.621     0.540     0.483     0.390


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0034    0.0045    0.0055    0.0037    0.0027    0.0022    0.0019    0.0020
         1    0.0794    0.1042    0.1285    0.0855    0.0632    0.0523    0.0454    0.0469
         2    0.1816    0.2381    0.2937    0.1953    0.1444    0.1195    0.1037    0.1071
         3    0.2661    0.3490    0.4305    0.2863    0.2116    0.1752    0.1520    0.1570
         4    0.3553    0.4659    0.5747    0.3821    0.2825    0.2339    0.2029    0.2095
         5    0.4188    0.5492    0.6775    0.4505    0.3330    0.2757    0.2392    0.2470
         6    0.4503    0.5905    0.7285    0.4844    0.3580    0.2964    0.2572    0.2656
         7    0.5045    0.6616    0.8162    0.5427    0.4011    0.3321    0.2882    0.2975
         8    0.5045    0.6616    0.8162    0.5427    0.4011    0.3321    0.2882    0.2975

Avg. F 2-6     0.334     0.439     0.541     0.360     0.266     0.220     0.191     0.197


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0028    0.0028    0.0029    0.0024    0.0024    0.0019    0.0017    0.0016
         1    0.0654    0.0657    0.0667    0.0557    0.0549    0.0435    0.0392    0.0383
         2    0.1494    0.1501    0.1524    0.1273    0.1256    0.0995    0.0895    0.0876
         3    0.2190    0.2200    0.2234    0.1866    0.1840    0.1459    0.1312    0.1284
         4    0.2924    0.2937    0.2982    0.2491    0.2457    0.1947    0.1752    0.1714
         5    0.3447    0.3463    0.3516    0.2936    0.2896    0.2296    0.2065    0.2021
         6    0.3706    0.3723    0.3780    0.3157    0.3114    0.2468    0.2220    0.2173
         7    0.4152    0.4171    0.4235    0.3537    0.3489    0.2765    0.2488    0.2434
         8    0.4152    0.4171    0.4235    0.3537    0.3489    0.2765    0.2488    0.2434

Avg. F 2-6     0.275     0.276     0.281     0.234     0.231     0.183     0.165     0.161
Species: Haddock    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0264    0.0315    0.0298    0.0281    0.0295    0.0308    0.0280    0.0201
         1    0.1506    0.1792    0.1698    0.1599    0.1683    0.1757    0.1597    0.1144
         2    0.5320    0.6332    0.6001    0.5650    0.5946    0.6208    0.5644    0.4043
         3    0.8867    1.0553    1.0001    0.9417    0.9911    1.0346    0.9407    0.6738
         4    0.8627    1.0268    0.9731    0.9162    0.9642    1.0066    0.9152    0.6556
         5    0.8048    0.9579    0.9078    0.8547    0.8995    0.9391    0.8538    0.6116
         6    0.7775    0.9253    0.8769    0.8257    0.8690    0.9072    0.8248    0.5908
         7    0.7751    0.9226    0.8743    0.8232    0.8664    0.9045    0.8223    0.5890
         8    0.7751    0.9226    0.8743    0.8232    0.8664    0.9045    0.8223    0.5890
         9    0.7751    0.9226    0.8743    0.8232    0.8664    0.9045    0.8223    0.5890
        10    0.7751    0.9226    0.8743    0.8232    0.8664    0.9045    0.8223    0.5890

Avg. F 2-6     0.773     0.920     0.872     0.821     0.864     0.902     0.820     0.587


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0188    0.0245    0.0288    0.0101    0.0108    0.0121    0.0121    0.0115
         1    0.1074    0.1399    0.1639    0.1506    0.1610    0.1805    0.1799    0.1717
         2    0.3793    0.4941    0.5790    0.5268    0.5630    0.6314    0.6292    0.6006
         3    0.6321    0.8235    0.9650    0.8311    0.8883    0.9962    0.9928    0.9476
         4    0.6150    0.8013    0.9389    0.9166    0.9798    1.0988    1.0950    1.0452
         5    0.5738    0.7475    0.8759    0.8642    0.9237    1.0359    1.0323    0.9854
         6    0.5543    0.7221    0.8461    0.7940    0.8487    0.9518    0.9484    0.9053
         7    0.5526    0.7199    0.8436    0.7855    0.8396    0.9416    0.9384    0.8957
         8    0.5526    0.7199    0.8436    0.7855    0.8396    0.9416    0.9384    0.8957
         9    0.5526    0.7199    0.8436    0.7855    0.8396    0.9416    0.9384    0.8957
        10    0.5526    0.7199    0.8436    0.7855    0.8396    0.9416    0.9384    0.8957

Avg. F 2-6     0.551     0.718     0.841     0.787     0.841     0.943     0.940     0.897


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0111    0.0120    0.0107    0.0120    0.0116    0.0101    0.0117    0.0090
         1    0.1647    0.1791    0.1599    0.1784    0.1724    0.1508    0.1744    0.1340
         2    0.5761    0.6265    0.5591    0.6240    0.6030    0.5276    0.6099    0.4688
         3    0.9089    0.9885    0.8821    0.9845    0.9514    0.8323    0.9623    0.7396
         4    1.0024    1.0902    0.9730    1.0859    1.0493    0.9181    1.0614    0.8158
         5    0.9451    1.0278    0.9173    1.0237    0.9893    0.8655    1.0006    0.7691
         6    0.8683    0.9443    0.8428    0.9406    0.9089    0.7952    0.9193    0.7066
         7    0.8591    0.9343    0.8338    0.9306    0.8992    0.7867    0.9095    0.6991
         8    0.8591    0.9343    0.8338    0.9306    0.8992    0.7867    0.9095    0.6991
         9    0.8591    0.9343    0.8338    0.9306    0.8992    0.7867    0.9095    0.6991
        10    0.8591    0.9343    0.8338    0.9306    0.8992    0.7867    0.9095    0.6991

Avg. F 2-6     0.860     0.935     0.835     0.932     0.900     0.788     0.911     0.700


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0099    0.0131    0.0153    0.0103    0.0073    0.0040    0.0046    0.0051
         1    0.1474    0.1956    0.2278    0.1536    0.1084    0.0590    0.0684    0.0760
         2    0.5155    0.6840    0.7966    0.5374    0.3793    0.2064    0.2394    0.2658
         3    0.8133    1.0791    1.2568    0.8478    0.5984    0.3257    0.3777    0.4194
         4    0.8970    1.1903    1.3862    0.9352    0.6600    0.3592    0.4166    0.4626
         5    0.8457    1.1221    1.3069    0.8816    0.6222    0.3386    0.3927    0.4361
         6    0.7770    1.0310    1.2007    0.8100    0.5716    0.3111    0.3608    0.4007
         7    0.7687    1.0200    1.1879    0.8014    0.5656    0.3078    0.3570    0.3964
         8    0.7687    1.0200    1.1879    0.8014    0.5656    0.3078    0.3570    0.3964
         9    0.7687    1.0200    1.1879    0.8014    0.5656    0.3078    0.3570    0.3964
        10    0.7687    1.0200    1.1879    0.8014    0.5656    0.3078    0.3570    0.3964

Avg. F 2-6     0.770     1.021     1.189     0.802     0.566     0.308     0.357     0.397


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0088    0.0073    0.0039    0.0032    0.0033    0.0037    0.0021    0.0020
         1    0.1317    0.1089    0.0576    0.0479    0.0489    0.0558    0.0308    0.0305
         2    0.4606    0.3808    0.2016    0.1675    0.1709    0.1950    0.1077    0.1066
         3    0.7268    0.6008    0.3180    0.2643    0.2696    0.3077    0.1699    0.1682
         4    0.8016    0.6627    0.3507    0.2915    0.2974    0.3394    0.1874    0.1855
         5    0.7557    0.6248    0.3307    0.2749    0.2804    0.3199    0.1767    0.1749
         6    0.6943    0.5740    0.3038    0.2525    0.2576    0.2939    0.1623    0.1607
         7    0.6869    0.5679    0.3006    0.2498    0.2548    0.2908    0.1606    0.1590
         8    0.6869    0.5679    0.3006    0.2498    0.2548    0.2908    0.1606    0.1590
         9    0.6869    0.5679    0.3006    0.2498    0.2548    0.2908    0.1606    0.1590
        10    0.6869    0.5679    0.3006    0.2498    0.2548    0.2908    0.1606    0.1590

Avg. F 2-6     0.688     0.569     0.301     0.250     0.255     0.291     0.161     0.159
Species: Saithe     



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.3555    0.4159    0.4534    0.5224    0.3300    0.3182    0.3698    0.3577
         4    0.5501    0.6436    0.7018    0.8085    0.5108    0.4925    0.5723    0.5536
         5    0.4876    0.5704    0.6220    0.7166    0.4527    0.4365    0.5072    0.4907
         6    0.4382    0.5127    0.5590    0.6441    0.4069    0.3923    0.4559    0.4410
         7    0.4135    0.4837    0.5274    0.6076    0.3839    0.3702    0.4301    0.4161
         8    0.3701    0.4330    0.4722    0.5440    0.3437    0.3314    0.3850    0.3725
         9    0.3701    0.4330    0.4722    0.5440    0.3437    0.3314    0.3850    0.3725
        10    0.3701    0.4330    0.4722    0.5440    0.3437    0.3314    0.3850    0.3725

Avg. F 3-6     0.458     0.536     0.584     0.673     0.425     0.410     0.476     0.461


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.3560    0.4931    0.4374    0.4663    0.5829    0.5116    0.5288    0.4754
         4    0.5509    0.7632    0.6769    0.7217    0.9022    0.7918    0.8184    0.7358
         5    0.4883    0.6764    0.6000    0.6396    0.7996    0.7018    0.7254    0.6521
         6    0.4389    0.6080    0.5392    0.5749    0.7187    0.6307    0.6519    0.5861
         7    0.4140    0.5736    0.5087    0.5424    0.6780    0.5951    0.6151    0.5530
         8    0.3707    0.5135    0.4555    0.4856    0.6070    0.5328    0.5507    0.4950
         9    0.3707    0.5135    0.4555    0.4856    0.6070    0.5328    0.5507    0.4950
        10    0.3707    0.5135    0.4555    0.4856    0.6070    0.5328    0.5507    0.4950

Avg. F 3-6     0.459     0.635     0.563     0.601     0.751     0.659     0.681     0.612


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.4340    0.4328    0.1414    0.2184    0.1647    0.2156    0.1751    0.1245
         4    0.6716    0.6698    0.3654    0.5644    0.4256    0.5573    0.4526    0.3219
         5    0.5953    0.5937    0.5361    0.8281    0.6245    0.8177    0.6640    0.4722
         6    0.5350    0.5336    0.4860    0.7506    0.5661    0.7412    0.6019    0.4281
         7    0.5048    0.5034    0.5121    0.7909    0.5965    0.7810    0.6342    0.4511
         8    0.4519    0.4507    0.4991    0.7709    0.5814    0.7612    0.6182    0.4397
         9    0.4519    0.4507    0.4991    0.7709    0.5814    0.7612    0.6182    0.4397
        10    0.4519    0.4507    0.4991    0.7709    0.5814    0.7612    0.6182    0.4397

Avg. F 3-6     0.559     0.557     0.382     0.590     0.445     0.583     0.473     0.337


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.1236    0.1597    0.1161    0.0919    0.1342    0.1187    0.0974    0.0993
         4    0.3195    0.4127    0.3001    0.2376    0.3468    0.3067    0.2517    0.2568
         5    0.4688    0.6055    0.4403    0.3486    0.5088    0.4500    0.3694    0.3767
         6    0.4250    0.5488    0.3991    0.3160    0.4612    0.4079    0.3348    0.3415
         7    0.4478    0.5783    0.4206    0.3330    0.4860    0.4298    0.3528    0.3598
         8    0.4365    0.5637    0.4099    0.3245    0.4737    0.4190    0.3439    0.3507
         9    0.4365    0.5637    0.4099    0.3245    0.4737    0.4190    0.3439    0.3507
        10    0.4365    0.5637    0.4099    0.3245    0.4737    0.4190    0.3439    0.3507

Avg. F 3-6     0.334     0.432     0.314     0.249     0.363     0.321     0.263     0.269


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         1    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         2    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
         3    0.1137    0.0921    0.1080    0.1486    0.1423    0.1568    0.1198    0.1149
         4    0.2939    0.2380    0.2791    0.3840    0.3678    0.4054    0.3098    0.2970
         5    0.4312    0.3491    0.4094    0.5635    0.5396    0.5947    0.4545    0.4357
         6    0.3908    0.3165    0.3711    0.5108    0.4891    0.5391    0.4120    0.3950
         7    0.4118    0.3335    0.3911    0.5382    0.5154    0.5680    0.4341    0.4162
         8    0.4014    0.3250    0.3812    0.5246    0.5023    0.5537    0.4231    0.4056
         9    0.4014    0.3250    0.3812    0.5246    0.5023    0.5537    0.4231    0.4056
        10    0.4014    0.3250    0.3812    0.5246    0.5023    0.5537    0.4231    0.4056

Avg. F 3-6     0.307     0.249     0.292     0.402     0.385     0.424     0.324     0.311
Species: Herring    



Age             1974      1975      1976      1977      1978      1979      1980      1981
         0    0.1086    0.1520    0.0970    0.0365    0.0422    0.0675    0.1711    0.3714
         1    0.4331    0.6062    0.3868    0.1456    0.0486    0.0777    0.1969    0.4274
         2    0.8270    1.1576    0.7386    0.2781    0.0267    0.0427    0.1081    0.2346
         3    1.0518    1.4722    0.9393    0.3536    0.0322    0.0515    0.1305    0.2833
         4    0.7617    1.0663    0.6803    0.2561    0.0301    0.0482    0.1221    0.2650
         5    0.6993    0.9789    0.6245    0.2351    0.0187    0.0299    0.0757    0.1643
         6    0.6993    0.9789    0.6245    0.2351    0.0187    0.0299    0.0757    0.1643
         7    0.6993    0.9789    0.6245    0.2351    0.0187    0.0299    0.0757    0.1643

Avg. F 2-6     0.808     1.131     0.721     0.272     0.025     0.040     0.102     0.222


Age             1982      1983      1984      1985      1986      1987      1988      1989
         0    0.2561    0.1281    0.1575    0.2059    0.1841    0.1729    0.1831    0.1630
         1    0.2948    0.2251    0.2766    0.3616    0.3234    0.3037    0.3216    0.2864
         2    0.1618    0.2500    0.3073    0.4017    0.3593    0.3374    0.3573    0.3181
         3    0.1954    0.2691    0.3307    0.4323    0.3867    0.3631    0.3845    0.3423
         4    0.1828    0.2967    0.3647    0.4768    0.4264    0.4004    0.4240    0.3775
         5    0.1133    0.2848    0.3500    0.4576    0.4092    0.3843    0.4069    0.3623
         6    0.1133    0.2848    0.3500    0.4576    0.4092    0.3843    0.4069    0.3623
         7    0.1133    0.2848    0.3500    0.4576    0.4092    0.3843    0.4069    0.3623

Avg. F 2-6     0.153     0.277     0.341     0.445     0.398     0.374     0.396     0.353


Age             1990      1991      1992      1993      1994      1995      1996      1997
         0    0.1475    0.1649    0.2251    0.3022    0.2341    0.2338    0.1107    0.0894
         1    0.2592    0.2897    0.3954    0.5309    0.4113    0.4108    0.1945    0.1571
         2    0.2879    0.3218    0.4393    0.5898    0.4569    0.4563    0.2161    0.1745
         3    0.3099    0.3463    0.4727    0.6347    0.4917    0.4911    0.2326    0.1878
         4    0.3417    0.3819    0.5213    0.6999    0.5422    0.5415    0.2565    0.2071
         5    0.3279    0.3665    0.5003    0.6717    0.5203    0.5197    0.2461    0.1987
         6    0.3279    0.3665    0.5003    0.6717    0.5203    0.5197    0.2461    0.1987
         7    0.3279    0.3665    0.5003    0.6717    0.5203    0.5197    0.2461    0.1987

Avg. F 2-6     0.319     0.357     0.487     0.654     0.506     0.506     0.239     0.193


Age             1998      1999      2000      2001      2002      2003      2004      2005
         0    0.0702    0.0500    0.0534    0.0396    0.0328    0.0364    0.0384    0.0505
         1    0.0931    0.0664    0.0709    0.0526    0.0435    0.0483    0.0510    0.0671
         2    0.1825    0.1300    0.1389    0.1030    0.0853    0.0946    0.0998    0.1315
         3    0.2783    0.1983    0.2119    0.1571    0.1301    0.1442    0.1523    0.2005
         4    0.3649    0.2600    0.2778    0.2060    0.1705    0.1891    0.1996    0.2629
         5    0.4503    0.3208    0.3427    0.2541    0.2104    0.2333    0.2463    0.3244
         6    0.4503    0.3208    0.3427    0.2541    0.2104    0.2333    0.2463    0.3244
         7    0.4503    0.3208    0.3427    0.2541    0.2104    0.2333    0.2463    0.3244

Avg. F 2-6     0.345     0.246     0.263     0.195     0.161     0.179     0.189     0.249


Age             2006      2007      2008      2009      2010      2011      2012      2013
         0    0.0427    0.0369    0.0289    0.0171    0.0191    0.0211    0.0390    0.0512
         1    0.0567    0.0490    0.0384    0.0227    0.0254    0.0280    0.0518    0.0679
         2    0.1111    0.0961    0.0752    0.0446    0.0497    0.0550    0.1015    0.1332
         3    0.1694    0.1465    0.1147    0.0679    0.0758    0.0838    0.1548    0.2031
         4    0.2221    0.1920    0.1504    0.0891    0.0993    0.1099    0.2029    0.2662
         5    0.2741    0.2369    0.1856    0.1099    0.1226    0.1356    0.2504    0.3285
