Species.n Year Quarter Age N west consum
11 1995 3 4 445870 0.327 0.395
11 1995 3 5 212250 0.385 0.44
11 1995 3 6 593589 0.470063 0.501
11 1995 4 0 0 -1 0
11 1995 4 1 511405 0.114 0.127
11 1995 4 2 987307 0.201 0.185
11 1995 4 3 1.0401e+06 0.278 0.228
11 1995 4 4 567505 0.327 0.254
11 1995 4 5 270558 0.385 0.282
11 1995 4 6 725896 0.469394 0.321
11 1996 1 1 0 -1 0
11 1996 1 2 162971 0.185 0.079
11 1996 1 3 165325 0.25 0.096
11 1996 1 4 137338 0.322 0.113
11 1996 1 5 73174 0.372 0.124
11 1996 1 6 125355 0.463841 0.143
11 1996 2 1 328060 0.109 0.124
11 1996 2 2 154752 0.185 0.175
11 1996 2 3 77132 0.25 0.214
11 1996 2 4 62602 0.322 0.252
11 1996 2 5 33246 0.372 0.277
11 1996 2 6 55485 0.463681 0.32
11 1996 3 0 0 -1 0
11 1996 3 1 469849 0.109 0.193
11 1996 3 2 734735 0.185 0.272
11 1996 3 3 719710 0.25 0.332
11 1996 3 4 570710 0.322 0.391
11 1996 3 5 302107 0.372 0.43
11 1996 3 6 491192 0.463521 0.497
11 1996 4 0 0 -1 0
11 1996 4 1 448614 0.109 0.124
11 1996 4 2 976752 0.185 0.175
11 1996 4 3 940180 0.25 0.213
11 1996 4 4 728402 0.322 0.251
11 1996 4 5 384331 0.372 0.276
11 1996 4 6 608803 0.463361 0.319
11 1997 1 1 0 -1 0
11 1997 1 2 135396 0.196 0.082
11 1997 1 3 149817 0.257 0.097
11 1997 1 4 136053 0.31 0.11
11 1997 1 5 91882 0.356 0.121
11 1997 1 6 134058 0.454373 0.141
11 1997 2 1 435098 0.108 0.123
11 1997 2 2 128471 0.196 0.182
11 1997 2 3 69827 0.257 0.218
11 1997 2 4 62218 0.31 0.246
11 1997 2 5 41548 0.356 0.269
11 1997 2 6 60068 0.454395 0.316
11 1997 3 0 0 -1 0
11 1997 3 1 623305 0.108 0.192
11 1997 3 2 609500 0.196 0.283
11 1997 3 3 650899 0.257 0.338
11 1997 3 4 569057 0.31 0.382
11 1997 3 5 375758 0.356 0.418
11 1997 3 6 538291 0.454416 0.49
11 1997 4 0 0 -1 0
11 1997 4 1 595283 0.108 0.123
11 1997 4 2 809657 0.196 0.182
11 1997 4 3 849440 0.257 0.217
11 1997 4 4 728657 0.31 0.245
11 1997 4 5 475762 0.356 0.268
11 1997 4 6 675339 0.454438 0.315
11 1998 1 1 0 -1 0
11 1998 1 2 182621 0.172 0.075
11 1998 1 3 91917 0.248 0.095
11 1998 1 4 118275 0.299 0.108
11 1998 1 5 106488 0.348 0.119
11 1998 1 6 146906 0.425889 0.136
11 1998 2 1 344478 0.083 0.104
11 1998 2 2 173194 0.172 0.167
11 1998 2 3 42755 0.248 0.213
11 1998 2 4 54034 0.299 0.24
11 1998 2 5 47770 0.348 0.265
11 1998 2 6 65843 0.425916 0.303
11 1998 3 0 0 -1 0
11 1998 3 1 493487 0.083 0.161
11 1998 3 2 821269 0.172 0.26
11 1998 3 3 397751 0.248 0.33
11 1998 3 4 493709 0.299 0.373
11 1998 3 5 428578 0.348 0.412
11 1998 3 6 590214 0.425942 0.47
11 1998 4 0 0 -1 0
11 1998 4 1 471300 0.083 0.103
11 1998 4 2 1.09042e+06 0.172 0.167
11 1998 4 3 518037 0.248 0.212
11 1998 4 4 631545 0.299 0.239
11 1998 4 5 538316 0.348 0.264
11 1998 4 6 740691 0.425969 0.302
11 1999 1 1 0 -1 0
11 1999 1 2 141605 0.21 0.085
11 1999 1 3 172849 0.26 0.098
11 1999 1 4 87077 0.317 0.112
11 1999 1 5 90750 0.356 0.121
11 1999 1 6 165449 0.436261 0.138
11 1999 2 1 415728 0.112 0.126
11 1999 2 2 134195 0.21 0.191
11 1999 2 3 80000 0.26 0.219
11 1999 2 4 39603 0.317 0.25
11 1999 2 5 40385 0.356 0.269
11 1999 2 6 73597 0.436235 0.307
11 1999 3 0 0 -1 0
11 1999 3 1 595556 0.112 0.196
11 1999 3 2 635860 0.21 0.296
11 1999 3 3 740523 0.26 0.34
11 1999 3 4 360226 0.317 0.387
11 1999 3 5 359441 0.356 0.418
11 1999 3 6 654764 0.436209 0.477
11 1999 4 0 0 -1 0
11 1999 4 1 568781 0.112 0.126
11 1999 4 2 843619 0.21 0.19
11 1999 4 3 959660 0.26 0.218
11 1999 4 4 458727 0.317 0.249
11 1999 4 5 447878 0.356 0.268
11 1999 4 6 815527 0.436183 0.306
11 2000 1 1 0 -1 0
11 2000 1 2 171151 0.194 0.081
11 2000 1 3 123265 0.253 0.096
11 2000 1 4 130093 0.301 0.108
11 2000 1 5 67974 0.357 0.121
11 2000 1 6 169440 0.428778 0.136
11 2000 2 1 479337 0.108 0.123
11 2000 2 2 162032 0.194 0.181
11 2000 2 3 56695 0.253 0.215
11 2000 2 4 58621 0.301 0.241
11 2000 2 5 29822 0.357 0.27
11 2000 2 6 74624 0.428801 0.304
11 2000 3 0 0 -1 0
11 2000 3 1 686853 0.108 0.192
11 2000 3 2 766997 0.194 0.281
11 2000 3 3 521534 0.253 0.334
11 2000 3 4 528310 0.301 0.374
11 2000 3 5 261666 0.357 0.419
11 2000 3 6 657311 0.428823 0.472
11 2000 4 0 0 -1 0
11 2000 4 1 656137 0.108 0.123
11 2000 4 2 1.01659e+06 0.194 0.18
11 2000 4 3 671656 0.253 0.215
11 2000 4 4 666577 0.301 0.24
11 2000 4 5 321434 0.357 0.269
11 2000 4 6 810572 0.428845 0.303
11 2001 1 1 0 -1 0
11 2001 1 2 215676 0.19 0.08
11 2001 1 3 138195 0.246 0.095
11 2001 1 4 95552 0.303 0.109
11 2001 1 5 95300 0.342 0.117
11 2001 1 6 166901 0.443825 0.139
11 2001 2 1 266936 0.112 0.126
11 2001 2 2 204236 0.19 0.179
11 2001 2 3 63849 0.246 0.211
11 2001 2 4 42735 0.303 0.242
11 2001 2 5 42135 0.342 0.262
11 2001 2 6 71994 0.443913 0.311
11 2001 3 0 0 -1 0
11 2001 3 1 382881 0.112 0.196
11 2001 3 2 967016 0.19 0.277
11 2001 3 3 589987 0.246 0.328
11 2001 3 4 382263 0.303 0.376
11 2001 3 5 372587 0.342 0.407
11 2001 3 6 621106 0.444001 0.483
11 2001 4 0 0 -1 0
11 2001 4 1 366125 0.112 0.126
11 2001 4 2 1.28201e+06 0.19 0.178
11 2001 4 3 763240 0.246 0.211
11 2001 4 4 478703 0.303 0.241
11 2001 4 5 461251 0.342 0.261
11 2001 4 6 750185 0.444089 0.31
11 2002 1 1 0 -1 0
11 2002 1 2 93576 0.206 0.084
11 2002 1 3 188751 0.245 0.094
11 2002 1 4 110920 0.288 0.105
11 2002 1 5 69956 0.333 0.115
11 2002 1 6 152227 0.417938 0.134
11 2002 2 1 916916 0.109 0.124
11 2002 2 2 88613 0.206 0.188
11 2002 2 3 86989 0.245 0.211
11 2002 2 4 49522 0.288 0.234
11 2002 2 5 30668 0.333 0.258
11 2002 2 6 64855 0.417538 0.299
11 2002 3 0 0 -1 0
11 2002 3 1 1.31256e+06 0.109 0.193
11 2002 3 2 419563 0.206 0.292
11 2002 3 3 801807 0.245 0.327
11 2002 3 4 442195 0.288 0.364
11 2002 3 5 268892 0.333 0.4
11 2002 3 6 552660 0.417136 0.463
11 2002 4 0 0 -1 0
11 2002 4 1 1.25261e+06 0.109 0.124
11 2002 4 2 556233 0.206 0.188
11 2002 4 3 1.03467e+06 0.245 0.21
11 2002 4 4 552787 0.288 0.233
11 2002 4 5 330063 0.333 0.257
11 2002 4 6 659376 0.416733 0.297
11 2003 1 1 0 -1 0
11 2003 1 2 397830 0.181 0.077
11 2003 1 3 66886 0.251 0.096
11 2003 1 4 118608 0.277 0.102
11 2003 1 5 64982 0.341 0.117
11 2003 1 6 116092 0.443178 0.139
11 2003 2 1 1.23291e+06 0.112 0.126
11 2003 2 2 376917 0.181 0.173
11 2003 2 3 31112 0.251 0.214
11 2003 2 4 53607 0.277 0.228
11 2003 2 5 28502 0.341 0.262
11 2003 2 6 48597 0.442714 0.31
11 2003 3 0 0 -1 0
11 2003 3 1 1.76975e+06 0.112 0.196
11 2003 3 2 1.78552e+06 0.181 0.268
11 2003 3 3 289436 0.251 0.332
11 2003 3 4 484572 0.277 0.355
11 2003 3 5 250024 0.341 0.406
11 2003 3 6 406951 0.442245 0.482
11 2003 4 0 0 -1 0
11 2003 4 1 1.69357e+06 0.112 0.126
11 2003 4 2 2.36832e+06 0.181 0.172
11 2003 4 3 376966 0.251 0.213
11 2003 4 4 613229 0.277 0.228
11 2003 4 5 307055 0.341 0.261
11 2003 4 6 477206 0.441772 0.309
11 2004 1 1 0 -1 0
11 2004 1 2 537556 0.158 0.071
11 2004 1 3 295571 0.258 0.098
11 2004 1 4 57724 0.318 0.112
11 2004 1 5 72844 0.355 0.12
11 2004 1 6 87940 0.458809 0.142
11 2004 2 1 395538 0.111 0.126
11 2004 2 2 508281 0.158 0.158
11 2004 2 3 136628 0.258 0.218
11 2004 2 4 26187 0.318 0.25
11 2004 2 5 32094 0.355 0.269
11 2004 2 6 37326 0.45826 0.318
11 2004 3 0 0 -1 0
11 2004 3 1 569331 0.111 0.195
11 2004 3 2 2.403e+06 0.158 0.246
11 2004 3 3 1.26313e+06 0.258 0.338
11 2004 3 4 237605 0.318 0.388
11 2004 3 5 282805 0.355 0.417
11 2004 3 6 316920 0.457708 0.492
11 2004 4 0 0 -1 0
11 2004 4 1 546323 0.111 0.125
11 2004 4 2 3.18098e+06 0.158 0.158
11 2004 4 3 1.63487e+06 0.258 0.217
11 2004 4 4 301820 0.318 0.249
11 2004 4 5 348881 0.355 0.268
11 2004 4 6 376779 0.457153 0.316
11 2005 1 1 0 -1 0
11 2005 1 2 184385 0.14 0.066
11 2005 1 3 411994 0.221 0.088
11 2005 1 4 154251 0.328 0.114
11 2005 1 5 41587 0.378 0.125
11 2005 1 6 81241 0.455673 0.142
11 2005 2 1 566936 0.116 0.129
11 2005 2 2 174692 0.14 0.146
11 2005 2 3 191256 0.221 0.197
11 2005 2 4 70823 0.328 0.255
11 2005 2 5 18641 0.378 0.28
11 2005 2 6 35680 0.455499 0.316
11 2005 3 0 0 -1 0
11 2005 3 1 816038 0.116 0.201
11 2005 3 2 827544 0.14 0.227
11 2005 3 3 1.77569e+06 0.221 0.306
11 2005 3 4 650355 0.328 0.396
11 2005 3 5 167120 0.378 0.435
11 2005 3 6 313405 0.455324 0.491
11 2005 4 0 0 -1 0
11 2005 4 1 783061 0.116 0.129
11 2005 4 2 1.09766e+06 0.14 0.146
11 2005 4 3 2.30807e+06 0.221 0.196
11 2005 4 4 836094 0.328 0.254
11 2005 4 5 209754 0.378 0.279
11 2005 4 6 385411 0.45515 0.315
11 2006 1 1 0 -1 0
11 2006 1 2 277657 0.165 0.073
11 2006 1 3 150573 0.238 0.093
11 2006 1 4 266413 0.293 0.106
11 2006 1 5 86751 0.334 0.116
11 2006 1 6 75294 0.427441 0.136
11 2006 2 1 1.11251e+06 0.107 0.123
11 2006 2 2 263786 0.165 0.163
11 2006 2 3 70672 0.238 0.207
11 2006 2 4 122934 0.293 0.237
11 2006 2 5 39385 0.334 0.258
11 2006 2 6 33238 0.427436 0.303
11 2006 3 0 0 -1 0
11 2006 3 1 1.59933e+06 0.107 0.19
11 2006 3 2 1.25304e+06 0.165 0.253
11 2006 3 3 663403 0.238 0.321
11 2006 3 4 1.13454e+06 0.293 0.368
11 2006 3 5 357623 0.334 0.401
11 2006 3 6 293452 0.427431 0.471
11 2006 4 0 0 -1 0
11 2006 4 1 1.53278e+06 0.107 0.122
11 2006 4 2 1.66661e+06 0.165 0.162
11 2006 4 3 871839 0.238 0.206
11 2006 4 4 1.46587e+06 0.293 0.236
11 2006 4 5 454615 0.334 0.257
11 2006 4 6 362717 0.427426 0.302
11 2007 1 1 0 -1 0
11 2007 1 2 483291 0.149 0.068
11 2007 1 3 227905 0.206 0.084
11 2007 1 4 131354 0.288 0.105
11 2007 1 5 172574 0.33 0.115
11 2007 1 6 101011 0.414899 0.133
11 2007 2 1 1.17806e+06 0.083 0.104
11 2007 2 2 461217 0.149 0.152
11 2007 2 3 107290 0.206 0.188
11 2007 2 4 60840 0.288 0.234
11 2007 2 5 77998 0.33 0.256
11 2007 2 6 43887 0.414109 0.297
11 2007 3 0 0 -1 0
11 2007 3 1 1.6961e+06 0.083 0.161
11 2007 3 2 2.20076e+06 0.149 0.236
11 2007 3 3 1.01016e+06 0.206 0.292
11 2007 3 4 563594 0.288 0.364
11 2007 3 5 705048 0.33 0.398
11 2007 3 6 381439 0.413321 0.461
11 2007 4 0 0 -1 0
11 2007 4 1 1.62796e+06 0.083 0.103
11 2007 4 2 2.94034e+06 0.149 0.152
11 2007 4 3 1.33154e+06 0.206 0.188
11 2007 4 4 730922 0.288 0.233
11 2007 4 5 892243 0.33 0.255
11 2007 4 6 464216 0.412535 0.295
11 2008 1 1 0 -1 0
11 2008 1 2 515101 0.16 0.071
11 2008 1 3 419547 0.207 0.085
11 2008 1 4 182639 0.26 0.098
11 2008 1 5 106715 0.349 0.119
11 2008 1 6 158683 0.382956 0.127
11 2008 2 1 739238 0.135 0.143
11 2008 2 2 492312 0.16 0.16
11 2008 2 3 197607 0.207 0.189
11 2008 2 4 84700 0.26 0.219
11 2008 2 5 48461 0.349 0.266
11 2008 2 6 70271 0.38233 0.282
11 2008 3 0 0 -1 0
11 2008 3 1 1.06431e+06 0.135 0.222
11 2008 3 2 2.35266e+06 0.16 0.248
11 2008 3 3 1.86146e+06 0.207 0.293
11 2008 3 4 785603 0.26 0.34
11 2008 3 5 440144 0.349 0.412
11 2008 3 6 622565 0.381709 0.437
11 2008 4 0 0 -1 0
11 2008 4 1 1.02156e+06 0.135 0.142
11 2008 4 2 3.148e+06 0.16 0.159
11 2008 4 3 2.45489e+06 0.207 0.188
11 2008 4 4 1.02012e+06 0.26 0.218
11 2008 4 5 559657 0.349 0.265
11 2008 4 6 772417 0.381094 0.28
11 2009 1 1 0 -1 0
11 2009 1 2 338784 0.162 0.072
11 2009 1 3 466404 0.214 0.086
11 2009 1 4 351000 0.268 0.1
11 2009 1 5 145274 0.295 0.107
11 2009 1 6 179711 0.39092 0.128
11 2009 2 1 636983 0.11 0.125
11 2009 2 2 323796 0.162 0.161
11 2009 2 3 219622 0.214 0.193
11 2009 2 4 162210 0.268 0.224
11 2009 2 5 66303 0.295 0.238
11 2009 2 6 80359 0.39077 0.286
11 2009 3 0 0 -1 0
11 2009 3 1 917780 0.11 0.194
11 2009 3 2 1.54735e+06 0.162 0.25
11 2009 3 3 2.06832e+06 0.214 0.3
11 2009 3 4 1.49926e+06 0.268 0.347
11 2009 3 5 605202 0.295 0.369
11 2009 3 6 718678 0.390621 0.444
11 2009 4 0 0 -1 0
11 2009 4 1 881573 0.11 0.124
11 2009 4 2 2.07045e+06 0.162 0.16
11 2009 4 3 2.72702e+06 0.214 0.192
11 2009 4 4 1.94001e+06 0.268 0.223
11 2009 4 5 773391 0.295 0.237
11 2009 4 6 899851 0.390471 0.285
11 2010 1 1 0 -1 0
11 2010 1 2 334201 0.163 0.072
11 2010 1 3 310111 0.206 0.084
11 2010 1 4 392555 0.253 0.096
11 2010 1 5 265107 0.297 0.107
11 2010 1 6 227833 0.378379 0.126
11 2010 2 1 759661 0.111 0.126
11 2010 2 2 319017 0.163 0.162
11 2010 2 3 145989 0.206 0.188
11 2010 2 4 181006 0.253 0.215
11 2010 2 5 120872 0.297 0.239
11 2010 2 6 102710 0.378268 0.28
11 2010 3 0 0 -1 0
11 2010 3 1 1.09317e+06 0.111 0.195
11 2010 3 2 1.52261e+06 0.163 0.251
11 2010 3 3 1.37453e+06 0.206 0.292
11 2010 3 4 1.66922e+06 0.253 0.334
11 2010 3 5 1.10221e+06 0.297 0.371
11 2010 3 6 926070 0.378157 0.435
11 2010 4 0 0 -1 0
11 2010 4 1 1.04873e+06 0.111 0.125
11 2010 4 2 2.0348e+06 0.163 0.161
11 2010 4 3 1.81182e+06 0.206 0.188
11 2010 4 4 2.15509e+06 0.253 0.215
11 2010 4 5 1.40711e+06 0.297 0.238
11 2010 4 6 1.16898e+06 0.378045 0.279
11 2011 1 1 0 -1 0
11 2011 1 2 297896 0.181 0.077
11 2011 1 3 310306 0.219 0.088
11 2011 1 4 277905 0.269 0.1
11 2011 1 5 302697 0.329 0.115
11 2011 1 6 355133 0.385712 0.127
11 2011 2 1 886577 0.112 0.126
11 2011 2 2 284361 0.181 0.173
11 2011 2 3 145971 0.219 0.196
11 2011 2 4 128558 0.269 0.224
11 2011 2 5 138461 0.329 0.256
11 2011 2 6 160444 0.385651 0.284
11 2011 3 0 0 -1 0
11 2011 3 1 1.27708e+06 0.112 0.196
11 2011 3 2 1.3572e+06 0.181 0.268
11 2011 3 3 1.37333e+06 0.219 0.304
11 2011 3 4 1.18942e+06 0.269 0.348
11 2011 3 5 1.2667e+06 0.329 0.397
11 2011 3 6 1.44974e+06 0.38559 0.44
11 2011 4 0 0 -1 0
11 2011 4 1 1.22639e+06 0.112 0.126
11 2011 4 2 1.81375e+06 0.181 0.172
11 2011 4 3 1.80889e+06 0.219 0.195
11 2011 4 4 1.54062e+06 0.269 0.223
11 2011 4 5 1.62237e+06 0.329 0.255
11 2011 4 6 1.83394e+06 0.385529 0.283
11 2012 1 1 0 -1 0
11 2012 1 2 436646 0.153 0.069
11 2012 1 3 232102 0.209 0.085
11 2012 1 4 257468 0.25 0.096
11 2012 1 5 233884 0.284 0.104
11 2012 1 6 467442 0.348558 0.119
11 2012 2 1 1.10557e+06 0.108 0.123
11 2012 2 2 416286 0.153 0.155
11 2012 2 3 109320 0.209 0.19
11 2012 2 4 119253 0.25 0.214
11 2012 2 5 107440 0.284 0.232
11 2012 2 6 212718 0.348534 0.266
11 2012 3 0 0 -1 0
11 2012 3 1 1.59333e+06 0.108 0.192
11 2012 3 2 1.98438e+06 0.153 0.241
11 2012 3 3 1.02979e+06 0.209 0.295
11 2012 3 4 1.10471e+06 0.25 0.332
11 2012 3 5 987094 0.284 0.36
11 2012 3 6 1.93603e+06 0.348511 0.412
11 2012 4 0 0 -1 0
11 2012 4 1 1.53086e+06 0.108 0.123
11 2012 4 2 2.64859e+06 0.153 0.154
11 2012 4 3 1.35809e+06 0.209 0.189
11 2012 4 4 1.43269e+06 0.25 0.213
11 2012 4 5 1.26964e+06 0.284 0.231
11 2012 4 6 2.46687e+06 0.348488 0.264
11 2013 1 1 0 -1 0
11 2013 1 2 490781 0.146 0.067
11 2013 1 3 380151 0.18 0.077
11 2013 1 4 187949 0.247 0.095
11 2013 1 5 209734 0.282 0.104
11 2013 1 6 514325 0.353137 0.12
11 2013 2 1 950978 0.108 0.123
11 2013 2 2 467780 0.146 0.15
11 2013 2 3 178470 0.18 0.172
11 2013 2 4 86749 0.247 0.212
11 2013 2 5 96153 0.282 0.231
11 2013 2 6 234278 0.353045 0.268
11 2013 3 0 0 -1 0
11 2013 3 1 1.37088e+06 0.108 0.192
11 2013 3 2 2.22929e+06 0.146 0.233
11 2013 3 3 1.67573e+06 0.18 0.267
11 2013 3 4 800797 0.247 0.329
11 2013 3 5 881636 0.282 0.359
11 2013 3 6 2.13432e+06 0.352952 0.415
11 2013 4 0 0 -1 0
11 2013 4 1 1.31745e+06 0.108 0.123
11 2013 4 2 2.97473e+06 0.146 0.15
11 2013 4 3 2.20279e+06 0.18 0.172
11 2013 4 4 1.03492e+06 0.247 0.211
11 2013 4 5 1.13173e+06 0.282 0.23
11 2013 4 6 2.72221e+06 0.352859 0.267
12 1974 1 1 647336 0.13 0.034
12 1974 1 2 244987 0.173 0.094
12 1974 1 3 268295 0.238 0.117
12 1974 1 4 97694 0.296 0.128
12 1974 1 5 170747 0.322 0.143
12 1974 1 6 314197 0.469 0.167
12 1974 2 1 619224 0.13 0.097
12 1974 2 2 234088 0.173 0.184
12 1974 2 3 767315 0.238 0.23
12 1974 2 4 274573 0.296 0.256
12 1974 2 5 470943 0.322 0.265
12 1974 2 6 872515 0.469 0.263
12 1974 3 0 0 -1 0
12 1974 3 1 676953 0.13 0.289
12 1974 3 2 255627 0.173 0.352
12 1974 3 3 650221 0.238 0.382
12 1974 3 4 228653 0.296 0.384
12 1974 3 5 384868 0.322 0.325
12 1974 3 6 717910 0.469 0.359
12 1974 4 0 0 -1 0
12 1974 4 1 688027 0.13 0.221
12 1974 4 2 259521 0.173 0.253
12 1974 4 3 426160 0.238 0.262
12 1974 4 4 147272 0.296 0.228
12 1974 4 5 243265 0.322 0.263
12 1974 4 6 456870 0.469 0.281
12 1975 1 1 507181 0.129 0.034
12 1975 1 2 501777 0.171 0.094
12 1975 1 3 80650 0.236 0.117
12 1975 1 4 204004 0.294 0.128
12 1975 1 5 69223 0.318 0.143
12 1975 1 6 322073 0.450513 0.167
12 1975 2 1 486210 0.129 0.097
12 1975 2 2 479917 0.171 0.184
12 1975 2 3 229016 0.236 0.23
12 1975 2 4 576797 0.294 0.256
12 1975 2 5 192005 0.318 0.265
12 1975 2 6 868146 0.449023 0.263
12 1975 3 0 0 -1 0
12 1975 3 1 532692 0.129 0.289
12 1975 3 2 524583 0.171 0.352
12 1975 3 3 192688 0.236 0.382
12 1975 3 4 483208 0.294 0.384
12 1975 3 5 157798 0.318 0.325
12 1975 3 6 693745 0.447512 0.359
12 1975 4 0 0 -1 0
12 1975 4 1 542583 0.129 0.221
12 1975 4 2 533087 0.171 0.253
12 1975 4 3 125392 0.236 0.262
12 1975 4 4 313091 0.294 0.228
12 1975 4 5 100303 0.318 0.263
12 1975 4 6 429020 0.445983 0.281
12 1976 1 1 597059 0.128 0.034
12 1976 1 2 416825 0.17 0.094
12 1976 1 3 174175 0.236 0.117
12 1976 1 4 62608 0.293 0.128
12 1976 1 5 157129 0.318 0.143
12 1976 1 6 255742 0.454251 0.167
12 1976 2 1 564783 0.128 0.097
12 1976 2 2 392361 0.17 0.184
12 1976 2 3 485474 0.236 0.23
12 1976 2 4 172402 0.293 0.256
12 1976 2 5 439111 0.318 0.265
12 1976 2 6 690247 0.454085 0.263
12 1976 3 0 0 -1 0
12 1976 3 1 610573 0.128 0.289
12 1976 3 2 422096 0.17 0.352
12 1976 3 3 400934 0.236 0.382
12 1976 3 4 140663 0.293 0.384
12 1976 3 5 363594 0.318 0.325
12 1976 3 6 552093 0.453908 0.359
12 1976 4 0 0 -1 0
12 1976 4 1 613664 0.128 0.221
12 1976 4 2 422156 0.17 0.253
12 1976 4 3 256097 0.236 0.262
12 1976 4 4 88765 0.293 0.228
12 1976 4 5 232855 0.318 0.263
12 1976 4 6 341605 0.453719 0.281
12 1977 1 1 528015 0.127 0.034
12 1977 1 2 420135 0.167 0.094
12 1977 1 3 123548 0.233 0.117
12 1977 1 4 114882 0.289 0.128
12 1977 1 5 39681 0.313 0.143
12 1977 1 6 253453 0.43161 0.167
12 1977 2 1 502985 0.127 0.097
12 1977 2 2 394019 0.167 0.184
12 1977 2 3 347563 0.233 0.23
12 1977 2 4 322092 0.289 0.256
12 1977 2 5 111842 0.313 0.265
12 1977 2 6 699993 0.430871 0.263
12 1977 3 0 0 -1 0
12 1977 3 1 547590 0.127 0.289
12 1977 3 2 422315 0.167 0.352
12 1977 3 3 289705 0.233 0.382
12 1977 3 4 267567 0.289 0.384
12 1977 3 5 93402 0.313 0.325
12 1977 3 6 573048 0.430126 0.359
12 1977 4 0 0 -1 0
12 1977 4 1 554233 0.127 0.221
12 1977 4 2 420818 0.167 0.253
12 1977 4 3 186768 0.233 0.262
12 1977 4 4 171914 0.289 0.228
12 1977 4 5 60330 0.313 0.263
12 1977 4 6 362983 0.429374 0.281
12 1978 1 1 84679 0.111 0.034
12 1978 1 2 327860 0.175 0.094
12 1978 1 3 105679 0.238 0.117
12 1978 1 4 72667 0.3 0.128
12 1978 1 5 66611 0.346 0.143
12 1978 1 6 163016 0.438747 0.167
12 1978 2 1 80718 0.111 0.097
12 1978 2 2 301606 0.175 0.184
12 1978 2 3 290710 0.238 0.23
12 1978 2 4 200909 0.3 0.256
12 1978 2 5 183274 0.346 0.265
12 1978 2 6 448180 0.437982 0.263
12 1978 3 0 0 -1 0
12 1978 3 1 87933 0.111 0.289
12 1978 3 2 317090 0.175 0.352
12 1978 3 3 236949 0.238 0.382
12 1978 3 4 164583 0.3 0.384
12 1978 3 5 149411 0.346 0.325
12 1978 3 6 365221 0.437223 0.359
12 1978 4 0 0 -1 0
12 1978 4 1 89058 0.111 0.221
12 1978 4 2 309928 0.175 0.253
12 1978 4 3 149374 0.238 0.262
12 1978 4 4 104279 0.3 0.228
12 1978 4 5 94208 0.346 0.263
12 1978 4 6 230270 0.436472 0.281
12 1979 1 1 240230 0.11 0.034
12 1979 1 2 63839 0.174 0.094
12 1979 1 3 91251 0.237 0.117
12 1979 1 4 68274 0.299 0.128
12 1979 1 5 47898 0.345 0.143
12 1979 1 6 147953 0.433941 0.167
12 1979 2 1 223070 0.11 0.097
12 1979 2 2 60056 0.174 0.184
12 1979 2 3 245004 0.237 0.23
12 1979 2 4 185597 0.299 0.256
12 1979 2 5 130837 0.345 0.265
12 1979 2 6 400256 0.433229 0.263
12 1979 3 0 0 -1 0
12 1979 3 1 236727 0.11 0.289
12 1979 3 2 64568 0.174 0.352
12 1979 3 3 194910 0.237 0.382
12 1979 3 4 149491 0.299 0.384
12 1979 3 5 105895 0.345 0.325
12 1979 3 6 320977 0.432538 0.359
12 1979 4 0 0 -1 0
12 1979 4 1 233556 0.11 0.221
12 1979 4 2 64538 0.174 0.253
12 1979 4 3 119928 0.237 0.262
12 1979 4 4 93129 0.299 0.228
12 1979 4 5 66289 0.345 0.263
12 1979 4 6 199172 0.431866 0.281
12 1980 1 1 357653 0.12 0.034
12 1980 1 2 158453 0.205 0.094
12 1980 1 3 28512 0.287 0.117
12 1980 1 4 47580 0.322 0.128
12 1980 1 5 104197 0.356 0.143
12 1980 1 6 197004 0.425516 0.167
12 1980 2 1 341317 0.12 0.097
12 1980 2 2 150574 0.205 0.184
12 1980 2 3 80655 0.287 0.23
12 1980 2 4 132459 0.322 0.256
12 1980 2 5 290004 0.356 0.265
12 1980 2 6 543216 0.425495 0.263
12 1980 3 0 0 -1 0
12 1980 3 1 372261 0.12 0.289
12 1980 3 2 163528 0.205 0.352
12 1980 3 3 67603 0.287 0.382
12 1980 3 4 109261 0.322 0.384
12 1980 3 5 239155 0.356 0.325
12 1980 3 6 443810 0.425475 0.359
12 1980 4 0 0 -1 0
12 1980 4 1 377462 0.12 0.221
12 1980 4 2 165110 0.205 0.253
12 1980 4 3 43825 0.287 0.262
12 1980 4 4 69706 0.322 0.228
12 1980 4 5 152539 0.356 0.263
12 1980 4 6 280444 0.425454 0.281
12 1981 1 1 307709 0.118 0.034
12 1981 1 2 204368 0.179 0.094
12 1981 1 3 37932 0.258 0.117
12 1981 1 4 15454 0.312 0.128
12 1981 1 5 24969 0.335 0.143
12 1981 1 6 150507 0.424327 0.167
12 1981 2 1 293728 0.118 0.097
12 1981 2 2 194206 0.179 0.184
12 1981 2 3 107302 0.258 0.23
12 1981 2 4 43023 0.312 0.256
12 1981 2 5 69477 0.335 0.265
12 1981 2 6 414942 0.424314 0.263
12 1981 3 0 0 -1 0
12 1981 3 1 320437 0.118 0.289
12 1981 3 2 210915 0.179 0.352
12 1981 3 3 89937 0.258 0.382
12 1981 3 4 35488 0.312 0.384
12 1981 3 5 57280 0.335 0.325
12 1981 3 6 338956 0.424301 0.359
12 1981 4 0 0 -1 0
12 1981 4 1 324995 0.118 0.221
12 1981 4 2 212954 0.179 0.253
12 1981 4 3 58304 0.258 0.262
12 1981 4 4 22641 0.312 0.228
12 1981 4 5 36526 0.335 0.263
