# This file was created using create_datpin_files.R function write_tsDatFile
      #and used all inputs from csv files found in folder:
      #hydradata/data-raw
# Survey index data 
# Number of observations, init_int Nsurvey_obs
  1701
# init_matrix obs_survey_biomass(1,Nsurvey_obs,1,5)
# survey year spp value cv
  2 30 4 7 100 -999 0.00168226688695335 -999 4.22008943629213e-05 0.0333960500547234 -999 0.000442536039971804 0.00471995745985311 -999 -999 -999 0.959716988664135
  2 30 4 8 100 -999 0.00129217232809431 -999 4.88769546090191e-05 0.0377352005933485 -999 0.00144580381669453 0.00410900426838565 -999 -999 -999 0.955368942038868
  2 30 4 9 100 -999 0.00123762140158683 -999 5.47297629173582e-05 0.040995189080499 -999 0.00381616984475409 0.00392680220662426 -999 -999 -999 0.949969487703618
  2 31 4 4 100 -999 0.00970211919845351 -999 -999 0.00033106799513524 -999 -999 0.0125007200057589 -999 -999 -999 0.977466092800652
  2 31 4 5 100 -999 0.0105977228649859 -999 7.46988003602289e-10 0.000457195679730052 -999 -999 0.0135319585793312 -999 -999 -999 0.975413122128965
  2 31 4 6 100 -999 0.0107881330581851 -999 1.19166765407423e-07 0.00128270766205012 -999 1.23086035063841e-06 0.0137865095921147 -999 -999 -999 0.974141299660534
  2 31 4 7 100 -999 0.00826845586887375 -999 6.77372812089938e-06 0.0147722265208501 -999 0.000159030661185312 0.0115024276596445 -999 -999 -999 0.965291085561325
  2 31 4 8 100 -999 0.00256516070022297 -999 4.25165649591568e-05 0.0451742634874215 -999 0.001545045877006 0.00620442513913819 -999 -999 -999 0.944468588231252
  2 31 4 9 100 -999 0.00203863070263665 -999 9.17393243708321e-05 0.0528871758987248 -999 0.00501691768360003 0.00555912535093875 -999 -999 -999 0.934406411039729
  2 32 4 4 100 -999 0.00735699162917395 -999 -999 0.000562505177795832 -999 -999 0.00713676707122919 -999 -999 -999 0.984943736121801
  2 32 4 5 100 -999 0.00852282154439839 -999 4.52671935556541e-11 0.00111191380903016 -999 -999 0.00785047231398964 -999 -999 -999 0.982514792287315
  2 32 4 6 100 -999 0.00864915623871186 -999 3.9643449491855e-09 0.00149896265445097 -999 8.49132190942856e-07 0.00793457891932804 -999 -999 -999 0.981916449090973
  2 32 4 7 100 -999 0.00841082410353867 -999 1.41123592256462e-07 0.0031578516829275 -999 2.97130290209918e-05 0.00783014155376657 -999 -999 -999 0.980571328507154
  2 32 4 8 100 -999 0.00637253642686091 -999 3.09973850690974e-06 0.0155390630636855 -999 0.000532653656796909 0.00687443249451718 -999 -999 -999 0.970678214619633
  2 32 4 9 100 -999 0.00229804368010088 -999 2.64128715878681e-05 0.0423356347086429 -999 0.00313757051092265 0.00483346668869637 -999 -999 -999 0.947368871540049
  2 33 4 3 100 -999 0.00599999011510778 -999 -999 0.000133123796247427 -999 -999 0.00775228170566975 -999 -999 -999 0.986114604382975
  2 33 4 4 100 -999 0.00605762632610372 -999 4.49625555543543e-09 0.000220142774272331 -999 -999 0.00781788245689749 -999 -999 -999 0.985904343946471
  2 33 4 5 100 -999 0.00896555999098843 -999 2.30333939724818e-07 0.00467150660305599 -999 -999 0.0111307224580588 -999 -999 -999 0.975231980613957
  2 33 4 6 100 -999 0.0091426233864502 -999 2.40979953364884e-07 0.00488456519074915 -999 5.31229368191599e-06 0.0113247998545046 -999 -999 -999 0.974642458294661
  2 33 4 7 100 -999 0.00906052435406562 -999 2.44327424421435e-07 0.00532333813042256 -999 4.96542538088967e-05 0.0112769951520124 -999 -999 -999 0.974289243782266
  2 33 4 8 100 -999 0.00835890298928772 -999 2.81809203004893e-07 0.00872933485124827 -999 0.000407157523355997 0.0108486653587367 -999 -999 -999 0.971655657468168
  2 33 4 9 100 -999 0.00785681063708514 -999 2.63521412380621e-07 0.0111655296976236 -999 0.0012057177827437 0.0105314370138872 -999 -999 -999 0.969240241347248
  2 34 4 3 100 -999 0.00360545447437342 -999 -999 0.000108311425771828 -999 -999 0.00757644097817991 -999 -999 -999 0.988709793121675
  2 34 4 4 100 -999 0.0036079358662366 -999 1.70508476533251e-09 0.000153939385866846 -999 -999 0.00758596050857922 -999 -999 -999 0.988652162534233
  2 34 4 5 100 -999 0.00438502229742053 -999 7.19581184951677e-07 0.0198707112530572 -999 -999 0.011173898560562 -999 -999 -999 0.964569648307775
  2 34 4 6 100 -999 0.0043851099028881 -999 7.80988722231387e-07 0.021659993794442 -999 4.26587446257223e-07 0.0113678538901096 -999 -999 -999 0.962585834836392
  2 34 4 7 100 -999 0.00435025947861556 -999 7.87128169534995e-07 0.0220372316124107 -999 6.17929902676178e-06 0.0113409558766352 -999 -999 -999 0.962264586605142
  2 34 4 8 100 -999 0.00422276998290435 -999 7.89509396248344e-07 0.0232164773884247 -999 5.0727635151565e-05 0.0112277061642546 -999 -999 -999 0.961281529319869
  2 34 4 9 100 -999 0.0040756852865825 -999 7.73342782506967e-07 0.0245434346228147 -999 -999 0.0111006861291067 -999 -999 -999 0.960279420618714
  2 35 4 3 100 -999 0.00592641825383203 -999 -999 0.000128235379199501 -999 -999 0.00856393483357793 -999 -999 -999 0.985381411533391
  2 35 4 4 100 -999 0.00594777892376264 -999 6.14590818099334e-09 0.000138304929530841 -999 -999 0.00859436132847682 -999 -999 -999 0.985319548672322
  2 35 4 5 100 -999 0.00505804104720011 -999 9.47540971943331e-07 0.0165630980596651 -999 -999 0.00900625685500234 -999 -999 -999 0.969371656497161
  2 35 4 6 100 -999 0.00289243944065245 -999 1.33526635436519e-06 0.029726113587186 -999 3.20808137727408e-06 0.00733628243735609 -999 -999 -999 0.960040621187074
  2 35 4 7 100 -999 0.00263743271852048 -999 1.37264989809029e-06 0.0310680997572821 -999 2.05649719010814e-05 0.00711626692810352 -999 -999 -999 0.959156262974295
  2 35 4 8 100 -999 0.00256362274702251 -999 1.41266753022514e-06 0.0315210803684329 -999 0.000110940806601859 0.0070432055452286 -999 -999 -999 0.958759737865184
  2 35 4 9 100 -999 0.00246490219950684 -999 1.48921229927975e-06 0.0321391306633557 -999 0.0003284577805046 0.00693823443300108 -999 -999 -999 0.958127785711333
  2 36 4 3 100 -999 0.00559426655991902 -999 -999 0.000154071567797968 -999 -999 0.00836086262763303 -999 -999 -999 0.98589079924465
  2 36 4 4 100 -999 0.0057246498831178 -999 1.76574684862977e-10 0.000168196780439791 -999 -999 0.00852676219303257 -999 -999 -999 0.985580390966835
  2 36 4 5 100 -999 0.00720558380638354 -999 3.01579846185087e-07 0.00945662715182658 -999 -999 0.0105006289703964 -999 -999 -999 0.972836858491547
  2 36 4 6 100 -999 0.00417841391791347 -999 1.29830741579493e-06 0.039900062505362 -999 5.36992923938858e-06 0.00696109757900658 -999 -999 -999 0.948953757761063
  2 36 4 7 100 -999 0.00360787558942416 -999 1.46506447522077e-06 0.0443595138500428 -999 2.96355520532298e-05 0.00628647754026307 -999 -999 -999 0.945715032403742
  2 36 4 8 100 -999 0.00348384324610288 -999 1.57927002332851e-06 0.0453818028438141 -999 0.00013154278601616 0.00613912695601959 -999 -999 -999 0.944862104898024
  2 36 4 9 100 -999 0.00331085882175061 -999 1.74290032158893e-06 0.0468461091726615 -999 0.00038035455230391 0.00592736590029912 -999 -999 -999 0.943533568652663
  2 37 4 3 100 -999 0.00598368592671839 -999 -999 0.000119377313665533 -999 -999 0.0089476875813013 -999 -999 -999 0.984949249178315
  2 37 4 4 100 -999 0.00607850388309091 -999 1.95320894218334e-10 0.000127808269021325 -999 -999 0.009099322272 -999 -999 -999 0.984694365380567
  2 37 4 5 100 -999 0.00753968853150265 -999 1.6309218725492e-07 0.00337282877293005 -999 -999 0.0116511604239708 -999 -999 -999 0.977436159179409
  2 37 4 6 100 -999 0.00346873275772853 -999 1.11005228772851e-06 0.0264679646426127 -999 2.12696925472374e-06 0.00675917665071078 -999 -999 -999 0.963300888927406
  2 37 4 7 100 -999 0.00174608247941726 -999 1.44164172054766e-06 0.0352385062195728 -999 1.42476642683826e-05 0.00461661021771319 -999 -999 -999 0.958383111777308
  2 37 4 8 100 -999 0.00153214837333304 -999 1.55590325195598e-06 0.0364330969918406 -999 6.28115352080556e-05 0.00434754432805778 -999 -999 -999 0.957622842868309
  2 37 4 9 100 -999 0.00148656270303398 -999 1.67883035834067e-06 0.0368385437177453 -999 0.000147619348080635 0.004287313308355 -999 -999 -999 0.957238282092427
  2 38 4 3 100 -999 0.00352579893226004 -999 -999 8.7267382762095e-05 -999 -999 0.00786966568226973 -999 -999 -999 0.988517268002708
  2 38 4 4 100 -999 0.00358312721352213 -999 1.11068386582109e-08 9.12650437790821e-05 -999 -999 0.00795688167910149 -999 -999 -999 0.988368714956759
  2 38 4 5 100 -999 0.00581281233458642 -999 5.5940646888976e-07 0.00202862537896077 -999 -999 0.0113360029040037 -999 -999 -999 0.98082199997598
  2 38 4 6 100 -999 0.00380263410434685 -999 1.25563573205263e-06 0.0201778898870027 -999 1.96256881581286e-06 0.00823793382693434 -999 -999 -999 0.967778323977168
  2 38 4 7 100 -999 0.00181830381519633 -999 1.66747351426364e-06 0.0343153008515941 -999 1.36144627425231e-05 0.00520541516683741 -999 -999 -999 0.958645698230115
  2 38 4 8 100 -999 0.00149267255614546 -999 1.71734582239361e-06 0.0367159815269675 -999 4.84038719586527e-05 0.00470743173416223 -999 -999 -999 0.957033792964944
  2 38 4 9 100 -999 0.00143885881788287 -999 1.71438769309495e-06 0.037247117905962 -999 9.84511958091809e-05 0.00462223141555045 -999 -999 -999 0.956591626277102
  2 38 4 10 100 -999 0.00145256522390058 -999 1.16971472127113e-06 0.0378256533817862 -999 -999 0.00463427180287661 -999 -999 -999 0.956086339876715
  2 39 4 3 100 -999 0.00610322419176581 -999 -999 0.000132393015258198 -999 -999 0.0110529803848525 -999 -999 -999 0.982711402408123
  2 39 4 4 100 -999 0.00619290875924131 -999 2.3594182414233e-08 0.000139075814118718 -999 -999 0.0111959947014301 -999 -999 -999 0.982471997131027
  2 39 4 5 100 -999 0.0088731381007285 -999 8.14462368884859e-07 0.00167493079709259 -999 -999 0.0155616500827167 -999 -999 -999 0.973889466557093
  2 39 4 6 100 -999 0.00662073593667303 -999 1.46003045403243e-06 0.0188459644119771 -999 9.07733710896948e-06 0.0131119407787786 -999 -999 -999 0.961410821505008
  2 39 4 7 100 -999 0.00280005466112616 -999 2.05382099113668e-06 0.0391563580294092 -999 4.3721033692186e-05 0.00834658396417634 -999 -999 -999 0.949651228490605
  2 39 4 8 100 -999 0.00192621508666724 -999 2.30821422257483e-06 0.0438227920129195 -999 0.000101365380466051 0.00724054374898802 -999 -999 -999 0.946906775556737
  2 39 4 9 100 -999 0.00177401088535245 -999 2.45483951342594e-06 0.0447845569233333 -999 0.000139540259672934 0.00704421243380342 -999 -999 -999 0.946255224658324
  2 39 4 10 100 -999 0.00177347903434 -999 2.03721649297189e-06 0.04468138131589 -999 -999 0.00705633507023149 -999 -999 -999 0.946486767363045
  2 40 4 3 100 -999 0.00424983768567279 -999 -999 0.000123442307059274 -999 -999 0.0128354900744723 -999 -999 -999 0.982791229932796
  2 40 4 4 100 -999 0.00439110517789641 -999 5.9211919437969e-10 0.000132089974372553 -999 -999 0.0130867325732519 -999 -999 -999 0.98239007168236
  2 40 4 5 100 -999 0.00666213699016899 -999 1.51850047863816e-07 0.00105430368355625 -999 -999 0.0171076027659042 -999 -999 -999 0.975175804710323
  2 40 4 6 100 -999 0.00582492329144489 -999 1.51778493621576e-06 0.0123321345219694 -999 6.91384931742698e-07 0.0157674088727696 -999 -999 -999 0.966073324143948
  2 40 4 7 100 -999 0.00255560491428335 -999 3.71224548440823e-06 0.0311963744892561 -999 7.13714116873976e-06 0.0104502387931963 -999 -999 -999 0.955786932416611
  2 40 4 8 100 -999 0.00166867502083499 -999 4.42684623520558e-06 0.0362104703855408 -999 2.18322757705594e-05 0.00902242908911674 -999 -999 -999 0.953072166382502
  2 40 4 9 100 -999 0.00153401815275955 -999 4.61743186685889e-06 0.0370177961247391 -999 3.49194876380835e-05 0.00880412400819393 -999 -999 -999 0.952604524794803
  2 40 4 10 100 -999 0.00153411604245273 -999 4.69109472043665e-06 0.0369745266045874 -999 -999 0.00881057392409935 -999 -999 -999 0.95267609233414
  2 41 4 2 100 -999 0.0094261801923371 -999 -999 0.000109399167330903 -999 -999 0.00522932479825559 -999 -999 -999 0.985235095842076
  2 41 4 3 100 -999 0.0094261801923371 -999 -999 0.000109399167330903 -999 -999 0.00522932479825559 -999 -999 -999 0.985235095842076
  2 41 4 4 100 -999 0.00947448363571104 -999 8.69104131280833e-08 0.00011304463705051 -999 -999 0.0055457006833598 -999 -999 -999 0.984866684133466
  2 41 4 5 100 -999 0.0133404546592529 -999 7.91264412842279e-06 0.00214115090360098 -999 -999 0.0323801200904958 -999 -999 -999 0.952130361702522
  2 41 4 6 100 -999 0.0107848273671956 -999 1.07075428111835e-05 0.0137289143816743 -999 -999 0.0280911043806016 -999 -999 -999 0.947384446327717
  2 41 4 7 100 -999 0.00525752174892965 -999 1.80233568715335e-05 0.0375244862260593 -999 -999 0.0186507359621693 -999 -999 -999 0.93854923270597
  2 41 4 8 100 -999 0.00351798919296934 -999 2.11086040815552e-05 0.0451492016507723 -999 -999 0.0156564711388785 -999 -999 -999 0.935655229413298
  2 41 4 9 100 -999 0.00334926671609333 -999 2.17244443901663e-05 0.0459754208841156 -999 -999 0.0153644075124063 -999 -999 -999 0.935289180442995
  2 42 4 3 100 -999 0.00603611894825904 -999 -999 9.80155980046604e-05 -999 -999 0.0151786167804281 -999 -999 -999 0.978687248673308
  2 42 4 4 100 -999 0.00651150696909964 -999 6.09027875023723e-10 0.000112861633383577 -999 -999 0.0159891786216246 -999 -999 -999 0.977386452166864
  2 42 4 5 100 -999 0.00832173056497456 -999 7.45143950900622e-07 0.000480217107470606 -999 -999 0.0190753732277513 -999 -999 -999 0.972121933955853
  2 42 4 6 100 -999 0.00773505799061439 -999 1.90451637470065e-05 0.0144097261537659 -999 -999 0.0184359788759611 -999 -999 -999 0.959400191815912
  2 42 4 7 100 -999 0.00430862456095694 -999 2.73406721295317e-05 0.0312287141795781 -999 -999 0.013317498331591 -999 -999 -999 0.951117822255744
  2 42 4 8 100 -999 0.00258226834302572 -999 3.14087017225965e-05 0.0401351008125891 -999 -999 0.0107230416650723 -999 -999 -999 0.94652818047759
  2 42 4 9 100 -999 0.00233476110304229 -999 3.21111764080336e-05 0.0415696146592171 -999 -999 0.0103424869460222 -999 -999 -999 0.94572102611531
  2 43 4 3 100 -999 0.00743356013857912 -999 -999 0.00016435033748372 -999 -999 0.0185332348986279 -999 -999 -999 0.973868854625309
  2 43 4 4 100 -999 0.00871445436412807 -999 -999 0.000208982138904097 -999 -999 0.0215813353692941 -999 -999 -999 0.969495228127674
  2 43 4 5 100 -999 0.00930268005656208 -999 4.33734518671749e-08 0.000340970835845571 -999 1.036120499415e-07 0.0229872108474703 -999 -999 -999 0.96736899127462
  2 43 4 6 100 -999 0.00852864476949136 -999 3.67476411727435e-06 0.00586139416797114 -999 6.79317061698962e-05 0.0215478731799421 -999 -999 -999 0.963990481412308
  2 43 4 7 100 -999 0.00249777732805953 -999 3.51839564142462e-05 0.0334359855504766 -999 0.00139396208783147 0.00912637919477154 -999 -999 -999 0.953510711882447
  2 43 4 8 100 -999 0.00134647267311175 -999 5.11034925765568e-05 0.0395085000875052 -999 0.00258410721633607 0.0066548428328386 -999 -999 -999 0.949854973697632
  2 43 4 9 100 -999 0.00129830757333466 -999 5.48817890884555e-05 0.0401329261369229 -999 0.00308218415826006 0.00651162670765294 -999 -999 -999 0.948920073634741
  2 44 4 3 100 -999 0.00435964011183704 -999 -999 0.000133129785395114 -999 -999 0.0178420068120038 -999 -999 -999 0.977665223290764
  2 44 4 4 100 -999 0.00632901125911529 -999 -999 0.000287941300646835 -999 -999 0.0227209971646347 -999 -999 -999 0.970662050275603
  2 44 4 5 100 -999 0.00732700194625484 -999 3.04006292304683e-09 0.000719768168390671 -999 -999 0.0251813391749654 -999 -999 -999 0.966771887670326
  2 44 4 6 100 -999 0.00721719067886305 -999 4.91600986135095e-07 0.00311941122255905 -999 2.74386430433467e-05 0.0249527212213634 -999 -999 -999 0.964682746633185
  2 44 4 7 100 -999 0.00469557897849308 -999 1.89736306370739e-05 0.0229351701919811 -999 0.00114452528277661 0.0191528340996119 -999 -999 -999 0.9520529178165
  2 44 4 8 100 -999 0.00173477917202262 -999 6.71954169060671e-05 0.0473553949560038 -999 0.00410717737918669 0.0121606963255005 -999 -999 -999 0.93457475675038
  2 44 4 9 100 -999 0.00153956727858809 -999 8.17983808076722e-05 0.0498186190546765 -999 0.00497848745189282 0.0116159458448873 -999 -999 -999 0.931965581989148
  2 45 4 3 100 -999 0.00517988076731261 -999 -999 0.000127262316975665 -999 -999 0.0134280377948332 -999 -999 -999 0.981264819120878
  2 45 4 4 100 -999 0.00565903468330917 -999 -999 0.000342052153670938 -999 -999 0.0142756676477395 -999 -999 -999 0.97972324551528
  2 45 4 5 100 -999 0.00799590267924586 -999 3.40222379249151e-09 0.00195530588477336 -999 -999 0.0184632458559777 -999 -999 -999 0.971585542177779
  2 45 4 6 100 -999 0.00806986550301547 -999 1.77623406644585e-08 0.00310496058040508 -999 9.84515083620608e-06 0.0187129496422116 -999 -999 -999 0.970102361361191
  2 45 4 7 100 -999 0.00738319235849902 -999 1.07601836873768e-07 0.00751268609296789 -999 0.000223204591680504 0.0179677263572933 -999 -999 -999 0.966913082997722
  2 45 4 8 100 -999 0.0042306103348291 -999 5.2730749049103e-07 0.0279814446186431 -999 0.00198693708638515 0.014318985818025 -999 -999 -999 0.951481494834627
  2 45 4 9 100 -999 0.00231879083854672 -999 7.46345812758525e-07 0.041026166657608 -999 0.0036395007135471 0.0119855696026027 -999 -999 -999 0.941029225841883
  2 45 4 10 100 -999 0.00217198166606429 -999 6.98956410522397e-07 0.0421800381960838 -999 0.00380936678978398 0.0118054750344981 -999 -999 -999 0.940032439357159
  2 46 4 3 100 -999 0.00532111857830056 -999 -999 0.000109467095690051 -999 -999 0.0129236723073678 -999 -999 -999 0.981645742018642
  2 46 4 4 100 -999 0.00535493559274539 -999 7.712590174973e-09 0.000192383050627995 -999 -999 0.0130540725336608 -999 -999 -999 0.981398601110376
  2 46 4 5 100 -999 0.0076230678391212 -999 5.73417531792654e-07 0.00791189737450404 -999 -999 0.0225731937232733 -999 -999 -999 0.96189126764557
  2 46 4 6 100 -999 0.00750894094932752 -999 5.97881171381493e-07 0.00945850201967726 -999 1.26748306056946e-05 0.0227891067188359 -999 -999 -999 0.960230177600382
  2 46 4 7 100 -999 0.00701449777517143 -999 6.40495336818561e-07 0.0128212388157643 -999 0.000192558988280988 0.022451506570035 -999 -999 -999 0.957519557355411
  2 46 4 8 100 -999 0.00488272790726906 -999 8.77142084396032e-07 0.0281826565756738 -999 0.0017411049042676 0.0208041039517672 -999 -999 -999 0.944388529518938
  2 46 4 9 100 -999 0.00221521995589739 -999 1.18952749553483e-06 0.0483316718518934 -999 0.00436734844409046 0.0185880342349946 -999 -999 -999 0.926496535985629
  2 46 4 10 100 -999 0.00166139528467738 -999 1.2525110747206e-06 0.0527073263458271 -999 0.0051283314116447 0.018087017394684 -999 -999 -999 0.922414677052092
  2 47 4 2 100 -999 0.00519884430290712 -999 -999 9.73697290325705e-05 -999 -999 0.00543215392085703 -999 -999 -999 0.989271632047203
  2 47 4 3 100 -999 0.00519884430290712 -999 -999 9.73697290325705e-05 -999 -999 0.00543215392085703 -999 -999 -999 0.989271632047203
  2 47 4 4 100 -999 0.00519888421332529 -999 1.2113361678733e-08 0.000140378032884012 -999 -999 0.00545907557299666 -999 -999 -999 0.989201650067432
  2 47 4 5 100 -999 0.00405449124804141 -999 7.57272097339846e-06 0.0326679176749097 -999 -999 0.0207847567880969 -999 -999 -999 0.942485261567979
  2 47 4 6 100 -999 0.00354950067919687 -999 7.83885689044598e-06 0.0357223416147535 -999 1.33560932852512e-05 0.0205925231375757 -999 -999 -999 0.940114439618298
  2 47 4 7 100 -999 0.00326468420015247 -999 8.0991215224181e-06 0.0376045700426615 -999 0.000147875329119915 0.0204451937280406 -999 -999 -999 0.938529577578503
  2 47 4 8 100 -999 0.00276646986833286 -999 9.18612656490342e-06 0.0421363326631951 -999 0.00115183861359692 0.0200308695522407 -999 -999 -999 0.93390530317607
  2 47 4 9 100 -999 0.00192358625530614 -999 1.18418233006537e-05 0.0514788249770923 -999 0.00380548940922053 0.0191521805327459 -999 -999 -999 0.923628077002335
  2 47 4 10 100 -999 0.00161343987191834 -999 1.28402910947263e-05 0.0554058353716265 -999 0.00499483513880043 0.0187816153672492 -999 -999 -999 0.919191433959311
  2 48 4 3 100 -999 0.00431291651170075 -999 -999 0.000107825738791467 -999 -999 0.0110760068723247 -999 -999 -999 0.984503250877183
  2 48 4 4 100 -999 0.00457627797328417 -999 6.65013503023898e-10 0.000123983407741238 -999 -999 0.0119337416030636 -999 -999 -999 0.983365996350897
  2 48 4 5 100 -999 0.00463935685215245 -999 2.84921956527469e-06 0.006523463408834 -999 -999 0.01482624709093 -999 -999 -999 0.974008083428518
  2 48 4 6 100 -999 0.00152513537474312 -999 1.4106118343394e-05 0.0318460917521488 -999 4.59086660140233e-06 0.0154090769769283 -999 -999 -999 0.951200998911235
  2 48 4 7 100 -999 0.00143372518753102 -999 1.43474218361495e-05 0.0324836911303406 -999 4.56707621057704e-05 0.0153365813331867 -999 -999 -999 0.950685984165
  2 48 4 8 100 -999 0.00134526504377346 -999 1.49809245147037e-05 0.0335543901477566 -999 0.000366329544299245 0.0151527391209399 -999 -999 -999 0.949566295218716
  2 48 4 9 100 -999 0.00110163869123976 -999 1.71388361467817e-05 0.036929013380042 -999 0.00166422374285554 0.0145133901156559 -999 -999 -999 0.94577459523406
  2 49 4 3 100 -999 0.00648032055642602 -999 -999 0.000184549695389845 -999 -999 0.0125711736387353 -999 -999 -999 0.980763956109449
  2 49 4 4 100 -999 0.00853473003947433 -999 1.88852598614588e-09 0.000266714953881116 -999 -999 0.0156556174079526 -999 -999 -999 0.975542935710166
  2 49 4 5 100 -999 0.00952556568301624 -999 1.18452191256868e-06 0.00206740783501285 -999 -999 0.017236652861683 -999 -999 -999 0.971169189098375
  2 49 4 6 100 -999 0.00477714582008536 -999 2.3901648212686e-05 0.0355102731863068 -999 1.14110738657208e-06 0.0118895571529997 -999 -999 -999 0.947797981085009
  2 49 4 7 100 -999 0.0033399761053599 -999 3.01350637987819e-05 0.044552453983861 -999 1.37325255778869e-05 0.0102037225683004 -999 -999 -999 0.941859979753102
  2 49 4 8 100 -999 0.00327564530761259 -999 3.08768394673818e-05 0.0453852378333877 -999 9.36958941341775e-05 0.0101116791689412 -999 -999 -999 0.941102864956457
  2 49 4 9 100 -999 0.00326644569199628 -999 3.18754189152781e-05 0.0463729492156988 -999 0.000456295628557796 0.0100533415090448 -999 -999 -999 0.939819092535787
  2 50 4 3 100 -999 0.00498548536186594 -999 -999 0.000119460181551502 -999 -999 0.0139800510377768 -999 -999 -999 0.980915003418806
  2 50 4 4 100 -999 0.0057549963772157 -999 -999 0.000166855267493493 -999 -999 0.0155041795958654 -999 -999 -999 0.978573968759425
  2 50 4 5 100 -999 0.00793744657248046 -999 6.76479078652249e-08 0.00147120599058872 -999 -999 0.0198942474928409 -999 -999 -999 0.970697032296182
  2 50 4 6 100 -999 0.00563425046489966 -999 1.03146605763913e-06 0.0167821116937226 -999 2.77086135664274e-06 0.0164613219404764 -999 -999 -999 0.961118513573487
  2 50 4 7 100 -999 0.00225035494639815 -999 2.70610430056669e-06 0.036916729342924 -999 2.53840980430983e-05 0.011261683825992 -999 -999 -999 0.949543141682342
  2 50 4 8 100 -999 0.0018472439651805 -999 4.14596634835287e-06 0.0396001180032338 -999 9.68473552658064e-05 0.0106302484851492 -999 -999 -999 0.947821396224822
  2 50 4 9 100 -999 0.00182250759985538 -999 6.1491470435251e-06 0.0401569308263195 -999 0.000213268146013109 0.0105733924493834 -999 -999 -999 0.947227751831385
  2 51 4 3 100 -999 0.00663634927617104 -999 -999 0.000110838346515315 -999 -999 0.0166201237682907 -999 -999 -999 0.976632688609023
  2 51 4 4 100 -999 0.00670495220640133 -999 1.73198578543689e-08 0.000124420596044593 -999 -999 0.0168105308967586 -999 -999 -999 0.976360078980938
  2 51 4 5 100 -999 0.00971612713594391 -999 1.02831476304121e-06 0.00254381700498793 -999 4.04323843244233e-07 0.0253906856518369 -999 -999 -999 0.962347937568625
  2 51 4 6 100 -999 0.00801129512794005 -999 1.38381323263365e-06 0.0110577064095477 -999 1.11834323992492e-05 0.0219422684330052 -999 -999 -999 0.958976162783875
  2 51 4 7 100 -999 0.00417824380108323 -999 1.83590659606299e-06 0.0275850217853132 -999 7.06514891759113e-05 0.0138473197592484 -999 -999 -999 0.954316927258583
  2 51 4 8 100 -999 0.00246013442278949 -999 2.04688824009978e-06 0.035092249243078 -999 0.000194786245852175 0.0102050816927971 -999 -999 -999 0.952045701507243
  2 51 4 9 100 -999 0.00210626256626956 -999 2.07929293920744e-06 0.0368227943454883 -999 0.000352507723095927 0.00943982373153776 -999 -999 -999 0.951276532340669
  2 51 4 10 100 -999 0.00211641478798706 -999 2.00722694471036e-06 0.0366168288291801 -999 -999 0.00951621975528035 -999 -999 -999 0.951748529400608
  2 52 4 3 100 -999 0.00536806493937518 -999 -999 0.000128778521794564 -999 -999 0.026560739798708 -999 -999 -999 0.967942416740122
  2 52 4 4 100 -999 0.00540327048612112 -999 1.37781599907599e-08 0.000148685049136661 -999 -999 0.026709365356373 -999 -999 -999 0.967738665330209
  2 52 4 5 100 -999 0.00781314166169315 -999 1.40446135896174e-06 0.00590074476342909 -999 9.89203562601592e-07 0.0372678175192198 -999 -999 -999 0.949015902390736
  2 52 4 6 100 -999 0.00662880923937676 -999 1.91713147144456e-06 0.0158792141973993 -999 2.23165605212983e-05 0.033559443128182 -999 -999 -999 0.943908299743049
  2 52 4 7 100 -999 0.0038294393665428 -999 2.4100759984972e-06 0.031947886718296 -999 0.000113427455748565 0.0240415073371318 -999 -999 -999 0.940065329046282
  2 52 4 8 100 -999 0.00213041683788513 -999 2.80788816915713e-06 0.0417835860927576 -999 0.000276050786518 0.0182455368348844 -999 -999 -999 0.937561601559786
  2 52 4 9 100 -999 0.00170040442670823 -999 3.06469105240277e-06 0.0444795805441992 -999 0.000470342130375858 0.0167498361811737 -999 -999 -999 0.936596772026491
  2 52 4 10 100 -999 0.00162367293642415 -999 2.36792472242913e-06 0.0442542623657051 -999 -999 0.0166217115243199 -999 -999 -999 0.937497985248828
  2 53 4 3 100 -999 0.00322972753986716 -999 -999 0.000121318509671659 -999 -999 0.0216323985087442 -999 -999 -999 0.975016555441717
  2 53 4 4 100 -999 0.00330390469576135 -999 1.85664070577117e-09 0.000154896797791685 -999 -999 0.0220708856270328 -999 -999 -999 0.974470311022773
  2 53 4 5 100 -999 0.00370074595676297 -999 6.92833266315827e-07 0.00987142210218606 -999 -999 0.0260058428859287 -999 -999 -999 0.960421296221856
  2 53 4 6 100 -999 0.00202485952217056 -999 2.44180528169475e-06 0.0271463730420307 -999 2.14007233216907e-06 0.0191471733002242 -999 -999 -999 0.951677012257961
  2 53 4 7 100 -999 0.00127419622342973 -999 4.38812168141386e-06 0.0334002235301466 -999 1.30327889820179e-05 0.0158121939982577 -999 -999 -999 0.949495965337502
  2 53 4 8 100 -999 0.000957354272866874 -999 5.92830898751863e-06 0.0363082975808836 -999 3.90351114170585e-05 0.0143995042433382 -999 -999 -999 0.948289880482507
  2 53 4 9 100 -999 0.000868085855105272 -999 6.51940763528886e-06 0.0373001104097271 -999 7.51555234563266e-05 0.0139884317150088 -999 -999 -999 0.947761697089067
