survey,year,species,sizebin,inpN,Blue_whiting,Capelin,Green_halibut,Haddock,Long_rough_dab,Mackerel,North_atl_cod,Norwegian_ssh,Polar_cod,Redfish,Saithe,allotherprey
BTS_fall_allbox_effic1,1,Green_halibut,sizebin7,100,0.006679291408974986,-999,-999,-999,-999,0.0037824115985836894,0.002177021349912881,0.0068403857202718864,-999,0.0049570022867822736,-999,0.9755638876354743
BTS_fall_allbox_effic1,1,Green_halibut,sizebin8,100,0.018942240506308557,-999,-999,-999,-999,0.01052636194019812,0.006262644543597603,0.01899223778389193,-999,0.014066424621840838,-999,0.9312100906041629
BTS_fall_allbox_effic1,1,Green_halibut,sizebin9,100,0.02580340408779385,-999,-999,-999,-999,0.014064498630056892,0.009014841860874282,0.02531176681711541,-999,0.019190112554314145,-999,0.9066153760498454
BTS_fall_allbox_effic1,1,Green_halibut,sizebin10,100,0.028460210812078005,-999,-999,-999,-999,0.015341944984329888,0.01091562030323629,0.02756406227288188,-999,0.02122087927465091,-999,0.896497282352823
BTS_fall_allbox_effic1,2,Green_halibut,sizebin6,100,2.0057858431100757e-4,-999,-999,-999,-999,9.554933375878133e-5,6.608827959388142e-5,2.0260999312017672e-4,-999,1.5598172025410137e-4,-999,0.9992791920889621
BTS_fall_allbox_effic1,2,Green_halibut,sizebin7,100,0.006193790437888002,-999,-999,-999,-999,0.002902302270208824,0.0020304092447808414,0.006144362391703996,-999,0.00482094436943167,-999,0.9779081912859867
BTS_fall_allbox_effic1,2,Green_halibut,sizebin8,100,0.01766578192609447,-999,-999,-999,-999,0.008128823951618982,0.00586021012036853,0.017187460018089514,-999,0.013766550951485613,-999,0.9373911730323429
BTS_fall_allbox_effic1,2,Green_halibut,sizebin9,100,0.024195459042038365,-999,-999,-999,-999,0.010925063510875323,0.008450633252894375,0.023080952581032314,-999,0.018891199040558866,-999,0.9144566925726008
BTS_fall_allbox_effic1,2,Green_halibut,sizebin10,100,0.026747588974228534,-999,-999,-999,-999,0.011934703016510818,0.010206894310399135,0.025218271037036763,-999,0.02093124579748247,-999,0.9049612968643422
BTS_fall_allbox_effic1,3,Green_halibut,sizebin6,100,1.9840756631978883e-4,-999,-999,-999,-999,8.624933244255106e-5,6.860607972129616e-5,1.8822527422588043e-4,-999,1.6920861788071316e-4,-999,0.9992893031294098
BTS_fall_allbox_effic1,3,Green_halibut,sizebin7,100,0.006001936771866864,-999,-999,-999,-999,0.0025690008580440344,0.002063595773060329,0.005592568633547475,-999,0.005123375316016596,-999,0.9786495226474647
BTS_fall_allbox_effic1,3,Green_halibut,sizebin8,100,0.016717709715021175,-999,-999,-999,-999,0.007042645924371501,0.00581863446547395,0.015294397594706358,-999,0.014286970339798501,-999,0.9408396419606285
BTS_fall_allbox_effic1,3,Green_halibut,sizebin9,100,0.022726909531696343,-999,-999,-999,-999,0.009419906420808996,0.008322190476569097,0.02041030436293404,-999,0.019462057864624176,-999,0.9196586313433673
BTS_fall_allbox_effic1,3,Green_halibut,sizebin10,100,0.025075410217580533,-999,-999,-999,-999,0.010296721613144653,0.010013456925306394,0.022289299719951076,-999,0.021535593027003832,-999,0.9107895184970135
BTS_fall_allbox_effic1,4,Green_halibut,sizebin6,100,2.106376215976006e-4,-999,-999,-999,-999,1.3944798873151393e-4,6.358573228961187e-5,1.6983687695859852e-4,-999,1.8444938264169366e-4,-999,0.999232042397781
BTS_fall_allbox_effic1,4,Green_halibut,sizebin7,100,0.006372025748496625,-999,-999,-999,-999,0.004147105920432493,0.0019142638542302176,0.005051493980298088,-999,0.005582065263539852,-999,0.9769330452330027
BTS_fall_allbox_effic1,4,Green_halibut,sizebin8,100,0.017990403258628763,-999,-999,-999,-999,0.011501403235058104,0.005475541234532333,0.014012524332163824,-999,0.015774032081769265,-999,0.9352460958578477
BTS_fall_allbox_effic1,4,Green_halibut,sizebin9,100,0.024547871218978515,-999,-999,-999,-999,0.015407319746303655,0.007869289581028414,0.018779500456886096,-999,0.021564934779965704,-999,0.9118310842168376
BTS_fall_allbox_effic1,4,Green_halibut,sizebin10,100,0.027116935151133094,-999,-999,-999,-999,0.016829651965623832,0.00948426760974492,0.02052803869589198,-999,0.023884671847416352,-999,0.9021564347301898
BTS_fall_allbox_effic1,5,Green_halibut,sizebin6,100,2.1512152406347445e-4,-999,-999,-999,-999,1.1864375238857651e-4,7.141322642024865e-5,1.5216581765468436e-4,-999,1.7848343383623674e-4,-999,0.9992641722456368
BTS_fall_allbox_effic1,5,Green_halibut,sizebin7,100,0.006505875341698077,-999,-999,-999,-999,0.0035297791656194607,0.0021511171999434517,0.0045228093670100535,-999,0.005403285049057636,-999,0.9778871338766714
BTS_fall_allbox_effic1,5,Green_halibut,sizebin8,100,0.01820032766623688,-999,-999,-999,-999,0.009703823076395118,0.006098931261304873,0.012420010114089736,-999,0.015135691439985105,-999,0.9384412164419883
BTS_fall_allbox_effic1,5,Green_halibut,sizebin9,100,0.02476009947107934,-999,-999,-999,-999,0.012963327832613582,0.008742371596625295,0.016566462513019402,-999,0.020636159324085343,-999,0.916331579262577
BTS_fall_allbox_effic1,5,Green_halibut,sizebin10,100,0.027350268219239828,-999,-999,-999,-999,0.01416128789993463,0.01054823241953528,0.01806751823838815,-999,0.02285994180646579,-999,0.9070127514164363
BTS_fall_allbox_effic1,6,Green_halibut,sizebin6,100,1.955293835544327e-4,-999,-999,-999,-999,7.981708649251298e-5,6.148707873481678e-5,1.2287752710206108e-4,-999,1.7040248027127883e-4,-999,0.999369886443845
BTS_fall_allbox_effic1,6,Green_halibut,sizebin7,100,0.005983049417903371,-999,-999,-999,-999,0.0024009036561169475,0.0018725980107098714,0.0036860654893482274,-999,0.005217776859135481,-999,0.9808396065667861
BTS_fall_allbox_effic1,6,Green_halibut,sizebin8,100,0.0167428366923142,-999,-999,-999,-999,0.006602033180064177,0.005313326608648077,0.010110381193781402,-999,0.01462093684352146,-999,0.9466104854816707
BTS_fall_allbox_effic1,6,Green_halibut,sizebin9,100,0.022811124249580074,-999,-999,-999,-999,0.00883453469501282,0.007632488867077422,0.013500698207579426,-999,0.019970746611057553,-999,0.9272504073696927
BTS_fall_allbox_effic1,6,Green_halibut,sizebin10,100,0.025209498749104803,-999,-999,-999,-999,0.00966019148205273,0.009217242738138998,0.014756797229790968,-999,0.022139555284010196,-999,0.9190167145169024
BTS_fall_allbox_effic1,7,Green_halibut,sizebin6,100,1.879001290983064e-4,-999,-999,-999,-999,1.0097264137332653e-4,5.4790128284491464e-5,5.80147493623301e-5,-999,1.600859878062785e-4,-999,0.9994382363640752
BTS_fall_allbox_effic1,7,Green_halibut,sizebin7,100,0.005955441216393214,-999,-999,-999,-999,0.0031413922788889512,0.0017284840307286483,0.0017962683665249145,-999,0.005080646844589595,-999,0.9822977672628747
BTS_fall_allbox_effic1,7,Green_halibut,sizebin8,100,0.01684096509651928,-999,-999,-999,-999,0.008718615849559496,0.004955799946979153,0.004961174534196878,-999,0.014389137822645677,-999,0.9501343067500995
BTS_fall_allbox_effic1,7,Green_halibut,sizebin9,100,0.02294314843402647,-999,-999,-999,-999,0.011645081107571101,0.007110898578607305,0.006590901308046904,-999,0.019646432790321678,-999,0.9320635377814266
BTS_fall_allbox_effic1,7,Green_halibut,sizebin10,100,0.02535422434587778,-999,-999,-999,-999,0.012703312002691572,0.008577871521144599,0.007160886098281548,-999,0.021763090566217464,-999,0.924440615465787
BTS_fall_allbox_effic1,8,Green_halibut,sizebin6,100,1.9133456363584794e-4,-999,-999,-999,-999,1.0531601659281414e-4,5.355432976343328e-5,1.4463041857353011e-4,-999,1.6418592164320914e-4,-999,0.9993409787497912
BTS_fall_allbox_effic1,8,Green_halibut,sizebin7,100,0.0061072452040808675,-999,-999,-999,-999,0.0033080159283177487,0.0017048853828148297,0.004542409114338061,-999,0.005242746075824448,-999,0.979094698294624
BTS_fall_allbox_effic1,8,Green_halibut,sizebin8,100,0.017379472657982006,-999,-999,-999,-999,0.009250456722209817,0.0049209629726690435,0.012699128159709468,-999,0.01493106777902685,-999,0.9408189117084028
BTS_fall_allbox_effic1,8,Green_halibut,sizebin9,100,0.023708649163964986,-999,-999,-999,-999,0.01239687518736738,0.007075195081909625,0.017012171650604927,-999,0.020399529862634155,-999,0.9194075790535189
BTS_fall_allbox_effic1,8,Green_halibut,sizebin10,100,0.02619331913216478,-999,-999,-999,-999,0.013550733935554702,0.008543272580385734,0.018586066845425388,-999,0.02258413720521733,-999,0.9105424703012521
BTS_fall_allbox_effic1,9,Green_halibut,sizebin6,100,1.956544883975254e-4,-999,-999,-999,-999,9.025644130322127e-5,7.470046459656326e-5,1.1465216177275743e-4,-999,1.6402542702164327e-4,-999,0.9993607110169083
BTS_fall_allbox_effic1,9,Green_halibut,sizebin7,100,0.006021853528037622,-999,-999,-999,-999,0.0027334482456713295,0.002288133542529735,0.0034613634219824566,-999,0.005052406215857422,-999,0.9804427950459215
BTS_fall_allbox_effic1,9,Green_halibut,sizebin8,100,0.01700031131995128,-999,-999,-999,-999,0.007588206747360655,0.006545311847532616,0.009576131490757383,-999,0.01427994647491511,-999,0.945010092119483
BTS_fall_allbox_effic1,9,Green_halibut,sizebin9,100,0.023186943808646596,-999,-999,-999,-999,0.01017806254667646,0.00940745490066099,0.012794357768599992,-999,0.019513681145702278,-999,0.9249194998297137
BTS_fall_allbox_effic1,9,Green_halibut,sizebin10,100,0.025626765093559392,-999,-999,-999,-999,0.01114416093386961,0.011366837884169562,0.013964433610679599,-999,0.0216131238056094,-999,0.9162846786721124
BTS_fall_allbox_effic1,10,Green_halibut,sizebin6,100,2.0552888709230306e-4,-999,-999,-999,-999,1.363556490041104e-4,6.692759546924475e-5,1.2121886011641412e-4,-999,1.740906542407328e-4,-999,0.9992958783540772
BTS_fall_allbox_effic1,10,Green_halibut,sizebin7,100,0.006369819257303968,-999,-999,-999,-999,0.004159164755568537,0.0020670128176735253,0.0036945689513138208,-999,0.0053985242126797645,-999,0.9783109100054603
BTS_fall_allbox_effic1,10,Green_halibut,sizebin8,100,0.01798367108209748,-999,-999,-999,-999,0.011537596410074014,0.005916847659734602,0.010240115296823582,-999,0.015258228486157505,-999,0.9390635410651128
BTS_fall_allbox_effic1,10,Green_halibut,sizebin9,100,0.02442027965203971,-999,-999,-999,-999,0.015388916347630746,0.008471837616444496,0.013650020835625366,-999,0.02076409075475348,-999,0.9173048547935062
BTS_fall_allbox_effic1,10,Green_halibut,sizebin10,100,0.0269442925302229,-999,-999,-999,-999,0.01679728574970944,0.010223510809854069,0.014903628206840635,-999,0.02297581963166397,-999,0.908155463071709
BTS_fall_allbox_effic1,11,Green_halibut,sizebin6,100,1.897256984800983e-4,-999,-999,-999,-999,9.438100109136245e-5,6.22976093141202e-5,9.457425513967685e-5,-999,1.5626713138493082e-4,-999,0.9994027543045898
BTS_fall_allbox_effic1,11,Green_halibut,sizebin7,100,0.0058685013734304115,-999,-999,-999,-999,0.0028681590013138847,0.00191954072958396,0.0028656860369230736,-999,0.0048352490328777194,-999,0.981642863825871
BTS_fall_allbox_effic1,11,Green_halibut,sizebin8,100,0.01676778248509894,-999,-999,-999,-999,0.008041157642818222,0.005563933889312106,0.008008905752980537,-999,0.013827543690038767,-999,0.9477906765397515
BTS_fall_allbox_effic1,11,Green_halibut,sizebin9,100,0.022953735607020704,-999,-999,-999,-999,0.010792450271536004,0.00804857939516472,0.01071694745809971,-999,0.01896442945892906,-999,0.9285238578092498
BTS_fall_allbox_effic1,11,Green_halibut,sizebin10,100,0.025363162338943136,-999,-999,-999,-999,0.011776888402935726,0.009757845255476495,0.011682384516463879,-999,0.021014759627245746,-999,0.920404959858935
BTS_fall_allbox_effic1,12,Green_halibut,sizebin6,100,1.96148086244239e-4,-999,-999,-999,-999,8.676631446960346e-5,7.710203837720833e-5,1.839669132115994e-4,-999,1.6475362298721454e-4,-999,0.9992912630247102
BTS_fall_allbox_effic1,12,Green_halibut,sizebin7,100,0.006089899819485057,-999,-999,-999,-999,0.002652186211567659,0.002383602565127656,0.005606803616646445,-999,0.005121723471935503,-999,0.9781457843152377
BTS_fall_allbox_effic1,12,Green_halibut,sizebin8,100,0.017102972356941845,-999,-999,-999,-999,0.007323515295716009,0.006777234391719543,0.015431101762159408,-999,0.014405090448605678,-999,0.9389600857448576
BTS_fall_allbox_effic1,12,Green_halibut,sizebin9,100,0.023246777434693847,-999,-999,-999,-999,0.009783725278770078,0.009677159121481052,0.02054206287839813,-999,0.01962648719220343,-999,0.9171237880944535
BTS_fall_allbox_effic1,12,Green_halibut,sizebin10,100,0.025664054202522237,-999,-999,-999,-999,0.010690348917148672,0.011633682180992377,0.02239449930514916,-999,0.021741180081304396,-999,0.9078762353128832
BTS_fall_allbox_effic1,13,Green_halibut,sizebin6,100,2.0548568583477e-4,-999,-999,-999,-999,1.2635890419248315e-4,6.736080346446855e-5,1.6135612679806272e-4,-999,1.5447156977794444e-4,-999,0.9992849669099323
BTS_fall_allbox_effic1,13,Green_halibut,sizebin7,100,0.006425316301194697,-999,-999,-999,-999,0.0038849959163963495,0.002097574004039655,0.00494854807553457,-999,0.004835397924471033,-999,0.9778081677783637
BTS_fall_allbox_effic1,13,Green_halibut,sizebin8,100,0.018199789272461634,-999,-999,-999,-999,0.010805599201251879,0.006022231074949582,0.013724468757460716,-999,0.013718402057017836,-999,0.9375295096368583
BTS_fall_allbox_effic1,13,Green_halibut,sizebin9,100,0.024838929553144283,-999,-999,-999,-999,0.014478487700324703,0.008660148069018056,0.01832983756753356,-999,0.018766954981982352,-999,0.914925642127997
BTS_fall_allbox_effic1,13,Green_halibut,sizebin10,100,0.02743017506358589,-999,-999,-999,-999,0.015817974249799166,0.010442804947998098,0.01997566306492531,-999,0.020772702254518216,-999,0.9055606804191734
BTS_fall_allbox_effic1,14,Green_halibut,sizebin6,100,1.8404348895265126e-4,-999,-999,-999,-999,7.765258993335294e-5,6.92151403647025e-5,1.1516518205469699e-4,-999,1.4759989474313353e-4,-999,0.9994063237039514
BTS_fall_allbox_effic1,14,Green_halibut,sizebin7,100,0.005929473303214077,-999,-999,-999,-999,0.0024562733175326956,0.0022178287951516626,0.0036308827356106464,-999,0.004761955605921104,-999,0.9810035862425698
BTS_fall_allbox_effic1,14,Green_halibut,sizebin8,100,0.016826213683689136,-999,-999,-999,-999,0.006838493609905628,0.006367019708579442,0.010074897080991203,-999,0.013535055230367578,-999,0.946358320686467
BTS_fall_allbox_effic1,14,Green_halibut,sizebin9,100,0.022943697815880047,-999,-999,-999,-999,0.009142620191147387,0.009124372047550644,0.013425246523545837,-999,0.018501488748810253,-999,0.9268625746730659
BTS_fall_allbox_effic1,14,Green_halibut,sizebin10,100,0.025316132546935252,-999,-999,-999,-999,0.009969477486988128,0.010978976153738227,0.014613696916826936,-999,0.020479489793040838,-999,0.9186422271024706
BTS_fall_allbox_effic1,15,Green_halibut,sizebin6,100,1.9131769685869362e-4,-999,-999,-999,-999,8.655231004609015e-5,7.103639034178997e-5,1.309384820929891e-4,-999,1.642739417300608e-4,-999,0.9993558811789304
BTS_fall_allbox_effic1,15,Green_halibut,sizebin7,100,0.005848096833180675,-999,-999,-999,-999,0.0025980253402029634,0.002157627291481359,0.003920935254913241,-999,0.005023023713487124,-999,0.9804522915667346
BTS_fall_allbox_effic1,15,Green_halibut,sizebin8,100,0.016343736662177467,-999,-999,-999,-999,0.0071231100225020326,0.006094889186001552,0.010723830961154222,-999,0.014049371882073027,-999,0.9456650612860917
BTS_fall_allbox_effic1,15,Green_halibut,sizebin9,100,0.02224540278023275,-999,-999,-999,-999,0.009507556805334555,0.008711042930858759,0.014274880314661913,-999,0.01915932992455321,-999,0.9261017872443588
BTS_fall_allbox_effic1,15,Green_halibut,sizebin10,100,0.024552337645371135,-999,-999,-999,-999,0.010376338382978407,0.010478790218015979,0.015544868180969831,-999,0.02121229007249218,-999,0.9178353755001725
BTS_fall_allbox_effic1,16,Green_halibut,sizebin6,100,1.5032696266558017e-4,-999,-999,-999,-999,8.440106919660172e-5,6.244943551611972e-5,4.268522543825161e-5,-999,1.4470607445448254e-4,-999,0.999515431232729
BTS_fall_allbox_effic1,16,Green_halibut,sizebin7,100,0.00501387608641442,-999,-999,-999,-999,0.0027640749630984908,0.002072950586423226,0.0013917716523038422,-999,0.004832937039887327,-999,0.9839243896718727
BTS_fall_allbox_effic1,16,Green_halibut,sizebin8,100,0.014846486523580223,-999,-999,-999,-999,0.008032034129188096,0.006223619202297783,0.0040244854712132285,-999,0.014335072616530494,-999,0.9525383020571901
BTS_fall_allbox_effic1,16,Green_halibut,sizebin9,100,0.02039006480611788,-999,-999,-999,-999,0.010823729170467283,0.009030448070231907,0.005391662191800942,-999,0.019737293294483833,-999,0.9346268024668981
BTS_fall_allbox_effic1,16,Green_halibut,sizebin10,100,0.022526353872143707,-999,-999,-999,-999,0.01182899864581417,0.010950618676890435,0.0058654740735446,-999,0.02186822644548071,-999,0.9269603282861264
BTS_fall_allbox_effic1,17,Green_halibut,sizebin6,100,1.0619185688312002e-4,-999,-999,-999,-999,6.816126677865163e-5,5.654804565670429e-5,4.860618162956348e-5,-999,1.3129315940198482e-4,-999,0.99958919948965
BTS_fall_allbox_effic1,17,Green_halibut,sizebin7,100,0.003555060596060633,-999,-999,-999,-999,0.002242474952685641,0.0018809065610953266,0.0015947502349078295,-999,0.004399665768000811,-999,0.9863271418872498
BTS_fall_allbox_effic1,17,Green_halibut,sizebin8,100,0.011021550537442944,-999,-999,-999,-999,0.006826280743293461,0.005894254974161542,0.0048405640592358,-999,0.013656850777551703,-999,0.9577604989083146
BTS_fall_allbox_effic1,17,Green_halibut,sizebin9,100,0.01533955444894396,-999,-999,-999,-999,0.009326709533878865,0.008616279031806406,0.006592017612808795,-999,0.019044554827108907,-999,0.941080884545453
BTS_fall_allbox_effic1,17,Green_halibut,sizebin10,100,0.01701410490487485,-999,-999,-999,-999,0.010236317077964402,0.010407524704490554,0.00721508177257859,-999,0.021171543030083124,-999,0.9339554285100085
BTS_fall_allbox_effic1,18,Green_halibut,sizebin6,100,7.274480792882197e-5,-999,-999,-999,-999,5.41268283980276e-5,4.896931429721e-5,1.1727110471700628e-5,-999,1.012930528035808e-4,-999,0.9997111388861006
BTS_fall_allbox_effic1,18,Green_halibut,sizebin7,100,0.0026441331165675797,-999,-999,-999,-999,0.0019274009274140875,0.0017666956537912887,4.1529768253971503e-4,-999,0.0036855238371032092,-999,0.9895609487825842
BTS_fall_allbox_effic1,18,Green_halibut,sizebin8,100,0.00886936283949509,-999,-999,-999,-999,0.0063290970073812975,0.00599288464734313,0.0013565711911076314,-999,0.012378856747160457,-999,0.9650732275675123
BTS_fall_allbox_effic1,18,Green_halibut,sizebin9,100,0.012678953232304516,-999,-999,-999,-999,0.008847137117585044,0.009009970935615655,0.0018856840032152348,-999,0.017730773764650005,-999,0.9498474809466295
BTS_fall_allbox_effic1,18,Green_halibut,sizebin10,100,0.014145357802394022,-999,-999,-999,-999,0.009725432050606766,0.010982055323604169,0.002063177185876312,-999,0.019825275389283886,-999,0.9432587022482348
BTS_fall_allbox_effic1,19,Green_halibut,sizebin6,100,5.621434591771916e-5,-999,-999,-999,-999,5.565065303290761e-5,4.362011802974608e-5,1.7719209166503173e-5,-999,9.578240102902341e-5,-999,0.9997310132728241
BTS_fall_allbox_effic1,19,Green_halibut,sizebin7,100,0.0019811768814196784,-999,-999,-999,-999,0.0019179629591060245,0.0015236189809888791,6.085694979403964e-4,-999,0.0033779882674311802,-999,0.9905906834131138
BTS_fall_allbox_effic1,19,Green_halibut,sizebin8,100,0.006877411877638044,-999,-999,-999,-999,0.006512780440970599,0.0053423610843235025,0.0020596034862348477,-999,0.0117413716671643,-999,0.9674664714436687
BTS_fall_allbox_effic1,19,Green_halibut,sizebin9,100,0.01010636210691123,-999,-999,-999,-999,0.009357011836544448,0.008244913613647228,0.002948614798801922,-999,0.017297372773710004,-999,0.9520457248703852
BTS_fall_allbox_effic1,19,Green_halibut,sizebin10,100,0.011391638238236485,-999,-999,-999,-999,0.010411139194737299,0.01013482055323233,0.003273052702728503,-999,0.019565656630205118,-999,0.9452236926808603
BTS_fall_allbox_effic1,20,Green_halibut,sizebin6,100,4.4144565540581714e-5,-999,-999,-999,-999,2.365562023740599e-5,4.5989715562541915e-5,7.350733624264001e-6,-999,9.468487955358927e-5,-999,0.9997841744854816
BTS_fall_allbox_effic1,20,Green_halibut,sizebin7,100,0.0015250780283804905,-999,-999,-999,-999,8.023482938292663e-4,0.0015745604827480627,2.477234818875617e-4,-999,0.0032740381877235923,-999,0.992576251525431
BTS_fall_allbox_effic1,20,Green_halibut,sizebin8,100,0.005310476803334157,-999,-999,-999,-999,0.0027403402498462457,0.0055329574204915355,8.396335657969713e-4,-999,0.011413756715907289,-999,0.9741628352446238
BTS_fall_allbox_effic1,20,Green_halibut,sizebin9,100,0.007983118273495633,-999,-999,-999,-999,0.004040086068303402,0.008749509126093364,0.0012263491298888016,-999,0.017190434141640964,-999,0.9608105032605778
BTS_fall_allbox_effic1,20,Green_halibut,sizebin10,100,0.009115240446439243,-999,-999,-999,-999,0.004563758355158724,0.010954406579533796,0.0013744553552800373,-999,0.01967804701761669,-999,0.9543140922459715
BTS_fall_allbox_effic1,21,Green_halibut,sizebin6,100,4.4502128845128504e-5,-999,-999,-999,-999,5.463069402522455e-5,4.1674564729912344e-5,1.236226013600825e-5,-999,8.642371559849079e-5,-999,0.9997604066366652
BTS_fall_allbox_effic1,21,Green_halibut,sizebin7,100,0.001519568055629509,-999,-999,-999,-999,0.0018254197234661644,0.0013984400708299536,4.11029034284899e-4,-999,0.0029548455740655098,-999,0.991890697541724
BTS_fall_allbox_effic1,21,Green_halibut,sizebin8,100,0.005342784453774342,-999,-999,-999,-999,0.006268501362848472,0.00487005155744412,0.0014026910619917602,-999,0.010405272095609664,-999,0.9717106994683317
BTS_fall_allbox_effic1,21,Green_halibut,sizebin9,100,0.008154895003311555,-999,-999,-999,-999,0.009323041445990358,0.007574700581421007,0.0020696656048244844,-999,0.015916701472344186,-999,0.9569609958921084
BTS_fall_allbox_effic1,21,Green_halibut,sizebin10,100,0.00939807151439975,-999,-999,-999,-999,0.010564769630776225,0.009383020594236166,0.0023309087284014585,-999,0.018386596741019025,-999,0.9499366327911674
BTS_fall_allbox_effic1,22,Green_halibut,sizebin6,100,3.882404888151608e-5,-999,-999,-999,-999,3.099481458817248e-5,4.1215450888954765e-5,6.869398755176543e-6,-999,9.190064634497953e-5,-999,0.9997901956405412
BTS_fall_allbox_effic1,22,Green_halibut,sizebin7,100,0.0012879797863755886,-999,-999,-999,-999,0.001008861742218429,0.001346280414760989,2.2231927084655277e-4,-999,0.0030542991016173663,-999,0.9930802596841811
BTS_fall_allbox_effic1,22,Green_halibut,sizebin8,100,0.004520898944713096,-999,-999,-999,-999,0.0034668489935408137,0.004680745551714866,7.588211849953487e-4,-999,0.01074217307265883,-999,0.975830512252377
BTS_fall_allbox_effic1,22,Green_halibut,sizebin9,100,0.006923214350602716,-999,-999,-999,-999,0.00518158542371964,0.007269857397020172,0.00112351293294678,-999,0.016495832821186697,-999,0.963005997074524
BTS_fall_allbox_effic1,22,Green_halibut,sizebin10,100,0.0080318314519533425,-999,-999,-999,-999,0.0059111518760160435,0.008983577920284095,0.001268907172725982,-999,0.01919859787617835,-999,0.9566059337028422
BTS_fall_allbox_effic1,23,Green_halibut,sizebin6,100,3.827070617037685e-5,-999,-999,-999,-999,2.631010319406738e-5,4.4149276961984475e-5,6.696022521030914e-6,-999,9.679330329337333e-5,-999,0.9997877805878592
BTS_fall_allbox_effic1,23,Green_halibut,sizebin7,100,0.0011921453369733814,-999,-999,-999,-999,8.04548387833317e-4,0.0013515959905780785,2.0365655625757573e-4,-999,0.003018234749796681,-999,0.993429818978561
BTS_fall_allbox_effic1,23,Green_halibut,sizebin8,100,0.004067910124136763,-999,-999,-999,-999,0.002689325070771201,0.004554003997395945,6.765288038394883e-4,-999,0.010308222344614216,-999,0.9777040096592424
BTS_fall_allbox_effic1,23,Green_halibut,sizebin9,100,0.006223851350852544,-999,-999,-999,-999,0.004016481851437488,0.007021808999859672,0.0010027937106854914,-999,0.01578290209637402,-999,0.9659521619907908
BTS_fall_allbox_effic1,23,Green_halibut,sizebin10,100,0.007279468398568696,-999,-999,-999,-999,0.004611969384817307,0.008686418873328184,0.001145045787848528,-999,0.018468635917067648,-999,0.9598084616383696
BTS_fall_allbox_effic1,24,Green_halibut,sizebin6,100,3.883338905825219e-5,-999,-999,-999,-999,3.85500551613633e-5,4.5152563336901226e-5,8.662115423462357e-6,-999,8.928202185293097e-5,-999,0.9997795198551671
BTS_fall_allbox_effic1,24,Green_halibut,sizebin7,100,0.0012331528541591173,-999,-999,-999,-999,0.0012027332604117914,0.0014124297354216053,2.6865998867597977e-4,-999,0.0028426240069145507,-999,0.993040400154417
BTS_fall_allbox_effic1,24,Green_halibut,sizebin8,100,0.004281269031080827,-999,-999,-999,-999,0.004092388971788634,0.004856265935030755,9.089551824672763e-4,-999,0.009896931349266249,-999,0.9759641895303662
BTS_fall_allbox_effic1,24,Green_halibut,sizebin9,100,0.0065703854704931815,-999,-999,-999,-999,0.006130796907246241,0.007554640367569221,0.001353986239724458,-999,0.015247103607773769,-999,0.9631430874071931
BTS_fall_allbox_effic1,24,Green_halibut,sizebin10,100,0.007709006685101366,-999,-999,-999,-999,0.007063465987604701,0.009489936583570273,0.0015548010679356356,-999,0.017967839285169276,-999,0.9562149503906188
BTS_fall_allbox_effic1,25,Green_halibut,sizebin6,100,3.817528002153426e-5,-999,-999,-999,-999,2.7575549186144158e-5,4.512478523990429e-5,1.1893460503584395e-5,-999,8.641377772498747e-5,-999,0.9997908171473239
BTS_fall_allbox_effic1,25,Green_halibut,sizebin7,100,0.0011739837507504887,-999,-999,-999,-999,8.339034808890649e-4,0.0013680612965861416,3.582880187451886e-4,-999,0.002661753114648901,-999,0.9936040103383802
BTS_fall_allbox_effic1,25,Green_halibut,sizebin8,100,0.004020784154021284,-999,-999,-999,-999,0.002801917815750754,0.004637512463988328,0.0011983370476545039,-999,0.009132715079645257,-999,0.9782087334389399
BTS_fall_allbox_effic1,25,Green_halibut,sizebin9,100,0.006201498847828878,-999,-999,-999,-999,0.004222727235683626,0.007218539381760071,0.0017950750294340888,-999,0.014121319509270175,-999,0.9664408399960231
BTS_fall_allbox_effic1,25,Green_halibut,sizebin10,100,0.0073094698760923366,-999,-999,-999,-999,0.004887678717625593,0.00901864104232438,0.0020650466851978204,-999,0.016699495057328782,-999,0.9600196686214311
BTS_fall_allbox_effic1,26,Green_halibut,sizebin6,100,3.929539271615808e-5,-999,-999,-999,-999,2.353643022543409e-5,5.0230902186642584e-5,1.8368724169282145e-5,-999,9.033224726042432e-5,-999,0.9997782363034421
BTS_fall_allbox_effic1,26,Green_halibut,sizebin7,100,0.001187134229461887,-999,-999,-999,-999,7.007427148218878e-4,0.0014945935700447894,5.426272117867801e-4,-999,0.002733494449389243,-999,0.9933414078244954
BTS_fall_allbox_effic1,26,Green_halibut,sizebin8,100,0.003958268902563918,-999,-999,-999,-999,0.0022987805767455175,0.004926948385243572,0.0017647005115025613,-999,0.009129695731779235,-999,0.9779216058921651
BTS_fall_allbox_effic1,26,Green_halibut,sizebin9,100,0.006079138070526584,-999,-999,-999,-999,0.0034620357137229063,0.007611317043998512,0.002628676458552707,-999,0.01405389942353348,-999,0.9661649332896658
BTS_fall_allbox_effic1,26,Green_halibut,sizebin10,100,0.007225614973706146,-999,-999,-999,-999,0.004050263834311385,0.00952417425538648,0.0030428864255374857,-999,0.016757643747422467,-999,0.959399416763636
