Year Quarter Predator.no Predator.age Prey.no Prey.age Part.M2
1995 3 1 3 3 4 0.000485696
1995 3 1 3 3 5 0.00042579
1995 3 1 3 3 6 0.00042579
1995 3 1 3 3 7 0.00042579
1995 3 1 4 2 0 0.00655413
1995 3 1 4 2 1 0.00209314
1995 3 1 4 2 2 0.00123529
1995 3 1 4 2 3 0.000911714
1995 3 1 4 3 0 0.00549576
1995 3 1 4 3 1 0.00242679
1995 3 1 4 3 2 0.00198204
1995 3 1 4 3 3 0.00175104
1995 3 1 4 3 4 0.00155977
1995 3 1 4 3 5 0.0013993
1995 3 1 4 3 6 0.0013993
1995 3 1 4 3 7 0.0013993
1995 3 1 5 2 0 0.00473381
1995 3 1 5 2 1 0.00189262
1995 3 1 5 2 2 0.00121717
1995 3 1 5 2 3 0.000940734
1995 3 1 5 2 4 0.000690144
1995 3 1 5 2 5 0.000589914
1995 3 1 5 2 6 0.000547836
1995 3 1 5 2 7 0.000392319
1995 3 1 5 2 8 0.000330352
1995 3 1 5 3 0 0.00338541
1995 3 1 5 3 1 0.00183964
1995 3 1 5 3 2 0.00156737
1995 3 1 5 3 3 0.00141933
1995 3 1 5 3 4 0.00129286
1995 3 1 5 3 5 0.00118375
1995 3 1 5 3 6 0.00118375
1995 3 1 5 3 7 0.00118375
1995 3 1 6 2 0 0.0101564
1995 3 1 6 2 1 0.00486421
1995 3 1 6 2 2 0.00335191
1995 3 1 6 2 3 0.00268847
1995 3 1 6 2 4 0.00205701
1995 3 1 6 2 5 0.00179449
1995 3 1 6 2 6 0.00168226
1995 3 1 6 2 7 0.00125528
1995 3 1 6 2 8 0.00107875
1995 3 1 6 3 0 0.00639133
1995 3 1 6 3 1 0.00410341
1995 3 1 6 3 2 0.00361691
1995 3 1 6 3 3 0.00334095
1995 3 1 6 3 4 0.00309839
1995 3 1 6 3 5 0.0028838
1995 3 1 6 3 6 0.0028838
1995 3 1 6 3 7 0.0028838
1995 3 1 7 2 0 0.00742624
1995 3 1 7 2 1 0.00415352
1995 3 1 7 2 2 0.00303714
1995 3 1 7 2 3 0.00251481
1995 3 1 7 2 4 0.00199492
1995 3 1 7 2 5 0.00177107
1995 3 1 7 2 6 0.00167381
1995 3 1 7 2 7 0.00129389
1995 3 1 7 2 8 0.00113155
1995 3 1 7 3 0 0.00418693
1995 3 1 7 3 1 0.00310226
1995 3 1 7 3 2 0.00281545
1995 3 1 7 3 3 0.00264538
1995 3 1 7 3 4 0.00249147
1995 3 1 7 3 5 0.0023518
1995 3 1 7 3 6 0.0023518
1995 3 1 7 3 7 0.0023518
1995 3 1 8 2 0 0.0174903
1995 3 1 8 2 1 0.0116887
1995 3 1 8 2 2 0.00914932
1995 3 1 8 2 3 0.0078578
1995 3 1 8 2 4 0.00649716
1995 3 1 8 2 5 0.00588526
1995 3 1 8 2 6 0.00561398
1995 3 1 8 2 7 0.00451929
1995 3 1 8 2 8 0.00403243
1995 3 1 8 3 0 0.00869264
1995 3 1 8 3 1 0.00759193
1995 3 1 8 3 2 0.00712476
1995 3 1 8 3 3 0.0068267
1995 3 1 8 3 4 0.00654437
1995 3 1 8 3 5 0.00627819
1995 3 1 8 3 6 0.00627819
1995 3 1 8 3 7 0.00627819
1995 3 1 9 2 0 0.0124368
1995 3 1 9 2 1 0.0103236
1995 3 1 9 2 2 0.00877936
1995 3 1 9 2 3 0.00788315
1995 3 1 9 2 4 0.00685559
1995 3 1 9 2 5 0.00636382
1995 3 1 9 2 6 0.00613954
1995 3 1 9 2 7 0.00519251
1995 3 1 9 2 8 0.00474777
1995 3 1 9 3 0 0.00530117
1995 3 1 9 3 1 0.00565631
1995 3 1 9 3 2 0.00552926
1995 3 1 9 3 3 0.00542573
1995 3 1 9 3 4 0.0053147
1995 3 1 9 3 5 0.00519988
1995 3 1 9 3 6 0.00519988
1995 3 1 9 3 7 0.00519988
1995 3 1 10 2 0 0.00565391
1995 3 1 10 2 1 0.00561992
1995 3 1 10 2 2 0.00512025
1995 3 1 10 2 3 0.0047708
1995 3 1 10 2 4 0.0043267
1995 3 1 10 2 5 0.00409889
1995 3 1 10 2 6 0.00399179
1995 3 1 10 2 7 0.00351748
1995 3 1 10 2 8 0.00328222
1995 3 1 10 3 0 0.00212119
1995 3 1 10 3 1 0.00267314
1995 3 1 10 3 2 0.00270321
1995 3 1 10 3 3 0.00270566
1995 3 1 10 3 4 0.00269822
1995 3 1 10 3 5 0.00268347
1995 3 1 10 3 6 0.00268347
1995 3 1 10 3 7 0.00268347
1995 3 1 11 2 0 0.00217437
1995 3 1 11 2 1 0.00262044
1995 3 1 11 2 2 0.00256999
1995 3 1 11 2 3 0.00249117
1995 3 1 11 2 4 0.00236292
1995 3 1 11 2 5 0.00228773
1995 3 1 11 2 6 0.00225046
1995 3 1 11 2 7 0.00207199
1995 3 1 11 2 8 0.00197586
1995 3 1 11 3 0 0.000711709
1995 3 1 11 3 1 0.00107156
1995 3 1 11 3 2 0.00112361
1995 3 1 11 3 3 0.0011487
1995 3 1 11 3 4 0.0011677
1995 3 1 11 3 5 0.0011818
1995 3 1 11 3 6 0.0011818
1995 3 1 11 3 7 0.0011818
1995 4 1 2 3 0 0.000495581
1995 4 1 3 2 0 0.00133005
1995 4 1 3 2 1 0.000401155
1995 4 1 3 3 0 0.00107734
1995 4 1 3 3 1 0.000366255
1995 4 1 3 3 2 0.000264164
1995 4 1 3 3 3 0.00023168
1995 4 1 4 2 0 0.00598101
1995 4 1 4 2 1 0.00224641
1995 4 1 4 2 2 0.00154203
1995 4 1 4 2 3 0.00105529
1995 4 1 4 2 4 0.000805761
1995 4 1 4 3 0 0.00404626
1995 4 1 4 3 1 0.00174013
1995 4 1 4 3 2 0.00133425
1995 4 1 4 3 3 0.00119814
1995 4 1 4 3 4 0.00108252
1995 4 1 4 3 5 0.00108252
1995 4 1 4 3 6 0.000983333
1995 4 1 4 3 7 0.000983333
1995 4 1 5 2 0 0.00529432
1995 4 1 5 2 1 0.00237936
1995 4 1 5 2 2 0.00173279
1995 4 1 5 2 3 0.00125389
1995 4 1 5 2 4 0.000994193
1995 4 1 5 2 5 0.000748529
1995 4 1 5 2 6 0.000670497
1995 4 1 5 2 7 0.000529769
1995 4 1 5 2 8 0.000504445
1995 4 1 5 3 0 0.00309108
1995 4 1 5 3 1 0.00161124
1995 4 1 5 3 2 0.00129882
1995 4 1 5 3 3 0.00118907
1995 4 1 5 3 4 0.00109358
1995 4 1 5 3 5 0.00109358
1995 4 1 5 3 6 0.00100987
1995 4 1 5 3 7 0.00100987
1995 4 1 6 2 0 0.00912041
1995 4 1 6 2 1 0.00477221
1995 4 1 6 2 2 0.00365404
1995 4 1 6 2 3 0.00277217
1995 4 1 6 2 4 0.00226943
1995 4 1 6 2 5 0.00177345
1995 4 1 6 2 6 0.00161088
1995 4 1 6 2 7 0.00131023
1995 4 1 6 2 8 0.00125498
1995 4 1 6 3 0 0.00469991
1995 4 1 6 3 1 0.00288356
1995 4 1 6 3 2 0.00242515
1995 4 1 6 3 3 0.00225687
1995 4 1 6 3 4 0.00210713
1995 4 1 6 3 5 0.00210713
1995 4 1 6 3 6 0.00197314
1995 4 1 6 3 7 0.00197314
1995 4 1 7 2 0 0.0068216
1995 4 1 7 2 1 0.00407454
1995 4 1 7 2 2 0.00325894
1995 4 1 7 2 3 0.0025763
1995 4 1 7 2 4 0.00216857
1995 4 1 7 2 5 0.00175043
1995 4 1 7 2 6 0.00160938
1995 4 1 7 2 7 0.00134248
1995 4 1 7 2 8 0.00129248
1995 4 1 7 3 0 0.00315333
1995 4 1 7 3 1 0.00222955
1995 4 1 7 3 2 0.00194561
1995 4 1 7 3 3 0.00183659
1995 4 1 7 3 4 0.00173736
1995 4 1 7 3 5 0.00173736
1995 4 1 7 3 6 0.00164675
1995 4 1 7 3 7 0.00164675
1995 4 1 8 2 0 0.0164227
1995 4 1 8 2 1 0.0113925
1995 4 1 8 2 2 0.00957261
1995 4 1 8 2 3 0.0079278
1995 4 1 8 2 4 0.00688633
1995 4 1 8 2 5 0.00576583
1995 4 1 8 2 6 0.00537444
1995 4 1 8 2 7 0.00461289
1995 4 1 8 2 8 0.00446693
1995 4 1 8 3 0 0.00671405
1995 4 1 8 3 1 0.00557276
1995 4 1 8 3 2 0.00507027
1995 4 1 8 3 3 0.00486387
1995 4 1 8 3 4 0.00466974
1995 4 1 8 3 5 0.00466974
1995 4 1 8 3 6 0.00448732
1995 4 1 8 3 7 0.00448732
1995 4 1 9 2 0 0.0122478
1995 4 1 9 2 1 0.0102138
1995 4 1 9 2 2 0.00911892
1995 4 1 9 2 3 0.0079969
1995 4 1 9 2 4 0.00722039
1995 4 1 9 2 5 0.00632413
1995 4 1 9 2 6 0.00599517
1995 4 1 9 2 7 0.00532951
1995 4 1 9 2 8 0.00519785
1995 4 1 9 3 0 0.00430493
1995 4 1 9 3 1 0.00435245
1995 4 1 9 3 2 0.00416859
1995 4 1 9 3 3 0.00407893
1995 4 1 9 3 4 0.00398817
1995 4 1 9 3 5 0.00398817
1995 4 1 9 3 6 0.00389761
1995 4 1 9 3 7 0.00389761
1995 4 1 10 2 0 0.00600533
1995 4 1 10 2 1 0.00582876
1995 4 1 10 2 2 0.00547084
1995 4 1 10 2 3 0.00502949
1995 4 1 10 2 4 0.00468832
1995 4 1 10 2 5 0.00426174
1995 4 1 10 2 6 0.00409667
1995 4 1 10 2 7 0.00374875
1995 4 1 10 2 8 0.00367771
1995 4 1 10 3 0 0.00186352
1995 4 1 10 3 1 0.00221687
1995 4 1 10 3 2 0.00221501
1995 4 1 10 3 3 0.00220306
1995 4 1 10 3 4 0.00218666
1995 4 1 10 3 5 0.00218666
1995 4 1 10 3 6 0.00216695
1995 4 1 10 3 7 0.00216695
1995 4 1 11 2 0 0.00244231
1995 4 1 11 2 1 0.00278587
1995 4 1 11 2 2 0.0027577
1995 4 1 11 2 3 0.00266573
1995 4 1 11 2 4 0.00257067
1995 4 1 11 2 5 0.00243095
1995 4 1 11 2 6 0.00237164
1995 4 1 11 2 7 0.00223808
1995 4 1 11 2 8 0.00220946
1995 4 1 11 3 0 0.000663797
1995 4 1 11 3 1 0.000938831
1995 4 1 11 3 2 0.000981243
1995 4 1 11 3 3 0.000993061
1995 4 1 11 3 4 0.00100155
1995 4 1 11 3 5 0.00100155
1995 4 1 11 3 6 0.00100732
1995 4 1 11 3 7 0.00100732
1996 1 1 2 3 1 0.00135448
1996 1 1 3 2 1 0.00146227
1996 1 1 3 3 1 0.00160312
1996 1 1 3 3 2 0.000812205
1996 1 1 3 3 3 0.000491358
1996 1 1 3 3 4 0.000426161
1996 1 1 4 2 1 0.00418737
1996 1 1 4 2 2 0.00156654
1996 1 1 4 2 3 0.00111312
1996 1 1 4 2 4 0.000929742
1996 1 1 4 2 5 0.000710591
1996 1 1 4 2 6 0.000586052
1996 1 1 4 3 1 0.00364661
1996 1 1 4 3 2 0.00217413
1996 1 1 4 3 3 0.00146216
1996 1 1 4 3 4 0.00130454
1996 1 1 4 3 5 0.00105943
1996 1 1 4 3 6 0.000962773
1996 1 1 4 3 7 0.00105943
1996 1 1 5 2 1 0.00475969
1996 1 1 5 2 2 0.00210609
1996 1 1 5 2 3 0.00157456
1996 1 1 5 2 4 0.0013493
1996 1 1 5 2 5 0.0010701
1996 1 1 5 2 6 0.000905469
1996 1 1 5 2 7 0.000837172
1996 1 1 5 2 8 0.000600674
1996 1 1 5 3 1 0.00350118
1996 1 1 5 3 2 0.00235204
1996 1 1 5 3 3 0.00170949
1996 1 1 5 3 4 0.00155717
1996 1 1 5 3 5 0.00131141
1996 1 1 5 3 6 0.00121114
1996 1 1 5 3 7 0.00131141
1996 1 1 6 2 1 0.00677265
1996 1 1 6 2 2 0.00345437
1996 1 1 6 2 3 0.00269613
1996 1 1 6 2 4 0.00236111
1996 1 1 6 2 5 0.00193208
1996 1 1 6 2 6 0.0016707
1996 1 1 6 2 7 0.00156015
1996 1 1 6 2 8 0.00116594
1996 1 1 6 3 1 0.00431848
1996 1 1 6 3 2 0.00320953
1996 1 1 6 3 3 0.00249115
1996 1 1 6 3 4 0.00230939
1996 1 1 6 3 5 0.0020057
1996 1 1 6 3 6 0.00187781
1996 1 1 6 3 7 0.0020057
1996 1 1 7 2 1 0.00465687
1996 1 1 7 2 2 0.00269978
1996 1 1 7 2 3 0.00219053
1996 1 1 7 2 4 0.00195623
1996 1 1 7 2 5 0.00164658
1996 1 1 7 2 6 0.00145194
1996 1 1 7 2 7 0.00136809
1996 1 1 7 2 8 0.00106063
1996 1 1 7 3 1 0.0026105
1996 1 1 7 3 2 0.00212514
1996 1 1 7 3 3 0.00175013
1996 1 1 7 3 4 0.00164832
1996 1 1 7 3 5 0.00147183
1996 1 1 7 3 6 0.00139505
1996 1 1 7 3 7 0.00147183
1996 1 1 8 2 1 0.0115386
1996 1 1 8 2 2 0.00771458
1996 1 1 8 2 3 0.00653567
1996 1 1 8 2 4 0.00596509
1996 1 1 8 2 5 0.00518108
1996 1 1 8 2 6 0.00466922
1996 1 1 8 2 7 0.00444377
1996 1 1 8 2 8 0.0035888
1996 1 1 8 3 1 0.00560406
1996 1 1 8 3 2 0.00504893
1996 1 1 8 3 3 0.0044414
1996 1 1 8 3 4 0.00425738
1996 1 1 8 3 5 0.00392078
1996 1 1 8 3 6 0.0037675
1996 1 1 8 3 7 0.00392078
1996 1 1 9 2 1 0.00897361
1996 1 1 9 2 2 0.0071561
1996 1 1 9 2 3 0.006395
1996 1 1 9 2 4 0.00599594
1996 1 1 9 2 5 0.00541406
1996 1 1 9 2 6 0.00501229
1996 1 1 9 2 7 0.00482959
1996 1 1 9 2 8 0.00410247
1996 1 1 9 3 1 0.00365033
1996 1 1 9 3 2 0.00372787
1996 1 1 9 3 3 0.00355779
1996 1 1 9 3 4 0.00348548
1996 1 1 9 3 5 0.00333482
1996 1 1 9 3 6 0.00325918
1996 1 1 9 3 7 0.00333482
1996 1 1 10 2 1 0.00485591
1996 1 1 10 2 2 0.00447682
1996 1 1 10 2 3 0.00418035
1996 1 1 10 2 4 0.00400727
1996 1 1 10 2 5 0.00373586
1996 1 1 10 2 6 0.00353609
1996 1 1 10 2 7 0.00344201
1996 1 1 10 2 8 0.00304789
1996 1 1 10 3 1 0.00170721
1996 1 1 10 3 2 0.00193288
1996 1 1 10 3 3 0.00197267
1996 1 1 10 3 4 0.00196752
1996 1 1 10 3 5 0.00194256
1996 1 1 10 3 6 0.00192514
1996 1 1 10 3 7 0.00194256
1996 1 1 11 2 1 0.00216644
1996 1 1 11 2 2 0.00232811
1996 1 1 11 2 3 0.00227723
1996 1 1 11 2 4 0.00223464
1996 1 1 11 2 5 0.00215482
1996 1 1 11 2 6 0.00208789
1996 1 1 11 2 7 0.0020543
1996 1 1 11 2 8 0.00190075
1996 1 1 11 3 1 0.000652865
1996 1 1 11 3 2 0.000824269
1996 1 1 11 3 3 0.000903022
1996 1 1 11 3 4 0.000917887
1996 1 1 11 3 5 0.000936826
1996 1 1 11 3 6 0.000942199
1996 1 1 11 3 7 0.000936826
1996 2 1 2 3 1 0.00138911
1996 2 1 3 2 1 0.000456527
1996 2 1 3 2 2 0.000364395
1996 2 1 3 3 1 0.00253221
1996 2 1 3 3 2 0.00149666
1996 2 1 3 3 3 0.000907142
1996 2 1 3 3 4 0.000787174
1996 2 1 3 3 5 0.000689512
1996 2 1 4 2 1 0.000977544
1996 2 1 4 2 2 0.000812207
1996 2 1 4 2 3 0.000495834
1996 2 1 4 2 4 0.000378265
1996 2 1 4 2 5 0.000315495
1996 2 1 4 2 6 0.000253333
1996 2 1 4 2 7 0.000207689
1996 2 1 4 3 1 0.00413835
1996 2 1 4 3 2 0.00274868
1996 2 1 4 3 3 0.00184055
1996 2 1 4 3 4 0.00164024
1996 2 1 4 3 5 0.00147209
1996 2 1 4 3 6 0.00132935
1996 2 1 4 3 7 0.00132935
1996 2 1 5 2 1 0.00110168
1996 2 1 5 2 2 0.000946276
1996 2 1 5 2 3 0.000627381
1996 2 1 5 2 4 0.000499245
1996 2 1 5 2 5 0.000427905
1996 2 1 5 2 6 0.000354755
1996 2 1 5 2 7 0.000299122
1996 2 1 5 2 8 0.000206669
1996 2 1 5 3 1 0.00372859
1996 2 1 5 3 2 0.00272783
1996 2 1 5 3 3 0.00198374
1996 2 1 5 3 4 0.00180727
1996 2 1 5 3 5 0.00165498
1996 2 1 5 3 6 0.00152244
1996 2 1 5 3 7 0.00152244
1996 2 1 6 2 1 0.00183619
1996 2 1 6 2 2 0.00161918
1996 2 1 6 2 3 0.00114591
1996 2 1 6 2 4 0.000942805
1996 2 1 6 2 5 0.000825685
1996 2 1 6 2 6 0.00070206
1996 2 1 6 2 7 0.000605253
1996 2 1 6 2 8 0.000437806
1996 2 1 6 3 1 0.00520656
1996 2 1 6 3 2 0.00411163
1996 2 1 6 3 3 0.00319172
1996 2 1 6 3 4 0.00295894
1996 2 1 6 3 5 0.0027531
1996 2 1 6 3 6 0.00256998
1996 2 1 6 3 7 0.00256998
1996 2 1 7 2 1 0.00127897
1996 2 1 7 2 2 0.00115487
1996 2 1 7 2 3 0.000866892
1996 2 1 7 2 4 0.000735035
1996 2 1 7 2 5 0.000656366
1996 2 1 7 2 6 0.000570968
1996 2 1 7 2 7 0.000502199
1996 2 1 7 2 8 0.000378611
1996 2 1 7 3 1 0.0030913
1996 2 1 7 3 2 0.0026155
1996 2 1 7 3 3 0.00215347
1996 2 1 7 3 4 0.00202807
1996 2 1 7 3 5 0.00191429
1996 2 1 7 3 6 0.00181074
1996 2 1 7 3 7 0.00181074
1996 2 1 8 2 1 0.00320714
1996 2 1 8 2 2 0.0029738
1996 2 1 8 2 3 0.00238423
1996 2 1 8 2 4 0.00209081
1996 2 1 8 2 5 0.00190809
1996 2 1 8 2 6 0.00170272
1996 2 1 8 2 7 0.00153159
1996 2 1 8 2 8 0.00120938
1996 2 1 8 3 1 0.00648377
1996 2 1 8 3 2 0.00592569
1996 2 1 8 3 3 0.00521111
1996 2 1 8 3 4 0.00499481
1996 2 1 8 3 5 0.00479096
1996 2 1 8 3 6 0.00459927
1996 2 1 8 3 7 0.00459927
1996 2 1 9 2 1 0.00272603
1996 2 1 9 2 2 0.00261226
1996 2 1 9 2 3 0.00227271
1996 2 1 9 2 4 0.00207803
1996 2 1 9 2 5 0.00194831
1996 2 1 9 2 6 0.00179453
1996 2 1 9 2 7 0.00165968
1996 2 1 9 2 8 0.00138798
1996 2 1 9 3 1 0.00441567
1996 2 1 9 3 2 0.00444089
1996 2 1 9 3 3 0.00423792
1996 2 1 9 3 4 0.0041517
1996 2 1 9 3 5 0.00406244
1996 2 1 9 3 6 0.00397209
1996 2 1 9 3 7 0.00397209
1996 2 1 10 2 1 0.00166935
1996 2 1 10 2 2 0.00164365
1996 2 1 10 2 3 0.00152962
1996 2 1 10 2 4 0.00144757
1996 2 1 10 2 5 0.00138772
1996 2 1 10 2 6 0.00131197
1996 2 1 10 2 7 0.0012415
1996 2 1 10 2 8 0.00108858
1996 2 1 10 3 1 0.00225273
1996 2 1 10 3 2 0.00245149
1996 2 1 10 3 3 0.00250241
1996 2 1 10 3 4 0.00249601
1996 2 1 10 3 5 0.0024828
1996 2 1 10 3 6 0.00246454
1996 2 1 10 3 7 0.00246454
1996 2 1 11 2 1 0.00086967
1996 2 1 11 2 2 0.000880979
1996 2 1 11 2 3 0.000879849
1996 2 1 11 2 4 0.000863262
1996 2 1 11 2 5 0.000847096
1996 2 1 11 2 6 0.00082306
1996 2 1 11 2 7 0.000797796
1996 2 1 11 2 8 0.000735117
1996 2 1 11 3 1 0.000969056
1996 2 1 11 3 2 0.00114547
1996 2 1 11 3 3 0.00125482
1996 2 1 11 3 4 0.00127545
1996 2 1 11 3 5 0.00129075
1996 2 1 11 3 6 0.00130173
1996 2 1 11 3 7 0.00130173
1996 3 1 2 2 0 0.000520288
1996 3 1 2 3 0 0.000612619
1996 3 1 3 2 0 0.00215318
1996 3 1 3 2 1 0.000543327
1996 3 1 3 2 2 0.000465293
1996 3 1 3 3 0 0.00207079
1996 3 1 3 3 1 0.000756812
1996 3 1 3 3 2 0.000805934
1996 3 1 3 3 3 0.000489955
1996 3 1 3 3 4 0.000489955
1996 3 1 3 3 5 0.0004255
1996 3 1 3 3 6 0.0004255
1996 3 1 3 3 7 0.0004255
1996 3 1 4 2 0 0.00576329
1996 3 1 4 2 1 0.00187589
1996 3 1 4 2 2 0.00164755
1996 3 1 4 2 3 0.000996717
1996 3 1 4 2 4 0.000830991
1996 3 1 4 2 5 0.000666949
1996 3 1 4 3 0 0.00466804
1996 3 1 4 3 1 0.00214022
1996 3 1 4 3 2 0.00225064
1996 3 1 4 3 3 0.00150525
1996 3 1 4 3 4 0.00150525
1996 3 1 4 3 5 0.001341
1996 3 1 4 3 6 0.001341
1996 3 1 4 3 7 0.001341
1996 3 1 5 2 0 0.00468352
1996 3 1 5 2 1 0.00190471
1996 3 1 5 2 2 0.00171023
1996 3 1 5 2 3 0.00112161
1996 3 1 5 2 4 0.00096126
1996 3 1 5 2 5 0.000796859
1996 3 1 5 2 6 0.000620194
1996 3 1 5 2 7 0.000574325
1996 3 1 5 2 8 0.000411769
1996 3 1 5 3 0 0.00326423
1996 3 1 5 3 1 0.00182496
1996 3 1 5 3 2 0.00189811
1996 3 1 5 3 3 0.00138001
1996 3 1 5 3 4 0.00138001
1996 3 1 5 3 5 0.00125716
1996 3 1 5 3 6 0.00125716
1996 3 1 5 3 7 0.00125716
1996 3 1 6 2 0 0.00985108
1996 3 1 6 2 1 0.00478085
1996 3 1 6 2 2 0.00436863
1996 3 1 6 2 3 0.00305462
1996 3 1 6 2 4 0.00267583
1996 3 1 6 2 5 0.00227586
1996 3 1 6 2 6 0.00183049
1996 3 1 6 2 7 0.00171177
1996 3 1 6 2 8 0.00127854
1996 3 1 6 3 0 0.00609395
1996 3 1 6 3 1 0.00398792
1996 3 1 6 3 2 0.00411169
1996 3 1 6 3 3 0.00319418
1996 3 1 6 3 4 0.00319418
1996 3 1 6 3 5 0.00296181
1996 3 1 6 3 6 0.00296181
1996 3 1 6 3 7 0.00296181
1996 3 1 7 2 0 0.00641392
1996 3 1 7 2 1 0.0036342
1996 3 1 7 2 2 0.00337226
1996 3 1 7 2 3 0.00249409
1996 3 1 7 2 4 0.0022271
1996 3 1 7 2 5 0.00193729
1996 3 1 7 2 6 0.00160371
1996 3 1 7 2 7 0.0015126
1996 3 1 7 2 8 0.00117102
1996 3 1 7 3 0 0.00357401
1996 3 1 7 3 1 0.00268482
1996 3 1 7 3 2 0.00274704
1996 3 1 7 3 3 0.00226163
1996 3 1 7 3 4 0.00226163
1996 3 1 7 3 5 0.00212989
1996 3 1 7 3 6 0.00212989
1996 3 1 7 3 7 0.00212989
1996 3 1 8 2 0 0.0129951
1996 3 1 8 2 1 0.00876741
1996 3 1 8 2 2 0.00827758
1996 3 1 8 2 3 0.00652185
1996 3 1 8 2 4 0.00595092
1996 3 1 8 2 5 0.00530939
1996 3 1 8 2 6 0.00454018
1996 3 1 8 2 7 0.00432382
1996 3 1 8 2 8 0.00348544
1996 3 1 8 3 0 0.00643674
1996 3 1 8 3 1 0.00564868
1996 3 1 8 3 2 0.00572994
1996 3 1 8 3 3 0.00503645
1996 3 1 8 3 4 0.00503645
1996 3 1 8 3 5 0.00482675
1996 3 1 8 3 6 0.00482675
1996 3 1 8 3 7 0.00482675
1996 3 1 9 2 0 0.00879927
1996 3 1 9 2 1 0.00739163
1996 3 1 9 2 2 0.00713207
1996 3 1 9 2 3 0.00608401
1996 3 1 9 2 4 0.00570411
1996 3 1 9 2 5 0.0052538
1996 3 1 9 2 6 0.00467957
1996 3 1 9 2 7 0.00451095
1996 3 1 9 2 8 0.0038256
1996 3 1 9 3 0 0.00375923
1996 3 1 9 3 1 0.00401031
1996 3 1 9 3 2 0.00402417
1996 3 1 9 3 3 0.00384008
1996 3 1 9 3 4 0.00384008
1996 3 1 9 3 5 0.0037619
1996 3 1 9 3 6 0.0037619
1996 3 1 9 3 7 0.0037619
1996 3 1 10 2 0 0.00455842
1996 3 1 10 2 1 0.00458543
1996 3 1 10 2 2 0.00450421
1996 3 1 10 2 3 0.00410168
1996 3 1 10 2 4 0.00393234
1996 3 1 10 2 5 0.00371793
1996 3 1 10 2 6 0.00342444
1996 3 1 10 2 7 0.00333413
1996 3 1 10 2 8 0.00294805
1996 3 1 10 3 0 0.00172448
1996 3 1 10 3 1 0.00215999
1996 3 1 10 3 2 0.00214824
1996 3 1 10 3 3 0.00219326
1996 3 1 10 3 4 0.00219326
1996 3 1 10 3 5 0.00218775
1996 3 1 10 3 6 0.00218775
1996 3 1 10 3 7 0.00218775
1996 3 1 11 2 0 0.00202633
1996 3 1 11 2 1 0.00246048
1996 3 1 11 2 2 0.00246245
1996 3 1 11 2 3 0.0024007
1996 3 1 11 2 4 0.00235584
1996 3 1 11 2 5 0.00228911
1996 3 1 11 2 6 0.00218351
1996 3 1 11 2 7 0.00214818
1996 3 1 11 2 8 0.00198403
1996 3 1 11 3 0 0.000675152
1996 3 1 11 3 1 0.00100001
1996 3 1 11 3 2 0.000985362
1996 3 1 11 3 3 0.00107956
1996 3 1 11 3 4 0.00107956
1996 3 1 11 3 5 0.00109735
1996 3 1 11 3 6 0.00109735
1996 3 1 11 3 7 0.00109735
1996 4 1 2 3 0 0.000784826
1996 4 1 3 2 0 0.00126388
1996 4 1 3 2 1 0.000382661
1996 4 1 3 2 2 0.000367275
1996 4 1 3 3 0 0.000992335
1996 4 1 3 3 1 0.000352466
1996 4 1 3 3 2 0.000378712
1996 4 1 3 3 3 0.000239857
1996 4 1 3 3 4 0.000239857
1996 4 1 3 3 6 0.000210325
1996 4 1 3 3 7 0.000210325
1996 4 1 4 2 0 0.00530922
1996 4 1 4 2 1 0.00200381
1996 4 1 4 2 2 0.00193645
1996 4 1 4 2 3 0.00123133
1996 4 1 4 2 4 0.000902023
1996 4 1 4 2 5 0.000806222
1996 4 1 4 2 6 0.000654901
1996 4 1 4 3 0 0.00350214
1996 4 1 4 3 1 0.00156124
1996 4 1 4 3 2 0.00165402
1996 4 1 4 3 3 0.00114224
1996 4 1 4 3 4 0.00114224
1996 4 1 4 3 5 0.000926464
1996 4 1 4 3 6 0.00102556
1996 4 1 4 3 7 0.00102556
1996 4 1 5 2 0 0.00471673
1996 4 1 5 2 1 0.0021358
1996 4 1 5 2 2 0.0020757
1996 4 1 5 2 3 0.00141768
1996 4 1 5 2 4 0.0010874
1996 4 1 5 2 5 0.000987627
1996 4 1 5 2 6 0.00082587
1996 4 1 5 2 7 0.000674527
1996 4 1 5 2 8 0.000427274
1996 4 1 5 3 0 0.00269424
1996 4 1 5 3 1 0.00144913
1996 4 1 5 3 2 0.00151747
1996 4 1 5 3 3 0.0011256
1996 4 1 5 3 4 0.0011256
1996 4 1 5 3 5 0.000947858
1996 4 1 5 3 6 0.00103056
1996 4 1 5 3 7 0.00103056
1996 4 1 6 2 0 0.00872501
1996 4 1 6 2 1 0.00460077
1996 4 1 6 2 2 0.00449252
1996 4 1 6 2 3 0.00325738
1996 4 1 6 2 4 0.00259644
1996 4 1 6 2 5 0.00239006
1996 4 1 6 2 6 0.00204768
1996 4 1 6 2 7 0.00171733
1996 4 1 6 2 8 0.00115105
1996 4 1 6 3 0 0.00441859
1996 4 1 6 3 1 0.00278065
1996 4 1 6 3 2 0.00288356
1996 4 1 6 3 3 0.0022707
1996 4 1 6 3 4 0.0022707
1996 4 1 6 3 5 0.00197305
1996 4 1 6 3 6 0.00211321
1996 4 1 6 3 7 0.00211321
1996 4 1 7 2 0 0.00615183
1996 4 1 7 2 1 0.00370158
1996 4 1 7 2 2 0.00362933
1996 4 1 7 2 3 0.00277144
