Species.n Year Quarter Age N west consum size
1 2000 1 5 134951 0.206045 0.168 269
1 2000 1 6 121745 0.337915 0.363 317
1 2000 1 7 47035 0.530354 0.594 369
1 2000 1 8 53335 0.847653 0.968 429
1 2000 1 9 11591 1.57104 1.886 527
1 2000 1 10 2025 2.65712 3.313 627
1 2000 1 11 434 4.55965 5.745 743
1 2000 2 1 79964 0.003493 0 50
1 2000 2 2 445311 0.021891 0.007 124
1 2000 2 3 310068 0.052076 0.02 169
1 2000 2 4 240082 0.110547 0.045 217
1 2000 2 5 119403 0.20695 0.091 270
1 2000 2 6 122600 0.338596 0.181 317
1 2000 2 7 46260 0.529824 0.297 369
1 2000 2 8 51612 0.849405 0.487 430
1 2000 2 9 11413 1.56905 0.943 527
1 2000 2 10 1863 2.64605 1.648 626
1 2000 2 11 347 4.51889 2.848 741
1 2000 3 0 -1 -1 0 -1
1 2000 3 1 2.76868e+06 0.003493 0 50
1 2000 3 2 213697 0.022793 0.008 126
1 2000 3 3 249116 0.053278 0.02 170
1 2000 3 4 267854 0.109795 0.045 217
1 2000 3 5 108280 0.206542 0.09 269
1 2000 3 6 118000 0.340737 0.106 318
1 2000 3 7 48223 0.529866 0.172 369
1 2000 3 8 53171 0.849692 0.282 430
1 2000 3 9 12168 1.57061 0.546 527
1 2000 3 10 1957 2.63959 0.949 625
1 2000 3 11 326 4.47734 1.634 739
1 2000 4 0 -1 -1 0 -1
1 2000 4 1 1.32224e+06 0.003493 0.001 50
1 2000 4 2 792043 0.015423 0.011 109
1 2000 4 3 159278 0.053914 0.049 171
1 2000 4 4 250914 0.11233 0.109 219
1 2000 4 5 111111 0.205798 0.213 269
1 2000 4 6 111429 0.341176 0.309 318
1 2000 4 7 48898 0.530563 0.5 369
1 2000 4 8 56121 0.850117 0.821 430
1 2000 4 9 13246 1.57407 1.588 527
1 2000 4 10 2178 2.63669 2.761 625
1 2000 4 11 335 4.43685 4.713 737
1 2001 1 1 331745 0.003493 0.001 50
1 2001 1 2 992402 0.019734 0.012 119
1 2001 1 3 271950 0.050707 0.036 167
1 2001 1 4 208391 0.1134 0.086 219
1 2001 1 5 110700 0.206212 0.168 269
1 2001 1 6 108135 0.339872 0.366 318
1 2001 1 7 46470 0.530985 0.594 369
1 2001 1 8 56268 0.851999 0.975 430
1 2001 1 9 13529 1.57582 1.897 528
1 2001 1 10 2265 2.63499 3.279 625
1 2001 1 11 324 4.39371 5.572 736
1 2001 2 1 100939 0.003493 0 50
1 2001 2 2 563405 0.021889 0.007 124
1 2001 2 3 381899 0.051919 0.02 169
1 2001 2 4 240911 0.108158 0.044 216
1 2001 2 5 98703 0.206809 0.09 269
1 2001 2 6 103674 0.339726 0.183 318
1 2001 2 7 42780 0.530667 0.297 369
1 2001 2 8 52225 0.854193 0.491 431
1 2001 2 9 12747 1.57516 0.943 527
1 2001 2 10 2128 2.63397 1.639 625
1 2001 2 11 286 4.35124 2.761 734
1 2001 3 0 -1 -1 0 -1
1 2001 3 1 1.83923e+06 0.003493 0 50
1 2001 3 2 264592 0.022878 0.008 126
1 2001 3 3 309495 0.053243 0.02 170
1 2001 3 4 307129 0.108434 0.044 216
1 2001 3 5 98243 0.205617 0.09 269
1 2001 3 6 98392 0.340791 0.106 318
1 2001 3 7 41872 0.530508 0.172 369
1 2001 3 8 50615 0.855507 0.284 431
1 2001 3 9 12811 1.5761 0.549 528
1 2001 3 10 2158 2.63453 0.949 625
1 2001 3 11 282 4.31942 1.585 732
1 2001 4 0 -1 -1 0 -1
1 2001 4 1 876771 0.003493 0.001 50
1 2001 4 2 576174 0.016192 0.012 111
1 2001 4 3 194438 0.053995 0.049 171
1 2001 4 4 300585 0.111799 0.108 218
1 2001 4 5 116733 0.204859 0.213 269
1 2001 4 6 98781 0.339406 0.309 318
1 2001 4 7 41879 0.530883 0.5 369
1 2001 4 8 51950 0.856718 0.827 431
1 2001 4 9 13833 1.58016 1.598 528
1 2001 4 10 2434 2.63686 2.761 625
1 2001 4 11 320 4.30084 4.589 731
1 2002 1 1 221783 0.003493 0.001 50
1 2002 1 2 678737 0.019875 0.012 119
1 2002 1 3 228612 0.051566 0.037 168
1 2002 1 4 245354 0.11391 0.088 220
1 2002 1 5 126230 0.205693 0.168 269
1 2002 1 6 106824 0.337168 0.363 317
1 2002 1 7 40934 0.530692 0.594 369
1 2002 1 8 51264 0.857843 0.982 431
1 2002 1 9 14069 1.58341 1.897 528
1 2002 1 10 2576 2.63885 3.279 625
1 2002 1 11 341 4.28703 5.45 731
1 2002 2 1 69103 0.003493 0 50
1 2002 2 2 387149 0.021919 0.007 124
1 2002 2 3 277082 0.052185 0.02 169
1 2002 2 4 232729 0.111117 0.045 218
1 2002 2 5 116885 0.206727 0.09 269
1 2002 2 6 113980 0.337736 0.181 317
1 2002 2 7 41687 0.52987 0.297 369
1 2002 2 8 49644 0.857702 0.491 431
1 2002 2 9 13800 1.58535 0.955 529
1 2002 2 10 2611 2.64116 1.648 626
1 2002 2 11 349 4.27716 2.713 730
1 2002 3 0 -1 -1 0 -1
1 2002 3 1 2.23592e+06 0.003493 0 50
1 2002 3 2 185976 0.022819 0.008 126
1 2002 3 3 220018 0.053327 0.02 170
1 2002 3 4 248608 0.110397 0.045 217
1 2002 3 5 106967 0.206602 0.09 269
1 2002 3 6 114061 0.340018 0.106 318
1 2002 3 7 44904 0.529692 0.172 369
1 2002 3 8 50919 0.855418 0.284 431
1 2002 3 9 14160 1.5876 0.553 529
1 2002 3 10 2783 2.64471 0.954 626
1 2002 3 11 381 4.27301 1.571 730
1 2002 4 0 -1 -1 0 -1
1 2002 4 1 1.06771e+06 0.003493 0.001 50
1 2002 4 2 645668 0.015506 0.012 110
1 2002 4 3 140252 0.053955 0.049 171
1 2002 4 4 227686 0.112694 0.109 219
1 2002 4 5 106801 0.206068 0.213 269
1 2002 4 6 109602 0.340976 0.309 318
1 2002 4 7 46898 0.530303 0.5 369
1 2002 4 8 53769 0.853084 0.821 430
1 2002 4 9 14711 1.58974 1.608 529
1 2002 4 10 3006 2.64867 2.775 626
1 2002 4 11 427 4.27325 4.569 730
1 2003 1 1 270576 0.003469 0.001 50
1 2003 1 2 805057 0.019562 0.012 119
1 2003 1 3 224729 0.050399 0.036 167
1 2003 1 4 186304 0.112687 0.088 220
1 2003 1 5 102772 0.204443 0.168 269
1 2003 1 6 104592 0.336983 0.366 318
1 2003 1 7 45118 0.525388 0.594 369
1 2003 1 8 53577 0.843333 0.975 430
1 2003 1 9 14092 1.57143 1.909 529
1 2003 1 10 2899 2.62113 3.296 626
1 2003 1 11 421 4.22343 5.426 730
1 2003 2 1 86654 0.003469 0 50
1 2003 2 2 470657 0.021612 0.007 124
1 2003 2 3 305939 0.051402 0.02 169
1 2003 2 4 200655 0.108143 0.044 216
1 2003 2 5 91183 0.205034 0.091 270
1 2003 2 6 99989 0.337184 0.183 318
1 2003 2 7 43008 0.525443 0.297 369
1 2003 2 8 52578 0.844988 0.487 430
1 2003 2 9 13624 1.56869 0.955 529
1 2003 2 10 2763 2.62232 1.648 626
1 2003 2 11 407 4.22309 2.713 730
1 2003 3 0 -1 -1 0 -1
1 2003 3 1 3.84112e+06 0.003469 0 50
1 2003 3 2 233315 0.022482 0.007 125
1 2003 3 3 256417 0.052653 0.02 170
1 2003 3 4 244992 0.107559 0.044 216
1 2003 3 5 85997 0.204275 0.09 269
1 2003 3 6 94150 0.338369 0.106 318
1 2003 3 7 42325 0.525551 0.172 369
1 2003 3 8 53187 0.847821 0.284 431
1 2003 3 9 14221 1.56767 0.553 529
1 2003 3 10 2867 2.62375 0.954 626
1 2003 3 11 431 4.22583 1.571 730
1 2003 4 0 -1 -1 0 -1
1 2003 4 1 1.83529e+06 0.003469 0.001 50
1 2003 4 2 1.07493e+06 0.015099 0.011 109
1 2003 4 3 171206 0.053266 0.049 171
1 2003 4 4 243674 0.110302 0.108 218
1 2003 4 5 94002 0.203261 0.213 269
1 2003 4 6 88625 0.337792 0.309 318
1 2003 4 7 40510 0.525879 0.5 369
1 2003 4 8 52531 0.849857 0.827 431
1 2003 4 9 14565 1.56795 1.608 529
1 2003 4 10 2921 2.62397 2.775 626
1 2003 4 11 445 4.22893 4.589 731
1 2004 1 1 460608 0.003469 0.001 50
1 2004 1 2 1.36855e+06 0.019535 0.012 119
1 2004 1 3 352046 0.04996 0.036 167
1 2004 1 4 217580 0.111117 0.085 218
1 2004 1 5 100937 0.203651 0.168 269
1 2004 1 6 89052 0.335407 0.363 317
1 2004 1 7 37553 0.525894 0.594 369
1 2004 1 8 49670 0.851298 0.99 432
1 2004 1 9 14110 1.56843 1.909 529
1 2004 1 10 2800 2.62228 3.296 626
1 2004 1 11 424 4.23 5.45 731
1 2004 2 1 141231 0.003469 0 50
1 2004 2 2 782363 0.021678 0.007 124
1 2004 2 3 516478 0.051368 0.019 168
1 2004 2 4 289539 0.105631 0.043 215
1 2004 2 5 97973 0.204257 0.09 269
1 2004 2 6 92650 0.334838 0.181 317
1 2004 2 7 35994 0.525188 0.297 369
1 2004 2 8 46189 0.852024 0.495 432
1 2004 2 9 13361 1.56919 0.955 529
1 2004 2 10 2638 2.62013 1.648 626
1 2004 2 11 392 4.22912 2.725 731
1 2004 3 0 -1 -1 0 -1
1 2004 3 1 3.03699e+06 0.003469 0 50
1 2004 3 2 371444 0.022649 0.008 126
1 2004 3 3 425603 0.052719 0.02 170
1 2004 3 4 398102 0.106637 0.044 216
1 2004 3 5 108730 0.202853 0.09 269
1 2004 3 6 95063 0.335688 0.105 317
1 2004 3 7 37299 0.524729 0.172 369
1 2004 3 8 45496 0.851049 0.284 431
1 2004 3 9 13383 1.5713 0.553 529
1 2004 3 10 2690 2.61988 0.954 626
1 2004 3 11 398 4.22838 1.571 730
1 2004 4 0 -1 -1 0 -1
1 2004 4 1 1.44866e+06 0.003469 0.001 50
1 2004 4 2 925876 0.015838 0.012 111
1 2004 4 3 271618 0.053459 0.049 171
1 2004 4 4 402064 0.110275 0.108 218
1 2004 4 5 141676 0.202261 0.21 268
1 2004 4 6 103192 0.333634 0.305 317
1 2004 4 7 38839 0.524817 0.5 369
1 2004 4 8 46308 0.84873 0.827 431
1 2004 4 9 13585 1.5739 1.608 529
1 2004 4 10 2815 2.62106 2.775 626
1 2004 4 11 417 4.22761 4.569 730
1 2005 1 1 365253 0.003469 0.001 50
1 2005 1 2 1.11128e+06 0.019675 0.012 119
1 2005 1 3 352521 0.050873 0.037 168
1 2005 1 4 337833 0.112345 0.086 219
1 2005 1 5 162228 0.203316 0.168 269
1 2005 1 6 122243 0.331398 0.359 316
1 2005 1 7 40410 0.524295 0.594 369
1 2005 1 8 46337 0.846202 0.982 431
1 2005 1 9 13125 1.57451 1.909 529
1 2005 1 10 2761 2.62193 3.296 626
1 2005 1 11 409 4.2241 5.426 730
1 2005 2 1 112779 0.003469 0 50
1 2005 2 2 632437 0.021738 0.007 124
1 2005 2 3 446851 0.051659 0.02 169
1 2005 2 4 344099 0.109143 0.045 217
1 2005 2 5 156905 0.204443 0.09 269
1 2005 2 6 141405 0.332673 0.179 316
1 2005 2 7 45628 0.52337 0.297 369
1 2005 2 8 48194 0.843408 0.487 430
1 2005 2 9 13121 1.57397 0.955 529
1 2005 2 10 2786 2.62348 1.648 626
1 2005 2 11 415 4.22086 2.713 730
1 2005 3 0 -1 -1 0 -1
1 2005 3 1 3.73714e+06 0.003469 0 50
1 2005 3 2 302784 0.02263 0.008 126
1 2005 3 3 356961 0.052843 0.02 170
1 2005 3 4 388471 0.108795 0.045 217
1 2005 3 5 151464 0.204188 0.09 269
1 2005 3 6 149173 0.335349 0.105 317
1 2005 3 7 53512 0.523384 0.172 369
1 2005 3 8 53572 0.839184 0.28 429
1 2005 3 9 13913 1.57353 0.553 529
1 2005 3 10 2985 2.62579 0.959 627
1 2005 3 11 453 4.22013 1.571 730
1 2005 4 0 -1 -1 0 -1
1 2005 4 1 1.78466e+06 0.003469 0.001 50
1 2005 4 2 1.07554e+06 0.015353 0.012 110
1 2005 4 3 227537 0.05347 0.049 171
1 2005 4 4 362345 0.111366 0.109 219
1 2005 4 5 159367 0.203663 0.213 269
1 2005 4 6 148861 0.336084 0.309 318
1 2005 4 7 58159 0.524108 0.5 369
1 2005 4 8 58810 0.835049 0.815 429
1 2005 4 9 14086 1.57112 1.608 529
1 2005 4 10 2981 2.62671 2.79 627
1 2005 4 11 457 4.21928 4.569 730
1 2006 1 1 455721 0.003583 0.001 50
1 2006 1 2 1.3458e+06 0.019789 0.012 119
1 2006 1 3 370242 0.050536 0.036 167
1 2006 1 4 300138 0.111824 0.086 219
1 2006 1 5 158003 0.201742 0.168 269
1 2006 1 6 147984 0.329648 0.363 317
1 2006 1 7 57839 0.513188 0.594 369
1 2006 1 8 60629 0.811465 0.968 429
1 2006 1 9 13316 1.51311 1.897 528
1 2006 1 10 2665 2.52334 3.313 627
1 2006 1 11 402 4.03038 5.426 730
1 2006 2 1 152289 0.003583 0 50
1 2006 2 2 805986 0.021776 0.007 123
1 2006 2 3 499838 0.051458 0.019 168
1 2006 2 4 318777 0.107608 0.044 216
1 2006 2 5 141794 0.202364 0.09 269
1 2006 2 6 143991 0.329865 0.181 317
1 2006 2 7 55829 0.513155 0.297 369
1 2006 2 8 59624 0.812374 0.484 429
1 2006 2 9 12411 1.50602 0.943 527
1 2006 2 10 2284 2.51957 1.648 626
1 2006 2 11 332 4.02241 2.701 729
1 2006 3 0 -1 -1 0 -1
1 2006 3 1 3.94277e+06 0.003583 0 50
1 2006 3 2 411583 0.022736 0.007 125
1 2006 3 3 431966 0.052664 0.02 170
1 2006 3 4 387216 0.106679 0.044 216
1 2006 3 5 133222 0.201831 0.09 269
1 2006 3 6 138405 0.33115 0.106 318
1 2006 3 7 56206 0.513215 0.172 369
1 2006 3 8 61164 0.814449 0.28 429
1 2006 3 9 12802 1.50165 0.546 527
1 2006 3 10 2199 2.5158 0.954 626
1 2006 3 11 309 4.01578 1.564 729
1 2006 4 0 -1 -1 0 -1
1 2006 4 1 1.88244e+06 0.003583 0.001 50
1 2006 4 2 1.18471e+06 0.015937 0.012 110
1 2006 4 3 297678 0.053374 0.049 171
1 2006 4 4 396152 0.109088 0.108 218
1 2006 4 5 144353 0.200832 0.213 269
1 2006 4 6 133362 0.331245 0.309 318
1 2006 4 7 56488 0.513613 0.5 369
1 2006 4 8 63809 0.816632 0.821 430
1 2006 4 9 13844 1.50063 1.588 527
1 2006 4 10 2283 2.51206 2.775 626
1 2006 4 11 310 4.00987 4.549 729
1 2007 1 1 480628 0.003583 0.001 50
1 2007 1 2 1.44209e+06 0.019872 0.012 119
1 2007 1 3 432782 0.050821 0.037 168
1 2007 1 4 355332 0.110635 0.086 219
1 2007 1 5 156512 0.200975 0.168 269
1 2007 1 6 133230 0.329387 0.363 317
1 2007 1 7 53877 0.513833 0.594 369
1 2007 1 8 62770 0.818106 0.975 430
1 2007 1 9 13886 1.49969 1.886 527
1 2007 1 10 2179 2.50604 3.279 625
1 2007 1 11 279 4.00048 5.378 728
1 2007 2 1 158787 0.003583 0 50
1 2007 2 2 854176 0.021841 0.007 123
1 2007 2 3 555011 0.051608 0.02 169
1 2007 2 4 380579 0.107663 0.045 217
1 2007 2 5 154420 0.201642 0.09 269
1 2007 2 6 137283 0.328305 0.181 317
1 2007 2 7 51183 0.513431 0.297 369
1 2007 2 8 59262 0.819163 0.487 430
1 2007 2 9 13256 1.49885 0.943 527
1 2007 2 10 1986 2.49913 1.639 625
1 2007 2 11 235 3.98769 2.689 728
1 2007 3 0 -1 -1 0 -1
1 2007 3 1 3.71798e+06 0.003583 0 50
1 2007 3 2 431296 0.022795 0.007 125
1 2007 3 3 468176 0.052761 0.02 170
1 2007 3 4 447254 0.107191 0.044 216
1 2007 3 5 154259 0.201385 0.09 269
1 2007 3 6 141887 0.329119 0.105 317
1 2007 3 7 52648 0.512974 0.172 369
1 2007 3 8 59299 0.819938 0.282 430
1 2007 3 9 13650 1.49995 0.546 527
1 2007 3 10 2027 2.49492 0.944 624
1 2007 3 11 225 3.97527 1.55 727
1 2007 4 0 -1 -1 0 -1
1 2007 4 1 1.77468e+06 0.003583 0.001 50
1 2007 4 2 1.1353e+06 0.016074 0.012 111
1 2007 4 3 317177 0.053458 0.049 171
1 2007 4 4 444836 0.10958 0.108 218
1 2007 4 5 169757 0.200806 0.213 269
1 2007 4 6 146565 0.32942 0.305 317
1 2007 4 7 55966 0.51303 0.5 369
1 2007 4 8 62470 0.81998 0.821 430
1 2007 4 9 14873 1.50279 1.588 527
1 2007 4 10 2261 2.49362 2.747 624
1 2007 4 11 241 3.96432 4.488 726
1 2008 1 1 449339 0.003583 0.001 50
1 2008 1 2 1.36548e+06 0.019927 0.012 119
1 2008 1 3 430607 0.05099 0.037 168
1 2008 1 4 388759 0.111214 0.086 219
1 2008 1 5 182819 0.201186 0.168 269
1 2008 1 6 155145 0.328434 0.363 317
1 2008 1 7 57733 0.513123 0.594 369
1 2008 1 8 64162 0.818867 0.975 430
1 2008 1 9 15302 1.50477 1.886 527
1 2008 1 10 2366 2.49239 3.262 624
1 2008 1 11 242 3.95181 5.33 726
1 2008 2 1 141760 0.003583 0 50
1 2008 2 2 786593 0.021957 0.007 124
1 2008 2 3 544692 0.051769 0.02 169
1 2008 2 4 406678 0.108244 0.045 217
1 2008 2 5 177467 0.201941 0.09 269
1 2008 2 6 164638 0.328447 0.181 317
1 2008 2 7 59430 0.512838 0.297 369
1 2008 2 8 64489 0.817438 0.487 430
1 2008 2 9 15026 1.50512 0.943 527
1 2008 2 10 2336 2.49132 1.631 624
1 2008 2 11 230 3.93876 2.653 725
1 2008 3 0 -1 -1 0 -1
1 2008 3 1 3.89347e+06 0.003583 0 50
1 2008 3 2 383377 0.022879 0.008 126
1 2008 3 3 442101 0.052926 0.02 170
1 2008 3 4 464398 0.107949 0.045 217
1 2008 3 5 174296 0.201645 0.09 269
1 2008 3 6 169168 0.329858 0.105 317
1 2008 3 7 63781 0.512735 0.172 369
1 2008 3 8 67932 0.816579 0.28 429
1 2008 3 9 15633 1.5053 0.546 527
1 2008 3 10 2457 2.49177 0.944 624
1 2008 3 11 238 3.92873 1.536 725
1 2008 4 0 -1 -1 0 -1
1 2008 4 1 1.85883e+06 0.003583 0.001 50
1 2008 4 2 1.15306e+06 0.015834 0.012 110
1 2008 4 3 287930 0.053581 0.049 171
1 2008 4 4 442819 0.110437 0.108 218
1 2008 4 5 187565 0.201162 0.213 269
1 2008 4 6 172114 0.330238 0.309 318
1 2008 4 7 68274 0.513127 0.5 369
1 2008 4 8 74127 0.816553 0.815 429
1 2008 4 9 17133 1.50612 1.588 527
1 2008 4 10 2745 2.49341 2.747 624
1 2008 4 11 266 3.9223 4.448 724
1 2009 1 1 471000 0.003342 0.001 50
1 2009 1 2 1.41503e+06 0.018741 0.012 119
1 2009 1 3 420614 0.048188 0.037 168
1 2009 1 4 372539 0.106573 0.086 219
1 2009 1 5 191950 0.192916 0.168 269
1 2009 1 6 176507 0.316253 0.363 317
1 2009 1 7 69197 0.494122 0.594 369
1 2009 1 8 76979 0.78846 0.975 430
1 2009 1 9 17599 1.45893 1.886 527
1 2009 1 10 2809 2.42426 3.262 624
1 2009 1 11 270 3.8171 5.282 724
1 2009 2 1 150479 0.003342 0 50
1 2009 2 2 824047 0.020674 0.007 124
1 2009 2 3 551332 0.049012 0.02 169
1 2009 2 4 391204 0.103059 0.045 217
1 2009 2 5 177325 0.193567 0.09 269
1 2009 2 6 178106 0.316498 0.181 317
1 2009 2 7 68983 0.493987 0.297 369
1 2009 2 8 76847 0.788772 0.487 430
1 2009 2 9 17278 1.45694 0.943 527
1 2009 2 10 2688 2.42294 1.631 624
1 2009 2 11 252 3.80911 2.629 723
1 2009 3 0 -1 -1 0 -1
1 2009 3 1 3.36341e+06 0.003342 0 50
1 2009 3 2 406006 0.021581 0.008 126
1 2009 3 3 456674 0.050143 0.02 170
1 2009 3 4 457528 0.102533 0.044 216
1 2009 3 5 169423 0.193121 0.09 269
1 2009 3 6 174908 0.31778 0.106 318
1 2009 3 7 71007 0.494008 0.172 369
1 2009 3 8 79406 0.789545 0.282 430
1 2009 3 9 17993 1.4561 0.546 527
1 2009 3 10 2759 2.42198 0.944 624
1 2009 3 11 254 3.80315 1.522 723
1 2009 4 0 -1 -1 0 -1
1 2009 4 1 1.60508e+06 0.003342 0.001 50
1 2009 4 2 1.03056e+06 0.015176 0.012 111
1 2009 4 3 301703 0.050807 0.049 171
1 2009 4 4 445994 0.104902 0.108 218
1 2009 4 5 181624 0.192432 0.213 269
1 2009 4 6 171243 0.317863 0.309 318
1 2009 4 7 72362 0.494379 0.5 369
1 2009 4 8 83228 0.790573 0.821 430
1 2009 4 9 19270 1.45653 1.588 527
1 2009 4 10 2949 2.42137 2.747 624
1 2009 4 11 268 3.79855 4.428 723
1 2010 1 1 409915 0.003342 0.001 50
1 2010 1 2 1.23842e+06 0.018782 0.012 119
1 2010 1 3 394858 0.048455 0.037 168
1 2010 1 4 379607 0.106414 0.086 219
1 2010 1 5 188014 0.192744 0.168 269
1 2010 1 6 171325 0.316629 0.363 317
1 2010 1 7 70135 0.494565 0.594 369
1 2010 1 8 82718 0.791385 0.975 430
1 2010 1 9 19271 1.45614 1.886 527
1 2010 1 10 2901 2.41924 3.262 624
1 2010 1 11 255 3.79126 5.259 723
1 2010 2 1 135420 0.003342 0 50
1 2010 2 2 732572 0.020638 0.007 124
1 2010 2 3 489002 0.049064 0.02 169
1 2010 2 4 377287 0.103828 0.045 217
1 2010 2 5 176593 0.193391 0.09 269
1 2010 2 6 171946 0.316315 0.181 317
1 2010 2 7 67579 0.494324 0.297 369
1 2010 2 8 79507 0.792035 0.487 430
1 2010 2 9 18513 1.45506 0.943 527
1 2010 2 10 2712 2.41605 1.622 623
1 2010 2 11 227 3.78141 2.618 722
1 2010 3 0 -1 -1 0 -1
1 2010 3 1 3.59932e+06 0.003342 0 50
1 2010 3 2 371513 0.021519 0.007 125
1 2010 3 3 408383 0.050108 0.02 170
1 2010 3 4 416364 0.103026 0.045 217
1 2010 3 5 166194 0.19326 0.09 269
1 2010 3 6 169854 0.31731 0.106 318
1 2010 3 7 68075 0.494128 0.172 369
1 2010 3 8 79202 0.792664 0.282 430
1 2010 3 9 18713 1.45506 0.546 527
1 2010 3 10 2709 2.41379 0.939 623
1 2010 3 11 218 3.77253 1.509 721
1 2010 4 0 -1 -1 0 -1
1 2010 4 1 1.71869e+06 0.003342 0.001 50
1 2010 4 2 1.07991e+06 0.015005 0.012 110
1 2010 4 3 277146 0.050735 0.049 171
1 2010 4 4 401303 0.104917 0.108 218
1 2010 4 5 169264 0.192707 0.213 269
1 2010 4 6 164684 0.317771 0.309 318
1 2010 4 7 68426 0.494265 0.5 369
1 2010 4 8 79662 0.792691 0.821 430
1 2010 4 9 19077 1.45578 1.588 527
1 2010 4 10 2757 2.41212 2.733 623
1 2010 4 11 214 3.76435 4.389 721
1 2011 1 1 441651 0.003342 0.001 50
1 2011 1 2 1.31864e+06 0.01873 0.012 119
1 2011 1 3 397608 0.048264 0.037 168
1 2011 1 4 348230 0.106071 0.086 219
1 2011 1 5 170050 0.192842 0.168 269
1 2011 1 6 160026 0.317055 0.366 318
1 2011 1 7 65776 0.494413 0.594 369
1 2011 1 8 76840 0.791974 0.975 430
1 2011 1 9 18199 1.45541 1.886 527
1 2011 1 10 2584 2.40922 3.245 623
1 2011 1 11 190 3.75367 5.188 720
1 2011 2 1 151493 0.003342 0 50
1 2011 2 2 797824 0.020541 0.007 123
1 2011 2 3 502549 0.048918 0.02 169
1 2011 2 4 356266 0.103296 0.045 217
1 2011 2 5 158900 0.19331 0.09 269
1 2011 2 6 155140 0.316619 0.181 317
1 2011 2 7 61768 0.494284 0.297 369
1 2011 2 8 71427 0.791045 0.487 430
1 2011 2 9 16452 1.45379 0.943 527
1 2011 2 10 2256 2.4052 1.622 623
1 2011 2 11 154 3.74072 2.594 720
1 2011 3 0 -1 -1 0 -1
1 2011 3 1 4.8752e+06 0.003342 0 50
1 2011 3 2 418690 0.021407 0.007 125
1 2011 3 3 433557 0.049961 0.02 170
1 2011 3 4 404385 0.102351 0.044 216
1 2011 3 5 150274 0.1931 0.09 269
1 2011 3 6 150084 0.31715 0.106 318
1 2011 3 7 59958 0.494118 0.172 369
1 2011 3 8 68456 0.790686 0.282 430
1 2011 3 9 15525 1.45247 0.546 527
1 2011 3 10 2071 2.40186 0.934 622
1 2011 3 11 133 3.729 1.495 719
1 2011 4 0 -1 -1 0 -1
1 2011 4 1 2.32914e+06 0.003342 0.001 50
1 2011 4 2 1.4306e+06 0.014818 0.012 110
1 2011 4 3 306454 0.050575 0.048 170
1 2011 4 4 404010 0.104143 0.108 218
1 2011 4 5 155151 0.192437 0.213 269
1 2011 4 6 144827 0.31733 0.309 318
1 2011 4 7 58885 0.494155 0.5 369
1 2011 4 8 66976 0.790458 0.821 430
1 2011 4 9 15100 1.4517 1.588 527
1 2011 4 10 1974 2.39918 2.718 622
1 2011 4 11 120 3.71854 4.33 718
1 2012 1 1 601426 0.003539 0.001 50
1 2012 1 2 1.7751e+06 0.019297 0.012 119
1 2012 1 3 499591 0.048987 0.036 167
1 2012 1 4 367935 0.106062 0.085 218
1 2012 1 5 159536 0.192692 0.168 269
1 2012 1 6 139651 0.314506 0.363 317
1 2012 1 7 54943 0.488462 0.594 369
1 2012 1 8 61530 0.774619 0.975 430
1 2012 1 9 13352 1.41136 1.874 526
1 2012 1 10 1665 2.31616 3.228 622
1 2012 1 11 94 3.56331 5.142 718
1 2012 2 1 212884 0.003539 0 50
1 2012 2 2 1.09396e+06 0.021107 0.007 123
1 2012 2 3 649511 0.049747 0.019 168
1 2012 2 4 402485 0.103107 0.044 216
1 2012 2 5 154455 0.193063 0.09 269
1 2012 2 6 136398 0.313573 0.181 317
1 2012 2 7 50550 0.488183 0.297 369
1 2012 2 8 54842 0.772508 0.484 429
1 2012 2 9 11232 1.40785 0.937 526
1 2012 2 10 1309 2.31057 1.606 621
1 2012 2 11 67 3.55043 2.559 717
1 2012 3 0 -1 -1 0 -1
1 2012 3 1 4.9912e+06 0.003539 0 50
1 2012 3 2 587606 0.022031 0.007 125
1 2012 3 3 577377 0.050815 0.02 170
1 2012 3 4 482684 0.102314 0.044 216
1 2012 3 5 153169 0.192788 0.09 269
1 2012 3 6 135885 0.31374 0.105 317
1 2012 3 7 49364 0.487882 0.172 369
1 2012 3 8 52087 0.771428 0.28 429
1 2012 3 9 10325 1.40547 0.543 526
1 2012 3 10 1144 2.3059 0.93 621
1 2012 3 11 53 3.53914 1.475 716
1 2012 4 0 -1 -1 0 -1
1 2012 4 1 2.38373e+06 0.003539 0.001 50
1 2012 4 2 1.54561e+06 0.01577 0.012 111
1 2012 4 3 419307 0.051489 0.048 170
1 2012 4 4 503051 0.104195 0.106 217
1 2012 4 5 166067 0.19206 0.213 269
1 2012 4 6 134953 0.313587 0.305 317
1 2012 4 7 48630 0.487702 0.5 369
1 2012 4 8 49807 0.769935 0.815 429
1 2012 4 9 9544 1.40326 1.569 525
1 2012 4 10 1007 2.30143 2.69 620
1 2012 4 11 43 3.52887 4.291 716
1 2013 1 1 616013 0.003539 0.001 50
1 2013 1 2 1.85455e+06 0.019398 0.012 119
1 2013 1 3 583899 0.049351 0.037 168
1 2013 1 4 471339 0.105577 0.085 218
1 2013 1 5 182270 0.19206 0.168 269
1 2013 1 6 137595 0.312243 0.359 316
1 2013 1 7 47001 0.487528 0.594 369
1 2013 1 8 46357 0.767221 0.96 428
1 2013 1 9 8354 1.39996 1.863 525
1 2013 1 10 824 2.29603 3.195 620
1 2013 1 11 32 3.51859 5.072 715
1 2013 2 1 215734 0.003539 0 50
